0100000008	Gênesis
01301300d7	Mas seu pae o recusou, e disse: Eu o sei, filho meu, eu o sei: tambem elle será um povo, e tambem elle será grande: comtudo o seu irmão menor será maior que elle, e a sua semente será uma multidão de nações.
01301400a0	Assim os abençoou naquelle dia, dizendo: Em ti abençoará Israel, dizendo: Deus te ponha como a Ephraim e como a Manasseh, E poz a Ephraim diante de Manasseh.
0130150073	Depois disse Israel a José: Eis que eu morro, mas Deus será comvosco, e vos fará tornar á terra de vossos paes.
0130160084	E eu te tenho dado a ti um pedaço da terra sobre teus irmãos, que tomei com a minha espada e com o meu arco da mão dos amorrheos.
013101007c	Depois chamou Jacob a seus filhos, e disse: Ajuntae-vos, e annunciar-vos-hei o que vos ha de acontecer nos derradeiros dias:
0131020040	Ajuntae-vos, e ouvi, filhos de Jacob; e ouvi a Israel vosso pae:
0131030086	Ruben, tu és meu primogenito, minha força, e o principio de meu vigor, o mais excellente em alteza, e o mais excellente em potencia.
0131040087	Fervente como a agua, não serás o mais excellente; porquanto subiste ao leito de teu pae. Então o contaminaste; subiu á minha cama.
013105004c	Simeão e Levi são irmãos: as suas espadas são instrumentos de violencia.
01310600a8	No seu secreto conselho não entre minha alma, com a sua congregação minha gloria não se ajunte; porque no seu furor mataram varões, e na sua teima arrebataram bois
013107007a	Maldito seja o seu furor, pois era forte, e a sua ira, pois era dura: eu os dividirei em Jacob, e os espalharei em Israel.
0131080082	Judah, te louvarão os teus irmãos; a tua mão será sobre o pescoço de teus inimigos: os filhos de teu pae a ti se inclinarão.
0131090085	Judah é um leãosinho, da preza subiste, filho meu: encurva-se, e deita-se como um leão, e como um leão velho: quem o despertará?
01310a0084	O sceptro não se arredará de Judah, nem o legislador d'entre seus pés, até que não venha Shiloh; e a elle congregarão os povos
01310b009f	Elle amarrará o seu jumentinho á vide, e o filho da sua jumenta á cepa mais excellente: elle lavará o seu vestido no vinho, e a sua capa em sangue de uvas.
01310c0041	Os olhos serão vermelhos de vinho, e os dentes brancos de leite.
01310d005f	Zabulon habitará no porto dos mares, e será porto dos navios, e o seu termo será para Sidon.
01310e003e	Issacar é jumento de fortes ossos, deitado entre dois fardos.
01310f005d	E viu elle que o descanço era bom, e seu hombro para acarretar, e serviu debaixo de tributo.
0131100036	Dan julgará o seu povo, como uma das tribus d'Israel.
013111008e	Dan será serpente junto ao caminho, uma vibora junto á vereda, que morde os calcanhares do cavallo, e faz cair o seu cavalleiro por detrás.
0131120023	A tua salvação espero, ó Senhor!
013113004a	Quanto a Gad, uma tropa o accommetterá; mas elle a accommetterá por fim.
013114003d	De Aser, o seu pão será gordo, e elle dará delicias reaes.
0131150038	Naphtali é uma cerva solta: elle dá palavras formosas.
013116005c	José é um ramo fructifero, ramo fructifero junto á fonte; seus ramos correm sobre o muro.
013117003e	Os frecheiros lhe deram amargura, e o frecharam e aborreceram.
013118009f	O seu arco, porém, susteve-se no forte, e os braços de suas mãos foram fortalecidos pelas mãos do Valente de Jacob (d'onde é o pastor e a pedra d'Israel).
01311900c5	Pelo Deus de teu pae, o qual te ajudará, e pelo Todo-poderoso, o qual te abençoará com bençãos dos céus de cima, com bençãos do abysmo que está debaixo, com bençãos dos peitos e da madre
01311a00c7	As bençãos de teu pae excederão as bençãos de meus paes, até á extremidade dos outeiros eternos: ellas estarão sobre a cabeça de José, e sobre o alto da cabeça do separado de seus irmãos.
01311b005e	Benjamin é lobo que despedaça; pela manhã comerá a preza, e á tarde repartirá o despojo.
01311c0097	Todas estas são as doze tribus de Israel: e isto é o que lhes fallou seu pae quando os abençoou; a cada um d'elles abençoou segundo a sua benção.
01311d0089	Depois ordenou-lhes, e disse-lhes: Eu me congrego ao meu povo; sepultae-me com meus paes, na cova que está no campo de Ephron, o hetheo,
01311e00b3	Na cova que está no campo de Machpela, que está em frente de Mamre, na terra de Canaan, a qual Abrahão comprou com aquelle campo de Ephron, o hetheo, por herança de sepultura:
01311f007a	Ali sepultaram a Abrahão, e a Sarah sua mulher: ali sepultaram a Isaac, e a Rebecca sua mulher: e ali eu sepultei a Leah.
0131200044	O campo, e a cova que está n'elle, foi comprado aos filhos de Heth.
013121007c	Acabando pois Jacob de dar mandamentos a seus filhos, encolheu os seu pés na cama, e espirou, e foi congregado ao seu povo.
0132010052	Então José se lançou sobre o rosto de seu pae; e chorou sobre elle, e o beijou.
013202006d	E José ordenou aos seus servos, os medicos, que embalsamassem a seu pae: e os medicos embalsamaram a Israel.
0132030086	E cumpriram-se-lhe quarenta dias; porque assim se cumprem os dias d'aquelles que se embalsamam: e os egypcios o choraram setenta dias.
01320400b2	Passados pois os dias de seu choro, fallou José á casa de Pharaó, dizendo: Se agora tenho achado graça aos vossos olhos, rogo-vos que falleis aos ouvidos de Pharaó, dizendo:
01320500cd	Meu pae me fez jurar, dizendo: Eis que eu morro: em meu sepulchro, que cavei para mim na terra de Canaan, ali me sepultarás. Agora pois, te peço, que eu suba, para que sepulte a meu pae; então voltarei.
0132060042	E Pharaó disse: Sobe, e sepulta a teu pae como elle te fez jurar.
0132070096	E José subiu para sepultar a seu pae: e subiram com elle todos os servos de Pharaó, os anciãos da sua casa, e todos os anciãos da terra do Egypto,
013208009f	Como tambem toda a casa de José, e seus irmãos, e a casa de seu pae: sómente deixaram na terra de Gosen os seus meninos e as suas ovelhas, e as suas vaccas.
013209005b	E subiram tambem com elle, tanto carros como gente a cavallo; e o concurso foi grandissimo.
01320a009f	Chegando elles pois á planicie do espinhal, que está além do Jordão, fizeram um grande e gravissimo pranto; e fez a seu pae um grande pranto por sete dias.
01320b00c2	E vendo os moradores da terra, os cananeos, o luto na planicie do espinhal, disseram: É este o pranto grande dos egypcios. Por isso chamou-se o seu nome Abelmizraim, que está além do Jordão.
01320c003b	E fizeram-lhe os seus filhos assim como elle lhes ordenara,
01320d00ca	Pois os seus filhos o levaram á terra de Canaan, e o sepultaram na cova do campo de Machpela, que Abrahão tinha comprado com o campo, por herança de sepultura, d'Ephron, o hetheo, em frente de Mamre.
01320e0091	Depois tornou-se José para o Egypto, elle e seus irmãos, e todos os que com elle subiram a sepultar seu pae, depois de haver sepultado seu pae.
01320f009f	Vendo então os irmãos de José que seu pae já estava morto, disseram: Porventura nos aborrecerá José, e nos pagará certamente todo o mal que lhe fizemos.
0132100050	Portanto enviaram a José, dizendo: Teu pae mandou, antes da sua morte, dizendo:
01321100ea	Assim direis a José: Perdoa, rogo-te, a transgressão de teus irmãos, e o seu peccado, porque te fizeram mal: agora pois rogamos-te que perdoes a transgressão dos servos do Deus de teu pae. E José chorou quando elles lhe fallavam.
013212006b	Depois vieram tambem seus irmãos, e prostraram-se diante d'elle, e disseram: Eis-nos aqui por teus servos.
013213004d	E José lhes disse: Não temaes, porque porventura estou eu em logar de Deus?
0132140090	Vós bem intentastes mal contra mim, porém Deus o intentou para bem, para fazer como está n'este dia, para conservar em vida a um povo grande:
013215007e	Agora pois não temaes: eu vos sustentarei a vós e a vossos meninos. Assim os consolou, e fallou segundo o coração d'elles.
0132160058	José pois habitou no Egypto, elle e a casa de seu pae: e viveu José cento e dez annos,
013217008b	E viu José os filhos de Ephraim, da terceira geração: tambem os filhos de Machir, filho de Manasseh, nasceram sobre os joelhos de José.
013218009a	E disse José a seus irmãos: Eu morro; mas Deus certamente vos visitará, e vos fará subir d'esta terra á terra que jurou a Abrahão, a Isaac e a Jacob
0132190079	E José fez jurar os filhos de Israel, dizendo: Certamente vos visitará Deus, e fareis transportar os meus ossos d'aqui.
01321a0063	E morreu José da edade de cento e dez annos; e o embalsamaram, e o pozeram n'um caixão no Egypto.
0200000006	Êxodo
020101006d	Estes pois são os nomes dos filhos de Israel, que entraram no Egypto com Jacob: cada um entrou com sua casa:
020102001e	Ruben, Simeão, Levi, e Judah;
020103001d	Issacar, Zabulon, e Benjamin;
020104001b	Dan e Naphtali, Gad e Aser.
020105006d	Todas as almas, pois, que procederam da côxa de Jacob, foram setenta almas: José, porém, estava no Egypto.
020106004e	Sendo pois José fallecido, e todos os seus irmãos, e toda aquella geração,
0201070097	Os filhos de Israel fructificaram, e augmentaram muito, e multiplicaram-se, e foram fortalecidos grandemente; de maneira que a terra se encheu d'elles.
020108004a	Depois levantou-se um novo rei sobre o Egypto, que não conhecera a José;
0201090064	O qual disse ao seu povo: Eis que o povo dos filhos de Israel é muito, e mais poderoso do que nós.
02010a00b7	Eia, usemos sabiamente para com elle, para que não se multiplique, e aconteça que, vindo guerra, elle tambem se ajunte com os nossos inimigos, e peleje contra nós, e suba da terra.
02010b0093	E pozeram sobre elles maioraes de tributos, para os affligirem com suas cargas. Porque edificaram a Pharaó cidades de thesouros, Pitom e Ramesses.
02010c008a	Mas quanto mais o affligiam, tanto mais se multiplicava, e tanto mais crescia: de maneira que se enfadavam por causa dos filhos de Israel.
02010d003b	E os egypcios faziam servir os filhos de Israel com dureza;
02010e00a7	Assim que lhes fizeram amargar a vida com dura servidão em barro, e em tijolos, e com todo o trabalho no campo; com todo o seu serviço, em que os serviam com dureza.
02010f006f	E o rei do Egypto fallou ás parteiras das hebreas (das quaes o nome de uma era Siphra, e o nome da outra Pua),
0201100084	E disse: Quando ajudardes a parir as hebreas, e as virdes sobre os assentos, se fôr filho, matae-o; mas se fôr filha, então viva.
020111007e	As parteiras, porém, temeram a Deus, e não fizeram como o rei do Egypto lhes dissera, antes conservavam os meninos com vida.
0201120073	Então o rei do Egypto chamou as parteiras, e disse-lhes: Porque fizestes isto, que guardastes os meninos com vida?
02011300a5	E as parteiras disseram a Pharaó: Porquanto as mulheres hebreas não são como as egypcias: porque são vivas, e já teem parido antes que a parteira venha a ellas.
0201140052	Portanto Deus fez bem ás parteiras. E o povo se augmentou, e se fortaleceu muito.
020115004f	E aconteceu que, porquanto as parteiras temeram a Deus, estabeleceu-lhes casas.
020116008e	Então ordenou Pharaó a todo o seu povo, dizendo: A todos os filhos que nascerem lancareis no rio, mas a todas as filhas guardareis com vida.
0202010042	E foi-se um varão da casa de Levi, e casou com uma filha de Levi.
020202005c	E a mulher concebeu, e pariu um filho, e, vendo que elle era formoso, escondeu-o tres mezes.
0202030099	Não podendo, porém, mais escondel-o tomou uma arca de juncos, e a betumou com betume e pêz; e, pondo n'ella o menino, a poz nos juncos á borda do rio
0202040047	E sua irmã parou-se de longe, para saber o que lhe havia de acontecer.
02020500a8	E a filha de Pharaó desceu a lavar-se no rio, e as suas donzellas passeavam, pela borda do rio: e ella viu a arca no meio dos juncos, e enviou a sua creada, e a tomou.
0202060082	E abrindo-a, viu ao menino, e eis que o menino chorava; e moveu-se de compaixão d'elle, e disse: Dos meninos dos hebreos é este.
020207006e	Então disse sua irmã á filha de Pharaó: Irei eu a chamar uma ama das hebreas, que crie este menino por ti?
0202080051	E a filha de Pharaó disse-lhe: Vae. E foi-se a moça, e chamou a mãe do menino.
0202090081	Então lhe disse a filha de Pharaó: Leva este menino, e cria-m'o: eu te darei teu salario. E a mulher tomou o menino, e creou-o.
02020a0099	E, sendo o menino já grande, ella o trouxe á filha de Pharaó, a qual o adoptou; e chamou o seu nome Moysés, e disse: Porque das aguas o tenho tirado.
02020b00b2	E aconteceu n'aquelles dias que, sendo Moysés já grande, saiu a seus irmãos, e attentou nas suas cargas: e viu que um varão egypcio feria a um hebreu, varão de seus irmãos.
02020c0067	E olhou a uma e a outra banda, e, vendo que ninguem ali havia, feriu ao egypcio, e escondeu-o na areia.
02020d007b	E tornou a sair no dia seguinte, e eis que dois varões hebreos contendiam; e disse ao injusto: Porque feres a teu proximo?
02020e00b3	O qual disse: Quem te tem posto a ti por maioral e juiz sobre nós? pensas matar-me, como mataste o egypcio? Então temeu Moysés, e disse: Certamente este negocio foi descoberto.
02020f00aa	Ouvindo pois Pharaó este negocio, procurou matar a Moysés: mas Moysés fugiu de diante da face de Pharaó, e habitou na terra de Midian, e assentou-se junto a um poço.
0202100085	E o sacerdote de Midian tinha sete filhas, as quaes vieram a tirar agua, e encheram as pias, para dar de beber ao rebanho de seu pae.
0202110076	Então vieram os pastores, e lançaram-as d'ali; Moysés porém levantou-se, e defendeu-as, e abeberou-lhes o rebanho.
020212004e	E vindo ellas a Reuel seu pae, elle disse: Porque hoje tomastes tão depressa?
0202130080	E ellas disseram: Um homem egypcio nos livrou da mão dos pastores; e tambem nos tirou agua em abundancia, e abeberou o rebanho.
0202140060	E disse a suas filhas: E onde está elle? porque deixastes o homem? chamae-o para que coma pão.
0202150057	E Moysés consentiu em morar com aquelle homem: e elle deu a Moysés sua filha Zippora,
0202160066	A qual pariu um filho, e elle chamou o seu nome Gerson, porque disse: Peregrino fui em terra estranha.
02021700c3	E aconteceu depois de muitos d'estes dias, morrendo o rei do Egypto, que os filhos de Israel suspiraram por causa da servidão, e clamaram: e o seu clamor subiu a Deus por causa de sua servidão.
0202180062	E ouviu Deus o seu gemido, e lembrou-se Deus do seu concerto com Abrahão, com Isaac, e com Jacob;
020219003c	E attentou Deus para os filhos d'Israel, e conheceu-os Deus.
