0100000006	1 Mose
04070f004f	ɔde nantwinini ba, odwennini ne oguamma a wadi afe bae sɛ ɔhyew afɔrebɔde.
0407100029	Wɔde ɔpapo bae sɛ bɔne ho afɔrebɔde
04071100a7	ne anantwi abien, adwennini anum, mmirekyi anum ne nguantenmma a wɔn mu biara adi afe, anum bae sɛ wɔn asomdwoe afɔrebɔde. Eyi ne Nahson, Aminadab ba afɔrebɔde.
0407120062	Da a ɛto so abien no, Suar babarima Netanel a ɔda Isakar abusuakuw ano no de nʼafɔrebɔde bae.
04071300d3	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako a wɔde atoko afɔrebɔde a ɛyɛ asikresiam muhumuhu a wɔde ngo afra ahyehyɛ no amaama.
0407140057	Sikakɔkɔɔ nnwetɛbona baako a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
0407150043	nantwi ba, odwennini ne oguamma a wɔadi afe bae sɛ ɔhyew afɔre,
040716001a	ɔpapo sɛ bɔne ho afɔre
040717009b	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Suar babarima Netanel de bae.
040718005c	Ne nnansa so no, Helon babarima Eliab a ɔda Sebulon abusuakuw ano no de nʼafɔrebɔde bae.
04071900df	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra ahyɛ no amaama;
04071a0053	sikakɔkɔɔ akorade a emu duru yɛ gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
04071b0043	nantwi ba, odwennini ne oguamma a wɔadi afe bae sɛ ɔhyew afɔre,
04071c001a	ɔpapo sɛ bɔne ho afɔre
04071d0070	ne anantwi abien, adwennini anum ne mpapo anum sɛ asomdwoe afɔre. Eyi ne afɔre a Helon babarima Eliab de bae.
04071e005d	Ne nnaanan so no, Sedeur babarima Elisur a ɔda Ruben abusuakuw ano no de nʼafɔrebɔde bae.
04071f00ab	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra ahyɛ no amaama.
0407200053	Sikakɔkɔɔ akorade a emu duru yɛ gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma.
0407210047	Nantwi ba, odwennini ne oguamma onini a wadi afe bae sɛ ɔhyew afɔre,
040722001b	ɔpapo sɛ bɔne ho afɔre;
0407230088	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe. Eyi ne afɔre a Sedeur babarima Elisur de bae.
0407240063	Ne nnaanum so no, Surisadai babarima Selumiel a ɔda Simeon abusuakuw ano no de nʼafɔrebɔde bae.
04072500de	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako na wɔde atoko afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra ahyɛ no amaama;
0407260053	sikakɔkɔɔ akorade a emu duru yɛ gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
0407270049	nantwi ba, odwennini ne oguamma onini a wɔadi afe bae sɛ ɔhyew afɔre,
040728001b	ɔpapo sɛ bɔne ho afɔre,
040729009f	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre bae. Eyi ne afɔre a Surisadai ba Selumiel de bae.
04072a005c	Ne nnansia so no, Deguel babarima Eliasaf a ɔda Gad abusuakuw ano no de nʼafɔrebɔde bae.
04072b00d3	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako a wɔde atoko afɔrebɔde a ɛyɛ asikresiam muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
04072c0050	sikakɔkɔɔ akorade bi a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
04072d0041	nantwi ba, odwennini ne oguamma a wadi afe bae sɛ ɔhyew afɔre,
04072e001b	ɔpapo sɛ bɔne ho afɔre;
04072f0094	anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Deguel ba Eliasaf de bae.
040730005f	Ne nnanson so no, Amihud babarima Elisama a ɔda Efraim abusuakuw ano no de nʼafɔrebɔde bae.
04073100d5	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
040732004d	sikakɔkɔɔ akorade a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
0407330041	nantwi ba, odwennini ne oguamma a wadi afe bae sɛ ɔhyew afɔre;
040734001b	ɔpapo sɛ bɔne ho afɔre;
040735009d	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Amihud babarima Elisama de bae.
0407360065	Ne nnaawɔtwe so no, Pedahsur babarima Gamaliel a ɔda Manase abusuakuw ano no de nʼafɔrebɔde bae.
04073700d5	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
040738004c	sikakɔkɔɔ akorade bi a ɛkari nnwetɛbona du a wɔde aduhuam ahyɛ no ma;
0407390041	nantwi ba, odwennini ne oguamma a wadi afe bae sɛ ɔhyew afɔre;
04073a001b	ɔpapo sɛ bɔne ho afɔre;
04073b009a	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Pedahsur ba Gamaliel de bae.
04073c0062	Ne nnankron so no, Gideoni babarima Abidan a ɔda Benyamin abusuakuw ano no de nʼafɔrebɔde bae.
04073d00d5	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
04073e004d	sikakɔkɔɔ akorade a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
04073f0041	nantwi ba, odwennini ne oguamma a wadi afe bae sɛ ɔhyew afɔre;
040740001b	ɔpapo sɛ bɔne ho afɔre;
040741009c	ne nantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Gideoni babarima Abidan de bae.
040742005c	Ne nnadu so no, Amisadai babarima Ahieser a ɔda Dan abusuakuw ano no de nʼafɔrebɔde bae.
04074300e2	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
040744004d	sikakɔkɔɔ akorade a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
0407450047	nantwi ba, odwennini ne oguamma onini a wadi afe bae sɛ ɔhyew afɔre;
040746001b	ɔpapo sɛ bɔne ho afɔre;
040747009f	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Amisadai babarima Ahieser de bae.
040748005f	Ne nna dubaako so no, Okran babarima Pagiel a ɔda Aser abusuakuw ano no de nʼafɔrebɔde bae.
04074900e2	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
04074a004d	sikakɔkɔɔ akorade a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
04074b0047	nantwi ba, odwennini ne oguamma onini a wadi afe bae sɛ ɔhyew afɔre;
04074c001b	ɔpapo sɛ bɔne ho afɔre;
04074d00a2	ne anantwi abien, adwennini anum, mmirekyinini anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Okran babarima Pagiel de bae.
04074e005e	Ne nnadumien so no, Enan babarima Ahira a ɔda Naftali abusuakuw ano no de nʼafɔrebɔde bae.
04074f00e2	Na nʼafɔrebɔde no yɛ: dwetɛ prɛte a ɛyɛ kilogram baako ne fa ne dwetɛ hweaseammɔ a emu duru yɛ kilogram baako. Na wɔde atoko afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra ahyehyɛ no amaama;
040750004d	sikakɔkɔɔ akorade a ɛkari gram ɔha ne dunan a wɔde aduhuam ahyɛ no ma;
0407510047	nantwi ba, odwennini ne oguamma onini a wadi afe bae sɛ ɔhyew afɔre;
040752001b	ɔpapo sɛ bɔne ho afɔre;
0407530099	ne anantwi abien, adwennini anum, mpapo anum ne nguantenmma anum a wɔn mu biara adi afe sɛ asomdwoe afɔre. Eyi ne afɔre a Enan babarima Ahira de bae.
04075400c9	Eyinom ne afɔremuka no afɔrebɔde a Israel mpanyimfo de ba bɛsraa afɔremuka no, nam so bɔɔ no atenase: dwetɛ mprɛte dumien, dwetɛ hweaseammɔ dumien ne sikakɔkɔɔ aduhuam nnwetɛbona dumien.
04075500a3	Ne nyinaa mu, na dwetɛ nneɛma no kari bɛyɛ kilogram aduasa, na prɛte biara kari bɛyɛ kilogram baako ne fa, na hweaseammɔ no nso mu duru yɛ kilogram baako.
04075600b3	Sikakɔkɔɔ a wɔde bɛkyɛe no mu duru yɛɛ bɛyɛ kilogram baako ne fa a ɛkyerɛ sɛ, sikakɔkɔɔ no akorade no mu biara duru yɛ nnwetɛbona du a wɔde aduhuam ahyɛ no ma.
040757009b	Wɔde anantwi dumien ne adwennini a wɔn mu biara adi afe na ɛbɛbɔɔ ɔhyew afɔre no a atoko afɔrebɔ nso ka ho. Wɔde mpapo bɛbɔɔ bɔne ho afɔre.
0407580092	Asomdwoe afɔre nneɛma a wɔde bae ni: nantwininimma aduonu anan, adwennini aduosia, mmirekyi aduosia, adwennini a wɔn mu biara adi afe aduosia.
04075900f0	Bere a Mose kɔɔ Ahyiae Ntamadan no mu sɛ ɔne Awurade rekɔkasa no, ɔtee nne bi fi soro a ɛrekasa kyerɛ no fi Mpata Beae no atifi hɔ, wɔ adaka no ho baabi a kerubim abien no sisi no ntam. Awurade faa saa kwan yi so kasa kyerɛɛ no.
040801001c	Awurade ka kyerɛɛ Mose se,
040802009a	“Ka kyerɛ Aaron se, ‘Sɛ wosɔ akanea ason a ɛwɔ kaneadua no so no a, sɔ no sɛnea ɛbɛyɛ a, ɛbɛtow ne hann no akɔ kaneadua no nʼanim.’”
0408030067	Aaron yɛɛ saa; ɔsɔɔ akanea no ma ɛtow hann kɔɔ kaneadua no anim, sɛnea Awurade hyɛɛ Mose no.
04080400a0	Sɛnea Wosi yɛɛ kaneadua no ni: Sikakɔkɔɔ a wɔaboro na wɔde yɛ fii nʼase kosi ne soro. Wɔyɛɛ no sɛnea Awurade kyerɛɛ Mose sɛ wɔnyɛ no ara pɛ.
040805001f	Na Awurade ka kyerɛɛ Mose se,
0408060031	“Yi Lewifo no fi Israelfo no mu na tew wɔn ho.
0408070093	Sɛ ɛbɛyɛ a wɔn ho ni yɛ eyi: Fa ahodwira nsu pete wɔn so. Ma wonyi wɔn ho nwi nyinaa, na wɔnhoro wɔn nneɛma nyinaa, na ama wɔn ho atew.
04080800b0	Afei, ma wɔmfa nantwinini ba ne aduan afɔrebɔde a ɛyɛ asikresiam a wɔayam no muhumuhu a wɔde ngo afra a nantwinini ba baako ka ho a wɔde no bɛbɔ bɔne ho afɔre mmra.
040809004c	Frɛ Israelfo no nyinaa hyia na fa Lewifo no bra Ahyiae Ntamadan no pon ano.
04080a004b	Ɛhɔ na mpanyimfo a wotuatua mmusuakuw no ano no de wɔn nsa begu wɔn so.
04080b009f	Ɛsɛ sɛ Aaron yɛ nsɛnkyerɛnne bi sɛ ɔde wɔn rema Awurade sɛ akyɛde a efi Israel manfo nyinaa nkyɛn, na asiesie Lewifo no ama wɔayɛ Awurade adwuma.
04080c00c7	“Afei, Lewifo mpanyimfo no de wɔn nsa begu nantwimma no apampam na wɔde wɔn ama Awurade. Wɔde ɔbaako bɛbɔ bɔne ho afɔre na wɔde ɔbaako nso abɔ ɔhyew afɔre de ayɛ mpata ama Lewifo no.
04080d006f	Afei, wɔde Lewifo no bɛma Aaron ne ne mma te sɛnea wɔde afɔrebɔde biara fa asɔfo so de ma Awurade no.”
04080e0052	Mobɛfa saa kwan yi so ayi Lewifo no afi Israelfo no mu ama me, na wɔayɛ me dea.
04080f007f	“Sɛ motew wɔn ho na mofa saa kwan yi so de wɔn ma me a, afei, wobedi ahyɛmfiri wɔ Ahyiae Ntamadan no mu, adi wɔn dwuma.
0408100087	Israelfo mu nyinaa, wɔn na wɔyɛ me nkurɔfo, na magye wɔn ato mu asi Israelfo mmakan nyinaa anan, Israelni bea biara abakan barima.
040811008c	Israel abakan biara yɛ me de; nnipa ne mmoa nyinaa. Bere a mikunkum Misraimfo mmakan nyinaa no ara na mefaa wɔn de wɔn yɛɛ me nkurɔfo.
0408120032	Mafa Lewifo no asi Israelfo mmakan nyinaa anan mu.
0408130122	Na mede Lewifo no bɛkyɛ Aaron ne ne mmabarima. Lewifo no na wɔbɛyɛ Ahyiae Ntamadan no mu nnwuma kronkron a anka ɛsɛ sɛ Israelfo no na wɔyɛ, na wɔn na wɔbɛbɔ afɔre ama nkurɔfo de ayɛ mpata ama wɔn sɛnea sɛ Israelfo no kɔ kronkronbea hɔ a ɔyaredɔm biara renka wɔn.”
0408140072	Mose ne Aaron ne Israelfo no nyinaa faa ɔkwan a Awurade kyerɛɛ Mose no so pɛpɛɛpɛ de Lewifo no maa Awurade.
0408150091	Lewifo no dwiraa wɔn ho, horoo wɔn nneɛma. Na Aaron de wɔn hyɛɛ Awurade nsa sɛ ohim afɔre na ɔyɛɛ wɔn ho mpata adwuma de tew wɔn ho.
04081600aa	Ɛno akyi no, Lewifo no kɔyɛɛ adwuma wɔ Ahyiae Ntamadan no mu a na Aaron ne ne mmabarima no hwɛ wɔn so Wɔyɛɛ biribiara sɛnea Awurade hyɛɛ Mose sɛ wɔnyɛ no.
040817001c	Awurade ka kyerɛɛ Mose se,
0408180069	“Eyi kɔ ma Lewifo no: Sɛ Lewini barima biara di mfe aduonu anum a, ma no nsom wɔ Ahyiae Ntamadan mu,
0408190051	na sɛ wodi mfe aduonum a, ɛsɛ sɛ wɔapɔn fi adwuma mu a wɔnnyɛ adwuma bio.
04081a00bc	Sɛ wɔpɔn a, wotumi adi dwuma wɔ Ahyiae Ntamadan mu hɔ de boa wɔn nuanom, mmom wɔn ankasa de, ɛnsɛ sɛ wɔhyɛ da yɛ adwuma. Eyi ne ɔkwan a momfa so mma Lewifo no adwuma nyɛ.”
040901009f	Ɔsram a edi kan no mu afe a ɛto so abien no mu a wɔafi Misraim no na Awurade kaa saa asɛm yi kyerɛɛ Mose bere a ɔne Israelfo wɔ Sinai sare no so no se,
0409020036	“Ma Israelfo no nni Twam Afahyɛ no wɔ ne bere ano.
040903007a	Munni no wɔ ne bere ano, na mofa ne mmara akwan ahorow no nyinaa so nni wɔ ɔsram yi da a ɛto so dunan no anwummere.”
040904003b	Enti Mose ka kyerɛɛ Israelfo no se wonni Twam Afahyɛ no,
04090500aa	na wɔyɛɛ saa wɔ Sinai Nweatam no so wɔ ɔsram a edi kan no da a ɛto so dunan no anwummere. Na Israelfo no yɛɛ biribiara pɛpɛɛpɛ sɛnea Awurade hyɛɛ Mose no.
04090600b1	Nanso na nnipa no bi fi ayi aba a esiane sɛ wɔde wɔn ho aka owufo nti na wɔn ho agu fi. Eyi nti wɔantumi anni Twam Afahyɛ no bi. Enti wɔbaa Mose ne Aaron nkyɛn da no ara
04090700b6	bɛka kyerɛɛ Mose se, “Yɛde yɛn ho aka funu ama yɛn ho agu fi, nanso dɛn nti na yɛne Israelfo nyinaa rentumi mfa yɛn afɔrebɔde mmrɛ Awurade sɛnea nhyehyɛe no te no?”
0409080052	Mose buaa wɔn se, “Montwɛn mma mimmisa sɛnea Awurade mmara no ka fa mo ho.”
040909001f	Na Awurade ka kyerɛɛ Mose se,
04090a00e6	“Ka kyerɛ Israelfo no se, Obiara a obeso funu mu, sɛ ɔyɛ nnɛmma anaa ofi awo ntoatoaso a ɛreba no mu wɔ Twam Afahyɛ bere a ɛbɛma ne ho agu fi anaa ɔnam akwantu so nti wɔantumi amma no tumi di Awurade Twam Afahyɛ no,
04090b00b3	nanso ɔsram a ɛto so abien no da a ɛto so dunan no anwummere na ɛsɛ sɛ wodi. Saa bere no na ɛsɛ sɛ wɔwe oguamma no a brodo a mmɔkaw nni mu ka ho a naban nweenwen ka ho.
04090c007e	Ɛnsɛ sɛ wogyaw bi ma ade kye so, anaa wɔbɔ ne dompe mu. Na ɛsɛ sɛ wodi Twam Afahyɛ no mmara no nyinaa so pɛpɛɛpɛ.
04090d00ec	Nanso obiara a ne ho nguu fi anaa obi a ontuu kwan nanso wanni Twam Afahyɛ no wɔ ne bere ano no, ɛsɛ sɛ wotwa no asu afi Israelfo no mu wɔ afɔre a wamma ammɛbɔ amma Awurade bere a ɛsɛ mu no nti. Wɔbɛsoa wɔn afɔdi ho sodi.
04090e0095	“Ɛsɛ sɛ ɔhɔho a ɔfra mo mu no fa mmara koro no ara so di Awurade Twam Afahyɛ no. Ɛsɛ sɛ ɔhɔho ne okuroni nyinaa di mmara koro no so.”
04090f00ac	Da a wɔmaa Ahyiae Ntamadan no so sii hɔ no, omununkum kataa so. Anwummere no ara, omununkum no dan yɛɛ sɛ ogya na ɛyɛɛ saa ara anadwo mu no nyinaa de kosii adekyee.
040910004a	Saa ara na ɛte bere biara, na edu anadwo a, mununkum no dan yɛ sɛ ogya.
0409110069	Omununkum no maa ne ho so no, Israelfo no dii akyi kosii baabiara a ɛkɔ kogyina ma wɔbɔɔ hɔ atenae.
04091200a8	Eyi kyerɛ sɛ, sɛ Awurade ka se wɔnkɔ a, wɔkɔ, na sɛ ɔka se wonnyina a, wogyina. Na sɛ Omununkum no gyina a, wɔn nso gyina mmere dodow a egyina hɔ no nyinaa.
04091300ac	Sɛ egyina baabi kyɛ a, wɔn nso gyina hɔ kyɛ. Na sɛ egyina hɔ nna kakraa bi a, wɔn nso gyina hɔ nna kakraa bi saa ara, efisɛ saa na Awurade ahyɛ wɔn sɛ wɔnyɛ.
04091400a1	Ɛtɔ da bi a, omununkum no tena Ahyiae Ntamadan no so nna kakraa bi. Sɛ ɛba saa a, nnipa no nso tena nna kakraa bi. Na Awurade nhyɛ mu, wotu fii wɔn atenae.
040915009f	Ɛtɔ da bi nso a, omununkum no tena anadwo na akɔ adekyee. Nanso sɛ ɛyɛ awia anaa anadwo na omununkum no ma ne ho so a, nnipa no tu fi atenae hɔ di akyi.
04091600ab	Sɛ omununkum no ba Ahyiae Ntamadan no atifi na edi nnaanu, ɔsram anaa afe a, saa nna no ara so na Israelfo no hwɛ de tena hɔ. Nanso enya tu ara pɛ a, na wɔn nso atu.
04091700a0	Eyi kyerɛ sɛ, wɔn nsrabɔ ne wɔn akwantu nyinaa gyina Awurade mmara a ɔhyɛ ma wɔn no so; na biribiara a Awurade ka kyerɛɛ Mose sɛ wɔnyɛ no, wɔyɛe.
040a010022	Afei, Awurade ka kyerɛɛ Mose se,
040a020081	“Fa dwetɛ a wɔaboro yɛ ntorobɛnto abien, na ɛyɛ a wɔahyɛn de afrɛ nnipa no, na edu ntamadan no tu so nso a, wɔahyɛn.
040a030070	Sɛ wɔhyɛn ntorobɛnto abien no a, nnipa no behu sɛ, ɛsɛ sɛ wɔboa wɔn ho ano wɔ Ahyiae Ntamadan no ano.
040a040068	Na sɛ wɔhyɛn baako pɛ a, na ɛkyerɛ sɛ Israel mmusua no mu mpanyimfo na ɛsɛ sɛ wɔba wo nkyɛn.
040a050080	Sɛ mohyɛn de kyerɛ sɛ monkɔ mo anim a, mmusuakuw a wɔwɔ Ahyiae Ntamadan apuei fam no betu afi wɔn atenae hɔ na wɔakɔ.
040a06007d	Sɛ mohyɛn nea ɛto so abien no a, mmusuakuw a wɔwɔ anafo fam no bedi so. Monhyɛn no ntiantia mu mfa nkyerɛ sɛ wɔnkɔ.
040a070056	Na sɛ mofrɛ nnipa no ama wɔabehyia a, momfa ɔkwan foforo so nhyɛn ntorobɛnto no.
040a08009e	“Aaron mmabarima asɔfo nko ara na wɔbɛma wɔn kwan ama wɔahyɛn ntorobɛnto no. Eyi yɛ mmara a ɛbɛtena hɔ daa ama awo ntoatoaso a ɛbɛba no nyinaa.
040a0900a4	Sɛ mudu Bɔhyɛ Asase no so na mo ne mo atamfo a wɔhyɛ mo so no ko a mohyɛn ntorobɛnto no. Na, Awurade, mo Nyankopɔn bɛkae mo na wagye mo afi mo atamfo nsam.
040a0a0104	Anigyebere mu nso, monhyɛn ntorobɛnto no. Afe mu dapɔnna nso, monhyɛn. Ɔsram biara mfiase nso, monhyɛn mfa nnye mo ani wɔ ɔhyew afɔre ne asomdwoe afɔre ho. Sɛ moyɛ saa a, ɛbɛkae Onyankopɔn apam a ɔne mo wɔ no. Na mene Awurade mo Nyankopɔn.”
040a0b0092	Ɔsram a ɛto so abien no da a ɛto so aduonu no a ɛyɛ mfe abien a Israelfo fii Misraim no, omununkum no pagyaw ne ho fii Ahyiae Ntamadan no so,
040a0c005f	enti Israelfo no fii Sinai sare so hɔ dii omununkum no akyi kosii sɛ ekogyinaa Paran sare so.
040a0d0046	Bere a ɛsɛ sɛ wotu no duu no, Awurade nam Mose so ka kyerɛɛ wɔn.
040a0e007f	Akwantu no mu no, mmusua a wɔhyɛ Yuda abusuakuw no ase, a Aminadab babarima Nahson tua ano na otuu wɔn frankaa ma wodii kan.
040a0f0049	Wɔn a wodii so ne Isakar abusuakuw a Suar babarima Netanel di wɔn anim.
040a10004a	Sebulon abusuakuw na wodii hɔ a Helon babarima Eliab na na odi wɔn anim.
040a110081	Wotutuu Ahyiae Ntamadan no, na Gerson ne Merari mmusua a wofi Lewifo mu no soaa Ahyiae Ntamadan no dii wɔn afa wɔ santen no mu.
040a120051	Ruben abusuakuw tuu wɔn frankaa de dii so a Sedeur babarima Elisur di wɔn anim.
040a130051	Wɔn a na wodi so ne Simeon abusuakuw a Surisadai babarima Selumiel di wɔn anim;
040a14003f	Gad abusuakuw nso, na Deguel babarima Eliasaf na odi wɔn anim.
040a150096	Na Kohatfo no nso na na wodi hɔ a wɔsoso kronkronbea hɔ nneɛma. Na ɛsɛ sɛ wɔhyehyɛ Ahyiae Ntamadan no wɔ beae foforo hɔ ansa na wɔadu hɔ.
040a160070	Wɔn a na wodi so ne Efraim abusuakuw a na wodi wɔn frankaa no akyi a Amihud babarima Elisama na odi wɔn anim;
040a170050	Wɔn a na wodi so ne Manase abusuakuw a Pedahsur babarima Gamaliel di wɔn anim;
040a18004b	na Benyamin abusuakuw na na wodi so a Gideoni babarima Abidan di wɔn anim.
040a19008b	Wɔn a na wotwa to koraa no ne Dan abusuakuw a wɔyɛ wɔn nyinaa awɛmfo na Amisadai babarima Ahieser da wɔn ano na frankaa di wɔn anim.
040a1a0034	Okran babarima Pagiel na na odi Aser abusuakuw anim,
040a1b0035	na Enan babarima Ahira nso di Naftali abusuakuw anim.
040a1c0040	Saa nhyehyɛe yi na Israel mmusuakuw yi faa so tuu wɔn kwan no.
040a1d00e0	Afei, Mose ka kyerɛɛ nʼase Hobab, Midiani Reuel ba se, “Eyi nyinaa akyi no, yɛrekɔ beae a Awurade kae se, ‘Mede bɛma mo no.’ Bra na yɛnkɔ na yɛbɛhwɛ wo so yiye; efisɛ Awurade ahyɛ Israelfo nnepa ho bɔ.”
040a1e004a	Obuae se, “Dabi, merenkɔ; merekɔ mʼasase so ne mʼabusuafo nkyɛn.”
040a1f0086	Nanso Mose kae se, “Mesrɛ wo, nnyaw yɛn. Wo na wunim faako a ɛsɛ sɛ yɛtena wɔ sare no so, na wubetumi ayɛ yɛn kwankyerɛfo.
040a200052	Sɛ wo ne yɛn kɔ a, nneɛma pa a Awurade de bɛma yɛn no nyinaa, wubenya bi.”
040a210075	Enti wofi Awurade Bepɔw so nantew nnansa. Awurade Apam Adaka no dii wɔn anim hwehwɛɛ baabi a wɔbɛsoɛ maa wɔn.
040a220058	Wofii wɔn akwantu no ase awia a wɔrekɔ no nyinaa na Awurade mununkum no di wɔn anim.
040a23008a	Bere biara a wɔbɛma adaka no so asi mu no, Mose teɛ mu se, “Awurade, sɔre! Ma wʼatamfo nhwete; ma wɔn nyinaa nguan mfi wʼanim.”
040a24006d	Bere biara a wɔbɛsoɛ adaka no, ɔka se, “Awurade, san bra Israelfo mpempem a wontumi nkan wɔn no mu.”
040b0100cd	Ankyɛ biara na nnipa no fii ase nwiinwii sɛ nneɛma nkɔ yiye mma wɔn, na Awurade tee. Nʼabufuw sɔree wɔ wɔn anwiinwii no ho. Eyi nti, Awurade maa ogya bɛhyew beae a na wɔte hɔ no mfikyiri baabi.
040b020068	Wɔteɛteɛɛ mu frɛɛ Mose sɛ ommegye wɔn no, ɔbɔɔ mpae srɛɛ Awurade maa wɔn na ogya no dumii.
040b03008a	Efi saa bere no, wɔtoo beae hɔ din se Tabera a ne nkyerɛase ne “Ahyewee,” efisɛ ogya a efi Awurade nkyɛn no hyew wɔn atenae hɔ.
040b0400ba	Misraimfo a na wɔwɔ wɔn ntam no kɔn dɔɔ nneɛma pa a na ɛwɔ Misraim no. Eyi amma Israelfo no ani ansɔ baabi a na wɔwɔ hɔ no, enti wosui se, “Hena na ɔbɛma yɛn aduan adi?
040b05006e	Yɛkae nsumnam a yɛwee wɔ Misraim mpoano no. Saa ara nso na na yenya kokumba, ɛfere, gyeene ne galik di no.
040b060042	Nanso mprempren de, yɛn anom ato; yenhu hwee sɛ mana nko ara.”
040b070051	Na mana no kɛse te sɛ wusa aba na ɛsɛ ɛhyɛ a awaawae afi dubona ho agu fam.
040b0800ad	Nnipa no tase fii fam na wɔayam anaa wɔasiw wɔ ɔwaduru mu ma adan esiam. Wowie a, wɔnoa de bi yɛ tetare. Woka wʼano a, ɛte sɛ tetare a wɔakyew wɔ nhabamma ngo mu.
040b09003a	Obosu tɔ wɔ wɔn atenae hɔ Anadwo a na mana no nso tɔ.
040b0a0081	Mose tee sɛ mmusuakuw no nyinaa gyinagyina, atwa wɔn ntamadan ho ahyia resu. Eyi hyɛɛ Awurade abufuw yiye, na ɛhaw Mose nso.
040b0b009c	Mose bisaa Awurade se, “Adɛn nti na wode ɔhaw sɛɛ aba wʼakoa so? Dɛn na mayɛ atia wo a na wode saa nnipa a wɔte sɛɛ yi nyinaa adesoa abɛsoa me?
