0100000006	1 Mose
012b16008f	Und anderes Silber brachten wir in unsrer Hand herab, um Speise zu kaufen. Wir wissen nicht, wer unser Silber in unsre Mantelsäcke gelegt hat.
012b1700dd	Und er sprach: Friede sei mit euch! Fürchtet euch nicht: Euer Gott und der Gott eures Vaters hat euch etwas Verborgenes in eure Mantelsäcke gegeben. Euer Silber ist mir zugekommen; und er brachte Simeon zu ihnen heraus.
012b180083	Und der Mann brachte die Männer herein in Josephs Haus, und gab Wasser und sie wuschen ihre Füße, und ihren Eseln gab er Futter.
012b19007c	Und sie machten das Geschenk bereit bis Joseph am Mittag käme, denn sie hatten gehört, daß sie das Brot da essen sollten.
012b1a0091	Und Joseph kam nach Hause und sie brachten ihm das Geschenk, das in ihrer Hand war, herein ins Haus und sie beugten sich vor ihm nieder zur Erde.
012b1b0070	Und er fragte nach ihrem Frieden und sprach: Und hat Frieden euer alter Vater, von dem ihr gesagt? Lebt er noch?
012b1c0075	Und sie sagten: Dein Knecht, unser Vater, hat Frieden. Er lebt noch. Und sie verneigten sich und beugten sich nieder.
012b1d00ce	Und er hob seine Augen auf und sah Benjamin, seinen Bruder, den Sohn seiner Mutter, und sprach: Ist dies euer kleiner Bruder, von dem ihr mir gesprochen habt? Und er sprach: Gott sei dir gnädig, mein Sohn.
012b1e0098	Und Joseph eilte; denn sein Erbarmen erregte sich für seinen Bruder, und er suchte, wo er weinte; und er ging in die Kammer hinein und weinte daselbst.
012b1f0058	Und er wusch sein Gesicht und kam heraus, und hielt an sich und sprach: Setzet Brot auf.
012b2000cd	Und sie legten ihm besonders vor, und ihnen besonders, und den Ägyptern, die mit ihm aßen, besonders; denn die Ägypter können nicht Brot essen mit den Hebräern, weil dies den Ägyptern ein Greuel ist.
012b2100a6	Und sie saßen vor ihm, der Erstgeborene nach seiner Erstgeburt und der Jüngste nach seiner Jugend; und die Männer verwunderten sich, jeder Mann zu seinem Genossen.
012b2200b2	Und man hob Gerichte von seinem Angesichte weg vor sie hin, aber Benjamins Gericht war fünfmal mehr denn das Gericht von ihnen allen. Und sie tranken und wurden trunken mit ihm.
012c0100ca	Und er gebot dem, der über sein Haus war, und sprach: Fülle die Mantelsäcke der Männer mit Speise, so viel sie tragen können, und eines jeden Mannes Silber lege in die Öffnung seines Mantelsackes.
012c0200a9	Und meinen Kelch, den silbernen Kelch, lege in die Öffnung des Mantelsackes des Kleinsten und das Geld für sein Getreide; und er tat nach Josephs Wort, das er geredet.
012c03004d	Am Morgen ward es Licht, und die Männer wurden entsendet, sie und ihre Esel.
012c0400ed	Sie gingen aus von der Stadt und waren noch nicht ferne, da sprach Joseph zu dem, der über sein Haus war: Mache dich auf, setze den Männern nach, und wenn du sie erreichst, da sprich zu ihnen: Warum habt ihr Gutes mit Bösem vergolten?
012c050072	Ist es nicht der, aus dem mein Herr trinkt, und aus dem er voraussagt? Ihr habt übel getan an dem, was ihr tatet.
012c060035	Und er erreichte sie und redete zu ihnen diese Worte.
012c070074	Und sie sprachen zu ihm: Warum redet mein Herr solche Worte? Fern sei von deinen Knechten, nach diesem Worte zu tun.
012c0800c5	Siehe, das Silber, das wir in der Öffnung unsrer Mantelsäcke gefunden, haben wir dir aus dem Lande Kanaan zurückgebracht. Und wie sollten wir aus dem Hause deines Herrn Silber oder Gold stehlen?
012c090076	Bei welchem von deinen Knechten es gefunden wird, der soll sterben; und auch wir wollen meinem Herrn zu Knechten sein.
012c0a008e	Und er sprach: Es sei nun auch so nach euren Worten! Der, bei dem er gefunden wird, der soll mein Knecht sein, ihr aber sollt ungestraft sein.
012c0b0076	Und sie eilten und ließen jeder Mann seinen Mantelsack auf die Erde herab und öffneten jeder Mann seinen Mantelsack.
012c0c007f	Und er forschte nach, fing bei dem Größten an und hörte beim Kleinsten auf; und der Kelch fand sich in Benjamins Mantelsack.
012c0d006a	Und sie zerrissen ihre Gewänder, und jeder Mann belud seinen Esel und sie kehrten nach der Stadt zurück.
012c0e0066	Und Judah und seine Brüder kamen in Josephs Haus und er war noch da, und sie fielen vor ihm zur Erde.
012c0f0082	Und Joseph sprach zu ihnen: Was ist das für eine Tat, die ihr getan? wußtet ihr nicht, daß ein Mann, wie ich, vorhersagen kann?
012c1000f9	Und Judah sprach: Was sollen wir sagen zu meinem Herrn, was sollen wir reden und wie uns rechtfertigen? Gott hat gefunden die Missetat deiner Knechte. Siehe, wir sind Knechte meinem Herrn, sowohl wir als er, in dessen Hand der Kelch gefunden worden.
012c1100b5	Und er sprach: Ferne sei von mir, solches zu tun. Der Mann, in dessen Hand der Kelch gefunden worden, der soll mein Knecht sein. Und ihr, gehet ihr im Frieden hinauf zu eurem Vater!
012c1200c8	Und Judah trat her zu ihm und sprach: Bitte, mein Herr, laß doch deinen Knecht ein Wort reden in den Ohren meines Herrn, und es entbrenne nicht dein Zorn gegen deinen Knecht; denn du bist wie Pharao.
012c130052	Mein Herr fragte seine Knechte und sprach: Habt ihr einen Vater oder einen Bruder?
012c1400cf	Und wir sagten zu meinem Herrn: Wir haben einen alten Vater und ein Kind seines Alters, den Kleinsten, und sein Bruder ist tot, und er ist allein übrig geblieben von seiner Mutter, und sein Vater liebt ihn.
012c150060	Und du sprachst zu deinen Knechten: Bringet ihn herab zu mir, daß ich mein Auge auf ihn richte.
012c16007f	Und wir sprachen zu meinem Herrn: Der Junge kann seinen Vater nicht verlassen; und verläßt er seinen Vater, so stirbt dieser.
012c170087	Und du sprachst zu deinen Knechten: Wenn euer kleiner Bruder nicht mit euch herabkommt, so sollt ihr nicht wieder mein Angesicht sehen.
012c18006f	Und es geschah, daß wir hinaufgingen zu deinem Knecht, meinem Vater, und sagten ihm an die Worte meines Herrn.
012c190046	Und unser Vater sprach: Kehret zurück, kaufet uns ein wenig zu essen.
012c1a00d5	Wir aber sagten: Wir können nicht hinabgehen; wenn unser kleiner Bruder mit uns ist, dann wollen wir hinabgehen; denn wir können das Angesicht des Mannes nicht sehen, wenn unser kleiner Bruder nicht mit uns ist.
012c1b0060	Und es sprach dein Knecht, mein Vater, zu uns: Ihr wisset, daß mein Weib, mir zwei geboren hat.
012c1c007a	Und der eine ist von mir hinausgegangen, und ich sprach: Gewiß, er ist zerfleischt, und ich hab ihn nicht gesehen bisher.
012c1d008f	Und nehmet ihr auch diesen von meinem Angesicht, und begegnet ihm ein Unfall, dann bringet ihr mein Greisenhaar durch Übel in die Gruft hinab.
012c1e008b	Und nun, wenn ich zu deinem Knecht, meinem Vater, komme, und der Junge ist nicht mit uns - und seine Seele ist mit dessen Seele verbunden -
012c1f00bd	So wird es geschehen, wenn er sieht, daß der Junge nicht da ist, daß er stirbt. Und es werden deine Knechte das Greisenhaar deines Knechtes, unseres Vaters, mit Gram in die Gruft bringen.
012c2000b3	Denn dein Knecht hat sich verbürgt für den Jungen bei meinem Vater und gesagt: Wenn ich ihn nicht zu dir hereinbringe, so will ich alle Tage gegen meinen Vater gesündigt haben.
012c21007e	Und nun laß deinen Knecht anstatt des Jungen als Knecht meinem Herrn bleiben, und den Jungen mit seinen Brüdern hinaufgehen.
012c22008b	Denn wie sollte ich zu meinem Vater hinaufgehen, ohne daß der Junge bei mir ist? Ich müßte nur das Böse sehen, das meinen Vater trifft.
012d0100cd	Und Joseph vermochte nicht an sich zu halten vor allen, die bei ihm standen und rief: Lasset jeden Mann hinausgehen von mir! Und es stand kein Mann bei ihm, als Joseph sich seinen Brüdern zu erkennen gab.
012d020064	Und seine Stimme brach in Weinen aus, und es hörten es die Ägypter und das Haus Pharaos hörte es.
012d0300b0	Und Joseph sprach zu seinen Brüdern: Ich bin Joseph. Lebt mein Vater noch? Aber seine Brüder vermochten nicht ihm zu antworten; denn sie waren bestürzt vor seinem Angesicht.
012d0400a9	Und Joseph sprach zu seinen Brüdern: Tretet doch her zu mir; und sie traten herzu. Und er sprach: Ich bin Joseph, euer Bruder, ich, den ihr nach Ägypten verkauft habt.
012d0500bb	Nun aber laßt es euch nicht schmerzen, und laßt es nicht entbrennen in euren Augen, daß ihr mich hierher verkauft habt; denn um am Leben zu erhalten, hat mich Gott vor euch hergesandt.
012d060084	Denn diese zwei Jahre war Hungersnot inmitten des Landes; und noch sind es fünf Jahre, in denen kein Pflügen und Ernten sein wird.
012d070090	Und Gott hat mich vor euch hergesandt, um euch seinen Überrest zu setzen auf Erden, und euch das Leben zu erhalten, zu einer großen Errettung.
012d0800be	Und nun seid nicht ihr es, die mich hierher gesandt, sondern Gott. Und Er hat mich dem Pharao zum Vater, und seinem ganzen Hause zum Herrn, und zum Herrscher im ganzen Land Ägypten gesetzt.
012d0900b0	Eilet und gehet hinauf zu meinem Vater und saget ihm: Also spricht dein Sohn Joseph: Gott hat mich zum Herrn über ganz Ägypten gesetzt; komm herab zu mir, bleib nicht stehen!
012d0a00a6	Und du sollst im Lande Gosen wohnen und mir nahe sein, du und deine Söhne und die Söhne deiner Söhne, und dein Kleinvieh und deine Rinder, und alles, was dein ist.
012d0b0089	Und ich will dich da versorgen; denn noch sind fünf Hungerjahre, auf daß du nicht verkommest, du und dein Haus und alles, was dein ist.
012d0c0070	Und siehe, eure Augen sehen es, und die Augen meines Bruders Benjamin, daß es mein Mund ist, der zu euch redet.
012d0d008c	Und saget an meinem Vater alle meine Herrlichkeit in Ägypten und alles, was ihr gesehen habt, und eilet und bringt meinen Vater hier herab.
012d0e005e	Und er fiel seinem Bruder Benjamin um den Hals und weinte, und Benjamin weinte an seinem Hals.
012d0f0064	Und er küßte alle seine Brüder und weinte über ihnen, und nachher redeten seine Brüder mit ihm.
012d1000a1	Und ihre Stimme ward gehört im Hause Pharaos, und man sagte: Josephs Brüder sind gekommen. Und es war gut in den Augen Pharaos und in den Augen seiner Knechte.
012d11007d	Und Pharao sprach zu Joseph: Sag deinen Brüdern: Das tut, ladet euren Lasttieren auf und gehet, kommt nach dem Lande Kanaan.
012d12009a	Und nehmet euren Vater und eure Häuser, und kommet zu mir, und ich will euch das Gute des Landes Ägypten geben, und ihr sollt essen das Fett des Landes.
012d130099	Und du sollst ihnen gebieten: Dies tut, nehmet euch vom Lande Ägypten Wagen für eure Kindlein und für eure Weiber, und bringet euren Vater und kommet.
012d140062	Und lasset eure Augen euer Geräte nicht schonen; denn das Gut vom ganzen Lande Ägypten ist euer.
012d150076	Und die Söhne Israels taten so, und Joseph gab ihnen Wagen nach Pharaos Ausspruch, und gab ihnen Zehrung auf den Weg.
012d160090	Ihnen allen gab er, einem jeden Mann, Gewänder zum Wechseln; dem Benjamin aber gab er dreihundert Silberlinge und fünf Gewänder zum Wechseln.
012d1700ae	Seinem Vater aber schickte er wie folgt: Zehn Esel, tragend vom Guten Ägyptens, und zehn Eselinnen, tragend Getreide und Brot und Lebensmittel für seinen Vater auf den Weg.
012d180061	Und er entsandte seine Brüder und sie gingen, und er sprach zu ihnen: Zanket nicht auf dem Wege.
012d190054	Sie aber gingen hinauf von Ägypten und kamen ins Land Kanaan zu Jakob, ihrem Vater;
012d1a0097	Und sie sagten es ihm an und sprachen: Joseph lebt noch und er herrscht im ganzen Land Ägypten; aber sein Herz erstarrte, denn er glaubte ihnen nicht.
012d1b00b2	Und sie redeten zu ihm alle Worte Josephs, die er zu ihnen geredet hatte. Und er sah die Wagen, die Joseph sandte, um ihn hinzufahren, und der Geist ihres Vaters Jakob lebte auf.
012d1c006c	Und Israel sprach: Das ist viel! Mein Sohn Joseph lebt noch. Ich will gehen und ihn sehen, bevor ich sterbe.
012e010077	Und Israel brach auf und alles, was er hatte, und kam nach Beerscheba, und opferte dem Gotte seines Vaters Isaak Opfer.
012e02006b	Und Gott sprach zu Israel in Gesichten der Nacht, und Er sprach: Jakob, Jakob! Und er sprach: Hier bin ich.
012e0300a8	Und Er sprach: Ich bin der Gott, der Gott deines Vaters. Fürchte dich nicht, nach Ägypten hinabzugehen; denn ich will dich dort zu einer großen Völkerschaft setzen.
012e04007f	Ich werde mit dir hinabgehen nach Ägypten und dich auch heraufkommen lassen, und Joseph wird seine Hand auf deine Augen legen.
012e0500ac	Und Jakob machte sich auf von Beerscheba, und die Söhne Israels hoben ihren Vater Jakob, ihre Kindlein und ihre Weiber auf in die Wagen, die Pharao gesandt, ihn zu fahren.
012e06008f	Und sie nahmen ihre Viehherden und ihre Habe, die sie im Lande Kanaan gewonnen hatten und kamen nach Ägypten, Jakob und all sein Same mit ihm.
012e070091	Seine Söhne und seiner Söhne Söhne mit ihm, seine Töchter und seiner Söhne Töchter, und all seinen Samen brachte er mit sich nach Ägypten.
012e08007e	Und dies sind die Namen der Söhne Israels, die nach Ägypten kamen, Jakobs und seiner Söhne: der Erstgeborene Jakobs: Ruben.
012e090046	Und die Söhne Rubens waren: Chanoch und Phallu und Chezron und Karmi.
012e0a0070	Und die Söhne Simeons: Jemuel und Jamin und Ohad und Jachin und Zochar und Schaul, der Sohn einer Kanaaniterin.
012e0b0035	Und die Söhne Levis: Gerschon und Kohath und Merari.
012e0c00ab	Und die Söhne Judahs: Er und Onan und Schelah und Pherez und Serach; Er und Onan aber waren gestorben im Lande Kanaan; und die Söhne des Pherez waren Chezron und Chamul.
012e0d0040	Und die Söhne Isaschars: Thola und Phuvah und Job und Schimron.
012e0e0035	Und die Söhne Sebulons: Sered und Elon und Jachleel.
012e0f00a3	Dies sind die Söhne der Leah, die sie dem Jakob in Padan Aram gebar, und Dinah, seine Tochter. Alle Seelen seiner Söhne und seiner Töchter waren dreiundreißig.
012e100053	Und die Söhne Gads: Ziphjon und Chaggi, Schuni und Ezbon, Eri und Arodi und Areli.
012e11008d	Und die Söhne Aschers: Jimnah und Jischvah und Jischvi und Berijah und Serach, ihre Schwester, und die Söhne Berijahs: Cheber und Malchiel.
012e120071	Dies sind die Söhne Silpahs, die Laban seiner Tochter Leah gab. Und sie gebar diese dem Jakob, sechszehn Seelen.
012e13003e	Die Söhne von Rachel, Jakobs Weib, waren Joseph und Benjamin.
012e14008c	Und dem Joseph wurden geboren in Ägyptenland, die Asenath, die Tochter Potipheras, des Priesters von Ohn, ihm gebar, Menascheh und Ephraim.
012e15007a	Und die Söhne Benjamins waren: Bela und Becher und Aschbel, Gera und Naaman, Echi und Rosch, Muppim und Chuppim und Arde.
012e160052	Dies sind die Söhne Rachels, die dem Jakob geboren wurden, alle Seelen, vierzehn.
012e17001e	Und die Söhne Dans: Chuschim.
012e18004a	Und die Söhne Naphthalis waren: Jachzeel und Guni und Jezer und Schillem.
012e190074	Dies sind die Söhne Bilhahs, die Laban seiner Tochter Rachel gab. Und sie gebar sie dem Jakob, alle Seelen, sieben.
012e1a00a1	Alle Seelen, die mit Jakob nach Ägypten kamen, die aus seinen Hüften hervorgingen, außer den Weibern der Söhne Jakobs, waren es alle Seelen, sechsundsechzig.
012e1b0094	Und die Söhne Josephs, die ihm in Ägypten geboren wurden, waren zwei Seelen. Alle Seelen vom Hause Jakobs, die nach Ägypten kamen, waren siebzig.
012e1c0079	Und den Judah sandte er vor sich hin an Joseph, vor ihm her zu weisen nach Goschen; und sie kamen nach dem Lande Goschen.
012e1d00bc	Und Joseph spannte seinen Streitwagen an und ging hinauf, seinem Vater Israel entgegen nach Goschen. Und als er sich ihm zeigte, da fiel er ihm um den Hals und weinte lange an seinem Hals.
012e1e006e	Und Israel sprach zu Joseph: Nunmehr will ich sterben, nachdem ich dein Angesicht gesehen, daß du noch lebst.
012e1f00e2	Und Joseph sprach zu seinen Brüdern und zu dem Haus seines Vaters: Ich will hinaufgehen und Pharao ansagen, und ich will zu ihm sagen: Meine Brüder und das Haus meines Vaters, die im Lande Kanaan waren, sind zu mir gekommen.
012e20009f	Und die Männer sind Hirten des Kleinviehs; denn sie sind Männer der Viehherden und haben ihr Kleinvieh und ihre Rinder und alles, was sie haben, hergebracht.
012e210048	Und wenn es geschieht, daß Pharao euch ruft und sagt: Was ist euer Tun?
012e2200ec	Dann saget: Männer der Viehherden sind deine Knechte gewesen von unsrer Jugend auf und bis jetzt, sowohl wir als unsre Väter; auf daß ihr wohnen möget im Lande Goschen; denn alle, die Kleinvieh weiden, sind den Ägyptern ein Greuel.
