0100000007	Genèse
03160f0074	Les prêtres ne profaneront point les choses saintes des enfants d’Israël, ce qu’ils ont prélevé pour Yahweh,
0316100093	et ne leur feront pas porter le poids de la faute qu’ils commettraient en mangeant leurs choses saintes; car je suis Yahweh, qui les sanctifie.»
0316110022	Yahweh parla à Moïse, en disant:
031612012b	«Parle à Aaron et à ses fils, ainsi qu’à tous les enfants d’Israël; et dis-leur: Qui que ce soit de la maison d’Israël ou des étrangers en Israël qui présente son offrande, soit pour l’accomplissement d’un vœu, soit comme don volontaire, s’il l’offre à Yahweh en holocauste,
031613007a	pour que vous soyez agréés, que la victime soit un mâle sans défaut, d’entre les bœufs, les brebis ou les chèvres.
0316140050	Vous n’en offrirez aucune qui ait un défaut, car elle ne serait pas agréée.
03161500f2	Quand un homme offre à Yahweh du gros ou du menu bétail en sacrifice pacifique, soit pour s’acquitter d’un vœu, soit comme offrande volontaire, la victime, pour être agréée, devra être parfaite; il n’y aura en elle aucun défaut.
03161600be	Un animal aveugle, estropié ou mutilé, ayant un ulcère, la gale ou une dartre, vous ne l’offrirez pas à Yahweh; vous n’en ferez point sur l’autel un sacrifice par le feu à Yahweh.
03161700be	Tu pourras immoler comme offrande volontaire un bœuf ou une brebis ayant un membre trop long ou trop court; mais, pour l’accomplissement d’un vœu, cette victime ne serait pas agréée.
0316180096	Vous n’offrirez point à Yahweh un animal qui ait les testicules froissés, écrasés, arrachés ou coupés; vous ne ferez pas cela dans votre pays.
03161900de	Même de la main d’un étranger, vous n’accepterez aucune de ces victimes pour l’offrir comme aliment de votre Dieu; car elles sont corrompues, il y a en elles un défaut: elles ne seraient pas agréées pour vous.»
03161a0015	Yahweh dit à Moïse:
03161b00d6	«Un bœuf, un agneau ou une chèvre, quand il naîtra, restera sept jours sous sa mère; à partir du huitième jour et les jours suivants, il sera agréé pour être offert en sacrifice fait par le feu à Yahweh.
03161c004e	Bœuf ou agneau, vous n’immolerez pas l’animal et son petit le même jour.
03161d0076	Quand vous offrirez à Yahweh un sacrifice d’actions de grâces, vous l’offrirez de manière qu’il soit agréé;
03161e006e	pour cela, la victime sera mangée le même jour; vous n’en laisserez rien jusqu’au matin. Je suis Yahweh.
03161f004d	Vous observerez mes commandements et les mettrez en pratique: je suis Yahweh.
0316200083	Vous ne profanerez pas mon saint nom, et je serai sanctifié au milieu des enfants d’Israël. Je suis Yahweh, qui vous sanctifie,
031621005a	celui qui vous a fait sortir du pays d’Égypte, pour être votre Dieu. Je suis Yahweh.»
0317010022	Yahweh parla à Moïse, en disant:
031702009c	«Parle aux enfants d’Israël, et dis-leur: Voici les solennités de Yahweh que vous publierez pour être de saintes assemblées; ce sont mes solennités.
03170300e4	On travaillera durant six jours; mais le septième jour est un sabbat, un repos complet: il y aura une sainte assemblée. Vous ne ferez aucun ouvrage. C’est un repos consacré à Yahweh, dans tous les lieux que vous habiterez.
0317040055	Voici les fêtes de Yahweh, les saintes assemblées que vous publierez en leur temps.
0317050061	Au premier mois, le quatorzième jour du mois, entre les deux soirs, c’est la Pâque de Yahweh.
031706009b	Et le quinzième jour de ce mois, c’est la fête des pains sans levain en l’honneur de Yahweh: pendant sept jours, vous mangerez des pains sans levain.
0317070056	Le premier jour vous aurez une sainte assemblée: vous ne ferez aucune œuvre servile.
03170800a8	Vous offrirez à Yahweh, pendant sept jours, des sacrifices faits par le feu. Le septième jour, il y aura une sainte assemblée: vous ne ferez aucune œuvre servile.»
0317090022	Yahweh parla à Moïse, en disant:
03170a00c8	«Parle aux enfants d’Israël, et dis-leur: Quand vous serez entrés dans le pays que je vous donne, et que vous y ferez la moisson, vous apporterez au prêtre une gerbe, prémices de votre moisson.
03170b0079	Il balancera cette gerbe devant Yahweh, pour qu’il vous soit favorable; le prêtre la balancera le lendemain du sabbat.
03170c0071	Le jour où vous balancerez la gerbe, vous sacrifierez en holocauste à Yahweh un agneau d’un an, sans défaut;
03170d00d3	l’oblation qui l’accompagnera sera de deux dixièmes de fleur de farine pétrie à l’huile, comme offrande faite par le feu, d’une agréable odeur à Yahweh; la libation sera de vin, le quart d’un hin.
03170e00ee	Vous ne mangerez ni pain, ni épis grillés, ni épis frais, jusqu’à ce jour même, jusqu’à ce que vous apportiez l’offrande de votre Dieu. C’est une loi perpétuelle pour vos descendants, dans tous les lieux que vous habiterez.
03170f0088	À partir du lendemain du sabbat, du jour où vous aurez apporté la gerbe pour être balancée, vous compterez sept semaines entières.
031710007a	Vous compterez cinquante jours jusqu’au lendemain du septième sabbat, et vous offrirez à Yahweh une oblation nouvelle.
03171100c0	Vous apporterez de vos demeures deux pains pour offrande balancée; ils seront faits avec deux dixièmes d’épha de fleur de farine, et cuits avec du levain: ce sont les prémices de Yahweh.
03171200fd	Avec ces pains, vous offrirez en holocauste à Yahweh sept agneaux d’un an, sans défaut, un jeune taureau et deux béliers, en y joignant l’oblation et la libation ordinaires: ce sera un sacrifice fait par le feu, d’une agréable odeur à Yahweh.
031713006c	Vous immolerez aussi un bouc en sacrifice pour le péché, et deux agneaux d’un an en sacrifice pacifique.
03171400b8	Le prêtre balancera les victimes avec les pains des prémices en offrande balancée devant Yahweh, avec les deux agneaux; ils seront consacrés à Yahweh et appartiendront au prêtre.
03171500d0	Ce jour-là même, vous publierez la fête, et vous aurez une sainte assemblée: vous ne ferez aucune œuvre servile. C’est une loi perpétuelle pour vos descendants, dans tous les lieux où vous habiterez.
0317160103	Quand vous ferez la moisson dans votre pays, tu ne moissonneras pas jusqu’à la limite extrême de ton champ, et tu ne ramasseras pas de ta moisson ce qui reste à glaner; tu laisseras cela pour le pauvre et pour l’étranger. Je suis Yahweh, votre Dieu.»
0317170022	Yahweh parla à Moïse, en disant:
03171800a6	«Parle aux enfants d’Israël et dis-leur: Au septième mois, le premier jour du mois, vous aurez un repos solennel, un rappel à son de cor, une sainte assemblée.
0317190062	Vous ne ferez aucune œuvre servile, et vous offrirez à Yahweh des sacrifices faits par le feu.»
03171a0022	Yahweh parla à Moïse, en disant:
03171b00bc	«Le dixième jour de ce septième mois est le jour des Expiations: vous aurez une sainte assemblée, vous affligerez vos âmes, et vous offrirez à Yahweh des sacrifices faits par le feu.
03171c0093	Vous ne ferez ce jour-là aucun travail, car c’est un jour d’expiation, où doit être faite l’expiation pour vous devant Yahweh, votre Dieu.
03171d0053	Toute personne qui ne s’affligera pas ce jour-là sera retranchée de son peuple;
03171e0069	et toute personne qui fera ce jour-là un ouvrage quelconque, je la ferai périr du milieu de son peuple.
03171f0078	Vous ne ferez aucun travail. C’est une loi perpétuelle pour vos descendants, dans tous les lieux où vous demeurerez.
03172000b0	Ce sera pour vous un sabbat, un repos absolu, et vous affligerez vos âmes; le neuvième jour du mois, au soir, du soir jusqu’au soir suivant, vous observerez votre sabbat.»
0317210022	Yahweh parla à Moïse, en disant:
03172200a6	«Parle aux enfants d’Israël, et dis-leur: Au quinzième jour de ce septième mois, c’est la fête des Tabernacles, pendant sept jours, en l’honneur de Yahweh.
0317230056	Le premier jour, il y aura une sainte assemblée; vous ne ferez aucune œuvre servile.
0317240101	Pendant sept jours, vous offrirez à Yahweh des sacrifices faits par le feu. Le huitième jour, vous aurez une sainte assemblée, et vous offrirez à Yahweh des sacrifices faits par le feu; c’est une fête de clôture: vous ne ferez aucune œuvre servile.
03172500ea	Telles sont les fêtes de Yahweh que vous publierez pour y tenir de saintes assemblées, pour offrir à Yahweh des sacrifices faits par le feu, des holocaustes, des oblations, des victimes et des libations, chacun d’eux à son jour:
03172600bd	indépendamment des sabbats de Yahweh, indépendamment de vos dons, indépendamment de tous vos vœux et indépendamment de toutes vos offrandes volontaires que vous présenterez à Yahweh.
03172700df	Le quinzième jour du septième mois, quand vous aurez récolté les produits du pays, vous célébrerez la fête de Yahweh pendant sept jours; le premier jour sera un repos solennel, et le huitième jour un repos solennel.
03172800d4	Vous prendrez, le premier jour, du fruit de beaux arbres, des branches de palmiers, des rameaux d’arbres touffus et des saules de rivière; et vous vous réjouirez devant Yahweh, votre Dieu, pendant sept jours.
03172900ab	Vous célébrerez cette fête en l’honneur de Yahweh sept jours chaque année. C’est une loi perpétuelle pour vos descendants; vous la célébrerez le septième mois.
03172a007c	Vous demeurerez pendant sept jours sous des huttes de feuillage: tous les indigènes en Israël demeureront dans des huttes;
03172b00b2	afin que vos descendants sachent que j’ai fait habiter sous des huttes les enfants d’Israël, lorsque je les ai fait sortir du pays d’Égypte. Je suis Yahweh, votre Dieu.»
03172c0049	Moïse fit ainsi connaître aux enfants d’Israël les fêtes de Yahweh.
0318010022	Yahweh parla à Moïse, en disant:
031802009a	«Ordonne aux enfants d’Israël de t’apporter pour le chandelier de l’huile pure d’olives concassées, pour entretenir les lampes continuellement.
03180300d9	En dehors du voile qui est devant le témoignage, dans la tente de réunion, Aaron la préparera pour brûler continuellement du soir au matin en présence de Yahweh. C’est une loi perpétuelle pour vos descendants.
0318040069	Il arrangera les lampes sur le chandelier d’or pur, pour qu’elles brûlent constamment devant Yahweh.
0318050075	«Tu prendras de la fleur de farine, et tu en cuiras douze gâteaux; chaque gâteau sera de deux dixièmes d’épha.
0318060053	Tu les placeras en deux piles, six par pile, sur la table d’or pur devant Yahweh.
0318070074	Tu mettras de l’encens pur sur chaque pile, et il servira, pour le pain, de mémorial offert par le feu à Yahweh.
031808008f	Chaque jour de sabbat, on disposera ces pains devant Yahweh constamment, de la part des enfants d’Israël: c’est une alliance perpétuelle.
03180900c9	Ils appartiendront à Aaron et à ses fils, qui les mangeront en lieu saint; car c’est pour eux une chose très sainte parmi les offrandes faites par le feu à Yahweh. C’est une loi perpétuelle.»
03180a00d4	Le fils d’une femme israélite, mais qui était fils d’un Égyptien, vint au milieu des enfants d’Israël, et il y eut une querelle dans le camp entre le fils de la femme israélite et un homme d’Israël.
03180b008c	Le fils de la femme israélite blasphéma le Nom sacré et le maudit, et sa mère s’appelait Salumith, fille de Dabri, de la tribu de Dan.
03180c0068	On le mit sous garde, pour que Moïse leur déclarât de la part de Yahweh, ce qu’il y avait à faire.
03180d0022	Yahweh parla à Moïse, en disant:
03180e0092	«Fais sortir du camp le blasphémateur; que tous ceux qui l’ont entendu posent leurs mains sur sa tête, et que toute l’assemblée le lapide.
03180f0063	Tu parleras aux enfants d’Israël, en disant: Tout homme qui maudit son Dieu portera son péché;
03181000a3	et celui qui blasphémera le nom de Yahweh sera puni de mort: toute l’assemblée le lapidera. Étranger ou indigène, s’il blasphème le Nom sacré, il mourra.
0318110038	Celui qui frappe un homme mortellement sera mis à mort.
0318120056	Celui qui frappe mortellement une tête de bétail en donnera une autre: vie pour vie.
031813004e	Si quelqu’un fait une blessure à son prochain, on lui fera comme il a fait:
