2800000005	Mateo
2a09040059	Eta cein-ere etchetan sarthuren baitzarete, han çaudete, eta handic ilki albaitzindezte.
2a0905008c	Eta norc-ere recebituren ezpaitzaituzte, ilkiric hiri hartaric, çuen oinetaco errhautsa-ere iharros eçaçue testimoniagetan hayén contra.
2a09060062	Hec bada ilkiric ioaiten ciraden burguz burgu, euangelizatzen eta sendatzen çutela leku gucietan.
2a090700a7	Eta ençun citzan Herodes tetrarchac, harc eguiten cituen gauça guciac: eta dudatzen çuen, ceren batzuc erraiten baitzutén, ecen Ioannes hiletaric resuscitatu cela.
2a0908005c	Eta batzuc Elias aguertu cela: eta bercéc, cembeit lehenagoco Prophetaric resuscitatu cela.
2a09090097	Orduan dio Herodesec, Ioannesi nic buruä edequi draucat: nor da bada haur, ceinez nic baitançuzquit hunelaco gauçac? Eta hura ikussi nahiz çabilan.
2a090a00b2	Eta itzuliric Apostoluéc conta cietzoten Iesusi, eguin cituzten gauça guciac. Orduan hec harturic retira cedin Iesus appart. Bethsaida deitzen den hirico leku desertu batetara.
2a090b009e	Eta gendetzeac hori iaquinic, iarreiqui çaizcan, eta recebitu cituenean, minçatzen çayen Iaincoaren resumáz: eta sendatu behar çutenac, sendatzen cituen.
2a090c00df	Eta eguna has cedin beheratzen: eta hurbilduric hamabiéc erran cieçoten, Eyéc congit gendetzey, ioanic inguruco burguètara eta parropioetara, retira ditecen, eta eriden deçaten iateco, ecen hemen leku desertuan gaituc.
2a090d00b5	Baina erran ciecén, Eyeçue çuec iatera. Eta hec erran ceçaten, Eztitiagu borz ogui eta bi arrain baina guehiago: Baldin guc ioanic populu hunen guciaren eros ezpadeçagu iateco.
2a090e0080	Ecen baciraden borz milla guiçonetarano. Orduan dioste bere discipuluey, Iar eraci itzaçue mahaindaraz berroguey eta hamarná.
2a090f0030	Eta hala eguin ceçaten, eta iar citecen guciac.
2a091000b1	Orduan harturic borz oguiac eta bi arrainac, cerurat beha cegoela benedica citzan hec: eta hauts citzan, eta eman cietzén discipuluey, populuaren aitzinean eçar litzatençát.
2a09110081	Ian ceçaten bada guciéc, eta ressasia citecen: eta goititu içan dirade soberatu içan çaizten çathietaric hamabi sasquitara.
2a0912009c	Eta guertha cedin, hura appart othoitz eguiten cegoela, discipuluac harequin baitziraden eta interroga baitzitzan hec, cioela, Ni nor naicela dioite gendec?
2a0913009c	Eta hec ihardesten çutela erran ceçaten, Ioannes Baptista: eta bercéc, Elias: eta bercéc, ecen cembeit Propheta lehenagocoetaric resuscitatu içan dela.
2a09140078	Eta erran ciecén, Eta çuec nor naicela ni dioçue? Ihardesten çuela Simon Pierrisec erran ceçan, Christ Iaincoarena.
2a09150047	Orduan harc mehatchatzen cituelaric mana citzan nehori haur ezlerroten:
2a091600b8	Cioela, Behar da guiçonaren Semeac anhitz suffri deçan, eta reproba dadin Ancianoéz eta Sacrificadore principaléz, eta Scribez, eta hil dadin, eta hereneco egunean resuscita dadin.
2a091700a1	Guero erraiten cerauen guciey. Baldin nehor hor ene ondoan ethorri nahi bada, renuntia beça bere buruaz, eta har beça bere crutzea egun oroz, eta berrait niri.
2a0918008e	Ecen norc-ere nahi vkanen baitu saluatu bere vicia: galduren du hura: baina norc-ere galduren baitu bere vicia ene causaz, saluaturen du hura.
2a09190071	Ecen cer probetchu du guiçonac baldin mundu gucia irabaz badeça, eta bere buruä destrui deçan, eta gal dadin?
2a091a00b0	Ecen nor-ere ahalque içanen baita niçaz eta ene hitzéz, harçaz ahalque içanen da guiçonaren Semea, dathorrenean bere maiestatean, eta Aitarenean eta Aingueru sainduenean.
2a091b008c	Eta erraiten drauçuet eguiaz, badirade hemen present diradenotaric batzu, herioa dastaturen eztutenic Iaincoaren resumá ikus deçaqueteno.
2a091c00ab	Eta guertha cedin, hitz hauçaz gueroztic quasi çortzi egunen buruän, har baitzitzan Pierris eta Ioannes eta Iacques, eta igan baitzedin mendi batetara othoitz eguitera.
2a091d0082	Eta othoitz eguiten cegoela, haren beguitharteco formá mutha cedin, eta haren abillamendua churit eta chist-mista beçain arguit.
2a091e0051	Eta huná, bi guiçon minço ciraden harequin, cein baitziraden Moyses eta Elias:
2a091f0058	Hauc aguerturic gloriarequin, erraiten çutén, harc Ierusalemen complitzeco çuen fina.
2a0920009b	Eta Pierris, eta harequin ciradenac, ciraden logalez cargatuac: eta iratzartu ciradenean, ikus ceçaten haren maiestatea, eta harequin ceuden bi guiçonac.
2a092100eb	Eta guertha cedin, hec partitu ciradenean harenganic: Pierrisec erran baitzieçón Iesusi, Magistruá, on duc gu hemen garen, eguin ditzagun bada hirur tabernacle, bat hire, eta bat Moysesen, eta bat Eliasen: Etzaquiala cer minço cen.
2a0922007f	Eta harc gauça hauc erraiten cituela, eguin cedin hodeybat, eta estal citzan hec: eta ici citecen hodeyean sartzen ciradenean.
2a0923005e	Orduan vozbat eguin cedin hodeyetic, cioela, Haur da ene Seme maitea, huni beha çaquizquiote.
2a0924009a	Eta voz hura eguiten cela, eriden cedin Iesus bera: eta hec ichilic egon citecen, eta egun hetan etzieçoten nehori deus erran ikussi cituzten gaucetaric.
2a09250075	Eta guertha cedin ondoco egunean, hec menditic iautsi ciradenean, gendetze handibat encontrura ilki baitzequion hari.
2a09260097	Eta huná, compainiaco guiçombat oihuz iar cedin, cioela, Magistruá, othoitz eguiten drauat beha-eçac ene semeaganát: ecen haur bera baicen eztiat.
2a0927009f	Eta huná, spirituac hartzen dic, eta bertan heyagoraz iarten duc, eta çathicatzen dic haguna dariola, eta huneganic nequez partitzen duc, haur hausten duela.
2a09280060	Eta othoitz eguin diraueat hire discipuluey, egotz leçaten hura campora: baina ecin eguin dié.
2a092900a2	Eta ihardesten duela Iesusec dio, O natione incredula eta gaichtoá, noizdrano finean çuequin içanen naiz eta supportaturen çaituztet? Ekarrac huna eure semea.
2a092a00a9	Eta oraino hurbiltzen cela hauts ceçan hura deabruac eta çathica: eta mehatcha ceçan Iesusec spiritu satsua, eta senda ceçan haourra, eta renda cieçón bere aitari.
2a092b00ad	Eta spanta citecen guciac Iaincoaren verthute gucizco handiaren gainean. Eta guciac miraculuz ceudela, eguiten cituen gauça gucién gainean, erran ciecén bere discipuluey,
2a092c007a	Eçar itzaçue çuec hitz hauc çuen beharrietan: ecen içanen da guiçonaren Semea liuraturen baita guiçonén escuetara.
2a092d009a	Baina hec hitz haur etzuten aditzen, eta hetaric estalia cen, hala non ezpaitzutén hura senditzen: eta beldur ciraden haren interrogatzera hitz huneçaz.
2a092e0047	Guero sar citecen elkarrequin dispután, eya hetaric cein cen handiena.
2a092f0069	Eta Iesusec hayén bihotzeco pensamendua ikussi çuenean, haourtchobat harturic eçar ceçan bere aldean:
2a093000e4	Eta erran ciecén, Norc-ere recebituren baitu haourtcho haur ene icenean, ni recebitzen nau: eta norc-ere ni recebituren bainau, ni igorri nauena recebitzen du: ecen nor baita chipiena çuen gucion artean, hura içanen da handi.
2a093100ba	Eta ihardesten çuela Ioannesec erran ceçan, Magistruá, ikussi diagu norbeit hire icenean deabruac campora egoizten cituenic: eta debetatu diagu hura, ceren ezpaitarreic gurequin hiri.
2a0932005a	Orduan erran cieçón Iesusec, Ezteçaçuela debeta, ecen gure contra eztena gure alde da.
2a09330099	Eta guertha cedin, haren goiti altchatzeco egunac complitzen ciradenean, orduan chuchent baitzeçan bere beguithartea gogo eguinic Ierusalemera ioaitera.
2a0934007d	Eta igor citzan mandatariac bere aitzinean, eta ioanic sar citecen Samaritanoén burgu batetan, ostatu appain lieçotençát:
2a09350059	Baina etzeçaten recebi, ceren haren beguithartea baitzén Ierusalemerat ioiten cenarena.
2a093600b2	Eta hori ikussiric haren discipulu Iacquesec eta Ioannesec erran ceçaten, Iauna, nahi duc derragun sua iauts dadin cerutic, eta deseguin ditzan, Eliasec-ere eguin çuen beçala?
2a0937005a	Baina itzuliric Iesusec mehatcha citzan hec, cioela, Eztaquiçue cer spiritutaco çareten.
2a09380079	Ecen guiçonaren Semea ezta ethorri guiçonén vicién galtzera, baina saluatzera. Eta ioan citecen berce burgu batetara.
2a09390085	Guero guertha cedin, hec bideaz ioaiten ciradela, erran baitzieçón norbeitec, Iauna, iarreiquiren natzaic norat-ere ioanen baitaiz.
2a093a0090	Eta Iesusec erran cieçon. Aceriéc çulhoac citié, eta ceruco choriéc ohatzeac: baina guiçonaren Semeac eztic non bere buruä paussa deçan.
2a093b0087	Baina erran cieçón berce bati, Arreit niri. Eta harc erran ceçan, Iauna, permetti ieçadac behin ioan nadin neure aitaren ohorztera.
2a093c0078	Eta erran cieçón Iesusec, Vtzitzac, hilac bere hilén ohorztera: baina hi habil eta denuntia eçac Iaincoaren resumá.
2a093d0087	Orduan erran ceçan berce batec-ere, Iauna, Iarreiquiren natzaic hiri: baina permetti ieçadac behin etchecoetaric congit har deçadan.
2a093e0088	Eta erran cieçón Iesusec, Eztuc nehor bere escua goldean eçarten eta guibelerat behatzen duenic propio denic Iaincoaren resumacotzat.
2a0a0100aa	Gauça hauen ondoan ordena citzan Iaunac berce hiruroguey eta hamar-ere, eta igor citzan hec birá bere beguitharte aitzinean, bera ethorteco cen hiri eta leku gucietara.
2a0a020084	Eta erraiten cerauen, Vztá handi da, baina languile guti: othoitz eguioçue bada vzta Iabeari, irion ditzan languileac bere vztara.
2a0a03004d	Çoazte, huná nic igorten çaituztet çuec bildotsac otsoén artera beçala.
2a0a04005e	Eztramaçuela ez mulsaric, ez maletaric, ez çapataric: eta nehor bidean ezteçaçuela saluta.
2a0a050054	Cein-ere etchetan sarthuren baitzarete, lehenic erraçue, Baquea dela etche hunetan.
2a0a060074	Eta baldin han baquezco semeric batre bada, paussaturen da çuen baquea haren gainean: ezpere çuetara itzuliren da.
2a0a0700a8	Eta etche hartan berean çaudete, iaten eta edaten duçuela aitzinera emanen çaiçuenetic: ecen languilea bere sariaren digne da. Etzaiteztela iragan etchetic etchera.
2a0a080083	Baina are cein-ere hiritan sarthuren baitzarete, eta recebituren baitzaituzte, ian eçaçue aitzinera eçarten çaizquiçuenetaric:
2a0a09005e	Eta sendaitzaçue hartan diraten eriac, eta erreçue, Hurbildu da çuetara Iaincoaren resumá.
2a0a0a0072	Baina cein-ere hiritan sarthuren baitzarete, eta ezpaitzaituzte recebituren, ilkiric hango carriquetara, erraçue,
2a0a0b0096	Çuen hiritic lothu çaicun errhautsa-ere iharrosten dugu çuen contra: guciagatic-ere haur iaquiçue, ecen hurbildu dela çuetara Iaincoaren resumá.
2a0a0c0063	Baina badiotsuet ecen Sodomacoac egun hartan hiri hura baino emequiago tractatuac içanen diradela.
2a0a0d00db	Maledictione hiri Chorazin, maledictione hiri Bethsaida, ecen baldin Tyren eta Sidonen eguin içan balirade çuec baithan eguin içan diraden verthuteac, aspaldi çacurequin eta hautsequin iarriric emendatu ciratequeen.
2a0a0e0053	Halacotz Tyr eta Sidon emequiago tractatuac içanen dirade iudicioan ecen ez çuec.
2a0a0f004d	Eta hi Capernaum cerurano altchatu içan aicena, iffernurano beheraturen aiz.
2a0a100096	Çuec ençuten çaituztenac, ni ençuten nau: eta çuec iraizten çaituztenac, ni iraizten nau: eta ni iraizten nauenac, ni igorri nauena iraizten du.
2a0a110085	Eta itzuli içan dirade hiruroguey eta hamarrac bozcariorequin, cioitela, Iauna, deabruac-ere suiet eguiten ciaizquiguc hire icenean:
2a0a120049	Eta erran ciecén, Ikusten nuen Satan chistmista beçala cerutic erorten.
2a0a130098	Huná, badrauçuet bothere suguén eta scorpionén gainean ebilteco, eta etsayaren puissança guciaren gainean: eta deussec eztrauçue calteric eguinen.
2a0a1400a7	Ordea harçaz etzaiteztela aleguera, ceren spirituac suiet eguiten çaizquiçuen: baina aitzitic aleguera çaitezte, ceren çuen icenac scribatuac baitirade ceruètan.
2a0a150120	Ordu hartan berean aleguera cedin Iesus spirituz, eta erran ceçan, Aitá, ceruco eta lurreco Iauná, esquerrac rendatzen drauzquiat, ceren estali baitrauztec gauça hauc çuhurréy eta adituey, eta manifestatu baitrauztec haour chipiey: bay Aitá, ceren hala içan baita hire placer ona.
2a0a1600e6	Orduan discipuluetarat itzuliric erran ceçan, Gauça guciac niri neure Aitaz eman çaizquit, eta nehorc eztaqui nor den Semea, Aitác baicen: eta nor den Aita, Semeac baicen, eta nori-ere Semeac manifestatu nahi vkanen baitrauca.
2a0a170074	Eta discipuluetarat itzuliric, appart erran ciecén, Dohatsu dirade çuec dacusquiçuen gauçac dacusquiten beguiac.
2a0a1800cf	Ecen erraiten drauçuet, anhitz Prophetac eta reguec desiratu vkan dutela çuec ikusten dituçuen gaucén ikustera, eta ezpaitituzte ikussi: eta ençuten dituçuen gaucén ençutera, eta ezpaitituzte ençun.
2a0a19008a	Orduan huná, Legueco doctorbat iaiqui cedin, hura tentatzen çuela, eta cioela, Magistruá, cer eguinez vicitze eternala heretaturen dut?
2a0a1a0047	Eta harc erran cieçón, Leguean cer da scribatua? nola iracurtzen duc?
2a0a1b00cc	Eta harc ihardesten çuela erran ceçan, Onhetsiren duc eure Iainco Iauna eure bihotz guciaz, eta eure arima guciaz, eta eure indar guciaz, eta eure pensamendu guciaz: eta eure hurcoa eure buruä beçala.
2a0a1c0046	Orduan erran cieçón, Vngui ihardetsi duc: hori eguic eta vicico aiz.
2a0a1d0057	Baina harc bere buruä iustificatu nahiz, erran cieçón Iesusi, Eta nor da ene hurcoa?
2a0a1e00d0	Eta ihardesten çuela Iesusec erran ceçan, Guiçombat iausten cen Ierusalemetic Iericora, eta eror cedin gaichtaguinén artera, eta hec hura billuciric, eta çaurthuric ioan citecen, hura erdi hilic vtziric.
2a0a1f006d	Eta encontruz Sacrificadorebat iauts cedin bide harçaz beraz: eta hura ikussiric berce aldetic iragan cedin.
2a0a20005b	Halaber Leuitabat-ere leku hartara helduric eta hura ikussiric, berce aldetic iragan cedin.
2a0a210072	Baina Samaritanobat bere bidea iragaiten çuela, ethor cedin harengana, eta hura ikussiric compassione har ceçan.
2a0a22009e	Eta hurbilduric lot citzan haren çauriac, emanic olio eta mahatsarno, eta hura eçarriric bere abrearen gainean, eraman ceçan ostaleriara, eta pensa ceçan.
2a0a2300c0	Biharamunean partitzean idoquiric bi dinero eman cietzón ostatuari, eta erran cieçón, Errequeitu emóc huni, eta cer-ere guehiago despendaturen baituc, nic itzul nadinean rendaturen drauat.
2a0a24005b	Cein bada hirur hautaric irudi çaic gaichtaguinetara erori içan denaren hurco içan dela?
2a0a250070	Eta harc erran cieçón, Hari misericordia eguin vkan draucana. Diotsa bada Iesusec, Oha, hic-ere eguic halaber.
2a0a26008f	Eta guertha cedin hec ioaiten ciradela, hura sar baitzedin burgu batetan: eta emazte, Martha deitzen cen batec recebi ceçan hura bere etchera.
2a0a270076	Eta hunec çuen ahizpabat Maria deitzen cenic, harc-ere Iesusen oinetara iarriric cegoela, haren hitza ençuten çuen.
2a0a2800cb	Baina Martha eguitecotan cen anhitz cerbitzuren eguiten: eta gueldituric erran ceçan, Iauna, eztuc hic ansiaric ceren neure ahizpác neuror cerbitzatzera vtziten nauen? erroc bada ni aldiz aiuta neçan.
2a0a29007a	Eta ihardesten çuela erran cieçón Iesusec, Martha, Martha, arrangura dun, eta tormentatzen aiz anhitz gauçaren ondoan:
2a0a2a005f	Ordea gauçabat dun necessarió. Baina Mariac parte ona hautatu din, cein ezpaitzayo edequiren.
2a0b0100db	Guertha cedin halaber leku batetan othoitz eguiten cegoela, cessatu cenean, erran baitzieçón bere discipuluetaric batec, Iauna, iracats ieçaguc othoitz eguiten, Ioannesec-ere bere discipuluey iracatsi drauen beçala.
2a0b0200c9	Eta erran ciecén, Othoitz eguiten duçuenean, erran eçaçue, Gure Aita ceruètan aicena, Sanctifica bedi hire icena, Ethor bedi hire resumá, Eguin bedi hire vorondatea, ceruän beçala, lurrean-ere.
2a0b030024	Gure eguneco oguia iguc egunecotzat.
2a0b0400a9	Eta barka ietzaguc gure bekatuac: ecen guc-ere barkatzen dirauèagu guri çor draucuten guciey. Eta ezgaitzala sar eraci tentacionetan, baina deliura gaitzac gaichtotic.
2a0b0500a4	Eta erran ciecén, Cein da çuetaric vkanen duena adisquidebat, eta ioanen dena harengana gau-erditan eta erranen draucana, Adisquideá, presta ietzadac hirur ogui:
2a0b060063	Ecen ene adisquidebat ethorri içan duc bidetic enegana, eta eztiát cer aitzinean eçar dieçodan.
2a0b0700a7	Eta harc barnetic ihardesten duela erran deçan, Ezneçála fascha: ia borthá ertsia duc, eta ene haourtchoac enequila dituc ohean: ecin iaiqui niaitec hiri emaitera.
2a0b0800a6	Erraiten drauçuet, baldin iaiquiric eman ezpadieço-ere, ceren haren adisquide den: halere haren muthiritassunagatic iaiquiric emanén drauca cembat-ere behar baitu.
2a0b09008b	Eta nic erraiten drauçuet, Esca çaitezte, eta emanen çaiçue: bilhaeçaçue, eta eridenen duçue: bulka eçaçue eta irequiren çaiçue.
2a0b0a0072	Ecen escatzen den guciac recebitzen du: eta bilhatzen duenac erideiten du: eta bulkatzen duenari, irequiren çayo.
2a0b0b00a0	Eta cein da çuetaric aitá, semea ogui esca badaquió, harribat emanen draucana? edo baldin arrain esca badaquio, ala arrainaren lekuan suguebat emanen drauca?
2a0b0c0044	Edo baldin arraultze baten esca badadi, ala scorpiona emanen drauca?
2a0b0d00b5	Beraz çuec baldin gaichto çaretelaric, badaquiçue gauça onén çuen haourrey emaiten, cembatez guehiago çuen Aita celestialac emanen draue Spiritu saindua escaturen çaizconey.
2a0b0e0099	Orduan egotz ceçan campora deabrubat, eta hura cen mutu: eta guertha cedin, deabrua ilki cenean, minça baitzedin mutua: eta mirets ceçaten gendetzéc.
2a0b0f0068	Eta hetaric batzuc erran ceçaten, Beelzebub deabruén princearen partez egoizten ditu campora deabruac.
2a0b10003d	Eta berceac tentatzen çutela, signo cerutic esquez çaizcan.
2a0b1100a4	Baina harc nola baitzequizquian hayén pensamenduac, erran ciecén, Bere contra partitua den resuma gucia, deseguiten da: eta etche bere contra partitua erorten da.
