2800000009	ማቶሳ
2a050d00c3	የሱሳና ገነ ድሪርሳተጉረ ማር ካእባዶት አአበጉረ “አን ፈኢ ስሰራ” “ሙጭአም!” አመ። ጎርሰዋ ባር እባዶትኮ ሙጭአንተ።
2a050e0106	የሱሳ አደ፥ “ሂካ ማዮና አሮሰግተ፤ አየሱን ጎአመን ሴዴ እስኦታ ቱቃሞን ቱሳ፤ ጎሳን አቶ ጎጎሌሮና ሙጭማኖካ ማራን ሙሴ ጎጎአጃጄሮክ ማለ ጃርሶ ስስ” አመ አጃጄ።
2a050f00e2	ሀሌዎ ኳሬ ጋራኬሳ ታአዬሳማተ ኦዱ ኣሎ ባልአታ ሴተ፤ ኣሎ ካሞጋን እባዶና ኡሱ ካአዬሳሮ ማልና ካአባን ማሮሮክ ሀዉኣምኮ ፋይን ኩኩአማ ግረ።
2a05100055	የሱሳ ጎአመን ካሞጋን ጎራታ ካለት ባንኤ ኤባታ ግረ።
2a0511013e	አሪ ቶይ የሱሳ ጎሳ አጋልስሳ ግረ፤ ኤሰና ጋሊላኮና ካይሁዳ ማማን ዱባኮ ኡሱማለና ኢየሩሳለምኮ ካኤመተራ እባዶ ካፋራሳውና ሴራ ካሙሴ ካአጋልስሳራ ሀማጼ ግረ፤ ፋይስና አደ ሁና ካጎታ ኡሱ ዎታ ግረ።
2a051200a5	ሀሱ ጎራታና እባዶ ናፋለሳት ኮ አልጋይ ስዴን ኣተን ኤመተን። የሱሳ ሆረ ካይን ምን ኦሮ ታብስን ሄደን።
2a051300fa	ጎሳ ሞጋንኮና ካከይ ምን ኦሮ ታብስን ማንኮዋተን ማራን ሄልንቾ ጉት ኮራቴኔ ሄልንቾ ቡቶ ቤሰረን ካሀዉአማሮ አልጋነ ዎታ ጎሳ ጠኤ ቱኩሊ የሱሳ ሆረ ዳግሰን።
2a0514006b	የሱሳ አማኖክሶ ዴጉረ፥ “አት እባዶት ጩቦካ ሀሄሶ አማመራ” አመ።
2a051500e4	ሴራ ኦአጋልስሳራና ካፋራሳው እባዶ፥ ሂክ “ዋ ካኢንጋማራ አዮያ? ዋ ኮ ኳሬ ጩቦ ሀሄሶ አምን ካዳንዳራ አዮያ?” አመን ቆፋ ገጌሳታኖ ሀጋአበን።
2a05160076	የሱሳና ቆፋትሶ ማንኮአዴሰረ ማራን ሃ አመ፤ “ሙን ዎዳናትስኒ ሃ ቆፓታን?
2a0517006f	‘ጩቦካ ሀሄሶ አማመራ’ አማኖኮና ‘ክጉዴ ጋል’ አማኖኮ ኤክያ ኤነክ?
2a05180127	አየሱን ጎአመን ሂካ ኡሱ ካኮንአመራ ኤረ ካእባዶ ኡል ጉት ጩቦና ሀሄሶ አምን ኦዶናት ካአቦ ላኖ ጎጎማላብታኑንያ።” ናፋለሳ ሌ ካግረ እባዶትነ፥ ክጉዴ አልጋታ ስዳዴ ምንካካ ጋል አመ።
2a0519008e	ኡሱና ጎርሰዋ ኬጉረ እሶ ሆረ አሌ፤ ሁዱረ ታኮግረ አልጋ ስዳተጉረ ዋ ጋላታ ምንኬሳ ጋለ።
2a051a00a4	ኤሰ ካግረ እባዶ ዱባና ማማኖ ሀጋአበ፤ ዋና ጋላታ፥ “ህታር ካሳድስሮ አየስ ዴነ” አማ አብሲ አማጋመ።
2a051b00d8	ኤሰኮ አባባተረ የሱሳ ኤሰኮ ቤ ሴተ፤ ዎዩ ካአማመረ ኮ ቃራጣ ካኩኩይሳረ ቃራጣ ታኮአታና ባንኤ ካሀማጼሮ ዴጉረ፥ “እንደቤ ሰሴ” አመ።
2a051c0049	ኡሱና ካመን ዱባና ኢሰ ኬጉረ ኡሱ ዴበ ሰሴተ።
2a051d00b4	ዎዩትና የሱሳን ምንኬሳይ ኣሞ ካአቲ ኤካሳተ፤ ካሞጋን ቃራጣ ካኩኩሳረና ካካለ እባዶ እሶ ዎታ አሞን ሀማጼ ግረ።
2a051e0117	ካፋራሳው እባዶና ሴራ ካአጋልስሳረ እባዶ የሱሳነ፥ “ቃራጣ ኦኩኩይሳራነና ጩባልዬልነ ዎታ ካኮንአማታና ካኮንጣማታን መዉንያ?” አማ የሱሳኮ ኦአጋልሳታራን ጉት ጉምጉመን።
2a051f007c	የሱሳና አባበረ እሶነ፥ “ኦሀዉአማራኑን ኳሬ ፋያለሳሉን አኪም ላኮዶትሳሮ፤
2a05200072	አንና ጩባልዬል ጩቦኮ ጉላ ጋልስን ኳሬ ቁሎለ ኡምን ላኮኤሜየሮ” አመ።
2a05210113	እሶና፥ “ያንሳኮ ኦአጋልሳታረን ካሞጋን ጎራታ አጋቡዬን፥ ኤባታራን፤ እባዶ ካፋራሳውኮ ኦአጋልሳታረና ኡሱማሌ የላታራን፤ ኦታ ጎአመን አርጌቶ አማናን ጣማናን” አመን።
2a052200a6	የሱሳና፥ አባበረ እሶነ፤ “ካማሻሸ እሶነ ዎታ ግራን ኦኡማሜራን ጎጎአጋቡይራዉን የልን ላኮዳንዳማሮ።
2a0523008e	አየሱን ጎአመን ካማሻሸ እሶኮ ታኮአታምራ አሪ ኤመይናታ፤ ሀሱ ጎራታ አጋቡይራዋ” አመ።
2a05240135	አደና ሃ አመ ማሱሴ ሰገ፤ “ካኡሱብክ ሳርስኮ ኤርበ ፊለረ ካዶአን ሳርሲ ጉት ኤርበ ካካታራ ማዮና ላኮግሮ ሃ ጎየለ ካኡሱብክ ሳርስ ፊላራ፤ ታኡሱብት ኤርበ ካዶአንክ ሳርስነ ዎታ እስ ላኮአታቶ።
2a0525011a	ካኡሱብክ ካዎይኒ ጣሞና ካዶአንክ ድንቢቶ ሙላተ ካካታራ ማዮና ላኮግሮ፤ ጎሙላተ አድ ካኡሱብክ ካዎይኒ ጣሞኮክ ድንቢቶ ኤባራ፤ ካዎይኒ ጣሞና ኡባታራ፤ ድንቢቶና ላኦ ላኮአቦ።
2a0526006a	ሃንሱን ካኡሱብክ ካዎይኒ ጣሞ ካኡሱብክ ድንቢቶ ክባማኖ ዶትሳራ፤
2a052700e3	ጎርታ፥ ካአዳላተ ካዎይኒ ጣሞ ካኮጣመ ጎራታ፥ ካኡሱብክ ካዶታታራ ማዮና ላግሮ፤ ኣላንቲና፥ ‘ካአዳላተ ካሮራንያ ማንኮአማናን ማራንያ።’”
2a060100c1	አይሁድን ታፎልሲ አሪ የሱሳ እራ ኦሮማረ ሮራ ግረ፤ ኡሱኮ ኦአጋልሳታረና ሻዉዬ ኤብሴን ኣተነ ገነ ሆንቆፌን አማ ግረን።
2a060200aa	ካፋራሳው እባዶ ኦሮኮ ኮኮ ጎአመን፥ “አይሁድን ታፎልሲ አሪ ፈላሚን ኦዶትሶን ፈሎ ሙን ፈላታን?” አመን።
2a060300a1	የሱሳና ሃ አመ እሶን አባበ፥ “ዳዉተ ካኮኡኤረ ጎራታ ዎታ ኦግሬነ ዎታ ካየለሮ ዱባ ላኮናባብተቴንያ?
2a060400bc	ኡሱ ምን ካዋ ታበረ ዋዉን ካለክ ካሌሮ ቱቃሞል ካላሉን ፈኢ ካኮስሳንተቶ ባቦ አታተ አመ፤ ኡሱነ ዎታ ኦግሬኑና ስሰ።”
2a06050051	አደና፥ “ኤረ ካእባዶ ታፎልሲ አሪን ጎታያ” አመ።
2a060600ce	ታካለ አይሁድኮት ታፎልሲ አሪና የሱሳ ካአይሁድ ምን ካኤብ ታበረ አጋልስሳ ግረ፤ ኤሰና ገነ ታመርገ ካኮናፋተተ እባዶት ኮ ግረ።
2a060700b9	ሴራ ኦአጋልስሳሬና ካፋራሳው እባዶ የሱሳ ሞትን ኣላንቲ ዶታ፥ ታፎልሲ አርትሶይ ኡሱ ጎፋይስናሮና ድን ኦራ ግረን።
2a0608009c	የሱሳና ቆፋትሶ አዴሰጉረ ገነ ካኮናፋተተ እባዶትነ፥ “ክጉዴ ጠኤ አሊ” አመ፤ እባዶትና ኬ አሌ።
2a060900e9	ኤሰኮ የሱሳ፥ “አላ አየስ ኮ አን እስን ሆሳሮ፤ ታፎልሲ አሪን ፈኢ ካኮንስሳንተታ ኢዳነ ፈሊንያ ሙ ሜላነ ፈሊንያ? ኔፎ ሃሳኖያ ሙ ባሳኖያ?” አመ።
2a060a00cb	የሱሳ አደ ኡሱ ማራሙረ ካግሮ እባዶ ዱባና ዴጉረ እባዶትነ፥ ገነታ ድሪርሳ አመ፤ እባዶትና ጎጎአማመሮ የለ፤ ገነና ሱረ ፋይተ።
2a060b0084	እባዶ ጎአመን ኣሎ አማራተ፤ የሱሳ ጉት መ የልን ዶትሳሮ እስ እስኦሮ ራቶ አዬሴን።
2a060c0079	ሀሱ አሪልኮ ቶይ የሱሳ ኤባይን ዎዳም ቶስ ቤ፤ ሄመን ዱዶ ዋ ቶስ ኤባታ ባሬ።
2a060d009c	ባባርስ ኡሱኮ ኦአጋልሳታራን ኡመጉረ እሶኮ ቶሞንኮ ላማ አሳበ፤ እሶና ኦፋራመራን አመ መገ ቤሰ፤
2a060e009a	እሶና ጴጢሮሳ አመ ካኡመራ ስሞና አቢኬሳ እንድራሳ፥ ያይቆባ፥ ያንሳ፥ ፍልጶሳ፥ በርተሎሜዎሳ፥
2a060f0076	ማቶሳ፥ ቶማሳ፥ ካኢልፎሳ ኤረ ያይቆባ፥ “ካሀኡሳታረ” ካአማመረ ስሞና፥
2a0610007f	ካያይቆባ ኤረ ይሁዳና የሱሳ ሮርሰ ካስሰረ ኡል ካአስቆርቱክ ይሁዳ ሌን ግረን።
2a0611014e	የሱሳ እሶነ ዎታ ራቶ ዎዳምኮ ዳገጉረ ዲዳት ባንኤ አሌ፤ ኡሱኮ ኦፋራመራና ኣሎ ካሞጋን እባዶ ኤሰ ግረ፤ ይሁዳ ማማን ዱባኮና ኢየሩሳለምኮ ኡሱማሌ ጢሮስኮና ካስዶና ላቡግርኮ ካኤመተራ ካሞጋን ጎሳና ኤሰ ግረ።
2a061200bb	ህኒዕና ካኮንኤመቴረን ኡሱኮ ማልና ካአባናዬን ማር ኦሮክ ሀዉኣምኮ ፋይንየ። ባቲክ አያናይ አቦሳማ ኦግሬና ፋዬን።
2a0613007e	ሁና ኡሱኮ ብያ ዱባና ፋይሳ ማንኮግረ ማራን፥ እባዶ ዱባ ኡሱ ድኒን ዶታታ ግረ።
2a0614009c	የሱሳ ኡሱኮ ኦአጋልሳታራን ቶስ ዲያ ሃ አመ፤ እስን ህየሳ ኦሶማሳንቴታን ዎኖናት ካዋ ካክስንያ፤
2a061500b1	እስን ግዳ ኦኡኣታን ኦሶማሳንቴታን፤ ሃሬ ባራርናታን፤ እስን ግዳ ኦኦታታን ኦስማሳንተታን፤ ሃሬ ኦሶልናታን!
2a061600a8	እባዶ ኤረ ካእባዶ ማራን ጎዲደ፥ እስን ኦሮኮ ጎአሳቤና ጎቱፋተን፥ ካሜላን መገ ጎስሰና ኦሶማሳንቴታን።
2a061700c9	ህትማ ሙራትስን ዳሩሪ ታአቲታ፤ ሀሴ አሪ እስኑን ገጌሎ ሀሌን፤ ቡራቃ፤ ካሆርኮ ኦዶጆላልክሶ ካሄገሮ ጉት ካየለራን ሂካዋየ።
2a06180072	አየሱን ጎአመን እስን ዱሬሳጆል ኣኔ እስኑን! ጎጎእና ግዳዋ አታቴታን።
2a061900bb	እስን ግዳ ኦባራርተታን ኣኔ እስኑን! ሃሬ ኡኢናታን። እስን ግዳ ኦኦሶላታን ኣኔ እስኑን! ሃሬ ጋድናታን፤ ኦይናታን።
2a061a00a5	እባዶ ዱባ ኢዳነታትስን ጎአዬሰ ኣኔ እስኑን! ካሆሬ ኦዶጆላልክሶ ኦጣራ ሄገሮጆሉን ካየሌረን ሂካዋየ።
2a061b00a8	“አየሱን ጎአመን እስን ኦማላታኑን አን ሃ አማራ፤ ዲናጆልክስን ጌላየን፤ እስን ኦዲዳራዉና ኢዳነ ፈላ፤
2a061c0059	እስን ካቃንጋሮና ሶማሳዬን፤ እስን ካምራሮና ኤባየን።
2a061d0074	ኡይ ኮ ካባሳሮን ካካለ ኡይ አድ ቱስ፤ ጋሸ ኩኮ ካአታሮን ቆሎ አሮትርተ።
2a061e006f	ካኤባታሮን ዱባን ስስ፤ ኡራዎኦታ ካአታሮን ጎጎአባብሮን አሮሆሳተ።
2a061f0047	እባዶ ጎጎፈሎ ካዶታታን እስና ኡሱማሌ ፈላ።
2a062000ab	“እስን ካጌላታሮ ጎጌላተን መ ካለት ላኦ ሄላይናታን? ‘ጩባለሳጆልና’ ጎአመን እሶ ኦጌላታራን ጌላታራን።
2a062100af	እዳነ እስኑን ኦፈላራዉን ኢዳነ ጎፈልቴን መ ካለት ላኦ ሄላይናታን? ጩባለሳጆልና ጎአመን ሂካማሌ ፈላታራን።
2a06220114	አማኣ አባብሮዋ አንቴን ካኮሄዳታን እባዶን ጎአምአይሴን መ ካለት ላኦ ሄላይናታን? ጩባለሳጆልና ጎአመን ካአምአይሰራን ግታክ አባባይ አታይን ጩባለሳጆሉና አምአይሳራን።
2a06230168	አየሱን ጎአመን ዲናጆልክስን ጌላየነ፤ ኢዳነና ፈላ፤ አባባይ አታይን አብድ ሀየላኖን አምአይሳ፤ ሂካኒና ሙራታትስን ታንጂን ለታ፤ ዱባንኮ ጦቂ ካአመ ይስ ካዋ ልናታን፤ ኡሱ ጋላታ ካልክዉና ካሜላን እባዶ ዱባን ካእዳንክያ።
2a06240086	ካዳሩረ ኣቦክስን እስኑን ጎጎነኔኤይሳታሮክ ማለ እስና ኡሱማሌ ኦነኔኤይሳታን ላ።
2a062500ac	“አሮፍርድቴን እስኑን ላኮፍርዳምሮ፤ አሮቦህቴን፤ ላኮቦሀንታን፤ ሀሄሶ አማ፤ ዋ እስኑን ሀሄሶ አምሮዋ፤
2a062600f6	ስሳ ዋ እስኑን ስስሮዋ፤ ካኮኤካሳታን ሁይ አባባይ እስኑን ማንኮኤካሳምናሮ ማራን፥ ሁጭም አኢ ምግሊ ታኡባሮ ካእዳንክ ሁይ ኤካሳም እስኑን ስሳምናራ።”
2a062700ed	አደና የሱሳ ሂካ ማሱሳ ሃ አመ እሶን ሰገ፤ “እልኦ ካደያኖን ኢልኦ ካንደያኖን አብ ገጌይስን ዳንዳራ? ላማ እስአባቴረን ጉምቢ ኦሮዴን ላኮኢያራንያ?
2a062800b3	ካአጋልሳታራ ካአጋልስሳሮኮ ላኮሮራሮ፤ አየሱን ጎአመን ማዳር ካአጋልሳተ እባዶ ዱባ ካአጋልስሳሮ ኣን ልናራ።
2a06290085	“አቢካካት እሊ ኦሮ ካግሮ ሁራ መዉን ድያታ? እልታይ ኦሮ ካጌዳባመሮ ጋ ላኮድያቶያ?
2a062a016d	እልታይ ኦሮ ካግሮ ጋ ሀንደያኖን አብካነ ‘አቢኬ፤ ኢልታይ ኦሮ ካግሮ ሁራ ኩን ቤሱ’ ምሲ አምን ዳንዳታ? አት ኢፍሳዳ፤ ሆራርጀ ኢልታይ ኦሮ ካጌዳባመሮ ጋ ቤሳ፤ ኤሰኮ አባባደ አብካት እሊ ኦሮ ካግሮ ሁራ ቤስን ኢድስ ድን ዳንዳታ።
2a062b00c9	“ካእዳንክ ጋ ሌ ግራንቲ ታሜላንት ኢል ካዱባማራ ጋ ላኮግሮ ኡሱማለና ካሜላንክ ጋ ሌ ግራን ታኢዳንት ኢል ካዱባማራ ጋ ላግሮ።
2a062c00d9	ጋ ዱባ ታካታሮ እሊ አዴሳማራ፤ ጋ ካኤኤንኮና በለስ ታአማማታ ኢል ላኮአባባማቶ፤ ኡሱማለና ሞላልኮ ዎይኒ ታአማማታ ኢል ላኮአባባማቶ።
2a062d012f	ካእዳንክ እባዶ ዎዳናቴሳ ካአማጋመሮ ካእዳን አየስኮ ኢዳነ ቤሳታራ፤ ካሜላን እባዶ ዎዳናቴሳ ካአማጋመሮ ካሜላን አየስኮ ሜላነ ቤሳራ፤ እባዶ ዎዳናቴሳ አማጋመ ካሮረሮ ህኢቴሳይ አዬሳራ።
2a062e005f	“አን ካአማሮ ላኮፈላታን ሀያ ሙን፥ ‘ጎታ፥ ጎታ’ አማታን?
2a062f008b	እን ቶስ ካኤመታራ ሃፉራኬ ማለረ ፈሎይ ካሀይሳራ ዱባ አዮ ኣን ላሮ አን እስኑን ቱስሮ፤
2a06300113	ምን ማዳራዪን ኣሎ ጉምቢ የለ ካኦሸሮና ኤኤሞ ጉት ኡኩም ካኡኩማተሮ እባዶት ኣን ላራ፤ ዳድ አማጋመ ኤመተጉረ ኡሱ ምን ሻፈ፤ አታተ ማንኮማዳራመረ ማራን አእስና ላኮዳንዴ።
2a06310121	ሃፉራ ካኬ ማለረ ፈሎይ ካሀይሶን ጎአመን ምንካኬሳ ኡኩም ካሊ ኤሬ ጉት ካማዳራተሮ እባዶት ኣን ላራ፤ ዳድ አማጋማኖኮ ካከይ ምን ካኮሻፋረ ጎራታ ጎርሰዋ እዬ፤ ኢያኖና ጎሜላን ሌ።”
2a07010060	የሱሳ ሂካ ዱባ ጎሳ ሆረ አዬሰ ጉድሰረ ቅፍረናሆም ቶስ ታበ።
2a070200b4	ኤሰና ካሮም ዎታዳራ ቦሉን ዎይቻ ካሌረ ግረ፤ ኡሱ ኣሎ ካጌላታረ ኡሱን ካሀንዳረክ ሀዉኣመረ ጎይን ጋባላመ ግረ።
2a070300b4	ኡሱና የሱሳኮክ ጋራ ካኮማላረ ጎራታ ኡሱን ካሀንዳረክ ጎጎፋይስሮ ጎጎኤባናዉን ኡል ካአይሁዳት ጃርሶለኮ ፋረ።
2a070400b3	ሀንዳ ኦፋራሜረና የሱሳ ቶስ ኤመተንጉረን ሃ አመን አታይሰን ኤባተን፤ “ሂካ እባዶትን አት ሂካ ፈልን ዶትሳራ፤
2a07050087	ኣላንቲና ሂክ እባዶት ጎሳካን ጌላታራ፤ ምን ካኤብካን ኖን ካማዳርስሰራና ኡሱያ።”
2a0706012e	የሱሳ እሶነ ዎታ ሴተ። ኡሱና ምን ቶስ ካኮጋባላማረ ጎራታ፥ ዎታዳራ ቦልኮክ ዎይቻት ኦጌላታረ ፋረረ የሱሳነ ሃ አመ፤ “ጎታ፤ አት ምንኬ ኦርድ ታብን አን ካዶትሳሮ እባዶት ላኮዮ አሮሀርተ፤
2a070700be	ሂካኮ ካከይ ኩ ሆረ ጋባላሚን ዱዶ ካዶትሳሮ ኣን እስኦተ ላኮቶታታሮ፤ ሃፉራ ኮ ካላል አየስ፤ ኢን ካሀንዳረክ ፋይሮዋ።
2a07080144	አን መተኬዉን ካጉተ ዎይቻ አባ እንኮ ሄገሌ አደ ኢን ካሃንዳራ ዎታዳራ ግራ፤ ኮኔ አት ‘ሴ’ ጎአምሮ ሴታራ፤ ካካለነና፥ ‘ኮያ’ ጎአምሮ ኤመታራ፤ ኢን ካሃንዳራና፥ ‘ሂካ ፈል’ ጎአምሮ ኢን አጃጃማራ።”
2a0709010a	የሱሳና ሂካ ካኮማላረ ጎራታ ኡሱ ሳደ፤ ካምባል አመረና ደቤሴታ ካግረ ጎሳነ፥ “አን እስኔ ሃ አማራ፤ ህታ ኣንትት ታንጂንት አማኖ እስራኤሊ ዱዶ አን ላኮሄለሮ” አመ።
2a070a007e	ሀንዳ ካሴተረ እባዶ ምን ካኮአባባታረ ጎራታ፥ ኡሱ ካሀንዳረክና ካፋዬሮ ዴን።
2a070b00cd	ኤሰኮ አባባተረ የሱሳ ታንጂን ሀአዳላኖን፥ ናይን ታአማማቶ ካታማ ቶስ ሴተ፤ ኡሱኮ ኦአጋልሳታራና ካሞጋን ጎሳ ኡሱነ ዎታ ሴተ።
2a070c012c	ካታማ ቶስ ካኮታባራን ካራ የሱሳ ካኮገያረ ጎራታ፥ እባዶት ኮኮክ ሬስ ስዴንጉሬን ካታማኮ ቤን፤ ካጎየረና ኣየተሳዉን ኮ ካላልየ፤ ኣና ጋልታንተተ፤ ካሞጋን ካካታማ ጎሳና ኤሰነ ዎታ ግረ።
2a070d0077	ጎታና ኤሰ ካኮደያረ ጎራታ ነኔኤይሳተጉረ፥ “አላማንደ፥ አሮኦተ!” አመ።
2a070e00b8	ጋባላመረ ታኮስዴራን ራሬ ድነ፤ ካስደረ እባዶና ታክ አመ አሌ፤ የሱሳና፥ “አት ዎዳላት፥ አን ኩኔ ክ አማራ” አመ።
2a070f00a0	ካጎየረ እባዶትና ኔፎ አባባተደ ፋዬረ ጦቂ አመ ሀማጼ፤ አዬሳኖ ሀጋአበ። የሱሳና ኣተረ አዉን ስሰ።
2a071000a0	ዱባና አብሳተሬን ዋ ጋላታ፥ “ካአቲ ካሄገሮ ኖ ኦሮኮ ኬራ”፥ “ዋ ጎሳኬሳ ፋይስን ኤመተራ” አመን።
2a0711007a	ሂክ የሱሳኮክ አታን ካይሁዳ ኡል ዱባይና ኡሱ ማማኒ ካግሮ ኡል ዱባ አዴሳመ።
2a0712007c	ያንሳኮ ኦአጋልሳታረን ሂካ ዱባ ያንሳን ሰገን። ኡሱና እሶ ኦሮኮ ላማ ኡመረ፥
2a07130085	“ኤመታራ ካአማንተተ አትተ? ሙ ካካለ ኦራና? አማ” አም ጎጎሆሳናዉን ጎታ ቶስ ፋረ።
2a071400dc	እባዶጃና የሱሳ ቶስ ሴቴረነ፥ ኤመታራ ካአማንተተ አትተ? ሙ ካካለ ኦራና? አም ኖ ኩ ጎጎሆሳኖን “ካጣማቃራ ያንሳ ኖ ኩ ቶስ ፋረራ” አመን።
2a071500d2	ጎርሰዋ የሱሳ ካሞጋን እባዶ ሀዉኣምኮ፥ ማር ኦሮክ ሀዉኣምኮና ባቲክ አያናልኮ ፋይሰ፤ ካሞጋን ኢልኦ ካንደያኖን ኢልኦ ደንዴይሰ።
2a0716019a	ያንሳን ሀንዳ ኦሴተረነ የሱሳ ሃ አመ፤ “ሴንጉዴን ካዴተታና ካማልቴታን ያንሳን ሰጋ፤ ኢልኦ ካንድያኖን ድናራ፤ ኦኤሳራን ቱኩል ሰሴይናራን፤ ማሪ ባር ኦአባና ሙጭምናራን፤ ነቤ ኦማሎና ማልናራን፤ ኦጎየራና ጎይኮ ክናራን፤ ሂየሳሉና ዎንጋላ ላላባምናራ።
2a07170060	እዬ አብዳታና ዋት ካሀንዱዱፋኖን እባዶ ዱባ ካሶማሳመያ።”
2a0718010a	ያንሳን ሀንዳ ኦኤሜተሬን ሴተን ካኮቦዋሬን ጎራታ፥ የሱሳ ጋራ ያንሳኮክ አዬሳኖ ሀጋአበ፤ ሃና አመ፤ ያንሳ ቶስ ጋ ካኮንቤቴተን መ ዲንየ? አምባል ካዎልዎልሳቶ ፊቀያ?
2a071900c3	ሀያ መ ድን ቤተን? ካእዳን ሳርስ ካሳርሳተሮ እባዶያ? ካኢዳሮ ሳርሲ ኦኢሳዳራና ግር ካኤካተ ኦግራን ምን ካዎኖይ ግራንዋ።
2a071a00b3	ሀያ! እስን መ ድን ቤተን? ካሄገሮ ድን ሌዉና? እ አን እስኔ ሃ አማራ፤ እስን ድን ካቤተቴን ካሄገሮኮና ካሮራሮያ።
2a071b009f	ሃ አማመ ካኮንጻፋመረና ኡሱያ፤ “‘ራካና ኩ ሆረ ካኤካስሮ፥ ኤርግቻኬና ኩኮ ጣይስ አን ፋርናራ።’
2a071c00cd	አን እስኔ ሃ አማራ፤ ሄለልኮ ካኡሙላመሮ ኦሮኮ ያንሳኮ ካሮራራ ላግሮ፤ ዎኖናት ካዋይ ጎአመን ዱባንኮና ካየራታራ ኡሱ ሮራራ።”
2a071d009c	ቃራጣ ኦኩኩይሳራና ሀሄሶን፥ ሂካ ኦማሌን ዱባ ካያንሳ ጥንቃታ ጣማቃማ ዋ ቁሉክያ አመን አቶቴን።
2a071e00aa	እባዶ ካፋራሳውልና ሴራ ካሙሴ ኦካሳን ጎአመን ታያንሳ ገነ ጣማቃማና ዋት፥ ዋ እሶን ካአቦ ሀልቻ ኔባቴን።
