2800000006	Matayo
280e0a0061	Nipele, che Helode ŵannajisye mundu ku nyuumba ja kutaŵila ŵandu kuti ŵakate che Yohana ntwe.
280e0b004d	Ntwe wakwe wajigalikwe mu mbale ni kumpa mwali, nombejo ŵampele achikulugwe.
280e0c0078	Ŵakulijiganya ŵa che Yohana ŵaiche, ŵachijigele chiilu chakwe, ŵachisichile. Nipele ŵajawile kukwasalila Che Yesu.
280e0d00ac	Che Yesu paŵapilikene ngani syo, ŵatyosile pepala kwa ngalaŵa, ŵajawile pantemela pajikape. Nambo ŵandu paŵapilikene, ŵakuiye kwa makongolo achityochelaga mmisi jao.
280e0e0072	Nipele, paŵaiche kumbwani, ŵauweni mpingo wekulungwa wa ŵandu, ŵakolele chanasa ni ŵalamisye ŵakulwala ŵao.
280e0f00b3	Pakwaswele, ŵakulijiganya ŵao ŵaichilile ni kwasalila, “Apano patuli pa mwikonde ni sambano kuswele. Sambano, mwalanje ŵandu wo kuti ajaule mmisinda akalisumile chakulya.”
280e100052	Che Yesu ŵaasalile, “Nganakola ligongo lya kwaula, ŵanyamwe mwape chakulya.”
280e11004b	Nambo ŵanyawo ŵanjanjile, “Tukwete mikate nsano pe ni somba siŵili.”
280e12002c	Che Yesu ŵaasalile, “Njise nawo apano.”
280e1300db	Ŵaasalile ŵandu kuti atame paasi pa manyasi. Nipele, Che Yesu ŵajigele mikate nsano ni somba sila, ŵalolite kwinani, ŵatogolele Akunnungu ni kugaŵanya ni kwapa ŵakulijiganya mikate jo, nombewo ŵagaŵenye ŵandu.
280e140074	Ŵalile wose, ŵajikwite. Nipele ŵakulijiganya ŵalokwete sigasi sya mikate jila, ŵagumbesye itundu kumi na mbili.
280e150063	Wose ŵaŵalile ŵala ŵaliji achalume mpela elufu tano, pangaŵalanjikwa achimmasyeto ni ŵanache.
280e16008c	Pangakaŵa, Che Yesu ŵaasalile ŵakulijiganya ŵao akwele mu ngalaŵa kuti alongolele peesi litanda asyene aninkujilanga mipingo ja ŵandu.
280e170073	Paŵamasile kwalanga ŵandu, ŵakwesile kwitumbi ali jikape kukupopela. Pakwaswele, ŵelewo ŵaliji kweleko jikape.
280e180091	Kele katema ko ngalaŵa jo jaŵandichile pambindikati litanda, nambo jaliji nkupungunyikwa kwannope ni matumbela pakuŵa mbungo jaliji nkujiputa.
280e190046	Kumasikusiku, Che Yesu ŵaichile ŵakulijiganya ŵao achendaga mmeesi.
280e1a0079	Ŵakulijiganya ŵao paŵaweni achendaga mmeesi, ŵajogwepe nnope ni ŵatite, “Lili lilaika!” Ŵagumilangaga kwa woga.
280e1b0048	Papopo, Che Yesu ŵasalile, “Muusimane ntima, ndili une, nkajogopa!”
280e1c0057	Che Petulo ŵatite, “Ambuje mwaŵaga mmwe, muusalile iche kukwenu njendaga mmeesi.”
280e1d0070	Che Yesu ŵatite, “Njise.” Nipele che Petulo ŵatulwiche mu ngalaŵa, ŵajesile mmeesi, kwajaulila Che Yesu.
280e1e006e	Nambo paŵajiweni mbungo, ŵajogwepe ni ŵatandite kutiŵila, ŵagumisile achitiji, “Ambuje mungulupusye!”
280e1f0084	Papopo Che Yesu ŵagolwesye nkono wao, ŵankamwile ni ŵansalile, “Mmwe ŵa chikulupi chachinandi, ligongo chi nkukola lipamba?”
280e200038	Nipele, wose ŵakwesile mu ngalaŵa, ni mbungo jatulele.
280e210079	Nombe, wose ŵaŵaliji mu ngalaŵa ŵatindiŵalile ni kwakotamila, achitiji, “Isyene alakwe ndi Mwana jwa Akunnungu.”
280e22003b	Ŵajombweche litanda ni ŵaiche ku msinda wa ku Genesaleti.
280e23007d	Ŵandu ŵa pepala paŵaamanyi Che Yesu, ŵajenesye ngani muumbali mose mumwasyungwile. Nipele, ŵannyichisye ŵakulwala wose,
280e240063	ni ŵachondelele kuti akwaye atamuno lujenje lya mwinjilo ŵao. Nombe wose ŵaŵankwaiye ŵalamile.
280f010058	Nipele, Mafalisayo ni ŵakwiganya Malajisyo ŵaichile Che Yesu kutyochela ku Yelusalemu.
280f0200ae	Paŵaiche ŵambusisye, “Kwachichi ŵakulijiganya wenu akugapwanya majiganyo gatupochele kutyochela kwa achambuje ŵetu? Ngakunaŵa makono yambone akanaŵe kutanda kulya?”
280f030077	Che Yesu ŵajanjile, “Kwachichi ŵanyamwe mkupwanya makanyo ga Akunnungu kwa kusechelela majiganyo genu mwachinsyene?
280f040091	Akunnungu atite, ‘Mwachimbichisye atati ŵenu ni achikulu ŵenu,’ ni ‘Jwakunlwesya atatigwe atamuno achikulugwe, akusachilwa kuulajikwa.’
280f0500a6	Nambo ŵanyamwe nkwiganya kuti, mundu aŵaga ni chindu cha kwakamuchisya atatigwe atamuno achikulugwe, ni atiji, ‘Achi chindu chi ndyosisye sadaka kwa Akunnungu.’
280f060091	Nipele, jwele mundu jo ngakwachimbichisya atatigwe! Yele ni inkuti pakulinyelusya lilamulo lya Akunnungu ni kugakuya majiganyo genu mwachinsyene.
280f07006d	Ŵanyamwe ŵaulamba! Che Isaya jwakulondola jwa Akunnungu ŵasagamukwile yambone yankati ŵanyamwe paŵatite,
280f08006a	‘Akunnungu akuti, aŵa ŵandu ŵa akunjimbichisyanga ni ngomo pe, nambo mmitima jao atalikengene ni une.
280f090053	Nombe akumbopela iyiyipe, pakuŵa indu yakwiganya ili malajisyo ga ŵandu pe.’”
280f0a0059	Nipele, Che Yesu ŵauŵilasile mpingo wa ŵandu, ŵaasalile, “Mpilikane ni kumanyilila!
280f0b0087	Chindu chachikuntaga mundu usakwa ngaŵa chachikwinjila nkang'wa, nambo achila chachikutyoka nkang'wa ni chachikuntaga mundu usakwa.”
280f0c0080	Nipele ŵakulijiganya ŵao ŵajaulile ni kwasalila, “Ana nkumanyilila kuti Mafalisayo yachimile paŵapilikene maloŵe genu?”
280f0d0060	Nambo ŵelewo ŵatite, “Mmela wauliwose wanganapande Atati ŵangu ŵa kwinani, chiuchitupulwa.
280f0e0096	Mwaleche ŵanyawo! Ŵele ali ŵangalola ŵakwalongosya ŵangalola. Jwangalola annongosyaga jwangalola njakwe, wose ŵaŵili chatumbuchile mwisimbo.”
280f0f0038	Che Petulo ŵatite, “Ntugopolele chele chitagu cho.”
280f10003f	Che Yesu ŵaasalile, “Nombe ŵanyamwe ŵakwe ngankumanyilila?
280f110063	Ana ngankumanyilila kuti chindu chachikwinjila nkang'wa chikupita nnutumbo ni chikujasikwa kulindi?
280f120050	Nambo yaikutyoka nkang'wa ikutyochela mu ntima, yele ni yaikuntaga mundu usakwa.
280f130084	Pakuŵa mu ntima sikukopoka ng'anisyo syangalumbana sya kuulaga ni chikululu ni chigwagwa ni wiyi ni kuŵecheta yaunami ni kutukana.
280f14005d	Gelego ni gakuntaga mundu usakwa. Nambo kulya panganaŵa makono ngakukuntaga mundu usakwa.”
280f15004c	Che Yesu ŵatyosile kweleko ni ŵajile ku chilambo cha ku Tilo ni ku Sidoni.
280f1600be	Nipele, jwankongwe jumo Mkanaani, kutyochela chilambo chilachila, ŵaichilile achinyanyisyaga, “Ambuje, Mwana ju che Daudi, mungolele chanasa! Mwali jwangu akamwilwe ni masoka kwannope.”
280f170098	Nambo Che Yesu ngananjanga liloŵe. Ŵakulijiganya ŵao ŵajaulile ni kwachondelela achitiji, “Mwasalile ajaule, pakuŵa akutukuya ali nkunyokonya.”
280f180070	Che Yesu ŵajanjile, “Akunnungu andumile kukwakulupusya ŵandu ŵa ku Isilaeli ŵaŵapotele mpela ngondolo.”
280f190061	Pelepo jwambumba jula ŵaiche ni kwatindiŵalila paujo pao achitiji, “Ambuje, mungamuchisye.”
280f1a005b	Che Yesu ŵajanjile, “Ngaŵa yambone kutola chakulya cha ŵanache ni kusiponyela mbwa.”
280f1b006f	Jwankongwe jo ŵajanjile, “Elo, Ambuje, nambo mbwa sikulya mbakatika sisikupatuka pakulila achambuje ŵao.”
280f1c00a1	Pelepo Che Yesu ŵajanjile, “Jwankongwe, chikulupi chenu chachikulungwa, nipele, chitendekwe kukwenu chinkusaka.” Mwali jwao jula ni ŵalamile katema kakoko.
280f1d006a	Che Yesu ŵatyosile pelepo ni kwaula mungulugulu litanda lya Galilaya, ŵakwesile kwitumbi, ŵatemi paasi.
280f1e00c7	Nipele, jaichile mipingo ja ŵandu ŵajinji, ŵampelechele ŵandu ŵangajenda ni ŵangalola ni ŵakulemala ni ŵangaŵecheta ni ŵane ŵajinji ŵakulwala, nipele ŵaŵisile mmbujo mwakwe ni kwalamya.
280f1f00d1	Nombe mpingo wa ŵandu ula wasimonjile nnope paŵaweni ŵangaŵecheta aninkuŵecheta ni ŵangalola aninkulola ni ŵakulemala ali alamile ni ŵangajenda aninkwenda, ŵandu ŵaakusisye Akunnungu ŵa ku Isilaeli.
280f2000e2	Che Yesu ŵaaŵilasile ŵakulijiganya ŵao, ŵaasalile, “Ngwakolela chanasa aŵa ŵandu ŵa pakuŵa atemi ni une moŵa gatatu sambano ni nganakola chakulya. Ngangusaka naaleche ajaule pangalya ngakaŵa chakomoche mwitala.”
280f21006d	Ŵakulijiganya ŵala ni ŵatite, “Tutupate kwapi chakulya chachijinji cha kwajikutisya ŵele ŵandu ŵa?”
280f220060	Che Yesu ŵaausisye, “Nkwete mikate jilingwa?” Ŵajanjile, “Saba ni tusomba kanandi pe.”
280f230031	Nipele Che Yesu ŵaasalile ŵandu atamanje paasi.
280f240097	Ŵajitosile mikate saba ni tusomba tula, ŵatogolele Akunnungu, ŵajigaŵenye ni kwapa ŵakulijiganya ŵao, nombe ŵakulijiganya wo ŵagaŵenye ŵandu.
280f250071	Ŵalile wose, ŵajikwite. Paŵamasile kulya ŵalokotenye mbakatika ja mikate ni somba sila itundu saba yegumbale.
280f260055	Ŵele uŵalile wo ŵaliji achalume elufu nne, pangaŵalanjila achakongwe ni ŵanache.
280f27005e	Nipele, Che Yesu ŵalanjile ŵandu, ŵakwesile mu ngalaŵa ni kwaula ku chilambo cha Magadani.
2810010073	Mafalisayo ni Masadukayo ŵaajaulile Che Yesu, ni kwa kwalinga ŵaŵendile ŵalosye chimanyisyo kutyochela kwinani.
2810020075	Nambo Che Yesu ŵaasalile, “Lyaikaga ligulo ŵanyamwe nkutinji, ‘Lelo chikulanguche pakuŵa kwiunde kuchejele!’
28100300dc	Ni kuninkucha nkutinji, ‘Lelo mbungo chijipuje, pakuŵa kwiunde kuchejele sooni maunde gagumbele!’ Nipele, ŵanyamwe nkukombola kumanyilila upagwe wa liunde, nambo imanyisyo ya katema kano ngankukombola kuimanyilila.
281004009e	Uŵelesi wangalumbana ni wangali ni chikulupi ukusosa chimanyisyo, nambo ngaupegwa chimanyisyo ikaŵe chimanyisyo chi che Yona.” Nipele ŵalesile ni kwaula.
2810050066	Ŵakulijiganya ŵao paŵamasile koombochela mbande jine ja litanda, ŵaliji aliŵalile kwigala mikate.
281006005e	Che Yesu ŵaasalile kuti, “Nlilolechesye ni nligose ni amila ja Mafalisayo ni Masadukayo!”
2810070075	Nambo ŵele ŵanyawo ŵaliji nkuusyana achinsyene pe achitiji, “Akuŵecheta yeleyo pakuŵa nganitujigala mikate.”
281008009c	Che Yesu ŵasimanyilile ng'anisyo syao ni kwasalila, “Ligongo chi nkuusyana mwachinsyene pe, ŵanyamwe ŵa chikulupi chachinandi kuti nganinjigala mikate?
2810090092	Ana ngankumanyilila atamuno kukumbuchila panagaŵenye mikate tano jila, kwa ŵandu elufu tano ŵala? Ana itundu ilingwa ya mbakatika imwagumbesye?
28100a0064	Pane mikate saba jila jiŵagaŵenye ŵandu elufu nne, ana itundu ilingwa ya mbakatika imwalokotenye?
28100b0073	Uli, ngankumanyilila kuti nganingunguluchilaga mikate? Nambo nlilolechesye ni amila ja Mafalisayo ni Masadukayo!”
28100c007c	Pelepo ŵakulijiganya ŵaimanyilile kuti nganaŵecheta yankati amila ja mikate, nambo majiganyo ga Mafalisayo ni Masadukayo.
28100d007e	Che Yesu paŵaiche mmusi wa Kaisalia Filipi, ŵausisye ŵakulijiganya ŵao kuti, “Ŵandu akuti Mwana jwa Mundu ali nduni?”
28100e0094	Ŵajanjile, “Ŵane akuti che Yohana Ŵakubatisya ni ŵane akuti che Elia ni ŵane akuti che Yelemia, pane jumo jwao ŵakulondola ŵa Akunnungu.”
28100f0047	Che Yesu ŵaausisye sooni, “Nombe ŵanyamwe nkuti une ndili nduni?”
2810100068	Che Simoni Petulo ŵajanjile, “Alakwe ni Kilisito Jwakuwombola, Mwana jwa Akunnungu ŵaali ŵajumi.”
2810110095	Che Yesu ŵatite, “Nkwete upile mmwe che Simoni mwana ju che Yona, pakuŵa ngaŵa mundu jwammunukulile ngani jo, nambo Atati ŵangu ŵaali kwinani.
2810120099	None ngunsalila, mmwe ni che Petulo ni pa lwele lwala lu chindandisye mpingo wa ŵandu ŵakunkulupilila Kilisito ni machili ga chiwa ngagaika kuukombola.
28101300d5	None chinampe iugulilo ya Umwenye wa kwinani, ni chachili chose chachinchitaŵe pa chilambo pano, chichiŵe chetaŵikwe kwinani ni chachili chose chachinchigopole pa chilambo pano, chichiŵe chegopolwe kwinani.”
2810140061	Nipele ŵakanyisye kwa nnope ŵakulijiganya ŵao kuti akansalila mundu kuti ŵelewo ali Kilisito.
2810150110	Chitandile ke katema ko Che Yesu ŵatandite kwalosya pangasisika ŵakulijiganya ŵao kuti yaŵajile kwaula ku Yelusalemu ni kweleko chalagaswe ni achachekulu ni ilongola ŵa achakulu ŵambopesi ni ŵakwiganya Malajisyo. Nipele chachiulagwa ni pa lyuŵa lyaatatu chasyuche.
281016007c	Pelepo che Petulo ŵaajigele Che Yesu pambali ni ŵatandite kwakalipila achitiji, “Ngwamba Ambuje! Ngagansimana gelego!”
28101700b9	Nambo Che Yesu ŵagalauchile ni kwasalila che Petulo, “Ntyoche paujo pangu, Shetani! Mmwe nkusiŵila litala paujo pangu, pakuŵa ngankuganisya gagali ga Akunnungu, nambo ga ŵandu!”
2810180081	Nipele, Che Yesu ŵaasalile ŵakulijiganya ŵao, “Mundu jwakusaka kunguya, alikane nsyene, atwichile nsalaba wakwe, anguye une.
281019008a	Pakuŵa, mundu jwalijose jwakusaka kuukulupusya umi wakwe, chaujase. Nambo mundu jwakuutyosya umi wakwe kwaligongo lyangu, chaukole sooni.
28101a0082	Ana mundu chapate chichi akolaga chipanje cha pa chilambo, ali ajasile umi wakwe? Pane mundu chatyosye chichi pamalo pa umi wakwe?
28101b0096	Pakuŵa Mwana jwa Mundu chachiika mu ukulu wa Atatigwe pamo ni achikatumetume ŵakwe ŵa kwinani, pelepo chachinlipa jwalijose malinga ni masengo gao.
28101c007b	Ngunsalila isyene, apali ŵane mwa ŵanjimi apano ngaapasya chiwa akanaŵe kummona Mwana jwa Mundu achiikaga ali Mwenye.”
28110100a0	Pagamasile moŵa sita, Che Yesu ŵajigele che Petulo ni che Yakobo ni che Yohana mpwao, ŵakwesile pamo nawo penani chitumbi cheleu, kweleko ŵaliji ŵanyapewo.
281102008d	Kweleko, Che Yesu ŵagalawiche uwoneche wakwe paujo pao, ku meeso kwao kwamelemendaga mpela lyuŵa ni iwalo yao yaliji yeswela mpela lulanga.
2811030054	Chisisimuchile che Musa ni che Elia ŵaakopochele, ŵaliji nkukunguluka ni Che Yesu.
28110400a9	Pelepo che Petulo ŵaasalile Che Yesu, “Ambuje, yambone uwe kuŵa apano! Mwasakaga chindaŵe masakasa gatatu, limo lyenumwe ni line li che Musa ni line li che Elia.”
28110500ca	Paŵaŵechetaga gelego, liunde lyeswela lyaunichile ŵanyawo, ni lyapikaniche liloŵe kutyochela mu liunde lila lichitiji, “Aju ali Mwanangu jungunnonyela, nonyelwe nawo, mumpilikanichisye jwelejo.”
2811060047	Ŵakulijiganya paŵapilikene yeleyo ŵajogwepe nnope, ŵagwile manguku.
281107004c	Nipele Che Yesu ŵaichilile, ŵakwayiye achitiji, “Njimuche, nkajogopa!”
2811080047	Paŵalolite kwinani nganammona mundu jwalijose akaŵe Che Yesu jika pe.
28110900a4	Nipele, paŵatulukaga pa chitumbi po, Che Yesu ŵaasalile, “Kasimunsalila mundu jwalijose inyiweni ila, mpaka patachisyuka Mwana jwa Mundu kutyochela mu chiwa.”
28110a0090	Nipele ŵakulijiganya ŵao ŵammusisye, “Kwachichi nambi ŵakwiganya Malajisyo ga Akunnungu gaŵapele che Musa akuti chaiche kaje che Elia?”
28110b0058	Che Yesu ŵajanjile, “Isyene, che Elia chaiche kaje ni kukolosya indu yose iŵe chile.
28110c008e	Nambo ngunsalila, che Elia amasile kwika, nganammanyilila, nambo ŵantendele iŵasachile. Nombewo chachinnagasya Mwana jwa Mundu iyoyopeyo.”
28110d0053	Pelepo ŵakulijiganya ŵala ŵaimanyilile kuti ŵangambaga che Yohana Ŵakubatisya.
28110e0067	Paŵaiche sooni pa wele mpingo wa ŵandu ula, ŵaiche mundu jumo mmbujo pa Che Yesu ni kwatindiŵalila,
28110f008d	ŵatite, “Ambuje, munkolele chanasa mwanangu pakuŵa akulwala njilinjili ni kulaga nnope, katema kakajinji akugwilila pa mooto pane mmeesi.
2811100046	Nannyichisye kwa ŵakulijiganya ŵenu, nambo nganakombola kunnamya.”
28111100a2	Che Yesu ŵajanjile, “Uŵelesi wangali chikulupi ni wakulyungasika, ana chime ni ŵanyamwe mpaka chakachi? Mpaka chakachi chinampililile? Munjise nawo apano.”
281112006d	Nipele, Che Yesu ŵalikalipile lisoka lila, nombelyo lyankopweche ni jwanchanda jula ŵalamile katema kakoko.
281113007e	Nipele, ŵakulijiganya ŵaichile Che Yesu kwa chisyepela ni kwausya, “Ligongo chi nganitukombola kulikoposya lisoka lila?”
2811140157	Che Yesu ŵajanjile, “Kwa ligongo lya chikulupi chenu chachinandi. Ngunsalila isyene, mwaŵaga ni chikulupi atamuno chaŵaga chachinandi chisau mbeju jajinandi nnope jajikuŵilanjikwa haladali, chinkombole kuchisalila achi chitumbi chi, ‘Ntyoche apa njaule ako,’ nombecho chichityoche. Ngalipagwa liloŵe lyangalikombolecheka kukwenu.”
2811150049	Nambo lisoka lyanti yele ngalikutyosyekwa ikaŵe kwa kupopela ni kutaŵa.
2811160077	Ŵakulijiganya paŵaliji pamo ku Galilaya, Che Yesu ŵaasalile, “Mwana jwa Mundu akwaula kukutagwa mmakono ga ŵandu.
281117006a	Nombewo chachimmulaga, nambo chachisyuka pa lyuŵa lyaatatu.” Pelepo ŵakulijiganya ŵasongoneche nnope.
28111800d5	Che Yesu ni ŵakulijiganya ŵao paŵaiche ku Kapelenaumu ŵandu ŵakukumbikanya nsongo wa Nyuumba ja Akunnungu ŵaichilile che Petulo, ŵausisye, “Ana jwakwiganya jwenu akulipa nsongo wa Nyuumba ja Akunnungu?”
281119013e	Che Petulo ŵajanjile, “Elo, akulipa.” Nipele, che Petulo paŵajinjile mu nyuumba, akanaŵe kuŵecheta liloŵe, Che Yesu ŵalongolele kummusya achitiji, “Che Simoni, mmwe nkuti uli? Mamwenye ŵa pa chilambo akukumbikanya nsongo atamuno ushulu kwa ŵandu chi? Kutyochela kwa achinsyene musi pane kwa achalendo?”
28111a0092	Che Petulo ŵajanjile, “Kutyochela kwa achalendo.” Che Yesu ŵansalile, “Nipele, iŵaga ili yeleyo, achinsyene musi wo ngakusachilwa kulipa.
28111b00ce	Nambo tukaachima ŵandu ŵa. Njaule kulitanda nkaloposye, ni somba jandanda kutanjila pa ndowana, nkajiunukule kang'wa ni chinkasisimane mbiya sya nsongo. Njigale ni kwapa ligongo lyangune ni lyenu mmwe.”
281201007d	Kekala katema kala ŵakulijiganya ŵaichilile Che Yesu ni kwausya, “Ana nduni jwaali jwankulungwa mu Umwenye wa kwinani?”
2812020038	Che Yesu ŵambilasile mwanache, ŵanjimiche mmbujo mwao.
281203007b	Nipele ŵatite, “Isyene ngunsalila, iŵaga ngankugalauka ni kuŵa mpela ŵanache, nganjinjila kose mu umwenye wa kwinani.
281204006c	Nipele jwalijose jwakulitimalika mpela aju mwanache ju, jwelejo ni jwali jwankulungwa mu umwenye wa kwinani.
281205005c	Jwalijose jwakumpochela mwanache jumo mpela aju mu liina lyangu, jwelejo akumbochela une.”
28120600d4	“Nambo jwalijose juchantende jumo jwa achanandi ŵa, ŵakungulupilila une atende sambi, ikaliji yambone kwa ŵelewo ataŵikwe pa lukosi liganga lyekulungwa lya kusyajila ni kumponya mu bahali pakwendesya nnope.
28120700b9	Ulaje chiuŵe kwa ŵandu ŵa pa chilambo kwa ligongo lya kuichisya indu ya kwatenda ŵandu atende sambi. Indu yo ikusachilwa ikopochele nambo ulaje kukwakwe mundu juchaichenawo indu yo.
2812080115	“Iŵaga nkono wenu pane lukongolo lwenu lukuntenda ntende sambi, mmukate nkaujase kwakutalika. Mmbaya kukwenu kwinjila mu umi pangali nkono umo pane lukongolo lumo kupunda kuponyekwa pa mooto wa moŵa gose pangali mbesi wangasimika ndi ni makono gaŵili ni makongolo gaŵili.
28120900db	Ni liso lyenu lyantendaga ntende sambi, nlikolopole ni kuliponya kwakutalika. Mmbaya kukwenu kwinjila mu umi wangamala ni liso limo, kupunda kuponyekwa pa mooto wangasimika moŵa gose pangali mbesi ndi ni meeso gaŵili.
28120a0095	“Nlilolechesye! Nkanchembulusya jumo jwa achanandi ŵa. Ngunsalila, achikatumetume ŵao kwinani ko moŵa gose akulola usyo wa Atati ŵaali kwinani.
28120b0044	Pakuŵa Mwana jwa Mundu ŵaiche kukwakulupusya aŵala ŵaŵasochele.
28120c00b6	“Ana ŵanyamwe nkuti uli, Mundu akolaga ngondolo mia moja, ni jasochelaga ngondolo jimo, ngaasileka ngondolo tisini na tisa sila pasyaliji po ni kwaula kukujisosa jajisochele jila?
28120d0069	Ajisimanaga, ngunsalila isyene, akusengwa ligongo lya jejila kusipunda tisini na tisa syangasochela sila.
28120e0051	Iyoyo Atati ŵenu ŵa kwinani ngakusaka ata jumo jwa achanandi ŵa kuti asochele.
28120f0080	“Nlongo njenu anleŵelaga, munjaulile nkanlosye chileŵo chakwe nli ŵaŵili pe. Ampilikanilaga chimme mumpatile nlongo njenu.
28121000c1	Nambo iŵaga ngakumpilikanila, munjigale mundu jumo pane ŵaŵili pakuti kwa kang'wa sya ŵaumboni ŵaŵili pane ŵatatu, kila liloŵe likaluche, mpela Malembelo ga Akunnungu yagakuti pakusala.
28121100f0	Akanaga kwapilikanichisya ŵanyawo, muusalile mpingo wa ŵandu ŵakunkulupilila Kilisito. Ni akanaga kuupilikanila mpingo wa ŵandu ŵakunkulupilila Kilisito, mummalanjile yalumo mundu jwangakwamanyilila Akunnungu ni jwakukumbikanya nsongo.
281212009f	“Ngunsalila isyene, gagali gose gachingakanye pachilambo chigaŵe gamakanikwe kwinani ni gagali gose gachingakunde pachilambo, chigaŵe gamakundikwe kwinani.
28121300a7	“Ngunsalila isyene, ŵaŵili pasikati jenu ajilanaga pachilambo pano kwa chindu chachilichose chichaŵende, Atati ŵangu ŵa kwinani chiŵapanganyichisye chindu cho.
2812140074	Pakuŵa palipose pakusongangana ŵandu ŵaŵili pane ŵatatu pamo kwa liina lyangu, une ndili pelepo ni ŵanyawo.”
2812150078	Nipele, che Petulo ŵaichile Che Yesu nikuti, “Ambuje, ana mpwanga aneŵele kalingwa none naalechelesye? Mala saba?”
281216004b	Che Yesu ŵajanjile, “Ngangunsalila mala saba pe, nambo saba mala sabini.
281217006d	Kwayele, Umwenye wa kwinani ulandene ni mwenye jumo juŵasakaga kulola achikapolo ŵakwe yatite pakupanganya.
281218005f	Paŵatandite kulola, ŵannyichisye mundu jumo juŵaliji ni ligambo lya mamilioni kwa mamilioni.
28121900a5	Mundu jo nganakola chakulipa, kwayele ambujegwe ŵalamwile asumisikwe nti kapolo mundu jula ni ŵankwakwe ni achiŵanagwe ni yanayose iŵakwete, kuti ligambo limale.
