0100000006	1 Mose
09111a00f6	Da fragte David die Männer, die bei ihm standen: Was wird man dem tun, der diesen Philister schlägt und die Schande von Israel abwendet? Denn wer ist der Philister, dieser Unbeschnittene, daß er die Schlachtreihen des lebendigen Gottes höhnt?
09111b0054	Da sagte ihm das Volk wie zuvor und sprach: Also wird man dem tun, der ihn schlägt!
09111c014e	Aber Eliab, sein ältester Bruder, hörte ihn mit den Männern reden. Da entbrannte Eliabs Zorn wider David, und er sprach: Warum bist du herabgekommen? Und bei wem hast du dort in der Wüste die wenigen Schafe gelassen? Ich kenne deine Vermessenheit und deines Herzens Bosheit wohl; denn du bist herabgekommen, um den Kampf zu sehen!
09111d0042	David antwortete: Was habe ich denn getan? Es war ja nur ein Wort!
09111e0077	Und er wandte sich von ihm zu einem andern und redete, wie er zuvor gesagt hatte. Da antwortete ihm das Volk wie zuvor.
09111f0065	Und als man die Worte hörte, die David sagte, verkündigte man sie vor Saul; und er ließ ihn holen.
091120008c	Und David sprach zu Saul: Es entfalle keinem Menschen das Herz um seinetwillen; dein Knecht wird hingehen und mit diesem Philister kämpfen!
09112100ac	Saul aber sprach zu David: Du kannst nicht hingehen wider diesen Philister, mit ihm zu kämpfen, denn du bist noch ein Knabe; dieser aber ist ein Kriegsmann von Jugend auf.
0911220098	David aber sprach zu Saul: Dein Knecht hütete die Schafe seines Vaters; da kam ein Löwe und [einmal] ein Bär und trug ein Schaf hinweg von der Herde.
09112300ad	Da ging ich aus, ihm nach, und schlug ihn und rettete es aus seinem Rachen. Und als er sich wider mich erhob, ergriff ich ihn bei seinem Bart und schlug ihn und tötete ihn.
09112400c6	Also hat dein Knecht den Löwen und den Bären geschlagen. So soll nun dieser Philister, der Unbeschnittene, sein wie derselben einer; denn er hat die Schlachtreihen des lebendigen Gottes verhöhnt!
09112500b6	Weiter sprach David: Der HERR, der mich von dem Löwen und Bären errettet hat, wird mich auch von diesem Philister erretten! Und Saul sprach zu David: Geh hin, der HERR sei mit dir!
0911260074	Und Saul zog dem David seine Rüstung an und setzte einen ehernen Helm auf sein Haupt und legte ihm einen Panzer um.
09112700ea	Darnach gürtete David sein Schwert über seine Kleider und bemühte sich zu gehen; denn er hatte es noch nicht versucht. Da sprach David zu Saul: Ich kann nicht darin gehen; denn ich bin es nicht gewohnt! Und David legte es von sich.
09112800da	Und er nahm seinen Stab in die Hand und erwählte sich fünf glatte Steine aus dem Bach und legte sie in die Hirtentasche, die er hatte, in den Beutel, und nahm seine Schleuder zur Hand und näherte sich dem Philister.
0911290063	Und der Philister kam auch einher und näherte sich David, und sein Schildträger ging vor ihm her.
09112a0081	Als nun der Philister den David sah und beschaute, verachtete er ihn; denn er war ein Knabe, bräunlich und von schöner Gestalt.
09112b0062	Und der Philister sprach zu David: Bin ich denn ein Hund, daß du mit einem Stecken zu mir kommst?
09112c00a4	Und der Philister fluchte David bei seinem Gott und sprach zu David: Komm her zu mir, ich will dein Fleisch den Vögeln des Himmels und den Tieren des Feldes geben!
09112d00cf	David aber sprach zu dem Philister: Du kommst zu mir mit Schwert, Speer und Wurfspieß; ich aber komme zu dir im Namen des HERRN der Heerscharen, des Gottes der Schlachtreihen Israels, die du verhöhnt hast!
09112e012f	An diesem heutigen Tag wird dich der HERR in meine Hand liefern, daß ich dich schlage und deinen Kopf von dir nehme und deinen Leichnam und die Leichname des Heeres der Philister den Vögeln unter dem Himmel und den wilden Tieren der Erde gebe, damit das ganze Land erfahre, daß Israel einen Gott hat.
09112f00a6	Und diese ganze Gemeinde soll erfahren, daß der HERR nicht durch Schwert noch Spieß hilft; denn der Kampf ist des HERRN Sache, und Er wird euch in unsre Hand geben!
091130008f	Als sich nun der Philister aufmachte und daher kam und sich David näherte, eilte David und lief gegen die Schlachtreihe, auf den Philister zu.
09113100cc	Und David streckte seine Hand in die Tasche und nahm einen Stein daraus und schleuderte und traf den Philister an die Stirn, so daß der Stein in seine Stirne fuhr und er auf sein Angesicht zur Erde fiel.
0911320064	So überwand David den Philister mit der Schleuder und mit dem Stein und schlug ihn und tötete ihn.
09113300ae	Und weil David kein Schwert in der Hand hatte, lief er und trat auf den Philister und nahm dessen Schwert und zog es aus der Scheide und tötete ihn und hieb ihm den Kopf ab.
091134014f	Als aber die Philister sahen, daß ihr Stärkster tot war, flohen sie. Und die Männer von Israel und Juda machten sich auf und erhoben ein Kriegsgeschrei und jagten den Philistern nach, bis man in die Ebene kommt und bis zu den Toren Ekrons. Und die erschlagenen Philister lagen auf dem Wege von Saaraim bis gen Gat und bis gen Ekron.
0911350061	Und die Kinder Israel kehrten von der Verfolgung der Philister zurück und plünderten ihr Lager.
091136006c	David aber nahm des Philisters Kopf und brachte ihn nach Jerusalem; seine Waffen aber legte er in sein Zelt.
09113700d3	Als aber Saul sah, wie David wider den Philister auszog, sprach er zu Abner, seinem Feldhauptmann: Abner, wessen Sohn ist der Jüngling? Abner aber sprach: So wahr deine Seele lebt, o König, ich weiß es nicht!
0911380045	Der König sprach: So erfrage doch, wessen Sohn dieser Jüngling sei!
0911390098	Als nun David nach der Erlegung des Philisters zurückkehrte, nahm ihn Abner und brachte ihn vor Saul, und er hatte des Philisters Haupt in seiner Hand.
09113a007b	Und Saul sprach zu ihm: Knabe, wessen Sohn bist du? David sprach: Ich bin ein Sohn deines Knechtes Isai, des Bethlehemiten.
0912010098	Und als er aufgehört hatte mit Saul zu reden, verband sich die Seele Jonatans mit der Seele Davids, und Jonatan gewann ihn lieb wie seine eigene Seele.
091202005f	Und Saul nahm ihn an jenem Tage und ließ ihn nicht wieder in seines Vaters Haus zurückkehren.
0912030065	Jonatan aber und David machten einen Bund miteinander; denn er hatte ihn lieb wie seine eigene Seele.
0912040083	Und Jonatan zog den Rock aus, den er anhatte, und gab ihn David, dazu seine Kleider, sein Schwert, seinen Bogen und seinen Gürtel.
09120500b4	Und David zog aus; überall, wohin Saul ihn sandte, handelte er klug; also daß Saul ihn über die Kriegsleute setzte. Und er gefiel dem ganzen Volke wohl, auch den Knechten Sauls.
09120600ee	Es begab sich aber, als sie heimkamen, als David von der Schlacht der Philister zurückkehrte, daß die Frauen aus allen Städten Israels mit Gesang und Reigen, mit Handpauken, mit Freuden und mit Triangeln dem König Saul entgegengingen.
091207006e	Und die Frauen sangen fröhlich und sprachen: Saul hat seine Tausend geschlagen, David aber seine Zehntausend!
09120800a5	Da ergrimmte Saul sehr, und das Wort gefiel ihm übel, und er sprach: Sie haben dem David Zehntausend gegeben und mir Tausend; es fehlt ihm nur noch das Königreich!
0912090037	Und Saul beneidete David von jenem Tage an und forthin.
09120a00d8	Am folgenden Tag kam der böse Geist von Gott über Saul, so daß er im Hause drinnen raste; David aber spielte mit seiner Hand auf den Saiten, wie er täglich zu tun pflegte. Saul aber hatte einen Speer in der Hand.
09120b006b	Und Saul schoß den Speer und dachte: Ich will David an die Wand spießen! David aber wich ihm zweimal aus.
09120c005d	Und Saul fürchtete sich vor David; denn der HERR war mit ihm, von Saul aber war er gewichen.
09120d006c	Darum tat ihn Saul von sich und setzte ihn zum Obersten über Tausend; und er ging vor dem Volk aus und ein.
09120e0049	Und David handelte klug auf allen seinen Wegen, und der HERR war mit ihm.
09120f0043	Als nun Saul sah, daß er so gar klug war, scheute er sich vor ihm.
0912100053	Aber ganz Israel und Juda hatten David lieb; denn er zog aus und ein vor ihnen her.
09121100dc	Und Saul sprach zu David: Siehe, ich will dir meine ältere Tochter Merab zum Weibe geben; sei nur tapfer und führe des HERRN Kriege! Denn Saul dachte: Meine Hand soll ihm nichts anhaben, sondern die Hand der Philister.
091212009a	David aber antwortete Saul: Wer bin ich? Und was ist meine Herkunft, das Geschlecht meines Vaters in Israel, daß ich des Königs Tochtermann werden soll?
0912130083	Als aber die Zeit kam, daß Merab, die Tochter Sauls, dem David gegeben werden sollte, wurde sie Adriel, dem Mecholatiter, gegeben.
0912140071	Aber Michal, die Tochter Sauls, hatte David lieb. Als solches Saul hinterbracht wurde, gefiel ihm die Sache wohl.
09121500c6	Und Saul sprach: Ich will sie ihm geben, damit sie ihm zum Fallstrick werde und der Philister Hand über ihn komme. Und Saul sprach zu David: Mit der zweiten sollst du heute mein Tochtermann werden!
09121600be	Und Saul gebot seinen Knechten: Redet heimlich mit David und sprechet: Siehe, der König hat Lust zu dir, und alle seine Knechte lieben dich; so sollst du nun des Königs Tochtermann werden!
09121700be	Und die Knechte Sauls redeten solche Worte vor den Ohren Davids. David aber sprach: Dünkt euch das ein Geringes, des Königs Tochtermann zu werden? Ich bin doch ein armer und geringer Mann!
0912180058	Und die Knechte Sauls sagten es ihm wieder und sprachen: Solche Worte hat David geredet.
09121900e5	Saul sprach: So saget zu David: Der König begehrt keine Morgengabe, sondern nur hundert Vorhäute von Philistern, um sich an des Königs Feinden zu rächen; aber Saul trachtete darnach, David durch der Philister Hand zu fällen.
09121a006c	Als nun seine Knechte dem David diese Worte sagten, dünkte es David gut, des Königs Tochtermann zu werden.
09121b0134	Die Tage aber waren noch nicht vorbei, da machte sich David auf und zog mit seinen Männern hin und schlug zweihundert Mann unter den Philistern. Und David brachte ihre Vorhäute und legte sie dem König vollzählig vor, damit er des Königs Tochtermann werde. Da gab ihm Saul seine Tochter Michal zum Weibe.
09121c0060	Und Saul sah und merkte, daß der HERR mit David war; und Michal, Sauls Tochter, hatte ihn lieb.
09121d0057	Da fürchtete sich Saul noch mehr vor David, und er wurde Davids Feind sein Leben lang.
09121e008e	Und so oft die Fürsten der Philister zu Felde zogen, bewies David mehr Klugheit als alle Knechte Sauls, so daß sein Name hoch geachtet ward.
09130100a6	Saul aber redete mit seinem Sohne Jonatan und mit allen seinen Knechten, daß sie David töten sollten. Aber Jonatan, Sauls Sohn, hatte großes Wohlgefallen an David.
09130200ad	Darum verriet Jonatan dieses dem David und sprach: Mein Vater Saul trachtet darnach, dich zu töten. So nimm dich nun morgen in acht und bleibe verborgen und verstecke dich!
09130300b0	Ich aber will hinausgehen und neben meinem Vater auf dem Felde stehen, wo du bist; und ich will mit meinem Vater deinethalben reden, und was ich sehe, das will ich dir kundtun.
09130400d8	Und Jonatan redete zu Davids Gunsten bei seinem Vater Saul und sprach zu ihm: Der König versündige sich nicht an seinem Knechte David; denn er hat keine Sünde wider dich getan, und sein Tun ist dir sehr nützlich.
091305010e	Denn er hat sein Leben aufs Spiel gesetzt und den Philister erschlagen, und der HERR hat ganz Israel ein großes Heil bereitet. Das hast du gesehen und dich dessen gefreut. Warum willst du dich denn an unschuldigem Blut versündigen, indem du David ohne Ursache tötest?
091306005c	Da folgte Saul der Stimme Jonatans und schwur: So wahr der HERR lebt, er soll nicht sterben!
0913070081	Da rief Jonatan den David und sagte ihm alle diese Worte. Und Jonatan brachte David zu Saul, und er war wieder vor ihm wie zuvor.
091308009f	Es brach aber wieder ein Krieg aus, und David zog aus und stritt wider die Philister und brachte ihnen eine schwere Niederlage bei, so daß sie vor ihm flohen.
091309009d	Und der böse Geist vom HERRN kam über Saul; und er saß in seinem Hause und hatte seinen Speer in der Hand; David aber spielte mit der Hand auf den Saiten.
09130a00a1	Und Saul trachtete, David mit dem Speer an die Wand zu heften, er aber wich Saul aus; der traf mit dem Speer die Wand. Und David floh und entrann in jener Nacht.
09130b00d7	Saul aber sandte Boten zum Hause Davids, um ihn zu bewachen und am Morgen zu töten. Das verkündigte dem David sein Weib Michal und sprach: Wirst du diese Nacht nicht deine Seele retten, so mußt du morgen sterben!
09130c0052	Und Michal ließ David durchs Fenster hinunter, und er ging hin, floh und entrann.
09130d0092	Und Michal nahm einen Teraphim und legte ihn auf das Bett und tat ein Geflecht von Ziegenhaaren zu seinen Häupten und deckte ihn mit Kleidern zu.
09130e0047	Da sandte Saul Boten, um David zu holen. Sie aber sprach: Er ist krank!
09130f007e	Saul aber sandte die Boten, nach David zu sehen, und sprach: Bringet ihn samt dem Bette zu mir herauf, daß er getötet werde!
0913100071	Als nun die Boten kamen, siehe, da lag der Teraphim im Bett und ein Geflecht von Ziegenhaaren zu seinen Häupten!
09131100b8	Da sprach Saul zu Michal: Warum hast du mich also betrogen und meinen Feind laufen lassen, daß er entrann? Michal sagte zu Saul: Er sprach zu mir: Laß mich gehen oder ich töte dich!
09131200a2	David aber floh und entrann und kam zu Samuel gen Rama und teilte ihm alles mit, was Saul ihm angetan hatte. Und er ging hin mit Samuel, und sie blieben zu Najot.
0913130043	Es ward aber dem Saul angezeigt: Siehe, David ist zu Najot in Rama!
09131400c2	Da sandte Saul Boten, David zu holen. Als sie nun die Versammlung der Propheten weissagen sahen und Samuel an ihrer Spitze, da kam der Geist Gottes auf die Boten Sauls, daß auch sie weissagten.
0913150090	Als solches Saul angezeigt ward, sandte er andere Boten: die weissagten auch. Da sandte er noch zum dritten Male Boten, und auch sie weissagten.
09131600b0	Nun ging er selbst nach Rama; und als er zum großen Brunnen kam, der zu Sechu ist, fragte er und sprach: Wo sind Samuel und David? Da ward ihm gesagt: Siehe, zu Najot in Rama!
091317008b	Und er ging von dort nach Najot in Rama. Und der Geist Gottes kam auf ihn; und er ging einher und weissagte, bis er nach Najot in Rama kam.
09131800b1	Und auch er zog seine Oberkleider aus und weissagte vor Samuel und lag unbekleidet da jenen ganzen Tag und die ganze Nacht. Daher spricht man: Ist Saul auch unter den Propheten?
09140100bf	David aber floh von Najot bei Rama und kam und redete mit Jonatan: Was habe ich getan? Was ist meine Schuld? Und was habe ich vor deinem Vater gesündigt, daß er mir nach dem Leben trachtet?
09140200ea	Er aber sprach zu ihm: Das sei ferne, du sollst nicht sterben! Siehe, mein Vater tut nichts, weder Großes noch Kleines, das er nicht meinen Ohren offenbare. Warum sollte denn mein Vater solches vor mir verbergen? Es ist nichts daran!
091403012e	Da schwur David dazu und sprach: Dein Vater weiß wohl, daß ich Gnade vor deinen Augen gefunden habe; darum wird er denken: Jonatan soll solches nicht wissen, es könnte ihn bekümmern! Und wahrlich, so wahr der HERR lebt und so wahr deine Seele lebt, es ist nur ein Schritt zwischen mir und dem Tode!
0914040049	Jonatan aber sprach zu David: Ich will an dir tun, was dein Herz begehrt!
09140500ba	David sprach zu Jonatan: Siehe, morgen ist Neumond, da sollte ich mit dem König zu Tische sitzen. Laß mich gehen, daß ich mich auf dem Felde verberge, bis zum Abend des dritten Tages!
09140600bc	Sollte mich aber dein Vater vermissen, so sprich: David bat mich sehr, nach Bethlehem in seine Stadt eilen zu dürfen, weil dort das jährliche Opfer stattfindet für das ganze Geschlecht.
0914070081	Sagt er: Es ist gut! so bedeutet das Frieden für deinen Knecht; ergrimmt er aber, so wisse, daß Böses bei ihm beschlossen ist.
09140800e2	Dann aber erzeige dich gnädig gegen deinen Knecht; denn du bist mit mir, deinem Knecht, in einen Bund im HERRN eingetreten. Darum, wenn eine Schuld an mir ist, so töte du mich; warum solltest du mich zu deinem Vater bringen?
09140900ab	Und Jonatan sprach: Das denke nur nicht, daß, wenn ich merken sollte, es sei bei meinem Vater beschlossen, Böses über dich zu bringen, ich es dir nicht anzeigen würde!
