2a00000006	Lukasi
2a110800b6	Kanggo ikomiu olo mpotae ndi ata laꞌa, ‘Ponahuꞌakune kaanga. Pakeꞌo parewa poꞌangga ai laro raha kaa emanganggu hawe kaku umari monggaa. Umaripo laꞌa kau amba monggaa.’
2a1109004c	Matantu lailei montarimakase ndi ata laꞌa maupono umarito noparakai komiu.
2a110a00c7	Hilaꞌato mboꞌu ikomiu. Bano ikomiu umarito umanggaꞌo lowono henu Rotenaꞌakomiu Ue Ala, potaeto, ‘Ikami butukaa ata lalau tuduno, ikami butu meꞌanggaꞌo mbio henu kimentinenaꞌako.’”
2a110b0066	Ai laro koleko-lekoaro lumeko ai Yerusale, i Yesu ka anaguruNo lumaloo tidano wute Samaria ka Galilea.
2a110c0070	Temporo mpendamo ai aso inie, hopulo tama henu memelowe hawe tumowoꞌo i Yesu kanggo umboro mpenggoti umbu olai
2a110d002f	ka mengkumora, “Yesu, Guru, pehohawa kami!”
2a110e008e	Tempono i Yesu sumueꞌiro Nopotae, “Aimelekoto ndi Petewawo Pesomba tisoꞌakero koroimiu.” Tekonairo mengkoleko-leko, masa tomba lowero.
2a110f0077	Aso mia umbu ai oloro, tempono nosueꞌo koroino oto tomba, umono mekule ndi Yesu kano kokora-kora umundeꞌiRo Ue Ala.
2a11100065	Kanoꞌamba umono menggolutu ai arono i Yesu kano poꞌunde kaa montarimakase. Mia laꞌa to Samaria.
2a11110066	Kanoꞌamba i Yesu motae, “Lanoꞌokee hieno nio hopulo mia henu toomba? Ainderioto henu osioꞌiro?
2a1112005d	Akombio kano butukaa mia henu lanoꞌo to Yahudi nie henu mekule montarimakase ndi Ue Ala?”
2a11130074	Kanoꞌamba i Yesu motae ndi mia laꞌa, “Pewanguto, kau pekule. Akono pompeꞌalo-alomu ndi Iaku, iiko toomba.”
2a111400da	Baꞌopioꞌiro to Parisi mpesikeno ndi Yesu, “Teꞌepiepo PomparentaꞌaRo Ue Ala pinamula?” I Yesu sumangki, Nopotae, “Pompamulaꞌano PomparentaꞌaRo Ue Ala lano penggena ako petondonino henu sinueno matando,
2a111500ab	ka mboꞌu mia lano bisa motae, ‘PomparentaꞌaRo Ue Ala nio endea’ ba ‘nio lehea’. Akono menteeꞌano PomparentaꞌaRo Ue Ala ai wawontolino oto nio ai olomiu.”
2a111600d5	Umari laꞌa i Yesu motae ndi anaguruNo, “Amba hawe tempono ikomiu moꞌosungakeo tempono Ana Manusia hawe komenggoruono, henu buke ako marambaꞌa ka manangaia ai tempo henu amba ramai. Kanggo lailei mesueꞌo.
2a111700ab	Tempo laꞌa olo rompotae mia ndi ikomiu, ‘Kiteo, i Yesu nio endea!’ ba ‘Umono nio lehea!’ Kanggo indo aimpeꞌale-aleo kaa indo meleko ai poꞌianga henu nineero.
2a11180082	Akono ai olo haweno Ana Manusia menggena wanta koliki henu mokomowineꞌo langi umbu ai tapuno langi hawe ai tapuno langi mesueno.
2a11190072	Kanggo seꞌeluno Iaku Ana Manusia olo humoringo orao marasaia ka mia henu tuwu ai tempo nie laro mentarimaꞌAku.
2a111a006b	Menggena tinuwuro mia tempono i Noho hilaꞌato mboꞌu henu minggi tegagi ai tempo haweꞌano Ana Manusia.
2a111b0099	Mia mponggaa, mpoꞌinu, mpesombori ka pinokosombori, hilaꞌato mpihe hawe kano i Noho mendamo ai laro bangka, kanoꞌamba hawe lolowi karo meropu lowo.
2a111c006f	Hilaꞌato mboꞌu tempono i Loꞌoti. Mia mponggaa mpoꞌinu, mpoꞌasa mpoꞌoli, mpompaho kaa mpowangu raha.
2a111d006c	Kanggo tempono i Loꞌoti meluarako umbu ai Sodomo, use apui ka balera metii umbu ai langi karo meropu lowo.
2a111e0042	Hilaꞌato notegagi soongka bano Ana Manusia mokoꞌenaho koroiNo.
2a111f00a0	Ai olo laꞌa mia henu tekonai ai wawono ato raha indono petii umaleo agaagano ai laro raha. Hilaꞌa mboꞌu mia henu tekonai ai lere, indono pekule ai rahano.
2a11200044	Ai mpewowoloꞌo mbio henu umarito tegagi ndi somborino ai Loꞌoti!
2a11210087	Akono bainei henu merokuhi kumaduduio tinuwuno olo tetadi tinuwuno. Kanggo bainei henu tetadi tinuwuno akono Iaku, umono olo kinadudui.
2a11220078	Kupauꞌakomiu, ai wongi laꞌa oruo mia meꞌaso mpoturi, aso mia minggi nowaweo malaꞌeka kaa aso mia minggi bininta.
2a11230068	Oruo irowai tekonai meronga-ronga mogili batari, henu aso minggi winawo kaa henu asono minggi bininta. [
2a1124005d	Kaa bano oruo mia tekonai moꞌangga ai lere, aso minggi winawo kaa asono minggi bininta.]”
2a11250093	AnaguruNo mesikeno ndi Yesu, “Ainderiokee ulaꞌa minggi tegagi, Ue?” Ka Nosangkiꞌiro, “Ainderio nio bake mewoo, lehea paa-paa mpewuwui.”
2a12010069	Umari laꞌa i Yesu paguruꞌiro anaguruNo ako sirime karo mpihe mpekakai ka lano tampula pomperorohiaro.
2a1202008d	Nopotae i Yesu, “Ai aso inie langkai nio aso poꞌutuhi kara-kara henu lano momee ndi Umboro Ue Ala ka lano peꞌiꞌindongo peꞌasomiano.
2a12030087	Ai inie langkai laꞌa nio mboꞌu aso waalu henu mpihe lumeko moꞌema kano i poꞌutuhi kara-kara laꞌa tumulungio umaropio uwelino.
2a120400c4	Baꞌopio epieno poꞌutuhi kara-kara laꞌa lano behe tumulungio waalu laꞌa. Kanggo amba nopotae ai laro aroano, ‘Maupo laku momee ndi Umboro Ue Ala ka laku peꞌiꞌindongo peꞌaso mianggu,
2a12050088	kanggo akono waalu laꞌa mpihe mokorituꞌaku, moikoꞌano kutulungio umaropio kara-karano. Kano indono mpihe mai mokorituꞌaku.’”
2a12060071	Kanoꞌamba Ue Yesu motae, “Pekokoongo mbio henu nopauꞌo poꞌutuhi kara-kara henu lano mentee leluno laꞌa!
2a120700b8	Bano behe tumulungio kara-karano waalu laꞌa, matantu Ue Ala olo tumulungiꞌiro umboro henu bininikiRo gagi miaRo henu mpihe moꞌema sombo olo. Umboro larolei telaa tumulungiꞌiro.
2a120800d9	Peꞌale-aleoto motae, Ue Ala ronga tumulungiꞌiro umaropio kara-kararo. Maupono menggena ulaꞌa, tempono Iaku, Ana Manusia hawe euno, ambono matantu Kuhaweꞌo mia ai tolino nie henu da pompeꞌalo-alo ndi Iaku.”
2a12090096	Kanoꞌamba ndi baꞌopioꞌiro henu meꞌale-aleo motae laro ntehala ai aroro Ue Ala, ka metotoakero peꞌasomiano, i Yesu mompauꞌakero sirime nie,
2a120a005c	“Nio oruo mia lumeko ai Raha Mempori ka mpekakai, aso to Parisi ka asono mboꞌu toposima.
2a120b00e6	To Parisi laꞌa menggoti aso-asono kaa mekakai, ‘O Ue Ala, iaku moꞌunde ndi Ikomiu, akono laku penggena mia mesue, laku ponako, laku pesetaki, ka laku pososabo. Ka iaku mboꞌu moꞌunde akono laku penggena saru toposima nie.
2a120c0084	Ai laro opitu olo iaku mepuasa oruo olo ka tia hopulo henu kupohawe umbu ai poꞌanggaꞌanggu kupesombaꞌako ndi Ikomiu Ue Ala.’
2a120d00ad	Kanggo toposima laꞌa menggoti halaꞌolai umbu ai mia mesueno ka lano taha mesonge ai langi, nolori-loriho radano ka motae, ‘Oo Ue Ala, pehohawaꞌaku mia tehala nie.’
2a120e00d4	Kupauꞌakomiu, ‘Toposima nie mekule ai rahano oto tinolosi halano kanggo to Parisi laꞌa lano tinolosi. Akono bainei melangkaiꞌo koroino olo pinetotoako ka bainei meꞌurumako koroino olo pinelangkai.’”
2a120f00a0	Baꞌopioꞌiro mewaweo ana-anaro henu da dedeiki ndi Yesu, kano i Yesu uminiꞌo uluro ka barakatiꞌiro. Tempono anaguruNo sumueꞌo ulaꞌa romeꞌontongiro.
2a121000c6	Kanggo i Yesu meboio ana-ana laꞌira ka Nopotae ndi anaguruNo, “Poꞌinengiroto mai ndi Iaku, kaa indo mebentengiro, akono mia henu menggena unieto henu minggi gagi miaRo PomparentaꞌaRo Ue Ala.
2a12110095	Pewowoloꞌo! Bainei lano tarimaꞌo PomparentaꞌaRo Ue Ala menggena ana-ana dedeiki nie, umono lano tinarima gagi miaRo PomparentaꞌaRo Ue Ala.”
2a1212007d	Aso petewawo to Yahudi mesikeno ndi Yesu, “Guru henu moiko, mbio henu olo kuwowauo kakupohawe tuwua lalau tampulaꞌano?”
2a12130072	Kanggo i Yesu loꞌoka mesikeno, “Akombio kau potae Iaku moiko? Butukaa Ue Ala henu moiko lalau mboꞌu mesueno.
2a121400a5	Oto kau toꞌorio songkaRo Ue Ala nie, ‘Indo pososabo, indo pompepate, indo ponako, indo pesetaki mongkono peꞌaso miamu kaa pelangkaiꞌiro mia mosuꞌomu.’”
2a12150070	Kanoꞌamba petewawo to Yahudi laꞌa motae, “Lowono songkaRo Ue Ala laꞌa oto kuwowauo umbu da kumonguro.”
2a12160114	Rumongoio pauno petewawo to Yahudi laꞌa, i Yesu motaeꞌakeo, “Danio asopo mboꞌu henu olo au wowauo, pekuleto ka asaꞌo lowono agaagamu kau amba tumiatiaꞌo doino ndi mia karampini. Gagi ikomiu olo mohawe agaaga ai suruga. Umari laꞌa mai ndi Iaku kau tondaꞌAku.”
2a12170082	Tempono norongoio mbio henu nopauꞌo i Yesu laꞌa, masusa ngako aroano, akono umono suugi ngako ka lano behe umasaꞌo agaagano.
2a12180097	I Yesu tumoꞌorio motae masusa ngako aroano petewawo to Yahudi laꞌa. Ooto kano potae, “Mapari suꞌu mia suugi gagi miaRo PomparentaꞌaRo Ue Ala!
2a12190066	Akono da moruana aso unta mendamo ai aano supe kaseko mia suugi gagi miaRo PomparentaꞌaRo Ue Ala.”
2a121a0068	Toworo merongoio pauNo laꞌa, rompotae, “Bano helilaꞌa menteꞌano lalau mia henu olo kinadudui.”
2a121b004d	Nopotae i Yesu, “Mbio henu lano poli nowowauo mia, poli Rowowauo Ue Ala.”
2a121c006c	Kanoꞌamba i Peturu motae, “Helinde menggena ikami? Oto kimebintango lowono henumami ka tumonda Komiu.”
2a121d0097	I Yesu motaeꞌakero, “Kupauꞌakomiu, sombo mia henu nobintango rahano, somborino, petiano, mia mosuꞌono ba ana-anano ako PomparentaꞌaRo Ue Ala,
2a121e009b	olo notarimaꞌo saro umbu ndi Ue Ala henu maluka-luka ai laro tinuwuno hilinie ka ai tempo henu ramai Ue Ala olo meweangakeo tuwua lalau tampulaꞌano.”
2a121f00af	I Yesu meboio hopulo ka oruo anaguruNo ka motaeꞌakero, “Hilinie ikito mpeꞌeka ai Yerusale. Leheato lowono henu inukiro nabi mongkono Iaku, Ana Manusia, olo pinokosangka.
2a12200071	Akono Iaku olo pineweangako ndi mia henu lanoꞌo to Yahudi, Iaku olo pineꞌewe-ewe, pinesantalikiako ka inunui.
2a1221005f	Amba laꞌa umboro minggi sumepiaKu ka mepateaKu, kanggo ai koꞌotoluno olo Iaku olo muule.”
2a12220098	Lowono pinauno i Yesu laꞌa lalau henu romentoꞌorio anaguruNo. Pengkonoano da tewuni umbu ndi umboro gagi laro mentoꞌorio mbio henu pinauNo laꞌa.
2a1223007a	Tempono i Yesu ka anaguruNo oto umbeda ngako ai inie langkai Yeriko, nio aso mia morawu mentoro moꞌema-ema ai wiwi sala.
2a1224004e	Akono norongoio memaroa mia henu mentelalo, umono mesikeno, “Nio mbiokee?”
2a12250037	Rompotaeꞌakeo, “I Yesu mia Nasare laꞌa telalo.”
2a1226003c	Oto kano kumora, “Oo Yesu, Anani Daudi, pehohawaꞌaku!”
2a1227009b	Kanggo umboro henu koleko-leko ai arono i Yesu tumenaꞌo kano indono pogero. Kanggo loꞌoka tetambai langkai nokumora, “Anani Daudi, pehohawaꞌaku!”
2a1228006c	I Yesu menao-nao ka tumenaꞌiro waweo mia morawu laꞌa ndi Umono. Tempono oto ai horiNo, i Yesu sumikenoo,
2a12290062	“Io mbio inehemu kaKu powowauꞌakomu?” Mia morawu laꞌa sumangki, “Ue, kaku bisa mosue.”
2a122a006c	Kanoꞌamba i Yesu mepau, “Bano helilaꞌa, penggitoto! Akono pompeꞌalo-alomu ndi Iaku, ikoto toomba!”
2a122b00a7	Ka tempo laꞌa mboꞌu mia laꞌa mosue, kano tondaꞌiro i Yesu ka umunde-undeꞌiRo Ue Ala. Lowono mia henu kumiteo kegagia laꞌa mboꞌu umunde-undeꞌiRo Ue Ala.
2a13010068	Towono i Yesu mendamo ai inie langkai Yeriko, Umono koleko-leko tumondaꞌo sala ai inie langkai laꞌa.
2a1302003d	Lehea nio aso ponggawano toposima henu suugi, neeno ai Sakeu.
2a1303005d	Umono mokosumueꞌo i Yesu, kanggo lano pokosueꞌo akono umono owu-owundu ka orao mia lehea.
2a1304007a	Gagi umono melulu meseꞌelumiiro, kano pomone ai puꞌuno kau ara kano sueꞌokaa i Yesu henu minggi lumaloo sala laꞌa.
2a13050092	Towono i Yesu hawe ai puꞌuno kau ara laꞌa, Nopesonge kano potae, “Oo Sakeu, pongkadoto petii, akono ineheRo Ue Ala Iaku merato ai rahamu.”
2a13060051	Mongkado-kado ai Sakeu metii kaa mangaꞌu ngako tumarimaꞌiro i Yesu ai rahano.
2a13070076	Lowono mia henu kumiteo kegagiaꞌa laꞌa koꞌise-ise, rompotae, “Eii, umono leko merato ai rahano mia ntehala.”
2a130800cf	Kanggo ai Sakeu menggoti ka motae ndi Ue Yesu, “Ue, entonga umbu ai agaaganggu nie minggi kupeweeangakeo ndi mia karampini, ka bainei henu huru kusetakio mongkono simano minggi kupokuleꞌo opaa lukano.”
2a1309008c	Kanoꞌamba i Yesu motaeꞌakeo ai Sakeu, “Olo nie iiko ka lowono mia ai laro rahamu oto kinadudui, akono iiko mboꞌu inuleno i Burahima.
2a130a0047	Akono Iaku, Ana Manusia, hawe mowusu ka kumaduduio mia henu tesampu.”
2a130b00bf	Tekonairo da merorongoio ai Yesu mepau, Umono mompauꞌakero aso sirime. Akono tempo laꞌa Umono umbeda umbu ai Yerusale, ka romengkoꞌaraꞌara oto minggi pinamula PomparentaꞌaRo Ue Ala.
2a130c00a3	Nopotae helinie, “Nio aso mia umbu ai inuleno datu lumeko olai ai inie langkaino datu kano inengka gagi datu. Umari laꞌa umono olo mekule momparenta ai inieno.
2a130d0099	Ambono pewungguako, nopeboio hopulo atano kano weeꞌakeo teꞌoꞌasoro doi wulaa. Nopotaeꞌakero, ‘Aimpebalu-baluto ako doi sie hawe kaku pekule.’
2a130e011f	Kanggo mia ai inieno laꞌa memokokatongakeo mia henu minggi inengka gagi datu laꞌa. Gagi towono nopewungguꞌako, umboro montena baꞌopioꞌiro lumeko ndi datu langkai henu minggi umengkaho mia laꞌa gagi datu ai wutero, rompotae, ‘Laki mebehe mia laꞌa gagi datu ai iniemami.’
2a130f00e3	Napono laro mebehe, mia umbu ai inuleno datu laꞌa loꞌoka inengka gagi datu, kanoꞌamba mekule ai inieno. Haweno lehea notenaꞌo mia meboio kohopulo atano kano toꞌorio opio saro rompohawe umbu ai pebalu-baluro sombo mia.
2a13100093	Ata henu koꞌaso hawe ka motae, ‘Oo datu, iakuto mobalu-balu ako aso doi wulaa henu ai weeꞌakune ka hilinie iakuto mohawe hopulo doi wulaa.’
2a131100ad	Datu laꞌa motaeꞌakeo, ‘Mentee winowaumu sie, iiko ata henu moiko. Akono iiko metenunu ai laro kara-kara henu dedeiki, iiko minggi momparenta ai hopulo inie langkai.’
2a1312009f	Kanoꞌamba ata henu koꞌoruo hawe ka motae, ‘Oo datu, iakuto mobalu-balu ako aso doi wulaa henu ai weeꞌakune ka hilinie iakuto mohawe olimo doi wulaa.’
2a1313004b	Nopotae ndi ata laꞌa, ‘Iiko minggi momparenta ai olimo inie langkai.’
2a1314006c	Kanoꞌamba ata henu mesueno hawe ka motae, ‘Oo datu tinie doi wulaamiu, loꞌoka kutongoho ai laro lenso.
2a13150080	Kumomeeꞌakomiu datu, akono ikomiu mia mosia. Ikomiu umaleo mbio henu lanoꞌo henumiu ka mesowi henu lano huru ai merawoho.’
2a131600d8	Datu laꞌa motae ndi umono, ‘Eii iiko ata henu moluwe, iaku minggi dumosako menggena paumu laꞌa. Ikoto tumoꞌorio motae iaku nie mosia, henu umaleo mbio henu lanoꞌo henunggu ka mesowi henu lano huru kurawoho.
2a1317006b	Bano menggena ulaꞌa akombio lai peweangakeo doinggu ndi mia henu moꞌutangakeo doi kakupohawe sarono?’
2a131800a4	Kanoꞌamba datu laꞌa mepau ndi mia henu mpenggoti ai horino, ‘Aleo doi henu nio ndi umono ka weeꞌakeo ndi atanggu henu mompeꞌue hopulo doi wulaa laꞌa.’
2a1319004a	Kanggo umboro mpotae, ‘O Datu, umono oto mompeꞌue hopulo doi wulaa.’
2a131a0102	Nosangkiꞌo datu laꞌa, ‘Kupauꞌakomiu, sombo mia henu metenunu umanggaꞌo mbio henu Roweeꞌakeo Ue Ala ndi umono minggi pinowea mboꞌu. Kanggo bainei henu lano metenunu umanggaꞌo mbio henu nopinowea, mbio henu danio ndi umono minggi inalo mboꞌu.
2a131b0072	Hilinie waweo ramai umboro henu mokokatongakune ka henu tai mebeheaku gagi daturo ka pepateiroto ai aronggu!’”
2a131c0067	UmariNo mompauꞌakero sirime laꞌa, i Yesu meseꞌelungiro koleko-leko ai aroro meꞌeka ai Yerusale.
2a131d005c	Towono umbeda ai inie Bepage ka Betania ai Torukuno Saitu, i Yesu tumenaꞌo oruo anaguruNo.
2a131e00c2	Nopotae, “Lekoto ai inie ai aromiu laꞌa, baimpendamoto teꞌingga, ikomiu minggi humaweꞌo anano kalide ambono huru pinengarai henu inonggo umbeda rahano mia. Wowoho onggono ka waweo ramai.
2a131f007c	Bano nio mia mesikeno ndi ikomiu, ‘Akombio kai mewowoho onggono?’ Sangkiꞌo menggena unie, ‘Ue Yesu paraluꞌo.’”
2a1320006d	Kanoꞌamba melekoꞌiroto anaguruNo laꞌa, ka romehaweꞌo lowono gagi menggena mbio henu nopauꞌo i Yesu.
2a13210070	Tekonairo mowowo onggono anano kalide laꞌa, ueno motaeꞌakero, “Akombio kai mewowoho onggono kalide sie?”
2a13220027	Rosangkiꞌo, “Ue Yesu paraluꞌo.”
2a13230093	Kanoꞌamba romewaweo anano kalide laꞌa ndi Yesu, karo empehio pentoroꞌano ako kalambiro ka romentulungio i Yesu mewueꞌakeo ai kalide laꞌa.
2a13240061	Tempono i Yesu mengaraio kalide laꞌa mia orao mewolaꞌo kalambiro ai sala henu nolaloo i Yesu.
2a132500f8	Tempono i Yesu umbeda ai Yerusale, ai sala monturungako umbu ai Torukuno Saitu, anaguruNo ka lowono mia henu mpihe tumondaꞌiro mompamula memangaꞌu ka umunde-undeꞌiRo Ue Ala ako suara langkai akono lowono tandangkohali-hali henuto romesueꞌo.
2a13260071	Rompotae, “Rinosoto Datu henu tinenaRo Ue Ala, roodo ai suruga ka maramba ai poꞌianga henu takau medongke!”
2a13270072	Baꞌopioꞌiro to Parisi umbu ai olono mia orao laꞌa mpotae ndi Yesu, “Guru, tenaꞌiroto karo mengkomino.”
2a13280052	Nopotae i Yesu, “Peꞌale-aleoto! Baro mengkomino, wasu niire olo mengkumora.”
2a13290060	Tempono i Yesu oto umbeda ngako umbu ai Yerusale, Nokiteo inie langkai laꞌa, ka Nopeꞌiwikio,
2a132a00b0	Nopotae, “Wainto ngako ikomiu mia Yerusale! Moikono olo nie aimentoꞌorio helinde kai tepomoiko mboꞌu saru Ue Ala ka peꞌaso miamu, kanggo hilinie ikomiu laimentoꞌorio!
2a132b007a	Minggi hawe tempono uwelimiu mebolilingo iniemiu ako wala ka sumapoi komiu ka mpihe umewa komiu umbu ai lowono poꞌianga.
2a132c00d0	Umboro minggi mokoropukomiu oo Yerusale saru lowono mia ai inie langkaimiu, ka lalau napo teꞌaso wasu henu ropoꞌineengo tepoꞌapi. Unie tegagi akono laimentoꞌorio tempono Ue Ala hawe kumaduduikomiu.”
2a132d0065	Kanoꞌamba i Yesu mendamo ai puu Raha Mempori kano mompamula tumambaꞌiro henu mpoꞌasa-asa lehea.
2a132e00a5	Nopotaeꞌakero, “Nio teꞌuki ai laro Sura Tutulu, ‘RahaNggu minggi gagi poꞌianga pekakaiꞌa.’ Kanggo oto ai mebaliꞌo gagi pewuniaro mia henu mponako.”
2a132f00a2	Sombo olo i Yesu mompaguru ai Raha Mempori. Umboro kapala Petewawo Pesomba ka Guru Agama saru petewawo to Yahudi merokuhi karo bisa pasalaꞌo ka mpepateo i Yesu.
2a1330008c	Kanggo laro mentoꞌorio bambio henu minggi romewowauo, akono lowono mia mpihe mpoꞌia ai horiNo ka inehero merorongoio pompaguruno i Yesu.
2a140100b3	Aso olo tekonaino i Yesu mompaguru kaa paleleꞌo Kareba Moiko ndi mia orao ai puu Raha Mempori, haweꞌiroto lehea Kapala Petewawo Pesomba, Guru Agama ka mia mosuꞌono to Yahudi
2a14020082	ka rompotae ndi Yesu, “Kua pauꞌakami ako pabawa mbio Ikomiu wowauo lowono nie? Aineiokee henu moweeꞌaKomiu pabawa laꞌa?”
2a14030042	Sumangki i Yesu, “Iaku mboꞌu minggi mesikeno, kua pauꞌaKune,
2a1404005c	ai Yohane modolo ako pabawano aineio? Ako pabawaRo Ue Ala ba umbu ai pabawano mia tolino?”
2a140500d0	Kanoꞌamba umboro mpebitara ai oloro, “Batompotae, ‘Umbu ai pabawaRo Ue Ala,’ Umono olo motae ndi ikito, ‘Bano helilaꞌa, ikomiu lano mentee akoro lano mpeꞌale-aleo mbio henu pinauno ai Yohane.’
2a14060095	Kanggo batompotae, Umbu ai pabawaro mia tolino, lowono mia niire olo meratukito ako wasu hawe kato memate, akoro mpeꞌale-aleo ai Yohane io nabi.”
2a14070055	Gagi umboro mesumangki, “Laki mentoꞌorio ako pabawano aineio ai Yohane modolo.”
2a14080088	Kanoꞌamba i Yesu motaeꞌakero, “Bano helilaꞌa, Iaku mboꞌu laKu lei pauꞌakomiu ako pabawano aineio Kuwowauo lowoakoano nie.”
2a140900e8	Kanoꞌamba i Yesu mompauꞌakero mia orao sirime mesueno, “Nio aso mia mowungge lere anggoro, kanoꞌamba nopesaroꞌakeo lereno ndi mia henu moꞌangga lere kanoꞌamba mewungguako lumeko ai inie mesueno ka epie nopoꞌia lehea.
2a140a0107	Towono hawe tempono poꞌopua wue anggoro, ueno lere laꞌa montena atano lumeko ndi mia henu umanggaꞌo lereno laꞌa karo poweeꞌakeo asontia tiano umbu ai wueno lere laꞌa. Kanggo loꞌoka romerodoho ata laꞌa ka rotenaꞌo mekule ka lano powawo mbio-mbio.
2a140b00a0	Umari laꞌa umono montena mboꞌu ata henu mesueno, kanggo ata laꞌa mboꞌu loꞌoka rinodo ka pinokokohenu karo mentenaꞌo mekule ka lano powawo mbio-mbio.
2a140c00ad	Kanoꞌamba ueno lere laꞌa montena mboꞌu ata henu koꞌotolu, kanggo ata laꞌa loꞌoka rinodo mboꞌu hawe kano mobela kanoꞌamba pinetadiako ai saliwano lere laꞌa.
2a140d00bd	Pokoꞌariano ueno lere laꞌa motae, ‘Mbiotokaa mboꞌu henu kupowowau? Iaku minggi tumenaꞌo ananggu henu takau kuꞌoꞌoloio, matantu umono olo romemomeꞌakeo ka ropelangkaiꞌo’.
2a140e00d4	Kanggo towono mia henu umanggaꞌo lere laꞌa sumueꞌo anano ueno lere laꞌa, umboro mpepau-pau ‘Umonoto nie henu minggi meꞌueꞌo agaagano umano, maito kato mpepateo, kano agaagano laꞌa gagi henundo.’
2a140f00f4	Karo membaerio anano ueno lere laꞌa hawe ai saliwano lere anggoro laꞌa karo pepateo.” Kanoꞌamba i Yesu mesikeno, “Gagi bano pekule ueno lere anggoro laꞌa, mbiotokaa henu minggi nopowowau ndi mia henu umanggaꞌo lere anggoro laꞌa?
2a14100104	Matantu umono olo hawe mepateiro mia henu umanggaꞌo lere anggoro laꞌa kanoꞌamba nopeꞌale-aleꞌakeo lereno ndi mia henu umanggaꞌo lere anggoro henu mesueno.” Rumongoio pau laꞌa mia laꞌira sumangki ndi Yesu, “Indono tegagi menggena ulaꞌa!”
2a141100d1	I Yesu menggito ndi umboro ka Nopotae, “Bano helilaꞌa mbio pengkonoano PauRo Ue Ala henu teꞌuki ai laro Sura Tutulu nie, Wasu henu tinadiro mia mperaha oto gagi wasu pentoroꞌano raha henu takau paralu.
2a14120069	Bainei henu modonta ai wawono wasu laꞌa olo tewuro, ka bainei henu nodusingo wasu laꞌa olo telata.”
2a141300c1	Guru Agama kaa Kapala Petewawo Pesomba mentoꞌorio motae umboroto pengkonoano sirimeno ai Yesu laꞌa, ooto karo mperokuhi merakoꞌo i Yesu ai tempo laꞌa kanggo umboro memomee ako mia orao.
2a14140123	Akono usie Guru Agama ka Kapala Petewawo Pesomba kumikiteo i Yesu. Umari laꞌa rompobara baꞌopioꞌiro henu mompemiamoiko lumeko poporooꞌo i Yesu. Umboro tumenaꞌiro mpesikeno ndi Yesu karo haweꞌokaa halano i Yesu umbu ai pesangkiNo, karo bisa mpeweangakeo ndi Gubenuru kano inutuhi.
2a141500ea	Mia henu mentinena poporoꞌo ai Yesu laꞌa mepau ndi Yesu, “Guru, kimentoꞌorio lowono pau kaa pompaguruMiu laꞌa mentee kaa Ikomiu mboꞌu lai mompoponggito, menteeꞌano Ikomiu paguru kami ineheRo Ue Ala ai laro tinuwumami.”
2a14160072	Gagi ikami minggi mpesikeno, “Bano montonda songkaro i Musa loꞌoka bisakee kimpobara sima ndi Datu Langkai?”
2a14170053	Kanggo loꞌoka notoꞌorio i Yesu io akalaro henu mosaꞌa oto kaNo potaeꞌakero,
2a1418008c	“Kua popokiteoꞌAkune aso doi pera, raꞌino kaa neeno aineikee inuki lehea?” RosangkiꞌIro, “Raꞌino kaa neeno ai Datu Langkai.”
2a14190091	Nopotae i Yesu ndi umboro, “Bano helilaꞌa weeꞌakeo ndi Datu Langkai mbio henu gagi tiano kaa weeꞌakeo ndi Ue Ala mbio henu gagi tiaRo!”
2a141a00a8	Gagi mia tinena hieno laro mpohawe halano ai Yesu umbu ai pesangkiNo ai arono mia orao laꞌira. Umboro mentengiri rumongoio sangkino i Yesu laꞌa ooto karomengkomino.
2a141b007d	Baꞌopioꞌiro to Saduki, mia henu lano mpeꞌale-aleo mongkono mia maate olo muule, hawe ndi Yesu karo mpesikeno ndi Umono,
2a141c00cd	“Guru, ai Musa moꞌuki ai atora tiando kato mpetenunu, ‘Bano aso tama maate ka nio somborino kanggo lalau anaro, gagi petiano tama laꞌa olo sumomboriꞌo waaluno petiano laꞌa kano niokaa anano.’
2a141d006a	Nio opitu tama mpetia. Ana henu amba-ambano mesombori saru aso irowai, kanoꞌamba maate ambono nio anaro.
2a141e0067	Kanoꞌamba ana henu koꞌoruo sumomboriꞌo waaluno petiano, kanggo ka mboꞌu maate ambono nio anaro.
2a141f0052	Menggena mpihe ulaꞌa notegagi ndi tama henu koꞌotolu hawe ana henu koꞌopitu.
2a14200025	Pokoariano waalu laꞌa mate mboꞌu.
2a142100b3	Gagi koꞌopitu tama henu mpetia oto umari romesomboriꞌo irowai laꞌa. Bano helilaꞌa, tempono mia maate pinokomule teꞌingga, aineiakero henu gagi somborino waalu laꞌa?”
2a1422004f	I Yesu sumangkiꞌiro, “Mia tuwu ai wawontolino nie, mesombori kaa sinombori,
2a1423008e	kanggo sombo mia henu pinatantuRo Ue Ala tekonoako mohawe tuwua henu amba ramai ka pinokomule umbu ai matea, lano pesombori ba lano sinombori.
2a14240074	Tinuwuro menggena malaꞌeka gagi larolei maate. Umboro ana-anaRo Ue Ala, akono umboro oto pinokomule umbu ai matea.
2a142500cc	Mongkono muleꞌano mia maate, oto nopauꞌo ai Musa mbio henu tegagi ai laro seko merui henu tesongko. Tempo laꞌa Ue Ala mepau ndi Musa ‘Iakuto Ue Alani Burahima, Ue Alani Isaki kaa Ue Alani Yako.’
