2800000006	Matayo
29071e0074	uMusungu ai ugomokile ki ito nilakwe hangi akahanga u munanso nuakwe ulae mu ulili, nu hing'wi ai watulaa wamupumaa.
29071f007c	uYesu ai upumile hangi kunzi a mukoa nua Tiro nu kukila ku Sidoni kutunga u Luzi nula Galilaya kupikiila nkika a Dikapolisi.
2907200089	Akamuleta hangi muntu nai watuile gulu hangi ai watulaa shanga uhumile kuligitya iziza, ai amusingilye uYesu waike i mikono migulya akwe.
2907210095	Ai umupumilye kunzi a milundo ku kinkunku, hangi akaika i ng'yanza niakwe mu akutwi akwe, hangi ze yakila kutya i mati, ai utenilye u lulimi nulakwe.
290722005e	Ai ugozile migulya mi lunde, akahupa nu kumuila, Efata,” nanso ingi kuligitya, “luguka!”
2907230076	Ni itungo lilo liilo akutwi akaluguka, hangi nai katulaa kimugiiye u lulimi kikabipigwa hangi akahuma kuligitya iziza.
2907240075	Hangi ai ulagiiye aleke kumuila muntu wihi. Kuiti kupikiila nai ualagiiye, uu nai atanantilye i nkani nianso ku widu.
2907250076	Kulu kuulu ai akuiwe, nu kuligitya, “Witumile kila i kintu iziza. Waazipya ga nia gulu kija nia kimumi kuligitya.”
2908010077	Mu mahiku nanso, ai likoli hangi iumbi ikulu, hangi ai agila ni ndya, uYesu akaitanga i amanyisigwa akwe aka atambuila,
2908020057	Niliaisiiye i umbi ili, alongolekile kutula nu nene ku mahiku ataatu hangi agila indya.
2908030087	Anga niasapatilye agomoke ku mato ao bila kulya ahumile kusha kisha mukanka munzila ku nzala. Hangi amg'wi ao apumile kuli nangaluu.”
2908040073	Amanyisigwa akwe akamusukiilya, “Ku ulija pii i mikate a kenela kui kutya i antu awa mu nkika iyi nililekilwe?”
290805004c	Aka akolya, “mukete mapuli anga na mikate?” Akaligitya, “Mupungati.”
29080600b7	Ai ulagiiye i umbi likie pihi. Akahola i mikate mupungati, akamulumba Itunda, nu kumibadulania. Akainkiilya i amanyisigwa akwe amiikie ntongeela ao, ni enso akamiika ntongeela i umbi.
2908070079	Hangi ai akete ni nsamaki ni niino nsheenyu, ni ze yakilaa kulumba, ai ualagiiye i amanyisigwa akwe a agalanie iti hangi.
290808005b	Ai alie nu ku kondaniila. Hangi ai ilingiie i mapuli nai asigile, nkapu ni nkulu mupungati.
2908090040	Ai ahumbee antu magana a nzogu anne. Hangi ai ualekile alongole.
29080a005b	Itungo ai wingie mu mashua ni amanyisigwa akwe, hangi akalongola mu nkika nia ku Dalmanuta.
29080b0082	Uugwa Afarisayo ai apumile kunzi nu kandya kikunguma nu ng'wenso. Ai aloilwe wainkiilye kilingasiilyo kupuma kilunde, ku kumugema.
29080c00b1	Akasiganiilya ku mukati mu nkolo akwe akaligitya, “Ku niki ulelwa uwu ukuduma kilingasiilyo” Kumutambuila unyenye itai, kutili kilingasiilyo ni kikapumigwa ku ulelwa uwu.”
29080d004f	Uugwa aka aleka, akingila mukati a mashua hangi, akahega kutunga nkika ingiiza.
29080e007c	Itungo nilanso amanyisigwa ai i ilwe kuhola i mikate. Shanga ai akete ni mikate kukila a ipuli ling'wi nai limoli mu mashua.
29080f0063	Ai uahugue nu kuligitya, “Mutule miho nu kisunja ku usasu nua Afarisayo nu usasu nuang'wa Herode.
290810004a	Amanyisigwa akitambulya enso ku enso, “Ingi ku nsoko kiagila i ikate.”
29081100a2	uYesu ai ulilingile ili, nu kuatambuila, “Ku niki mukitambuila kutula kuhita kutula ni mikate? Mukili kulinga? Shanga mulingile? I nkolo yanyu yatulaa mpepeele?
2908120053	Mukete i miho, shanga mukihenga? Mukete akutwi, shanga mukija? Shanga mukimbukiile?
290813009e	Naza nimigalanilye i mikate itaano ku antu magana a nzogu ataano, ai muhoile nkapu inga nai yizue nia mapuli a mikate?” Akasukiilya, “i kumi na ibiili.”
2908140061	Hangi naza nimigalanilye i mikate mupungati ku antu magana anzogu anne, ai muhoile ikapu inga?”
2908150041	Akaligitya, “Mupungati.” Aka atambuila, “Mukili kulinga?”
2908160045	Akapembya ku Bethsaida. Antu awo ai amuletile mupoku hangi akamusinja
29081700c4	uYesu amutenie. uYesu akamuamba ku mikono u mupoku uyo, nu kumutonga kunzi a kijiji. Nai wakatya i mati migulya a miho akwe nu kugoola i mikono akwe migulya akwe, ai umukoiye, “Ukihenga kihi?”
290818004d	Akagoza migulya nu kuligita, “Kihenga antu akigela anga makota akugenda.”
2908190087	Papo akagoola hangi i mikono akwe migulya a miho akwe, muntu uyo akapitya i miho akwe ai wihengile hangi, nu kihenga kila ikintu iziza.
29081a0056	uYesu ai umulekile alongole ki ito hangi akamutambuila, “Uleke kingila mu kisali.”
29081b00a5	uYesu ai uhegile ni amanyisigwa akwe kulongola ijiji nia ku Kaiseria a ku Filipi. Waze ukoli mu nzila ai uakoiye i amanyisigwa, Antu akuligitya unene ingi nyenyu?”
29081c0069	Akamusukiilya akaligitya, “Yohana nu ojaa. Auya akuligitya, 'Eliya' ni auya, 'Ung'wi nua anyakidagu.”
29081d0066	Aka akolya, “Kuiti unyenye mukuligitya unene ni nyenyu?” uPetro akamuila, “U ewe ingi Kristo.”
29081e0045	uYesu aka ahugula aleke kumutambuila muntu wihi ku mutula u ng'wenso.
29081f00ce	Hangi akandya kuamanyisa nia kina u Ng'wana wang'wa Adamu kusinja wagishe ku makani idu, hangi ukuhitwa nia lukolongo nia kuhani ni akulu, ni amanyi, ni elu a nkolo, hangi ze yakilaa a mahiku ataatu ukiuka.
2908200055	Ai uligitilye aya ku kihenga. Uugwa uPetro akamuhola ku mpelo hangi akandya kumupatya
29082100b7	Kuiti uYesu ai upilukile nu kuagoza i amanyisigwa akwe nu kumukenela uPetro nu kuligitya, “Kila ku kituli ni kane Mulugu! Shanga ukee i makani ang'wa Itunda, kwaala makani a antu”
29082200b0	Uugwa akalitanga i umbi ni amanyisigwa akwe palung'wi, nu kuatambuila, “Anga ize ukoli muntu uloilwe kuntyata, nui kungume u mukola, wahole ikota nila mpaga nilakwe wantyate.
29082300a3	Ku nsoko wihi nuloilwe kuluguna u likalo nulakwe ukululimilya, hangi wihi nuika lulimilya u likalo nulakwe ku nsoko ane hangi ku nsoko a nkani ni nziza, ukuluguna.
2908240063	Ikumuaiilya ntuni u muntu, ku ulija u unkumbigulu wihi, hangi uugwa kulija uula nua likalo nulakwe?
2908250034	Muntu uhumile kupumya ntuni badala a likalo nulakwe?
29082600de	Wihi nui nihumilwa i minyala ni makani ane mu ulelwa uwu nua ugoolya hangi mu ulelwa nua anya milandu, u Ng'wana wang'wa Adamu ukumuhumilwa i minyala nuikapembya mu utemi nuang'wa Tata nuakwe palung'wi ni a malaika ni elu.
29090100c1	Hangi ai uligitilye kitalao, “Kulu kuulu kuligitya kitalanyu, ang'wi anyu akoli antu neimikile papa shanga ikalulya i nsha ze akili kuihenga u utemi nuang'wa Itunda uze upembilye ku ngulu.”
29090200a2	Hangi ze yakilaa mahiku mutandaatu, uYesu ai uahoile uPetro, Yakobo nu Yohana palung'wi nu ng'wenso mu lugulu, ing'wene duu. Uugwa akandya kukailika ntongeela ao.
290903004f	Ang'wenda akwe akandya kelya nangaluu, melu ikilo, melu kukila melyi wihi mihi.
290904005a	Uugwa uEliya palung'wi nu Musa ai upumie ntongeela ao, hangi ai atulaa akuligitya nu Yesu.
29090500c2	uPetro ai usukiiye akamutambuila uYesu, “Ng'walimu, Ingi iziza usese kutula papa, ni kuzenge itala itaatu, king'wi ku nsoko ako, king'wi ku nsoko ang'wa Musa ni kiuya ku nsoko ang'wa Eliya.”
2909060049	(Ku nsoko shanga ai ulingile ntuni nika kuligitya, ai itumbile nangaluu.)
2909070087	Ilunde ai lipumie nu kuakunikila, Uugwa luli lukapuma mu malunde lukuligitya, “Uyu ingi ng'wana nuane mulowa. Mutegeelyi ng'wenso.”
2909080060	Kupumpugiilya, nai atula akugoza, shanga ai amihengile wihi palung'wi ni enso, kwaala uYesu duu.
29090900a3	Nai atula akusima kupuma mulugulu, ai ua lagiiye kuleka kumutambuila muntu wihi ayo ihi nai ihengile, Kupikiila uNg'wana wang'wa Adamu nui kiukigwa kupuma mu ashi.
29090a007e	Uugwa ai amaikile i makani ao akola. Kuiti a itambuuye enso ku enso ingi ntuni i ndogoelyo akwe “kiukigwa kupuma ku ashi.”
29090b004d	Ai amukoiye uYesu, “Ku niki i amanyi iligitya kusinja uEliya waze hanza?”
29090c009e	Aka atambuila, “kulu kuulu uEliya ukupembya hanza kuguna i intu yihi. Ku niki ikilisigwe uNg'wana wang'wa Adamu kusinja walije ulwago lidu hangi amubipilwe?
29090d008b	Kuiti kuligitya kitalanyu uEliya ai wakondya kuza, hangi ai amutendile anga nai aloilwe, anga iti u ukilisigwa nuiligitya kutula nuanso.”
29090e0075	Hangi nai agomokile ku amanyisigwa, ai ihengile idale ikulu liapilimikiiye ni Asadukayo ai atulaa akikunguma ni enso.
29090f004c	Hangi itungo nai ihengile, idale lihi ai likuiwe nu kumumankiila kumulausha.
2909100048	Ai uakoiye i amanyisigwa akwe, “Mukikunguma ni enso migulya antuni?”
2909110092	Ung'wi nu ao mi idale ai umuusukiiye, “Ng'walimu, aza numuletile ng'wana nuane kitalako; ukete hing'wi naiza wimutendaa waleke kuhuma kuligitya,
29091200b7	hangi wimusasha kukagata nu kumugwisa pihi, nu kupuma ipomboluu mu mulomo nu kukilisa i mino nu kugagambalaa. Aza nialompile i amanyisigwa ako kumupumya u hing'wi, kuiti shanga ahuma.
290913007f	Ai uasukiiye, “Ulelwa nishanga kihuiie, kikie nu nyenye ku itungo kii? Kihoeela nu nyenye kupikiila nali? Muleti kitalane.”
290914009a	Ai amuletile u ng'wana nuakwe. U hing'wi nai umihengil uYesu, kupumpugiilya ai umuikile mu ukagati. uMuhumba ai ugwie pihi nu kupumya ipomboolu mu mulomo.
290915006e	uYesu ai umukoiye u tata nuakwe, “Watulaa ni hali iyi ku itungo kii?” uTata akaligitya, “Puma ung'yinya.
290916007c	Itungo lulya wigwizaa mu moto ang'wi mu azi, nu kugema kumulimilya. Anga ize uhumile kituma kihi kuaisiilye nu ku uailya.”
2909170061	uYesu ai umutambuie, “Angaa ize ukoli ukondaniie? Kila i kintu kihumikile ku wihi nu uhuiie.”
2909180069	Kupumpugiilya u tata nua ng'wana akalila nu kuligitya, “Nihuiie nzaiilye kuhita kuhuiila ku ng'waane”
29091900b0	Matungo uYesu nai wihenga idale likumankiila kitalao, ai umukenee u hing'wi nu kuligitya, “U ewe hing'wi kimumi hangi gulu, ku ulagiilya muleke, leka kingila kitalakwe hangi.
29091a0082	Akalila ku ngulu nu kumaja u ng'wana nu hing'wi ai umupumile. Ung'wana ai wigee anga ukule, Uugwa idu ai aligitilye, “Wakuza.”
29091b004d	Kuiti uYesu ai umuhoile ku mukono akamunyansula, hangi u ng'wana ai wimikile.
29091c0080	Matungo uYesu nai wakingila mukati, amanyisigwa akwe akamukolya ku kimpinyimpinyi, “Ku niki shanga aza kuhumile ku mupumya?”
29091d0042	Ai uatambuie, “ku kinya iti shanga ukupuma kwaala ku malompi.”
29091e0059	Akahega pang'wanso nu kukiila ku Galilaya. Shanga ai uloilwe muntu wihi walinge ku amoli,
29091f00c4	ku nsoko ai watulaa ukuamanyisa amanyisigwa akwe. Ai uatambuie, uNg'wana wang'wa Adamu ukupikigwa mu mikono a antu, hangi akumubulaga. Nuikatulaa wakuza, ze yakilaa mahiku a taatu ukiuka hangi.”
290920003f	Kuiti shanga ikalinga uganuli uwu, hangi ai itumbile kumukolya.
290921006f	Uugwa ai apikile ku Karperinaumu. Matungo nai ukoli mukati i ito ai uakoiye, “Aza mukisija ntuni mu nzila?”
2909220060	Kuiti akatula ihitwi. Kuiti ai atulaa akikunguma mu nzila kina nyenyu nai watulaa mukulu kukila.
29092300b9	Ai wikie pihi akaitanga ikumi na abiili palung'wi, hangi ai uligitilye ni enso, “Anga ize wihi uloilwe kutula wang'wandyo, ingi kusinja watule wang'wisho hangi munyamulimo nua ihi.”
2909240056	Akamuhola mung'yinya muniino akamuika pakati ao. Akamuhola mu mikono akwe, akaligitya.
29092500a6	“Wihi nuimusingiilya u mung'yinya anga uyu ku lina nilane, unsingiiye ga nu nene, hangi anga itule muntu shanga unsingiiye unene du, kuiti ga nuyu nai undagiiye.”
2909260086	uYohana ai umutambuie, “Ng'walimu aza kumihengile muntu ukupumya hing'wi ku lina nilako hangi kamugilya, ku nsoko shanga ukutyatile.
29092700a6	Kuiti uYesu akaligitya, “Leki kumugilyi, ku nsoko kutili nuikituma u mulimo nu ukulu ku lina nilane hangi uugwa panyambele waligitye lukani nu lubi lihi migulya ane
290928002f	Wihi nui kutilye nsuta nu sese ukoli nkika itu.
2909290082	Wihi nuika kinkiilya i kikombe nika mazi a kung'wa ku nsoko ukoli nu Kristo, tai kumuila, shanga ukulimilya i kinyamulimo kikakwe.
29092a0083	Wihi nuika asasha awa ni aniino nianihuiie unene, aza izeetula iziza kitalakwe kutungiiligwa ulwala mu nkingo nu kugumilwa mu luzi.
29092b009b	Anga u mukono nuako ukusashe uteme. Ingi ibahu kingila mu upanga bila mukono kukila kingila mu ulamulwa uze ukete mikono ihi. Mu moto ni “shanga wimimaa.
29092c0077	'(Komaniilya; U lukiili ulu, Nkika naiza i ngunyi shanga ikuza nu moto shanga wilimaa.” umutili mu mbugulu nia kali).
29092d007a	Anga u mugulu ukusashe, udumule. Ingi iziza kigila mu upanga wize wimulema, kukila kugung'wa mu ulamulwa ni migulu ibiili.
29092e007b	(Komaniilya; Ulukiili ulu, “Kianza naiza i ngunyi shanga ikuzaa nu moto nishanga wilimaa” Umutili mu mbugulu nia kali).
29092f00a3	Anga ize i liho likusashe lipe. Ingi iziza kitalako kingila mu Utemi nuang'wa Itunda uze ukete liho ling'wi, kukila kutula ni miho abiili hangi ugung'we ku ulungu.
2909300043	Kianza niimoli i ngunyi ni shanga ikuza, nu moto ni shanga wilimaa.
2909310026	Ku nsoko kila ung'wi uku aswa nu moto.
29093200ba	uMunyu ingi uziza, anga u munyu ulimilye i kinagunagu kakwe, uku utenda uli utule niki nagunagu kakwe hangi? Mutule nu munyu mukati anyu akola, hangi mutule nu ulyuuku ku kila ung'wi.”
290a0100ce	uYesu ai uhegile i kianza nikanso nu kulongola mu mukoa nua Ayahudi ni kianza nika ntongeela a mongo nua Yordani, hangi anyianza akamutyata hangi. Ai uamanyisilye hangi, anga nai yatulaa ntendo akwe kituma.
290a02006f	Hangi i Afarisayo akapembya kumugema hangi akamukolya, “Ingi taine ku mugoha kutemanuka nu musungu nuakwe?”
290a030034	uYesu aka asukiilya “uMusa ai umulagiiye ntuni?”
290a04005b	Akaligitya, “uMusa ai ulekee kukilisa ibada nila kutemanuka hangi kumuzunsa u musungu.”
290a05006d	“Ingi ku nsoko a ukaku nua nkolo nianyu yiyo ndogoelyo ai umukilisiiye ilagiilo ili.” uYesu ai uatambuie.
290a060051	“Kuiti kupuma u ng'wandyo nua u umbwa, 'Itunda ai ua umbile mugoha nu musungu.'
290a07005e	Ku nsoko iyi u mitunja ukumuleka u tata nuakwe nu nyinya nuakwe ukuambinkana nu mukima nuakwe,
290a08005a	hangi awo nia biili akutula muili ung'wi; ku nsoko shanga a biili hangi, ila muili ung'wi.
290a09004a	Ku lulo nuika kiambinkania Itunda, u ng'wana adamu waleke kukitemanula.”
290a0a0045	Nai akatula mukati ito, amanyisigwa akwe akamukolya hangi kutula ili.
290a0b0069	Aka atambuila, “Wihi nuimulekaa umusungu nuakwe nu kutina musungu mungiiza, wituaa ugoolya ku ng'wakwe.
290a0c0064	Umusungu nu ng'wenso aga wamuleke u mugoha nuakwe nu kutinwa nu mugoha mungiiza, ukituma ugoolya.”
290a0d0058	Ni enso ai amuletee ang'yinya niao nia niino iti waatenie, kuiti amanyisigwa aka apatya.
290a0e00cf	Kuiti uYesu nai ulilingile nilanso, Shanga akaloeligwa ni lyenso lukulu aka aila, “Alekeli i ang'yinya nia niino aze kitalane, hangi leki kuagilyi, ku nsoko niili anga awa u utemi nuang'wa Itunda ingi wao.
290a0f009f	I tai kumutambuila, wihi nishanga uku usingiilya u utemi nuang'wa Itunda anga mung'yinya nu muniino kulu kuulu shanga uhumile kingila mu utemi nuang'wa Itunda.
290a10005e	Uugwa aka ahola i ang'yinya mu mikono akwe nu kuakendepa waze aikiilya mikono akwe migulya ao.
290a1100bd	Hangi nai wakandya muhinzo nuakwe muntu ung'wi ai umu mankiie hangi akatugama ntongeela akwe, aka mukolya, “Ng'walimu Mukende, nitume ntuni iti nihume kusala u upanga nua kali na kali?”
290a120066	Nu Yesu akaligitya, “Ku niki ukunintanga mukende? Kutili niiza mukende, kwaala Itunda wing'wene duu.
290a130089	U malingile i malagiilyo; Leka kubulaga, Leka kugoolya, Leka kia, Leka ku kuiila u uteele, Leka kukongela, Mukulye u tata nu ia nuako.”
290a140058	U muntu nuanso akaligitya, “Ng'walimu, aya ihi namakuiye puma nai nkoli ni muhumba.”
290a1500c0	uYesu ai umugozee nu kumulowa. Akamutambuila, “Ukepewe kintu king'wi. Utakiwe kugulya yihi nuatuile ni nyenso nu kuinkiilya i aula, hangi ukutula ni itulyo kilunde. Uugwa upembye untyate.”
290a160064	Kuiti aka hung'wa ukata kunsoko a uganulwa uwu; ai uhegile aze uhukilye, ku nsoko ai ukete nsao idu.
290a170088	uYesu akihenga nkika yihi nu kua tambuila i amanyisigwa akwe, “Ingi kinya uli niyili ikaku ku mugoli kingila mu utemi nuang'wa Itunda!
290a180091	Amanyisigwa ai akuiwe ku makani aya. Kuiti uYesu aka atambuila hangi, “Ang'yinya, ingi kinya uli ni yili ikaku kingia mu utemi nuang'wa Itunda!
290a19006f	Ingi itontu ku ngamia kingila mu nzuunki a lusinge, kukila muntu nu mugoli kingila mu utemi nuang'wa Itunda.”
290a1a0045	Ai akuiwe nangaluu hangi akitambullya, “Iti gwa nyenyu ukugunika”
290a1b008c	uYesu aka agoza nu kuligitya, “Kung'wa bina adamu shanga ihumikile, kuiti shanga kung'wa Itunda. Ku nsoko mung'wa Itunda ihi ahumikile.”
290a1c004f	uPetro akandya kuligitya nu ng'wenso, “Goza kulekile yihi hangi kakutyata.”
290a1d00c7	uYesu akaligitya, “I tai kumuila unyenye, kutili nualekilee ito ang'wi heu, ang'wi muluna musungu, ang'wi nyinya, ang'wi tata, ang'wi ana, ang'wi mugunda, ku nsoko ane, ni kunsoko a nkani ni nziza,
290a1e00b5	naize shanga ukusingiilya nkua igana ikilo a itungili papa mi ihi; Ito, heu, muluna musungu, nyinya, ana, nu mugunda, ku lwago, nu unkumbigulu nu upembilye, upanga mua kali na kali.
290a1f005e	Kuiti idu niaile ang'wandyo akutula a ng'wisho hang ni aile a ng'wisho akutula a ng'wandyo.”
290a20010d	Nai atula munzila, kulongola ku Yerusalemu, uYesu ai watulaa utongee ntogeela ao. Amanyisigwa ai akuiwe, hangi awo nai atulaa atyatile ku nyuma ai itumbile. Uugwa uYesu akaapumya ku mpelo hangi awo ni ikumi na abiili nu kandya kuatambuila naiza kikumupumila iti pakupi;
290a21009a	Goza, kulongoe kupikiila ku Yerusalemu, nu Ng'wana nuang'wa Adamu ukupikigwa ku akuhani ni akulu ni amanyi. Akumulamula washe hangi akumupumya ku anyaigu.
290a22006c	Akumukuna, akumutyila i mate, akumukua milanga, hangi akumubulaga. Kuiti ze yakilaa mahiku ataatu ukiuka.”
290a230086	uYakobo nu Yohana, ana ang'wa Zebedayo, ai azile kitalakwe nu kumutambuila, “Ng'walimu, kuloilwe ukutendeele kihi ni ku ukulompa.”
290a240030	Ai uatambuie, “Muloilwe numutendeele ntuni?”
290a25007e	Akaligitya, “Ukugombye kikie nu ewe mi ikulyo nilako, ung'wi mu mukono nuako nua kigoha nu muya mukono nuako nua ki kima.”
290a26009d	Kuiti uYesu ai uasukiiye, “Shanga mulingile ni muku kilompa. Muhumilene kuking'wela i kikombe naiza kuking'wela ang'wi kugimya u wogigwa naza nikogigwa?”
290a270090	Akamutambuila, “Kuhumile” uYesu aka atambuila, “i kikombe ni nika king'wela, mu kuking'wela. Nu wogigwa naza kitalao nogigwe, muku ugimya.
290a28008c	Kuiti nuikikie mukono nuane nua kigoha ang'wi nua kikima shanga nene nina kupumya, kuiti ingi ku awo naza kitalao yakondile kuzipiiligwa.”
290a290052	Awo i amanyisigwa auya ikumi nai akija aya, akandya ku atakiila uYakobo nu Yohana.
290a2a009b	uYesu akaitanga kitalakwe ku kuligitya, “Mulingile kina awo niasigile kina ahumi nia anyaingu i ahumaa, ni antu ao ni ahugu ia lagiila u uhumi migulya ao
290a2b0068	Kuiti shanga itakiwe kutula iti mukati anyu. Wihi nuloilwe kutula mukulu kati anyu kusinja nua muaiilye,
290a2c005b	hangi wihi nuloilwe kutula wang'wandyo mu kati anyu ingi kusinja watule mutuung'wa nua ihi.
290a2d0082	Ku nsoko uNg'wana nuang'wa Adamu shanga aza uzile kuailigwa ila kuailya, nu kulupumya u likalo nulakwe kutula usukiilya ku idu.”
290a2e00a6	Akapembya ku Yeriko. Nai wakatula ukuhega ku Yeriko ni amanyisigwa akwe hangi idale ikulu, ng'wana nuang'wa Timayo, Batimayo, mupoku nuilompaa, ai wikie mpelo ipamda.
290a2f0079	Nai wakija kina ingi Yesu Munazareti, ai wandilye kuzogolya nu kuligitya, “Yesu, Ng'wana nuang'wa Daudi, mbaisiilye!”
290a300081	Idu ai amupatilye u mupoku uyo, aze mutambuila wakilage. Kuiti ai uliile ku luli ikilo, “Ng'wana nuang'wa Daudi, mbaisiilye!”
290a31007c	uYesu ai wimikile nu kulagiilya witangwe. Ai amitangle u mupoku uyo, azeligitya, Kina mukomoli! nyansuka! Yesu ukuitanga.”
290a32004f	Akauguma ku mpelo u mujulungu nuakwe. akamanka ikilo, nu kupembya kung'wa Yesu.
290a330088	uYesu akamusukiilya nu kuligitya, “Uloilwe nukutendele ntuni?” U mugoha uyo nu mupoku akasukiilya, “Ng'walimu, ndoilwe kihenga.”
290a34007b	uYesu akamuila, “Longola, u uhuiili nuako wakuguna.” Papo paapo i miho akwe akihenga; hangi akamutyata uYesu mi ipanda.
290b0100a5	Itungo nilanso nai akapembya ku Yerusalemu, Nai akahumbeela ku Besthfage ni Bethania, mu Lugulu nula Mizeituni, uYesu ai ualagiiye abiili mukati a amanyisigwa niakwe
