2800000005	Mateo
2a0b27007b	Ishe ndokuti kwaari: Ikozvino imwi VaFarisi munonatsa kunze kwemukombe nekwendiro, asi mukati menyu muzere neupambi neuipi.
2a0b280037	Imwi mapenzi, heya wakaita kunze, haana kuita mukatiwo?
2a0b290063	Asi ipai sechipo kuvarombo izvo zvinhu zvemukati; zvino tarirai, zvese zvichava zvakachena kwamuri.
2a0b2a009f	Asi mune nhamo VaFarisi! Nokuti munopa chegumi cheminte neruyi nemiriwo yese, uye muchidarika mutongo nerudo rwaMwari; maifanira kuita izvi, nekusarega zvimwe.
2a0b2b0058	Mune nhamo VaFarisi! Nokuti munoda zvigaro zvepamusoro mumasinagoge, nekwaziso pamisika.
2a0b2c0086	Mune nhamo, vanyori neVaFarisi, vanyepedzeri! Nokuti makafanana nemarinda asingaonekwi, uye vanhu vanofamba pamusoro pawo vasingazivi.
2a0b2d0069	Zvino umwe wenyanzvi dzemutemo wakapindura akati kwaari: Mudzidzisi, kana muchitaura izvi munotuka isuwo.
2a0b2e009e	Asi akati: Mune nhamowo imwi nyanzvi dzemutemo! Nokuti munoremedza vanhu nemitoro inorema kutakurwa, asi imwi momene hamubati mitoro iyi neumwe weminwe yenyu.
2a0b2f004f	Mune nhamo! Nokuti munovaka marinda evaporofita, uye madzibaba enyu akavauraya.
2a0b300082	Naizvozvo munopupura kuti munotenderana nemabasa emadzibaba enyu; nokuti ivo vakavauraya zvirokwazvo, imwiwo munovaka marinda avo.
2a0b310071	Naizvozvo uchenjeri hwaMwari hunotiwo: Ndichavatumira vaporofita nevaapositori, vamwe vavo vachauraya nekushusha;
2a0b320056	kuti ropa revaporofita vese rakateurwa kubva pakuvambwa kwenyika ritsvakwe pazera iri,
2a0b33008c	kubva paropa raAberi kusvikira paropa raZakaria wakaparara pakati pearitari neimba yaMwari; hongu, ndinoti kwamuri: Richatsvakwa pazera iri.
2a0b340071	Mune nhamo, nyanzvi dzemutemo! Nokuti makabvisa kiyi yeruzivo; hamuna kupinda momene, nevaipinda makavadzivirira.
2a0b350084	Wakati achitaura zvinhu izvi kwavari, vanyori neVaFarisi vakatanga kuita daka naye zvikurusa, nekumubvunzisisa pamusoro pezvizhinji,
2a0b36004f	vachimuteya, nekutsvaka kubata chinhu chinobuda mumuromo make, vagomupa mhosva.
2a0c0100b1	Zvichakadaro makumi ezvuru zvechaunga akati aungana, zvekuti vaitsikana, akatanga kutaura kuvadzidzi vake pakutanga achiti: Imwi chenjerai mbiriso yeVaFarisi, inova unyepedzeri.
2a0c020057	Uye hakuna chinhu chakafukidzwa, chisingazopenengurwi, nechakavigwa, chisingazozikanwi.
2a0c030096	Naizvozvo zvese zvamakataura murima zvichanzwikwa muchiedza; neizvo zvamakataura munzeve mudzimba dzemukati zvichaparidzwa pamusoro pematenga edzimba.
2a0c040076	Uye ndinoti kwamuri shamwari dzangu: Musatya vanouraya muviri, asi shure kweizvozvo vasingazogoni kuita chimwe chinhu.
2a0c05008a	Asi ndichakuratidzai wamunofanira kutya: Ityai iye anoti shure kwekuuraya ane simba rekukanda mugehena; hongu, ndinoti kwamuri: Ityai iye.
2a0c06006a	Ko tushiri tushanu hatutengeswi nemakobiri maviri here? Hakuna kamwe kadzo kanokanganikwa pamberi paMwari.
2a0c070067	Asi kunyange nevhudzi remusoro wenyu rakaverengwa rese. Musatya naizvozvo, munopfuura tushiri tuzhinji.
2a0c080078	Ndinotiwo kwamuri: Umwe neumwe anondibvuma pamberi pevanhu, Mwanakomana wemunhu achamubvumawo pamberi pevatumwa vaMwari;
2a0c090046	asi anondiramba pamberi pevanhu, acharambwa pamberi pevatumwa vaMwari.
2a0c0a0081	Uye umwe neumwe anoreva shoko achipikisa Mwanakomana wemunhu, achakanganwirwa; asi uyo anonyomba Mweya Mutsvene haazokanganwirwi.
2a0c0b0075	Kana vachikuisai kumasinagoge nevatongi nevane simba, musafunganya kuti muchapindura sei kana chii, kana muchataurei;
2a0c0c0046	nokuti Mweya Mutsvene achakudzidzisai neawa iro zvamunofanira kutaura.
2a0c0d0061	Zvino umwe wechaunga wakati kwaari: Mudzidzisi, udzai mwanakomana wamai vangu agovane nhaka neni.
2a0c0e005c	Asi wakati kwaari: Iwe munhu, ndiani wakandigadza kuva mutongi kana mugoveri pamusoro penyu?
2a0c0f006b	Akati kwavari: Ngwarirai muchenjerere ruchiva, nokuti upenyu hwemunhu hahusi mukuwanda kwezvinhu zvaanazvo.
2a0c100052	Akataura mufananidzo kwavari, achiti: Munda weumwe munhu mufumi wakabereka kwazvo;
2a0c110066	akafunga mukati make, achiti: Ndichaitei? Nokuti handina nzvimbo pandingaunganidzira zvibereko zvangu.
2a0c12007e	Ndokuti: Ndichaita izvi: Ndichaputsa matura angu, ndivake makuru, ndiunganidzire zvirimwa zvangu zvese ipapo, nenhumbi dzangu,
2a0c13007a	ndigoti kumweya wangu: Mweya, une zvinhu zvakawanda zvakanaka, zvakachengeterwa makore mazhinji; zorora, idya, inwa, fara.
2a0c140078	Asi Mwari akati kwaari: Dununu, usiku huno mweya wako uchadikanwa kubva kwauri; ko izvo zvawagadzirira, zvichava zvaani?
2a0c150043	Zvakadaro kune anozviunganidzira fuma, asi asina kufuma kuna Mwari.
2a0c16008e	Zvino wakati kuvadzidzi vake: Naizvozvo ndinoti kwamuri: Musafunganya pamusoro peupenyu hwenyu, kuti muchadyei; kana muviri, kuti muchapfekei.
2a0c17002b	Upenyu hunopfuura kudya, nemuviri zvipfeko.
2a0c18007d	Fungai makunguvo, kuti haadzvari, kana kukohwa, haana tsapi kana dura; asi Mwari anoafunda. Imwi munokunda zvikuru sei shiri?
2a0c190049	Ndiani kwamuri nekufunganya angagona kuwedzera mbimbi imwe paurefu hwake?
2a0c1a0055	Naizvozvo kana musingagoni kuita chinhu chidikisa, munofunganyirei pamusoro pezvimwe?
2a0c1b0092	Fungai midovatova, kuti inokura sei; haishingairi, hairuki; asi ndinoti kwamuri: NaSoromoni mukubwinya kwake kwese, haana kupfekedzwa seumwe wayo.
2a0c1c0097	Zvino kana Mwari achipfekedza saizvozvo uswa huri panyika nhasi, mangwana hwokandirwa muchoto, uchakupfekedzai nekupfuurisa sei, imwi verutendo rudiki?
2a0c1d0048	Zvino imwi musatsvaka zvamuchadya kana zvamuchamwa; uye musazvidya moyo.
2a0c1e0066	Nokuti zvinhu izvi zvese marudzi enyika anozvitsvaka; asi Baba venyu vanoziva kuti munoshaiwa izvozvi.
2a0c1f0042	Asi tsvakai ushe hwaMwari, naizvozvi zvese zvichawedzerwa kwamuri.
2a0c20003b	Musatya boka diki; nokuti Baba venyu vanofara kukupai ushe.
2a0c21009d	Tengesai izvo zvamunazvo mupe varombo zvipo. Muzviitire zvikwama zvisingashakari, fuma kumatenga isingaperi, pasina mbavha ingasvika kana zvifusi zvingaodza.
2a0c220035	Nokuti pane fuma yenyu, ndipo pachavawo nemoyo wenyu.
2a0c230039	Zviuno zvenyu ngazvigare zvakasungwa, nemwenje ichipfuta.
2a0c24007e	Nemwi muve sevanhu vakarindira ishe wavo, pakudzoka kwake kumuchato, kuti kana achisvika akagogodza, vangamuzarurira pakarepo.
2a0c2500a7	Vakaropafadzwa varanda avo, vanoti kana ishe achisvika anovawana vakarindira; zvirokwazvo ndinoti kwamuri: Achazvisunga, akavagarisa pakudya, akaswedera akavashandira.
2a0c260088	Kana akasvika nenguva yekurindira yechipiri, kana kusvika nenguva yekurindira yechitatu, akawana vakadaro, vakaropafadzwa varanda ivavo.
2a0c270080	Asi muzive izvi, kuti dai mwene weimba aiziva nderipi awa mbavha rainouya, angadai akarinda, akasatendera imba yake kuti ipazwe.
2a0c280061	Naizvozvo imwiwo ivai makazvigadzirira; nokuti neawa ramusingafungiri Mwanakomana wemunhu anouya.
2a0c290051	Petro ndokuti kwaari: Ishe, munoutaura mufananidzo uyu kwatiri, kana kune vesewo?
2a0c2a009a	Ishe ndokuti: Ko ndiani zvino mutariri wakatendeka uye wakachenjera, ishe waachagadza pamusoro pevaranda vake, kuti ape mugove wekudya nenguva yakafanira?
2a0c2b0056	Wakaropafadzwa muranda uyo, unoti kana ishe wake achisvika, amuwane achiita saizvozvo.
2a0c2c0044	Zvirokwazvo ndinoti kwamuri: Achamugadza pamusoro pezvese zvaanazvo.
2a0c2d008d	Asi kana muranda uyo akati mumoyo make: Ishe wangu wanonoka kuuya; akatanga kurova varandarume nevarandakadzi, nekudya, nekunwa, nekuraradza;
2a0c2e008c	ishe wemuranda uyo achasvika pazuva raasingatarisiri, uye paawa raasingazivi, akamugura nepakati, akagura mugove wake pamwe nevasakatendeka.
2a0c2f007a	Muranda uyo waiziva chido chaishe wake, akasagadzirira, kana kuita zvinoenderana nechido chake, acharohwa neshamhu zhinji.
2a0c3000c2	Asi wakange asingazivi, akaita zvakafanira kurohwa, acharohwa neshamhu shoma. Uye wese wakapiwa zvizhinji, zvizhinji zvichatsvakwa kwaari; neanobatiswa zvizhinji, vachareva zvinopfuurisa kwaari.
2a0c310043	Ndakauya kuzokanda moto panyika, zvino ndichadei kana watobatidzwa?
2a0c320068	Asi ndine rubhabhatidzo rwandichabhabhatidzwa narwo, zvino ndinomanikidzwa sei kusvikira rwuchipedziswa.
2a0c33005f	Munofunga kuti ndakauya kuzopa rugare panyika here? Kwete, ndinoti kwamuri, asi kutozopesanisa.
2a0c340075	Nokuti kubva zvino vashanu muimba imwe vachapesana, vatatu vachipikisana nevaviri, uye vaviri vachipikisana nevatatu,
2a0c3500d9	vachapesana, baba vachipikisana nemwanakomana, nemwanakomana achipikisana nababa; mai vachipikisana nemukunda, nemukunda achipikisana namai; vamwene vachipikisana nemuroora wavo, nemuroora achipikisana navamwene vake.
2a0c36006b	Akatiwo kuzvaunga: Kana muchiona gore richisimuka kubva kumavirira, pakarepo munoti: Mvura inouya; zvodaro.
2a0c37004d	Uye kana muchiona mhepo yechamhembe ichivhuvhuta munoti: Kuchapisa; zvoitika.
2a0c380060	Vanyepedzeri! Munoziva kuongorora zvimiro zvekudenga nezvenyika, asi hamuongorori sei nguva ino?
2a0c390039	Ko asi munoregerei nemwi kuzvitongera momene zvakarurama?
2a0c3a00d0	Nokuti kana uchienda kumutungamiriri nemudzivisi wako, ita zvakanaka kuti usunungurwe kubva kwaari muri munzira; kuti arege kukukwevera kumutongi, mutongi akukumikidze kumupurisa, mupurisa akukande mutirongo.
2a0c3b0052	Ndinoti kwauri: Haungatongobudimo, kusvikira waripa kunyange kamari kekupedzisira.
2a0d010076	Zvino panguva iyo kwakange kune vamwe vakamuudza zveVaGarirea, ropa ravo Pirato raakange avhenganisa nezvibairo zvavo.
2a0d020096	Zvino Jesu achipindura wakati kwavari: Munofunga kuti VaGarirea ava vaiva vatadzi kupfuura VaGarirea vese here, nokuti vakatambudzika zvinhu zvakadai?
2a0d03004d	Ndinoti kwamuri: Kwete, asi kana musingatendeuki, mese muchaparara saizvozvo.
2a0d0400a3	Kana vaya gumi nevasere, shongwe payakawira pamusoro pavo muSiroami ikavauraya, munofunga kuti ivo vakange vane ngava kukunda vanhu vese vaigara muJerusarema here?
2a0d05004d	Ndinoti kwamuri: Kwete, asi kana musingatendeuki, mese muchaparara saizvozvo.
2a0d0600a3	Zvino wakataura mufananidzo uyu akati: Umwe wakange ane muonde wakange wakasimwa mumunda wake wemizambiringa; akasvika achitsvaka chibereko kwauri, asi wakashaiwa.
2a0d0700a1	Zvino wakati kumurimi wemunda wemizambiringa: Tarira, makore matatu ndichiuya ndichitsvaka chibereko pamuonde uyu, ndikashaiwa; uteme, unourayirei kunyange ivhu?
2a0d080071	Iye achipindura wakati kwaari: Ishe, muregei gore rinowo, kusvikira nditimbe ndichiupoteredza, nekuuisa mupfudze;
2a0d09005f	zvino kana ukabereka chibereko, zvakanaka; asi kana zvikasadaro, shure kweizvozvo mungazoutema.
2a0d0a003a	Zvino waiva achidzidzisa mune rimwe remasinagoge nesabata;
2a0d0b0089	zvino tarira, kwaiva kune mukadzi waiva nemweya weundonda makore gumi nemasere, wakange akakombama musana, asingagoni kutasamuka zvizere.
2a0d0c0065	Zvino Jesu wakati achimuona, akamudanira kwaari, akati kwaari: Mukadzi, wasunungurwa paundonda hwako.
2a0d0d0048	Ndokuisa maoko pamusoro pake; pakarepo akatasanudzwa, akarumbidza Mwari.
2a0d0e00cf	Asi mutungamiriri wesinagoge wakapindura akatsamwa nokuti Jesu wakaporesa nesabata, akati kuchaunga: Pane mazuva matanhatu anofanira kubatwa nawo; naizvozvo uyai naiwayo muporeswe, asi kwete nemusi wesabata.
2a0d0f00a2	Naizvozvo Ishe wakamupindura, akati: Munyepedzeri, umwe neumwe wenyu haangasununguri nzombe yake kana mbongoro pachidyiro nesabata akaitungamidza kunoinwisa here?
2a0d1000a4	Zvino uyu, ari mukunda waAbhurahama, Satani waakange akasunga, tarira, makore gumi nemasere, hazvina kufanira kuti asunungurwe pachisungo ichi nezuva resabata here?
2a0d110087	Zvino achireva zvinhu izvi, vapikisi vake vese vakanyadziswa; asi chaunga chese chakafara nezvinhu zvese zvinorumbidzwa zvakaitwa naye.
2a0d120043	Zvino akati: Ushe hwaMwari hwakaita sei? Uye ndichahufananidza nei?
2a0d130097	Hwakaita setsanga yemasitadha, munhu yaakatora akakanda mubindu rake; ikakura, ikaita muti mukuru, neshiri dzekudenga dzikavaka matendere pamatavi awo.
2a0d14002e	Akatizve: Ndichahufananidza nei ushe hwaMwari?
2a0d150064	Hwakaita sembiriso, mukadzi yaakatora akaiisa muzviyero zvitatu zveupfu, kusvikira hwese hwaviriswa.
2a0d16005a	Zvino wakafamba achipfuura mumaguta nemisha achidzidzisa, ari munzira kuenda kuJerusarema.
2a0d170044	Umwe ndokuti kwaari: Ishe, vachaponeswa vashoma here? Akati kwavari:
2a0d18006b	Rwisai kupinda nesuwo rakamanikana; nokuti vazhinji, ndinoti kwamuri, vachatsvaka kupinda, asi havangagoni.
2a0d1900c0	Shure kwekunge mwene weimba asimuka avhara mukova, zvino mukatanga kumira kunze nekugogodza pamukova, muchiti: Ishe, Ishe, tizarurirei; iye agopindura achiti kwamuri: Handikuziviyi kwamunobva.
2a0d1a0058	Ipapo muchatanga kuti: Takadya nekunwa pamberi penyu, uye makadzidzisa panzira dzekwedu.
2a0d1b0061	Asi achati: Ndinoti kwamuri: Handikuziviyi kwamunobva; ibvai kwandiri imwi mese vaiti vezvakaipa.
2a0d1c0091	Apo pachava nekuchema nekugeda-geda kwemeno, kana moona Abhurahama naIsaka naJakobho nevaporofita vese muushe hwaMwari, asi imwi marasirwa kunze.
2a0d1d006d	Uye vachabva kumabvazuva nemavirira, uye kubva kumaodzanyemba nechamhembe, vachagara pakudya muushe hwaMwari.
2a0d1e0062	Zvino tarirai, varipo vekupedzisira vachava vekutanga, uye varipo vekutanga vachava vekupedzisira.
2a0d1f006a	Nezuva iroro kwakasvika vamwe VaFarisi, vachiti kwaari: Budai mubve pano, nokuti Herodhe anoda kukuurayai.
2a0d200089	Akati kwavari: Endai, munoudza gava iro, muti: Tarira, ndinobudisa madhimoni nekuita kuporesa nhasi namangwana, neretatu ndinopedzeredza.
2a0d21007e	Asi zvakafanira kuti ndifambe nhasi namangwana nerinotevera, nokuti hazvigoneki kuti muporofita apararire kunze kweJerusarema.
2a0d2200c5	Jerusarema, Jerusarema, iwe anouraya vaporofita, nekutaka nemabwe avo vanotumwa kwauri! Ndakange ndichida kazhinji sei kuunganidza vana vako semhambo hukwana dzayo pasi pemapapiro, asi hamuna kuda.
2a0d2300aa	Tarirai, imba yenyu yasiiwa kwamuri riri dongo; asi zvirokwazvo ndinoti kwamuri: Hamuchatongondioni, kusvikira zvasvika kuti muti: Ngaarumbidzwe iye anouya nezita raIshe!
2a0e010076	Zvino zvakaitika pakupinda kwake mumba meumwe wevakuru kuVaFarisi kuzodya chingwa nesabata, kuti ivo vakamucherekedza.
2a0e020045	Zvino tarira, kwakange kune umwe munhu pamberi pake waiva nerukandwe.
2a0e030069	Jesu ndokupindura akataura kunyanzvi dzemutemo neVaFarisi, achiti: Zviri pamutemo here kuporesa nesabata?
2a0e040040	Asi vakanyarara. Zvino akamubata akamuporesa ndokurega achienda.
2a0e05007b	Akavapindura achiti: Ndiani wenyu, ungati ane mbongoro kana nzombe ikawira mugomba, akasaisimudza pakarepo nezuva resabata?
2a0e060031	Vakasagona kumupindurazve pamusoro pezvinhu izvi.
2a0e07006c	Zvino wakataura mufananidzo kune vakakokwa, achiona kuti vanosarudza sei zvigaro zvepamusoro, akati kwavari:
2a0e080074	Kana wakokwa neumwe munhu kumuchato, usagara pachigaro chepamusoro; zvimwe umwe anokudzwa kupfuura iwe wakokwa naye,
2a0e09006d	zvino wakakukoka iwe naiye asvike ati kwauri: Dziurira uyu; ipapo uchatanga kutora nzvimbo yepasisa nenyadzi.
2a0e0a00b3	Asi kana wakokwa, enda ugare panzvimbo yepasisa, kuti kana uyo wakakukoka achisvika, angati kwauri: Shamwari, kwira kumusoro; zvino uchava nerukudzo pamberi pevagere pakudya newe.
2a0e0b0052	Nokuti ani nani anozvikwiridzira, achaninipiswa; neanozvininipisa achakwiridzirwa.
2a0e0c00cd	Ipapo akatiwo kune wakamukoka: Kana waita chisvusvuro kana chirairo, usadana shamwari dzako, kana vanakomana vamai vako, kana hama dzako, kana vavakidzani vafumi, zvimwe ivowo vangazokukokazve, ugoripirwa.
2a0e0d0047	Asi kana waita mabiko, dana varombo, vanokamhina, mhetamakumbo, mapofu;
2a0e0e0061	uye ucharopafadzwa, nokuti havana zvokukuripira nazvo, nokuti ucharipirwa pakumuka kwevakarurama.
2a0e0f0081	Umwe wevakange vagere naye pakudya wakati achinzwa zvinhu izvi, akati kwaari: Wakaropafadzwa uyo achadya chingwa paushe hwaMwari.
2a0e10004a	Asi akati kwaari: Umwe munhu wakaita chirairo chikuru, akakokera vazhinji.
2a0e11006d	Akatuma muranda wake nenguva yekuraira kuti ati kune vakange vakakokwa: Uyai, nokuti zvese zvagadzirwa zvino.
2a0e1200a4	Zvino vese vakatanga umwe neumwe kuzvikumbirira ruregerero. Wekutanga akati kwaari: Ndatenga munda, ndinofanira kuenda ndinomuona; ndinokukumbira, ini undiregerere.
2a0e13006b	Uye umwe akati: Ndatenga zvipani zvishanu zvenzombe, ndinoenda kunodziidza; ndinokumbira, ini undiregerere.
2a0e14003b	Uye umwe akati: Ndawana mukadzi, naizvozvo handigoni kuuya.
2a0e1500e3	Zvino muranda uyo wakauya akapira zvinhu izvi ishe wake. Ipapo mwene weimba akatsamwa, akati kumuranda wake: Buda nekukurumidza uende kumigwagwa nemunzira dzemuguta, upinze pano varombo, nevanokamhina, nemhetamakumbo, nemapofu.
2a0e160040	Muranda ndokuti: Ishe, zvaitwa sezvamaraira, asi nzvimbo ichipo.
2a0e17005f	Ishe akati kumuranda: Buda kumigwagwa nekuuzhowa, ugombedzere vapinde, kuti imba yangu izadzwe.
2a0e180059	Nokuti ndinoti kwamuri: Hakuna umwe kune varume avo vakakokwa acharavira chirairo changu.
2a0e190040	Zvino zvaunga zvikuru zvaifamba naye; akatendeuka akati kwavari:
2a0e1a00b1	Kana ani nani achiuya kwandiri, akasavenga baba vake namai, nemukadzi, nevana, nevanin'ina nemadzikoma, nehanzvadzi, hongu, kunyange neupenyu hwake, haagoni kuva mudzidzi wangu.
2a0e1b0057	Zvino ani nani asingatakuri muchinjikwa wake akanditevera, haagoni kuva mudzidzi wangu.
2a0e1c0076	Nokuti ndiani wenyu, anoti achida kuvaka shongwe, asingatangi agara pasi, akaverenga madhuriro, kana ane zvekupedzesa?
2a0e1d004b	Kuti zvimwe ateya nheyo akasagona kupedza, vese vanoona vanotanga kumuseka,
2a0e1e003c	vachiti: Uyu munhu akatanga kuvaka, asi akakoniwa kupedzisa.
2a0e1f00c2	Kana ndeupi mambo, kana achienda kuhondo akamirisana neumwe mambo, asingatangi agara pasi, akafungisisa kuti angagona here nezvuru gumi kusangana neanouya akapikisana naye nezvuru makumi maviri?
2a0e200049	Asi kana zvisakadaro, iye achiri kure, anotuma nhume, akumbire zverugare.
2a0e210058	Saka saizvozvo, ani nani kwamuri asingasii zvese zvaanazvo, haagoni kuva mudzidzi wangu.
2a0e22003d	Munyu wakanaka; asi kana munyu warasa kuvava, ucharungwa nei?
2a0e23006d	Hauchina kufanira kunyange pamunda, kana padutu remupfudze; vanourasira kunze. Ane nzeve dzekunzwa, ngaanzwe.
2a0f01003e	Zvino kwakaswedera kwaari vateresi nevatadzi vese, kuzomunzwa.
2a0f020051	VaFarisi nevanyori vakatsutsumwa vachiti: Uyu anogamuchira vatadzi, achidya navo.
2a0f030029	Zvino wakavaudza mufananidzo uyu, achiti:
2a0f0400a6	Ndeupi munhu kwamuri angati ane makwai zana, kana arasikirwa nerimwe rawo, asingasii makumi mapfumbamwe nemapfumbamwe murenje, akatevera rakarasika kusvikira ariwana?
2a0f050032	Uye kana ariwana, anoriisa pamafudzi ake achifara.
2a0f060088	Zvino kana asvika kumusha, anodana pamwe shamwari nevavakidzani, achiti kwavari: Farai neni, nokuti ndawana gwai rangu rakange rarasika.
2a0f0700b0	Ndinoti kwamuri: Saizvozvo mufaro uchava kudenga pamusoro pemutadzi umwe anotendeuka, kupfuura pamusoro pevakarurama makumi mapfumbamwe nevapfumbamwe, vasingatsvaki kutendeuka.
2a0f08008f	Kana ndeupi mukadzi ane makobiri gumi, kana arasikirwa nekobiri rimwe, asingatungidzi mwenje, akatsvaira imba, akatsvakisisa kusvikira ariwana?
2a0f09007d	Uye kana ariwana, anodana shamwari nevavakidzani pamwe, achiti: Farai neni, nokuti ndawana kobiri randanga ndarasikirwa naro.
2a0f0a006c	Saizvozvo, ndinokutaurirai, kuti mufaro uripo pamberi pevatumwa vaMwari pamusoro pemutadzi umwe anotendeuka.
2a0f0b0034	Zvino wakati: Umwe munhu aiva ane vanakomana vaviri;
2a0f0c0067	mudiki wavo ndokuti kuna baba: Baba, ndipei mugove wenhumbi wakanangana neni. Akavagovera nhumbi dzake.
2a0f0d00a9	Pasina kupfuura mazuva mazhinji, mwanakomana mudiki wakaunganidza zvese pamwe, akasimuka akaenda kunyika iri kure; uye akaparadza ikoko nhaka yake, achirarama neunzenza.
2a0f0e0054	Zvino wakati aparadza zvese, kwakauya nzara huru panyika iyo, iye akatanga kushaiwa.
2a0f0f006e	Zvino wakaenda, akanozvibatanidza neumwe wezvizvarwa zvenyika iyo; akamutumira kuminda yake kunofudza nguruve.
2a0f100059	Wakange achishuva kugutsa dumbu rake nemateko nguruve adzaidya; asi hakuna munhu waimupa.
2a0f110077	Zvino wakati apengenuka, akati: Varikichi vazhinji sei vababa vangu vane zvingwa zvakawandisisa, asi ini ndofa nenzara.
2a0f120063	Ndichasimuka ndiende kuna baba vangu, ndigoti kwavari: Baba, ndakatadzira kudenga, nepamberi penyu;
2a0f13004d	uye handichafaniri kunzi mwanakomana wenyu; ndiitei seumwe wevarikichi venyu.
