2a00000006	Lukasi
2a09200096	Tempo raaꞌa, i Peturu ka pokowalino tekoturiiroto. Bingkosako iworo mewangu, ro mengkiteo Iesu i laro wanta pobawaNo ka oruo mia mentada orambiakeo.
2a0921010a	Ka tempono oruo mia raaꞌa nggale mobintao Iesu, i Peturu mepau ndi Iesu, “Guru, sanaa suꞌu ikami endea. Meꞌambo taꞌalu ikami mowowau otolu laika, aso tiaMiu, aso tiano i Musa ka aso tiano i Elia.” Kanggo i Peturu kano toꞌorio opio henu pinauno raaꞌa.
2a09220055	Tempono i Peturu mepau liraꞌa, bingkosako hawe seru walungiiro ka iworo gagi doito.
2a0923009c	Umarino raaꞌa, ro mehoringo Ue Ala mepau teꞌembu i laro nseru raaꞌa lenie, “Iwonoto neea anaNggu henu Kutimakio. Pehoringakeoto pio henu pinauNo.”
2a092400e0	Menseno andoro mehoringo henu mepau raaꞌa, aso-asoNo tokoa Iesu ro mengkiteo. Tempo raaꞌa, ana guruNo raaꞌa andoro pompau pio ka kano hina teꞌaso mia henu mempopauꞌo la mia mesue mongkono pio henu kinitoro raaꞌa.
2a09250063	Tisomono, tempono ro mpetii teꞌembu i toruku raaꞌa, mehaweiroto mia adio tepohaweꞌakero Iesu.
2a092600c1	Tempo raaꞌa mboꞌu, hina aso mia teꞌembu la mia adio raaꞌa umoraꞌako, no pongee, “Guru, iaku momonio ndi Ikomiu kai mai koa mekaanio ananggu. Akono butu aso-asono koa ananggu wainto.
2a09270105	Taꞌalu iwono nopewunsokio penao mosaꞌa, bingkosako iwono koꞌora-ora. Penao mosaꞌa raaꞌa wowauꞌo ana-ana raaꞌa mepale-palempe ranta kano mewure ngangano. Penao mosaꞌa raaꞌa bobarasaꞌo mpihe ka kano poli meluarako teꞌembu la ana-ana raaꞌa.
2a0928007b	Umari akuto momoni la ana guruMiu karo mensaario penao mosaꞌa henu mewunsokio ananggu raaꞌa, kanggo karo pokosaario.”
2a09290093	Iesu mepau, “Hei, ikomiu mia henu tai mompeꞌalo-alo ka tesosaelo. Popiopo epieno Kupoiꞌa i olomiu ka sabaraakomiu? Waweoto anamu nderamai.”
2a092a00f6	Tempono ana-ana raaꞌa lumeko orambiakeo Iesu, penao mosaꞌa raaꞌa mepasiakeo ka wowauꞌo ana-ana raaꞌa mepale-palempe. Kanggo Iesu kumuahakeo penao mosaꞌa raaꞌa, No pokotompaꞌo ana-ana raaꞌa ka ana-ana raaꞌa No pokuleo la umano.
2a092b00b4	Lowono mia henu hina rahea kombaa mengkiteo pobawaro Ue Ala henu langkai. Tempono lowono mia rahea da mengkombaa akono lowono henu winowauNo Iesu raaꞌa, Iesu mepau la ana guruNo,
2a092c0084	“Pehoringakeo ka naaꞌo temeꞌambo i laro aroamiu pio henu Kupauꞌakomiu. Ana Manusia nggale pinewengako la mia henu pobawa.”
2a092d00dc	Kanggo ana guruNo karo mehawe laroꞌo pio henu pinauNo, hangano pengkonoano tewuni ndi iworo, hoꞌioto karo tai bisa mehawe laroꞌo. Ka iworo mboꞌu karo taha mpesikeno ndi Iwono pio pengkonoano henu pinauNo raaꞌa.
2a092e004b	Aso tempo ana guruno Iesu mpesansa mongkono isia henu takau paralu i oloro.
2a092f0069	Kanggo Iesu tumoꞌorio pio henu pinewowoloro. Iesu moꞌalo aso ana-ana motutu, No pontadaꞌo i horiNo.
2a09300149	Umarino raaꞌa, No pongee la ana guruNo, “Araisia tumarimaꞌo henu heleo ana-ana motutu neea, akono mia raaꞌa mompeꞌalo-alo ndi Iaku, iwono mboꞌu tumarimaꞌAku. Ka araisia henu tumarimaꞌAku iwono mboꞌu tumarimaꞌo Ue Ala henu tumenaꞌAku. Akono araisia henu tai paralu lahi i olomiu iwonoto henu takau paralu.”
2a093100ba	Iohane ana guruno Iesu mepau, “Guru, ikami kumiteo aso mia monsaari penao mosaꞌa henu mewunsokio aso mia, pakeꞌo ngeeMiu. Kimeꞌontoo mia raaꞌa, akono iwono kano peꞌasondo.”
2a0932006e	Iesu mepau ndi Iohane, “Hooto imeꞌontoo, akono araisia henu tai umewa komiu, iwono raaꞌa peꞌasomiu.”
2a0933005d	Menseno orambioto tempono Iesu tewueꞌako i suruga, No poꞌasooto aroaNo lumeko i Ierusale.
2a09340068	No tenaꞌiro arapopio mia meleꞌeruiꞌIro lumeko laꞌaso inie i Samaria mompasadia lowoakoano tiaRo.
2a0935008c	Kanggo to Samaria henu mpoꞌia i inie raaꞌa karo mentarimaꞌo Iesu, akono iworo mentoꞌorio tinunggaino lekono Iesu, lumeko i Ierusale.
2a09360090	Tempono Iakobu ka Iohane humoringo raaꞌa, mpongeeiroto, “Ue, polike Ikomiu kaki memparentaꞌo apui metii teꞌembu i langi sumolangiiro?”
2a09370032	Kanggo, Iesu mewalili ndi iworo ka meꞌetahakero.
2a0938002a	Umarino raaꞌa melekoiroto la inie mesue.
2a0939008f	Tempono Iesu ka ana guruNo lumiuakeo koleko-lekoꞌaro, hina aso mia mepau ndi Iwono, “Iaku nggale tumonda Komiu, ara inderio tokoa Ileko.”
2a093a008d	Iesu mongeeꞌakeo, “Serigala hina aa poꞌiangano, sui-sui hina senono, kanggo Ana Manusia kano hina poꞌianga nggale penao-naoꞌaNo.”
2a093b00b4	Ka Iesu mepau la mia mesue, “Tonda Akuto!” Kanggo mia raaꞌa mongee, “Uma, poweiꞌaku ari tempo mekule kumaburuꞌo umanggu, ku kaburuꞌo ari kakuꞌamba tumonda Komiu.”
2a093c0099	Iesu mongeeꞌakeo, “Poꞌinengoto mia mate kumaburuꞌo mia mate. Kanggo iiko, lekoto ka paleleꞌoto akono Ue Ala mompamulaoto momparenta bawaaNo.”
2a093d007c	Mia mesue mboꞌu mongee, “Ue, iaku nggale tumonda Komiu, kanggo poweiꞌaku ari tempo, lumeko meparamisi la petianggu.”
2a093e00e9	Kanggo Iesu sumangki, “Kano meꞌambo mia henu monteko mewalili ari i bungkuno. Liraꞌa koamboꞌu mia henu tumonda Aku. Taꞌalu no pewowoloꞌo mpihe pio henu pinobintano, iwono kano pepototo gagi bawaa la Poparentaro Ue Ala.”
2a0a0100af	Umarino raaꞌa montisoiroto Ue Iesu pisu mpulo mia henu tumondaꞌiro henu mesue ka tumenaꞌiro mpeꞌoru-oruo meleꞌeruiꞌIro lumeko la sombo inie henu nggale lekoꞌaNo.
2a0a0200e0	No pongeeꞌakero, “Sowiꞌa lano adio, kanggo henu mpoꞌangga henu nggale mensowiꞌo butu teꞌesi. Hoꞌioto puꞌuno mpomonioto la henu mompeꞌue sowiꞌa, kano pontambai henu moꞌangga mensowiꞌo sowiꞌa raaꞌa.
2a0a03007c	Gagi lekomiuto, kanggo ikomiu asolekono metangkoro. Akono Iaku tumena komiu lumeko, heleo ana bimba lumeko i oloro serigala.
2a0a040094	Hooto powawo ponaaꞌa doi, tasi ponaaꞌa baku, ara oruo pasa sandala. Taꞌalu ikomiu metabeiro mia henu tepotowoakomiu i ansala hooto pepau adio.
2a0a050077	Taꞌalu impewunsokio aso doha, ikomiu asolekono pauꞌo petabe lenie, ‘Sintuwu karodoa la lowono mia i doha neea.’
2a0a0600c5	Taꞌalu hina mia henu umehe sintuwu la doha raaꞌa, petabe henu ipauꞌo raaꞌa nggale moꞌia ndi iwono. Kanggo taꞌalu kano liraꞌa, henu pinaumiu raaꞌa nggale mepokule mboꞌu ndi ikomiu.
2a0a0700be	Impoꞌiato la dohano mia henu tumarima komiu. Imponggaato ka mpoꞌenuto opio henu ro wei komiu. Akono, henu mpoꞌangga asolekono mohawe ponsulo. Hooto impelimba teꞌembu la doha raaꞌa.
2a0a08006f	Taꞌalu ikomiu mpewunso i laro aso inie, ka ro mentotowo komiu, imponggaato arapio henu ro mempalenaꞌakomiu.
2a0a090073	Pokotompaꞌiroto mia henu memahaki rahea ka pauꞌakero taꞌalu orambioto tempono Ue Ala momparenta heleo Mokole.
2a0a0a008b	Kanggo taꞌalu ikomiu mpewunso i laro aso inie ka ikomiu tai tinarima, lekomiuto la ansala langkai i laro inie raaꞌa ka pauꞌoto lenie,
2a0a0b00e1	‘Kondepo pampawu teꞌembu i iniemiu henu metako la ngkare mami, kimetantamio ndi ikomiu, gagi tondoni taꞌalu Ue Ala ungga humuku komiu. Kanggo kai mentoꞌorio koa, orambioto tempono Ue Ala momparenta heleo Mokole.’”
2a0a0c00ad	Iesu lumiuakeo pauNo, “Kupauꞌakomiu, taꞌalu temponoto Ue Ala mobitara mia, moliteeꞌopo pohuku henu nggale tinanggumiro to Sodomo sekonopo mia henu i inie raaꞌa.”
2a0a0d0157	Iesu mepau mboꞌu, “Masola komiuto to Korasi! Masola komiuto to Betsaida! Akono taꞌalu i inie Tirusi ka i inie Sidoni asompihe winowau lowoakoano henu kombaaꞌakoa heleo henu winowau ndi ikomiu, maupo iworo kano to Iahudi, epieꞌoto ro pompake lemba henu pinake tempono matea, gagi tondoni taꞌalu iworo moseairoto teꞌembu la halaro.
2a0a0e0081	Gagi la oleo pebitaraꞌa ungga moliteeꞌopo pohuku henu tinarimaro to Tirusi ka Sidoni teꞌembu la pohuku henu imentarimaꞌo.
2a0a0f0077	Ka ikomiu to Kapernau! Ikomiu mpongee, ikomiu ungga winueꞌako i suruga? Aio! Ikomiu nggale pinotii la marasaiꞌa.”
2a0a10010e	Umari raaꞌa Iesu mepau la pisu mpulo mia henu tumondaꞌIro, “Araisia henu mehoringakomiu, iwono mehoringaKune mboꞌu. Araisia henu kano tarima komiu, iwono mboꞌu kano tarima Aku. Ka araisia henu kano tarima Aku, iwono mboꞌu kano tarimaIro henu tumenaꞌAku.”
2a0a1100b1	Kanoamba koꞌopisu mpulono mia henu tumondaꞌo Iesu raaꞌa, mpekule saru memawongko takau aroaro ka mpepau, “Ue, penao mosaꞌa mboꞌu metenunu ndi ikami akono ngeeMiu.”
2a0a120058	Iesu mepau ndi iworo, “Kukiteo Mokoleno Onisu tedontai teꞌembu i langi heleo koliki.
2a0a1300b8	Pewowoloꞌo neea, umari Akuto moweiꞌakomiu pobawa kano bisa koa ikomiu molandapi ule ka kasi-kasi, ka pobawa numangio lowo rosono uwelimiu ranta kano hina arapio mokonsolangi komiu.
2a0a140086	Maupono lesie hooto imensanaa akono penao mosaꞌa metenunu ndi ikomiu. Kanggo mensanaa komiuto akono ngeemiu teꞌukioto i suruga.”
2a0a150143	Tempo raaꞌa mboꞌu, Penao Mempori mokomawongkoꞌiro Iesu, ka Iesu mepau, “Iaku moꞌunde-unde ndi Ikomiu UmaNggu, Ue langi ka wawontolino, akono lowono raaꞌa Ikomiu wunio la mia henu mpande ka montoꞌori, kanggo Ikomiu pauꞌakero la mia henu tinuwuno rineke i totono. Hoꞌioto henu mokonsanaaꞌo aroamiu Uma.”
2a0a160157	Kanoamba Iesu mepau la mia henu hina rahea, “Lowoakoano raaꞌa Ro weiꞌAkuneto Uma ndi Iaku. Kano hina teꞌaso mia henu tumoꞌorio araisia anaro Ue Ala, butukoa UmaNggu henu tumoꞌorio. Ka kano hina teꞌaso mia tumoꞌorio UmaNggu, butukoa anaNo henu tumoꞌorio, ka ndi isia henu nggale No pauꞌakeo Ana raaꞌa mongkono isia Uma.”
2a0a170096	Umari raaꞌa Iesu mewalili la mia henu tumondaꞌIro ka butu mepau ndi iworo, “Memeꞌura suꞌu matamiu mengkiteo opio henu imengkiteo lenie neea.
2a0a1800ac	Kupauꞌakomiu, adio nabi ka mokole minggi mengkiteo pio henu kinitomiu, kanggo karo bisa mengkiteo. Iworo minggi mpohori pio henu hinorimiu, kanggo karo bisa mehoringo.”
2a0a1900a7	Hina aso tempo mentada mia mpande atora Taura umara-arahakeo Iesu, No pongee, “Guru, opio henu paralu kupowowau kaku pohawe koa tuwuꞌa henu tai hina tampulaano?”
2a0a1a0051	Sumangki Iesu, “Opio henu teꞌuki la atora Taura? Opio henu binasamu rahea?”
2a0a1b00a8	Sumangkioto, “Pehohawaꞌo Ue Alamu ka tompaano aroamu, ka tompaano sumangamu, ka tompaano rosomu, ka tompaano pandemu, ka pehohawaꞌo peꞌaso mia heleo koroimu.”
2a0a1c0072	Mongee Iesu, “Sangkimu seea mentee, wowauꞌoto lesie, kongkomu koa mohawe tuwuꞌa henu tai hina tampulaano.”
2a0a1d0095	Kanggo akono minggi mokomenteeꞌo koroino, mia mpande atora Taura raaꞌa mepau ndi Iesu, “Isiake peꞌasonggu henu paralu kupehohawaꞌo seea?”
2a0a1e00dd	Mongee Iesu, “Hina aso mia metii teꞌembu i Ierusale lumeko i Ierikho. I tonga ansala ro towokio mia mosaꞌa. Ro meꞌaleo lowo arapio henu la ngkoroino, kanoamba ro mentunduhio kano minggi mate, kanoamba ro pobintao.
2a0a1f0084	Tempo raaꞌa teliu aso mia puꞌu petewawo pesomba i ansala raaꞌa. Tempono no kiteo mia raaꞌa, no lilimio ka koleko-leko mpihe.
2a0a20009c	Liraꞌa koamboꞌu aso mia Lewi henu moꞌangga i Doharo Ue Ala teliu la mpoꞌianga raaꞌa. Menseno no kiteo mia raaꞌa, no liungo la asonimbino ansala.
2a0a210084	Kano epie teliuꞌoto mia hawe henu teꞌembu i waawute Samaria. Tempono no kiteoto mia raaꞌa, teꞌuse aroano, no mokokounduakeo.
2a0a2200de	No orambiakeoto mia raaꞌa, kanoamba woꞌohiakeo mobelano ka anggoro kanoamba pakuliakeo boka kanoamba waluakeo mobelano. Umari raaꞌa no bintio wueꞌakeo la kalideno, no waweo la doha peratoꞌa. Rahea no parakaiꞌo.
2a0a2300d3	Tisomono no poweiꞌakeo oruo lempe doi pera la ueno doha peratoꞌa raaꞌa. Kanoamba mongeeꞌakeo, ‘Parakaiꞌo mia neea taꞌalu tai sombo ongkosono kongkonggu koa amba umeuꞌo taꞌalu mekuleakuto.’”
2a0a2400b2	Menseno Iesu tumompakio pauNo, mesikenooto la mia mpande atora Taura raaꞌa, “Montonda pohawemu, isia i oloro otolu mia raaꞌa, henu peꞌasono mia henu rinampasi raaꞌa?”
2a0a250070	Sumangki mia raaꞌa, “Mia henu mehohawaꞌo ka tumulungio.” Sumangki Iesu, “Lekoto, wowauꞌoto lesie!”
2a0a2600b2	Umari raaꞌa Iesu ka mia henu tumondaꞌo lumiuakeo koleko-lekoꞌaro ka teliu laꞌaso inie. I inie raaꞌa hina aso erowai henu mengeengako i Marta umundaꞌiro Iesu i dohano.
2a0a270089	I Marta raaꞌa, hina aso petiano henu mengeengako i Maria. I Maria raaꞌa metunda orambi la ngkareno Ue Iesu, mehoringakeo pompaguruNo.
2a0a2800cd	Kanggo i Marta butu tetala momparakai kaanga. Iwono lumeko ndi Iesu ka mepau, “Ue, tembio Ikomiu moꞌineenganggu moꞌangga aso-asonggu, petianggu kano tulungiaku wainto. Tenaꞌoto kano pokowaliaku.”
2a0a29005a	I Ue mepau, “Marta, Marta, biraba lahi usalalaro ka takau tetala lahi iiko la adio rupa.
2a0a2a00c0	Kanggo butu aso rupa koa henu paralu ka i Maria raaꞌa notimakioto henu paralu raaꞌa ka iwonoto raaꞌa henu lalua meꞌambo, henu kano hina teꞌaso mia bisa umaleo teꞌembu ndi iwono.”
2a0b0100a9	Aso tempo Iesu mekakai laꞌaso poꞌianga. Umarino Iesu mekakai, aso mia ana guruNo mepau ndi Iwono, “Ue, paguru kami mekakai heleo Iohane paguruꞌiro ana guruno.”
2a0b020094	Iesu mepau ndi iworo, “Taꞌalu ikomiu mekakai, pauꞌoto lenie: Uma, pinokolangkai ngeeMiu henu mempori, Ipoparentato i wawontolino heleo mokole.
2a0b030031	Powei kamito kaanga henu kiparaluꞌo sombo oleo,
2a0b04009a	ka ampuni kamito teꞌembu la lowono halamami, heleo ikami mboꞌu moꞌampuni lowono mia henu sala ndi ikami. Ka hooto Ipoꞌineenggami inara-arahako.”
2a0b0500c4	Umari raaꞌa Iesu mepau mboꞌu ndi iworo, “Taꞌalu tuduano hina i olomiu henu lumeko la dohano pokowalimiu porontonga wongi ka momoni lenie, ‘Petia, poposaboꞌakune wainto teꞌotolu roti,
2a0b060083	akono hina aso pokowalinggu henu tekonai laro koleko-lekoꞌano teliu i dohanggu ka kano hina kaanga henu kunggale moweiꞌakeo.’
2a0b0700b1	Tuduano henu mompeꞌue doha sumangki, ‘Hooto risuiꞌaku. Panganso binonsooto, iaku saru ananggu moturi kamito. Iaku kaku pokopewangu moweiꞌakomu pio henu pinomonimu.’”
2a0b0800db	Iaku mepau ndi ikomiu, “Maupono iiko pokowalino, iwono kanolo mewangu moweiꞌakomu pio henu pinomonimu. Kanggo akono iiko kau mokokoꞌii momoni nggoe-nggoe, iwono asolekono mewangu moweiꞌakeo opio henu pinaralumu.
2a0b0900b7	Gagi Iaku mepau ndi ikomiu pomonioto ndi Ue Ala, kongkono koa No poweikomiu. Wusuꞌoto opio henu pinaralumiu, matantu ikomiu humaweꞌo. Tingkooto bonso, matantu ikomiu inungkahiako.
2a0b0a00ac	Akono sombo mia henu momoni, matantu nggale wineiꞌako. Sombo mia henu mowusu, matantu nggale mohawe, ka sombo mia henu motingko-tingko bonso, matantu nggale inungkahiako.
2a0b0b007a	Matantu kano hina ikomiu uma-uma taꞌalu anamiu momoni roti ikomiu moweiꞌakeo wasu, momoni bou ikomiu moweiꞌakeo ule,
2a0b0c0030	momoni tawu manu, ikomiu moweiꞌakeo kasi-kasi.
2a0b0d00c3	Gagi, taꞌalu ikomiu henu mosaꞌa winowaumiu, imentoꞌorio moweiꞌakero henu meꞌambo la anamiu, tamuako Umamu i suruga. Iwono matantu mompowei Penao Mempori la mia henu momoni ndi Iwono.”
2a0b0e00e7	Aso tempo Iesu monsaari penao mosaꞌa henu mompewunsoki aso mia ka wowauꞌo mia raaꞌa gagi bebe. Tempono penao mosaꞌa raaꞌa meluarako, mia raaꞌa bisaoto mepau mekule. Kumiteo raaꞌa lowono mia henu hina rahea mengkombaa.
2a0b0f0069	Kanggo popio mia mpepau, “Saru pobawa Belsebu, mokoleno lowono onisu, Iwono monsaari penao mosaꞌa.”
2a0b100087	Henu mesueno umara-arahakeo, momoni kano Iwono mowowau tondoni henu kombaaꞌakoa kano popokiteo taꞌalu pobawaNo teꞌembu la Ue Ala.
2a0b1100d0	Kanggo, Iesu tumoꞌorio arapio pinewowoloro, hoꞌioto puꞌuno Iwono mepau, “Sombo poparenta henu pada umewa i oloro, matantu kaloro bisa pontaha, ka sombo sombori henu pada metea matantu nggale teponsia.
2a0b1200f9	Liraꞌa mboꞌu taꞌalu Mokole Onisu monsaari onisu mesueno, iwono umewaꞌo koroino liono. Taꞌalu liraꞌato matantu poparentano nggale tesia-sia. Iaku mepau lenie akono ikomiu mongee taꞌalu Iaku monsaari penao mosaꞌa saru pobawano Belsebu.
2a0b13010a	Taꞌalu Iaku monsaari penao mosaꞌa saru pobawano Belsebu, pau Akune, saru pobawano isia ana gurumiu monsaari penao mosaꞌa? Matantu saru pobawaro Ue Ala! Gagi, henu winowauro ana gurumiu raꞌiroa henu mopokiteo taꞌalu petulurimiu ndi Iaku raaꞌa kano mentee.
2a0b14007d	Kanggo, taꞌalu Iaku monsaari penao mosaꞌa saru pobawaro Ue Ala, pengkonoano Ue Ala mompamulaoto momparenta ndi ikomiu.”
2a0b150086	“Taꞌalu hina aso mia henu moroso gumagaiꞌo dohano ka parewa mpeteano sombo, matantu kano hina mia henu bisa moꞌalo ihi dohano.
2a0b1600e1	Kanggo, taꞌalu hina aso mia henu morosoopo ka iwono hawe sumapoiꞌo ka numangio, matantu mia henu morosoopo raaꞌa umaleo lowo parewa mpetea henu no perorohio mia henu mogagai doha raaꞌa ka tumia-tiaꞌo la mpokowalino.
2a0b1700a1	Araisia tai meꞌaso Akune, iwono umewa Aku ka araisia henu tai tumulungi Aku la mpoanggaꞌaNggu mowawo mia ndi Iworo Ue Ala, iwono monsolangi anggaꞌaNggu.”
2a0b18011c	Iesu mepau mboꞌu, “Taꞌalu penao mosaꞌa meluarako teꞌembu laꞌaso mia, iwono nggale lumeko koleko-leko la pada one mowusu poꞌiangano. Kanggo taꞌalu kano pohawe poꞌiangano, penao mosaꞌa raaꞌa mepau lenie, ‘Iaku nggale mekule mboꞌu la doha henu pinobintanggu.’
2a0b190063	Gagi lumekooto iwono la doha raaꞌa ka humaweꞌo doha raaꞌa morinaoto rinoahi ka teꞌatoraoto.
2a0b1a00ec	Umari raaꞌa, lumekooto penao mosaꞌa raaꞌa umuluꞌakeo opisu penao mosaꞌa mesueno henu mosaꞌa takau ka iwono ka iworo mewunso la doha raaꞌa, ka moꞌia rahea. Pokotompaano, tumuwuno mia raaꞌa mosaꞌaopo ka amba-ambano.”
2a0b1b00a9	Tekonai Iesu mepau, koꞌora-oraoto aso erowai teꞌembu i tonga-tongano mia adio mepau ndi Iwono lenie, “Meꞌuraoto suꞌu ineMu henu mentiaꞌakoMu ka moꞌuoKo.”
2a0b1c005a	Kanggo Iesu mepau, “Meꞌuraopo mboꞌu mia henu humoringo ka wowauꞌo pauro Ue Ala.”
2a0b1d012c	Tempono mia adio tepumpu meboliliꞌo Iesu. Iwono mepau ndi iworo, “Mia henu tuwu lenie neea, takau mosaꞌa winowauro. Iworo mpomoni tondoni kanggo kanolo hina tondoni henu mesueno henu Ue Ala nggale weiꞌakero, butu tondoni henu gagi ndi nabi Iunusu tempo saaꞌa henu Ue Ala nggale weiꞌakero.
2a0b1e0078	Heleo Iunusu gagi petondoni la to Niniwe, liraꞌa mboꞌu ungga Ana Manusia gagi petondoni la mia henu tuwu lenie neea.
2a0b1f0173	Tempono oleo pebitaraꞌa, mokole erowai teꞌembu i Seba nggale pinotuwu mekule meronga-ronga saru mia henu tuwu lenie neea, ka iwono ungga nggale mopokiteo winowauro henu sala. Akono iwono hawe teꞌembu tompano wawontolino humoringo mpande teꞌembu la mokole Solema. Menteeꞌano endea hina aso mia henu pandeopo ka mokole Solema, kanggo ikomiu kai poli mehoringakeo!
2a0b200165	Tempono oleo pebitaraꞌa, mia Niniwe nggale tuwu mekule meronga-ronga saru ikomiu henu tuwu lenie neea. Mia Niniwe raaꞌa ungga nggale tuwu mekule ka mopokiteo salaro mia, akono iworo moseaꞌoto teꞌembu la halaro menseno ro mehoringo kareba henu pinauno Iunusu. Menteeꞌano endea hina aso nabi henu langkaiꞌopo ka Iunusu kanggo kai mempoli mosea.”
2a0b2100fb	Iesu lumiuakeo mboꞌu pauNo, “Kano hina teꞌaso mia monsusungi hulo kanoamba numaaꞌo la mpoꞌianga henu tewuni. Kano pupusiakeo mboꞌu loia, kanggo matantu no naaꞌo la mpoꞌiangano laano, kano mia henu mewunso i laro doha mengkiteo wantano.
2a0b220099	Matamiu seea iwonoto hulono koroimiu. Taꞌalu matamiu meꞌambo, lowono koroimiu mewanta, kanggo taꞌalu matamiu mahaki matantu lowono koroimiu rokoma.
2a0b230060	Hoꞌioto puꞌuno ikomiu asolekono metangkoro kano wanta henu hina ndi ikomiu kano gagi rokoma.
2a0b240072	Taꞌalu lowono koroimiu mewanta, ka kano hina henu rokoma, matantu lowono tuwumu mewanta heleo hulo wantahiko.”
2a0b250090	Menseno Iesu umari mompaguru, aso mia to Parisi umundaꞌo lumeko monggaa la dohano. Iesu lumeko la dohano to Parisi raaꞌa ka metunda monggaa.
2a0b260077	Tempono to Parisi raaꞌa kumiteo Iesu monggaa kano woꞌohio kaeNo ari montonda atora agamaro to Iahudi, iwono kombaa.
2a0b270099	Kanggo Ue Iesu mepau, “Ikomiu to Parisi, molodui mangko ka tabo butu i bungkuno koa, kanggo i laro koroimiu bukeako modoko ka winowaumiu henu mosaꞌa.
2a0b280064	Hei ikomiu mia bebe, Ue Ala henu mokogagio henu i bungkuno henu tekito ka i larono henu kano tekito.
2a0b2900a1	Gagi, hooto imemodoko ka hooto impowowau henu mosaꞌa. Poweiꞌakero la mia henu mekarampini opio henu hina ndi ikomiu kano ikomiu mempori takau i aroro Ue Ala.
2a0b2a0126	Memasola komiuto to Parisi, akono ikomiu metenunu mompowei hopulo persee ndi Ue Ala teꞌembu solasi, rampalemo ka rampa-rampa mesueno, kanggo ikomiu kano momoli ka kano mompehohawa la Ue Ala. Menteeꞌano heleo liraꞌa henu asolekono imewowauꞌo ka hooto imengkolupeo pompaguru henu mesueno.
