2800000007	Matthew
2819090080	"'But perhaps,' replied the wise, 'there will not be enough for all of us. Go to the shops rather, and buy some for yourselves.'
28190a0099	"So they went to buy. But meanwhile the bridegroom came; those bridesmaids who were ready went in with him to the wedding banquet; and the door was shut.
28190b0053	"Afterwards the other bridesmaids came and cried, "'Sir, Sir, open the door to us.'
28190c003f	"'In solemn truth I tell you,' he replied, 'I do not know you.'
28190d0041	"Keep awake therefore; for you know neither the day nor the hour.
28190e0078	"Why, it is like a man who, when going on his travels, called his bondservants and entrusted his property to their care.
28190f0086	To one he gave five talents, to another two, to another one--to each according to his individual capacity; and then started from home.
2819100071	Without delay the one who had received the five talents went and employed them in business, and gained five more.
2819110033	In the same way he who had the two gained two more.
2819120057	But the man who had received the one went and dug a hole and buried his master's money.
2819130061	"After a long lapse of time the master of those servants returned, and had a reckoning with them.
28191400a3	The one who had received the five talents came and brought five more, and said, "'Sir, it was five talents that you entrusted to me: see, I have gained five more.'
28191500be	"'You have done well, good and trustworthy servant,' replied his master; 'you have been trustworthy in the management of a little, I will put you in charge of much: share your master's joy.'
281916008a	"The second, who had received the two talents, came and said, "'Sir, it was two talents you entrusted to me: see, I have gained two more.'
28191700be	"'Good and trustworthy servant, you have done well,' his master replied; 'you have been trustworthy in the management of a little, I will put you in charge of much: share your master's joy.'
28191800b6	"But, next, the man who had the one talent in his keeping came and said, "'Sir, I knew you to be a severe man, reaping where you had not sown and garnering what you had not winnowed.
2819190061	So being afraid I went and buried your talent in the ground: there you have what belongs to you.'
28191a008d	"'You wicked and slothful servant,' replied his master, 'did you know that I reap where I have not sown, and garner what I have not winnowed?
28191b0079	Your duty then was to deposit my money in some bank, and so when I came I should have got back my property with interest.
28191c004a	So take away the talent from him, and give it to the man who has the ten.'
28191d0091	(For to every one who has, more shall be given, and he shall have abundance; but from him who has nothing, even what he has shall be taken away.)
28191e0080	'But as for this worthless servant, put him out into the darkness outside: there will be the weeping and the gnashing of teeth.'
28191f0070	"When the Son of Man comes in His glory, and all the angels with Him, then will He sit upon His glorious throne,
281920009a	and all the nations will be gathered into His presence. And He will separate them from one another, just as a shepherd separates the sheep from the goats;
281921004b	and will make the sheep stand at His right hand, and the goats at His left.
28192200c7	"Then the King will say to those at His right, "'Come, my Father's blessed ones, receive your inheritance of the Kingdom which has been divinely intended for you ever since the creation of the world.
281923007b	For when I was hungry, you gave me food; when I was thirsty, you gave me drink; when I was homeless, you gave me a welcome;
2819240070	when I was ill-clad, you clothed me; when I was sick, you visited me; when I was in prison, you came to see me.'
2819250071	"'When, Lord,' the righteous will reply, 'did we see Thee hungry, and feed Thee; or thirsty, and give Thee drink?
2819260055	When did we see Thee homeless, and give Thee a welcome? or ill-clad, and clothe Thee?
281927003e	When did we see Thee sick or in prison, and come to see Thee?'
28192800b4	"But the King will answer them, "'In solemn truth I tell you that in so far as you rendered such services to one of the humblest of these my brethren, you rendered them to myself.'
28192900ab	"Then will He say to those at His left, "'Begone from me, with the curse resting upon you, into the Fire of the Ages, which has been prepared for the Devil and his angels.
28192a005e	For when I was hungry, you gave me nothing to eat; when thirsty, you gave me nothing to drink;
28192b006c	when homeless, you gave me no welcome; ill-clad, you clothed me not; sick or in prison, you visited me not.'
28192c0096	"Then will they also answer, "'Lord, when did we see Thee hungry or thirsty or homeless or ill-clad or sick or in prison, and not come to serve Thee?'
28192d009c	"But he will reply, "'In solemn truth I tell you that in so far as you withheld such services from one of the humblest of these, you withheld them from me.'
28192e0067	"And these shall go away into the Punishment of the Ages, but the righteous into the Life of the Ages."
