2800000006	MATAYO
2a120e00d0	Yesu kawalongela, “Ija imuwila kodi kabwela ukae yopetigwa kutenda gamnogele Mulungu kubanza ija Imfalisayo. Kwavija munhu yoyose yokiinula mwenyego kohumuluswa, na ija yoihumulusa mwenyego kokwinuligwa.”
2a120f0076	Wanhu wamgalila Yesu wana zao wadodo yawekile makono yawamoteze. Wanahina zake viwawawene wotenda vija, wawakomhokela.
2a12100095	Ila Yesu kawakema iwana kumwake kalonga, “Walekeni wana wadodo weze kumwangu, sambimuwagomese. Kwavija Undewa wa Mulungu una wanhu wali kamba wano.
2a12110079	Nowalongeleni ikweli! Munhu yoyose yahaleka kuubokela Undewa wa Mulungu kamba viyali mwana mdodo havidahika kuwingila.”
2a12120071	Mkulu imwe wa Wayahudi kamuuza Yesu, “Mkulufunzi Unogile, nhende choni kileka mana niuhale ugima wa digunge?”
2a12130059	Yesu kamuuza, “Habali ung'hema nie ninogile? Haduhu munhu yanogile ila Mulungu yeiyeka.
2a12140084	Kuzitanga ndagizi? ‘Sambiutende ugoni, sambiukome, sambiwibe, sambiulave usindila wa uvwizi, wahishimile tataako na mamaako.’”
2a12150046	Ija imunhu kalonga, “Gano gose nigatenda songela ning'hali mdodo.”
2a121600c2	Yesu viyahulike gano kamulongela, “Kusigaza kinhu kimwe chuulondigwa kutenda. Guza vinhu vose vuulinavo na zihela uwagwelele wakumbulu, avo kowa na ngama kuulanga, abaho, wize ung'holeleze.”
2a12170051	Ila munhu ija viyahulike gaja, kanyunguala ng'hani kwavija kakala na mali bwando.
2a12180060	Yesu kamulola, abaho kalonga, “Vino vivo vondaviwe vidala wagoli kwingila Muundewa wa Mulungu!
2a12190059	Vibuha ngamia kubita mkizonzo cha shindano kubanza mgoli kwingila Muundewa wa Mulungu.”
2a121a004e	Wanhu wagahulike gano wamuuza, “Avo yalihi basi yondayadahe kukomboligwa?”
2a121b0046	Yesu kawalongela, “Gaja hagadahika mwa wanhu ha Mulungu godahika.”
2a121c0059	Abaho, Petulo kamulongela, “Lola! Tweye tuleka vinhu vetu vose, tukukweleleza gweye.”
2a121d0098	Yesu kawalongela, “Nowalongela ikweli, munhu yoyose yalekile kae ama mtwanzi wake ama wandugu ama watata na wamama ama wana sama ya Undewa wa Mulungu,
2a121e0060	kobokela vinhu bwando ng'hani mkipigiti kino, na kubokela ugima wa digunge mkipigiti kikwiza.”
2a121f00b8	Yesu kawagala wanahina zake longo dimwe na wabili hamgwazo, kawalongela, “Tegelezeni! Tokwela Yelusalemu, aho kila kinhu chawandike wahokozi kinilonga nie, Mwana wa Munhu, chovikila.
2a12200057	Nogeligwa mmakono ga Wamhazi awo wondawanitendele uponela, woniliga na kunitemela mate.
2a1221003c	Wonilanha, abaho, wonikoma, ila mdizua da ikadatu nozuka.”
2a1222007d	Ila wanahina zake hawazimanyile mbuli zija. Nhegulo ya mbuli zija ikala ifisigwa kumwao, na hawagamanyile gaja gayawalongele.
2a12230068	Yesu viyakalile behi na wambo da Yeliko, kukala na kimbugumbugu imwe yakalile mumgwazo wa inzila yopula.
2a12240039	Viyahulike dale da wanhu dobita, kauza, “Kuna choni?”
2a1225002b	Wamulongela, “Yesu wa Nazaleti kobita.”
2a1226003f	Kenula dizwi yolonga, “Yesu, Mwana wa Daudi, nyonela bazi!”
2a12270091	Wanhu walongole wamkomhokela wamulongela yanyamale. Ila heyo kagendelela kwinula dizwi kulu ng'hani, yolonga, “Mwana wa Daudi, nyonela bazi!”
2a12280061	Avo Yesu kema, kawalagiza wamgale hamwake ija imunhu kimbugumbugu. Viyavikile behi, Yesu kamuuza,
2a12290058	“Kolonda nikutendele choni?” Na heyo kamwidika, “Mndewa, nolonda kulola kabili.”
2a122a0036	Yesu kamulongela, “Lola! Nhamanila yako ikuhonya.”
2a122b007f	Bahaja munhu ija kadaha kulola kabili, kamkweleleza Yesu, kuno yomuyenzi Mulungu. Wanhu viwonile gaja, wose wamuheweza Mulungu.
2a13010046	Yesu kengila mdiwambo da Yeliko kakala yobita mnzila za idiwambo dija.
2a13020053	Haja kukala na mkulu imwe wa wawila kodi twaga jake Zakayo, yakalile mgoli ng'hani.
2a13030076	Kakala yolonda kumona Yesu iyo munhu wa vilihi, ila kakala mguhi avo hadahile kumona Yesu kwavija wanhu wakala bwando.
2a13040078	Avo kakimbilila haulongozi mwa ididale da wanhu na kukwela mumkuyu giladi yamone Yesu, kwavija kakala yobita mnzila ija.
2a13050084	Yesu viyavikile haja, kalola uchana kamulongela Zakayo, “Zakayo, humuluka mbwisa, kwavija lelo nolondigwa nikale mng'anda yako.”
2a1306003f	Zakayo kahumuluka himahima, kam'bokela na ndeng'helelo ng'hulu.
2a13070077	Wanhu wose wagawene gaja wasonga kutwanganika, walonga, “Munhu ino kachola kukala kung'anda ya munhu mwene vilozo!”
2a130800c3	Zakayo kema wima kamulongela Yesu, “Tegeleza, Mndewa! Nie nolava lwenza lwa vinhu vangu niwagwelele wakumbulu, na kamba nihasola kinhu cha munhu yoyose mkum'bulunya, nom'bwezela mianza mine.”
2a13090068	Yesu kamulongela, “Lelo ukombola wingila mng'anda ino, kwavija ino vivija munhu wa lukolo lwa Ablaham.
2a130a004b	Kwavija nie, Mwana wa Munhu, niza kuzahila na kuwakombola waja wapotele.”
2a130b00b6	Wanhu wakala womtegeleza Yesu, avo kawalongela hala diyagwe, katenda vino kwavija kakala behi na Yelusalemu, na wanhu wakala wogelegeza kamba Undewa wa Mulungu wa mmabehi kulawilila.
2a130c008a	Avo kalonga, “Kukala na munhu imwe wa lukolo lwa kindewa kachola isi ya kutali kutendigwa mndewa wa isi yake, ikwisha yabweleganye ukae.
2a130d0098	Viyakalile behi na kuchola, kawakema nyakadala zake longo dimwe, kamgwelela kila imwe hela imwe. Kawalongela, ‘Tendeni uchuluzi mbaka vondanibwele.’
2a130e007e	Ila wanhu wa muisi yake wamwihila, avo wawagala wasenga hachugu chake wakalonge, ‘Hatumulonda munhu ino yawe mndewa wetu.’
2a130f009f	“Ija munhu kagweleligwa undewa na kubwela ukae. Viyavikile, hima kalagiza wakemigwe nyakadala zake wachole kumwake giladi yavimanye hela nyingahi ziwapatile.
2a13100071	Nyakadala wa ichanduso keza kalonga, ‘Mndewa, mhata hela ziyagwe longo dimwe kulawa muhela imwe yuungwelele.’
2a1311007f	Kalonga, ‘Vinoga, nyakadala mwende! Kwavija hutendile uzenzeleganye mmbuli ndodo, nokwika uwe mkulu m'viwambo longo dimwe.’
2a13120061	Keza nyakadala wa ikabili, kalonga, ‘Mndewa, mhata hela tano kulawa muhela imwe yuungwelele.’
2a13130037	Na heyo kamulongela, ‘Kowa mkulu m'viwambo vitano.’
2a1314005e	“Nyakadala iyagwe keza, kalonga, ‘Mndewa, hela yako ino hano, niifunga mkitambala niifisa.
2a1315005e	Nikudumba, kwavija gweye kwa munhu mgaga. Kosola vinhu si vako, na kohuna vija huvihandile.’
2a131600b1	Ija imndewa kamulongela, ‘Nokutagusa kulawa mmbuli zako mwenyego! Gweye nyakadala mwavu, kuvitanga kamba nie na munhu mgaga, nosola vinhu si vangu, na nohuna vija sivihandile.
2a1317003f	Habali hwikile hela yangu benki vinibwelile niivike ilelile?’
2a13180085	“Abaho, kawalongela waja wakalile wemile haja, ‘M'bokeni ihela yaali nayo, mumgwelele nyakadala ija yapatile hela longo dimwe!’
2a1319003f	Ila hewo wamulongela, ‘Mndewa, heyo kana hela longo dimwe!’
2a131a0091	Ija imndewa kawedika, ‘Nowalongela, munhu yoyose yali na kinhu kokongezelwa, ila ija yalibule kinhu, hata kija ikidodo chayalinacho kobokonywa.
2a131b0066	Na waja wadumuka zangu wanilemile nie sambiniwe mndewa wao, wagaleni hano muwakome hameso gangu!’”
2a131c0059	Yesu viyeshile kulonga gano, kagendelela na mwanza yowalongola wanhu, yochola Yelusalemu.
2a131d0083	Viyavikile mkiwambo cha Betifage hana Ikigongo cha Mizaituni behi na kiwambo cha Betania, kawatuma wabili mmwanza wa wanahina zake,
2a131e009d	kawalongela mbuli zino, “Gendeni hakiwambo kili haulongozi wenu, muhavika, mom'vika mwana mhunda hanapapa munhu yoyose, yafungigwe. Mfunguleni, munigalile.
2a131f0050	Kamba munhu yahawauza habali mumfungula, mulongeleni, ‘Mndewa komulonda.’”
2a1320003c	Wanahina waja wachola, wavika kamba vija Yesu viyawalongele.
2a1321004e	Viwakalile womfungula imwana mhunda, wenyego wawauza, “Habali mumfungula?”
2a13220024	Wawalongela, “Mndewa komulonda.”
2a13230095	Wamsola imwana mhunda, wamgala ha Yesu. Abaho, watandika vivalo vao mumgongo wa imwana mhunda, abaho, wampapa Yesu wamwika mumgongo wa imwana mhunda.
2a1324003a	Yesu viyakalile yochola, wanhu wanzanza vivalo vao mnzila.
2a132500d6	Viyakalile behi na kuvika Yelusalemu, ahaja hana inhelemuko Hakigongo cha Mizaituni, dale kulu da wanahina zake disonga kwinula nyangi kuno wotoa ng'henze na kumuheweza Mulungu, sama ya mbuli zose ng'hulu ziwonile.
2a1326005f	Wolonga, “Kamota Mtawala yokwiza mtwaga da Mndewa! Tindiwalo kuulanga na yenzi ha Mulungu!”
2a1327006f	Mafalisayo wayagwe wakalile mdidale dija wamulongela Yesu, “Mkulufunzi, walongele wanahina zako wanyamale!”
2a13280056	Yesu kawedika, “Nowalongela! Kamba wano wahanyamala, mabwe gosonga kwinula dizwi.”
2a13290043	Viyakwenhuke behi na Yelusalemu na viyadiwene idiwambo, kadililila,
2a132a0060	yolonga, “Kamba uhakitangile lelo kija kilondigwa kugala tindiwalo! Ila kifisigwa hameso gako!
2a132b006d	Kwavija kipigiti chokwiza wadumuka zako vondawakuzungulusile lwigo, na kukuzunguluka kukubaniza ng'ambu zose.
2a132c00b5	Wokuhondahonda kabisa na kuwakoma wanhu wali mgati mwa iviwambaza vako, haduhu dibwe dondadilekigwe hachana ya diyagwe, kwavija hukitangile kipigiti Mulungu viyezile kukukombola!”
2a132d0058	Abaho, Yesu kachola Kung'anda ya Mulungu, kasonga kuwawinga wanhu wakalile woguza vinhu,
2a132e008f	yowalongela, “Yandikigwa Mzinyandiko Zing'alile kamba, ‘Ng'anda yangu yowa ng'anda ya nhambiko.’ Ila mweye muitenda kifiso cha wabavi!”
2a132f00bc	Mazua gose viyakalile Yelusalemu, Yesu kakala yofundiza Kung'anda ya Mulungu. Wakulu wa wakulu wa nhambiko, wafundiza Malagizo ga Musa, na wakulu wa wanhu wakala wozahila nzila ya kumkoma.
2a1330007f	Ila hawapatile nzila ya kumkomela, kwavija wanhu wose wakala womtegeleza goya mazua gose, hawalondile kuihonya hata mbuli imwe.
2a140100ba	Zua dimwe Yesu viyakalile Kung'anda ya Mulungu yowafundiza wanhu na kuwapetela Usenga Unogile, wakulu wa wakulu wa nhambiko na wafundiza Malagizo ga Musa hamoja na wavyele wa wanhu weza,
2a1402005a	wamuuza, “Tulongele, kotenda mbuli zino na udaho ulihi? Yalihi yakugwelele udaho uno?”
2a14030030	Yesu kawedika, “Beta niuze mbuli. Nilongeleni,
2a14040049	vino udaho wa Yohana wa kubatiza ulawa ha Mulungu ama ulawa mwa wanhu?”
2a14050092	Wasonga kuibamilila wenyego kwa wenyego, “Tulongeze? Kamba tuhalonga ‘Ulawa ha Mulungu,’ kwiza kotulongela, ‘Habali hamumtogole Yohana?’
2a14060083	Na tuhalonga, ‘Ulawa mwa wanhu,’ wanhu wose hano wotukoma mkututoa na mabwe, kwavija wamtogola kamba Yohana kakala muhokozi.”
2a1407002f	Avo wamulongela, “Hatukutangile kuulawile.”
2a1408004d	Yesu kawalongela, “Na nie siwalongela na udaho ulihi notenda mbuli zino.”
2a140900af	Abaho, Yesu kawalongela wanhu hala dino, “Kukala na munhu imwe yakalile na mgunda wa mizabibu, kawapangiza walimi, abaho, kachola isi ya kutali, kakala kuja kipigiti kitali.
2a140a00af	Kipigiti cha kuhuna zizabibu vikivikile, kamtuma nyakadala wake ha iwalimi yakamsolele fungu jake da izizabibu. Ila waja iwalimi wamtoa ija inyakadala na kum'bweza bila kinhu.
2a140b007f	Avo kamgala nyakadala iyagwe, ila waja iwalimi vivija wamtoa, wamtendela mbuli za kumgela kinyala, abaho, wam'bweza bila kinhu.
2a140c0072	Abaho, kamgala nyakadala wa ikadatu, na heyo vivija waja iwalimi wamgela milonda, abaho, wamwasa hanze ya umgunda.
2a140d0078	Avo mwene umgunda wa zabibu kalonga, ‘Nhendeze? Nomgala mwanangu mwenyego yaninogele, kwa vovose ino womuhishimila!’
2a140e0074	Ila waja iwalimi viwamonile, wailongela, ‘Ino iyo muhazi wake mwene mgunda. Natumkome, na uhazi wake wowa wetu!’
2a140f007e	Avo wamwasa hanze ya umgunda, abaho, wamkoma.” Yesu kawauza, “Ija mwene umgunda wa izizabibu kowatenda choni waja iwalimi?
2a1410008e	Kokwiza kuwakoma wanhu waja, na umgunda wa izizabibu kowagwaa walimi wayagwe.” Wanhu viwahulike gano, walonga, “Sambigatulawilile gano!”
2a141100b2	Ila Yesu kawalola, abaho, kawauza. “Nyandiko zino Zing'alile nhegulo yake choni? ‘Dibwe dilemigwe na wazenzi digaluka kuwa dibwe da kutamanilwa ng'hani kubanza mabwe gose.’
2a1412007e	Munhu yoyose yondayadigwile dibwe dija kokanhika vidangavidanga, na kamba dibwe dija dihamgwila munhu, domsiginha lipilipi.”
2a141300a8	Wafundiza Malagizo ga Musa na wakulu wa wakulu wa nhambiko bahaja walonda kumgoga Yesu, kwavija wavitanga kamba kadilonga hala dino yowalonga hewo, ila wawadumba wanhu.
2a141400bc	Wakala womuhembula ng'hani, abaho, wawatuma visepi waitendile kamba wanhu wanogile. Watamanila kumnamata Yesu mmbuli zayalongile, giladi wamgoge wamgele mmakono ga mkulu wa undewa wa Loma.
2a141500c8	Wanhu waja wamulongela Yesu, “Mkulufunzi, tuvitanga kamba kolonga na kufundiza mbuli za kweli, na kamba hudumba kihanga cha munhu yoyose, ila kofundiza ikweli vija Mulungu voyowalonda wanhu watende.
2a14160056	Tulongele, vino vinoga tweye kuliha kodi ha mkulu wa undewa wa Loma ama havinogile?”
2a14170029	Ila Yesu kaumanya ubala wao, kawalongela,
2a14180075	“Ndagusileni ihela. Twaga na kihanga kino kili muno cha munhu yalihi?” Walonga, “Va mkulu wa undewa wa Loma.”
2a14190094	Avo Yesu kalonga, “Vinoga. Avo muliheni mkulu wa undewa wa Loma vija vili va mkulu wa undewa wa Loma, na muliheni Mulungu vija vili va Mulungu.”
2a141a0067	Hawadahile kumnamata mmbuli ziyalongile haja hameso ga wanhu, avo wanyamala, wakanganya nyidikilo yake.
2a141b0054	Abaho, Masadukayo wayagwe, waja wolonga kamba wanhu hawazuka, weza ha Yesu na mbuza,
2a141c00ec	walonga, “Mkulufunzi, Musa katwandikila tweye lagizo dino, ‘Kamba munhu yahadanganhika na kaleka mwehe ila halelile nayo mwana, mdodo ama mkulu wa munhu hiyo kolondigwa yamsole ija ikizuka yamulelele wana ndugu yake yadanganhike.’
2a141d004f	Avo kukala na wandugu saba. Imkulu kasola mtwanzi, kadanganhika halekile mwana.
2a141e004e	Abaho, waikabili kamsola ija imtwanzi, na heyo kadanganhika bila kuleka mwana,
2a141f0056	na waikadatu kamsola. Galawilila gagaja mbaka wose saba wadanganhika bila kuleka wana.
2a14200030	Hakimambukizo, ija imtwanzi vivija kadanganhika.
2a1421006f	Avo kuna dizua da kuzuka kwa wanhu wadanganhike, kowa mtwanzi wa yalihi? Kwavija wose saba wakala wamsolile.”
2a14220040	Yesu kawalongela, “Wanhu wa kipigiti kino wosola na kusoligwa,
2a14230072	ila wanhu waja walumbile kwingila muulumwengu uja, na kuna umzuso wa kulawa mkudanganhika, hawasola ama kusoligwa,
2a1424006a	na hawadanganhika, wowa kamba wasenga wa Mulungu wa kuulanga. Wao wowa wana wa Mulungu, kwavija wazusigwa.
2a142500be	Ila mmbuli ya kuzuka kwa wanhu, hata Musa kalagusa mbuli hiyo Mzinyandiko Zing'alile muna imbuli ya kitutua kikwaka, aho komulonga Mndewa kamba ‘Mulungu wa Ablaham, na Isaka, na Yakobo.’
2a14260062	Heyo hali Mulungu wa wadanganhike, ila Mulungu wa wagima, kwavija kumwake heyo wose wana ugima.”
2a1427004e	Wafundiza wayagwe wa Malagizo ga Musa walonga, “Kulonga goya, Mkulufunzi!”
2a14280033	Na haduhu munhu yagezile kumuuza tena mbuli iyagwe!
2a14290055	Yesu kawauza, “Vodahikaze wanhu kulonga kamba Kilisto Mkombola kowa mwana wa Daudi?
2a142a0074	Kwavija Daudi mwenyego kolonga mkitabu cha Zabuli, ‘Mndewa kamulongela Mndewa wangu, Kala kumkono wangu wa ukulume
2a142b004d	mbaka vondaniweke wadumuka zako wawe kamba kigoda cha kwikila magulu gako.’
2a142c0052	Kamba Daudi kamkema heyo Mndewa, abaho, Kilisto Mkombola kowaze mwana wa Daudi?”
2a142d0041	Wanhu wose viwakalile wotegeleza, Yesu kawalongela wanahina zake,
2a142e00db	“Iteganyeni na wafundiza Malagizo ga Musa, awo wonogelwa kuzungulukazunguluka kuno wavalile mikanzu yao, na wonogelwa kulamsigwa na hishima mmasoko, na kusagula vigoda va haulongozi mzing'anda za nhambiko na mulusona.
2a142f0073	Wowabulunya vizuka na kutenda nhambiko nhali za uzenzeleganye hameso ga wanhu! Nhaguso yao yowa ng'hulu ng'hani!”
2a15010053	Yesu kawalola wanhu wose, kawona wagoli vowogela nhosa zao mkia cha kulavila nhosa,
2a1502003e	abaho, kamona kizuka imwe mkumbulu ng'hani kagela senti mbili.
2a1503005c	Yesu kalonga, “Nowalongela kizuka ino imkumbulu kagela nhosa ng'hulu kubanza wayagwe wose,
2a15040090	kwavija wayagwe walava nhosa zao kulawa m'vinhu vibanzile mmali gao gali bwando, ila heyo, hamoja na ukumbulu wake, kalava vose vayatamanile.”
2a15050088	Wanhu wayagwe wakala wolongelela woilonga Ing'anda ya Mulungu viihambigwe na mabwe ganogile na nhosa zilavigwa ha Mulungu. Yesu kalonga,
2a1506007a	“Gano gomkona hano, kipigiti chokwiza haduhu hata dibwe dimwe dondadilekigwe hachana ya diyagwe, gose golagazwa hasi.”
2a1507008f	Wamuuza, “Mkulufunzi, mbuli zino zolawila zua jaki? Na choni chondakilawilile kutulagusila kamba kipigiti kivika cha mbuli ino kulawilila?”
2a150800a8	Yesu kalonga, “Tegelezeni munhu sambiyawavwizile. Wanhu bwando wokwiza mtwaga jangu, wolonga, ‘Nie iyo Kilisto!’ na, ‘Kipigiti kivika!’ Ila sambimuwakoleleze.
2a15090088	Sambimdumbe muhahulika ng'hondo na muhindumuhindu, kwavija vinhu kamba avo volondigwa visonge kulawila, ila ikimambukizo hakiza hima.”
2a150a0056	Kagendelela kulonga, “Isi yogomba na isi iyagwe, na undewa wouvamhila undewa uyagwe.
2a150b0093	Kowa na mgudemo mkulu ng'hani wa isi, nzala na utamu hauhonaga hanhu na hanhu, kowa na vinhu va mkanganyo na va kudumbiza vilagala kulawa kuulanga.
2a150c00b3	Ila mbuli zino zose kipigiti hazinalawila, tanhu, mogogigwa na kugazigwa, mogaligwa mzing'anda za nhambiko na kugeligwa mkifungo, mogaligwa mwa wandewa na mwa watawala sama yangu.
2a150d003a	Kino chowa kipigiti cha mweye kuzipeta mbuli zangu kumwao.
2a150e0046	Lamuleni mmioyo yenu kamba hamwiza kugelegeza avija vondamuigombeleze,
2a150f007a	kwavija nowagwelela ng'hungwe na mbuli za kulonga azo zondaziwatende wadumuka zenu wose sambiwadahe kuzilema ama kubamila.
2a15100086	Mohonzigwa na watata zenu na wamama zenu na wakulu na wadodo zenu na wandugu zenu na wambwiga zenu, na wayagwe mmwanza wenu wokomigwa.
2a1511001f	Wanhu wose wowehila sama yangu.
2a1512003e	Ila haduhu hata luvili lumwe kulawa mmatwi genu londalupotele.
2a1513001f	Nanahileni, moikombola wenyego.
2a15140077	“Muhajona wambo da Yelusalemu dizungulukwe na madale ga asikali, m'vitange kamba mkipigiti kiguhi dokwiza kubanangwa.
2a15150073	Avo, awo wali Yudea wakimbilile m'vigongo, awo wali mdiwambo wasegele, na awo wali kumigunda sambiwabwele mdiwambo.
2a15160068	Kwavija kino kicho kipigiti cha nhaguso, kugatenda gaja gose galongigwe Mzinyandiko Zing'alile galawile.
2a151700a7	Wogaya ng'hani watwanzi wali na inda mmazua higo na watwanzi wali na wana ving'hele! Mgayo mkulu wokwiza muisi ino, na lusango lukulu lwa Mulungu lowagwila wanhu wano.
2a151800b9	Wanhu wayagwe wokomigwa na mapanga, na wanhu wayagwe wosoligwa kamba wafungigwa na kupwililiswa muisi zose. Na wambo da Yelusalemu dobojagwa na Wamhazi, mbaka kipigiti chao vondakimale.
2a151900c8	“Kowa na vinhu va mkanganyo vondavilawile mdizua, mmulenge, na mnhondo. Muulumwengu, wanhu wa muisi zose wowa bule nhamanila, wodumba kisindo cha bahali na nyangi za kumema na kuhungula kwa ibahali.
2a151a0072	Wanhu wosinduka mkona bwembwe, wobeta wone chondakilawilile muulumwengu wose, kwavija mhiko za kuulanga zotigiswa.
2a151b0058	Aho baho hondawanyone nie, Mwana wa Munhu, nikwiza na mawingu na mhiko na yenzi ng'hulu.
2a151c005b	Mbuli zino zihasonga kulawila, imeni wima, mgangamale, kwavija ukombola wenu wa mmabehi.”
2a151d0047	Abaho, Yesu kawalongela hala dino, “Ugelegezeni mtini na mibiki yose.
2a151e0045	Muhagona matepo gake gosonga kuzuka, movitanga kamba vuli da mmabehi.
2a151f0053	Vivija, muhazona mbuli zino zolawila, m'vitange kamba Undewa wa Mulungu wa mmabehi.
2a15200058	“Kweli nowalongela, wanhu wa mulelo uno hawesha wose mbaka mbuli zino zose zilawilile.
2a15210034	Ulanga na isi vose vobita, ila mbuli zangu hazibita.
2a152200a9	“Teganyeni, mioyo yenu sambiibasakanywe na ngelegeza za kubukanya na kung'wa ugimbi na mbuli za ulumwengu uno, kwavija zua dija da ikimambukizo dowezila mkuwasinhukiza
2a15230051	kamba mtego. Kwavija vivo vondadiwezile wanhu wose wokala kila hanhu muulumwengu.
2a152400b1	Kaleni meso mazua gose, na mtambike kipigiti chose giladi mwing'higwe mhiko za kubita muilegehe mmbuli hizo zose azo zondazilawile na kwima haulongozi wa nie, Mwana wa Munhu.”
2a15250076	Mazua gaja Yesu kakala yofundiza Kung'anda ya Mulungu, na ichungulo kakala yochola kuwasa kuna Ikigongo cha Mizaituni.
2a1526004d	Ndamuka ya kila imitondo wanhu wose wachola Kung'anda ya Mulungu kumtegeleza.
2a1601004b	Kipigiti cha Lusona lwa Imikate Ilibule Mela, lukemigwa Pasaka, kikwenhuka.
2a16020076	Wakulu wa wakulu wa nhambiko na wafundiza Malagizo ga Musa wakala wozahila nzila ya kumkoma Yesu, ila wawadumba wanhu.
