2a00000004	Luka
2a14290053	Sündatcholye Jisu ná dzütcho, “Masi í Dawud üsaw cheñe kündañe cheña?”
2a142a006d	“Dawud i üsaw Masi i kako ge cheda: ‘Tawgyew i nochi Tawgyew í cheda, Nochi südzüvopsüĝi ge ĝyowe,
2a142b003a	No bá fugulu ná bashitrü ai malakyeĝitsülu kuw.’”
2a142c0047	“Dawud bó í Tawgyew chew; se sünameje i í üsaw künda cheña?”
2a142d002d	Vyew na dzümkoi sese, i í shürhaw ná che.
2a142e00a3	“Shi-ñu zekyew na yo hochiĝiwe, dju shedra psüw sheñe kahiw uw vewma, seyo ná bodzaĝ ge gaga daw, seyo küĝüw ñegru ge psüĝa dew ge ĝyojo uw vyejome.
2a142f006c	Na müjem nachi ge tsaw jiñe seyo bühodañe uwalaw kuw küĝüw dawme, he na ŝüpyo mau ñe ge gajome.”
2a1501006c	Sündatcholye Jisu i íñi yo lapsü dzüw nüna na nudzoĝ nudzoĝ lapsü í lapsügyebyo ge trümkoi hohu.
2a1502004a	Seyo i haje ñiw müjem a ye je i sayo sa a bosüñ ksü trümyoajew hohu.
2a15030056	Sese i che, “No djó umsow chejome se i ye he haje ñiw müjem ye fow trümoabajeme.
2a15040075	Hado cheme nabó nachi nudzoĝ nudzoĝ lapsü yo me trüje, seŝo i í shüda yo küña dusama vyew trümdzoajebi.”
2a15050068	Küña nüna na ñegru ufo go chemkoi ye, se i küña kunu howsa yo seyo gañ yo chibra daida, se i che,
2a1506006f	“Süna ñeto je kakujome, sese he na he i ba hohui na, namko ye ha yo ha a kunu udru ge kunu je matrajome.”
2a15070067	Na í dzütcho, “He dadrüwwa, he na kye dajowa? Seyo he ñu na dajobi sese, ha chi hosüw dujowa?”
2a150800ae	I chetcho, “Chitchüĝivowe, dju dzüŝeawe, hado chemeje ŝüpyo nüna na nó ñiñi lañe chejome, no se ibamme; seyo he i damdrü kakudamme: djo se nafum djukasejo dawe.
2a1509016d	Seyo djo pseĝi-luĝi daw süna nafo go dzühulaimeje, dju ĝejo dawe; hado cheme he na uvromashü davzüjowbamme; seŝo se ñeto kutcho mamütrajome.” Süna ñeto je kakujome, sese he na he i ba hohui na, namko ye ha yo ha a kunu udru ge kunu je matrajome, Süna ñeto je kakujome, sese he na he i ba hohui na, namko ye ha yo ha a kunu udru ge kunu je matrajome,
2a150a0061	Sündawñe i ná che, “Ĝübye yo ĝübyeĝütchü seyo ñetrü yo ñetrüĝütchü pseĝijome.
2a150b0091	Seyo ñeĝüzüw je dew dew dajome, seyo ñetrü ñetrü sapseañe seyo ĝañemu kajome, seyo ñedzü ge ñiĝeñiw ñu seyo dew dew chi shejome.
2a150c00ba	Séŝo he ñu na madaluye na uvro nó ñiñi yo kigovzüjome, seyo maw-uw ze dajome, seyo ñegru ge djüjome, seyo pache ge shüjome, seyo ñetrü ge ñetrü ñubyu natrü ge lajikujome.
2a150d002b	Se he na babó ñu truvomdrü kakülyejome.
2a150e005f	Sündada nudzoĝ nudzoĝ drü-lu ge pyogo vyejo dawe, no vrogomdo trufijo se í duhu madadañe.
2a150f0063	Hado cheme no bá ana chejo seyo ana budzu djüjome, se bá mau zeñe zeaŝe zeame dai na madafijo.
2a15100093	Seyo bachi awu-añ seyo ñuw-ñum seyo ñeŝüĝ-ñepyeĝ, seyo draw na je tsüladügyejobamme; aña kuw dajome, djomkoye ŝüpo na dzüdügyejome.
2a15110023	Seyo no ñiñi yo badra mau dajome.
2a15120028	Séŝo bakyetrü umu a je matrüafijome.
2a1513003a	Ba nudzoĝ drü-lu ye ĝüdzüw yo shütrüñe vyejo dawe.
2a15140075	“Ba kyedamje Yarusalem í rhünokew na yo jiĝshiĝiahuw hohume, sese ichi mütrüjo üñisabammeñe danghujo dawe.
2a151500a8	Sese dju Yahudiya ñetrü ge duma se na pu udru ge djetralyewe, seyo dju Jerusalem ulung ge duma se na djehuajo dawe; seyo dju ñetrü ge duma se na süge djujijo dawe.
2a1516005c	Hado che se i dutruĝijo ana ñeto kujome, sese ñu ĝiñe vyelyedaw na vyew lyitsüjobamme.
2a1517009b	Se ñeto ge dju agü ñiw seyo agü apu tudügyeima, se nabó tui! Hado cheme se ñeto ge no naĝütchü daĝijo seyo se a ná ŝüpyo ñiku-ñisüw lyijo.
2a151800ba	Na vyetsü ürhü yo süĝüajome, seyo vyew ñetrü drü-drü ge mubyo na lakuzeĝiatsüjome, seyo utro sama nachi ümdrü vyew makulu kuw, sese Yarusalem í utro sama yo dashiĝiajome.
2a151900c1	“Seyo dru seyo hubye seyo lütsü se na ge chi shejome, seyo nomñew ñetrü a je, ñetrü drü-drü go nüna ná chitruw dajome; hado cheme na sütüĝülü ichi hu rhaw yo lamo ĝetsüjome.
2a151a008f	Seyo ĝew yo druguw-drulyiw a trǘw kakujo se í hohuñe nüna üshüjoñe je mavyejome, hado cheme ñedzü go gokew ye je ĝüdü-ĝüdüjome.
2a151b0045	Sese na nüna üsa í lüshüw-lübaw mumudrü ge gow kalai hohujome.
2a151c0069	He ñu ye trumkoi sese, ükye ye gudow dañe udru ge hotrojo dase; hado cheme bá solutoajo üñisame.”
2a151d003e	I ná zeĝaw je a tru, “Lufuje üyaññe vyew shoñ na howe.
2a151e0062	Ichi übatra kakülyebyo kalyeĝyowñe, se í ba hohulyeñe balvyo danghulaibi ñeshü kalaibiñe.
2a151f006c	Sünambó vyeduw ba he ñu na kye hohuima, sese danhulababise Tawgyew i ñetrüĝüfo kakujo üñisababiñe.
2a15200066	No bá umsow trujome, he ĝhei ñu na madalu kuw he ñefo ayo shüdo nüna na kyeje lüshüw mapajome.
2a1521004b	Ñedzüñe No naksü kaltruĝidamje, seŝo nochi ñu kye je makatrujome.”
2a152200d5	“Sündada ufu je ksü üñi je ksü da ĝyowe, ya ba badrü balu ye he druguw drulyiw ayo dashüw ge daŝea kiŝeañe, shüjo djojo ge vyeŝeañe da ĝyomkoñbai ye jia, ñe se badru ge kyegüdü-ñiĝi kakugme.
2a15230059	Hado chemeje i he añawa nomñew ñetrü ayo ĝyodo nachi ge ana vyeduw dañe kakujobabi.
2a152400ab	Sündada chiĝiñgudrujo dawe seyo küĝüñgudrujo dawe, he ana a kyegüdü-ñiĝi kakudamje ha madaw ĝaksüfisejoñe, seyo nüna üsaw i vro a gudzufiwjo lyijo dawe.”
2a15250072	Seyo se ñeto ge ñegru ge shi-ñu tru süna dawse; Seyo ñegi ge i nopsü ge jihuañe Jetun pudru ge ĝyoñgudru.
2a1526005e	Seyo na je ŝüzüw ye tralye ichi ge jikuñe shi-ñu truw ye dzüjoñe ñegru ge jikuñgudru.
2a16010032	Odje oĝüme se i na ofo rhano chew, üñisa dabi.
2a16020071	Seyo mügaw dew nañe shi-ñu zew naksü shüwa í kündañe shijoma se í kadang hotumu, sé na nüna nayo ĝew.
2a1603006c	Seyo mütü Yahuda ge kamyoa, djú Iskariyoti chew sünda í shürhaw ülgü ĝü yo ksü namko ge i je duw.
2a1604005c	I jiñe Mügaw dew ñe kulow kyew hotumuw nadra chitru, Tawgyew í künda lügyelajoma sena.
2a16050034	Na lüshülag, Seyo í na bo djüjome cheñe müdaa.
2a1606005c	I je embi che, sündalye hotuma-hotumuhi, se í usso ge ñu majodügyew lügyeladügyejoñe.
2a16070058	Sese odje oĝüme daw ñeto kakudabi, sese Fasa ge fugulu üsa ye che küĝüw kijobabi.
2a1608006d	Sünda Jisu i Patrasñe Yohañ naksü i ana cheñe ki, “Djeñe ñibó Fasa ge tsajo-tujo dashütrüvowe.”
2a1609003b	I í dzütcho, “Ba nó hange dashütrüvoweñe tsüda?”
2a160a0086	I ná che, “Howe, ñetrü ge kaakubyo-kakuĝyowñe nüna a ye hu guw kolo lodow tüvajome, dju ñe ge i jihima; ba ifum jisajo dawe,
2a160b0083	Seyo sé ñe go übraw í chewe, ‘Dadrüwwa bá chemkoime; se tumóna ná ñe hagewa sa a no nó shürhaw nadra Fasa tsajo ye?’
2a160c004d	Bá i howsa yo dagüdravodaw üĝüñ dew a shejome; süge dashütrüvowe.”
2a160d0056	I jikubanda, i küna chedama sünabyo-sünaĝyo duvobi, sünda i Fasa í dashütrüvo.
2a160e003c	Damdrü kuwñe, Jisuñe i shürhaw na nadra tsajobiñe ĝyo.
2a160f007f	Sündalye i ná che, “No nolu ge ŝüpyo ana vyewme, duhu makakulu kuw djodra ye ülya ana üŝa ĝyoñe ava tsajoñe vyewme.
2a16100063	Hado cheme no djó chemkoime, he i Tawgyew ichi nogo ge vyew makulu kuw no se í keje matsajome.”
2a16110065	Sese i bekasa lañe dru-lu yo ŝüvzüw gañe che, “He í lalyeñe djoĝütchü ge habraĝijo dawe.
2a1612006c	Hado cheme je no djó chemkoime, Tawgyew ichi ĝadzü madalu kuw no ayo dalalye keje he shejehu matujome.”
2a161300a7	Sündatcholye i odje la, seyo üdrü-ulu yo küĝüñe takuĝia, seyo ná ana cheñe djü, “He i nó usso me, ha yé djobo djüwma: nó vyehuñe he ana dajo dase.”
2a1614007a	He ana dambo i tsaw tsafialye bekasa je ana cheñe la, “He i nochi sé ŝü yeme he i djobó fuadaw yeme ñu ükünüme.
2a1615003e	Sé hojo dawe, nó kigoladügyejo ichi ügzü ye nodra a dume.
2a1616008e	Hado chemeje nüna üsaw ye bó ibo küna daweñe dadama, sünambó dajobabi, séŝo tui se nüna idru ge, djubó sa a í kigoladügyejoma!”
2a16170058	Sündawñe na naĝütchü dzüĝi-hoĝingkoibi, “Ñimko a djuwa, he chiĝa dajo ye?”
2a16180036	Namko a ana ñu che zeĝi; ñimko a dju dew vyefijowa?
2a1619007d	I ná che, “Utro sama nago nugo na nadru ge shotuko joi; seyo dju nadru ge shotuko jofijo daima, se ná povow nüna chewme.
2a161a007a	Séŝo ba ana djulyiwe; mowme djomko a dju nugow dama, se i angasa vyeduw seyo dju ye ñubyu ma se i kulo vyeduw lyiwe.”
2a161b00a1	Hado cheme dyew ye djuwa; se i buĝo ge ĝyodaw yeme, semome se chiĝa damkoi yema? Hawa se i je mowma se tsawdra ĝyodaw ye? Séŝo no djodra a kulo vyeduwbame.
2a161c0048	“Seŝo djo se na me, dju nodra ñiku-ñisüw ge je nodra duwsaw na me;
2a161d0065	Seyo sünambo vyeduw nochi Awu i nóbó ñetrü ükün a davyedama, sünambo no je djobó davyeijome.
2a161e0088	Se i ye hadowo cheme djo nodra nó buĝotrü ge tsawe-tuweñe; se psüĝa a ĝyoñe Israyel nachi go ĝübye ĝüyoksü í zegüdralawe.
2a161f0041	“Simon, oi Simon, djó mütü ye prüdame pu í dambo güjoñe.
2a1620008e	Séŝo no djóbó küĝüwme, djódrü-djolu go umsowñe vyedaw ye kyeje mañoajo seyo djo kakume djó nudzoĝ alyo-ñuw na je ĝüdükewe.”
2a1621005a	I í che, “He Tawgyewwa, no badra pache ge damje kasejo semome dzüjoje dzüfijobame.”
2a16220063	I che, “Oi Patras no bá chemkoime, yow jo külyiwñe sese ba nó ülye dzü mahosüw chejome.”
2a16230099	Seyo i í che, “Bá no dzulngasa seyo kapüĝa seyo shita je ñiw ufobüla kimkoi ge ba hama a mapu mavyew dadama?” I chetcho, “Ha chi go mowme.”
2a162400a2	I í che, “Séŝo djuchige dzulngasa duma se na se i lawe, seyo sünambo kapüĝa í je, seyo djuchi ge kyeĝi ñima ná nachi gye na damje drütülüalye lawe.
2a162500b9	Hado cheme no djó chemkoime, he ĝido ye, ‘Se i truw nüna ge ngüjobamme,’ se i nódru ge dajoye krükrüwbamme; hado chemeje nogru ge küna dajoñe dadama se na datsüjobamme.”
2a1626005b	Na che, “He Tawgyewwa, howe, he a kyeĝi ksü duwa.” I ná chetcho, “Ŝüpyo dume.”
2a16270067	Sese na ñepsü ge jihuañe na dadaw basha yo na ge Jetun pudru ge jitsü, seyo shürhaw na nafum jisa.
2a16280047	Süge jikuñe i ná che, “Küĝüjo dawe, djo zeĝaw ge magajoñe.”
2a1629005c	Seyo i na yo utroga kunusa a josajombuaña ge jiñe, seyo üshipyu dugoñe küĝümyomkoibi.
2a162a006f	“He Awua ba tsübameje he bekasa ye notrü yo latrülyewe, sedamje nó husü yo mow bá husü yé dadzowe.”
2a162b0040	Sese soĝgo go sorgomuko a í sa yo sa a hohu dju í zego dawma.
2a162c007a	Seyo babiye i ŝüpyo vyemülüañe vyemoañe küĝükülyejebi; seyo ichi úfu ye no ge ŝü fuw vyeduw tra tra dzuamkoi.
2a162d0068	Sese i küĝüfialye gudzulye ichi shürhaw nachi ge kakuñe hoholye vyew na drumutsüdaw hoñe duhu da.
2a162e0058	Sündalye i ná che, “Hado drumuiya? Pülyibya, küĝübya, na zeĝow ge magajoñe.”
2a162f00ab	Jisu i süna chemkoi sese, howe upu a djelai ná, seyo se ĝü yo ksü namko a ye dju ñiñi ye Yahuda chewma i uvro uvro djekelaibi, i Jisutrü ge djeku, í bubu dajoñe.
2a16300057	Sé Jisu i í che, “Oi Yahuda, hawa ba bubu dañe nüna üsaw í kigoladügyejoma?”
2a1631005b	Idra yo na idra ha dajoma í hohuwñe, sünda che, “He Tawgyewwa, ñi keĝi dzofijoma?”
2a16320056	Seyo namko ayo a ye mügaw dew ichi kulo nadru ge keĝi yo dzohiñe ufu fuvo go dzoga.
2a1633004e	Sé Jisu i che, “Sayo sa a damudoabe.” Seyo sa a ichi ufu ye kiñe dagyoi.
2a163400ba	Sese Jisu i mügaw dafow na seyo ñegru ge hokrüvow go mükyefow na seyo kew se na ídru ge lyikülyedaw ná che, “Hawa djo nó ñiguduñe danghuñe keĝi ñe shalbo ñe lañe jikuma?
2a16350099	No djodra ñegru ge muhu-muhu djodra duw sa je sesüge djo nó gzü a je maki; sé hesahe djochi ümdrübamme, vataĝüsagiahuw yo vataĝüsagiahuwme.”
2a16360096	Sündatcholye í na tsülalye la kakye, seyo mügaw dafow saw-lyiw ichi ñe ge lañe kaku seyo se Patras i üĝa-üĝa djega djegañe ifum-ifum djese.
2a1637004e	Seyo na nopsü ge mi pyeñe tchü üŝa ĝyomkoi sese Patras je namko a ĝyoa.
2a1638007f	Seyo se a kulom a ye í mi müsaw ge ĝyokülyedaw hohulye seyo í usu yo hopafi hopañe chemkoibi “He i je üdra yo baba.”
2a1639003e	Séŝo i ana che hujonoĝyoa, “O mimya, no í madanghuwe.”
2a163a0075	Me uwalatchowñe utro a ye hotcholye chetcho, “Ba je nadra yo baba se.” Patras i che, “Oi nüna, no mowhoje.”
2a163b0074	Me uwalatchowñe nüna a ye dügago hoñe chengkotchoibi, “He i je nadrayobabiŝa; umsow cheme he i Galilibabi.”
2a163c0063	Sé Patras i che, “Oi nüna, no madanghuwa ba cheijema.” I süna chemkoi sese jo je külyijebi.
2a163d00cc	Sündawñe Tawgyew i tcholtruĝiañe Patraschi ge ho, sündawñe Patras i Tawgyew i ñu chedo ye vyehu i ha chedama, “Yow jo makülyilu uvro ge ba nó ülye dzü kuw madanghuw cheñe hujonoĝyoajome.”
2a163e0031	Seyo i ñepsü ge kahualye ŝüpyo ku ku kuw kse.
2a163f0041	Dju nüna ye Jisu í kigo dama, na í mülakulyuñe gümyomkoibi;
2a1640004a	Seyo ichi iñi ye pyelyeñe í dzü, “Ñiholye trubya bá dju güima.”
2a16410036	Seyo ana ŝüpyo nomñew zeaŝe-zeameñe í maw-uw ze.
2a16420089	Ñetoahuwñe naĝi yo kyew seyo müga dew shi-ñu zekyew-kikyew se na vyew keĝitsü, sündalye í na melye dew gudo ge lakuñe chi dzü,
2a16430065	“Sünameje ba Masimeje, ñí trujo dawe!” I ná che, “No djó trumsome djo nó umsow mavyejome.
2a1644001c	Seyo dzüdamje, matrufijome.
2a1645005f	Seŝo ayo dalalye nüna üsa no sawlyiw Tawgyew ichi upo südzügo gow dañe ĝyongudrujobi.”
2a16460077	Sünchewñe vyew na chetsü, “Sünameje ba Tawgyew üsawma?” I ná che, “Djo cheñŝoiwa, hado chemeje nobabi.”
2a1647005c	Sese na che, “Yabó no truvoijoje ha matsübi; hado cheme no bó nobyo no dzühuladabi.”
2a17010049	Sese vyew keĝidaw nüna na gudzutsüñe Jisu í Pilatus ichi ge la jiku.
2a1702009d	Sündalye na ana cheñe ídruge külü jo, “Ñí i nüna ná zeĝow seyo Kesar í patso i madadügyew seyo nudzo í Masi seyo nugomeñe chew dzühudame.”
2a17030058	Pilatus i í dzü, “Ba hawa Yahudi nago nugoma?” I í tru, “Sebó ba cheŝoiwa.”
2a1704006e	Sünchewñe Pilatus i mügaw saw-lyiw nañe se nüna ná che, “No he nüna idru ge ha je külü mahohume.”
2a1705009a	Séŝo nabó sünchewñe seyoje ŝüpyo mügzüw yo chemkoibi, “He i Galili yo dalalye age kuw Yahudiya ná vyew shi-ñu tru truñe truĝolatsüdame.”
2a1706004b	Süna dzühulye Pilatus i dzü, “Hawa he nüna ye Galili ñetrü goma?”
2a1707008b	Seyo he í danghula i Herodes ichi shotuko ulungo nüna dabi, í Herodes itrü ge kitcho, hadowo cheme sé ñeto ge i je Yarusalem ge duvo.
2a170800ab	Herodes Jisu í hohulye ŝüpyo lüshü, hadowo cheme ŝüpyo uwalaw gomdo í hoĝoñiw vye: se i ye hadowo cheme ifogo dzühuda, seyo ichi chi ashama asha ye sheweñe ve.
2a17090031	I í ŝüpyo ha ha ñu dzü, se i í ha je matru.
2a170a0045	Seyo se müga saw-lyiwñe shi-ñu zekyew naksü ulung ulung ge í ze.
2a170b008c	Sese Herodes i ichi nüna nadra ye í zeaŝe-zeameñe zekütso zemürhü, seyo iĝi ĝiguw gye ye sheisalye ge Pilatus ichi ge kitülütcho.
2a170c0059	Sehu ñeto yo Pilatusñe Herodes naksü üdraw lya. Ana madalu. Sevro ge naksü mahoĝiw.
2a170d003b	Pilatus i mügaw saw-lyiw í seyo nüna na balañe ná che,
2a170e00bf	“Djo he nüna í nüna ná zeĝoime cheñe nochi ge lakuda, seyo holaŝoa, no djó how a í dzü howŝobi, se djo ha ñu yo iso ge külü joima, se ñu yobó no hasaje ichige külü mahohu;
2a170f0077	Ge Herodes je mowbi, hado cheme i í nochi ge djültrutchodabi: seyo holaŝoa, i düm takyolaje shimdojo ana haje mada.
2a17100024	Sündada no í shidzü trabañebi”
2a17110041	Pilatus i rhanomko a nüna a tsüla vyedaw ye kihuajobabiñe lya.
2a17120052	Sündawñe vyew na ŝogzutsü, “I damtrüabei, seyo ibó Barabba i trajodawe.”
2a1713004b	I ñetrü a ye pseĝi-luĝiñe, shiw-law dadaw ubo go pache ge shüñe vew.
2a17140043	Seŝo Pilatus i Jisu í trajoñe vyeñe nüna ná che hopüñetcho.
2a17150040	Seŝo nabó ŝogzuñe che, “Í kuros ge külyiwe, kuros ge!”
2a17160095	I ülye dzü kuw ná che, “Hado cheme i ha mau damdoda? Nobó í düm takyoñe shimdojo lalo daw mahohubei! Sündada no í gidüñe trabañebya.”
2a1717005b	Seŝo na ŝogzu-ŝogzuñe zetsü, í kuros ge külyimdoweñe, sünda ná ŝozuw ye foajebi.
2a1718004a	Ha madanghulye: Pilatus i dügyeaha, na ha cheima sei dzülye dawe cheñe.
2a171900a6	Seyo i se nüna vyesvye-vyemdolalye nüna shido í pache ge shüdaw ye, seyo djú í prüwma í trase; seyo Jisu í na nalu ge ha vyedama süna vyew apyew kuw djüki.
2a171a008d	Na í lañe kakemkoi sese, Simon cheñe Kureni a ye ñetrü go kanglai sa a, í kigo lalye shokru giñe Jisuchi ge lakuñe ifum ifum la kake.
2a171b007b	Seyo nüna ye gumtchubabiñe ifum ifum kase: seyo ŝüpo upu mim na je, dju ibó üldjetchü gü gü kseñe ksekuĝiladjew.
2a171c0081	Jisu i nachi ge tcholtruĝialye che, “He Yarusalem ayo sam nawa, nóbo djuksejoda; seŝo djo josa seyo djó nudzoĝbó ksejoda.
2a171d009c	Hadowo cheme se ñeto kakujome, seyosa a nüna na chejome, ‘Ŝüvzüwme se na dju ügübzümma, seyo dju saw-sam masakülyema seyo dju agü apu manuma.’
2a171e0057	Se ümdrü ge ‘Na pu naje chejome, ñidru ge gaabe, Seyo noĝüfo yo ñi muŝuiwe.’
2a171f0054	“Hado cheme na shoñ djüw nadra ana damkoibi ye, krow nadra küna ha dañjema?”
2a17200040	Na seyo nüna ksü ije lalo datruw go idra ye shijoñe la jikye.
2a172100a2	Na se Kopri che Noĝüfo ye jikuwñe, na sayo sa a í seyo se lalo datrudo ksü ye je, a ye ichi südzü go seyo a ye ichi fuvogo ge süna kuros ge külyiñe vye.
2a1722009b	Sündawñe Jisu i che, “He Awuwa, ná muchoaiwe, hadowo cheme he na madanghume na ha dangkoima?” Sünda na kako ge ĝi veñe i gye í habraĝia lastü.
2a172300aa	Nüna na gudzu-gudzu hoĝyo, seyo nugo na je zeaŝe-zeameñe ze ĝyo, “I utro na ĝaksülaw, i Tawgyew ichi Masimeje, seyo ichi dzulawmeje, nudzoĝ ĝaksülajo dawe.”
2a1724003c	Rhünokyew naje í trow uhu ye í nuñe zeaŝe-zeameñe che.
2a1725004d	“Senameje ba Yahudi nachi go nugomeje, ba bá nudzoĝ í ĝaksülalabya!”
2a1726003e	Seyo idru ge truw a chedalubi; “He i Yahudi na go nugome.”
2a172700a9	Ha lalobraw ye shokru ge külyi suntchadama, namko a yo a ye í zebze-zeĝeñe che, “Hawa ba Masi moma? Sünameje ba balvyo ĝaksüñe seyo ñiksü i je ĝaksüila!”
2a1728005d	Sünchewñe utro a ye í zeñe che, “Hawa ba Tawgyew í je maĝewbama? Ba je süna pabaibi,
2a1729008f	Seyo ñiksü bó shotukobasha yo pangkobabi, hadowe cheme ñibó ñi chiĝa ha dadama süna shishü pangkobi; séŝo i haje mau chiĝa mada.”
2a172a0048	Sese i che, “He Jisua, ba bá ñetrü kakuwñe nó je dju koŝoawe.”
2a172b004c	I í che, “No bá umsow chemkoime yow yo ba nodra sorgo nogo ge dujome.”
2a172c0055	Seyo muhumdzu yo dalalye me apyew djüdualai kuw ye vyew ñetrü na nukuĝuatsüdabi,
2a172d0063	Seyo dru müsaw yebó je kañoahibi, seyo ñegru go gyeña bó je ulumko toñe-meñe yo gaĝaajebi,
2a172e0088	Seyo Jisu i ŝüpyo gow yo ŝogzuñe che, “He Awuwwa, no nó ĝulo ye bagzü ge trahime.” Seyo i süna chelye ulvyu sese lutukyoaha.
2a172f006d	Ĝyokrüw nüna ye sa a ha dadama se na holye i Tawgyew í tro, sündalye che, “He nüna ye güdraŝobi.”
2a1730006d	Seyo upu na he í hojoñe keĝitsüdaw na, he ŝoboŝulyw dadaw í holyeñe nalüjetchü ge güñe kalütrü.
2a17310081	Seyo ichi hosüw-holüw küña duma vyew, seyo mim na je dju dju idra Galili go jikusedama vyew, üĝa ge gudzuñe se na ho ĝyo.
2a1732005b	Seyo süge, Yusuf cheñe yo nüna a ye se rhano dew ge du, dju ye uw seyo chi danghuw muhu.
2a1733008d	Seyo ichi vyéw seyo ichi chiĝa daw yo malüshüw; seyo i Yahudi na ñetrü go Arimitiya ge ĝyow seyo Tawgyew ichi nogo ye ĝyokrüw nüna.
2a17340030	I Pilatus ichi ge jiñe Jisu ichi ñimo ye prü,
2a17350089	Seyo í lagaalye gyelüdü yo daw gyeña ge vaŝüñi, seyo nuĝu a ye vye, se i ye kunu ge chido süna; seyo süge keje dju je mavyewlu.
2a17360044	Se i ye dashüwtrüw ñeto, seyo ĝyogow rhano damivrojo ümdrü ge.
2a1737007e	Seyo se mim na dju idra Galili go jikusedama, ifum, ifum jiñe se nuĝu ye ho seyo uso je ho í daw basha yo da vyedaŝomañe.
2a17380067	Seyo kakultruñe ŝowsa chi seyo ŝonuw dashütrü; seyo ĝyogow ñeto ge bó i je daw basha yo ĝyogo.
2a1801004a	Sopta uvro ge, saĝa-müĝa na nuĝu ge ŝowsa ŝow gañ-miĝi lañe jiku.
2a18020022	Sünda na kunu í ĝühuadaw hohu.
2a1803003b	Sünda ulung ge jemyongkoi ge, na Prabu Jisu usso mahohubi.
2a18040066	I he ñu yo mavenghuañe ĝyoñbaiye, muhu ksü ye lütsü-lütsüw gye sheñe ütrü iñisa ge gudzu.
2a1805006c	I ĝeñe, sünda nodo ge ukrumro i pelye; sündawñe i í che, “Ba üshü í dzüw namko ye hado tchüwwa.
2a18060050	I ayo a ñimme, séŝo üshükülyedamme. I djo Galili ge ha trudama vehujodawe.
2a18070091	‘Umsogo je nüna üsa í lalobraw nagzü ge kigo ladügyejobamme, sünda kuros ge tükegojome, sünda ñegi dzü ye üshükülyetchojome.’”
2a1808001a	Sünda i í ñu í vehuag,
2a1809005e	Sünda nuĝu go kangkoi ye i se ĝüyo a ná, sünda utro naje, he vyow ñu ná truzeĝiatsü.
2a180a0083	Dju he ñu í shürhaw ná trudama, se na Mariam Magdalini seyo Yoana, seyo Yakub üyañ Mariyam sünda nadra ye utro mim naje duw.
2a180b004e	Séŝo na ñu trudaw ye ná shipyew truw veduw velada sünda na ná umso mave.
2a180c0093	Sündawñe Patras i gudzulyiñe nuĝu ge gyo dje, sünda gye ufobüla hohubadabi, sünda hadadama, se yo mavenghulyaha, í nudzo ñe ge kaltrutcho.
2a180d0066	Sehu namko ye nüna ksü ye Imawus cheñe ñetrü ge jiinngkoi, Yarusalem yo kilo mitar mro kuw üĝa.
2a180e004b	Sünda naksü se vyow ñu ná, hadadama se na naksüĝütchü chitruñe ji.
2a180f0074	Sünda naksü se ñu na naksüĝütchü ge truĝiñe dzüĝiñe jingkoi ye, Jisu i iñisa jikuñe naksü üdra jisa.
2a18100037	Séŝo nañi ye ana veduw mütrüdaw ye í mahosülafi.
2a1811005a	Jisu i ná dzü, “He ha ñuwa, djoksüĝütchü ge truñe jiiye.” I duhu dañe ĝudzu.
2a181200aa	He í dzühulyeñe, namko ye Kilyupas ñetrü go nüna a ye che, “Haña ba Yarusalem go ba akasa tüvaw jiw nünabamma, dju he ñeto ge hadadama se na se i madanghu.”
2a1813008c	I í dzü, “Ha ñu ye wa?” Na í che, “Nazret go Jisu ibo dju Tawgyew seyo nüna nabo chiĝa dawma sünda shi-ñu truw go ñihow truw.
2a18140078	Sünda mügaw kew na seyo ñi dümbraw dakyew na í kigoladügyeñe, shibeñe dügyeaha; sünda kuros ge sümtchadügye.
2a18150079	Séŝo ñi vyeksüwŝo, i Israyel í mutchoaijo che, sünda he ñu na tralye, he soboŝulyuw dajew ye ñeĝi dzü kujebi.
2a1816005c	Sünda jimko ye je mim üchea na ñi mavenghuadügyeda, dju saĝa-müĝa nuĝu ge jidama na.
2a18170052	Sé usso í mahohuwñe, sorgomuko nadra í üshüdame cheñe ñu truw che djekuda.
2a1818006d	Sündawñe ñimko yo a ye nuĝu ge how ji, sünda mim na küna trudama, süna tchülada; séŝo í mahohu.”
2a1819007e	Sündawñe Jisu i ná che, “O madzühoave dañe ĝyodaw nawa, seyo ñihow truw ná ñu ge üdrü-ulu yo umso dzüngahu nawa!
2a181a0047	Ana dajo mowma, Masi i duhu gilañe nudzo lüshüw ge kalyitralyejo?”
2a181b007e	Sünda í ná ibo go kako ge ha ĝidama se ye Musa ichi yo dalalyeñe vyow ñihow truw nachi ge ĝidaw na, i ná danghudügye.
2a181c0072	Aña sa a na hange jingkoima, se ñetrü jikujebi, sünda í dawyo na ana danghuda, i ayoje uvro ge jijolu cheñe.
2a181d0091	Sé na í ana cheñe ĝokrüdügye, “Ñidra ĝyosajodawe; hado chemeje djüdu lyañe añe uwaladabi.” Sünda i ulung ge nadra ĝyosaw kamyoa.
2a181e0062	I nadra ava tsajoñe ĝyosangkoi ye, i odje í lañe gaĝüzü djü, seyo í takuĝiañe ná djü.
2a181f004a	Sündawñe nañi hojukülyeñe í hosülag, sünda na iñi how yo müŝü.
2a18200071	Na naĝütchü ge che, “Ñidrü-ñilvyu ge mi madzoma, i ñí ĝabo ge kako ge ĝidaw ná truñe jomkooi ge?”
