2a00000004	Luka
2a140f0072	La putirit dăn vinograd š la umurăt. Če găndic k osă fakă gazda alu vinograduluj kănd osă audă ča fost?
2a141000b4	Osă vije š osă umuară p lumja dăn vinograd, a vinogradu osă dja ăn najam alu alcilor.” Lumja karje punje urjajke la Isusu, ja zăs: “Nikad nu fičem nješto aša rov!”
2a141100bc	Atunča Isusu binje s ujtă p jej š zăče: “A če značaštje atunča aja čije skrisă ăn Svăntă pismă: ‘Buluvan karje graditelji arunkat postanit glavni buluvan alu zgradej’?
2a1412007f	Toc karje kadje p buluvanula osă sparđje kašă găvanu d glină, š akă kadje ăla buluvanu p njeko osă fije măčinat.”
2a141300d9	Učitelji d zakonu alu Mojsije š glavni popurlje avrut odma s la puče p Isusu d aja k jej binje aštijut k Isusu rubjaštje aja vorbă d jej. Ali na fukut aja k lji irja frikă k lumja osă okrunjaskă păntruv jej.
2a1414010d	Učitelji d zakon alu Mojsije š glavni popurlje la sljedit p Isusu š atrimjes dăpă jel špijunurj karje sa fukut k je iskreni. Avrut s apuče p Isusu k azăs nješto rov kum s l predajaskă alu upravitelj alu rimuluj ăn asta regija kum aputja s kaznjaskă p Isusu.
2a141500d9	Špijunurlje azăs alu Isusuluj, “Učiteljulje, štijem k rubješt š ănvăc istină š k nu ješt naklon alu unu om maj mult d altu, već ispravno ănvăc p lumja s trijaskă aša kum Dimizov vrja s jej trijaskă.
2a14160050	Spunje nuavă dali je dopustit s platim porezu alu caru alu Rimuluj ili nuje.”
2a1417003c	Ali Isusu avizut k pokuša s l puče ăn zamkă š lja zăs:
2a14180095	“Rătăcăm kovanica d arđint ku karje s platjaštje porezu. Alu činje je slikaja š alu činje lumje p ja?” Jej aodgovorit: “Alu caruluj.”
2a1419006c	Isusu lji zăča: “Atunča dăc alu caru čije alu caruluj, ali alu Dimizov dăc čije alu Dimizovuluj.”
2a141a0076	Daja na putut p Isusu pănglă toc s l optužaskă k azăs nješto če nuje binje, već atikut š sa mirat la vorbaja.
2a141b0073	Atunča avinjit la Isusu njeki saduceji. Saduceji nu kridja k lumja s skuală dăla morc, daja jej azăs alu Isusu:
2a141c012f	“Učiteljulje, Mojsije askris ăn zakonu alu nostru k akă njeki om amurit š alăsat dăpă jel mujarja ali na vut kupi, fratilje aluj mora s ănsuarje p mujarja alu fratusov kum ja aputja s fakă bijat. Ăla bijat osă fije nasljedniku alu pămăntuluj alu omula karje amurit š s adukă lumje aluj.
2a141d0049	Udată afost šaptje frac. Prvi fratje sa ănsurat š amurit frzdă kupi.
2a141e0058	Atunča altu fratje sa ănsurat ku mujarja alu fratusov karje amurit, ali š jel amurit.
2a141f008a	Isto aša aldă trje fratje sa ănsurat š amurit. Š toc fracă karje arămas sa ănsurat ku ja š toc d šaptje frac amurit frzdă kupi.
2a1420001d	Maj ănklo amurit š mujarja.
2a14210083	Akă una zuvă toc morcă osă skualje, alu činje ja osă fije mujarja ăn zuvaja kănd irja mărtată dăpă toc šaptje frac?”
2a1422003f	Isusu lja zăs: “Lumja p pămăntusta s suară š s mărită.
2a142300b2	Ali lumja karje s skuală dăla morc trijaštje p pămăntu alu nov. Š p ălja karje Dimizov smatraštje k je dostojni s trijaskă p pămăntula, nusă ănsuară nič s miritje.
2a14240078	Osă fije kašă anđeli daja če nikad nusă muară. Jej jaštje kupi alu Dimizov daja če Dimizov lja tors dăla morc.
2a14250121	Ali akuma, dal morcă osă skualje dăla muartje? Čak š Mojsije apokazăt k morcă osă skualje. Mojsije aja apokazăt ăn odlomaku d grmu karje ardje undje Mojsije azăs k Domnu jaštje ‘Dimizov alu Abraham š alu Izak š alu Jakov.’ A jej amurit mult aj majdată Mojsije azăs aja.
2a1426008b	A Dimizov nuje Dimizov alu ălja karje rămănje morc, već Dimizov alu lumje karje vije! Dimizov p tuată lumja smatrjaštje k jej vij.”
2a14270055	Atunča azăs njeki učitelji d zakonu alu Mojsije: “Učiteljulje, binje ajzăs!”
2a1428003b	Dăpă aja nu sa osudit s ăntrijabă p Isusu aša pitanja.
2a1429005f	Atunča Isusu lja tribat p lumja: “Dăče učitelji zăče k je Kristu bijatu alu Caru David?
2a142a008e	K David săngur zăče ăn knjigă alu Psalam undje askris: ‘Domnu azăs alu Domnuluj alu mjov: Šăz p dirjaptă amja, s vladješt ku minje
2a142b004e	pănd nu puj p dušmanji alji tej kašă klupa dusu pičuarje alji tijalje.’
2a142c0073	Jasno je k David p Mesija akimat ‘Domnu alu mjov’. Kum atunča Mesija puatje s fije samo potomaku alu David?”
2a142d003d	Pănd narodu apus urjajke, Isusu azăs alu učenikurlje aluj:
2a142e00d9	“Păzăcăvă d učitelji d zakonu alu Mojsije! Jej vrja s umblje okolo ku aljinilje alji marj š lumja s lji pozdravjaskă ku marje poštujală p ulic. Jej vrja s šagă p počasne lokurj ăn sinagogje š la nutje.
2a142f0081	P prjevară ja imanja alu udovicilor, a s ruagă mult s puată lumja s lji vjadă. Jej osă fije kaznic maj rov d alcă lumje.”
2a1501004f	Isusu ăn Hram avizut p bogataši kum ubacăt banji ăn blagajnă alu hramuluj.
2a1502004c	Atunča avizut š p njeka udovică kum arunkă samo duavă maj mič kovanic.
2a15030078	Isusu azăs alu učenikulor: “Punjec urjajke, k istina je, asta sărakă udovică apus maj mult njego jej toc zajedno!
2a1504004b	K toc jej adat ča vut viška, a ja, aša d sărakă, adat tot če arje.”
2a150500a6	Kănd njeki učenikurlje alu Isusuluj arubit kum je Hramu sagradit d maj măndru buluvan š ukrasăt ku maj măndri darurj karje lumja adat alu Dimizov, Isusu zăče:
2a15060075	“Osă vije vrijamja kănd nusă rămije nič unu buluvan p buluvan d Hramusta če vu ujtac. Tot s fije duburăt.”
2a15070081	Š daja jej la antribat: “Učiteljulje, kănd tot aja osă dogodjaštje? D karje znak osă najavljaskă d tot aja če vinje?”
2a15080094	Ja zăs Isusu: “Păzăcăvă s nu vu ănšalje! Mulc osă vije š osă zăkă: ‘Jo sănt Mesija’ š osă zăkă avinjit kraju! Nu lji kridjec.
2a1509007e	Kănd audjec d raturj š d pobună, na vjec frikă. Tot aja mora s dogodjaskă, ali kraju alu pămăntuluj nusă vije još.”
2a150a004e	Zăče još: “Narodu osă zaratjaskă păntruv narod š cara păntruv cară.
2a150b009f	Osă fije marj potresurj. Osă fije fuamja š kuga p altje lokurj. Osă fije događajurj d karje lumja osă fije frikă š znakurj p čerj k vinje nješto rov.
2a150c00df	Ali majdată d aja če s fije, osă vu apukă š osă vu maltetirjaskă. Osă vu dja ăn sinagogă la sud š p voj osă trimjată ăn kisuarje. Osă vu dukă la intja alu carurj š la upraviteljurj daja če sljidic p minje.
2a150d0048	Osă vu zadisaskă p voj s putjec s rubic svjedočala avuastră d minje.
2a150e0034	Nu vu brinic akuma če s zăčec d minje ăn obrană
2a150f007e	k jo osă vu dav vorbilje š mudrost karje ničunu alu voštri protivnikurj nusă puată s odoljaskă nič s ăntuarkă vorba.
2a15100063	Čak š roditelji, fracă, familija, š ortači osă vu predajaskă. Osă vu umuară p njeko d voj.
2a15110030	Toc osă vu zamrzaskă daja če sljidic p minje.
2a1512004b	Ali ničuna d ăštja stvarurj vuavă stvarno nu puatje s vu naštitjaskă.
2a15130032	Osă dobidic život akă mije răminjec vjerni.”
2a1514006f	“Kănd vidjec k vuastja opkoljaštje Jeruzalemu, osă štijic k avinjit vrijamja d uništijala alu Jeruzalem.
2a151500ab	Ălja karje sa trefit ăn Judeja atunča s fugă ăn djal. Činje je ăn trg atunča s fugă dăn jel, a ălja karje s găsaštje ăn okolică atunča s nu untră ăn trg.
2a15160083	K aja osă fije zăljilje alu Dimizovuluj d kaznjală ku karje osă ispunjaskă tot če skrije ăn Svăntă pismă d asta vrijamje.
2a1517009a	Grjev alu trudnicilor š alu mujerj karje dă s sugă ăn vrijamjaja daja če osă vije marje rovu ăn pămăntusta š marje gnjev osă kadă p narodusta.
2a151800ba	Vuastja osă umuarje p njeka lumja š p alci osă lja dukă kašă p ratne zarobljenikurlje ăn tot pămăntu. Nežidovi osă gazaskă p Jeruzalemu pănă god nu triča vrijamja alor.”
2a151900db	“Osă pojavjaskă čudne znakurj p suarje, p lună š p stjalje. A p pămănt osă fije marje zbunjală, ka valurlje alu apăj ăntră marje oluje. Păntruv aja tot narodu osă fije mult zabrinic š ispunic ku frikă.
2a151a0071	Čak š stjaljilje p čerj osă skutirje. Lumja osă muarje d frikă š d marje užas karje osă vije p pămănt.
2a151b006b	Atunča tuată lumja osă vjadă p minje, Bijatu alu Omuluj, kum viuv p oblak ăn marje moć š ăn slavă.
2a151c0076	Kănd aja tot ănčapje s dogodjaskă, avjec inimă š fic pljinj d nadă k Dimizov osă vu oslobodjaskă ăndată.”
2a151d0055	Atunča Isusu lja rubit asta vorbă: “Ujtacăvă la smokvă ili bilo d karje ljemn.
2a151e004e	Kănd vidjec pupu alu smokvăj atunča š săngurj štijec k je vara apruapje.
2a151f0074	Isto aša kănd vidjec k vinje aja d čaja amrubit, atunča putjec s fic sigurni k je cara alu Dimizovuluj apruapje.
2a15200051	Istina je zăk vuavă, asta generacija nusă trjakă pănd tot asta nu s dogudja.
2a15210047	Čerju š pămăntu osă trjakă, ali vorba amja s rămăje zauvjek!”
2a152200a6	Isusu azăs: “Păzăcăvă š nu fic kašă lumja karje je tupavj d mamurluk š d bjarje ili briga alu životusta. Inače, aja zuvă ruavă p voj osă iznenadjaskă
2a15230047	kašă zamka. K osă vije p tuată lumje karje stanujaštje p pămănt.
2a152400b4	Ăn tuată vrijamja păzăcăvă š rugacăvă s putjec s avjec snagă s izdržic aštja stvarurj če vinje š fic spremic s stăc la intja amja, la intja alu Bijatu alu Omuluj.”
2a15250058	Isusu tuată zuvă ănvăca ăn Hram, š sara pljika š provodja nuaptja p djal Masline.
2a1526004a	A tot narodu s skula dănzorja š pljika ăn Hram s puje urjajke la Isusu.
2a1601004b	S približa Prazniku d mălaj frzdă germă. Ăsta praznik s kima š Pasha.
2a1602009a	Glavni popurlje š učitelji d zakonu alu Mojsije kăta kum s l apuče p Isusu š s l osudjaskă p muartje, ali lja fost frikă d lumje s nusă bunjaskă.
2a16030060	Ăn vrijamaja Sotona auntrat ăn Juda Iškariot karje je unu dăn jej duavăsprjače apostolurj.
2a1604007e	Jel apljikat š sa dogovorit ku glavni popurlje š ku zapovidnikurlje alu stražăj d Hram kum s lja ažutje s apuče p Isusu.
2a16050029	Jej s raduja š ja obečit k ji dă banj.
2a16060061	Juda apristanit. Aša jel kăta bună vrijamja s lji dja p Isusu kănd lumje nusă fije upruapje.
2a1607006b	Avinjit zuva s ănčapje Prazniku d mălaj frzdă germă, kănd s žrtvujaštje vuaje d vičeră alu Pasha.
2a1608005d	Isusu atrimjes p Petar š p Ivan: “Fuđic š pripremic vičera alu Pasha s mănkăm una.”
2a1609003c	Učenikurlje antribat p Isusu: “Undje vrjaj s mănkăm?”
2a160a0094	Lji zăče aša: “Čim untrăc ăn trg Jeruzalem, osă vu sretnjaskă unu om karje aduče apă ăn bukal. Fuđic dăpă jel ăn kasă karje untră
2a160b0084	š zăčec alu domačinuluj: ‘Učitelju ăntrijabă ăn karje sobă puatje s mălănče vičera alu Pasha ku učenikurlje aluj.’
2a160c0052	Jel osă vu ratje marje sobă p kat, karje spremită. Ačija pripremic vičera.”
2a160d006c	Petar š Ivan sa dus ăn trg š jej angăsăt tot kum Isusu lja zăs š ačija apriprimit vičera alu Pasha.
2a160e0052	Kănd avinjit vrijamja d vičeră alu Pasha, Isusu alat loku la astal ku apostoli.
2a160f0066	Jel azăs: “Amčeznit ku tot sufljetu s mălănk ku voj asta vičera alu Pasha majdată d muka amja.
2a16100067	Vu zăk k nu maj mălănk vičera alu Pasha pănd nu vinja zuva s s mălănče ăn cara alu Dimizov.”
2a16110063	Atunča alat paru ku vinu, azahvaljit alu Dimizov š zăče: “Lăc š podjeljic vinu ăntră voj.
2a16120048	Vu zăk d akuša nu maj bjav vin pănd nu vinje cara alu Dimizovuluj.”
2a161300ae	Atunča alat mălaju š zahvaljit alu Dimizov, la frănt š la dat alu učenikulor, š azăs: “Asta je tjela amja karje s predajaštje d voj. Mănkac asta mije d spomen.”
2a161400b7	Dăpă vičeră, aša alat š paru ku vinu š azăs: “Asta je sănđilje alu mjov karje s varsă kašă žrtva d voj. Ku sănđilje alu mjov Dimizov fače novi savez ku narodu aluj.
2a16150040	Pănglă tot jakă, izdajniku alu mjov šadje ku minje la astal.
2a16160062	Jo, Bijatu alu Omuluj, mora s mor kum je odredit, ali grjev alu ăla karje izdajaštje p minje!”
2a16170058	Učenikurlje ănčapje ăntră jej s ăntrijabă činje dăn jej putja s fakă aša rov.
2a1618004c	Učenikurlje ančiput s s prepirjaskă d aja činje dăn jej arfi maj marje.
2a1619009c	Isusu azăs: “Carulje alu pămăntusta vladjaštje p narodu alor š provodjaštje vlastu p jej. Š ălja carurj vrja s lji faljaskă narodu k je maj bunj.
2a161a0070	Ali voj nu fičec kašă jej! Naprotiv, maj marje ăntră voj s fije kašă ăla maj mik, a vođa kašă argatu.
2a161b00b2	Mi zăčec, činje je maj marje, ăla karje šadje la astal ili ăla karje l služaštje? Ăla la astal, dănă? Ali nu ăntră voj, k, jakă, jo sănt ăntră voj kašă argatu.
2a161c0034	Voj afost pănglă minje ăn kušnjilje alji mjalje.
2a161d0051	Vu dauv s vladic ăn cara alu Dimizov, kašă Tatimjov ăn čerj če ma dat mije.
2a161e0092	Voj osă mănkăc š osă bijec la astalu mjov ăn cara amja. Osă šidjec p prijestolje š osă vladic p duavăsprjače sămăncje alu Izrael.”
2a161f007c	Isusu azăs: “Šimune, Šimune, Sotona ačirut s puată s iskušaskă vjera avuastră kašă omu karje prosijaštje gruvu.
2a1620007c	Ali mam rugat d tinje vjera ata s c nu nistanjaskă. Aša, kănd t torč mije, učvrstjaštje vjera alu alc učenikurlje!”
2a1621005b	Petar azăs: “Domnulje, jo sănt spremit s pljek ku tinje ăn tamnică š ăn muartje!”
2a16220086	Isusu azăs: “C zăk, Petre, majdată če kukošu mănje diminjacă kăntă, d trje vorj osă t odriknještj k uopće m kunoštj.”
2a1623009b	Isusu lji ăntrjabă: “Kănd p voj atrimjes p drum frzdă banj, frzdă tašnă š sandalje, dali vuavă čiva afaljit?” Jej odgovorit: “Na faljit.”
2a16240081	Isusu azăs: “Ali akuša, činje arje banj, săla dukă! Tašna isto! Činje narje mač, s vindă cualjilje š s kumpră d jel.
2a162500a9	Kvu zăk, mora s ispunjaskă aja če d minje skrije ăn Svăntă pismă: ‘L smatrja k je zločinac.’ Tot če prorokurlje askris d minje uskoro osă s ispunjaskă.”
2a16260067	Jej azăs: “Domnulje, avjem ačija doj mačurj!” Isusu azăs: “Dăstul je! Nu maj rubic d aja.”
2a1627006e	Atunča Isusu sa dus dăn trg š apljikat, kašă obično, p Maslinskă goră. Učenikurlje sa dus dăpă jel.
2a16280044	Kănd ažuns, lji zăče: “Rugăcăvă s nu kidjec ăn kušnje!”
2a16290057	Sa udaljit dăla jej otprilike kăt puatje buluvanu s s arunče. A kleknit š sa rugat:
2a162a008a	“Tato, akă tu vrjaj, uklonjaštje asta dăla minje s nu bjav dăn parusta d patjală! Ipak, s fije kum vrjaj tu, a nu kum vrjauv jo.”
2a162b0039	Š atunča ji sa pokazăt anđelu š la fukut maj capăn.
2a162c0079	Tot če maj tarije sa rugat, ăn marje munkă, a znoju ji postanjaštje kašă kaplja dăn sănđe ča kăzut p pămănt.
2a162d006b	Kănd azavršăt ku rugala sa skulat, sa tors la učenikurj š lja găsăt kum s kulkă, iscrpic d žalost.
2a162e005d	Isusu lji ăntrjaba: “Dăče vu kulkăc? Skulăc š rugăcăvă s nu kidjec ăn kušnje!”
2a162f00a4	Pănd Isusu arubit, sa pojavit mult lumje, karje lja dus Juda, unu dăn jej duavăsprjače apostolurj. S približa la Isusu š la pozdravit ku poljubacu ăn falkă.
2a16300058	Isusu aluj azăs: “Juda, dali ku poljubacu izdaještj p minje, p Bijatu alu Omuluj?”
2a16310065	Kănd učenikurlje avizut če s spremjaštje, jej azăs: “Domnulje, s lji napadnim ku mačurlje?”
2a1632004e	Š unu dăn jej aluvit p argatu alu marje popăj š ja tijat dirjapta urjajke.
2a16330068	Ali Isusu azăs: “Lji dopustic! Nu vu odupiric više!” A dirit alu argatuluj urjajka š la iscjelit.
2a163400be	Atunča azăs alu lumjej karje avinjit s la puče, alu glavni popilor, stražari alu hramuluj š vođilje alu židovilor: “Aspljikat p minje ku mačurlje š ku toljagurlje ka p pobunjenik!
2a16350090	Dăče nu mas pukat ăn Hram? Tuată zuva irjam ănklo ku voj. Ali asta je trenutku alu vostru vrijamja kănd vladjaštje săla alu nuaptjej.”
2a16360053	P Isusu la apukat čuvari š la dus ăn kasă alu marje popăj. A Petar lji pratja.
2a1637007d	Ăn mižlokuluj d bătutură stražari aprins fok š jej karje irja aiča sa ănklăzăt pănglă ja. Petar ašăžut ku jej.
2a16380076	Njeka argata s ujtă kum jel šadje pănglă fok, l sljedjaštje š zăče: “Š ăsta irja ku omusta karje pukat!”
2a1639003c	A Petar sa odriknit: “Pa jo nič k l kunoskă, mujarjo!”
2a163a007b	Nješta maj ănklo, njeko altu la vizut š azăs: “Š tu ješt unu dăn jej!” Petar aodgovorit: “Nu sănt, omulje!”
2a163b008c	Dăpă otprilike unu sat, njeko altu tvrdja: “Ăsta om zaista irja ku jel k jel je d regija Galileja, kašă š Isusu p karje la pukat!”
2a163c0068	Petar azăs: “Nu štiv d čaja rubještj, omulje!” Ăn trenula, pănd još arubit, akăntat kukošu.
2a163d00c9	Atunča Domnu Isusu s okrinjaštje š s ujtă p Petar, a Petar sa dat d gănd kum ja zăs Isusu: “Ăn diminjacă, majdată če kukošu kăntă, d trje vorj osă t odriknještj k uopće m kunoštj.”
2a163e0030	Aišăt Petar dăn bătutură š aplăns amară.
2a163f0031	Čuvari ančiput s s ljađe d Isusu š s l bată.
2a16400052	Jej ja ănviljit vojki š ja zăs: “Tu ješt proroku. Spunje činje ta butut!”
2a1641002f	L vridja još maj mult ku altje vorbje urătje.
2a164200ba	Kănd sa spart zuva, sa străns Vječa amarje alu Židovilor. Aja afost vođilje alji bătărnj karje afost glavni popurlje š učitelji d zakonu alu Mojsije. Čuvari adus p Isusu la jej
2a1643006e	š ja zăs: “Spunje nuavă dali tu ješt Kristu.” Isusu zăče: “Akă vu zăk k sănt, nusă mi kridjec,
2a1644002e	akă vu ăntrijeb nješta, osă nu mi zăčec.
2a1645005c	Ipak jo, Bijatu alu Omuluj, ăndată osă šăg p lok d čast š d moć pănglă Dimizov.”
2a16460084	Kănd auzăt aja, toc jej astrigat: “Dal tvrdješt k ješt Bijatu alu Dimizovuluj?” Lja zăs: “Aša je kum voj aja zăčec.”
2a1647005f	P aja jej azăs: “Če maj fičem ku još dokazurj? Aja săngurj noj auzăt dăn gura aluj!”
2a17010065	Atunča tuată Vječa amarje sa skulat š jej adus p Isusu la Pilat karje je upravitelju alu rimuluj.
2a170200ca	Ačija jej ančiput s l optužaskă: “Noj apukat p omusta kum vrja s stričje p lumja anuastră. Rubjaštje nuavă s nu platim porezu alu caruluj alu Rimuluj, a d jel tvrdjaštje k je Kristu, caru.”
2a17030068	Pilat antribat p Isusu: “Ješt tu caru alu Židovilor?” Isusu azăs: “Aša je kum tu aja zăč.”
2a1704006c	Pilat atunča zăče alu glavni popilor š alu naroduluj: “Jo nam găsăt k omusta na fukut nimika rov.”
2a170500c6	Ali jej ănčapje još maj mult s navaljaskă: “Jel ănvacă p lumja ăn tot pămăntu alu nostru š lji navadjaštje p pobună! Ančiput ăn Galileja š avinjit tot pănla aiča ăn Jeruzalem!”
2a17060049	Kănd Pilat auzăt aja, antribat: “Pa dali je jel d regija Galileja?”
2a17070086	Kănd jej azăs: “Da”, Pilat atrimjes p Isusu la Herod, karje vladjaštje p Galileja. Herod baš atunča sa găsăt ăn Jeruzalem.
2a170800a3	Kănd Herod avizut p Isusu, mult sa bukurat d aja k d jel mult auzăt. D multă vrijamje Herod avrut s l vjadă d aja če s nadja k pănglă jel osă fakă čudă.
2a17090056	Jel antribat p Isusu pitanje dăpă pitanje, ali Isusu p ničunu pitanje na odgovorit.
2a170a005c	Glavni popurlje š učitelji d zakonu alu Mojsije astat ačija š ku nikižala la optužăt.
2a170b0078	Herod š vuastja aluj s ljiga d Isusu š rădja d jel. L ănbrakă ăn cualje d carurj š l trimjatje ăndrăt la Pilat.
2a170c0041	Herod š Pilat, karje irja dušmanj, ăn zuvaja apostanit ortač.
2a170d004b	Pilat akimat la jel p glavni popurlje, p vođilje alu židovilor š p lumja
2a170e0096	š lja azăs: “Mas dus p omusta p optužbă k adrikat pobună ăntră lumja. Lam ispitujit pănglă voj, ali nam vizut divina d karje las optužăt.
2a170f007f	Nič Herod na găsăt divina aluj š aša la trimjes ăndrăt la noj. Ăsta om na fukut nimika s zaslužaskă kaznă d muartje.
2a1710003e	Atunča osă lji zăk s l bată ku biču, š atunča l las.”
2a17120047	Ali toc ăn unu glas astrigat: “P jel umuară, a lasinje p Baraba!”
2a1713005e	Baraba irja ăn kisuarje daja če irja umješăt ăn pobună ăn Jeruzalem š daja ča murăt.
2a1714003d	Pilat jar sa obratit alu toc k avrut s oslobodjaskă p Isusu.
2a17150045	Ali jej astat s striđje: “Razapnjaštălăj! Razapnjaštălăj!”
2a171600a8	Pilat sa obratit š d trje vorj: “Ali d karje rov afukut? Nam utvrdit k afukut nimika če zaradjaštje kaznă d muartje. Zăk s l bată ku biču, š atunča l las.”
2a17170067	Ali, jej š maj dăpartje astrigat š akătat s l razapnjaskă. Jej napokon adobidit aja če jej avrut.
2a17180024	Pilat aodlučit s fakă p voja alor.
2a171900c1	Oslobodit p ăla karje afost ăn kisuarje dăn pobună š daja ča murăt, k jel irja omu p karje avrut Pilat s l oslobodjaskă. A p Isusu la predajit la vuastja aluj s l umuarje kum toc avrut.
2a171a00ba	Vuastja aduče p Isusu ku kruča p umirje aluj. Pănd jej pljika, apukat p njeki om dăn Cirena karje s kima Šimun karje sa tors d sat š ja pus p umirje kruča s la dukă dăpă Isusu.
2a171b004c	Dăpă Isusu apljikat multă lumje š multă mujerj karje aplăns š tuguja.
2a171c0081	Ali Isusu s okrinjaštje kătri jej š lja zăs: “Mujeri d Jeruzalem, nu plănđec d minje, njego d voj š d kupi alji voštri.
2a171d00a4	K vinje zăljilje kănd osă s rubjaskă: ‘Blago alu mujerilor karje narje kupi. Blago alu mujerilor karje na fukut, š alu amižduavje tjepturj karje na supt!’
2a171e006e	Ăn aja vrijamje lumja osă zăkă alu planinălor: ‘Kădijec p noj’ š alu djalulor: ‘Ăviljicănje!’
2a171f0049	Akă ăn fok ardje ljemnu vjardje, kăt osă argă još ljemnu auskat?”
2a17200043	A vuastja aduče š p doj kriminalcurj s lji razapnjaskă ku Isusu.
2a17210093	Kănd avinjit la lok karje s kjamă Lubanja, la razapinjit, a š ku jel š p doj kriminalcurj, p unu p dirjaptă alu Isusuluj, a p altu p stăngă.
2a1722009c	Isusu sa rugat: “Tato, oprostjaštălje k nu štije če fače!” Vuastja atunča arunkat kockă š aša podjeljaštje cualjilje alu Isusuluj ăntră jej.
2a172300be	Lumja astat š toc s ujta, pănd poglavari alor sa ljigat d Isusu š lja zăs: “P alci jel aspasăt. Akuša s spasaskă săngur p jel akă je stvarno Kristu, izabraniku alu Dimizovuluj!”
2a17240042	Sa străbat š vuastja d jel. Avinjit la jel š ji nudja akru vin.
2a17250050	Jej azăs alu Isusuluj: “Spasaštje p tinje akă ješt caru alu Židovilor!”
2a1726003d	Dăpă jel astat natpisu: “ĂSTA JE CARU ALU ŽIDOVILOR.”
2a17270088	Unu dăn kriminalcurj karje visja p kruče l uvridja ku vorbilje: “Tu ješt Kristu, dănă? Spasaštje atunča š p tinje š p noj!”
2a1728005d	Ali altu kriminalc la ukurit: “Dali nu c frikă d Dimizov? Trpještj ista kazna kašă jel.
2a1729006a	Ali p pravdă je noj s trpim k noj zaslužăm kaznă d djela alu nostru. Ali omusta na fukut numik rov.”
2a172a005b	Azăs atunča: “Isusulje, kănd ănčipja s vladješt ka caru, smilujaštitje p minje.”
2a172b0045	Isusu ja zăs: “Istină c zăk: astăz osă fi ăn raj ku minje.”
2a172c0089	Kănd afost njeđe duavăsprjače satje, suarilje aprestanit s sajaskă š nuaptja prekrijit tot pămăntu pănla trje satje posljepodne.
2a172d0056	Lumina alu suarilje anistanit, š dăturdată firjanga alu Hramuluj sa rupt p mižlok.
2a172e0086	Atunča Isusu ăntarje strigă: “Tato, predajesk sufljetu alu mjov ăn mănilje alji tjalje!” Ćim azăs aja, aslubuzăt sufljetu.
2a172f007a	Kănd kapetanu alu rimuluj avizut ča fost, ančiput s slavjaskă p Dimizov š zăča: “Omusta sigurno irja pravedan!”
2a17300072	Maj ănklo, lumja karje afost ačija š avizut če sa dogodit sa razilazăt š s bătja ăn tjept d marje žalost.
2a17310085	A toc karje aštijut p Isusu š mujerilje karje avinjit dăpă jel dăn Galileja astat maj dăpartje š s ujta la tot če sa dogodit.
2a1732007d	Š jakă njeki om, karje s kima Josip d Arimateja, trgu ăn Judeja, apljikat la Pilat š akătat s ji dja tjela alu Isusuluj.
2a17330076	Jel afost članu d Vječa amarje alu Židovilor, ali nu sa slažăt ku jej daja ča pukat š osudit p Isusu p muartje.
2a1734003c	Jel afost bun š pravedan om karje štipta cara alu Dimizov.
2a173500b5	Š Josip askinit tjela alu Isusuluj dăpă kruče, š l umotjaštje ăn skumpă albă plahtă š l punje ăn gruapă isklesătă ăn stijenă, ăn karje još nimilja nuje ăngrupat.
2a17360031	Suarilje kădja, š sămbăta samo če na vinjit.
2a17370080	Mujerilje karje avinjit ku Isusu dăn Galileja, apljikat dăpă Josip š avizut undje gruapa š ča fukut ku tjela alu Isusuluj.
2a1738008a	Atunča sa tors akasă s pripremjaskă jarbilje š ulje karje miruasă d tjela. Sămbătă sa udinit, d aja k poštuja zakonu alu Mojsije.
2a18010070	Dănzorja ăn duminikă mujeri apljikat la gruapă ku jarbilje š ku unturilje karje miruasă če lja pripremit.
2a1802005a	Kănd jalje ažuns, avizut k je buluvanu karje ăvilja ulazu la gruapă runkat ăn partje.
2a1803003d	Auntrat ănontru, ali na găsăt tjela alu Domnuluj Isusuluj.
2a1804008a	Pănd jalje aša astat zbunjitje păntruv aja če sa dogodit, dăturdată pănglă jej sa pojavit doj omurj ăn cualje karje blistjaštje.
2a18050079	Mujerilje sa spirjat š sa poklonit ku lica kătri pămănt. Doj omurj lja tribat: “Dăče kătăc p viuv ăntră morc?
2a1806004b	Nuje aiča. Auskrăsnit! Dali nu vu găndic če vam zăs još ăn Galileja:
2a180700a4	‘Jo, Bijatu alu Omuluj, mora s fiuv predajit ăn mănj alu grešnikulor š jej p minje osă m razapnjaskă, ali jo aldă trje zălje osă m skol dăla morc.’”
2a18080027	Jalje sa dat d gănd k Isusu aja azăs.
2a18090052	Š sa tors dăla gruapă s javjaskă alu unsprjače apostolurj š alu toc alcilor.
2a180a0081	Irja alja Marija d trg Magdala, Ivana š Marija, mama alu Jakov, š još njeke mujerj. Arubit tot alu apostolilor če sa dogodit,
2a180b0059	ali alu apostolilor sa spurut k tot aja mujerj aizmislit. Š nu lja krizut alu mujerilor.
2a180c00bd	Ipak, Petar dă fuga pănla gruapă. Kănd ažuns, s ujtă ănontru ali na vizut nimika osim skumpă albă plahtă ăn karje irja Isusu. Apljikat dăla gruapă š s ăntriba če sa dogodit.
2a180d0072	Ăn zuvaja doj učenikurj alu Isusuluj pljakă ăn sat Emaus, dăpartje d Jeruzalem njeđe unsprjače kilomjatrje.
2a180e001d	P drum arubit d tot ča fost.
2a180f0051	Pănd jej aša arubit š raspravlja ăntră jej, avinjit Isusu š pljakă ku jej.
