0100000008	Gênesis
031612012f	“Fale a Arão, e a seus filhos, e a todos os filhos de Israel, e diga-lhes: 'Quem for da casa de Israel, ou dos estrangeiros em Israel, que oferecer sua oferta, quer seja qualquer de seus votos, quer seja qualquer de suas ofertas de livre vontade, que eles ofereçam a Yahweh por uma oferta queimada':
031613006f	that você pode ser aceito, você deve oferecer um macho sem defeito, dos touros, das ovelhas, ou dos caprinos.
0316140058	Mas você não oferecerá nada que tenha defeito, pois não será aceitável para você.
03161500ca	Quem oferecer um sacrifício de ofertas de paz a Javé para cumprir um voto, ou por uma oferta de livre vontade do rebanho ou do rebanho, será perfeito para ser aceito. Não deverá ter nenhum defeito.
03161600c7	Você não deve oferecer o que é cego, está ferido, está mutilado, tem uma verruga, está apodrecendo, ou tem uma ferida que corre para Iavé, nem fazer uma oferta por fogo deles no altar a Iavé.
03161700b2	Either um touro ou um cordeiro que tenha qualquer deformidade ou falta em suas partes, que você pode oferecer por uma oferta de livre vontade; mas por um voto não será aceito.
0316180097	Você não deve oferecer a Javé aquilo que tem seus testículos machucados, esmagados, quebrados ou cortados. Você não deve fazer isso em sua terra.
03161900bd	Você não deve oferecer nenhum destes como o pão de seu Deus da mão de um estrangeiro, porque sua corrupção está neles. Há um defeito neles. Eles não devem ser aceitos por você”.
03161a0020	Yahweh falou a Moisés, dizendo:
03161b00b5	“Quando um touro, uma ovelha ou um bode nasce, ele permanecerá sete dias com sua mãe. A partir do oitavo dia ele será aceito para a oferta de uma oferta feita por fogo a Javé.
03161c0054	Seja uma vaca ou uma ovelha, você não a matará nem a seus filhotes em um só dia.
03161d0078	“Quando você sacrificar um sacrifício de ação de graças a Iavé, deverá sacrificá-lo para que possa ser aceito.
03161e0056	Será comido no mesmo dia; você não deixará nada dele até a manhã. Eu sou Yahweh.
03161f004b	“Portanto, guardareis meus mandamentos e os cumprireis”. Eu sou Yahweh.
0316200076	Não profanareis meu santo nome, mas eu serei santificado entre os filhos de Israel. Eu sou Yahweh que vos faz santos,
0316210047	que vos tirou da terra do Egito, para ser vosso Deus. Eu sou Yahweh”.
0317010020	Yahweh falou a Moisés, dizendo:
03170200a8	“Fala aos filhos de Israel, e diz-lhes: 'As festas fixas de Yahweh, que vocês proclamarão como sendo santas convocações, mesmo estas são as minhas festas fixas'.
03170300e0	“'Seis dias de trabalho devem ser feitos, mas no sétimo dia é um sábado de descanso solene, uma santa convocação; você não deve fazer nenhum tipo de trabalho. É um sábado para Yahweh em todas as suas habitações.
0317040081	“'Estas são as festas estabelecidas de Yahweh, mesmo as santas convocações, que vocês proclamarão em sua época designada.
0317050055	“'No primeiro mês, no décimo quarto dia do mês à noite, é a Páscoa de Yahweh.
0317060071	No décimo quinto dia do mesmo mês, é a festa dos pães ázimos a Iavé. Sete dias você comerá pães ázimos.
031707005e	No primeiro dia, você terá uma santa convocação. Você não fará nenhum trabalho regular.
031708008c	Mas oferecereis uma oferta feita por fogo a Iavé por sete dias. No sétimo dia é uma santa convocação. Não fareis trabalho regular'”.
0317090020	Yahweh falou a Moisés, dizendo:
03170a00b4	“Fala aos filhos de Israel e diz-lhes: 'Quando entrardes na terra que eu vos dou, e ceifardes sua colheita, então trareis o molho das primícias de vossa colheita ao sacerdote'.
03170b007b	Ele acenará o molho antes de Yahweh, para ser aceito por vocês. No dia seguinte, após o sábado, o sacerdote o acenará.
03170c0088	No dia em que você acenar o molho, você oferecerá um cordeiro macho sem defeito com um ano de idade para uma oferta queimada a Iavé.
03170d00e6	A oferta de refeição com ele será dois décimos de uma efa de farinha fina misturada com óleo, uma oferta feita pelo fogo a Iavé para um aroma agradável; e a oferta de bebida com ele será de vinho, a quarta parte de um hin.
03170e00e3	Não se deve comer pão, nem grãos torrados, nem grãos frescos, até este mesmo dia, até que se tenha trazido a oferenda de seu Deus. Este é um estatuto para sempre ao longo de suas gerações em todas as suas habitações.
03170f009a	“'Você contará a partir do dia seguinte após o sábado, a partir do dia que você trouxe o molho da oferta da onda: sete sábados serão completados.
0317100080	“'No dia seguinte após o sétimo sábado, você contará cinqüenta dias; e oferecerá uma nova oferta de refeição a Iavé.
03171100b8	Você trará de suas habitações dois pães para uma oferta de onda feita de dois décimos de uma efa de farinha fina. Eles serão cozidos com fermento, para primeiras frutas a Iavé.
031712010a	Você apresentará com o pão sete cordeiros sem defeito com um ano de idade, um touro jovem e dois carneiros. Eles serão um holocausto para Iavé, com sua oferta de refeição e suas ofertas de bebida, mesmo uma oferta feita pelo fogo, de um aroma doce para Iavé.
0317130089	Você oferecerá um bode macho por uma oferta pelo pecado, e dois cordeiros machos por ano de idade por um sacrifício de ofertas de paz.
031714009d	O sacerdote os acenará com o pão das primícias para uma oferta de ondas perante Iavé, com os dois cordeiros. Eles serão santos a Javé para o sacerdote.
03171500e2	Você fará a proclamação, no mesmo dia, de que haverá uma santa convocação para você. Você não fará nenhum trabalho regular. Este é um estatuto para sempre em todas as suas residências, através de suas gerações.
03171600e5	“'Quando você colhe a terra, não deve colher totalmente nos cantos de seu campo. Você não deve colher os respigões de sua colheita. Você deve deixá-los para os pobres e para os estrangeiros. Eu sou Yahweh, vosso Deus”.
0317170020	Yahweh falou a Moisés, dizendo:
03171800af	“Fale aos filhos de Israel, dizendo: 'No sétimo mês, no primeiro dia do mês, haverá um descanso solene para você, um memorial de soar trombetas, uma santa convocação.
031719005c	Você não fará nenhum trabalho regular. Oferecerás uma oferta feita pelo fogo a Javé”.
03171a0020	Yahweh falou a Moisés, dizendo:
03171b00b7	“No entanto, no décimo dia deste sétimo mês é o dia da expiação. Será uma santa convocação para você. Vós vos afligireis e oferecereis uma oferta feita pelo fogo a Javé.
03171c008c	Não fareis nenhum tipo de trabalho nesse mesmo dia, pois é um dia de expiação, para fazer expiação por vós perante Yahweh vosso Deus.
03171d0055	Pois quem quer que seja que não se negue nesse mesmo dia, será cortado de seu povo.
03171e006d	Quem quer que faça qualquer tipo de trabalho nesse mesmo dia, eu destruirei essa pessoa do meio de seu povo.
03171f007f	Você não fará nenhum tipo de trabalho: é um estatuto para sempre através de suas gerações em todas as suas habitações.
0317200096	Será um sábado de descanso solene para vocês, e vocês se negarão. No nono dia do mês à noite, de noite em noite, guardareis o vosso sábado”.
0317210020	Yahweh falou a Moisés, dizendo:
0317220087	“Fale com as crianças de Israel e diga: 'No décimo quinto dia deste sétimo mês é a festa dos estandes por sete dias para Yahweh.
031723005f	No primeiro dia será uma santa convocação. Você não deverá fazer nenhum trabalho regular.
03172400ef	Sete dias você oferecerá uma oferta feita por fogo a Iavé. No oitavo dia, será uma santa convocação para você. Você oferecerá uma oferta feita pelo fogo a Iavé. É uma assembléia solene; você não fará nenhum trabalho regular.
031725010b	“'Estas são as festas designadas de Yahweh que você proclamará como sendo convocações sagradas, para oferecer uma oferta feita pelo fogo a Yahweh, uma oferta queimada, uma oferta de refeição, um sacrifício e ofertas de bebida, cada uma em seu próprio dia -
03172600b4	além dos sábados de Yahweh, e em adição aos seus presentes, e em adição a todos os seus votos, e em adição a todas as suas ofertas de livre vontade, que você dá a Yahweh.
03172700e4	“'Então, no décimo quinto dia do sétimo mês, quando você tiver colhido os frutos da terra, você deve manter a festa de Yahweh sete dias. No primeiro dia será um descanso solene, e no oitavo dia será um descanso solene.
03172800b5	No primeiro dia tomarás os frutos de árvores majestosas, ramos de palmeiras e ramos de árvores grossas e salgueiros do riacho; e te alegrarás diante de Javé teu Deus sete dias.
031729009a	Você o guardará como um banquete para Iavé sete dias no ano. É um estatuto para sempre ao longo de suas gerações. Você o guardará no sétimo mês.
03172a0077	Você deverá morar em abrigos temporários por sete dias. Todos os nativos de Israel morarão em abrigos temporários,
03172b009d	para que suas gerações saibam que eu fiz os filhos de Israel morar em abrigos temporários quando os tirei da terra do Egito. Eu sou Yahweh, vosso Deus”.
03172c004c	Assim, Moisés declarou aos filhos de Israel as festas designadas de Yahweh.
0318010020	Yahweh falou a Moisés, dizendo,
031802008f	“Comande os filhos de Israel, que eles lhe tragam azeite de oliva puro batido para a luz, para fazer com que uma lâmpada arda continuamente.
03180300bd	Fora do véu do Testemunho, na Tenda da Reunião, Aarão deve mantê-lo em ordem da noite à manhã antes de Yahweh continuamente. Será um estatuto para sempre ao longo de suas gerações.
031804005b	Ele manterá em ordem as lâmpadas da lâmpada de ouro puro diante de Yahweh continuamente.
0318050069	“Você deve pegar farinha fina e assar doze bolos dela: dois décimos de um efa devem estar em um bolo.
0318060063	“Você os colocará em duas fileiras, seis em uma fileira, na mesa de ouro puro, antes de Yahweh.
031807007f	Você colocará incenso puro em cada fileira, para que seja ao pão para um memorial, mesmo uma oferta feita pelo fogo a Iavé.
0318080079	Todo dia de sábado, ele o porá em ordem diante de Iavé continuamente. É um pacto eterno em nome dos filhos de Israel.
03180900a1	Será para Aarão e seus filhos. Eles o comerão num lugar santo; pois para ele é santíssimo as ofertas de Javé feitas pelo fogo por um estatuto perpétuo”.
03180a00a9	O filho de uma mulher israelita, cujo pai era egípcio, saiu entre os filhos de Israel; e o filho da mulher israelita e um homem de Israel lutaram juntos no acampamento.
03180b009a	O filho da mulher israelita blasfemou o Nome, e amaldiçoou; e o trouxeram a Moisés. O nome de sua mãe era Shelomith, a filha de Dibri, da tribo de Dan.
03180c0053	Eles o colocaram sob custódia até que o testamento de Iavé lhes fosse declarado.
03180d0020	Yahweh falou a Moisés, dizendo:
03180e00a4	“Tragam aquele que amaldiçoou para fora do acampamento; e que todos os que o ouviram ponham as mãos sobre sua cabeça, e que toda a congregação o apedreje”.
03180f0063	Falareis aos filhos de Israel, dizendo: “Quem amaldiçoar seu Deus, levará sobre si o pecado”.
03181000c6	Aquele que blasfemar o nome de Javé, certamente será condenado à morte. Toda a congregação certamente o apedrejará. Tanto o estrangeiro como o nativo serão mortos quando ele blasfemar o nome.
0318110056	“'Aquele que golpear qualquer homem mortalmente será certamente condenado à morte.
0318120050	Aquele que golpear mortalmente um animal, fará com que seja bom, vida por vida.
0318130041	Se alguém ferir seu próximo, isso lhe será feito como ele fez:
031814006a	fratura por fratura, olho por olho, dente por dente. Será feito a ele como se ele tivesse ferido alguém.
031815005d	Aquele que matar um animal o fará bem; e aquele que matar um homem será condenado à morte.
031816006a	Você terá um tipo de lei tanto para o estrangeiro como para o nativo; pois eu sou Yahweh, vosso Deus”.
03181700c3	Moisés falou aos filhos de Israel; e eles trouxeram aquele que tinha amaldiçoado para fora do acampamento, e o apedrejaram com pedras. Os filhos de Israel fizeram como Yahweh ordenou a Moisés.
0319010026	Yahweh disse a Moisés no Monte Sinai,
0319020085	“Fala aos filhos de Israel e diz-lhes: 'Quando entrardes na terra que eu vos dou, então a terra guardará um sábado para Yahweh'.
0319030057	Semearás teu campo seis anos, e podarás tua vinha seis anos, e colherás seus frutos;
0319040094	mas no sétimo ano haverá um sábado de descanso solene para a terra, um sábado para Javé. Você não semeará seu campo nem podará seu vinhedo.
