0100000008	Gênesis
0407150051	um novilho, um carneiro, e um cordeiro de um ano de idade para a oferta queimada;
0407160022	um bode para a oferta pelo pecado;
04071700a2	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Natanael, filho de Zuar.
0407180062	No terceiro dia chegou Eliabe, filho de Helom e líder da tribo de Zebulom, e trouxe a sua oferta.
0407190108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
04071a003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
04071b0050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
04071c0022	um bode para a oferta pelo pecado;
04071d00a1	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Eliabe, filho de Helom.
04071e0055	Elizur, filho de Sedeur e líder de Rúben, veio no quarto dia e trouxe a sua oferta.
04071f0108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
040720003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
0407210051	um novilho, um carneiro e um cordeiro de um ano de idade, para a oferta queimada;
0407220022	um bode para a oferta pelo pecado;
04072300a2	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Elizur, filho de Sedeur.
0407240078	Da tribo de Simeão veio Selumiel, filho de Zurisadai e líder da tribo, no quinto dia. Ele também trouxe a sua oferta.
0407250108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
040726003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
0407270050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
0407280022	um bode para a oferta pelo pecado;
04072900a7	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Selumiel, filho de Zurisadai.
04072a0069	No sexto dia, chegou Eliasafe, filho de Deuel e líder da tribo de Gade. Ele também trouxe a sua oferta.
04072b0108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
04072c003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
04072d0050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
04072e0022	um bode para a oferta pelo pecado;
04072f00a3	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Eliasafe, filho de Deuel.
040730005a	Elisama, líder da tribo de Efraim e filho de Amiúde, trouxe a sua oferta no sétimo dia.
0407310108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
040732003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
0407330050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
0407340022	um bode para a oferta pelo pecado;
04073500a4	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Elisama, filho de Amiúde.
0407360065	No oitavo dia veio o líder da tribo de Manassés, Gamaliel, filho de Pedazur, trazendo a sua oferta.
0407370108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
040738003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
0407390050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
04073a0022	um bode para a oferta pelo pecado;
04073b00a5	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Gamaliel, filho de Pedazur.
04073c0065	No nono dia foi a vez de Abidã, filho de Gideoni e líder da tribo de Benjamim, trazer a sua oferta.
04073d0108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
04073e003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
04073f0050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
0407400022	um bode para a oferta pelo pecado;
04074100a3	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Abidã, filho de Gideoni.
0407420062	Aiezer, filho de Amisadai, chegou no décimo dia com a sua oferta. Ele era líder da tribo de Dã.
0407430108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
040744003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
0407450050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
0407460022	um bode para a oferta pelo pecado;
04074700a4	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Aiezer, filho de Amisadai.
040748007d	No dia seguinte, ou seja, no décimo primeiro dia, chegou Pagiel, líder da tribo de Aser e filho de Ocrã, com a sua oferta.
0407490108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
04074a003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
04074b0050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
04074c0022	um bode para a oferta pelo pecado;
04074d00a1	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Pagiel, filho de Ocrã.
04074e0073	E, no último dia, no décimo segundo dia, veio Aira, líder da tribo de Naftali e filho de Enã, com a sua oferta.
04074f0108	A oferta dele era um prato de prata de um quilo e quinhentos e sessenta gramas e uma bacia de prata para as aspersões, de oitocentos e quarenta gramas, segundo o peso padrão do santuário, cada um cheio de ofertas de cereais da melhor farinha amassada com óleo;
040750003e	uma vasilha de ouro de cento e vinte gramas, cheia de incenso;
0407510050	um novilho, um carneiro e um cordeiro de um ano de idade para a oferta queimada;
0407520022	um bode para a oferta pelo pecado;
040753009e	e dois bois, cinco carneiros, cinco bodes e cinco cordeiros de um ano para serem oferecidos como sacrifício de paz. Essa foi a oferta de Aira, filho de Enã.
04075400bb	Essas foram as ofertas dos líderes de Israel para a dedicação do altar, no dia em que foi ungido: doze pratos de prata, doze bacias de prata para as aspersões e doze vasilhas de ouro.
04075500ef	Cada prato de prata pesava um quilo e quinhentos e sessenta gramas, e cada bacia pesava oitocentos e quarenta gramas. O total dos utensílios de prata pesava vinte e oito quilos e oitocentos gramas, tendo como padrão o peso do santuário.
04075600c8	As doze vasilhas de ouro cheias de incenso pesavam cada uma cento e vinte gramas, tendo como base o peso padrão do santuário. Todo ouro das vasilhas foi de um quilo e quatrocentos e quarenta gramas.
04075700d2	O total de animais oferecidos como ofertas queimadas foi: doze novilhos, doze carneiros e doze cordeiros de um ano de idade, junto com as ofertas de cereais. Foram trazidos doze bodes para a oferta pelo pecado.
04075800e6	E para os sacrifícios de paz eles trouxeram: vinte e quatro bois, sessenta carneiros, sessenta bodes e sessenta cordeiros de um ano de idade. Essas foram as ofertas trazidas para a dedicação do altar, depois que ele foi ungido.
04075900d0	Sempre que Moisés entrava no Tabernáculo para falar com o Senhor, ele ouvia a voz que falava com ele de cima da tampa da arca da aliança, entre os dois querubins. Era assim que o Senhor falava com Moisés.
0408010019	O Senhor disse a Moisés:
040802007e	“Diga o seguinte a Arão: Quando você colocar as sete lâmpadas, elas deverão iluminar a área da frente do candelabro”.
040803008c	E assim fez Arão: colocou as lâmpadas de modo que estivessem voltadas para a frente do candelabro, como o Senhor havia ordenado a Moisés.
0408040093	Todo o candelabro foi feito de ouro batido, desde a base até os detalhes das flores, de acordo com o modelo que o Senhor tinha mostrado a Moisés.
040805001b	E o Senhor disse a Moisés:
040806003e	“Separe os levitas do meio do povo de Israel e purifique-os.
04080700bc	Proceda da seguinte maneira em relação à purificação: você jogará água da purificação sobre eles, e eles cortarão o pelo do corpo e lavarão a roupa. Assim ficarão purificados.
04080800a8	Em seguida, eles tomarão um novilho com a oferta de cereais, feita da melhor farinha, amassada com óleo; você, porém, tomará outro novilho como oferta pelo pecado.
0408090055	Traga os levitas até a porta do Tabernáculo para que todo o povo de Israel os veja.
04080a0072	Em seguida você levará os levitas perante o Senhor, e os israelitas colocarão as mãos sobre as cabeças deles.
04080b008f	Arão apresentará os levitas ao Senhor como oferta ritualmente movida da parte dos filhos de Israel, para que trabalhem no serviço do Senhor.
04080c00cc	“Depois disso, os levitas colocarão as mãos sobre a cabeça dos dois novilhos, e você oferecerá um novilho como oferta pelo pecado e o outro como oferta queimada ao Senhor para purificar os levitas.
04080d0081	Então você colocará os levitas em pé perante Arão e seus filhos, e os apresentará como oferta ritualmente movida ao Senhor.
04080e005a	Desse modo você separará os levitas do meio do povo de Israel, e os levitas serão meus.
04080f008a	“Depois disso, eles estarão prontos para ministrar no Tabernáculo; e você os purificará e os apresentará por meio de oferta movida.
0408100083	Os levitas foram separados do meio do povo de Israel para serem meus, em lugar de todo filho mais velho de cada família de Israel.
04081100b9	Porque todo filho mais velho de cada família do povo de Israel e de cada cria de todo animal é meu. Eu os separei para mim quando feri os filhos mais velhos de cada família do Egito,
0408120058	e escolhi os levitas em lugar dos filhos mais velhos de cada família do povo de Israel.
04081300ee	Agora entrego os levitas a Arão e aos seus filhos; eles ministrarão no Tabernáculo em nome dos israelitas, para obterem o perdão dos pecados e para protegerem os israelitas de alguma desgraça quando se aproximarem do Tabernáculo”.
0408140087	Dessa maneira, Moisés, Arão e todo o povo de Israel fizeram com os levitas de acordo com as ordens que o Senhor tinha dado a Moisés.
04081500c2	Os levitas se purificaram e lavaram as suas roupas. E Arão apresentou os levitas por oferta movida ao Senhor e fez os sacrifícios para obter o perdão dos pecados por eles, para purificá-los.
