2800000005	Matei
2a0c290066	A Petili gubhaabhushiye a Yeshu, “Mmakulungwa, lwene lutangolu ntutanjile uwepe, eu bhandu bhowe?”
2a0c2a00d6	Bhakulungwa gubhajangwile, Bhai, igala gani ali nkulungwa jwa bhatumishi akwete lunda, lwa kwaatenda bhakulungwa bhakwe bhammishe kubha nkulungwa jwa bhatumishi bhabho, nkupinga abhapanganje shalya malanga ga pwaa?
2a0c2b006f	Shiibhe mbaya jwene nkulungwa jwa bhatumishijo, bhakulungwa bhakwe pushibhabhujepo bhanng'imane alitenda nneyo.
2a0c2c0047	Kweli ngunakummalanjilanga, shibhantende nkulungwa jwa indu yabho yowe.
2a0c2d00c2	Ikabheje jwene ntumishijo aibheleketelaga sha muntima, bhakulungwa bhangu bhanakabha kubhuja, nitandubha kwaakomanga bhatumishi ajakwe, bhanabhalume na bhanabhakongwe, nilya na ng'wa na kolelwa,
2a0c2e0094	bhakulungwa bhakwe shibhabhuje lyubha lyangalilolela na malanga gangagamanya, shibhanngabhanye ipande ibhili, nikummika pamo na bhangakulupalikanga.
2a0c2f0063	Ntumishi akugamanya gubhapinga bhakulungwa bhakwe, ikabhe akaatenda ibhapinga, shapanyangulwe kaje.
2a0c3000bc	Ikabheje akakumumanya jula, atendaga ya kummulaya apanyangulwe, shapanyangulwe kashoko. Jojowe apegwilwe yaigwinji, shalongwe yaigwinji, akulupalilwe kwa yaigwinji, shiipinjikwe yaigwinji.
2a0c31003f	“Njikwiya koleya moto pa shilambolyo, mbaya ukaliji ukoleywe!
2a0c320063	Ikabheje njikola ubhatisho gungupinjikwa matishwe, ngunapupa ntima mpaka gwene ubhatishogo umalile!
2a0c330061	Punkuganishiyanga nyile peleka ulele pa shilambolyo? Wala kashoko, nngabha ulele ikabhe malekano.
2a0c34007d	Na kutandubhila nnaino, bhandunji nng'ano bha likaja limo bhapinga taukangana, bhatatu kwa bhabhili, na bhabhili kwa bhatatu.
2a0c3500e7	Ainamundu shibhantaushe mwanagwabho, na mwana shabhataushe ainagwe, anyinamundu shibhantaushe mwali jwabho, na jwalakwe mwali shabhataushe akwabhe, akwemundu shibhantaushe nkamwanagwabho na nkamwanamundu shabhataushe akwebhakwe.”
2a0c3600a2	A Yeshu gubhabhekete kabhili na lugwinjili, “Punkugabhonanga maunde galikoposhela kulititimila lyubha, shangupe nnabheleketanga, ‘Shijinye ula,’ na jinanya.
2a0c370070	Nnjibhonangaga mbungo ja kwibhanda jinipuga, nnabheleketanga, ‘Kupingabhala lyubha,’ na pwikubha nneyo peyo.
2a0c38009e	Mmanganya mmagulumba! Nnamanyanga kulondola kunya kwa ula eu kubhala kwa lyubha, kwa lola shilambo na kunani, bhai kwa nndi nkakujimanyanga jene miongwe jino?
2a0c390032	“Kwa nndi mwaashayene nkaamuanga kutenda ya aki?
2a0c3a00d5	Monaga mmagongo nnjenu alikwenda kunshitakiya, mbaya kujuga kuleshelelwa nninginji mumpanda, nkupinga anampeleshe ku bhaukumula, na bhaukumula bhanakunkamuya kwa ashimanjola, na bhalakwe ashimanjola bhanakuntabha.
2a0c3b004e	Kweli ngunakummalanjila nkakopoka mwenemo, mpaka nnipe mmbiya ja malishiya.”
2a0d0100c3	Gene malangago bhandunji bhana gubhaabhalanjilenje a Yeshu ga bhandunji bha ku Galilaya bhabhulegwenje na a Pilato na minyai jabhonji gujianganyishe na minyai ja bhannyama bhabhonji bha bhishila.
2a0d0200a7	Na bhalabho a Yeshu gubhaabhushienje, “Punkuganishiyanga bhene Bhagalilayabho bhashinkukolanga yambi kupunda Bhagalilaya bhananji, nkali bhaabhulagwanje shana nneyo?
2a0d030050	Nngabha nneyo, ikabheje nkali mmanganya nkaipetanje, nneyo peyo shintitimilanje.
2a0d0400b4	Bhuli, bhene kumi na nane bhagwililwenje na nnala ku Shiloamu niwanganga bhala, punkuganishiyanga kuti bhashinkukolanga yambi kupunda bhandunji bhowe bhatamanganaga ku Yelushalemu?
2a0d050068	Ngunakummalanjilanga nngabha, ikabheje nkali mmanganya nkaipetanje, nneyo peyo mmowe shintitimilanje.”
2a0d0600dd	Kungai a Yeshu gubhaatanjilenje aluno lutango luno, “Bhandu bhamo bhashinkukola nkongo gwa ntini munngunda gwabho gwa mishabhibhu. Gubhapite kupinga bhakakabhe iepo yakwe, ikabheje kuguimana gwangaogola tini nkali jimo.
2a0d0700b4	Bhai, gubhammalanjile ntumishi jwabho, ‘Lola! Kwa yaka itatu natendaga kwiya kabha iepo ya gwene nkongogu, nangapata shoshowe. Guushele! Kwa nndi unaangabhanya litaka gwayoyo?’
2a0d08006f	Ikabheje ntumishi jula gwabhajangwile, ‘Mmakulungwa, namwaka tuuleshe, niguolele liimbo na niutajile mbolela.
2a0d09004d	Ibhaga pashaka uogolaga iepo, shammbone, ibhaga lepe, bhai shiguushele.’”
2a0d0a0044	Lyubha limo lya Pumulila a Yeshu bhatendaga jiganya nshinagogi jimo.
2a0d0b00c6	Penepo bhashinkupagwa bhakongwe bhamo bhaaliji na shigongo kwa yaka kumi na nane, pabha ashinkwaatama lioka jwangali jwa mmbone. Nngongo gwabho gwashinkupinda, bhakakombolaga kujinuka nkali kashoko.
2a0d0c005b	A Yeshu bhakaabhoneje gubhaashemile, gubhaabhalanjile, “A mama nnamile shilwele shenu.”
2a0d0d0060	Gubhaabhishile makono bhakongwe bhala, shangupe nngongo gwabho guugolweshe, gubhainiye a Nnungu.
2a0d0e0137	Ikabheje bhakulungwa bha shinagogi gubhatumbele pabhaa Yeshu bhashikunnamya mundu Lyubha lya Pumulila. Kwa nneyo gubhalubhalanjile lugwinjili lwa bhandunji lula, “Nkwetenje mobha shita ga kamula liengo. Bhai, nnjiyangane gene mobhago kunnamiywanje ilwele yenunji, ikabheje nnajiyangane lyubha lya Pumulila.”
2a0d0f00b1	Penepo Bhakulungwa gubhajangwile, “Mmanganya mmagulumba! Munkumbi gwenunji gani akananng'ugule ng'ombe eu mbunda jwakwe nshitundu ampeleshe kung'wa mashi, lyubha lya Pumulila?
2a0d1000b8	Nnaino, apano apali jwankongwe jwa shipinga sha a Bhulaimu apotekwaga naka lishetani kwa yaka kumi na nane. Bhuli, nngabha sha mmbone kunngopola shitabho shakwe lyubha lya Pumulila?”
2a0d11009d	A Yeshu bhakabheleketeje genego, ashaamagongo ajabho bhowe gubhakwetenje oni ikabheje bhananji guyaanonyelenje kwa kaje kwa ligongo lya indu ibhatendile ila.
2a0d120058	A Yeshu gubhabhushiye, “Upalume gwa a Nnungu ulandana na nndi? Shiniulandanye na nndi?
2a0d13009a	Malinga mbeju ja aladali jili jishoko kaje jatolile mundu jumo nipanda munngunda gwakwe, gujimelile nibha nkongo. Ijuni guishenjile maui nnyambi yakwe.”
2a0d140046	Kabhili gubhabhushiye, “Shiniulandanye na nndi Upalume gwa a Nnungu?
2a0d15007c	Malinga ngedule shibhatolile bhakongwe bhamo nianganya na utandi madebhe gabhili na nushu kungai utandi gowe guukwebhile.”
2a0d16006a	A Yeshu gubhapite na mwanja gwabho kuloya ku Yelushalemu bhalipita mwilambo na mwijiji, bhalipita jiganya.
2a0d170061	Mundu jumo gwabhabhushiye, “Mmakulungwa, bhuli, bhandunji bhapinga tapulwanga ni bhashokope?”
2a0d1800b4	A Yeshu gubhaalugulilenje, Ntumbilanje kaje kujinjila kupitila nnango gwa nshoko, pabha ngunakummalanjilanga, bhandu bhabhagwinji shibhalinganje kujinjila ikabheje bhakakombolanga.
2a0d1900f5	Shigaishe mobha bhayene nyumba shibhajime niugala nnango. Mmanganya nkupinga jimangana palanga nitandubha kuolishiya nninkutinji, Mmakulungwa ntuugulile nnango. Ikabheje bhenebho shibhannjangulanje, ngakummanyanga mmanganya wala kunkoposhelenje.
2a0d1a0079	Numbe mmanganya shintandubhanje kwaalugulila, twatendaga kulya na ng'wa pamo na mmwe na mwatendaga jiganya mwilambo yetu.
2a0d1b0087	Ikabheje na bhalabho shibhaajangulanje, “Ngakummanyanga mmanganya wala kunkukoposhelanga, nshokangane mmanganya mmowe mmalebhanga.”
2a0d1c00db	Penepo ni pushipingapagwa shililo na kutauna meno, pushimwabhonanje a Bhulaimu na a Ishaka na a Yakobho na ashinkulondola bhowe bha a Nnungu bhalinginji mu Upalume gwa a Nnungu, ikabheje mmanganya nnokololwenje palanga!
2a0d1d007f	Bhapinga kwiyangana bhandunji kukoposhela mmbali yowe ya shilambolyo nitama pa shalya shaabhishilwenje mu Upalume gwa a Nnungu.
2a0d1e0076	Nnole, bhapali bhalinginji bha kumpelo shibhabhanganje bha kundandubho na bha kundandubho shibhabhanganje bha kumpelo.
2a0d1f00b7	Gene malangapego, Mapalishayo na bhandunji bhana gubhaajendelenje a Yeshu gubhaalugulilenje, “Nnjabhule apano nnjende mmbali jina, pabha bhakulungwa a Elode bhanapinga kummulaga.”
2a0d2000bd	A Yeshu gubhaajangwilenje, “Nnjendangane nkaalilugulilanje lyene lyananshetolyo nneino, ‘Lelo na malabhi shinjoye maoka na kwaalamyanga bhalwelenji na ntondo shimaliye liengo lyangu.’
2a0d2100a5	Nkali nneyo, lelo na malabhi na ntondo, ngunapinjikwa nyende mwanja gwangu, pabha ikapinjikwa ankulondola bha a Nnungu bhabhulagwe kunyenje shilambo sha Yelushalemu.
2a0d220117	“Ugwe Yelushalemu! Yelushalemu! Unakwabhulaganga ashinkulondola bha a Nnungu nikwaakomanga maganga bhatumilwenje kunngwako. Palingwa pumbinjile kwaagutamilanga bhana bhako pamo mbuti namwana jwa nnguku shakuti kwaagutamilanga bhana bhakwe mmapapiko gakwe, ikabheje gwangapinga.
2a0d2300c3	Nnolanje! Shinneshelwanje ushubha nshilambo shenunji. Bhai, ngunakummalanjilanga, nkamonanga kabhili mpaka pushimmeleketanje kuti, ‘Bhakwete Mboka bhene bhakwiya kwa lina lya Bhakulungwa.’”
2a0e0100a2	Lyubha limo lya Pumulila a Yeshu bhashinkwenda kulya shalya kumui kwa akalongolele bhamo bha Mapalishayo, bhandunji bhapalinji penepo gubhaalolesheyenje kwa kaje.
2a0e020036	Mmujo jabho a Yeshu ashinkupagwa mundu nnwele shitaka.
2a0e030085	A Yeshu gubhaabhushiyenje bhaajiganya bha shalia na Mapalishayo, “Ilipinjikwa eu ikapinjikwa kunnamya mundu Lyubha lya Pumulila?”
2a0e040079	Ikabheje bhanganya bhala gubhatemingene ilili. A Yeshu gubhankamwile nnwele jula gubhannamiye, gubhanneshile aijabhulile.
2a0e05008b	Kungai gubhaabhushiye, “Munkumbi gwenunji gani mwanagwe eu ng'ombe jwakwe atumbushilaga nniiko, akananshoye pabha Lyubha lya Pumulila?”
2a0e060026	Ikabheje bhangakombolanga kwajaangula.
2a0e07006d	A Yeshu bhakaabhonanjeje bhashemilwenje bhala shibhatendaga kwiagulilanga itengu ya mmujo, gubhaalugulilenje.
2a0e08006e	“Ibhaga mundu anshemaga kundoa, nnatame pa shitengu sha mmujo, inabha apali juna ashemilwe jwa kupunda mmwe.
2a0e09008e	Bhanshemilenje bhala shibhajiye kummalanjila, ‘Mwaapiye abha.’ Penepo nkupinga kola oni pa bhandu bhowe nnikwendatama shitengu sha nnyuma.
2a0e0a00b6	Ikabhe nshemwaga ntame shitengu sha nnyuma, nkupinga nnyene nyumba ajiyaga annugulile, ‘Ambwiga, nnjiye mmujo muno.’ Penepo nkupinga ishimiywa na bhowe bhatemingene pamo na mmwe.
2a0e0b0049	Pabha, jojowe akwiikweya apinga tuluywa, na akwiituluya apinga kweywa.”
2a0e0c00ff	Kungai gubhaabhalanjile na bhashemile bhala, “Punkuteleka kalamu ibhe mui eu shilo, nnaashemanje ashaambwiga ajenu eu ashaalongo ajenu eu ashaatami ajenu bhalinginji matajilipe, na bhalabhonji bhana kwiya kunshemanga nibha nnipilwe yumwaatendelenje ila.
2a0e0d0065	Ikabheje, punkuteleka kalamu, mwaashemanje bhaalaga, bhaalemalanga na ashinangwabha na ashinangalole,
2a0e0e009d	na mmwe shimpate mboka, pabha bhene bhanganyabho bhangalinginji sha kunnipa. A Nnungu shibhampe upo yenu lyubha lishibhayukanje bhandunji bhakwetenje aki.”
2a0e0f0082	Mundu jumo munkumbi gwa bhatemingene na a Yeshu pa shalya gwashite, “Mbaya jwene mundu shalye kalamu mu Upalume gwa a Nnungu.”
2a0e100074	A Yeshu gubhannjangwile, “Bhandu bhamo bhashinkuteleka kalamu jikulungwa, gubhaashemilenje bhandunji bhabhagwinji.
2a0e11008f	Lyubha lya kalamu likaishileje gubhantumile ntumishi jwabho akaalugulilanje bhashemilwenje bhala kuti, ‘Nnjiyangane, indu yowe ili tayali.’
2a0e1200a8	Ikabheje bhowe, gubhatandwibhenje kwiilugula jumo jumo. Jwa ntai gwashite, ‘Njigombola nngunda, kwa nneyo ngunapinjikwa nyende ngaulole shonde bhai, uneshe nyende.’
2a0e13007f	Na juna gwashite, ‘Njigombola ng'ombe ya lima, majela nng'ano, kwa nneyo ngunakwenda kwiilinga, shonde bhai uneshe nyende.’
2a0e140033	Na juna gwashite, ‘Njilomba, kwa nneyo ngaika.’
2a0e15012f	“Ntumishi jula gwabhujile nigwabhalugulile bhakulungwa bhakwe jene nganijo. Bhayene nyumba bhala gubhatumbele, gubhannugulile ntumishi jwabho, ‘Ujende shangu kumpanda njindo na mmipanda ja pa shilambo pano, ujiyenabhonji nnyumba muno bhalaga, na ashinangwabha, na ashinangalole, na bhaalemalanga.’
2a0e160064	Kungai ntumishi jula gwashite, ‘Mmakulungwa, innajile ila ndendile, ikabheje mwaatama mwatangu.’
2a0e1700ad	Bhakulungwa bhala gubhannugulile ntumishi jula, ‘Ujende mmipanda njindo na mipanda ja pa shilambo pano ukaashishilishiyanje bhandunji bhajiyangane, nyumba jangu jigumbale.
2a0e18007d	Ngunakummalanjilanga mmowe kuti, jwakwapi nkali jumo munkumbi gwa bhunaashemilenje gwantai bhala shapaye shalya shangu.’”
2a0e190078	Penepo, likukute likulungwa lya bhandu gulilongene na a Yeshu. Bhai, gubhaatendebhushilenje bhandunji gubhaalugulilenje,
2a0e1a00ca	“Mundu jojowe apinga kubha nkujiganywa jwangu ambinje, kupunda shakutikwaapinga ainagwe na akwabhe na akagwe na ashibhanagwe, na ashaapwakwe na ashaalumbugwe na nkali kupunda shakuti kwiipinga nnyene.
2a0e1b0053	Mundu akaujigale nshalabha gwakwe ningagula akakombola kubha nkujiganywa jwangu.”
2a0e1c008e	Pabha, gani munkumbi gwenunji apingaga kushenga nnala, akatandubha kutama nilola galama jakwe nkupinga amumanye ibhaga akwete mmbiyaya malila?
2a0e1d0064	Inabha atandubhaga kushenga nshingi niilepela kumaliya, bhandunji shibhalolanjebho shibhanng'ekanje,
2a0e1e004e	bhalinkutinji. Aju munduju atandwibhe kushenga, ikabheje ashilepela malishiya.
2a0e1f00d6	Eu mpalume jwashi apinga kwenda komana na upalume guna, anatandubhe kutama ni niganishiya ibhaga shakombole na ashimanjola bhakwe elupu likumi limo, kwenda komana na a mpalume bhakwete manjola elupu makumi gabhili?
2a0e200049	Abhonaga akakombola, shatume ntenga kupinga ulele bhakanabhe bhandishila.
2a0e210070	Bhai nneyo peyo, akapagwa nkali jumo munkumbi gwenunji apingabha nkujiganywa jwangu, akaleshe indu yowe yakwete.
2a0e220047	“Nnjete ni ja mmbone, ibhaga jikanonye, jitagwe nndi jinonye kabhili?
2a0e230068	Jikapwaa kwa litaka wala kwa tenda mbolela. Ikabheje pakujijaa kwa taliya. Akwete makutujo apilikane!”
2a0f01006d	Lyubha limo, bhakamula koli na bhaatendanga yambi bhabhagwinji bhashinkwiyangana kukwaapilikanishiya a Yeshu.
2a0f02009e	Mapalishayo na bhaajiganya bha shalia gubhatandubhenje kuinginika, “Mwalolanje abha bhandubha! Bhanakwaashemanga bhakwetenje yambi, na bhanalya nabhonji.”
2a0f030021	A Yeshu gubhaatanjilenje lutango.
2a0f0400b4	“Ibhaga, munkumbi gwenunji mundu akolaga ngondolo makumi kumi, jumo aobhaga, bhuli, akaalekanga makumi tisha na tisha bhala pakonde, nikwenda kunnoleya aobhile jula mpaka ampate?
2a0f050038	Ampataga, apinga kunnjigala pashilembele alikwiinonyela.
2a0f06008a	Aikaga kumui, apinga kwaashemanga ashaambwiga ajakwe nikwaalugulilanga, ‘Twinonyele tubhowe, pabha nimpatile ngondolo jwangu aobhile.’
2a0f0700ca	Nneyo peyo ngunakummalanjilanga, pwiipingabha kwiinonyela kunnungu, kwa ligongo lya kwiipeta mundu jumo akwete yambi, kupunda bhandu makumi tisha na tisha bhakwetenje aki, bhakaapinjikwanga kwiipeta.”
2a0f0800aa	“Eu nkubhonanga bhuli? Tujile jwankongwe jumo akwete ela likumi limo, aobhyaga jimo, shatende nndi? Shakoleye kandili nipejila nyumba nisheimba kuloleya mpaka ajibhone.
2a0f090086	Ajipataga, shabhashemanje ashaambwiga ajakwe na ashaatami ajakwe alinkuti, ‘Twinonyele, pabha ela jangu jaobhile jila nijibhweni.’
2a0f0a008c	Nneyo peyo ngunakunnugulilanga, shiikutibha a nng'angalo kwa ashimalaika bha a Nnungu, kwa ligongo lya mundu jumo akwete yambi akwiipeta.”
2a0f0b005b	A Yeshu gubhapundile kubheleketa, Bhashinkupagwa bhandu bhamo bhaakwete bhashanda bhabhili.
2a0f0c007a	Jwannung'una jula akwaabhalanjilaga ainagwe. “Atati mmbe ulishi gwangu.” Na bhalabho gubhaagabhanishiyenje mali gabho.
2a0f0d008e	Gakapiteje mobha gashoko, jwannung'una jula gwaushiye ulishi gwakwe, gwapite kushilambo sha talika na ela yakwe ila, gwajonenje nkulabhalabha.
2a0f0e005d	Akamaliyeje indu yowe, gushikoposhele shibhanga shapunda nshilambo mula, gwatandwibhe kulaga.
2a0f0f0067	Gwajujile liengo kukanshilambo jumo jwa kweneko, jwalakwe gwampeleshe kunngunda gwakwe kuliya ngulubhe.
2a0f10004b	Atendaga lokolila shalya sha ngulubhe, ikabhe jwakwapi mundu ampele shindu.
2a0f110087	Ikabheje akalumatileje muntima gwakwe gwashite, bhatumishi bhalingwa kwa atati kula, bhalyanganga nilepela, akuno nne niliwa shibhanga?
2a0f12004e	Shimuje kwa atati ngaabhalanjile kuti, atati, njilebha Kunnungu na kwenu mmwe.
2a0f130046	Ngapinjikwa kushemwa kabhili mwanagwenu. Nndende mbuti ntumishi jwenu.
2a0f14009f	Bhai gwajabhwile kubhuja kwa ainagwe. “Ikabheje ali kwaataliya, ainagwe gubhamweni, nikummonela shiya gubhammutushile kukunnyambatila akuno bhalikunnambanga.
2a0f150078	Mwanamundu gwashite. Atati njikwaalebhela a Nnungu, na njikunnebhela na mmwe. Ngapinjikwa kabhili kushemwa namwanagwenu.
2a0f16008b	Ikabheje ainagwe gubhaalugulilenje bhatumishi bhabho, ‘Shangu! Ntolanje nngubho ya mmbone munng'washanje! Munng'washanje lupete na ilatu!
2a0f170042	Munng'inganje ng'ombe jwa mmbone jwa jimbala, tulye na tuangalile!
2a0f18007a	Pabha kwangu nne mwananguju aawile, mbena jwankoto ashinkuobha, ikabheje nnaino abhoneshe.’ Gubhatandubhenje kuangalila.
2a0f190084	“Gene malangago nkulugwe jula, paliji akanabhebhuja kunngunda. Pabhujaga alibhandishila kumui, gwapilikene nyimbo na iindo ya ina.
2a0f1a003b	Gwanshemile ntumishi jumo, gwammushiye, ‘Shipali nndi?’
2a0f1b009c	Ntumishi jula gwannjangwile, ‘Mpwako abhujile, na ainago bhashikunng'injila ng'ombe jwa mmbone jwa jimbala, pabha bhampatile mwana gwabho ali jwankoto.’
2a0f1c007d	“Nshanda jwankulu jula guinshimile, gwakanile kujinjila nnyumba. Ainagwe gubhakopweshe palanga kukunshondelesheya ajinjile.
2a0f1d00cb	Ikabheje jwalakwe gwabhajangwile, ‘Nnole! Yaka yowei nne njikuntumishila na nganabhekana amuli yenu wala lyubha limo. Ikabheje nkanabhemba nkali mwana jwa mmbui jumo, ng'angalale na ashaambwiga ajangu!
2a0f1e007c	Ikabheje mwana gwenu ajonenje indu yenu na majajana, akabhujeje shangupe nshikunng'injila ng'ombe jwa mmbone jwa jimbala.’
2a0f1f0063	Ainagwe gubhannjangwile, ‘Mwanangu, ugwe puli na nne mobha gowega, na indu yowe ingwete nne yako.
2a0f20007b	Ikabheje tushipinjikwa kuangalila nkwinonyela pabha mpwako awile jula, mbena jwankoto, ashinkuobha, nnaino abhoneshe.’”
2a100100a6	A Yeshu gubhaalugulilenje bhaajiganywa bhabho, “Ashinkupagwa tajili jumo na nyapala jwakwe. Tajili jula ashinkulugulilwa, kuti nyapala jwabho anatapanya indu yabho.
2a100200a9	Tajili jula gwanshemile, nikummuya, ‘Indu yashi yako ugwe ingupilikanai? Utende malonda ga indu yangu yuposhele na yulile, pabha ukaapinjikwa kubha nyapala kabhili.’
2a10030093	Nyapala jula gwaganishiye, ‘Bhakulungwa bhangu bhanaminga liengo lya unyapala, shindende bhuli? Nangali mashili ga lima, pita juga ngunakola oni.
2a10040065	Elo, nishimanyi sha tenda nkupinga pushimingwe liengopo, bhandunji bhanjemelanje kunngwabhonji.’”
2a10050098	“Bhai, gwabhashemilenje jumo jumo, bhakwetenje magambo bhowe kubhakulungwa bhakwe, gwammushiye jwa ntai jula, ‘Yukulongwa na bhakulungwa ilingwa?’
2a100600a6	Jwalakwe gwajangwile, ‘Nndobho 180 ya mauta ga sheituni.’ Nyapala jula gwannugulile, ‘Tola shipande sha ligambo lyako, shangu ujandishe nndobho makumi tisha.’
2a100700dd	Na gwammushiye akwete ligambo jwa bhili, ‘Ugwe ulongwa nndi?’ Jwalakwe gwajangwile, ‘Magunia 1,000 ga ngano.’ Nyapala jula gwannugulile, ‘Tola shipande sha ligambo lyako, shangu ujandishe magunia mia nane.’”
2a100800c5	Bhai tajili jula gwannumbilile nyapala jula, kwa penya kwakwe. Pabha bhandunji bha pa shilambolyo pano bhanapenyanga pubhatendanga indu na ashaajabhonji, kupunda bhandunji bha Upalume gwa a Nnungu.
2a100900bc	Na bhalabho a Yeshu gubhapundile kubheleketa, “Na nne ngunakummalanjilanga, mpanganje mbwiga na bhandunji kwa mali ga pa shilambolyo, nkupinga gamalaga, mposhelwanje kundamo ja pitipiti.
2a100a00aa	Jojowe shakulupalilwe kwa indu yaishoko, shakulupalilwe nkali kwa indu yaikulungwa, na jojowe akaakulupalika kwa indu yaishoko, akaakulupalika nkali kwa indu yaikulungwa.
2a100b0064	Bhai ibhaga, mmanganya nkakulupalikanje kwa mali ga pa shilambolyo, gani shampanganje mali ga kweli?
2a100c005a	Na nkakulupalikanje kwa mali gaka mundu juna, gani shankamuyanje mali genunji mwaashayene?
2a100d00d5	“Jwakwapi ntumishi akombola kwaatumishilanga bhakulungwanji bhabhili, pabha shanshime jumo nikumpinga junajo, eu shanng'ishimiye jumo na junajo nikunnyegaya. Nkakombolanga kwaatumishila a Nnungu pamo na mali.”
2a100e0068	Ashimapalishayo bhalinginji bhaapinganga mmbiya, bhakapilikananjeje genego, gubhaeshilenje nkwaanyegaya.
2a100f00d1	A Yeshu gubhaalugulilenje, “Mmanganya nnakwitendanga nkwetenje aki pa bhandu, ikabheje a Nnungu bhajimanyi mitima jenunji, pabha shene shibhoneka sha mmbone kubhandu, a Nnungu pubhakushibhona sha bhiyabhiya.
2a101000c0	“Shalia na ashinkulondola, yaapali mpaka malanga ga a Yowana Bhabhatisha. Kutandubhila penepo, ngani ja mmbone ja Upalume gwa a Nnungu jinalunguywa, na kila mundu anakwiijinjiya kwa mashili.
2a1011006b	Ikabheje ikakola ukomu kunnungu na shilambolyo kupita, kupunda nkali shipande shishoko sha Shalia kushoywa.
2a10120073	“Jojowe akunneka nkagwe nilomba juna, analabhalabha, na jojowe ankunnomba jwankongwe aleshilwe, analabhalabha.”
2a10130085	Ashinkupagwa mundu jumo tajili, awalaga nngubho ya mmbiya yaigwinji ya langi ja shambalau na ya kitani ja takata, alipoka mobha gowe.
2a1014005f	Na pannango gwakwe atendaga tama nkulaga jumo, lina lyakwe Lashalo, akwete ilonda shiilu showe.
