0100000006	1 Mose
02060e00ac	Dies sind die Häupter in ihren Vaterhäusern. Die Kinder Rubens, des ersten Sohnes Israels, sind diese: Henoch, Pallu, Hezron, Charmi. Das sind die Geschlechter von Ruben.
02060f008e	Die Kinder Simeons sind diese: Jemuel, Jamin, Ohad, Jachin, Zohar und Saul, der Sohn des kanaanäischen Weibes. Das sind Simeons Geschlechter.
0206100089	Dies sind die Namen der Kinder Levis nach ihren Geschlechtern: Gerson, Kahath, Merari. Aber Levi ward hundertsiebenunddreißig Jahre alt.
0206110048	Die Kinder Gersons sind diese: Libni und Simei nach ihren Geschlechtern.
020612006f	Die Kinder Kahaths sind diese: Amram, Jizhar, Hebron, Usiel. Kahath aber ward hundertdreiunddreißig Jahre alt.
0206130065	Die Kinder Merari sind diese: Maheli und Musi. Das sind die Geschlechter Levis nach ihrer Abstammung.
0206140080	Und Amram nahm seine Muhme Jochebed zum Weibe; die gebar ihm Aaron und Mose. Aber Amram ward hundertsiebenunddreißig Jahre alt.
0206150035	Die Kinder Jizhars sind diese: Korah, Nepheg, Sichri.
0206160037	Die Kinder Usiels sind diese: Misael, Elzaphan, Sithri.
0206170078	Aaron nahm zum Weibe Eliseba, die Tochter Amminadabs, Nahessons Schwester; die gebar ihm Nadab, Abihu, Eleasar, Ithamar.
020618005e	Die Kinder Korah sind diese: Assir, Elkana, Abiasaph. Das sind die Geschlechter der Korahiter.
02061900a0	Eleasar aber, Aarons Sohn, der nahm von den Töchtern Putiels ein Weib; die gebar ihm Pinehas. Das sind die Häupter unter den Vätern der Leviten-Geschlechter.
02061a006c	Das ist Aaron und Mose, zu denen der HERR sprach: Führet die Kinder Israel aus Ägyptenland mit ihrem Heer.
02061b0086	Sie sind's die mit Pharao, dem König in Ägypten, redeten, daß sie die Kinder Israel aus Ägypten führten, nämlich Mose und Aaron.
02061c0036	Und des Tages redete der HERR mit Mose in Ägyptenland
02061d006a	und sprach zu Ihm: Ich bin der HERR; rede mit Pharao, dem König in Ägypten, alles, was ich mit dir rede.
02061e006d	Und er antwortete vor dem HERRN: Siehe, ich bin von unbeschnittenen Lippen; wie wird mich denn Pharao hören?
0207010081	Der HERR sprach zu Mose: Siehe, ich habe dich zu einem Gott gesetzt über Pharao, und Aaron, dein Bruder, soll dein Prophet sein.
0207020096	Du sollst reden alles, was ich dir gebieten werde; aber Aaron, dein Bruder, soll's vor Pharao reden, daß er die Kinder Israel aus seinem Lande lasse.
0207030063	Aber ich will Pharaos Herz verhärten, daß ich meiner Zeichen und Wunder viel tue in Ägyptenland.
02070400aa	Und Pharao wird euch nicht hören, auf daß ich meine Hand in Ägypten beweise und führe mein Heer, mein Volk, die Kinder Israel, aus Ägyptenland durch große Gerichte.
02070500a1	Und die Ägypter sollen's innewerden, daß ich der HERR bin, wenn ich nun meine Hand über Ägypten ausstrecken und die Kinder Israel von ihnen wegführen werde.
0207060033	Mose und Aaron taten, wie ihnen Gott geboten hatte.
020707005c	Und Mose war achtzig Jahre alt und Aaron dreiundachtzig Jahre alt, da sie mit Pharao redeten
0207080026	Und der HERR sprach zu Mose und Aaron:
0207090097	Wenn Pharao zu euch sagen wird: Beweist eure Wunder, so sollst du zu Aaron sagen: Nimm deinen Stab und wirf ihn vor Pharao, daß er zur Schlange werde.
02070a00af	Da gingen Mose und Aaron hinein zu Pharao und taten, wie ihnen der HERR geboten hatte. Und Aaron warf seinen Stab vor Pharao und vor seinen Knechten, und er ward zur Schlange.
02070b0070	Da forderte Pharao die Weisen und Zauberer; und die ägyptischen Zauberer taten auch also mit ihrem Beschwören:
02070c006d	ein jeglicher warf seinen Stab von sich, da wurden Schlangen daraus; aber Aarons Stab verschlang ihre Stäbe.
02070d005f	Also ward das Herz Pharaos verstockt, und er hörte sie nicht, wie denn der HERR geredet hatte.
02070e005b	Und der HERR sprach zu Mose: Das Herz Pharaos ist hart; er weigert sich das Volk zu lassen.
02070f00a1	Gehe hin zu Pharao morgen. Siehe, er wird ins Wasser gehen; so tritt ihm entgegen an das Ufer des Wassers und nimm den Stab in deine Hand, der zur Schlange ward,
02071000b2	und sprich zu ihm: Der HERR, der Hebräer Gott, hat mich zu dir gesandt und lassen sagen: Laß mein Volk, daß mir's diene in der Wüste. Aber du hast bisher nicht wollen hören.
02071100db	Darum spricht der HERR also: Daran sollst du erfahren, daß ich der HERR bin. Siehe, ich will mit dem Stabe, den ich in meiner Hand habe, das Wasser schlagen, das in dem Strom ist, und es soll in Blut verwandelt werden,
0207120081	daß die Fische im Strom sterben sollen und der Strom stinken; und den Ägyptern wird ekeln, zu trinken das Wasser aus dem Strom.
020713011c	Und der HERR sprach zu Mose: Sage Aaron: Nimm deinen Stab und recke deine Hand aus über die Wasser in Ägypten, über ihre Bäche und Ströme und Seen und über alle Wassersümpfe, daß sie Blut werden; und es sei Blut in ganz Ägyptenland, in hölzernen und in steinernen Gefäßen.
02071400c2	Mose und Aaron taten, wie ihnen der HERR geboten hatte, und er hob den Stab auf und schlug ins Wasser, das im Strom war, vor Pharao und seinen Knechten. Und alles Wasser ward in Blut verwandelt.
02071500a5	Und die Fische im Strom starben, und der Strom ward stinkend, daß die Ägypter nicht trinken konnten das Wasser aus dem Strom; und es war Blut in ganz Ägyptenland.
02071600a4	Und die ägyptischen Zauberer taten auch also mit ihrem Beschwören. Also ward das Herz Pharaos verstockt, und er hörte sie nicht, wie denn der HERR geredet hatte.
0207170040	Und Pharao wandte sich und ging heim und nahm's nicht zu Herzen.
020718007c	Aber alle Ägypter gruben nach Wasser um den Strom her, zu trinken; denn das Wasser aus dem Strom konnten sie nicht trinken.
0207190041	Und das währte sieben Tage lang, daß der HERR den Strom schlug.
0208010075	Der HERR sprach zu Mose: Gehe hinein zu Pharao und sprich zu ihm: So sagt der HERR: Laß mein Volk, daß mir's diene.
020802004d	Wo du dich weigerst, siehe, so will ich all dein Gebiet mit Fröschen plagen,
02080300d0	daß der Strom soll von Fröschen wimmeln; die sollen heraufkriechen und kommen in dein Haus, in deine Schlafkammer, auch in die Häuser deiner Knechte, unter dein Volk, in deine Backöfen und in deine Teige;
0208040057	und die Frösche sollen auf dich und auf dein Volk und auf alle deine Knechte kriechen.
02080500a1	Und der HERR sprach zu Mose: Sage Aaron: Recke deine Hand aus mit deinem Stabe über die Bäche und Ströme und Seen und laß Frösche über Ägyptenland kommen.
0208060077	Und Aaron reckte seine Hand über die Wasser in Ägypten, und es kamen Frösche herauf, daß Ägyptenland bedeckt ward.
0208070065	Da taten die Zauberer auch also mit ihrem Beschwören und ließen Frösche über Ägyptenland kommen.
02080800b8	Da forderte Pharao Mose und Aaron und sprach: Bittet den HERRN für mich, daß er die Frösche von mir und von meinem Volk nehme, so will ich das Volk lassen, daß es dem HERRN opfere.
02080900db	Mose sprach: Habe du die Ehre vor mir und bestimme mir, wann ich für dich, für deine Knechte und für dein Volk bitten soll, daß die Frösche von dir und von deinem Haus vertrieben werden und allein im Strom bleiben.
02080a0073	Er sprach: Morgen. Er sprach: Wie du gesagt hast. Auf daß du erfahrest, daß niemand ist wie der HERR, unser Gott,
02080b0086	so sollen die Frösche von dir, von deinem Hause, von deinen Knechten und von deinem Volk genommen werden und allein in Strom bleiben.
02080c0076	Also gingen Mose und Aaron von Pharao; und Mose schrie zu dem HERRN der Frösche halben, wie er Pharao hatte zugesagt.
02080d0073	Und der HERR tat, wie Mose gesagt hatte; und die Frösche starben in den Häusern, in den Höfen und auf dem Felde.
02080e005f	Und sie häuften sie zusammen, hier einen Haufen und da einen Haufen, und das Land stank davon.
02080f0080	Da aber Pharao sah, daß er Luft gekriegt hatte, verhärtete er sein Herz und hörte sie nicht, wie denn der HERR geredet hatte.
0208100094	Und der HERR sprach zu Mose: Sage Aaron: Recke deinen Stab aus und schlage in den Staub auf der Erde, daß Stechmücken werden in ganz Ägyptenland.
02081100d7	Sie taten also, und Aaron reckte seine Hand aus mit dem Stabe und schlug in den Staub auf der Erde. Und es wurden Mücken an den Menschen und an dem Vieh; aller Staub des Landes ward zu Mücken in ganz Ägyptenland.
02081200a7	Die Zauberer taten auch also mit ihrem Beschwören, daß sie Mücken herausbrächten, aber sie konnten nicht. Und die Mücken waren sowohl an den Menschen als an Vieh.
0208130099	Da sprachen die Zauberer zu Pharao: Das ist Gottes Finger. Aber das Herz Pharaos ward verstockt, und er hörte sie nicht, wie denn der HERR gesagt hatte.
02081400b7	Und der HERR sprach zu Mose: Mache dich morgen früh auf und tritt vor Pharao (siehe, er wird ans Wasser gehen) und sprich zu ihm: So sagt der HERR: Laß mein Volk, daß es mir diene;
02081500ce	wo nicht, siehe, so will ich allerlei Ungeziefer lassen kommen über dich, deine Knechte, dein Volk und dein Haus, daß aller Ägypter Häuser und das Feld und was darauf ist, voll Ungeziefer werden sollen.
02081600be	Und ich will des Tages ein Besonderes tun mit dem Lande Gosen, da sich mein Volk aufhält, daß kein Ungeziefer da sei; auf daß du innewerdest, daß ich der HERR bin auf Erden allenthalben;
0208170062	und will eine Erlösung setzen zwischen meinem und deinem Volk; morgen soll das Zeichen geschehen.
02081800a8	Und der HERR tat also, und es kam viel Ungeziefer in Pharaos Haus, in seiner Knechte Häuser und über ganz Ägyptenland; und das Land ward verderbt von dem Ungeziefer.
0208190059	Da forderte Pharao Mose und Aaron und sprach: Gehet hin, opfert eurem Gott hier im Lande.
02081a00d3	Mose sprach: Das taugt nicht, daß wir also tun; denn wir würden der Ägypter Greuel opfern unserm Gott, dem HERRN; siehe, wenn wir der Ägypter Greuel vor ihren Augen opferten, würden sie uns nicht steinigen?
02081b0069	Drei Tagereisen wollen wir gehen in die Wüste und dem HERRN, unserm Gott, opfern, wie er uns gesagt hat.
02081c0095	Pharao sprach: Ich will euch lassen, daß ihr dem HERRN, eurem Gott, opfert in der Wüste; allein, daß ihr nicht ferner zieht; und bittet für mich.
02081d010b	Mose sprach: Siehe, wenn ich hinaus von dir komme, so will ich den HERRN bitten, daß dies Ungeziefer von Pharao und seinen Knechten und seinem Volk genommen werde morgen des Tages; allein täusche mich nicht mehr, daß du das Volk nicht lassest, dem HERRN zu opfern.
02081e0032	Und Mose ging hinaus von Pharao und bat den HERRN.
02081f009b	Und der HERR tat, wie Mose gesagt hatte, und schaffte das Ungeziefer weg von Pharao, von seinen Knechten und von seinem Volk, daß nicht eines übrigblieb.
020820004b	Aber Pharao verhärtete sein Herz auch dieses Mal und ließ das Volk nicht.
0209010091	Der HERR sprach zu Mose: Gehe hinein zu Pharao und sprich zu ihm: Also sagt der HERR, der Gott der Hebräer: Laß mein Volk, daß sie mir dienen.
0209020032	Wo du dich des weigerst und sie weiter aufhältst,
02090300ac	siehe, so wird die Hand des HERRN sein über dein Vieh auf dem Felde, über Pferde, über Esel, über Kamele, über Ochsen, über Schafe, mit einer sehr schweren Pestilenz.
0209040092	Und der HERR wird ein Besonderes tun zwischen dem Vieh der Israeliten und der Ägypter, daß nichts sterbe aus allem, was die Kinder Israel haben.
0209050058	Und der HERR bestimmte eine Zeit und sprach: Morgen wird der HERR solches auf Erden tun.
0209060081	Und der HERR tat solches des Morgens, und es starb allerlei Vieh der Ägypter; aber des Viehs der Kinder Israel starb nicht eins.
0209070097	Und Pharao sandte darnach, und siehe, es war des Viehs Israels nicht eins gestorben. Aber das Herz Pharaos ward verstockt, und er ließ das Volk nicht.
020908007d	Da sprach der HERR zu Mose und Aaron: Nehmet eure Fäuste voll Ruß aus dem Ofen, und Mose sprenge ihn gen Himmel vor Pharao,
020909007f	daß es über ganz Ägyptenland stäube und böse schwarze Blattern auffahren an den Menschen und am Vieh in ganz Ägyptenland.
02090a009c	Und sie nahmen Ruß aus dem Ofen und traten vor Pharao, und Mose sprengte ihn gen Himmel. Da fuhren auf böse schwarze Blattern an den Menschen und am Vieh,
02090b009e	also daß die Zauberer nicht konnten vor Mose stehen vor den bösen Blattern; denn es waren an den Zauberern ebensowohl böse Blattern als an allen Ägyptern.
02090c0064	Aber der HERR verstockte das Herz Pharaos, daß er sie nicht hörte, wie denn der HERR gesagt hatte.
02090d00a6	Da sprach der HERR zu Mose: Mache dich morgen früh auf und tritt vor Pharao und sprich zu ihm: So sagt der HERR, der Hebräer Gott: Laß mein Volk, daß mir's diene;
02090e00b5	ich will sonst diesmal alle meine Plagen über dich selbst senden, über deine Knechte und über dein Volk, daß du innewerden sollst, daß meinesgleichen nicht ist in allen Landen.
02090f008a	Denn ich hätte schon jetzt meine Hand ausgereckt und dich und dein Volk mit Pestilenz geschlagen, daß du von der Erde vertilgt würdest.
0209100075	Aber darum habe ich dich erhalten, daß meine Kraft an dir erscheine und mein Name verkündigt werde in allen Landen.
020911003f	Du trittst mein Volk noch unter dich und willst's nicht lassen.
020912009b	Siehe, ich will morgen um diese Zeit einen sehr großen Hagel regnen lassen, desgleichen in Ägypten nicht gewesen ist, seitdem es gegründet ist, bis her.
02091300e6	Und nun sende hin und verwahre dein Vieh, und alles, was du auf dem Felde hast. Denn alle Menschen und das Vieh, das auf dem Felde gefunden wird und nicht in die Häuser versammelt ist, so der Hagel auf sie fällt, werden sterben.
020914007b	Wer nun unter den Knechten Pharaos des HERRN Wort fürchtete, der ließ seine Knechte und sein Vieh in die Häuser fliehen.
020915006b	Welcher Herz aber sich nicht kehrte an des HERRN Wort, die ließen ihre Knechte und ihr Vieh auf dem Felde.
02091600b3	Da sprach der Herr zu Mose: Recke deine Hand aus gen Himmel, daß es hagle über ganz Ägyptenland, über Menschen, über Vieh und über alles Kraut auf dem Felde in Ägyptenland.
02091700a8	Also reckte Mose seinen Stab gen Himmel, und der HERR ließ donnern und hageln, daß das Feuer auf die Erde schoß. Also ließ der HERR Hagel regnen über Ägyptenland,
020918008f	daß Hagel und Feuer untereinander fuhren, so grausam, daß desgleichen in ganz Ägyptenland nie gewesen war, seitdem Leute darin gewesen sind.
02091900a7	Und der Hagel schlug in ganz Ägyptenland alles, was auf dem Felde war, Menschen und Vieh, und schlug alles Kraut auf dem Felde und zerbrach alle Bäume auf dem Felde.
02091a0049	Allein im Lande Gosen, da die Kinder Israel wohnten, da hagelte es nicht.
02091b00a8	Da schickte Pharao hin und ließ Mose und Aaron rufen und sprach zu ihnen: Ich habe dasmal mich versündigt; der HERR ist gerecht, ich aber und mein Volk sind Gottlose.
02091c0086	Bittet aber den Herrn, daß er aufhöre solch Donnern und Hageln Gottes, so will ich euch lassen, daß ihr nicht länger hier bleibet.
02091d00ca	Mose sprach: Wenn ich zur Stadt hinauskomme, so will ich meine Hände ausbreiten gegen den HERRN; so wird der Donner aufhören und kein Hagel mehr sein, daß du innewerdest, daß die Erde des HERRN sei.
02091e0057	Ich weiß aber, daß du und deine Knechte euch noch nicht fürchtet vor Gott dem HERRN.
02091f006f	Also ward geschlagen der Flachs und die Gerste; denn die Gerste hatte geschoßt und der Flachs Knoten gewonnen.
020920004b	Aber der Weizen und Spelt ward nicht geschlagen, denn es war Spätgetreide.
02092100aa	So ging nun Mose von Pharao zur Stadt hinaus und breitete seine Hände gegen den HERRN, und der Donner und Hagel hörten auf, und der Regen troff nicht mehr auf die Erde.
020922008f	Da aber Pharao sah, daß der Regen und Donner und Hagel aufhörte, versündigte er sich weiter und verhärtete sein Herz, er und seine Knechte.
0209230077	Also ward des Pharao Herz verstockt, daß er die Kinder Israel nicht ließ, wie denn der HERR geredet hatte durch Mose.
020a01009c	Und der HERR sprach zu Mose: Gehe hinein zu Pharao; denn ich habe sein und seiner Knechte Herz verhärtet, auf daß ich diese meine Zeichen unter ihnen tue,
020a0200c9	und daß du verkündigest vor den Ohren deiner Kinder und deiner Kindeskinder, was ich in Ägypten ausgerichtet habe und wie ich meine Zeichen unter ihnen getan habe, daß ihr wisset: Ich bin der HERR.
