2800000005	Matyu
28180900e1	“Me tem embalong môlô be etak îndôk anô vi baheŋing vo êŋgêv vovang êndêng môlô be iŋgik môlô vônô, vômbê nena môlô me yînîng avîlanô be ditu avîlanô pîk sapêng tem kapôlôŋing êndô môlô.
28180a0079	Me avîlanô êv iving bêng anông tem etak ining êv iving me tem kapôlôŋing êndô i be enang i bêng ethak ŋakyo.
28180b0054	Me plopet ambô yôhîng bêng anông tem imbutak be embatek avîlanô bêng anông.
28180c00a2	Me avîlanô takatu be êndô esopa Wapômbêng ya balambung tem imbutak bêng anông. Be ditu avîlanô ning kombom leŋing iving avîlanô vi tem ni yaônalêk.
28180d0075	Metom ŋa takatu be eva lêklokwang hele be hîlôk yandang me Wapômbêng tem nimbua loho vê injêk kambom ya vuli.
28180e00b8	Be ditu avîlanô tem enang Wapômbêng ya Ambô Mavî tiêng ethak ya lêkliŋyak bêng embeng pîk bêŋiti sapêng vo avîlanô endaŋô yôv kîmîng pîk lo leng yandang êyô.”
28180f00e9	Yisu henang ethak loŋbô nena, “Tem môlôŋgô nôm kambom anông sêmbôk be plopet daniel henang, nôm êng tem nemba Wapômbêng da ya melak.” Bêng be ditu môlô ŋa takatu be osam ambô tiêng me lemim êŋgêv katôyang.
281810004b	Hêndêng wakma êng me ŋa takatu be îmô Judia me îsôv bini dumlôlê.
2818110064	Me ŋa takatu be îmô melak vôv me dô îndôk bini melak kapô vo imbua loho ning nômkama andô.
2818120059	Me ŋa takatu be îmô kukapô me dô endeni melak vo imbua ining kwêv thilimbung andô.
281813007b	Alitaknena. Wakma êng me tem malêing bêng vo avî takatu be ethambeng lêk avî takatu be êv sum hêndêng sêik kasek.
281814006a	Be ditu môlô teng mek vo malêing takêng dô nimbutak êndêng Sabat mena wakma beleng simbak ma andô.
28181500d9	Vômbê nena wakma êng me tem malêing lêkwaê anông be nîmbô ethak vo malêing taksêmbôk be pîk mî hivutak amî denang hele be hêyô lêk. Me heveng yam me tem mî nômate nimbutak bêng ethak loŋbô amî.
28181600d9	Betha Wapômbêng mî hendambêng wakma malêing takêng bidong amî, êng me tem avîlanô sapêng êŋgêv yak. Metom la hêv avîlanô takatu be bôk hîtôk loho yôv, be ditu hendambêng wakma takêng hê bidong.
28181700a1	“Me hêndêng wakma anô te henang ethak môlô nena, ‘Ôŋgô, Mesaya hîmô long iti’ mena ‘hîmô long tamu,’ êng me dô môlôŋgêv imbing andô.
2818180128	Vômbê nena anô doho tem êlêm be enang ambô yôhîng nena, ‘Ya Mesaya’ mena ‘Ya me Wapômbêng ya plopet te.’ Me tem embong lavuning lêk nôm thamtham vo embatek avîlanô sapêng. Me loho hîtôm me tem embatek avîlanô takatu be bôk Wapômbêng hîtôk loho yôv vo yêni da ya.
2818190057	Ondaŋô! Nôm takiti mî denang me lêk ya hanang himung ethak môlô vo oyaŋging am.
28181a00df	“Bêng be anô te henang ethak môlô nena, ‘Ôŋgô, Mesaya hîmô long thiliv,’ êng me dô môlô nu andô. Mena henang nena, ‘Ôŋgô, yêni hîmô melak iti,’ êng me dô môlô ôŋgêv imbing ôpêng andô.
28181b00bf	Ondaŋô! Damak thak êv nang long wak hethak be danda hê hîlôk long wak ê hîlôk be avîlanô sapêng êyê. Me Anô Ya Nakandung tem nêlêm be avîlanô sapêng injê yêni bêng yom.
28181c0049	Me menak jêng thak ethak tom hîmô long takatu be nômate hepalê hêk.
28181d00e9	“Malêing takêng hele hîlôk yôv me ketheng oyang me “‘wak tem nimbutak momaŋaning, me ayông tem mî hîtôm nîmbî danda amî, me môtôp leng tem eŋgololong, me nôm lêklokwang takatu be hîmô leng tem endowaling.’
28181e00f2	“Hêndêng wakma êng me Anô Ya Nakandung ya lavuning tem nimbutak injêk leng. Me avîlanô pîk tem embolomba be endeng, vômbê nena tem injê Anô Ya Nakandung nîmô mavông be nêlêm hiving ya lêkliŋyak lêk ya danda lêkmaŋging.
28181f0094	Me lavuak tem nendeng lêkwaê anông me tem nêŋgêv ya aŋêla bini pîk ya dang sapêng vo ithup avîlanô takatu be bôk yêni da hîtôk yôv.
281820009c	“Bêng be ditu môlômbua auk ethak alokwang yêk. Wakma ŋaung heyeng be heŋgololong me ŋaung lêkmuk hivutak, êng me oyala nena wak mavî tem nêyô.
2818210099	Be ditu môlô yê nena nôm takiti hivutak, êng me môlôyala nena Anô Ya Nakandung ya waklavông nendelêm lêk bidong oyang be heva melak ambôlêk.
2818220079	Ya hanang avanông ethak môlô nena avîlanô bôlô tiêng tem mî ema amî denang me nôm takiti sapêng tem nimbutak.
281823005f	Pîk lo leng tem nêŋgêv yak bini, metom yînîng ambô bôte mî hîtôm nêŋgêv yak amî.
28182400a3	“Anô te mî heyala yînîng waklavông lêk wakma yandelêm amî. Me aŋêla leng mî eyala amî, me Nakandung mî heyala hiving amî, metom Wakamik yom heyala.
2818250084	Hêndêng waklavông Anô Ya Nakandung tem nendelêm me avîlanô bôlô tiêng tem embong îtôm bôk evong hêndêng Noa ya wakma.
281826011c	Ŋanambô mî denang me avîlanô eyang be inum me iwa i hê be hêlêm be îthông paling hele be hêyô wakma Noa hê yeng kapô. Yôv me ŋanambô bêng hêyô be hivuling loho sapêng. Be bêng yom me avîlanô bôlô tiêng tem îthông paling me Anô Ya Nakandung tem nendelêm.
2818280052	Hêndêng wakma êng me anô yi tem îmô kukapô me tem imbua yang me yang îmô.
2818290042	Me avî yi tem epesang nôm îmô me tem imbua yang me yang îmô.
28182a0085	“Bêng be môlô ôŋgêv lêlê anông, vômbê nena môlô mî oyala waklavông atu be môlô ning Anômbêng tem nendelêm amî.
28182b00b9	Môlô lemim êŋgêv ambô ti katô. Melak te alang helaŋô ambô nena ŋa vanî tem ende ya melak kê, êng me yêni hêv lêlê vo ŋa vanî mî hîtôm ende ya melak êng kê amî.
28182c0067	Me Anô Ya Nakandung tem nendelêm be nembong môlô ôpîndîk kambom, be ditu ômô lêlê bêng yom.
28182d00be	“Bêng be môlômbong ku îtôm anô ku lêkauk mavî be thak hesopa ambô. Ôpêng ya avaka hetak inda vo neyaŋging ya ŋa ku be nêŋgêv nôm êndêng loho îtôm wakma atu be hîtôk.
28182e0083	Me hêndêng wakma ya avaka hîvô hêlêm ethak loŋbô be hêyê nena anô ku êng hevong ku mavî, êng me tem mavî vo ôpêng.
28182f0064	Ya hanang avanông ethak môlô nena avaka êng tem netak ôpêng vo neyaŋging ya nômkama sapêng.
2818300089	“Metom ôpêng anô kambom, êng me tem laŋgêv injêk kapô nena, ‘Lêk bôô me yînîng avaka mî hîvô hêlêm ketheng amî.’
2818310084	Be ditu hik ŋa ku takatu be evong ku hiving yêni me heyang nôm lêk hinum waing hiving ŋa takatu be thak inum waing be elo molo.
281832004b	Hevong bêng be hîthông waklavông lêk wakma ya avaka tem nêyô paling.
28183300c1	Êng me avaka atu tem nêŋgêv vovang bêng êndêng yêni me netak ôpêng îmô imbing ŋa takatu be enang ambô yôhîng. Long êng me loho tem endeng kambom be ethang vieŋing ondong long.
2819010090	“Heveng yam me melak leng ya lêkliŋyak bêng tem nîtôm avî voyavô lauming iwa ning lam be ê vo injê ôpatu be tem nimbua avî lêkmuk.
281902002b	Avî lêkauk bahevi me avî auk mî bahevi.
281903005d	Avî auk mî iwa ning lam be ê, metom mî iwa ining lam ya thôk doho vo êtôm imbing amî.
2819040053	Metom avî lêkauk iwa ning lam lêk ya thôk hîlôk kolopak doho iving vo êtôm.
281905006f	Avî takêng eyambing anô êng vo nêyô hele be mî hêyô ketheng amî, be ditu maleŋing eyang be êkthôm.
281906008a	“Metom hêndêng bîlîvông bing me kaêk te helam nena, ‘Anô hiwa avî lêk hêyô yôv be môlôlêm yêing vo umbua inda thô!’
281907003c	“Êng me avî voyavô takêng iviyô me epesang ining lam.
281908007b	Me avî auk mî enang ethak avî lêkauk nena, ‘Yoô ning lam hevong ema be môlôŋgêv lam thôk doho êndêng yoô.’
2819090074	“Me avî lêkauk enang nena, ‘Mî hîtôm aô sapêng amî be ditu môlô da nu vo ôŋgêv môlô ning vuli.’
28190a00c8	“Êng me loho ê denang vo êŋgêv loho da ning vuli me anô hiwa avî atu hêyô. Me vi atu be lêk epesang i yôv ivutak êyô melak kapô hiving yêni vo injang nôm me ik melak ambôlêk thing.
28190b006c	“Yôvêm me vi atu êyô me enang nena, ‘Anômbêng, anômbêng! Nuŋgik melak ambôlêk kê vo yoô.’
28190c006b	“Metom ôpêng henang nena, ‘Ya hanang avanông bing ethak môlô nena ya hathông môlô paling.’”
28190d00bb	Yôv me Yisu henang ethak avîlanô takatu be elaŋô ya ambô nena, “Môlô mî oyala waklavông lêk wakma atu be Anô Ya Nakandung tem nendelêm amî, be ditu môlôŋgêv lêlê.”
28190e00f5	Me Yisu henang ethak loŋbô nena, “Melak leng ya lêkliŋyak bêng me hîtôm anô lêk valuseleng bêng te hevong vo nimbeng long bôyang yôv ketem nendelêm, be ditu helam ya ŋa ku hêlêm me hêv ya valuseleng êndêng loho vo eyaŋging.
28190f00a7	Yêni hîmbî valuseleng tham hîtôm loho ning auk lêk ining ku, be ditu hêv 5,000 hêndêng anô te me 2,000 hêndêng anô yang me 1,000 hêndêng anô te me hê.
2819100069	Ketheng oyang me ôpatu be hiwa 5,000 hê me hevong ku hethak be hêvôv 5,000 hêyô hîmô long hiving.
2819110060	Me yang atu be hiwa 2,000 hê me hevong ku bêng yom be hêvôv 2,000 hêyô hîmô long hiving.
2819120058	Metom ali atu be hiwa 1,000 hê me helav lovang be hivung ya avaka ya valuseleng îlôk.
2819130095	“Yôv me avaka êng hê be heveng vambô anông yôv me hîvô lêm ethak loŋbô. Me helam ya ŋa ku hêlêm vo nendaŋô loho ning ku ya lavông.
28191400bd	Me ali atu be hêvôv 5,000 hêyô hîmô long hiving hêlêm me henang nena, ‘Anômbêng, bôk hôêv 5,000 vo ya hayaŋging. Nôŋgô! Lêk ya havôv 5,000 hêyô hîmô long hiving.’
28191500df	“Me ya avaka henang nena, ‘Mavî anông! Ong anô katô be hovong ku mavî. Lêk hoyaŋging nôm yaôna mavî, be ditu tem yaŋgêv nôm bêng anông êndêng ong vo noyaŋging. Nôlêm vo ai leŋing mavî ethak tom!’
28191600af	“Me ôpatu be hiwa 2,000 hêlêm me henang nena, ‘Anômbêng, bôk hôêv 2,000 hêndêng ya be ya hayaŋging. Nôŋgô! Lêk ya havôv 2,000 hêyô hîmô long hiving.’
28191700df	“Me ya avaka henang nena, ‘Mavî anông! Ong anô katô be hovong ku mavî. Lêk hoyaŋging nôm yaôna mavî, be ditu tem yaŋgêv nôm bêng anông êndêng ong vo noyaŋging. Nôlêm vo ai leŋing mavî ethak tom!’
28191800f6	“Yôv me ali atu be hiwa 1,000 hêlêm me henang nena, ‘Anômbêng, ya hayala nena ong me anôŋa, vômbê nena thak holav nôm hîlôk kukapô atu be mî hovatho amî. Me kukapô atu be mî hopayiv yaŋvêk hîlôk amî me thak huwa ya nôm.
2819190060	Be ditu ya hakô be ya havung yong 1,000 atu hîlôk pîk. Nôŋgô! Yong valuseleng êng ti.’
28191a00ef	“Me avaka henang viyang nena, ‘Ong anô kambom lêk ong anô vau! Honang nena thak ya halav nôm hîlôk kukapô atu be mî ya havatho amî. Me honang nena thak ya hauwa nôm hîlôk kukapô atu be mî ya hapayiv yaŋvêk hîlôk amî.
28191b00b9	Metom hevong bisê be mî notak yînîng valuseleng îndôk melak valuseleng vo wakma atu be ya hayô hethak loŋbô me tem yambua valuseleng ya nakandung doho êyô mô long imbing?’
28191c007b	“Yôv me henang ethak ŋa ku vi nena, ‘Môlômbua 1,000 atu vê injêk inda be ôŋgêv êndêng ôpatu be hiwa 10,000.
28191d0135	Vômbê nena ôpatu be hevong ku mavî hethak yînîng valuseleng be hivutak bêng anông, êng me tem ya tak doho êyômô long imbing be yaŋgêv êndêng ôpêng vo nimbutak bêng anông. Me ôpatu be mî hevong ku hethak yînîng valuseleng amî, êng me tem yaŋgêv doke atu be hevalong vê injêk inda.
28191e007f	Me ôŋgêv anô volong êng vê bini long momaŋaning. Long êng me tem nendeng kambom be nethang ambôlêk ondong long.’”
28191f008f	“Hêndêng wakma Anô Ya Nakandung êlêm iving ya danda lêkmaŋging lêk aŋêla sapêng, êng me tem nêyômô ya balê king lêkmaŋging.
28192000c6	Me avîlanô pîk sapêng tem ethak tom be êlêm emba yêni mandaluk me tem nembak loho kê ni ondong yi îtôm boksipsip alang thak hik boksipsip tham be îmô bôyang me bokmeme da îmô bôyang.
2819210049	Me tem netak boksipsip îmô bang viyôhôk me bokmeme îmô bang vikeng.
2819220118	“Yôv me King tem nenang ethak avîlanô takatu be îmô bang viyôhôk nena, ‘Môlôlêm! Wakamik bôk hevong mavî hêndêng môlô. Be ditu môlôlêm umbua lêkliŋyak bêng atu be Wapômbêng bôk hêpôpêk vo môlô hêndêng sêmbôk be hepesang pîk muŋdaluk anông.
28192300b9	Vômbê nena sêmbôk be ya hama vo ya leng me môlô êv nôm hêndêng ya. Me ya muning hethak ŋanam me môlô êv ŋanam hêndêng ya. Me ya anô long bôyang me môlô uwa ya thô.
281924008b	Ya kwak mî me môlô êv kwak hêndêng ya. Me ya hatung kômbôk me môlô yaŋging ya. Me ya hamô kalaondong me môlôlêm ôyê ya.’
28192500ce	“Yôv me avîlanô thêthôp tem enang viyang nena, ‘Anômbêng, hêndêng aŋgête me yoô yê homa vo lem be yoô êv nôm hêndêng ong lêk ong muning hethak ŋanam be yoô êv ŋanam hêndêng ong?
281926006e	Hêndêng aŋgête me ong anô long bôyang be yoô auwa ong thô lêk ong kwak mî be yoô êv hêndêng ong?
2819270072	Hêndêng aŋgête me hutung kômbôk be yoô yaŋging ong lêk ayê hômô kalaondong be yoô athôk ayê ong?’
28192800c4	“Me King tem nenang ethak loho nena, ‘Ya hanang avanông ethak môlô! Bôk ovong nôm takêng hêndêng yînîng avîlanô takatu be athêng mî, be ditu hîtôm môlô ovong hêndêng ya.’
28192900e4	“Yôv me tem nenang ethak avîlanô takatu be eva bang vikeng nena, ‘Môlômbeng dang! Wapômbêng bôk henang yôv nena tem utung malêing be môlô nu long amela lêkmala atu be bôk embang yôv vo Sakdang lêk ya aŋêla.
28192a0085	Sêmbôk be ya hama vo ya leng me mî ôêv nôm hêndêng ya amî. Me ya muning hethak ŋanam me mî ôêv ŋanam hêndêng ya amî.
28192b00b7	Me ya anô long bôyang me mî uwa ya thô amî. Me ya kwak mî me mî môlô êv kwak hêndêng ya amî. Me ya hatung kômbôk lêk ya hamô kalaondong me mî môlôŋgô ya amî.’
28192c00f6	“Me tem loho nang viyang bêng nena, ‘Anômbêng, aŋgête me yoô yê homa vo lem, mena ong muning hethak ŋanam, mena ong anô long bôyang, mena ong kwak mî, mena hutung kômbôk, mena hômô kalaondong be mî yoô êv ong livung amî?’
28192d00da	“Yôv me tem nenang viyang ethak loho nena, ‘Ya hanang avanông ethak môlô! Bôk mî môlômbong nôm takêng ethak yînîng avîlanô takatu be athêng mî te amî, be ditu hîtôm môlôvong hêndêng ya da.’
28192e00b3	“Be ditu avîlanô takiti êng tem ini vo imbua vovang îtôm wak nômbêng iti sapêng. Metom avîlanô thêthôp tem ini vo imbua lêkmala îtôm wak nômbêng iti sapêng.”
281a010052	Wakma Yisu henang ambô nômbêng êng yôv me henang ethak ya ŋa hîndông nena,
281a0200c7	“Môlôyala nena wak yi hêk denang vo nêyô Waklavông Hêv Lîlîng. Hêndêng waklavông êng me tem etak Anô Ya Nakandung îndôk ŋakyo baheŋing vo iŋgik yêni vônô ethak alovalasing.”
281a030090	Yôv me ŋa bêŋbêng îmbôk da lêk avaka ethak tom hîlôk kwandôk bêng hîmbôk da, ôpatu be ya athêng nena Kaiapas ya melak popatîng.
281a04004b	Me ethalo loŋdaŋlê vo embalong Yisu menang oyang be iŋgik yêni vônô.
281a0500a3	Metom loho nang nena, “Dô aômbong nôm ti êndêng Waklavông Hêv Lîlîng îndôk avîlanô maleŋing andô, endekeme loho leŋing maning be embong vovak.”
281a060068	Hêndêng wakma êng me Yisu hêyô Betani be hîmô Saimon ôpsêmbôk be hiwa kômbôk lepla ya melak.
281a0700c9	Me Yisu heyang nôm îmô me avî te hêyô hethak melak kapô. Avî êng hiwa kolopak kêkêlô te lêk nôm uv mavî hîmô kapô be ya vuli me bêng anông be heŋgathô hêyô hîmô Yisu kwandôk.
281a08008c	Yisu ya ŋa hîndông êyê nôm êng me leŋing maning be enang nena, “Bisête be hivuling nôm uv mavî ti be heŋgathô itup hê oyang?
281a09006f	Hîtôm nêŋgêv vo anô yang êŋgêv vuli me nimbua valuseleng bêng be nêŋgêv êndêng avîlanô siv.”
281a0a0098	Yisu helaŋô loho ning ambô êng me henang nena, “Bisête be môlô êv malêing hêndêng avî tiêng? Yêni hevong nôm mavî anông hêndêng ya.
281a0b0077	Avîlanô siv tem îmô imbing môlô îtôm wak nômbêng iti sapêng. Metom tem mî ya mô imbing môlô vambô amî.
281a0c005d	Avî ti heŋgathô nôm uv mavî hêyô hîmô ya vo hepesang ya leŋving kôpik vo endav ya.
281a0d00c7	Ondaŋô! Ya hanang avanông ethak môlô nena pîk nômbêng atu be enang Ambô Mavî heveng me tem enang ethak nôm atu be avî ti lêk hevong iving vo avîlanô leŋing êŋgêv ya kôkôthing.”
281a0e0075	Yôv me Judas Iskaliot, Yisu ya ŋa hîndông lauming be lahavôyi takatu te, hê hêndêng ŋa bêŋbêng îmbôk da
281a0f00b6	me henang nena, “Tem ya hatak Yisu îndôk môlô bahemim, metom tem môlôŋgêv ômbête êndêng ya?” Êng me loho iwa valuseleng silva hîtôm 30 thô be êv hêndêng yêni.
281a10004a	Tomêng me Judas hethalo loŋdaŋlê vo netak Yisu îndôk loho baheŋing.
281a1100e9	Waklavông Eyang Polom Yis Mî ya wak ali mung hêyô. Me Yisu ya ŋa hîndông ê hêndêng inda me enang ik yêni ling nena, “Lemêv tem yoôna melak alê vo yoô pôpêk nôm leŋing êŋgêv Waklavông Hêv Lîlîng îndôk?”
281a12010a	Me henang nena, “Môlô nu melak lông kapô me tem utung anô te me onang ethak yêni nena, ‘Kîdôŋga henang nena ya wakma atu me lêk bidong. Be yêni lêk ya ŋa hîndông tem êlêm yong melak vo injang nôm leŋing êŋgêv Waklavông Hêv Lîlîng.’”
281a13005d	Me ya ŋa hîndông evong hîtôm henang be loho ê me epesang nôm Waklavông Hêv Lîlîng.
281a14006d	Yathiŋdang momaŋaning hêyô me Yisu heyang nôm hîmô hiving ya ŋa hîndông lauming be lahavôyi takatu
