0100000008	Gênesis
090f0600fd	Então, Saul disse aos queneus: "Ide, parti, saí do meio dos amalequitas, e eu não vos destruirei junto com eles. Pois vós mostrastes misericórdia com o povo de Israel, quando ele estava no Egito". Então, os queneus fugiram do meio dos amalequitas.
090f07006a	Saul, então, atacou os amalequitas, desde Havilá até as fronteiras de Sur, que está ao leste do Egito.
090f080071	Em seguida, ele capturou vivo Agague, rei dos amalequitas, e destruiu completamente todo o povo ao fio da espada.
090f0900ed	Mas Saul e os Israelitas pouparam Agague e também o melhor do rebanho de ovelhas, gado, bezerros cevados e cabras. Tudo que estava bom eles não destruiram. Mas, destruíram totalmente qualquer coisa que estava desprezada ou danificada.
090f0a0033	Então, a palavra de Yahweh veio a Samuel, dizendo:
090f0b00a6	"Estou angustiado por ter feito Saul rei, porque ele desistiu de Me seguir e não executou Meus mandamentos". Samuel ficou furioso e clamou ao Senhor a noite inteira.
090f0c00af	Samuel levantou-se cedo para encontrar Saul, pela manhã. Disseram a Samuel: "Saul veio ao Carmelo e ergueu um monumento a ele mesmo; em seguida, continuou a descer a Gilgal".
090f0d0073	Então, Samuel veio a Saul, e Saul lhe disse: "Sejas bendito por Yahweh! Eu tenho cumprido o mandamento de Yahweh".
090f0e006f	Samuel disse: "Então, o que é este balido de ovelha em meus ouvidos e este mugido de bois que tenho ouvido?".
090f0f00b9	Saul replicou: "Eles os trouxeram dos amalequitas. Porque o povo preservou o melhor das ovelhas e bois para sacrificar a Yahweh, nosso Deus. O restante, nós destruímos completamente".
090f10006a	Samuel disse a Saul: "Espera e eu te direi o que Yahweh disse a mim esta noite". Saul disse a ele: "Fala".
090f11009e	Samuel disse: "Embora sejas pequeno aos teus próprios olhos, tu não fostes chamado para ser um cabeça da tribo em Israel? Yahweh te ungiu rei sobre Israel.
090f120097	Yahweh te enviou pelo teu caminho e disse: 'Segue e destrói completamente os pecadores, os amalequitas e luta contra eles até que sejam destruídos'.
090f130097	Por que tu não obedeceste à voz de Yahweh, mas, ao invés disso, preservaste para si os despojos e fizeste o que é mau perante os olhos do Senhor?".
090f1400c5	Saul disse a Samuel: "Decerto, eu tenho obedecido à voz de Yahweh e tenho seguido pelo caminho que Yahweh me enviou. Eu capturei a Agague, rei de Amaleque, e destruí completamente os amalequitas.
090f15009b	Mas o povo reteve parte dos despojos, ovelhas e gado, e as melhores coisas de lá destinadas à destruição, para sacrificar a Yahweh seu Deus em Gilgal".
090f1600c3	Samuel respondeu: "Tem Yahweh mais prazer em holocaustos e sacrifícios do que na obediência à Sua voz? Obediência é melhor que sacrifício, e ouvi-Lo é melhor do que a gordura de carneiros.
090f1700af	Porque a rebelião é como pecado de adivinhação e a teimosia é como maldade e iniquidade. Porque tu tens rejeitado a palavra de Yahweh, Ele também rejeitou a ti como rei.
090f18009b	Então, Saul disse a Samuel: "Eu pequei, pois eu desobedeci aos mandamentos de Yahweh e às Suas palavras, porque tive medo do povo e obedeci à voz deles.
090f190058	Agora, por favor, perdoa meu pecado e volta-te a mim para que eu possa adorar a Yahweh".
090f1a0081	Samuel disse a Saul: "Eu não irei voltar a ti, pois tens rejeitado a palavra de Yahweh, e Yahweh o rejeitou como rei de Israel".
090f1b0049	Assim que Samuel se virou para partir, Saul segurou sua veste e a rasgou.
090f1c0078	Samuel disse a ele: "Yahweh, hoje, tomou de ti o reino de Israel e o deu a um vizinho teu, alguém que é melhor que tu.
090f1d006f	Também, a Força de Israel não mentirá ou mudará de ideia; porque Ele não é homem, que muda de opinião".
090f1e00a8	Então, Saul disse: "Eu pequei. Mas, por favor, me honra, agora, diante dos anciãos de meu povo e diante de Israel. Volta-te a mim, e eu adorarei a Yahweh nosso Deus".
090f1f004a	Então, Samuel voltou-se novamente a favor de Saul e Saul adorou a Yahweh.
090f200098	Então, Samuel disse: "Traz Agague, rei dos amalequitas até mim". Agague veio, acorrentado, até ele e disse: "Certamente, a amargura da morte passou".
090f2100bc	Samuel respondeu: "Como tua espada fez mulheres sem filhos, logo, tua mãe, em meio às outras mulheres, ficará sem filhos". Então, Samuel feriu Agague, esquartejando-o diante de Yahweh.
090f220040	Samuel partiu para Ramá, e Saul foi para a casa dele em Gibeá.
090f23007f	Samuel não viu Saul até o dia de sua morte, e pranteou por Saul. E Yahweh lamentou por ter ungido Saul como rei sobre Israel.
09100100e8	Yahweh disse a Samuel: "Por quanto tempo te lamenterás por Saul, sendo que o rejeitei para ser rei sobre Israel? Encha teu vaso de azeite e vai. Eu te enviarei a Jessé de Belém, pois Eu escolhi para Mim um rei entre seus filhos".
091002009c	Samuel disse: "Como eu posso ir? Se Saul ouvir sobre isso, ele me matará". Yahweh disse: "Leve um bezerro contigo e diz: 'Eu vim para sacrificar a Yahweh'.
0910030076	Chame Jessé para o sacrifício, e Eu lhe mostrarei o que deves fazer. Tu ungirás para Mim aquele que Eu lhe disser".
091004009b	Samuel fez como Yahweh disse e foi a Belém. Os anciãos da cidade estavam tremendo enquanto vinham para encontrá-lo e disseram: "Tu estás vindo em paz?"
09100500c9	Ele disse: "Em paz. Eu vim para sacrificar a Yahweh. Santificai-vos para o sacrifício a Yahweh e vinde comigo". E ele consagrou Jessé e seus filhos a Yahweh. Depois, ele os chamou para o sacrifício.
0910060072	Quando eles vieram, ele olhou para Eliabe e disse a si mesmo que o ungido de Yahweh certamente estava diante dele.
09100700e7	Mas Yahweh disse a Samuel: "Não olhe para a sua aparência externa, ou para a sua estatura, porque Eu o rejeitei. Pois Yahweh não vê como o homem vê; o homem olha para a aparência externa, mas Yahweh olha dentro do coração".
091008006e	Então, Jessé chamou Abinadabe e o fez passar diante de Samuel. E Samuel disse: "Nem a este Yahweh escolheu".
0910090046	Jessé fez passar Samá. E Samuel disse: "Nem a este Yahweh escolheu".
09100a0078	Jessé fez sete de seus filhos passarem diante de Samuel. E Samuel disse a Jessé: "Yahweh não escolheu nenhum destes".
09100b00f5	Então Samuel disse a Jessé: "Estão todos os teus filhos aqui?". Ele respondeu: "Ainda falta o mais novo, mas ele está cuidando das ovelhas". Samuel disse a Jessé: "Mande que o busquem, pois nós não nos sentaremos até que ele venha aqui".
09100c00a1	Jessé mandou que o trouxessem. Esse filho era ruivo e tinha olhos bonitos e uma bonita aparência. Yahweh disse: "Levanta-te e unge-o, pois ele é o escolhido".
09100d00b1	Então, Samuel pegou o vaso de azeite e ungiu-o no meio de seus irmãos. O Espírito de Yahweh esteve em Davi daquele dia em diante. Então, Samuel se levantou e foi para Ramá.
09100e0057	O Espírito de Yahweh deixou Saul, e um espírito maligno vindo de Yahweh o perturbava.
09100f0057	Os servos de Saul lhe disseram: "Vê, um espírito maligno vindo de Yahweh te perturba.
09101000df	Nosso mestre, manda agora teus servos que estão diante de ti procurarem por um homem que seja um exímio tocador de harpa. Então, quando o espírito maligno, vindo de Deus, estiver em ti, ele a tocará e tu ficarás bem".
091011005d	Saul disse a seus servos: "Encontrai para mim um homem que saiba tocar bem e trazei-o a mim".
09101200df	Então, um dos jovens respondeu, dizendo: "Eu vi um filho de Jessé, o belemita, que tem o dom de tocar. Um homem forte e corajoso, um homem de guerra, de discurso prudente, um homem de boa aparência; e Yahweh é com ele".
091013006d	Então, Saul mandou os mensageiros a Jessé, e disse: "Envia a mim teu filho Davi, que é pastor de ovelhas".
0910140085	Jessé pegou um jumento carregado com pão, um recipiente com vinho, e um novilho, e os mandou a Saul, juntamente com seu filho Davi.
0910150066	E Davi veio para Saul e entrou a seu serviço. Saul o amou grandemente, e ele se tornou seu escudeiro.
0910160078	Saul enviou um mensageiro a Jessé, dizendo: "Deixa que Davi esteja diante de mim, pois ele achou favor aos meus olhos".
09101700b0	Sempre que o espírito maligno vindo de Deus estava sobre Saul, Davi pegava a harpa e a tocava. Assim, Saul se acalmava e ficava bem, pois o espírito maligno se afastava dele.
09110100a5	Os filisteus ajuntaram seus exércitos para a batalha. Eles estavam reunidos em Socó, que pertence a Judá. Eles haviam acampado entre Socó e Azeca, em Efes-Damim.
0911020074	Saul e os homens de Israel acamparam-se no vale de Elá e formaram sua linha de batalha para encontrar os filisteus.
0911030077	Os filisteus se posicionaram em uma montanha, e Israel se posicionou na montanha do outro lado, com um vale entre eles.
091104007b	Um homem forte, cuja altura era de seis côvados e um palmo, saiu do acampamento filisteu. Ele era chamado Golias, de Gate.
0911050088	Ele tinha um capacete de bronze em sua cabeça e estava vestido com uma couraça de ferro. A couraça pesava cinco mil siclos de bronze.
0911060052	Ele tinha uma armadura de bronze em suas pernas e uma lança de bronze nos ombros.
09110700bf	A vara de seu arpão era grande, com um laço de corda para lançá-la, como a corda em um suporte de tear. A ponta de sua lança pesava seis mil siclos de ferro. Seu escudo ia à sua frente.
09110800d2	Golias se levantou e gritou para as tropas de Israel: "Por que vos posicionastes para a batalha? Não sou eu um filisteu, e não sois vós servos de Saul? Escolhei um homem entre vós e o fazei descer até mim.
09110900b0	Se ele for capaz de lutar comigo e me matar, então nós nos tornaremos vossos escravos. Mas, se eu derrotá-lo e o matar, então vós sereis nossos escravos, e nos servireis".
09110a0070	Novamente, o filisteu disse: "Eu desafio os exércitos de Israel hoje. Dai-me um homem para que lutemos juntos".
09110b0073	Quando Saul e todo o Israel ouviram o que disse o filisteu, eles ficaram desencorajados e grandemente amedrontados.
09110c009b	Davi era filho de Jessé, um efrateu de Belém de Judá. Jessé tinha oito filhos e era um homem idoso nos dias de Saul, avançado em anos entre os homens.
09110d0092	Os três filhos mais velhos de Jessé seguiram Saul na batalha. Seus nomes eram: Eliabe, o primogênito, o segundo, Abinadabe e o terceiro, Samá.
09110e0039	Davi era o mais novo. Os três mais velhos seguiram Saul.
09110f0082	Então, Davi ia e voltava — por entre o exército de Saul e o rebanho de seu pai, em Belém — para levar alimento aos irmãos.
0911100069	Por quarenta dias, o homem forte dos filisteus vinha pela manhã e à tarde se apresentar para a batalha.
09111100a3	Então, Jessé disse a seu filho Davi: "Leva para os teus irmãos um efa deste grão tostado e estes dez pães; leva-os rapidamente para o campo para teus irmãos.
091112008f	Leva também estes dez queijos para o capitão dos mil deles. Vê como teus irmãos estão indo e traz alguma prova de que estão passando bem.
0911130067	Teus irmãos estão com Saul e todos os homens de Israel no vale de Elá, lutando contra os filisteus".
09111400f8	Davi se levantou cedo pela manhã e deixou o rebanho aos cuidados de um pastor. Ele pegou os suprimentos e saiu, como Jessé lhe havia ordenado. Ele veio ao campo enquanto o exército estava saindo do campo de batalha, gritando o lamento de guerra.
0911150050	E Israel e os filisteus se alinharam para a batalha, exército contra exército.
091116006c	Davi deixou seus pertences com o guarda de suprimentos, correu até o exército e cumprimentou seus irmãos.
09111700a7	Enquanto falava com eles, o homem forte, o filisteu de Gate chamado Golias, saiu do meio das tropas dos filisteus e disse as mesmas palavras de antes. E Davi as ouviu.
091118005f	Quando todos os homens de Israel viram Golias, esquivaram-se dele, pois estavam com muito medo.
09111900fa	Os homens de Israel disseram: "Vistes este homem que se levantou? Ele veio para desafiar Israel. E o rei dará ao homem que o matar grandes riquezas, e também lhe dará sua filha em casamento, e fará a casa de seu pai livre dos impostos em Israel".
09111a00dd	Davi disse aos homens que que estavam perto dele: "O que será feito pelo homem que matar esse filisteu e tirar a desgraça de sobre Israel? Quem é esse filisteu incircunciso, para que desafie o exército do Deus vivo?".
09111b0067	Então, o povo repetiu o que estavam falando e lhe disseram: "E isso será feito ao homem que o matar".
09111c0126	Eliabe, seu irmão mais velho, ouviu quando ele falou aos homens. Eliabe ficou irado com Davi e disse: "Por que desceste até aqui? Com quem deixaste as poucas ovelhas no deserto? Eu conheço teus anseios e as travessuras de teu coração; pois tu desceste aqui para que pudesse ver a batalha".
09111d0040	Davi disse: "O que fiz eu agora? Não foi apenas uma pergunta?".
09111e0070	Davi se desviou dele para outro, e falou da mesma forma. As pessoas responderam com as mesmas palavras de antes.
09111f0063	As palavras que Davi disse foram ouvidas, os soldados as repetiram a Saul e ele mandou buscar Davi.
0911200098	Então, Davi disse a Saul: "Não deixe que o coração de nenhum homem desfaleça por causa desse filisteu; teu servo irá e lutará com esse filisteu".
0911210096	Saul disse a Davi: "Não és capaz de ir contra o filisteu para lutar com ele, pois és apenas um jovem, e ele, um homem de guerra desde a juventude".
0911220093	Mas Davi disse a Saul: "Teu servo costumava cuidar das ovelhas de seu pai. Quando um leão ou um urso veio para tomar um cordeiro dentre o rebanho,
0911230081	eu o persegui, o ataquei e o resgatei de sua boca. E, quando se levantou contra mim, eu o peguei pela sua juba, o feri e o matei.
091124008c	Teu servo matou ambos, o leão e o urso. Este filisteu incircunciso será como um deles, uma vez que ele desafiou o exército do Deus vivo".
09112500b3	Davi disse: "Yahweh me resgatou das garras do leão e das garras do urso. Ele me resgatará das mãos desse filisteu". Então, Saul disse a Davi: "Vai, e que Yahweh seja contigo".
0911260072	Saul vestiu Davi com sua armadura. Ele colocou o capacete de bronze sobre sua cabeça e o vestiu com uma couraça.
09112700f1	Davi assentou sua espada em sua armadura. Mas ele não era capaz de andar, pois não havia sido treinado para usá-la. Então, Davi disse a Saul: "Eu não posso ir à luta com isto, pois não tenho costume de usá-la". Então, Davi as tirou.
