0100000007	Genèse
041f2b0063	(Or, cette moitié échue à l'assemblée était de trois cent trente-sept mille cinq cents brebis,
041f2c0018	Trente-six mille bœufs,
041f2d001e	Trente mille cinq cents ânes,
041f2e001a	Et seize mille personnes),
041f2f00fc	De cette moitié, appartenant aux enfants d'Israël, Moïse en mit à part un sur cinquante, tant des personnes que du bétail, et il les donna aux Lévites qui avaient charge de garder la Demeure de l'Éternel, comme l'Éternel le lui avait commandé.
041f300077	Et les capitaines des milliers de l'armée, les chefs de milliers et les chefs de centaines, s'approchèrent de Moïse,
041f310080	Et lui dirent: Tes serviteurs ont fait le compte des gens de guerre qui étaient sous nos ordres, et il n'en manque pas un seul.
041f3200df	Et nous avons apporté comme offrande à l'Éternel, chacun ce qu'il a trouvé d'objets d'or, chaînettes, bracelets, anneaux, pendants d'oreilles et colliers, afin de faire l'expiation pour nos personnes devant l'Éternel.
041f330061	Alors Moïse et Éléazar, le sacrificateur, reçurent d'eux l'or et tous les joyaux travaillés.
041f3400a5	Et tout l'or de l'offrande qu'on préleva pour l'Éternel, de la part des chefs de milliers et des chefs de centaines, fut de seize mille sept cent cinquante sicles.
041f350037	Or les gens de l'armée avaient pillé chacun pour soi.
041f3600cc	Moïse et Éléazar, le sacrificateur, prirent donc l'or des chefs de milliers et de centaines, et le portèrent au tabernacle d'assignation, comme mémorial pour les enfants d'Israël, devant l'Éternel.
04200100cb	Or les enfants de Ruben et les enfants de Gad avaient des troupeaux nombreux, considérables; et ils virent le pays de Jazer et le pays de Galaad, et voici, ce lieu était un lieu propre pour le bétail.
042002009d	Et les enfants de Gad et les enfants de Ruben vinrent, et parlèrent à Moïse, à Éléazar, le sacrificateur, et aux principaux de l'assemblée, en disant:
0420030045	Ataroth, Dibon, Jazer, Nimra, Hesbon, Élealé, Sebam, Nébo et Beon,
042004008c	Ce pays, que l'Éternel a frappé devant l'assemblée d'Israël, est un pays propre pour les troupeaux, et tes serviteurs ont des troupeaux.
042005009a	Ils dirent donc: Si nous avons trouvé grâce à tes yeux, que ce pays soit donné en possession à tes serviteurs; ne nous fais point passer le Jourdain.
042006008b	Mais Moïse répondit aux enfants de Gad et aux enfants de Ruben: Vos frères iront-ils à la guerre, tandis que vous, vous demeurerez ici?
042007006a	Pourquoi détourneriez-vous le cœur des enfants d'Israël de passer au pays que l'Éternel leur a donné?
0420080060	C'est ainsi que firent vos pères, quand je les envoyai de Kadès-Barnéa pour examiner le pays.
04200900b5	Car ils montèrent jusqu'au torrent d'Eshcol, et virent le pays; et ils détournèrent le cœur des enfants d'Israël, pour ne point entrer au pays que l'Éternel leur avait donné.
04200a0053	Et la colère de l'Éternel s'enflamma en ce jour-là, et il fit ce serment et dit:
04200b00d5	Les hommes qui sont montés d'Égypte, depuis l'âge de vingt ans et au-dessus, ne verront jamais le pays que j'ai juré de donner à Abraham, à Isaac et à Jacob, car ils n'ont pas pleinement marché après moi;
04200c0071	Excepté Caleb, fils de Jéphunné, le Kenizien, et Josué, fils de Nun, car ils ont suivi pleinement l'Éternel.
04200d00e2	Ainsi la colère de l'Éternel s'enflamma contre Israël; et il les fit errer dans le désert, quarante ans, jusqu'à ce que toute la génération qui avait fait ce qui est mauvais aux yeux de l'Éternel, eût été consumée.
04200e00a9	Et voici, vous vous êtes levés à la place de vos pères, comme une race d'hommes pécheurs, pour augmenter encore l'ardeur de la colère de l'Éternel contre Israël.
04200f0083	Car si vous vous détournez de lui, il continuera encore à laisser ce peuple dans le désert, et vous le ferez périr tout entier.
0420100086	Mais ils s'approchèrent de Moïse, et dirent: Nous bâtirons ici des parcs pour nos troupeaux, et des villes pour nos petits enfants;
04201100e8	Puis nous nous équiperons promptement pour marcher devant les enfants d'Israël, jusqu'à ce que nous les ayons fait entrer dans leur lieu; mais nos petits enfants demeureront dans les villes fortes, à cause des habitants du pays.
0420120075	Nous ne retournerons point dans nos maisons, que chacun des enfants d'Israël n'ait pris possession de son héritage;
042013009c	Et nous ne posséderons rien avec eux au delà du Jourdain ni plus loin, parce que notre héritage nous sera échu de ce côté-ci du Jourdain, à l'Orient.
0420140066	Et Moïse leur dit: Si vous faites cela, si vous vous équipez pour aller au combat devant l'Éternel,
042015007e	Et que chacun de vous passe, équipé, le Jourdain devant l'Éternel, jusqu'à ce qu'il ait chassé ses ennemis de devant lui,
04201600d6	Et que le pays soit soumis devant l'Éternel; et qu'ensuite vous vous en retourniez; alors vous serez innocents envers l'Éternel et envers Israël, et ce pays vous appartiendra pour le posséder devant l'Éternel.
0420170079	Mais si vous n'agissez pas ainsi, voici, vous aurez péché contre l'Éternel, et sachez que votre péché vous trouvera.
0420180073	Bâtissez donc des villes pour vos petits enfants, et des parcs pour vos troupeaux, et faites ce que vous avez dit.
0420190085	Alors les enfants de Gad et les enfants de Ruben parlèrent à Moïse, en disant: Tes serviteurs feront ce que mon seigneur commande.
04201a006e	Nos petits enfants, nos femmes, nos troupeaux et tout notre bétail demeureront ici dans les villes de Galaad;
04201b007f	Et tes serviteurs passeront, tous équipés pour la guerre, devant l'Éternel, prêts à combattre, comme mon seigneur l'a dit.
04201c009e	Alors Moïse donna des ordres à leur égard à Éléazar, le sacrificateur, à Josué, fils de Nun, et aux chefs de famille des tribus des enfants d'Israël.
04201d00ed	Et Moïse leur dit: Si les enfants de Gad et les enfants de Ruben passent avec vous le Jourdain, tous équipés pour le combat devant l'Éternel, et que le pays soit soumis devant vous, vous leur donnerez en possession le pays de Galaad;
04201e0068	Mais s'ils ne passent point en armes avec vous, ils auront leur possession parmi vous au pays de Canaan.
04201f007d	Et les enfants de Gad et les enfants de Ruben répondirent, en disant: Nous ferons ce que l'Éternel a dit à tes serviteurs;
0420200090	Nous passerons en armes devant l'Éternel au pays de Canaan; mais nous posséderons pour notre héritage ce qui est de ce côté-ci du Jourdain.
0420210111	Ainsi Moïse donna aux enfants de Gad et aux enfants de Ruben, et à la moitié de la tribu de Manassé, fils de Joseph, le royaume de Sihon, roi des Amoréens, et le royaume d'Og, roi de Bassan, le pays avec ses villes, avec les territoires des villes du pays tout autour.
042022003a	Alors les enfants de Gad bâtirent Dibon, Ataroth, Aroër,
0420230020	Atroth-Shophan, Jaezer, Jogbeha,
042024005a	Beth-Nimra, et Beth-Haran, villes fortes. Ils firent aussi des parcs pour leurs troupeaux.
042025003f	Et les enfants de Ruben bâtirent Hesbon, Elealé, Kirjathaïm,
0420260075	Nébo, et Baal-Meon, dont les noms furent changés, et Sibma; et ils donnèrent des noms aux villes qu'ils bâtirent.
0420270087	Or, les enfants de Makir, fils de Manassé, allèrent en Galaad, et s'en emparèrent, et dépossédèrent les Amoréens qui y étaient.
0420280042	Moïse donna donc Galaad à Makir, fils de Manassé, qui y habita.
0420290055	Et Jaïr, fils de Manassé, alla et prit leurs bourgs, et les appela bourgs de Jaïr.
04202a0062	Et Nobach alla et prit Kenath avec les villes de son ressort, et l'appela Nobach d'après son nom.
0421010085	Voici les étapes des enfants d'Israël, qui sortirent du pays d'Égypte, selon leurs armées, sous la conduite de Moïse et d'Aaron.
0421020087	Or Moïse écrivit leurs marches selon leurs étapes, sur le commandement de l'Éternel. Voici donc leurs étapes, selon leurs marches.
04210300ba	Les enfants d'Israël partirent de Ramsès le premier mois, au quinzième jour du premier mois, le lendemain de la Pâque; ils sortirent à main levée, à la vue de tous les Égyptiens.
04210400a5	Et les Égyptiens ensevelissaient ceux que l'Éternel avait frappés parmi eux, tous les premiers-nés; l'Éternel avait même exercé des jugements sur leurs dieux.
0421050048	Et les enfants d'Israël partirent de Ramsès, et campèrent à Succoth.
042106004e	Ils partirent de Succoth, et campèrent à Étham, qui est au bout du désert.
042107007e	Puis ils partirent d'Étham, se détournèrent vers Pi-Hahiroth, qui est en face de Baal-Tsephon, et campèrent devant Migdol.
04210800a8	Et ils partirent de devant Pi-Hahiroth, passèrent au milieu de la mer, vers le désert, allèrent trois jours de chemin par le désert d'Étham, et campèrent à Mara.
042109008a	Puis ils partirent de Mara et vinrent à Élim; or il y avait à Élim douze sources d'eaux et soixante-dix palmiers; et ils y campèrent.
04210a003b	Ils partirent d'Élim, et campèrent près de la mer Rouge.
04210b0044	Puis ils partirent de la mer Rouge, et campèrent au désert de Sin.
04210c003c	Et ils partirent du désert de Sin, et campèrent à Dophka.
04210d0033	Et ils partirent de Dophka, et campèrent à Alush.
04210e006a	Et ils partirent d'Alush, et campèrent à Rephidim, où il n'y avait point d'eau à boire pour le peuple.
04210f0041	Et ils partirent de Rephidim, et campèrent au désert de Sinaï.
042110004f	Ensuite ils partirent du désert de Sinaï, et campèrent à Kibroth-Hatthaava.
0421110043	Et ils partirent de Kibroth-Hatthaava, et campèrent à Hatséroth.
042112003a	Puis ils partirent de Hatséroth, et campèrent à Rithma.
042113003b	Et ils partirent de Rithma et campèrent à Rimmon-Pérets.
042114003b	Et ils partirent de Rimmon-Pérets, et campèrent à Libna.
0421150032	Et ils partirent de Libna, et campèrent à Rissa.
042116003d	Ensuite ils partirent de Rissa, et campèrent à Kéhélatha.
0421170049	Et ils partirent de Kéhélatha, et campèrent à la montagne de Shapher.
0421180044	Et ils partirent de la montagne de Shapher, et campèrent à Harada.
0421190038	Et ils partirent de Harada, et campèrent à Makhéloth.
04211a003a	Puis ils partirent de Makhéloth, et campèrent à Tahath.
04211b0034	Et ils partirent de Tahath, et campèrent à Tarach.
04211c0034	Et ils partirent de Tarach, et campèrent à Mithka.
04211d0036	Et ils partirent de Mithka, et campèrent à Hashmona.
04211e0039	Et ils partirent de Hashmona, et campèrent à Moséroth.
04211f003d	Et ils partirent de Moséroth, et campèrent à Bené-Jaakan.
042120003f	Et ils partirent de Bené-Jaakan, et campèrent à Hor-Guidgad.
042121003b	Et ils partirent de Hor-Guidgad, et campèrent à Jotbatha.
0421220036	Et ils partirent de Jotbatha, et campèrent à Abrona.
042123003c	Et ils partirent de Abrona, et campèrent à Etsjon-Guéber.
0421240054	Et ils partirent d'Etsjon-Guéber, et campèrent au désert de Tsin, qui est Kadès.
0421250067	Ensuite ils partirent de Kadès, et campèrent à la montagne de Hor, à l'extrémité du pays d'Édom.
04212600f3	Et Aaron, le sacrificateur, monta sur la montagne de Hor, suivant l'ordre de l'Éternel, et il y mourut, dans la quarantième année après que les enfants d'Israël furent sortis du pays d'Égypte, le cinquième mois, le premier jour du mois.
0421270056	Et Aaron était âgé de cent vingt-trois ans, quand il mourut sur la montagne de Hor.
0421280072	Alors le Cananéen, roi d'Arad, qui habitait le Midi du pays de Canaan, apprit que les enfants d'Israël venaient.
0421290042	Et ils partirent de la montagne de Hor, et campèrent à Tsalmona.
04212a0035	Et ils partirent de Tsalmona, et campèrent à Punon.
04212b0032	Et ils partirent de Punon, et campèrent à Oboth.
04212c0055	Puis ils partirent d'Oboth, et campèrent à Ijjé-Abarim, sur la frontière de Moab.
04212d003c	Et ils partirent d'Ijjé-Abarim, et campèrent à Dibon-Gad.
04212e0042	Et ils partirent de Dibon-Gad, et campèrent à Almon-Diblathaïm.
04212f005b	Puis ils partirent d'Almon-Diblathaïm, et campèrent aux montagnes d'Abarim, devant Nébo.
042130006e	Et ils partirent des montagnes d'Abarim, et campèrent dans les plaines de Moab, près du Jourdain de Jérico.
042131006a	Et ils campèrent près du Jourdain, depuis Beth-Jeshimoth jusqu'à Abel-Sittim, dans les plaines de Moab.
0421320060	Or l'Éternel parla à Moïse dans les plaines de Moab, près du Jourdain de Jérico, en disant:
042133006e	Parle aux enfants d'Israël, et dis-leur: Lorsque vous aurez passé le Jourdain pour entrer au pays de Canaan,
04213400b8	Vous chasserez de devant vous tous les habitants du pays, vous détruirez toutes leurs figures, vous détruirez toutes leurs images de fonte, et vous démolirez tous leurs hauts lieux;
042135006a	Et vous prendrez possession du pays, et vous y habiterez. Car je vous ai donné le pays pour le posséder.
0421360128	Vous partagerez le pays par le sort, selon vos familles. A ceux qui sont en grand nombre, vous donnerez plus d'héritage, et à ceux qui sont en petit nombre, tu donneras moins d'héritage; chacun l'aura là où il lui sera échu par le sort; vous ferez le partage selon les tribus de vos pères.
04213700fd	Mais si vous ne chassez pas devant vous les habitants du pays, ceux d'entre eux que vous aurez laissés de reste seront des épines dans vos yeux et des pointes dans vos côtés, et ils vous serreront de près dans le pays dont vous serez les habitants;
