2800000007	Matthew
28191d0091	For to every one that has, it shall be given, and he shall have abundance. But from him that has not, even that which he has shall be taken away.
28191e006a	And cast the unprofitable servant into the darkness without. There shall be weeping and gnashing of teeth.
28191f0083	When the Son of man shall come in his own glory, and all the holy angels with him, then will he sit on the throne of his own glory;
281920008b	and all nations shall be gathered before him; and he will separate them one from another, as a shepherd separates his sheep from the goats.
2819210049	And he will place the sheep on his right hand, but the goats on his left.
2819220099	Then the King will say to those on his right hand: Come, you blessed of my Father, inherit the kingdom prepared for you from the foundation of the world.
281923007f	For I was hungry, and you gave me food; I was thirsty, and you gave me drink; I was a stranger, and you took me to your houses;
281924005f	naked, and you clothed me; I was sick, and you visited me; I was in prison, and you came to me.
281925007e	Then will the righteous answer him, saying: Lord, when did we see thee hungry, and feed thee? or thirsty, and give thee drink?
2819260056	When did we see thee a stranger, and take thee to our home? or naked, and clothe thee?
281927003a	When did we see thee sick, or in prison, and come to thee?
2819280091	And the King will answer and say to them: Verily I say to you, Inasmuch as you did it to one of the least of these my brethren, you did it to me.
2819290085	Then will he say to those on his left hand: Depart from me, you cursed, into the eternal fire, prepared for the devil and his angels.
28192a0053	For I was hungry, and you gave me no food; I was thirsty, and you gave me no drink;
28192b008c	I was a stranger, and you took me not to your houses; naked, and you did not clothe me; I was sick, and in prison, and you did not visit me.
28192c00a1	Then they also will answer, and say: Lord, when did we see thee hungry, or thirsty, or a stranger, or naked, or sick, or in prison, and did not minister to thee?
28192d0085	Then will he answer them, saying: Verily I say to you, Inasmuch as you did it not to one of the least of these, you did it not to me.
28192e0055	And these shall go away into eternal punishment, but the righteous into eternal life.
281a01005c	And it came to pass, when Jesus had finished all these words, that he said to his disciples:
281a020066	You know that after two days the passover is kept, and the Son of man is delivered up to be crucified.
281a03008e	Then the chief priests, and the scribes, and the elders of the people met together at the palace of the chief priest, who was called Caiaphas.
281a04004d	And they consulted together that they might take Jesus by craft and kill him.
281a05004d	But they said: Not during the feast, lest there be a tumult among the people.
281a06003b	When Jesus was in Bethany, in the house of Simon the leper,
281a070082	there came to him a woman who had an alabaster box of very costly ointment; and she poured it on his head as he reclined at table.
281a08005f	But when his disciples saw it, they were displeased, and said: For what purpose was this waste?
281a09003e	For this could have been sold for much, and given to the poor.
281a0a006e	Jesus perceived it, and said to them: Why do you trouble the woman? For she has performed a good work upon me.
281a0b0042	For you have the poor always with you, but me you have not always.
281a0c0052	For in pouring this ointment on my body, she has done it to prepare me for burial.
281a0d0091	Verily I say to you, Wherever this gospel shall be preached in the whole world, this also which she has done shall be told for a memorial of her.
281a0e0049	Then one of the twelve, called Judas Iscariot, went to the chief priests,
281a0f007a	and said: What are you willing to give me, and I will deliver him to you? And they weighed to him thirty pieces of silver.
281a10003e	And from that time he sought an opportunity to deliver him up.
