2800000005	Matei
2a0a1900a0	Jhumo jwa bhabhola bha malaghalikilo, ajhakuhika kwa Yecho, na kunkonya kwa kunyighanikiya, “Mmola, ndende nike mme na ughome gwa machiko ghoha ghangapeta?”
2a0a1a005a	Nambo Yecho panyangwila, “Kijhandikwe nike mulilaghalikilo la Mucha, mwiimanye bhole?”
2a0a1b00d4	Mundo jhola ajhakunyangula Yecho, “Mupale Bhambo Chapanga jwino kwa mwojho gwi ghoha na kwa ughome gwii ghoha na kwa makakala ghii ghoha na kwa malango ghii ghoha. Na mupale nnyino ngita chimukipala mabhene.”
2a0a1c0057	Yecho ajhakunnobholela, “Unyangwi mbone! Ntende gheniya na mwenga namma na ughome.”
2a0a1d0080	Nambo mundo jhola jwamanya malaghalikilo apata kukilangiya jwambone, ndi ajhakunkonya Yecho, “Na, nnyango jwenio ndi ghane?”
2a0a1e0118	Yecho ajhakunyangula, “Akibha mundo jhumo jwahumita ku Yeluchalemo na kujhenda ku Yeliko, undela ajhakukongana nako bhando bhibhipoka ilebhe kwa makakala. Na bhajhakunhombela na kunkong'onda, na kunhula ngobho na kunpoka ilebhe yake, ndi bhajhakunneka papa kongo abhii tolatola.
2a0a1f0072	Paligha mupiya litambiko jhumo ajhakupeta ndela jhejhe, pamonita mundo jhola agholwike, ajhakumambala na kujhenda.
2a0a20006e	Helahela ajhakupeta mundo jhonge, Nnabhe paheghelila penepa ajhakumwona, na jwenio ajhakubhambala na kujhenda,
2a0a210078	nambo Nsamaliya jhumo jwakibha atyangita mwanja gwake, jwapetita ndela jhejhe, pamonita mundo jhola, ajhakummonela kiya.
2a0a2200cc	Ajhakuheghelela, ajhakugholola ilonda yake kwa kumpakala mahuta na divaye na kuinyembelela maha. Peniya ajhakunkwelekeya mu liponda lyake na kujhenda nako ade ku nyumba jha kugholoka akaghene, na kunwaha.
2a0a2300d0	Lukela jhake, Nchamaliya jhola ajhakupiya mbijha na kunnekela jwajhemelela nyumba jha akaghene, na kunnobholela, ‘Munwahe mundo jhonjo ade pumbala kubhujha mbeta kulepa lighambo lilipala kujhonjekeka.’”
2a0a24007b	Yecho ajhakunkonya, “Bho, kwa bhoha bhatato abha, ndi ghane pumihola jwabhii nnyake kwa mundo jhola jhubhankong'indwe?”
2a0a250079	Jwamanya lilaghalikilo ajhakujhanguu, ndi jhola jwamonile kiya. Yecho ajhakunobholela, “Nnyende mukahenge hele naha.”
2a0a26008c	Yecho na bhabholwa bhake pubhatehila kutyanga, bhajhakuhika pa chenda jhimo, peniya mwikeghe jhumo liina lyake Macha, ajhakumpokela kajhake.
2a0a270083	Macha jhola, akibha na nnombo mundo liina lyake Maliya, na Maliya akatamite pahina jha Bhambo Yecho na kujhokanikiya malobhe ghake.
2a0a2800c8	Nambo Macha akakalikina kanjika mahengo twe. Ndi ajhakunyendelela Yecho, na kunnobholela, “Bhambo, mumona nnombo gwango aneki mahengo ghoha kanjika chango? Ngoheno munnobholele ahike andangatile.”
2a0a290054	Bhambo ajhakujhanguu, “Macha, Macha! Mwenga nkotoka kuking'aha na ilebhe yamahele.
2a0a2a0065	Nambo chikipalwa kilebhe chimo tugha. Maliya ahagwi kilebhe chambone na abhii jhe mundo jwakupoka.”
2a0b0100ce	Lichiko limo Yecho akibha pakiyepela anyopita Chapanga. Pajhomolila kujhopa, mmolwa gwake jhumo ajhakunnobholela, “Bhambo, mutubhole na twenga kunnyopa Chapanga ngita Yohane chabholita bhabholwa bhake.”
2a0b02008f	Yecho ajhakwalobholela, “Piminnyopa Chapanga, nnongila naha, ‘Tate gwito! Liina lino lya ukolo litembekelwe, Unahota nkolongwa gwino uhike.
2a0b03002c	Mutupele chakulyegha chito cha kila lichiko.
2a0b040076	Mutulekekeye uhakaho gwito, ngita twenga chitwalekekeya bhibhatulemwiye. Nkotoka kutujhingiya mu majhighanikilo.’”
2a0b0500d6	Peniya Yecho ajhakwalobholela bhabholwa bhake, “Kwa nnandanikiho, pakate jhino jwajhenda ku nyumba jha nkoche mundo, uhiko gwa kilo na kunnobholela, ‘Makalongo bhango, chonde unyahike ipande ya mabumunda itato,
2a0b06006c	nhwalo nkoche gwango abhetukile pakajha kuhumii ku mwanja gwake na nenga ngwete jhe kilebhe chakunabhuya.’
2a0b0700b6	Nkoche gwino jwabhii nkate jhola nganyangwii, ‘Chonde ungotoka kung'aha! Nindite nnyango gwango. Nenga na yana yango tugholwike nijhimuka ndeka kumpekeya kilebhe chochoha chela!’
2a0b0800d7	Ninnobholela chakaka, nikitopotola ndeka kujhimuka kumpela chakulyegha nhwalo mwenga mwakoche bhake, nambo paligha najhimuka na kumpela kilebhe chinyopita kwa nhwalo mukibha jhe na hone jha kujhendelela kunnyopa.”
2a0b09006a	“Ninnobholela, nnyope na mangota napelwa, mupalahe mipata, nkong'onde litangala na mangota nadindulilwa.
2a0b0a0088	Nhwalo gwenio mundo jhojhoha jwajhopa upelwa, na mundo jhojhoha jwapalaha napata, na mundo jhojhoha jwakong'onda litangala nadindulilwa.
2a0b0b004d	Tate ghane pakate jhino jwampekeya mwana mundo lijhoka kone anyopite luhomba?
2a0b0c003d	Bho, anda anyopite lihombe, ma tate mundo namupela kipyelele?
2a0b0d00ea	Pamonga na kukokotoka kwino mangota, mimanya kwapela yana hino yambone, chakaka Tate gwino jwa kunane kwa Chapanga natenda kuchocha kwa peniya, bho, Tate gwino jwa kunane napelangana ndeka Uhuke gwa Chapanga kwa bhoha bhibhannyopa?”
2a0b0e00c8	Lichiko limo Yecho pabhengita nchuka jhughuntenda mundo jhumo jwateile abhehe jwangalongela. Bhahe, nchuka ghola puchomwika, mundo jhola pahotwila kulonge, dola lilongo lya bhando lijhakuhechuka hake.
2a0b0f006c	Nambo bhando bhange bhalongila, “Jwenio atenda naha kwa likakala lya Belezebule, nkolongwa jwa michuka.”
2a0b100076	Bhando bhange bhapata bhanyighe Yecho, bhajhakunyopa abhalangiye nginyililo anda likakala lihumii kunane kwa Chapanga.
2a0b1100f2	Bhahe, Yecho akamanyite chibhahola, ajhakwalobholela, “Unahota nkolongwa ghoghoha ghola anda upechengine gwenie kwa gwenie na kubhehe ibhogha ibhogha gwihoto ndeka kujhema, na bhando bha nyumba jhimo anda bhapechengine nabhakikomelekeya.”
2a0b1200c2	Limbembela anda libhii na ibhogha ibhogha ikomana yenio kwa yenio, Unahota gwake nahujhema bho? Ninnobholela naha nhwalo mangota mwinnobholela nenga nibhenga michuka kwa likakala lya Belezebule.
2a0b130099	Anda nenga nibhenga nchuka kwa likakala lya Belezebule, bho, bhabholwa bhino bhabhenga kwa uhotolo gwa ghane? Bhando bhino mabhene nabhahadabula mangota.
2a0b140069	Nambo anda nibhenga nchuka kwa likakala lya Chapanga, ngohe Unahota nkolongwa gwa Chapanga uhikite kwino.
2a0b15005d	“Mundo jwabhii na likakala, pailonda nyumba jhake kwa nkoha, ilebhe yake yoha ibhehe teeke.
2a0b16008c	Nambo mundo jhonge jhuna likakala kupeta jwenio nahotola kuntyala, na kumpoka chilaha yake yaihobholela na kupechengana ilebhe yampokite.”
2a0b17008d	“Mundo jhojhoha jwangalongohana na nenga, jwenio angana nenga, mundo jhojhoha jhola jwangalundika pamonga na nenga, atenda kupechengana.”
2a0b18006d	“Nchuka anda abhengitwe kwa mundo, ityangatyanga kunjenga kujhomo ipalaha pa kupomolela anda apakolihi jhe.
2a0b19007a	Mikilobholela, ‘Nangelebhuka kajha jhango kuhumila.’ Nambo piibhujha na kukolela ndopo, ipyaghilwe na kukilimwa mbone,
2a0b1a00c6	peniya, ujhenda kwatola michuka bhange chaba, bhina likakala kupeta jwenio. Na bhene uhika na kutama na mundo jwenio. Na ughome gwa mundo jwenio ubhehe jwanganandela hake kuliku chakibha makacho.”
2a0b1b00a7	Yecho palongila naha, mwikeghe jhumo kuhumii pakate jha lilongo lya bhando lela, ajhakunonoha lilobhe kwa Yecho, “Ahanganilwe mwikeghe jwampapite na jwanyongiche!”
2a0b1c0064	Nambo Yecho ajhakujhanguu, “Bhahanganilwe bhoha bhibhajhoha lilobhe lya Chapanga na kulikamula!”
2a0b1d00b9	Lilongo lya bhando pulijhonjikika, Yecho pajhendelila kulongolela, “Kibheleko eche ndi kikokotwike, kipala nginyililo. Nambo nakipelwa ndeka nginyililo jhojhoha kupeta jhela jha Yona.
2a0b1e007d	Nhwalo Yona akibha nginyililo kwa bhando bhu ku Ninabhe, na helahela Mwana gwa Mundo nabhaha nginyililo kwa kibheleko chenje.
2a0b1f010e	Kwa lichiko lya kilongoche mwikeghe, jwahumile ku Cheba, najhema na kwahadabula bhando bha kibheleko chenje bhalemwite, nhwalo jwenio ahumila kutale na kujhenda kujhokanikiya malobhe gha malango gha nkolongwa Selemane, na pamba abhii munahota nkolongwa kupeta Chelemane.
2a0b2000fd	Bhando bha ku Ninabhe nabhajhema mulichiko lya luhadabulo, na bhene nabhalongela kibheleko chenje kibhii na ulemwa. Nhwalo bhando bha ku Ninabhe bhakaulekite uhakaho pubhajhohina ghighatangichwa na Yona, na kubhehe peniya abhii nkolongwa kupeta Yona!”
2a0b2100aa	“Abhii jhe mundo jwapamba kolobohi na kuhiya hilu kugubikila kibhegha. Nambo kolobohi anda ipambwitwe ubheka panane jha kinala, bhando pubhajhingii nkate bhalola mbone.
2a0b2200ad	Liho lino ndi kolobohi jha yegha jhino. Anda liho lino lyambone, yegha jhino jhibhii mululanga. Nambo liho lino anda litochwike, helahela yegha jhino jhoha ibhii mulubhendo.
2a0b230052	Chakaka mukilolekeye mbone, kolobohi ibhii nkate jhino ikotoka kubhehe mulubhendo.
2a0b240090	Peniya ndi, anda yegha jhino jhoha ibhii mululanga, na lubhii jhe lubhendo, yegha jhoha naing'anyima ngita pulumulikila mabhene lumule lwake.”
2a0b250097	Yecho pajhomolila kulonge gheniya, Pwalichayo jhumo ajhakunnalika Yecho ajhende kajhake akalye. Ndi Yecho ajhakujhingii nkate, na kutama pahe kulyegha.
2a0b26004e	Pwalichayo jhola ajhakukangacha hake, pamonita Yecho ilyegha changakuha mache.
2a0b27009b	Peniya Bhambo ajhakunnobholela, “Mangota maka Mapwalichayo, mijhoha kibaba na libechene kwa panja, nambo kwa nkate mwino mutwelii lukwatulo na ukokotoko.
2a0b280060	Mangota mwenga kupumbumuka! Bho, jwabhombite ilebhe kwa panja jhojho ndeka jwabhombite na nkate?
2a0b29006f	Nambo mwapekiye akahocho ilebhe ya nkate jha miojho, na henge yoha naibhaha yambone kwino palonge jha Chapanga.
2a0b2a00e7	“Nanola choto mangota Mapwalichayo! Kongo majhopa bhando chaka jha ndimbilo na mandebhele na mahamba ghange gha makolo. Nambo muleka kwatendela bhando ghambone palonge jha Chapanga. Ntumbula kubhehe bhambone changaleka na ghange.
2a0b2b00ad	“Nanola choto mangota maka Mapwalichayo! Nhwalo mipala kutama mighoda ya palonge munyumba jha kukonganikii Akayahude na kujhambuchwa na bhando kwa makilikite pa maghuliho.
2a0b2c006b	Nanola choto mangota, kwa nhwalo muwanana na mambe ihitwe, na bhando bhatyanga panane jhake changamanya.”
2a0b2d006d	Mubhola jhumo jwa Malaghalikilo ajhakunnobholela, “Mmola, pumulongela naha helahela mutuligha na twenga.”
2a0b2e00ce	Yecho ajhakunyangula, “Helahela bhabhola bha Malaghalikilo nanola choto! Nhwalo mwagheghecha bhando mihigho mitopaho, na kone ighegheka ndeka. Mabhene mihoto ndeka kujhinula kwa lukonje lumo kwatangatila.
2a0b2f005f	Nanola choto mangota! Muchenga mambe ya milondole bha Chapanga, bhibhakomitwe na akahoko bhino.
2a0b300097	Nambo mabhene mighawene na kujheketela mahengo ghubhatehila akatate bhino, bhene bhakomite milondole bha Chapanga, na mangota michengelela mambe yabhe.
2a0b31008a	Nhwalo malango gha Chapanga ghilongela naha, ‘Nanatuma kwino milondole na akatenga, bhange nabhakomwa na bhange nabhabha mu lung'ahe.’
2a0b320092	Ndi tela na bhando bha kibheleko chenje, nabhabha mulung'ahe kwa nhwalo gwa miyahe jha milondole bhoha jhijhitike kuhumii mu kupanganwa kwa nnema,
2a0b3300b4	na kutumbulila pakomitwe Abele ade Zakaliya, jwakakomitwe pakate jha kachangwale na chehemo jha nyahinyahi. Chakaka, ninobholela, kibheleko chenje naking'ahichwa nhwalo gwa kukoma!
2a0b3400c2	“Nanola choto mangota akabhola bha Malaghalikilo! Kwa nhwalo muhuhite upungulo gwa litangala lya kukibholela. Mangota mabhene mujhingii ndeka, na mahibhilikiye bhando bhibhapala kujhingila!”
2a0b350085	Yecho pabhokita kwenio, Mapwalichayo na bhabhola bha Malaghalikilo bhala bhajhakutumbula kuchobhelela na kunkonya machwale ghamahele,
2a0b36002a	bhanyonje kwa kilebhe chochoha chalongela.
2a0c0100cf	Lilongo lya bhando tyee lyangabhalangika, lijhakukonganika na kutumbula kulebhatana, Yecho ajhakwalobholela hote bhabholwa bhake, “Mukilolekehe na ngedule jha Mapwalichayo, kwenio ndi kulyambingana kwabhe.
2a0c02006b	Kila kilebhe chikighubikwe chenie nakiyekulilwa, na chochoha chikihihitwe hote nakibhaha mbegha pakalamuhe.
2a0c03007b	Ghala ghumpwepwita palubhendo, nabhaghajhoha pakalamuhe na ghala ghumpwepita nkate, naghamanyikana panane jha kipaghalo.”
2a0c04009b	“Ninnobholela mangota akakoche bhango, nkotoka kunyoghopa jhola jwakoma yegha, kone anda ajhomwili ahoto ndeka kujhonjekeya kuhenga chenge changanandela.
2a0c0500be	Nambo naninangiya ghane jwakunyoghopa. Munyoghope jhola anda ajhomolile kunkoma, ihoto kuntaghila yaka yoha kumwotu gwangahimika gwa machiko ghoha. Ninnobholela, jwenio ndi jwakunyoghopa!”
2a0c06009a	“Umanyite jhe kubhehe iyebhelele nhwano uchuluchwa kwa chenti jhimo jhandina? Nambo palonge jha Chapanga abhii jhe hilu kiyebhelele chimo nakilibhilila.
2a0c07006f	Nambo majhunjo gha umuto gwino gwabhalwingwe. Nkotoka kujhoghopa, mangota ntopii hake kupeta iyebhelele twe!”
2a0c0800a1	“Ninnobholela chakaka, mundo jhojhoha jwanyeketela nenga palonge jha bhando, Mwana gwa Mundo helahela nanyeketela palonge jha ntumiche jwa kunane kwa Chapanga.
2a0c090083	Nambo mundo jhojhoha jhola jwangana palonge jha bhando, na Mwana gwa Mundo nakanila palonge jha akatumiche bha kunane kwa Chapanga.
2a0c0a00ab	“Mundo jhojhoha jhola jwanongela lilobhe lyangamanyika kwa Mwana gwa Mundo, jwenio nalekekewa, nambo mundo jhojhoha jwauligha Uhuke gwa Chapanga, jwenio nalekekewa ng'o.
2a0c0b00a7	“Pubhapala kunpeleka mangota palonge jha nyumba jha kukonganikii Akayahude na palonge jha ilongoche bhina kindendeke, nkotoka kubhehe na iholo namukikengelela bhole.
2a0c0c0043	Nhwalo kwa lichaa lyenio Uhuke gwa Chapanga nahumola chakulonge.”
2a0c0d0099	Mundo jhumo kuhumii mulilongo lya bhando lela ajhakunnobholela Yecho, “Mmola, munnobholele unung'una gwango tubhaghane ilebhe yatulekile tate gwito.”
2a0c0e005e	Yecho ajhakunyangula, “Makoche bhango, bho, ghane jwamekite nenga maghaniche ilebhe hino?”
2a0c0f0092	Yecho ajhakujhendelela kwalongolela bhoha, “Mukilolekehe na uloho gwa kupala ilebhe! Nhwalo ughome gwa mundo ubhii ndeka milebhe yabhii nako.”
2a0c100092	“Peniya Yecho ajhakwalobholela nnandanikiho ghongo, akibha mundo jhumo jwakibha na ilebhe mbwe, jhuna nghonda ghubholile upiya mahuno ghamahele.
2a0c110071	Jwenio ajhakuwacha kumwojho gwake, ‘Ngohe nandenda nike na kongo pwache jha kubheke mahuno ghango ibhii jhe?’
2a0c12009f	Peniya ajhakulonge, ‘Ndi nandenda naha, nandilulana kikoko chango na kuchenga chenge kikolongwa. Na mwenio naghakwela mahuno ghango ghoha na ilebhe henge.’
2a0c1300a5	Papa nanikilongolela namwete, ‘Mwe mwojho gwango! Ngwete ilebhe yamahele yakukwela kwa yaka yoha! Mpomolele unomenekehe hote, na kunywelekeya na kuhanganila.’”
2a0c140099	Nambo Chapanga ajhakunnobholela, “Mwenga kupumbumuka kwenio! Na deleno uhiko ughome gwino upalwa, na malundiko ghoha gha mota hino nabhujhila ghane?”
2a0c1500b3	Yecho ajhakujhomolela kwa kulonge, “Chenie ndi nakipitila kwa mundo jhola jwakibhekii malundiko gha ilebhe yake jwenio, nambo palonge jha Chapanga mibhalangika kilebhe nacho.”
2a0c1600a0	Peniya Yecho ajhakwalobholela bhabholwa bhake, “Nkotoka kubhehe na kiholo natulya nike kwa chimukighana nname, hilu ngobho imuhighana ya kuwala payegha jhino.
2a0c17004c	Nhwalo ughome gwitopela kupeta yakulyegha, na yegha jhitopela kupeta ngobho.
2a0c180093	Nambo dolekeya likongolo, bhimicha ndeka hilu kuhuna amu bhakwete jhe kikoko. Nambo Chapanga ahipela yakulyegha, na mangota mitopela kupeta ijhune!
2a0c19005f	Bho, ghane pakate jhino kwa kuking'aha jwahoto kukijhonjekeya hilu lichaa limo la ughome gwake?
2a0c1a005f	Anda chepa kuhenga kilebhe kichokombe ngita chenie, nhwalo gwa nike muking'aha na ilebhe henge?
2a0c1b00d7	Mughalolekehe malobha gha mughonda chighatundula, ghihenga ndeka lihengo lya kukilokila hilu ngobho. Nambo ninobholela chakaka, Solemane jwenio na ilebhe yake yoha akapatite jhe kuhwalichwa mbone ngita lilobha limo.
2a0c1c00d3	Bhahe, anda Chapanga ulihwalicha naha lihamba lya mughonda, deleno libhii na kilabho jhake ulitagha pa mwotu, bho, mangota mwenga natendela ndeka kuchocha kwa pamba? Bho, mabhando bhumii na kihobholelo chandina!
2a0c1d0071	“Bhahe nkotoka kung'ahikila ku mwojho gwino, chakulyegha hilu kunywegha. Nkotoka kujhoghopa panane jha gheniya.
2a0c1e0083	Bhando bhangaumanya Chapanga ndi bhibhang'ahikila ilebhe yenio yoha. Na Tate gwino jwa kunane kwa Chapanga aimanya ilebhe imuipala.
2a0c1f004e	Nambo mupalahe hote Unahota nkolongwa gwa Chapanga, na gheniya ghange napelwa.
2a0c200080	“Nkotoka kujhoghopa mangota lilongo lyandina, Tate gwino jwa kunane kwa Chapanga ahanganile kumpekeya Unahota nkolongwa gwake.
2a0c2100f5	Nchuluchangane ilebhe hino na mbijha mapekehe akahocho. Mukilenganikiye mahako gha mbijha ghangatukutuka, na kukibhekela kihukilo chino kunane kwa Chapanga kwenio nakijhomoke jhe. Kwenioko lukwatulo lubhii ndeka, hilu umeya uhoto jhe kuhotolana.
2a0c220047	Nambo pala pukibhii kihukilo chino, ndi pupala kubhehe mwojho gwino.”
2a0c230058	“Mukilenganikiye kwa kukonga luhunga mukibhuno, na kongo kolobohi jhino ipeta kujhaka,
2a0c24008d	mme ngita akatumiche bhibhanendelela munahota gwabhe jwahuma kunyagho gwa ndowa. Paibhujha na kukong'onda litangala tugha, papa bhadindulila.
2a0c2500bf	Bhahanganile akatumiche bhala munahota gwabhe pahibhujha abhakole bhabhii miho! Ninobholela chakaka, munahota jwenio nakonga luhunga mukibhuno, nabhatamangane pabwalo na jwenio nabhatelekela.
2a0c260064	Bhahanganile akatumiche bhala, munahota gwabhe anda abhakolile bhakilinganikiya hilu uhiko gwa kilo.
2a0c270093	Nambo manye nhwalo ghongo, anda nkolo nyumba ngamanya lichiko lya mwihe papala kuhika, ngagholwike ndeka. Ngailekite jhe nyumba jhake ihangabhanwe.
2a0c280059	Mangota, helahela mukilenganikiye, nhwalo Mwana gwa Mundo nahika lichaa lyanganandela.”
2a0c29006e	Petile ajhakunkonya, “Bhambo, nnandanikiho ghongo mutulongolela twe tu amu mutulongolela twabhando bhoha?”
2a0c2a00ba	Bhahe, Bhambo nganyangwila, “Ndi ghane jwabhii na ntumiche jwahobholeka jhuna malango jwabhekitwe na nkolo gwake kwajhemelela akatumiche bhange na kwapela chakulyegha kwa lichaa lyake?
2a0c2b004e	Jhuna mota ntumiche jhola, munahota gwake paibhujha nakolela akahenga gheniya.
2a0c2c006c	Ninnobholela chakaka, nkolo jwenio nameka ntumiche jhola kubhehe na ukindendeke panane jha ilebhe yake yoha.
2a0c2d00d4	Nambo anda ntumiche jwenio, anda akiwachile jwenio kumwojho gwake, ‘Bhambo abhii na kiyoto kubhujha,’ na atumbula kwakong'onda akatumiche bhajhango, ichongolo na ichikana, na kulye na kunywegha ade kulobhela.
2a0c2e00b9	Munahota jwa ntumiche jhola nahika lichiko lyangalihobholela na lichaa lyangalimanya. Munahota jwenio naheketa ntumiche jwenio imbembela na kumeka lilundo limo na bhanga kihobholelo.”
2a0c2f0077	“Na ntumiche amanya ghoha ghapala munahota gwake ahenga, nambo ntumiche jwenio akilenganikii ndeka, nachwapulwa hake.
2a0c300130	Nambo ntumiche jhola jwangamanya ilebhe yapala munahota gwake atende, na jwenio ahenga kilebhe changamanya chikipala luhadabulo, ntumiche jwenio nachwapulwa pandina. Na jhola jwapokii yamahele, na jwenio nabhujhicha yamahele. Na kwa mundo jhojhoha jwalombokilwe na jwenio helahela nabhujhicha lombilombi.
2a0c31005a	“Hikite kukokelekeya mwotu pannema pano, ndi nganoghii anda ngaujhakite kuhumii makacho!
2a0c32005d	Minagho ubaticho gwa lung'ahe ghumbala kutendelwa, nenga nilyunga nako ade ubhaha lengalenga!
2a0c330061	Bho, pumihambuka hikite pannema pano kuleta uteeke tugha? Naha ndeka hikite kwapechengana bhando.
2a0c34008a	Kutumbuli ngohe, bhando nhwano bha nyumba jhimo nabhapechangana, bhatato nabhang'aulana na bhabhele na bhabhele nabhang'aulana na bhatato.
2a0c350103	Na bhapechengana kichongolo na tate mundo, na mwana mundo napechengana na tate mundo, nchikana napechengana na majhe mundo, na majhe mundo napechengana na nchikana, nayalane mundo napechengana na kamwana mundo na mwana mundo napechengana na nayalana mundo.”
2a0c36009b	Yecho ajhakulilobholela lilongo lya bhando, “Pumpala kubhona lihunde likahembuka kulitipikila lyobha mikilongolela hula anda jhakoma, chakaka hula ikoma.
2a0c370087	Pumipala kubhona upepo ukapogha kuhumii kuupande gwa kuchine, mulongela, ‘Deleno kupala kubhehe lihuke,’ chakaka kupitili helahela.
