2800000009	ማቶሳ
2a0b0d00cd	ይን ኢቱንꬃና ማቂ ይን ናኡንꬅስ ሎኦ ባዝ እንገ ኤርኮ፥ ሳሎ የዘ ይን አዳይ ዎስዙንꬅስ ጌሽ አያና ዋይዝ አꬂ እንጎሶ?» ያጋይዳ።
2a0b0e00cb	ፈቲ ዎደ የሱሳ ዶና ሙምዝደ ቱና አያና ፈቲ አꬄፓ ከስዳ። ቱና አያንዘ ከዝደ ፋና ዶና ሙመ አꬄ ኦህንትዳ። አሱንꬅን ጋማ ቆፕዳ።
2a0b0f0090	የዝን ፈተ ፈተ፥ «ቱና አያና Ꮉላቃ፥ ብኤልዘቡላ ዎልቃራ ቱና አያኑንꬃና ከሳነ» ያጋይዳ።
2a0b100052	መሉንꬅ ማህ ፋታኖደስ ሳሎፓ ማላ ቤዞደ ፋና ኮይዳ።
2a0b1100b4	የዝን የሱሳ ኡን ቆፍቶ ኤሪ ኡንታጎ፥ «ዎል ግዳ ሻክንትዘ ካእቱሞ ኡባና ꬋባነ፤ ዎል ግዳ ሻክንትዘ ኬꬂ ጎልአነ።
2a0b1200bf	ጻላሄ ካእቱሞ ዎል ግዳ ሻክንትኮ ዋይዝ ሚንግ ኤቆደ? ይን ታና፥ ‹ኤ ቱና አያኑንꬃና ብኤልዘቡላ ዎልቃራ ከሳነ› ያጋነ።
2a0b1300e0	ይኬ፥ ታኒ ቱና አያና ብኤልዘቡላ ዎልቃራ ኬስዘባዝ ማቅኮ ካልዙንꬅ ኦደ ዎልቃራ ኬሶድ የሻ? ይኒ ግሾ፥ ኡን ይንታላ አፋ ፍርድዙንꬅና ማቃዳ።
2a0b14009d	የዝን ታኒ ቱና አያኑንꬃና ጾዘ ግልአራ ኬስዘባዝ ማቅኮ ይኬ ጾዘ ካእቱምታ ይንታጎ ኡክዳኖ ኤሮተ።
2a0b15006e	«ምንꬂ አስ ዳንጭንቲ ፋ ኬꬅቶ ናግዘባዝ ማቅኮ፥ ኤ ቆልታ ቦችንቶስ።
2a0b1600ca	ዪኮን፥ ኤፓ አꬊ ምንꬂ ማቅደ አስ ይእ፥ ኤዛ ዎልቂꬊ ጋምኮ አማንንቲ ዳንጭደ ዳንጭቶ ብልዚ፥ ኤ ቆልቶ ቦንቂ መሌ አስስ ሻካነ።
2a0b170050	«ታራ ማቅካይዛይ ታና እጻነ፤ ታራ ሺሾሳይ ላላነ።
2a0b1800ca	«ቱና አያና አሳፓ ከዝደ ዎደ ሸምፕዘ በሲ ኮይ Ꮉꬅ ባይዘ በሳራ ዉታነ። ሸምፕዘ በሲ ꬋብደ ዎደ ‹ታ ከዝደ በስተ ማቃዳ› ያጋነ።
2a0b19004c	ኤ ማቅዘ ዎደ ኬꬅታ ፍጽንቲ ሎእ የዝን ደንግዳ።
2a0b1a00ef	ይንፓ ሱባ፥ Ꮉንግ ኤፓ አꬊ ኢትደ መለ ላፑን ቱና አያኑንꬃና ኤኪ የእነ። ኤ ግዳ ገሊ የስ አይካነ። የ አꬄስ ቲኖስትፓ ሱባና አꬊ ኢታ ማቃነ» ያጋይዳ።
2a0b1b00e2	የሱሳ ይና ኦህትላ አፋ የሳደራ ፈቲ ማችታ አስ ግዳፓ ደንዲ፥ ፋ ቃልቶ ꬎቅ ዪዚ፥ «ነና ቶክደ ሳዝታን ነ ꬋንግደ ꬋንꬅታ አንጅንትዳ» ያጋይዳ።
2a0b1c006e	የዝን ኤ፥ «አንጅንትዱንꬅ ጾዘ ቃልቶ ስእ ኪትንትዙንꬃና» ያጋይዳ።
2a0b1d00ba	ጋማ አሱንꬅ ሺቅደ ዎደ የሱሳ፥ «Ꮉና የለቱንꬅ ኢታ፤ ክለ ማላ ኮያነ። የዝን ዮናሳ ማላትፕ መለ ኡንትስ እንግንቶስ።
2a0b1e007d	ዮናሳ ነነዌ አሱንꬅስ ማላ ማቅደ ፋና አስ ናአይን Ꮉና የለቱንꬅስ ማላ ማቃዳ።
2a0b1f00fd	ሳባ ካትታ ፍርዳ ዎደ Ꮉንꬅ የለቱንꬃራ ደንዲ ፍርዶዳ። አኮስ ጋይኮ፥ እዛ ሶሎሞና ጭንጫትꬅቶ ስኦደስ ሳአ ጋጻፓ ደንዲ ይእዳ። ይኬ ሶሎሞናፓ ኣꬍዛይ Ꮉነ የነ
2a0b2000fb	ነነዌ አሱንꬅ ፍርዳ ዎደ Ꮉንꬅ የለቱንꬃራ ደንዲ ኡንታላ አፋ ፍርዶዳ። አኮስ ጋይኮ ዮናሳ ስብከተር ማሮትꬅ ገልዳ። ይኬ፥ ዮናሳፓ አꬍዘ Ꮉነ የነ» ያጋይዳ።
2a0b210093	«ጾምፐ ጾምፒ አችቻ በሳ ዎይ ኦታ ግዳ ጋድዘ አስ ባያ። አስ ፎእቶ በአደ ፋና ꬎቃ በሳ ጋዳነ።
2a0b2200af	ነ ጋልትስ ፎኦ ነ ኣፍቶ። ነ ኣፍታ ሎኦ ማቅኮ፥ ነ ኩሙꬅ ጋልታ ፎአነ። ነና ኣፈ Ꮉርግኮ ነ ጋልታ ኡባና ꬉማነ።
2a0b23004d	ይኒ ግሾ፥ ነ ግዳ የዘ ፎእዘ ꬉማመ ጋር ናግንቶ።
2a0b2400ad	ይኬ፥ ነ ኩንꬅ ጋልታ ፎኦ ማቅኮ፥ ነ ጋልተን መለ ꬉማ በሲ ꬋብኮ፥ ነ ጋልታ ኩሙꬅታ ፎኦ ፋና ማቃነ» ያጋይዳ።
2a0b2500a1	የሱሳ ፋ ኦህቶ Ꮉስደ ፋና ፈቲ ፋርሳዉዘ ፋራ ካꬃ ማአደ ፋና ጼግዳ። ኤ ኤራ ፈትላ ገሊ ሙንታላ በትዳ።
2a0b260063	ፋርሳዉዘ የሱሳ ካꬃ ማአደፓ ቲኒ ኩሸ ሜጮሳኖ ብእ ጋማ ቆፕዳ።
2a0b2700bb	ላꬂ ኤጎ፥ «ይን ፋርሳዉንꬅ ቡርጩቆስን ሻተስን ካታ ዛልቶ ሜጫነ። የዝን ይን ጋንጭታ ኡዛትꬃራን ኢታባዛራን ኩምዳ።
2a0b28005d	ይን፥ ኤዩንꬆ፥ ካታ ዛልቶ መꬍደ ጋንጭቶ መꬍዳይ ኤዛ ባነ?
2a0b29008a	የዝን ቡርጩቆን ሻተን የዛኖ ዳሁንꬅስ እንጎተ። የ ዎደ ይንትስ ኡባ ባዝታ ጌሽ ማቃዳ።
2a0b2a012d	«ፋርሳዉንꬆ ይንታና ባደ፥ ካርꬅ ጋላፓ፥ ጻሎተፓ፥ ይኒ ፋና የዘ ባዛፓ አስራታ ከሳነ። የዝን ጽሎትꬅን ጾዝ ካꬎ ይን ግዳ ባያ። መሉንꬃና አሽካይዛራ Ꮉን ሳና ኦቾደስ ቤዛነ፥ የዝን አሽዳ።
2a0b2b008c	«ፋርሳዉንꬆ ይንታና ባደ፥ አይሁደ ዎሳ ኬꬅተ ቦንቾ ኦይዳ፥ ጋበ ግዳ ቦንቾ ሳሮ ካꬋነ።
2a0b2c0083	«በስታ ꬋብን አሱንꬅ ኤርካይዛራ ካታራ የꬍዘ ቦዛ አዙንꬆ ይንታና ባደ» ያጋይዳ።
2a0b2d0076	ህገ አስታማርዘ ማህ፥ «አስታማርዛዮ፥ ነ ይኖ ጋእተ ኑና ጫዣነ» ያጋይዳ።
2a0b2e00fb	የሱሳ፥ «ይን፥ ህገ አስታማሩንꬆ፥ ይንታና ባደ፥ አሱንꬅ ቶኮደስ ዳንዳኦሰ ዴጾ ቶፎ ቶሳነ፥ የዝን ይን ይን ኦምትስ መለ አቶ የዝን ግልአ በርꬃራን ግርሞስ።
2a0b2f0065	«ይን አዱንꬅ ዎꬍደ ናቡንꬅ ቦዝቶ ይን ጊግዘ ግሾ ይንታና ባደ።
2a0b3000a9	ይኬ፥ ይን አዱንꬅ ኦችቶ ምንꬆደስ ኡን ዎꬍደ ናቡንꬅ ቦዝቶ ይን ሎይꬅዘ ግሾ ኡን ኢታ ኦችትስ ይን ማርካ።
2a0b3100d6	ይኒ ግሾ፥ ጾዚ ፋ ጭንጫትꬅተ፥ ‹ናቡንꬃናን ሐዋሩንꬃና ታ ይንትስ ኪቶዳ፥ የዝን ይን ባጉንꬃና ዎꬎዳ፤ መሉንꬃና ባይኦዳ› ያጋይዳ።
2a0b32009f	ይኒ ግሾ፥ Ꮉና የለቱንꬅ አላመ መꬍንትዳንፓ Ꮉኖ የሎደስ ጎግደ ናቡንꬅ ኡቡንꬅ ሱꬅትስ ኦጭንቶዳ።
2a0b3300a0	አቤላፓ ደንꬂ ዣርሾ በስትስን ጾዘ ኬꬃፓ ግዳ ጎግደ ዛካርያሳ ሱꬅት ግሾ Ꮉንꬅ የለቱንꬅ ኦጭንቶዳ።
2a0b3400c3	«ህገ አስታማሩንꬆ፥ ይንታና ባደ፥ ኤራትꬅ ቁልፈ ይን ኩሸ አይክዳ፥ የዝን ይንትስን ገሎስ መሉንꬃናን ገልꬆስ» ያጋይዳ።
2a0b350092	የሱሳ የይጋፓ ቅቶደስ ከዘ ዎደ ህገ አስታማሩንꬅን ፋርሳዉንꬅ ኤራ እጽንት ኦጨራ ዋይꬃነ።
2a0b360053	ኤ ዶንትፓ ከዘ ቃልተ ኤዛ አይኮደስ ኮይ ይኖ ኦችዳ።
2a0c01011b	የ ዎደ ጋማ ሙኩላር ፋይድንትዘ አሱንꬅ ዎላል አፋ የꬍንቶደ ዎንꬅስ አስ አሳላ አፋ ሺቂ የሳደራ፥ የሱሳ ፋ ታማሩንꬃጎ፥ «ፋርሳዉንꬅ እርሽትፓ ናግንቶተ። ይናን ኡን ጩቦትꬅቶ።
2a0c020063	ቆንጭካይዛር አችንት፥ ኤርንቶሰ ገንጊ አትዘባዝ አኮን ባያ።
2a0c030091	ይኬ፥ ይን ꬉማ ኦህደባዝ ኡባ ፎኦ ስንቶዳ፥ ቆልአ ግዳ ካልካሽደ ባዝ ቆንጨ በሳ ኦህንቶዳ።
2a0c040098	«ታ ባጉንꬆ፥ ታ ኦህዛኖ ስኦተ፤ አሾ ዎꬋነ ፋትን መለ አኮን ኦቾደስ ዳንዳኦሱንꬃና ዣሽትፐተ።
2a0c0500e3	ዪኮን፥ ይን ዣሽቶደስ ቤዝዛ ታ ይንትስ ቆንጭሳዳ። ይናን ዎꬍዳንፓ ሱባ ጋናመ ኦሎደስ ዎልቃ የዘስ ኤስ ዣሽቶተ። ዬ፥ ቱሮ ጋነ፤ ኤስ ዣሽቶተ።
2a0c060093	እችን ቡቡንꬅ ፈቲ ሳንትመስ ባይዝንቶሳነ? ይኦፕ አትን ኡንታፓ ፈተን ጾዘ ቲንተ ቦትንቶስ።
2a0c07009d	መለ አቶ የዝን፥ ይን ኦማ እስንꬅታን ፋይድንቲ የነ። ይኬ፥ ዣሽትፐተ፤ ጋማ ቡቡንꬃፓ ይን አꬋነ።
2a0c08009c	«ታ ኦህዛኖ ስኦተ፤ አስ ቲኖ ታስ ማርክꬍዘ ኡቡንꬅስ አስ ናአይ ጾዘ ኪታንቹንꬅ ቲንተ ማርክꬎዳ።
2a0c09005d	አስ ቲኖ ታና ካድዘስ ጾዘ ኪታንቹንꬅ ቲንተ ታ ኤዛ ካዶዳ።
2a0c0a00a9	አስ ናአላ አፋ ለቆ ቃላ ኦህዘ ኡቡንꬅ ማሮትꬅ ደማዳ፥ የዝን ጌሽ አያናላ አፋ ለቆ ቃላ ኦህዘስ ማርንቶስ።
2a0c0b00d3	«አስ ይንታና አይኪ አይሁደ ዎሳ ኬꬃ፥ ዳይኑንꬅ ቲንተን ካቱንꬅ ቲንተን ጎሽችዘ ዎደ አኮ ኦሆድየዛኮን ዋጊ ማሆድ የዛኮ ይርግፐተ።
2a0c0c0061	የ ዎደ ይን ኦሆደባዝ ጌሽ አያና ይንታና ታማርሶዳ» ያጋይዳ።
2a0c0d0092	አስ ግዳፓ ፈቲ አስ የሱሳጎ ይእ፥ «ታ እሸ ታስ ኑ አዳይ ላታፓ ሻጎደ ፋና ኤስ ኦሆ» ያጋይዳ።
2a0c0e008d	የሱሳ ማህ፥ «ናተ አꬃዮ፥ ይንታላ አፋ ታና ዳይናን ላታ ሻክዘ ጭማ ማህደ ኦደ?» ያጋይዳ።
2a0c0f0095	ማህካ የሱሳ፥ «አስ የስ ቆሎ ጋማትꬃራ ማቆሰ ግሾ ኢራ አሺ ምንꬂ ይንታና ናግንቶተ» ያጋይዳ።
2a0c100059	ካሊ አዝዘራ፥ «ጋደ ጋማ ካꬃ እንግዘ ፈቲ ዱረ አꬄ የነ።
2a0c110081	የ አꬄ፥ ‹ታ ካꬅቶ ታ ሺሾደስ በሲ ኤርደ ግሾ አኮ ኦቾ?› ያጋእ ፋ ዎዝንተ ቆፕዳ።
2a0c12009a	ይኬፓ የይሳዳ፤ ቲኖ የዘ ፋችቶ ላሊ መለ ዳልጊ ፋቻ ኬጾዳ። ካꬅቶን ታስ የዘ ባዝ ሙሎ እዘ ሺሾዳ።
2a0c1300ab	ፋ ሸምፕትጎ፥ ‹ታ ሸምፕተ፥ ጋማ በረስ ኔስ ማቃደ ቆሎ ሺሽዳ። ይኬ፥ ሸምፒ ሞኦ፥ ኡዦ፥ ኡፋይቶ› ያጋኦዳ።
2a0c1400c3	«የዝን ጾዚ፥ ‹ናተ፥ ኤያ Ꮉይ አꬃዮ፥ Ꮉይኖ ቃማ ነ ሸምፕታ ኔፓ ኤክንታነ። ይኬ፥ ነ ሺሽደ ባዝታ ኦደስ ማቃደ?› ያጋይዳ።
2a0c1500a4	«ይኒ ግሾ፥ ፋስ ዱረትꬅ ሳአ ሺሽዘ አስስ፥ ጾዘ ካለ ዱረ ማቆሰ አስስ ፎልታ Ꮉይ አꬄስቲ ፋና» ያጋይዳ።
2a0c1600cb	ይንፓ ሱባ፥ የሱሳ ፋ ታማሩንꬃጎ፥ «ይኬ፥ ታ ኦህዛኖ ስኦተ፥ ይን ሸምፕትስ አኮ ሞኦ ይን ጋልትስ አኮ ማኦ ያጋእ ኡንእንትፐተ።
2a0c170034	ሸምፖ ካꬃፓ ጋላ አፉላፓ አꬋነ።
2a0c1800ad	ላንዱንꬃና ቦኦተ ቡዶስ፥ ማጾስ፥ ኤለን ፋቻን ባያ። የዝን ጾዚ ኡንታና ሙዛነ። ይን ላንዱንꬃፓ ጋማ አꬋነ።
2a0c190074	ዬዝን፥ ይንታፓ ኡንእንት ፋ በርትላ አፋ ፈቲ ቃማ ጉጆደስ ዳንዳእዘ ኦደ?
2a0c1a0073	ይኬ፥ Ꮉና ኤራꬅ ባዝቶ ኦቾደስ ዳንዳኦሰ ይን መለባዝስ አኮስ ኡንእንተ?
2a0c1b00c3	አነ ፉ ዋይዝ ድጭዛኮ ቦኦተ። ዋዮስ ሱቆስ። መለ አቶ የዝን፥ ሶሎሞናን ፋ የዘ ቦንችተ ኡባነ ኡንታፓ ፈተ ጋርዛን ማእካያ።
2a0c1c00bf	ይን፥ አማኖ ፋጨዙንꬆ፥ ይኬ፥ ጾዚ Ꮉይኖ በንቲ ዎንታ ታማ ኦልንቶደ ፉዽቶ Ꮉንጋራ ማእስኮ፥ ይንታና ዋይዝ አꬂ ማእሶሶ?
2a0c1d006c	ይኒ ግሾ፥ አኮ ሞኦ ዎይ አኮ ኡዦ ጋእ ኡን ዎዝንቶ እዝላ አፋ ማህፐ።
2a0c1e00b3	ይኖ ኡባ ጾዝ አማኖሰ አሱንꬅ ፋ ዎዝንቶ እዝላ ማሀነ። የዝን ይን አዳይ ጾዛይ ይና ኡባና ይንትስ ኮሽዛኖ ኤራነ።
2a0c1f006c	ኡባንፓ አꬂ ጾዘ ካእቱሞ ኮዮተ ይና ኡባና ይንትስ ጉጂ እንግንቶዳ።
2a0c200090	«ይን፥ ኤራꬅ ዎርዡንꬆ፥ ዣሽትፐተ፤ ይን አዳይ ጾዘ ካእቱምቶ ይንትስ እማደስ ኡፋይታነ።
2a0c2100bd	ይንትስ የዘ ባዝ ባይዝ ዳሁንꬅስ እንጎተ። ካይዞ ኤኮሳነ፥ ብላ ሞኦሳነ፥ ጭንጎሰ ካርጥተ፥ Ꮉልኦሰ ቆልቶ ሳሎ ሺሾተ።
2a0c220042	ይን ዎዝንታ ይን ቆልታ የዘ በስተ ማቃዳ።
2a0c23004f	«ዳንጭንቲ ጊግንቶተ፤ ይን ጾምፕታ ፎእዛኖ ማቀ።
2a0c2400b3	ፋ ላꬄ ዣጋናፓ ማቃደ ዎንꬅስ ባርክ ናግዙንꬅ ፋና፥ ላꬂ ይእ ጼግዘ ዎደ ኤልሲ ቡጎደስ ጊግደ አሱንꬅ ፋና ይኦተ።
2a0c2500aa	ፋ ላꬄ ማቅዘ ዎደ ገንትካይዛራ ናግዙንꬅ አንጅንትዱንꬃና። ቱሮ ጋነ፤ ላꬂ ዳንጪ ሌማተ ካለ በትꬂ ሞካነ።
2a0c2600be	ላꬂ ግዲ ብላሄ ማቅን ዎይ ዎንት ማ ማቅን ይእ፥ ይኒ ፋና ገንትካይዛራ ናግዝን ደንግደ የንꬅ አሩንꬅ አንጅንትዱንꬃና።
2a0c2700a2	የዝን Ꮉኖ ኤሮተ፤ ካይዞ አይደ የኦድ የዛኮ ካርቲ አዳይ ኤርዛኮ ኬꬅቶ ቦክንትዘ ዎደ ስእ ጋእ ቦኦስ።
2a0c28006b	ይንትን ጊጊ ናጎተ፤ አስ ናአይ ይን ቆፕካይዘ ዎደ የኦዳ» ያጋይዳ።
2a0c29007e	ጴጥሮሳን፥ «ላꬆ Ꮉና አዝዝቶ ኑ ጻላላስ ኦህነነ ዎይ አስ ኡቡንꬅስ?» ያጋይዳ።
2a0c2a00b9	ላꬂ ማህ፥ «ይኬ፥ ካꬃ ሙሳደስ ቤዘ ዎድተ እንጎደ ፋና ላꬄ ፋ አሩንꬃላ አፋ ሹምደ አማንꬅዛይን ዎዝናማ Ꮉላቅዘ ኦደ?
2a0c2b0063	ላꬂ ማቅዘ ዎደ ይኒ ፋና ኦችተራ በንትዘ አርዘ ኤ አንጅንትዳያ
2a0c2c006b	ታ ይንትስ ቱሮ ኦህነ፤ ፋ ላꬄስ የዘ ቆሎ ኡባንላ አፋ ኤ ሹምንቶዳ።
2a0c2d00ee	የዝን የ አርዘ፥ ‹ታ ላꬃይ ኤለ የኦስ› ያጋእ ፋ ዎዝንተ ቆፒ፥ ማች አሩንꬃናን ꬊራꬅ አሩንꬃና Ꮉꬍኮ፥ ማህ ፋስ ኮይደ ፋና ሙእተራን ኡዥተራ ማꬅኮ፥
2a0c2e00a6	የ አርዘ ላꬄ ኤ ቆፕካይዘ ቃማን ይርጎሰ ዎደ የኦዳ። ይእ ኤዛ ጋቺ፥ ኤ እድልቶ አማኖሰ አሱንꬃራ ማሆዳ።
2a0c2f007d	«ላꬄ ቆፋ ጋራ ጊጎሰን ኤ ላꬄ አኮ ካꬍዛኮ ኤሪተ ኦቾሰ አርዘ ጋማ ጋራፍንቶዳ።
2a0c300119	የዝን ፋ ላꬄ ቆፍቶ ኤራንጺ አቲ ጋራፍንቶደስ ቤዛኖ ኦቼዘ ኤራꬅ ጋራፍንቶዳ። አኮስ ጋይኮ ጋማ እንግንትደፓ ጋማ ኮይንታነ፥ ጋማ Ꮉዳራ ኤክዱንꬃፓ ጋማ እንጎዳ ጋእ ናግንታነ።
2a0c310087	«ታኒ ይእዳና ሳአላ አፋ ታማ አይꬆደስ። Ꮉተ ታማ አይክዛኮ ታና ዋይዝ ኡፋይሶድ የሻ!
2a0c32008a	ማቆ የዝን፥ ታ Ꮉተ ጻማቅንቶደ ጽንቃተ የነ። ኤ ፎልንቶደ ዎንꬅስ ታ ሸምፕታ ሸምፖስ።
2a0c330077	ሳአላ አፋ ሳሮትꬅ ኮኦደስ ይእዳ ይንትስ አዛነ? ባያ፥ ታ ይእዳና ሻጎደስ።
2a0c3400dd	Ꮉተፓ አይኪ ዎል ግዳ ሻክንትደ እችን ኬꬅ አሱንꬅ ፈትላ የነ። ላምኡንꬅ Ꮉይꬑንꬃላ አፋ፥ Ꮉይꬑንꬅን ላምኡንꬃላ አፋ፥ ደንዲ ሻክንታነ።
2a0c350103	አዳይ ናእላ አፋ፥ ናእን አደላ አፋ፥ እንታ ናትላ አፋ፥ ናታ እንትላ አፋ፥ አዝንዘ እንታ ናዘ ማችትላ አፋ፥ ናአይ ማችታ አዝንዘ እንትላ አፋ፥ ደንዲ ሻክንቶዳ።»
2a0c3600aa	ማንን አሱንꬃጎ፥ «አዋ ገሎ ዛላራ ሳሎ ꬎንꬍዘ ዎደ ብእ፥ ኤልሲ፥ ‹እራ የኦዳ› ያጋነ፥ ጋይደ ፋና Ꮉናነ።
2a0c370076	ዬካ ዛላ ባቆ ባቂዘ ዎደ ‹ሳታ አዎዳ› ያጋነ፥ ጋይደ ፋና Ꮉናነ» ያጋይዳ።
2a0c380092	ይን፥ ጩቡንꬆ፥ ሳሎባዝን ሳአባዝ ሻኪ ኤራነ የዝን Ꮉና ዎድቶ ሻኪ ኤረ ይንታና ዋይዝ ጋምዶ?
2a0c39004b	«ዬዝን፥ ይን ኦምትስ አኮስ ቱርቶ ኤሪ ፍርዶሶ?
2a0c3a0117	ነ ሞርክዘራ ዎላ ዳይና ቲኖ ኤቆደስ Ꮉንግተራ ኦገላ አፋ ጊጎደስ ኮዮ። ነ ጊጋንጽ እጽኮ ጎሽቺ ዳይና ቲኖ ነና ካንጎዳ። ዳይንዘ ነና ፖሊሰስ አꬂ እንጎዳ። ኤ ነና ዎይነ ኦሎዳ።
2a0c3b0082	ስኦተ፥ ፈቲ ባካና አሽካይዛራ ጭጊ Ꮉሶደ ዎንꬅስ ነ እዝፓ ከዛማኖ ኤሮ» ያጋይዳ።
2a0d0100c3	የ ዎደ የሱሳጎ አሱንꬅ ይእ ጵላጦሳ ዎꬊ ኡን ሱꬅትራ ኡን ዣርሽቶ ዎርቂደ ጋልላ አሱንꬅባዝ ኦህደ አሱንꬅ ይና በስተ የነ።
2a0d0200d4	ኤ Ꮉንጋራ ያጋእ ማህዳ፤ «ዬዝን የንꬅ ጋልላ አሱንꬅ ይና ኢታ Ꮉይቅቶ Ꮉይቂደ ግሾ ጋልላ ግዳ የዘ አስ ኡባንፓ አꬍደ ናጋራንቾ አዛነ?
2a0d030077	ባያ! ማቆ የዝን፥ ይንትን ማሮትꬃር ማቃንጽ እጽኮ፥ ኡባና ይኒ ጋራ ꬋቦዳ።
2a0d0400bd	ዎይ ማህ ሳልሆመ ጋዘ በስተ ግምበ ዎዲ ዎꬍደ ታጶ ኦስፉን አሱንꬅ የሩሳላመ የዘ አስ ኡባንፓ አꬍዘ ናጋራንቾ አዛነየሻ?
2a0d05006c	ባያ! የዝን ይንትን ማሮትꬃር ማቃንጽ እጽኮ ኡባና ይኒ ጋራ ꬋቦዳ።»
2a0d0600cd	ማህን የሱሳ Ꮉንጋራ ጋእ አዝዘ ኦህዳ፦ «ፈቲ አꬄስ ዎይነ ጋደ ቱክንትደ በለሰ ምንጻ የነ። ኤ ኢፓ ኣፈ ኮይ ይእ አኮን ደንግካያ።
2a0d0700e1	ጋድቲ አዳይ ዎይነ ኦችዘጎ፥ ‹ኣፈ ደንጎደስ ኮይ Ꮉይꬕ በረ ይእ ብእን አኮን ደንግካያ። ይኒ ግሾ፥ ጋቺ Ꮉሶ፤ አኮስ ሳእቶ መልዘ?› ያጋይዳ።
2a0d08007c	«የዝን ኦችዛይ፥ ‹ላꬆ፥ እ ካንቶ ኦቺ ኦዣ ኦሎደ ዎንꬅስ Ꮉይ በርዘስ አሾያ።
2a0d090058	ዎንꬅ በረ ኣፍኮ ሎኦ፥ እጽኮ ጋቺ አሾ›» ያጋእ ማህዳ።
2a0d0a004b	የሱሳ ሳምባታ ቃማ አይሁደ ዎሳ ኬꬃ ታማርሳነ።
2a0d0b00b6	ይና በስተ ታጶ ኦስፉን በረ ቱና አያና ባንቶ ኩንዝደ ፈቲ ማችታ የነ። እዛ ኩንዳንፓ ደንዲ ሉለ ኤቆደስ ዳንዳኦስ።
2a0d0c0071	የሱሳ እዞ ብእደ ዎደ ጼጊ፥ «Ꮉና ማችተ፥ ነ Ꮉርግትፓ ፋጽዳ» ያጋይዳ።
2a0d0d0068	ፋ ኩሽቶ ኢላ አፋ ጋድን፥ እዛ ኢራ ሉለ ኤቅዳ። ጾዝ ማና ጋላትዳ።
2a0d0e00ec	የዝን አይሁደ ዎሳ ኬꬃ Ꮉላቅዘ ዥልꬊ አስትጎ፥ «ኦቻ ኦችዘ እዝፑን ቃምታ የነ። ይኒ ግሾ፥ ይና ቃምተ ይእ ፋጾተ ፋትን ሳምባታ ቃማ ኮሾስ» ያጋይዳ።
2a0d0f0092	ላꬂ፥ «ጩቡንꬆ፥ ይን ግዳፓ ቦራ ዎይ Ꮉሪ ሳምባታ ቃማ ዛዳሎፓ ብሊ Ꮉꬅ ኡሾደስ ካንጎሰ ኦደ?
2a0d1000de	ዬዝን፥ Ꮉና ማችታ አብራሃማ ናአ ማቅተራ ጻላሄራ አጭንቲ ታጶ ኦስፉን በረ ኩሙꬅ የዝዳንስ ሳምባታ ቃማ ብልንቶደስ ቤዞሳነ?» ያጋእ ኦጭዳ።
2a0d1100a3	ኤ ይኖ ኦህደ ዎደ እጽዙንꬅ ኡባ ዬሊꬍዳ። የዝን አሱንꬅ ኡባ ኤ ኦችደ ጋማ ቆፍዘ ኦቻ ኡባነ ኡፋይትዳ።
2a0d120081	ይንፓ ሱባ፥ የሱሳ Ꮉንጋራ ያጋይዳ፥ «ጾዘ ካእቱምቶ አኮ አዘ? እዞ አኮራ አዝሳደ?
2a0d1300a7	ጾዘ ካእቱሞ ፈቲ አስ ፋ ጋድተ ቱክደ ዋላ ኣፈ ፋና። ኤ ድጪ ምንጻ ማቅዳ። ላንዳ ኤ ኮሽትላ አፋ ሸምፕዳ።»
2a0d14003a	ማህ፥ «ጾዘ ካእቱምቶ አኮራ አዝሳደ?
2a0d150068	ፈቲ ማችታ ጋማ ꬊላራ ዎርቂ ሙኑቅደ ኤራꬅ እርሾ አዛነ» ያጋይዳ።
2a0d16009a	ይንፓ ሱባ፥ የሱሳ የሩሳላመ ቅትተራ ኤ አꬍዘ ኦግተ የዘ ካታምተን ካራ ጋንጨን ታማርስተ አꬍዳ።
2a0d170088	ፈቲ አስ የሱሳጎ፥ «ላꬆ፥ አቶዱንꬅ ኤራꬅ አስ ጻላላነ?» ጋእ ኦጭዳ። የሱሳ ኡንታጎ፥
2a0d18008a	«ስኦተ፥ ጹንꬅ ፉርꬃራ ገሎደስ ምንጎተ። ጋሙንꬅ ገሎደስ ኮያነ የዝን ኡንትስ Ꮉኖስ።
2a0d1900f5	ካርቲ አዳይ ደንዲ ፉርꬅቶ ጎርድዳንፓ ሱባ ‹ኑስ ቡጎያ› ጋእ ባለ ኤቂ ጼገ አይኮዳ። የዝን ኤ፥ ‹ይን ኦና የዛኮን አባፓ የኤዛኮን ታ ኤሮስ› ጋእ ማሆዳ።
2a0d1a0070	የ ዎደ ይን፥ ‹ኔራ ዎላ ሙእዳ፥ ኡዥዳ፥ ኑ ቡጫላ ታማርስዳ› ያጋውዳ።
2a0d1b008f	«ኤ ማህ፥ ‹ይን ኦና የዛኮን አባፓ የኤዛኮን ኤሮስ። ይን፥ ዎቡንꬆ ታፓ Ꮉኮተ› ያጋኦዳ።
2a0d1c00d8	አብራሃማ፥ ይሳቃ፥ ያይቆባን ናቡንꬅ ኡቡንꬅ ጾዘ ካእቱምተ ቦኦዳ፥ የዝን ይን ባለ ዎꬊ አትዘ ዎደ ይንትስ ዬፎን አች ጋርጭንጌ ማቃዳ።
