010000000c	בראשית
051e130156	הַעִדֹתִי בָכֶם הַיּוֹם אֶת־הַשָּׁמַיִם וְאֶת־הָאָרֶץ הַחַיִּים וְהַמָּוֶת נָתַתִּי לְפָנֶיךָ הַבְּרָכָה וְהַקְּלָלָה וּבָֽחַרְתָּ בַּחַיִּים לְמַעַן תִּֽחְיֶה אַתָּה וְזַרְעֶֽךָ׃
051e140193	לְאַֽהֲבָה אֶת־יְהֹוָה אֱלֹהֶיךָ לִשְׁמֹעַ בְּקֹלוֹ וּלְדׇבְקָה־בוֹ כִּי הוּא חַיֶּיךָ וְאֹרֶךְ יָמֶיךָ לָשֶׁבֶת עַל־הָאֲדָמָה אֲשֶׁר נִשְׁבַּע יְהֹוָה לַאֲבֹתֶיךָ לְאַבְרָהָם לְיִצְחָק וּֽלְיַעֲקֹב לָתֵת לָהֶֽם׃
051f01008f	וַיֵּלֶךְ מֹשֶׁה וַיְדַבֵּר אֶת־הַדְּבָרִים הָאֵלֶּה אֶל־כׇּל־יִשְׂרָאֵֽל׃
051f020123	וַיֹּאמֶר אֲלֵהֶם בֶּן־מֵאָה וְעֶשְׂרִים שָׁנָה אָנֹכִי הַיּוֹם לֹא־אוּכַל עוֹד לָצֵאת וְלָבוֹא וַֽיהֹוָה אָמַר אֵלַי לֹא תַעֲבֹר אֶת־הַיַּרְדֵּן הַזֶּֽה׃
051f030139	יְהֹוָה אֱלֹהֶיךָ הוּא ׀ עֹבֵר לְפָנֶיךָ הֽוּא־יַשְׁמִיד אֶת־הַגּוֹיִם הָאֵלֶּה מִלְּפָנֶיךָ וִירִשְׁתָּם יְהוֹשֻׁעַ הוּא עֹבֵר לְפָנֶיךָ כַּאֲשֶׁר דִּבֶּר יְהֹוָֽה׃
051f0400d6	וְעָשָׂה יְהֹוָה לָהֶם כַּאֲשֶׁר עָשָׂה לְסִיחוֹן וּלְעוֹג מַלְכֵי הָאֱמֹרִי וּלְאַרְצָם אֲשֶׁר הִשְׁמִיד אֹתָֽם׃
051f0500ae	וּנְתָנָם יְהֹוָה לִפְנֵיכֶם וַעֲשִׂיתֶם לָהֶם כְּכׇל־הַמִּצְוָה אֲשֶׁר צִוִּיתִי אֶתְכֶֽם׃
051f06010d	חִזְקוּ וְאִמְצוּ אַל־תִּֽירְאוּ וְאַל־תַּעַרְצוּ מִפְּנֵיהֶם כִּי ׀ יְהֹוָה אֱלֹהֶיךָ הוּא הַהֹלֵךְ עִמָּךְ לֹא יַרְפְּךָ וְלֹא יַעַזְבֶֽךָּ׃
051f070193	וַיִּקְרָא מֹשֶׁה לִיהוֹשֻׁעַ וַיֹּאמֶר אֵלָיו לְעֵינֵי כׇל־יִשְׂרָאֵל חֲזַק וֶאֱמָץ כִּי אַתָּה תָּבוֹא אֶת־הָעָם הַזֶּה אֶל־הָאָרֶץ אֲשֶׁר נִשְׁבַּע יְהֹוָה לַאֲבֹתָם לָתֵת לָהֶם וְאַתָּה תַּנְחִילֶנָּה אוֹתָֽם׃
051f0800d1	וַיהֹוָה הוּא ׀ הַהֹלֵךְ לְפָנֶיךָ הוּא יִהְיֶה עִמָּךְ לֹא יַרְפְּךָ וְלֹא יַעַזְבֶךָּ לֹא תִירָא וְלֹא תֵחָֽת׃
051f09012b	וַיִּכְתֹּב מֹשֶׁה אֶת־הַתּוֹרָה הַזֹּאת וַֽיִּתְּנָהּ אֶל־הַכֹּֽהֲנִים בְּנֵי לֵוִי הַנֹּשְׂאִים אֶת־אֲרוֹן בְּרִית יְהֹוָה וְאֶל־כׇּל־זִקְנֵי יִשְׂרָאֵֽל׃
051f0a00be	וַיְצַו מֹשֶׁה אוֹתָם לֵאמֹר מִקֵּץ ׀ שֶׁבַע שָׁנִים בְּמֹעֵד שְׁנַת הַשְּׁמִטָּה בְּחַג הַסֻּכּֽוֹת׃
051f0b012a	בְּבוֹא כׇל־יִשְׂרָאֵל לֵֽרָאוֹת אֶת־פְּנֵי יְהֹוָה אֱלֹהֶיךָ בַּמָּקוֹם אֲשֶׁר יִבְחָר תִּקְרָא אֶת־הַתּוֹרָה הַזֹּאת נֶגֶד כׇּל־יִשְׂרָאֵל בְּאׇזְנֵיהֶֽם׃
051f0c019b	הַקְהֵל אֶת־הָעָם הָֽאֲנָשִׁים וְהַנָּשִׁים וְהַטַּף וְגֵרְךָ אֲשֶׁר בִּשְׁעָרֶיךָ לְמַעַן יִשְׁמְעוּ וּלְמַעַן יִלְמְדוּ וְיָֽרְאוּ אֶת־יְהֹוָה אֱלֹהֵיכֶם וְשָֽׁמְרוּ לַעֲשׂוֹת אֶת־כׇּל־דִּבְרֵי הַתּוֹרָה הַזֹּֽאת׃
051f0d0176	וּבְנֵיהֶם אֲשֶׁר לֹא־יָדְעוּ יִשְׁמְעוּ וְלָמְדוּ לְיִרְאָה אֶת־יְהֹוָה אֱלֹהֵיכֶם כׇּל־הַיָּמִים אֲשֶׁר אַתֶּם חַיִּים עַל־הָאֲדָמָה אֲשֶׁר אַתֶּם עֹבְרִים אֶת־הַיַּרְדֵּן שָׁמָּה לְרִשְׁתָּֽהּ׃
051f0e0162	וַיֹּאמֶר יְהֹוָה אֶל־מֹשֶׁה הֵן קָרְבוּ יָמֶיךָ לָמוּת קְרָא אֶת־יְהוֹשֻׁעַ וְהִֽתְיַצְּבוּ בְּאֹהֶל מוֹעֵד וַאֲצַוֶּנּוּ וַיֵּלֶךְ מֹשֶׁה וִיהוֹשֻׁעַ וַיִּֽתְיַצְּבוּ בְּאֹהֶל מוֹעֵֽד׃
051f0f00ad	וַיֵּרָא יְהֹוָה בָּאֹהֶל בְּעַמּוּד עָנָן וַֽיַּעֲמֹד עַמּוּד הֶעָנָן עַל־פֶּתַח הָאֹֽהֶל׃
051f100194	וַיֹּאמֶר יְהֹוָה אֶל־מֹשֶׁה הִנְּךָ שֹׁכֵב עִם־אֲבֹתֶיךָ וְקָם הָעָם הַזֶּה וְזָנָה ׀ אַחֲרֵי ׀ אֱלֹהֵי נֵכַר־הָאָרֶץ אֲשֶׁר הוּא בָא־שָׁמָּה בְּקִרְבּוֹ וַעֲזָבַנִי וְהֵפֵר אֶת־בְּרִיתִי אֲשֶׁר כָּרַתִּי אִתּֽוֹ׃
051f1101a4	וְחָרָה אַפִּי בוֹ בַיּוֹם־הַהוּא וַעֲזַבְתִּים וְהִסְתַּרְתִּי פָנַי מֵהֶם וְהָיָה לֶאֱכֹל וּמְצָאֻהוּ רָעוֹת רַבּוֹת וְצָרוֹת וְאָמַר בַּיּוֹם הַהוּא הֲלֹא עַל כִּי־אֵין אֱלֹהַי בְּקִרְבִּי מְצָאוּנִי הָרָעוֹת הָאֵֽלֶּה׃
051f1200dd	וְאָנֹכִי הַסְתֵּר אַסְתִּיר פָּנַי בַּיּוֹם הַהוּא עַל כׇּל־הָרָעָה אֲשֶׁר עָשָׂה כִּי פָנָה אֶל־אֱלֹהִים אֲחֵרִֽים׃
051f130145	וְעַתָּה כִּתְבוּ לָכֶם אֶת־הַשִּׁירָה הַזֹּאת וְלַמְּדָהּ אֶת־בְּנֵֽי־יִשְׂרָאֵל שִׂימָהּ בְּפִיהֶם לְמַעַן תִּֽהְיֶה־לִּי הַשִּׁירָה הַזֹּאת לְעֵד בִּבְנֵי יִשְׂרָאֵֽל׃
051f14016f	כִּֽי־אֲבִיאֶנּוּ אֶֽל־הָאֲדָמָה ׀ אֲשֶׁר־נִשְׁבַּעְתִּי לַאֲבֹתָיו זָבַת חָלָב וּדְבַשׁ וְאָכַל וְשָׂבַע וְדָשֵׁן וּפָנָה אֶל־אֱלֹהִים אֲחֵרִים וַעֲבָדוּם וְנִאֲצוּנִי וְהֵפֵר אֶת־בְּרִיתִֽי׃
051f1501cb	וְהָיָה כִּֽי־תִמְצֶאןָ אֹתוֹ רָעוֹת רַבּוֹת וְצָרוֹת וְעָנְתָה הַשִּׁירָה הַזֹּאת לְפָנָיו לְעֵד כִּי לֹא תִשָּׁכַח מִפִּי זַרְעוֹ כִּי יָדַעְתִּי אֶת־יִצְרוֹ אֲשֶׁר הוּא עֹשֶׂה הַיּוֹם בְּטֶרֶם אֲבִיאֶנּוּ אֶל־הָאָרֶץ אֲשֶׁר נִשְׁבַּֽעְתִּי׃
051f1600b8	וַיִּכְתֹּב מֹשֶׁה אֶת־הַשִּׁירָה הַזֹּאת בַּיּוֹם הַהוּא וַֽיְלַמְּדָהּ אֶת־בְּנֵי יִשְׂרָאֵֽל׃
051f17013c	וַיְצַו אֶת־יְהוֹשֻׁעַ בִּן־נוּן וַיֹּאמֶר חֲזַק וֶאֱמָץ כִּי אַתָּה תָּבִיא אֶת־בְּנֵי יִשְׂרָאֵל אֶל־הָאָרֶץ אֲשֶׁר־נִשְׁבַּעְתִּי לָהֶם וְאָנֹכִי אֶהְיֶה עִמָּֽךְ׃
051f1800af	וַיְהִי ׀ כְּכַלּוֹת מֹשֶׁה לִכְתֹּב אֶת־דִּבְרֵי הַתּוֹרָֽה־הַזֹּאת עַל־סֵפֶר עַד תֻּמָּֽם׃
051f190086	וַיְצַו מֹשֶׁה אֶת־הַלְוִיִּם נֹשְׂאֵי אֲרוֹן בְּרִית־יְהֹוָה לֵאמֹֽר׃
051f1a00e1	לָקֹחַ אֵת סֵפֶר הַתּוֹרָה הַזֶּה וְשַׂמְתֶּם אֹתוֹ מִצַּד אֲרוֹן בְּרִית־יְהֹוָה אֱלֹהֵיכֶם וְהָיָה־שָׁם בְּךָ לְעֵֽד׃
051f1b012e	כִּי אָנֹכִי יָדַעְתִּי אֶֽת־מֶרְיְךָ וְאֶֽת־עׇרְפְּךָ הַקָּשֶׁה הֵן בְּעוֹדֶנִּי חַי עִמָּכֶם הַיּוֹם מַמְרִים הֱיִתֶם עִם־יְהֹוָה וְאַף כִּי־אַחֲרֵי מוֹתִֽי׃
051f1c012f	הַקְהִילוּ אֵלַי אֶת־כׇּל־זִקְנֵי שִׁבְטֵיכֶם וְשֹׁטְרֵיכֶם וַאֲדַבְּרָה בְאׇזְנֵיהֶם אֵת הַדְּבָרִים הָאֵלֶּה וְאָעִידָה בָּם אֶת־הַשָּׁמַיִם וְאֶת־הָאָֽרֶץ׃
051f1d01be	כִּי יָדַעְתִּי אַחֲרֵי מוֹתִי כִּֽי־הַשְׁחֵת תַּשְׁחִתוּן וְסַרְתֶּם מִן־הַדֶּרֶךְ אֲשֶׁר צִוִּיתִי אֶתְכֶם וְקָרָאת אֶתְכֶם הָרָעָה בְּאַחֲרִית הַיָּמִים כִּֽי־תַעֲשׂוּ אֶת־הָרַע בְּעֵינֵי יְהֹוָה לְהַכְעִיסוֹ בְּמַעֲשֵׂה יְדֵיכֶֽם׃
051f1e00b7	וַיְדַבֵּר מֹשֶׁה בְּאׇזְנֵי כׇּל־קְהַל יִשְׂרָאֵל אֶת־דִּבְרֵי הַשִּׁירָה הַזֹּאת עַד תֻּמָּֽם׃
0520010083	הַאֲזִינוּ הַשָּׁמַיִם וַאֲדַבֵּרָה וְתִשְׁמַע הָאָרֶץ אִמְרֵי־פִֽי׃
05200200cb	יַעֲרֹף כַּמָּטָר לִקְחִי תִּזַּל כַּטַּל אִמְרָתִי כִּשְׂעִירִם עֲלֵי־דֶשֶׁא וְכִרְבִיבִים עֲלֵי־עֵֽשֶׂב׃
0520030060	כִּי שֵׁם יְהֹוָה אֶקְרָא הָבוּ גֹדֶל לֵאלֹהֵֽינוּ׃
05200400c4	הַצּוּר תָּמִים פׇּֽעֳלוֹ כִּי כׇל־דְּרָכָיו מִשְׁפָּט אֵל אֱמוּנָה וְאֵין עָוֶל צַדִּיק וְיָשָׁר הֽוּא׃
052005006d	שִׁחֵת לוֹ לֹא בָּנָיו מוּמָם דּוֹר עִקֵּשׁ וּפְתַלְתֹּֽל׃
05200600ca	הַ לְיְהֹוָה תִּגְמְלוּ־זֹאת עַם נָבָל וְלֹא חָכָם הֲלוֹא־הוּא אָבִיךָ קָּנֶךָ הוּא עָשְׂךָ וַֽיְכֹנְנֶֽךָ׃
05200700bf	זְכֹר יְמוֹת עוֹלָם בִּינוּ שְׁנוֹת דֹּר־וָדֹר שְׁאַל אָבִיךָ וְיַגֵּדְךָ זְקֵנֶיךָ וְיֹאמְרוּ לָֽךְ׃
05200800cf	בְּהַנְחֵל עֶלְיוֹן גּוֹיִם בְּהַפְרִידוֹ בְּנֵי אָדָם יַצֵּב גְּבֻלֹת עַמִּים לְמִסְפַּר בְּנֵי יִשְׂרָאֵֽל׃
0520090060	כִּי חֵלֶק יְהֹוָה עַמּוֹ יַעֲקֹב חֶבֶל נַחֲלָתֽוֹ׃
05200a00dc	יִמְצָאֵהוּ בְּאֶרֶץ מִדְבָּר וּבְתֹהוּ יְלֵל יְשִׁמֹן יְסֹבְבֶנְהוּ יְבוֹנְנֵהוּ יִצְּרֶנְהוּ כְּאִישׁוֹן עֵינֽוֹ׃
05200b00c7	כְּנֶשֶׁר יָעִיר קִנּוֹ עַל־גּוֹזָלָיו יְרַחֵף יִפְרֹשׂ כְּנָפָיו יִקָּחֵהוּ יִשָּׂאֵהוּ עַל־אֶבְרָתֽוֹ׃
05200c0060	יְהֹוָה בָּדָד יַנְחֶנּוּ וְאֵין עִמּוֹ אֵל נֵכָֽר׃
05200d00ec	יַרְכִּבֵהוּ עַל־[בָּמֳתֵי] (במותי) אָרֶץ וַיֹּאכַל תְּנוּבֹת שָׂדָי וַיֵּנִקֵהֽוּ דְבַשׁ מִסֶּלַע וְשֶׁמֶן מֵחַלְמִישׁ צֽוּר׃
05200e010d	חֶמְאַת בָּקָר וַחֲלֵב צֹאן עִם־חֵלֶב כָּרִים וְאֵילִים בְּנֵֽי־בָשָׁן וְעַתּוּדִים עִם־חֵלֶב כִּלְיוֹת חִטָּה וְדַם־עֵנָב תִּשְׁתֶּה־חָֽמֶר׃
05200f00e3	וַיִּשְׁמַן יְשֻׁרוּן וַיִּבְעָט שָׁמַנְתָּ עָבִיתָ כָּשִׂיתָ וַיִּטֹּשׁ אֱלוֹהַּ עָשָׂהוּ וַיְנַבֵּל צוּר יְשֻׁעָתֽוֹ׃
052010005d	יַקְנִאֻהוּ בְּזָרִים בְּתוֹעֵבֹת יַכְעִיסֻֽהוּ׃
05201100cc	יִזְבְּחוּ לַשֵּׁדִים לֹא אֱלֹהַּ אֱלֹהִים לֹא יְדָעוּם חֲדָשִׁים מִקָּרֹב בָּאוּ לֹא שְׂעָרוּם אֲבֹתֵיכֶֽם׃
0520120061	צוּר יְלָדְךָ תֶּשִׁי וַתִּשְׁכַּח אֵל מְחֹלְלֶֽךָ׃
052013006d	וַיַּרְא יְהֹוָה וַיִּנְאָץ מִכַּעַס בָּנָיו וּבְנֹתָֽיו׃
05201400cf	וַיֹּאמֶר אַסְתִּירָה פָנַי מֵהֶם אֶרְאֶה מָה אַחֲרִיתָם כִּי דוֹר תַּהְפֻּכֹת הֵמָּה בָּנִים לֹא־אֵמֻן בָּֽם׃
05201500ce	הֵם קִנְאוּנִי בְלֹא־אֵל כִּעֲסוּנִי בְּהַבְלֵיהֶם וַֽאֲנִי אַקְנִיאֵם בְּלֹא־עָם בְּגוֹי נָבָל אַכְעִיסֵֽם׃
05201600db	כִּי־אֵשׁ קָדְחָה בְאַפִּי וַתִּיקַד עַד־שְׁאוֹל תַּחְתִּית וַתֹּאכַל אֶרֶץ וִֽיבֻלָהּ וַתְּלַהֵט מוֹסְדֵי הָרִֽים׃
052017005a	אַסְפֶּה עָלֵימוֹ רָעוֹת חִצַּי אֲכַלֶּה־בָּֽם׃
05201800c2	מְזֵי רָעָב וּלְחֻמֵי רֶשֶׁף וְקֶטֶב מְרִירִי וְשֶׁן־בְּהֵמֹת אֲשַׁלַּח־בָּם עִם־חֲמַת זֹחֲלֵי עָפָֽר׃
05201900bc	מִחוּץ תְּשַׁכֶּל־חֶרֶב וּמֵחֲדָרִים אֵימָה גַּם־בָּחוּר גַּם־בְּתוּלָה יוֹנֵק עִם־אִישׁ שֵׂיבָֽה׃
05201a0068	אָמַרְתִּי אַפְאֵיהֶם אַשְׁבִּיתָה מֵאֱנוֹשׁ זִכְרָֽם׃
05201b00da	לוּלֵי כַּעַס אוֹיֵב אָגוּר פֶּֽן־יְנַכְּרוּ צָרֵימוֹ פֶּן־יֹֽאמְרוּ יָדֵנוּ רָמָה וְלֹא יְהֹוָה פָּעַל כׇּל־זֹֽאת׃
05201c0068	כִּי־גוֹי אֹבַד עֵצוֹת הֵמָּה וְאֵין בָּהֶם תְּבוּנָֽה׃
05201d0065	לוּ חָכְמוּ יַשְׂכִּילוּ זֹאת יָבִינוּ לְאַחֲרִיתָֽם׃
05201e00cd	אֵיכָה יִרְדֹּף אֶחָד אֶלֶף וּשְׁנַיִם יָנִיסוּ רְבָבָה אִם־לֹא כִּֽי־צוּרָם מְכָרָם וַֽיהֹוָה הִסְגִּירָֽם׃
05201f0063	כִּי לֹא כְצוּרֵנוּ צוּרָם וְאֹיְבֵינוּ פְּלִילִֽים׃
05202000c7	כִּֽי־מִגֶּפֶן סְדֹם גַּפְנָם וּמִשַּׁדְמֹת עֲמֹרָה עֲנָבֵמוֹ עִנְּבֵי־רוֹשׁ אַשְׁכְּלֹת מְרֹרֹת לָֽמוֹ׃
0520210061	חֲמַת תַּנִּינִם יֵינָם וְרֹאשׁ פְּתָנִים אַכְזָֽר׃
052022005e	הֲלֹא־הוּא כָּמֻס עִמָּדִי חָתוּם בְּאוֹצְרֹתָֽי׃
05202300a4	לִי נָקָם וְשִׁלֵּם לְעֵת תָּמוּט רַגְלָם כִּי קָרוֹב יוֹם אֵידָם וְחָשׁ עֲתִדֹת לָֽמוֹ׃
05202400cf	כִּֽי־יָדִין יְהֹוָה עַמּוֹ וְעַל־עֲבָדָיו יִתְנֶחָם כִּי יִרְאֶה כִּֽי־אָזְלַת יָד וְאֶפֶס עָצוּר וְעָזֽוּב׃
052025004d	וְאָמַר אֵי אֱלֹהֵימוֹ צוּר חָסָיוּ בֽוֹ׃
05202600c5	אֲשֶׁר חֵלֶב זְבָחֵימוֹ יֹאכֵלוּ יִשְׁתּוּ יֵין נְסִיכָם יָקוּמוּ וְיַעְזְרֻכֶם יְהִי עֲלֵיכֶם סִתְרָֽה׃
0520270104	רְאוּ ׀ עַתָּה כִּי אֲנִי אֲנִי הוּא וְאֵין אֱלֹהִים עִמָּדִי אֲנִי אָמִית וַאֲחַיֶּה מָחַצְתִּי וַאֲנִי אֶרְפָּא וְאֵין מִיָּדִי מַצִּֽיל׃
0520280080	כִּֽי־אֶשָּׂא אֶל־שָׁמַיִם יָדִי וְאָמַרְתִּי חַי אָנֹכִי לְעֹלָֽם׃
05202900cc	אִם־שַׁנּוֹתִי בְּרַק חַרְבִּי וְתֹאחֵז בְּמִשְׁפָּט יָדִי אָשִׁיב נָקָם לְצָרָי וְלִמְשַׂנְאַי אֲשַׁלֵּֽם׃
05202a00c1	אַשְׁכִּיר חִצַּי מִדָּם וְחַרְבִּי תֹּאכַל בָּשָׂר מִדַּם חָלָל וְשִׁבְיָה מֵרֹאשׁ פַּרְעוֹת אוֹיֵֽב׃
05202b00c3	הַרְנִינוּ גוֹיִם עַמּוֹ כִּי דַם־עֲבָדָיו יִקּוֹם וְנָקָם יָשִׁיב לְצָרָיו וְכִפֶּר אַדְמָתוֹ עַמּֽוֹ׃
05202c00d1	וַיָּבֹא מֹשֶׁה וַיְדַבֵּר אֶת־כׇּל־דִּבְרֵי הַשִּׁירָֽה־הַזֹּאת בְּאׇזְנֵי הָעָם הוּא וְהוֹשֵׁעַ בִּן־נֽוּן׃
05202d0091	וַיְכַל מֹשֶׁה לְדַבֵּר אֶת־כׇּל־הַדְּבָרִים הָאֵלֶּה אֶל־כׇּל־יִשְׂרָאֵֽל׃
05202e0153	וַיֹּאמֶר אֲלֵהֶם שִׂימוּ לְבַבְכֶם לְכׇל־הַדְּבָרִים אֲשֶׁר אָנֹכִי מֵעִיד בָּכֶם הַיּוֹם אֲשֶׁר תְּצַוֻּם אֶת־בְּנֵיכֶם לִשְׁמֹר לַעֲשׂוֹת אֶת־כׇּל־דִּבְרֵי הַתּוֹרָה הַזֹּֽאת׃
05202f0137	כִּי לֹֽא־דָבָר רֵק הוּא מִכֶּם כִּי־הוּא חַיֵּיכֶם וּבַדָּבָר הַזֶּה תַּאֲרִיכוּ יָמִים עַל־הָאֲדָמָה אֲשֶׁר אַתֶּם עֹבְרִים אֶת־הַיַּרְדֵּן שָׁמָּה לְרִשְׁתָּֽהּ׃
0520300076	וַיְדַבֵּר יְהֹוָה אֶל־מֹשֶׁה בְּעֶצֶם הַיּוֹם הַזֶּה לֵאמֹֽר׃
052031013d	עֲלֵה אֶל־הַר הָעֲבָרִים הַזֶּה הַר־נְבוֹ אֲשֶׁר בְּאֶרֶץ מוֹאָב אֲשֶׁר עַל־פְּנֵי יְרֵחוֹ וּרְאֵה אֶת־אֶרֶץ כְּנַעַן אֲשֶׁר אֲנִי נֹתֵן לִבְנֵי יִשְׂרָאֵל לַאֲחֻזָּֽה׃
05203200fa	וּמֻת בָּהָר אֲשֶׁר אַתָּה עֹלֶה שָׁמָּה וְהֵאָסֵף אֶל־עַמֶּיךָ כַּֽאֲשֶׁר־מֵת אַהֲרֹן אָחִיךָ בְּהֹר הָהָר וַיֵּאָסֶף אֶל־עַמָּֽיו׃
0520330126	עַל אֲשֶׁר מְעַלְתֶּם בִּי בְּתוֹךְ בְּנֵי יִשְׂרָאֵל בְּמֵֽי־מְרִיבַת קָדֵשׁ מִדְבַּר־צִן עַל אֲשֶׁר לֹֽא־קִדַּשְׁתֶּם אוֹתִי בְּתוֹךְ בְּנֵי יִשְׂרָאֵֽל׃
05203400cb	כִּי מִנֶּגֶד תִּרְאֶה אֶת־הָאָרֶץ וְשָׁמָּה לֹא תָבוֹא אֶל־הָאָרֶץ אֲשֶׁר־אֲנִי נֹתֵן לִבְנֵי יִשְׂרָאֵֽל׃
05210100b4	וְזֹאת הַבְּרָכָה אֲשֶׁר בֵּרַךְ מֹשֶׁה אִישׁ הָאֱלֹהִים אֶת־בְּנֵי יִשְׂרָאֵל לִפְנֵי מוֹתֽוֹ׃
0521020107	וַיֹּאמַר יְהֹוָה מִסִּינַי בָּא וְזָרַח מִשֵּׂעִיר לָמוֹ הוֹפִיעַ מֵהַר פָּארָן וְאָתָה מֵרִבְבֹת קֹדֶשׁ מִימִינוֹ (אשדת) [אֵשׁ דָּת] לָֽמוֹ׃
05210300b1	אַף חֹבֵב עַמִּים כׇּל־קְדֹשָׁיו בְּיָדֶךָ וְהֵם תֻּכּוּ לְרַגְלֶךָ יִשָּׂא מִדַּבְּרֹתֶֽיךָ׃
052104006b	תּוֹרָה צִוָּה־לָנוּ מֹשֶׁה מוֹרָשָׁה קְהִלַּת יַעֲקֹֽב׃
0521050096	וַיְהִי בִישֻׁרוּן מֶלֶךְ בְּהִתְאַסֵּף רָאשֵׁי עָם יַחַד שִׁבְטֵי יִשְׂרָאֵֽל׃
0521060061	יְחִי רְאוּבֵן וְאַל־יָמֹת וִיהִי מְתָיו מִסְפָּֽר׃
05210700ec	וְזֹאת לִיהוּדָה וַיֹּאמַר שְׁמַע יְהֹוָה קוֹל יְהוּדָה וְאֶל־עַמּוֹ תְּבִיאֶנּוּ יָדָיו רָב לוֹ וְעֵזֶר מִצָּרָיו תִּהְיֶֽה׃
