2a00000004	Luka
2a141400ff	Popi šă alci vođur ăl pratale pă Isus šă or mănat pă špijunj, ominj kari trišje ka ominj đirepc kari ar trăbuji să ăl optužulaskă pă Isus ăm šjeva šje ar zăšji krivo aša să ăl adukă pă Isus ăm mănjilje dă upravitelj alu Rim.
2a141500b4	Aša lor ăntribat pă jăl: “Učitelju, noj ščijenj kă aje šje zăšj šă ănvec ăj točno, šă kă nu arec njiš šefălj parći, ali tu ănvacă anume kalje lu Dimizov.
2a14160044	Aku ăj benji dă noj židovur să plăčenj porez lu car ili nu?”
2a14170039	Isus u shvatalit kum jej as re lukavi šă lju zăs alor:
2a14180078	“Arătam banji ku kari plăčešč porezu. Aku alu šjinji ăj ubrazu šă numilje sus?” Jej ur zăs: “Alu car.”
2a14190077	“Atunšje plăčec alu car šje ăj pripadalešći lu car šă dăđec lu Dimizov šje pripadalešći alu Dimizov!”
2a141a0087	Jej nu puće să aflji njimika rov ăm svatu aluj ăntri toc lumi, šă jej asre ămirac la ănturšjala dă vorba aluj, šă u tăkut.
2a141b0068	Aku orikic saduceji kari zăšji kă njime nu su skula dăm morc ur vinjit la jăl, ku trik ăntribală:
2a141c00ef	Jej ur zăs: “Učitelju, Mojsije u pus žos zakon păntru noj kă dakă fračisu omuluj ar muri šă lasă pă băšăcaš făr dă kupij, atunšje fračisu aluj trăbă să u ămirići šă să răđišji familija păntru fračisu mort.
2a141d004e	Undată asre šapči frac. Elši u lot băšăcă šă u murit făr dă kupij.
2a141e003b	Šă drugi u lotu pă je, šă jăl u murit făr dă kupij.
2a141f0065	Šă treći u lotu pă je. Maj toc šapči ur lotu šă ur murit, šă njiš unu no avut kupij ku je.
2a1420001f	Pă zadnji šă mujere u murit.
2a14210076	Aku lu šjinji u fi băšăce kănd or uskrsnuli morci? Ăngănđeščići kă toc šapči ur avutu dă băšăcă.”
2a14220051	Isus u ăntors vorba alor: “Ăm asta svet lume să ămirită šă să ănsoră.
2a1423006e	Ali eje kari ur fost smatralic vredni să uskrsnulaskă dăm morc njiš nu su ănsura, njiš nu să ămirită.
2a1424007e	Šă jej nu poći maj mult nikad să mori, kă jej ăs kupiji alu Dimizov daje kă ăs riđikac dăm morc. Jej ăs ka anđeji.
2a142500e4	Atunšje dă uskrsnuće šă Mojsije u arătat aje ăm svedočulala aluj dă grmu šje arđe. Akulo jăl čamă pă Domnu alu Dimizovu lu Abraham, Dimizovu lu Izak, šă Dimizovu lu Jakov, multă dobă dă pă šje jej ur murit.
2a14260064	Anume, Dimizov nuj Dimizovu alu hej morc, mar alu hej kari kustă, kănd toc kustă păntru jăl.”
2a1427005c	Šjeva ka učitelji dă zakonu alu Mojsije u priznalit: “Učitelju, tu aj svitit benji!”
2a14280048	Dă pă aje jej nu sor maj ăndurat să ăl ănšjeršji ku ăntribalur.
2a14290068	Isus u ăntribat: “Šje gănđešći jej kum svitešći dă Mesija kă ăj numa Fišjoru lu Car David?
2a142a0075	David dă jăl săngur ăm kenvije dă Psalmur zăšji: ‘Domnu u zăs alu Domnu amnjov: Šăz pă desna parće ame.
2a142b0043	Šă ju uj vărlji pă dužmanji atej dăsup pišjorilje atelji.’
2a142c0056	David jasno ăl čamă: ‘Domnu’, atunšje kum poći jăl să ăj fijă fišjor?”
2a142d0036	Isus svite lu učenici aluj a totă lume punje ureći.
2a142e00ff	Jăl u zăs: “Je sama dă učitelji dă zakon alu Mojsije. Jej uživalešči să să šetalaskă ăm haljinur lunž šă să fijă pozdravalic ku poštovanje ăm varuš pă trgur šă jej plašji să šadă lokurlje časni ăm sinagogur šă pă nuntur.
2a142f008b	Jej pljačkalešći pă udovicur ăm kăšălje alor, kănd fašji lunž aruguminći dă predstavă. Ali jej ur kăpăta maj gre kaznă.”
2a15010066	Kum su ujtat ăm sus Isus u văzut pă ominj găzdašj kum bagă banj ăm škatulă kari are ăm Hram.
2a1502005f	Jăl u văzutu isto aša pă mujere vădojă kum u pus ăm nontru doj mišj banj dăm aržjint.
2a15030060	Isus u zăs: “Ju vă zăk anume, kă asta sărakă vădojă anume u dat maj mult dăm toc jej.
2a1504009d	Adišje? Daje kă toc alci or dat dobrovoljni prilog lu Dimizov dăm aje šje ave mult kănd mujere u dat dăm sărăšijă šă kutotu šje ave dă kust.”
2a15050091	Kănd učenici svite dă Hram, šă zăšje kă ave măndri mar petri, šă are ukrasalit ku ukrasur kari ur dat ominji alu Dimizov, Isus u zăs:
2a1506009c	“A dă ešće stvarur la šje vă ujtăc aku, zuva u vinji, kănd njiš una petră no rămănje ajiše una pă alta. Jelji ur fi toći vărljići žos.”
2a15070074	Jej lor ăntribat pă jăl: “Učitelju kănd u fi aje? Šă šefălj znakuvur ur fi kari ur zăšji kănd u fi?”
2a150800ba	Jăl u zăs: “Ujtăcăvă să nu fijec zăbunjic. Multă lumi ur vinji ăm numilje amnjov šă ur zăšji: ‘Ju mes Mesija’, šă ‘Vreme ăj apropi.’ Ali nu băgăc sama la jej.
2a15090094	Šă kănd auzăc dă tabărur šă dă nemirur nu fijec frikoš, kă ešće događajur trăbă să fijă elši ali kraj no vinji aša pă friš.”
2a150a0069	Jăl isto aša lju zăs: “Nacija sur boruli protiv dă nacija, šă kraljevstva protiv dă kraljevstva.
2a150b008a	Šă u fi potresur pă različită lokur isto ka šă fome šă kugur. Šă pă nor ur fi frikoši stvarur dă văzut šă urăći znakur.
2a150c00c4	Ali majnti dă šje u fi kutotu asta, šă vor apuka. Jej vur adušji ăm sinagogur la sud šă vor băga ăm čemicur. Jej vur trăje la kraljur šă la alci vladar daje kă ščec učenici amej.
2a150d002a	Kutotu asta vu da šansă să svedočulec.
2a150e003b	Ali nu vă brigalec šje ac zăšji ăm nenći dă obrană.
2a150f0090	Kă ju voj da ăm vreme firi šă mărđuljijă ăm aje meră dă njime no puće să să obranalaskă dă aje, ili să să bată protiv dă aje.
2a1510008f	Šă voj vic fi izdalic, da čak šă dă la roditelji avoštri šă dă la frac šă dă la njam, urtašj, šă orikic dăm voj ur fi amurăc.
2a15110030	Toc vor mărzăli daje kă ščec učenici amej.
2a1512003a	Tot njiš unu păr dă pă kapičilje avoštri nu vu piri.
2a1513003c	Šă dăkă nu odustanalec vic kăpăta kust dă erikeš.”
2a15140068	Isus spunje: “Voj vic viđe Jeruzalem opkolulit dă kătănj, atunšje voj ac šći kă u fi uništen.
2a151500a4	Atunšje eje ăm regija Judeja trăbă să skepi ăm planinur, eje kari kustă ăm varuš trăbă să fugă dă akulo šă heje păm satur să nu mergă ăm varuš.
2a15160053	Kă ăm elje zălji dă osvetă kutotu stvarurlje dăm Kenvija svăntă sur umplje.
2a15170083	Jao alu elje kari ăs gărjonji ili rănješći pă căcă kupij ăm zăljilje kă bjeda šă mirgu protiv dă eje ominj u fi mari!
2a151800be	Orikic ur muri pă špica dă mač šă ostali ur fi zarobulic ăntră mulći nacijur. Jeruzalem u fi kălkat dă la ominji kari nus židovi păn šje nu lji trešji vreme dă vladalală.”
2a15190096	Isus spunje: “Akulo ur fi znakur, pă sori, lună šă pă šćevilje, šă ominji pă pămănt ur fi ăm mari nevoljur, dă graju mari dă valovur.
2a151a0073	Sufljičilje ominjilor lu lăsa dă frikă dă ha šje tek u vinji pă svet kă silurlje dăm nor sur zdrănšjina.
2a151b006a	Šă atunšje jej ur svedočuli kă ju am vinjit Fišjoru Omuluj pă oblak ku mari pučeri šă ku slavă.
2a151c0066	Kănd u fi asta ujtăcăvă sus šă răđikac kapičilje kă Dimizov vinji să vă oslobudulaskă.”
2a151d0057	Isus lju spus usporedbă: “Băgăc sama la ljemnu dă smokvă, šă alčilje ljemnji!
2a151e0035	Kit să punji listur, voj viđec kă vara ăj apropi.
2a151f005a	Isto aša kănd vi viđe asta kă u fi voj ac šći kă kraljevstva lu Dimizov ăj apropi.
2a15200065	Anume, ju pot zăšji: asta ominj kari kustă no fužji ăndărăt majnti dă šje kutotu asta no fi.
2a15210057	Norurlje šă pămăntu u trešji ăndărăt, ali vorbilje amelji nikad nor trešji.”
2a15220097	Isus u zăs: “Nu lăsa brigur ăm sufljituc dă mănkari, butură šă brigur dă asta kust, să nu vă dukă dă la Dimizov kă zuve poći să vijă
2a1523004a	dăm turdată. Kă u vinji pă toc bez obzira hunđi kustăc pă pămănt.
2a152400c6	Păzăc dăm ala rănd pă toći vremilje. Šă arugăcăvă să fijec spremni să skăpăc dă kutotu asta šje u fi, šă să pučec să fijec ăm nenće ame la Fišjoru Omuluj făr dă frikă.”
2a15250072	Ăm totă ză Isus ănvăca ăm Hram, ali nopće jăl fužje afară šă ăš făšje lok la planina dă maslinur.
2a1526004f	Ali dă điminjaca răkori, totă lume vinje să pujă ureći la jăl ăm Hram.
2a16010048	Are apropi Pasha, kari are elši ză dă blagdan dă pita făr dă kvas.
2a1602007b	Mar popur šă učitelji dă zakonu alu Mojsije planărze kum ar puće să amori pă Isus ali alor lji are frikă dă lumi.
2a16030054	Atunšje Sotona u tunat ăm Juda Iskariot, kari are unu dăm dvanaest (12) apostola.
2a1604006d	Jăl u mers šă su ligizit ku mar popur šă ku stražari dă Hram kum ar puće să ăl izdalaskă pă Isus.
2a16050043	Jej asre făloš dă aje šă sor ligizit ku Juda să ăj đe banj.
2a16060070	Juda su ligizit šă atunšje su ujtat dă prilikă să ăl izdalaskă pă jăl afară pă askuns făr dă lumi.
2a1607006a	Zuva dă Pita făr dă kvas, u vinjit pă kalji birkuca pă Pashă a aje trăbuje să fijă žrtvovalită.
2a16080086	Aša Isus u mănat pă Petar šă pă Ivan šă lju zăs: “Dušjec šă pripremilec večera dă Pashă păntru noj să mănkănj.”
2a16090046	Jej lor ăntribat pă jăl: “Hunđi gănđešć să pripremilenj?”
2a160a009a	Jăl lju zăs alor: “Punjec ureći, kum vinjec ăm varuš, voj ac afla pă om kari dušji mari bukal dă apă. Sljedilecăl păn la kasa hunđi meržji.
2a160b0088	Atunšje zăšjec lu kapu dă kasă: ‘Učitelju ăntrabă, Hunđi ăj soba ăm kari pot mănka večera dă Pashă ku učenici amej?’
2a160c0069	Jăl cu arăta atunšje soba sus pă kat mari šă opremilită ku kutotu. Făšjec pripremurlje akulo.”
2a160d0071	Aša jej ur mers šă ur aflat stvarurlje kum Isus ljor zăs, šă jej ur făkut priprema dă večera pă Pashă.
2a160e006e	Kănd u vinjit vreme să mănăšji una, Isus šu lot lok la masă, šă ku jăl asre dvanaest (12) apostolur.
2a160f006b	Jăl u zăs: “Ju am avut mari vojă să am večera dă Pashă ku voj majnti dă šje uj patali ku morče.
2a1610007b	Ju vă zăk kă nikad maj mult nu uj mănka večera dă Pasha majnti dă šje nu su ispunuli ăm kraljevstva lu Dimizov.”
2a16110075	Atunšje u lot kljištaru ku vin šă u dat hvală alu Dimizov, šă u zăs: “Loc asta šă ămpărcăc ăntri voj.
2a16120065	Ăm napoj, ju vă zăk, ju noj be dă plodu dă strugur păn šje no vinji kraljevstva lu Dimizov.”
2a161300cc	Isus u lot pita, šă u dat hvală alu Dimizov, u rupt ăm dovă šă u dat la učenici aluj šă u zăs: “Asta ăj tela ame, kari u fost dată păntru voj. Făšjec asta ăm ăngănđală dă minji.”
2a161400ae	Šă isto aša dă pă mănkari, jăl u lot kljištaru dăm kari toc ur be šă u zăs: “Asta kljištar ăj novi zavjet ăm sănžilje amnjov, kari ăj vărsat păntru voj.
2a1615003b	Ujtăcăvă kă izdajica ame ăj la masă apropi dă minji!
2a1616005d	Ju Fišjoru Omuluj uj muri kă aša are skris ăm nenći ali jao lu omula kari mu izdalit!”
2a16170047	Pă aje jej sor apukat să să ăntrebi una pă alt kari ar fašji aje.
2a16180068	Isto aša su apukat apostoli unu svat ăntri jej, ka šjinji ar trăbuji să fijă maj mari ăntră jej.
2a16190098	Aša Isus u zăs: “Kraljevi dă asta svet vladalešći ku narodu pă koristu alor šă ari pučeri pă jej, šă jej săngur zăšji kă fašji benji.
2a161a006e	Ali nu ăj aša ku voj! Lasăc pă maj mari dăm voj să fijă hăl maj ponizni, a hăl maj bătărn ka sluga.
2a161b00a2	Aku šjinji ăj maj mari, gostu la masă ili poslužitelju kari ăj sluga? Hăl kari ăj la masă da nu? Ali ujtăći, ju mes ajišje ku voj ali ka sluga avostru.
2a161c0034	Voj ac rămas ku minji păm ănšjirkalurlje amelji.
2a161d0046	Kum mu dat Tata amnjov kraljevstva mijă, aša isto, ju voj da avovă,
2a161e0097	pravo să mănkăc šă să bijec la masa ame ăm kraljevstva ame, šă să šăđec pă prijestolje, să sudulec pă dvanaest plemurlje dă Izrael.”
2a161f0083	Isus u zăs: “Šă tu Šimun, Šimun, punji ureći! Sotona u šjirut dopuštenje să vă iskušulaskă ka pă pšenică ăm sito.
2a1620009e	Ali ju mam arugat păntru činji, dă ănkriđala ata să nu kadă. Šă tu trăbă să ămbălurec ăm vjeră pă fraci atej kănd vij ăm napoj la minji.”
2a1621005a	Petar u zăs: “Domnje ju mes spreman să mă duk ăm čemică šă să mor ku činji!”
2a16220094	Isus u ăntors vorba: “Lasă mă să ac zăk kă kukošu no kukuruzu astăs majnti dă šje tu mi tăgădi ăm tri răndur kă nu mă kunošć.”
2a162300a3	Isus jară lju ăntribat: “Kănd vam mănat afară făr dă đibularuš šă făr dă tăšč, ili cipiliš, arec ăm šjeva ka potreba?” Jej u zăs: “Nu.”
2a1624009b	Ali jăl u svătit: “Maj mejnkulo, dakă avec đibularuš jec ku voj, šă isto aša šă taška šă dakă nu aj mač vinđi šubac šă kumpără mač.
2a162500b6	Kă sigurno trăbă să să ispunulaskă šje are skris dă minji, anume: ‘Jăl are smatralit dă zločinac’–isto šje u zăs proroci dă minji trăbă să să ispunulaskă.”
2a1626007c	Atunšje jej ur zăs: “Ujtăći Domnje, noj avenj doj mačur.” Jăl u ăntors vorba: “Aku ăj dăstul ku asta svat.”
2a1627006e	Isus u mers aku la Planina dă maslinur, kum ave jăl običaj să fakă, šă učenici aluj ur vinjit ku jăl.
2a16280066	Kănd u vinjit jăl pă lok, jăl u zăs alor: “Arugăcăvă dă aje să nu kăđec ăm kušnjă!”
2a1629007a	Jăl su maknulit ăndărăt dă la jej aša dă parči ka kum aj vărlji petră, šă u kăzut pă đinuc, šă să aruga.
2a162a0089	Jăl u zăs: “Tata, dakă tu gănđešć je kljištarusta dă patnjă dă la minji! Jară nu fijă ame vojă mar ata fijă făkută!”
2a162b0040	Atunšje anđalu dăm nor u vinjit šă lu ămbălurit pă jăl.
2a162c007c	Kum are ăm mari mukur jăl šă maj tari să aruga. Šă znoju aluj su făkut ăm kapljicur, dă sănži kura pă pămănt.
2a162d0081	Atunšje Isus su skulat dăm aruguminći šă u mers ăm napoj la apostoli aluj. Jăl lju aflat kum să kulka činjic dă žalji.
2a162e006b	Aša jăl lju zăs: “Adăšje vă kulkăc? Skulăcăvă šă arugăcăvă să nu kăđec ăm kušnjă!”
2a162f00c0	Isus inka svite kănd ur vinjit mulc ominj. Jej ur vinjit dă pă jăl. Unu dăm jej are šă Juda unu dăm dvanaest (12) apostolur. Jăl u vinjit dă apropi la Isus šă lu surutat ăm ubraz.
2a1630005a	Ali Isus ju zăs aluj: “Juda, izdalešć pă minji, Fišjoru alu Omuluj, ku surutala?”
2a16310067	Apostoli kănd u văzut šje su dogodulit jej ur ăntribat: “Domnu, să nji băčenj ku mačurlje?”
2a16320050	Šă unu dăm jej u luvit ku maču pă sluga lu popa mari, šă ju tijet ureče.
2a1633005f	Isus u zăs: “Dăstul, nu maj vă băčec!” Jăl u pus măna pă ureći šă lu iscjelilit.
2a163400ae	Atunšje Isus u zăs lu mar popur šă lu straža dă Hram, šă lu bătărnji kari ur vinjit afară protiv dă jăl: “Ac vinjit ku mačur šă ku palicur ka pă buntovnik?
2a16350098	Nikad nac răđikat njiš žježijtu protiv dă minji kănd arem ku voj ăm totă ză ăm Hram. Ali aku ăj vreme avostră šă să vladalaskă tama.”
2a1636007a	Atunšje jej lor apukat pă Isus, lor dus ăndărăt šă lor dus la kasa la maj mari popă. Petar sljedile pă dăparči.
2a1637005c	Fok ur făkut ăm sredina dă udvar, šă kum šăđe lume akulo, Petar u vinjit ăntri jej.
2a16380090	Una tănără sluškinja lu văzut kă šađi ăm lumina dă fok, u mucăt pă jăl tari šă u zăs dă pă aje: “Omusta are ku jăl isto.”
2a16390051	Ali jăl u tăgădit šă u zăs: “Nu, ju nu mes. Ju nu ăl kunosk pă jăl!”
2a163a0084	Nu mult dă pă aje altu om lu văzut šă u zăs: “Spunji! Tu ješć unu dăm jej!” Ali Petar u ăntors vorba: “Ju nu mes!”
2a163b0072	Hunđiva unu šas dă pă aje altu om uporno tvrdăle: “Sigurno, asta om are ku jăl, kă jăl ăj Galilejac!”
2a163c0075	Ali Petar u zăs: “Ju nu šćuv dă šje svitešć!” Šă točno atunšje kănd inka svite, kukošu u kukuruzăt.
2a163d00cd	Domnu su ăntors šă su ujtat pă Petar. Šă vorbilje lu Domnuluj ur vinjit ăm napoj la Petar, kum u zăs jăl: “Majnti dă šje kukošu u kukuruză astăs tu mi tăgădi pă minji ăm tri răndur.”
2a163e002e	Šă Petar u mers afară šă plăngănt tari.
2a163f004c	Ominji kari ăl păze pă Isus ăš făšje šjuf dăm jăl šă ăl băče.
2a1640008c	Jej ur pus fljancă pă oč, ăl luve ăm ubraz šă să akăca dă jăl: “Ajde prorokulešći! Spunji nji šjinji ču luvit ăm ubraz?”
2a16410033	Šă jej alu Isus ur zăs maj mulći urăči vorbi.
2a16420088	Dă răkori ăm alta ză, bătărnji, una ku mar popur šă učitelji dă zakonu alu Mojsije, ur adus pă Isus ăm nenće dă sudu alor.
2a1643006b	Jej ur zăs: “Spunjinji dakă ješć tu Krist.” Jăl u ăntors vorba: “Să vă spuj nu mac ănkređi,
2a16440043	šă să vă ăntreb pă voj dă Krist, voj nu ac ăntoršji vorba.
2a16450064	Aku maj menkulo ju, Fišjoru alu Omuluj, uj fi ăm pučeri pă desna parći dă măna lu Dimizov.”
2a16460083	Šă jej toc ur zăs, “Atunšje tu ješć Fišjoru alu Dimizov?” Šă jăl u ăntors vorba: “Da baš kum zăšjec! Ju mes!”
2a1647006b	Atunšje jej or zăs: “Šefălj dokazur maj mult nji trăbujă? Noj săngur anj auzăt dăm gura aluj!”
2a17010046	Toc kari as re dio dă sud sor skulat šă lor adus pă Isus la Pilat.
2a170200cc	Šă jej sor apukat să adukă optužbur protiv dă jăl: “Noj anj aflat kum strikă pă lumi. Jăl u zabranalit să să plăčaskă porezu lu Caru dă Rim. Jăl tvrdălešći kă jăl ăj Krist Car.”
2a17030062	Pilat lu ăntribat: “Ješć tu Car dă Židov?” Isus u ăntors vorba: “Da kum aj zăs tu.”
2a1704007e	Pilat u zăs atunšje lu mar popur šă lu gărmadă dă lumi, “Ju nam aflat njimika dă šje laš optužuli šă suduli.”
2a17050095	Ali jej šă maj tari navalale: “Jăl bunulešći pă toc pă pămăntu anostru. Su apukat să ănveci ăm Galileja šă u vinjit ăm Jeruzalem.”
2a1706006c	Kănd u auzăt Pilat kă să svitešći dă Galileja, jăl u ăntribat: “Ăj omusta dăm loku Galileja?”
2a17070074	Kum are informiran Isus pripadale alu autoritetu lu Herod, Pilat lu mănat la Herod kari are ăm Jeruzalem atunšje.
2a170800a6	Herod are fălos kă veđi pă Isus. Kă dă mult gănđe să ăl vadă pă Jăl daje kă u auzăt mult dă jăl, šă Herod să nadale kă lu viđe să fakă čudur.
2a1709004c	Herod svite mult, ăntriba mulći, ali nu ju fost ăntorsă njiš una vorba.
2a170a0074	Mar popur šă učitelji dă zakonu alu Mojsije asre isto akulo šă jej ur zăs tari mar optužbur protiv dă Isus.
2a170b00a7	Atunšje Herod šă stražurlje aluj ăš făšje šodă dăm Isus šă ăl făšje bulănd. Jej lor ămbrăkat pă jăl ăm haljinur dă Car šă lor mănat la Pilat.
2a170c0045	Šă ăm aje ză Pilat šă Herod kari asre dužmanj aku asre urtaš.
2a170d006e	Atunšje Pilat u čimat una pă mar popur šă pă alci vođur kari as re židovi šă pă gărmadă dă lumi.
2a170e00d8	Jăl lju zăs: “Voj ac adus pă omusta kă bunule pă lumi ali ju vă uvjerălesk kă kănd ăl ispičem nam aflat njiš šefălj krivică am jăl. Jăl nu ăj duvină njiš dă una krivică dă šje ac optužulit.
2a170f0082	Njiš Herod nu aflat njimik ăm jăl, kapu lu mănat ăm napoj la noj. Jăl no făkut njimika să zavredilaskă kaznă dă morči.
2a1710003e	Ju uj da să ăl bičalaskă benji benj šă luj slăbuză.”
2a1712006a	Ali jej ur mužjit ăm grupur tari, “Ăndărăt ku omusta! Noj gănđenj să ăl slăbož pă Baraba!”
2a1713004b	(Baraba are ăm čemică kă bunule pă lumi ăm Jeruzalem šă u amurăt.)
2a1714004f	Pilat daje gănđe să slăbodă pă Isus šă aša lju svătit alor ăm napoj,
2a17150054	Ali jej tot ur mužjit maj tari: “Punjecăl pă krušji! Punjecăl pă krušji!”
2a171600d9	Atunšje po treći rănd, jăl lju svătit alor: “Adišje? Spunjecăm šje rov u făkut omusta? Ju nu pot afla njimik rov să zaslužulaskă morči. Aša luj dă să ăl bičalaskă šă atunšje lăsa să fugă.”
2a17170074	Ali jej mužje šă maj tari, šă zahtjevale să ăl pujă pă krušji. Šă napokon jej ur kăpătat šje gănđe.
2a17180041	Pilat u dat zapovjed să să fakă kazna šje ur zahtjevalit jej.
2a171900a9	Aša ăm tokmă ku zahtjevula, jăl u slăbuzăt dăm čemică pă om šje u răđikat bună šă u amurăt ali jăl u ăntors pă Isus la jej să ăl pujă pă krušji.
2a171a00ba	Šă kum lor dus ăndărăt pă Isus, jej ur apukat pă om šje să čima Šimun, dăm varušu Cirena, kari vinje akasă dăm sat. Jej ur pus krušje pă jăl să dukă ăm loku lu Isus.
2a171b0052	Multă lumi ăl sljedile pă Isus šă mujer kari plănžje šă žalale pă jăl.
2a171c0098	Isus su ăntors la jej šă lju zăs: “Mujerilje dăm Jeruzalem, nu plănžjec păntru minji, mar plănžjec păntru voj šă păntru kupiji avoštri.
2a171d00c3	Kă anume u vinji vremi kănd ur zăšji lume, ‘Blagoslovulići ăs elje kari nikad no ar avut šă injimilje kari nikad nor purtat kupij šă căcălje kari nikad nor avut lapći ăm jelji!’
2a171e0070	Lume sor apuka atunšje să zăkă lu planinur: ‘Kăđec žos pă noj!’ šă lu đalur: ‘Astupăcănji!’
2a171f005a	Kă dakă fašji dastafelji stvarur lu ljemnjilje verž, šje nar puće să peci uskat?”
2a1720006a	Akulo asre isto doj alci, amăndoj kriminalci kari trăbă să fijă pus pă krušji să mori ku Isus una.
2a1721009e	Kănd ur vinjit pă loku šje să čima osu dă kap, jej lor apukat šă lor pus pă krušji, una ku doj kriminalci, unu pă desna, unu pă ljeva parće aluj.
2a172200a4	Šă Isus u zăs: “Tata Dimizovu amnjov, jartălji kă jej nu šćijă šje fašji.” Šă vojnici ur skos kockă să să ămperci dăm coljilje aluj ăntri jej.
2a172300b5	Lume stăće šă să ujta; šă vladarur asre akulo šă ăl răđe: “Jăl u spasalit pă alci. Aku dakă ăj Krist, akuljes dă la Dimizov, lasă să să spasalaskă săngur!”
2a1724005e	Kătănjilje isto ăš făšje šjuf dăm jăl. Šă jej ur vinjit šă u ămbijet aluj ucăt.
2a17250057	Jej ur zăs: “Dakă ješć tu Caru dă Židov, spasaleščići pă činji săngur!”
2a17260035	Sus la kap are skris: “Asta ăj Caru dă Židov.”
2a172700a4	Unu dăm eje kriminalc kari ăs re puš pă krušji ku Isus ăl vređile šă jăl u zăs: “Dakă ješć tu Krist, atunšje spasalešćići, šă pă noj isto!”
2a17280070	Altu kriminalac lu mužjit pă elši šă u zăs: “Nu ci frikă dă Dimizov? Tărpălešć ista kazna ka jăl.
2a17290079	Tu šă ju šćenj ista pravedno kaznalic. Noj anj kăpătat kaznă dă lukrurlje relji, ali omusta no făkut njimika.”
2a172a006a	Atunšje ju zăs lu Isus: “Isuse, ăngănđeščići tu dă minji kănd vi vinji ăm kraljevstva ata.”
2a172b0062	Isus ju zăs ăm ănturšjală dă vorba: “Anume, ju ăc zăk: astăs vi fi ku minji ăm Raj!”
2a172c0058	Kănd are hunđiva dămnjaza, are ăntunjerik ăntreg pămăntu păn ăm tri (3) šasur.
2a172d0041	Sorilje are ăntunjerik, šă feringa ăm Hram su tijet pă pola.
2a172e008c	Atunšje Isus u plăns ăm graj tari šă zăšje: “Tata ăm mănjilje atelji ju puj duhu amnjov.” Kănd u zăs Isus asta, jăl u murit.
2a172f0074	Kănd u văzut asta kapetanu šje u fost, jăl u slavalit pă Dimizov kum u zăs: “Omusta are sigurno pravedan!”
2a17300099	Šă totă lume kari sor akuljes să vadă kum lor punji pă krušji, kănd ur văzut šje u fost, ur mers akasă šă ăš băče dă žalji čepturlje.
2a1731007e	Ali toc kari ăl kunušće pă jăl una ku mujerilje kari ur vinjit ku Isus dăm Galileja stăće šă să ujta dă dăparći.
2a17320059	Are om šje să čima Josip. Jăl are član dă mari sud dă židov. Bun om šă pravedan
2a173300ab	kari no dat pă prav la odlukurlje šje ur făkut ku Isus. Jăl are dăm Arimateja, unu varuš la Judeja šă are dăm unu kari aščipta să vijă kraljevstvo lu Dimizov.
2a1734004b	Omusta u mers la Pilat šă lu ăntribat dakă poći kăpăta tela lu Isus.
2a173500a9	Josip u lot žos pă Isus dă pă krušji šă lu ănvălit ăm plahtă. Šă lu pus ăm gropă šje are sklesalită dăm petră ăm kari inka njime no fost ăngrupată.
2a17360035	Zuva dă pripremă are šă zuva dă sămbăta vinje.
2a1737007d	Mujerilje kari ur vinjit ku Isus dăm Galileja isto ăl sljedile. Jelji ur văzut gropa, šă kum are tela aluj postavalită.
2a173800a0	Aša ur mers ăm napoj šă ur pripremilit uloj šă parfemur să ungă tela alu Isus, ali pă zuva dă sămbăta jej să odmarale dă pă zapovjed alu Mojsije.
2a1801008d	Elši zuva dă săptămănă, are duminjika, tari dă điminjaca mujerilje ur mers la gropă, šă adušje uloj ku miros šje ur pripremilit.
2a18020042	Jej ur aflat petră kă u fost ăntorsă ăndărăt dă la gropă.
2a18030030	Kănd ur tunat jej nor aflat tela lu Domnu Isus.
2a18040075	Šă atunšje, kănd inka stăće akulo ăm šok, ujtăći! Doj ominj stăće lăngă jelji ăm colji šje svitlăze.
2a1805009c	Mujerilje sur ănfrikušat tari, kapu sur poklonulit păn la pămănt ku ubrazu šă ominji ljor zăs: “Adišje kutăc pă om ăm kust ăntră ominj morc?
2a18060063	Jăl nuj ajiše. Jăl u uskrsnulit! Ăngănđecăvă šje vu zăs jăl kănd are inka ăm Galileja:
2a18070092	‘Trăbă ju Fišjoru Omuluj să fjuv dat ăm mănjilje lu ominji rej šă să mă puji pă krušji daje să uskrsnulaskă pă treća (3) ză.”
2a1808002f	Atunšje jej sor ăngănđit dă vorbilje aluj.
2a1809005e	Kănd sor ăntors dă la gropă kutotu asta ur spus alu jedanaest (11) apostolur šă alu toc.
2a180a006c	Jelji as re Marija dăm varušu Magdala, Ivana šă Marija, mumăsa lu Jakov, kari u adus hiru la apostolur.
2a180b006b	Ali puvešče alu mujeriljelje lju su văzut alu apostolur kă svite bulunzemi, dă aša nu ljur ănkrizut.
2a180c00b9	Ali Petar su skulat šă u aljirgat la gropă. Akulo u stat să să ujći ăm nontru, šă u văzut numa plahtă. Atunšje u mers ăm napoj hunđi are šă să ăntriba šje u fost aje.
2a180d0065	Ăm aje ista zuva doj (2) učenikur măržje ăm lok Emaus, jedanaest (11) kilometara dăm Jeruzalem.
2a180e0021	Jej svite una ku alt šje u fost.
2a180f0065	Atunšje kănd svite šă kănd să ăntriba dă kutotu aje, Isus săngur u vinjit šă umbla ku jej.
2a1810003e	Ali alu oči alor are uskratalit să nu ăl kunoskă pă Isus.
