2800000006	Matayo
2a0b090077	“Nikwo, neenye niimbagaambila, musábe, na mulyaáhaabwa, mukwáabe mulyaábona, muchiinguze, na mulyaáchiingulilwa.
2a0b0a0090	Habwo kuba, buli muuntu óogwo alikusaba, aheébwa. Na buli muuntu óogwo ataábuuza, abigwaho. Na buli muuntu óogwo achiinguza, achiingulilwa.
2a0b0b0076	“Ngási, heena omuzéele weéna wéena omuli íimwe, óogwo omwaana woómwe kaálikumusaba eénfwi, naamuha enzóka?
2a0b0c003b	Nali omwaana kaálikumusaba ihuli, mazima naamuha kamiína?
2a0b0d00d5	Ha bwéecho íimwe, no óobu muli abaheni, nimusoomboókelwa kubaha abáana báanyu egabo ezigasize. Mazima! Isíimwe óogwo ali omu igulu naakola kusáaga aho, naabaha Omwooyo Mutakatíifu áabo abalikumusaba.”
2a0b0e00e2	Echilo chimo, Yeézu akaba naabiínga izimu éelyo elyaamukozile omuuntu oómo kuba omutita. Obuchilo izimu nilimulugáho, yaábaanza kugaamba gaamba káandi. Abaantu áabo abaabeele baliho omuli ezo mbága, baáteenga bwooli.
2a0b0f006f	Náho, abáandi omuli abo baágaamba, “Naabiínga amazimu habwa amagala ga Beelzebuli, mukúlu wa amazimu!”
2a0b100076	Abáandi bakaba nibeénda kumuleengesa Yeézu, baámusaba aboóleke emanyiso kwoóleka nka nikwo alugile hali Múungu.
2a0b1100d6	Náho, habwo kuba Yeézu akamanya ebiteékuzo byáabo, yaábagaambila, “Buli bukáma nibweetaanisa no kulwaana bwoónyini omuli bwoónyini, obwo bukáma busiingáalika. Bityo nyini, eéka, keélitaagana, neégwa.
2a0b1200df	Bityo nyini ni Isitáani, kalilaaba nilibiínga no kulwaana na amazimu mazeenzíge, obukáma bwaályo nibulama buta? “Naábabúuza ibúuzo elyo, habwo kuba nimugaámba nkokwo niimbiínga amazimu ha buhicha bwa Beelzebuli.
2a0b1300d0	Íimwe nimugaámba nka nikwo íinye niimbiínga amazimu habwa amagala ga Beelzebuli. Mbwéenu, abaheémba báanyu nábo, nibagabiínga ha magala go oóha? Ha bwéecho, abo nyini nibo balaabachwaázika íimwe.
2a0b14008b	Náho, kábilaaba íinye niimbiínga amazimu ha buhicha bwa Múungu, eyina ensoonga ya nkokwo obukáma bwoómwe bwaáhikile hali íimwe.”
2a0b1500a9	Yeézu yaázeendelela kugaamba, “Omuuntu owa amagala ne echikwáato, naayekómya ebiintu bye eéka yoómwe, niho ebiintu byoómwe tibikukumibwáho nibiba no obuhóolo.
2a0b1600bc	Náho, omuuntu oóndi owa amagala bwooli, kaáleéza kumutabaalila, no kumusíinga, naamwaáka ebikwáato byoómwe éebyo alikutegeza, naayiba byóona ebili omúka, no kubigaba ha báandi.
2a0b170068	“Omuuntu óogwo atali hamo ne íinye, taanyemela. Káandi, ogwo atasuúmbya hamo neenye, anaganaga.”
2a0b1800d3	“Obuchilo izimu kaliluga aha muuntu, lizeenda omu nsi yo obwoóma no kweéngeela okwo lili omu kuloondela obuhuúmulo. Náho bubula, izimu elyo niligaámba nka nikwo, ‘Kaánsube owaánze áaho naálugile.’
2a0b19005d	Obuchilo nilisuba hali weényini, nilisaánga hali busa, hakukuumbilwe, no kutónwa kuluunzi.
2a0b1a00dc	Aho, nilizeénda kuléeta amazimu musaanzu áago gali amazilwa bwooli kuchila lyoónyini, góona geéza gamutaáhila ogwo muuntu. Niho obulami bwo omuuntu ogwo bulikuba bubi kusáaga óokwo bukaba buli aha bubaandizo.”
2a0b1b00eb	Obuchilo Yeézu akaba naagaámba ago, omu mbága ya abaantu, akaba aliho omukázi oómo ayaahamukile ahi iláka liháango, omu kumugaambila aáti, “Eyina omugisa éenda ya máaha waawe eyaakuzéele na amabéele áago waáyoonkile!”
2a0b1c0088	Náho Yeézu yaásubya omu kugaamba, “Mmahi! Áabo abalikuhulila echigaambo cha Múungu aha kuchikoondookéla, nibo abeena omugisa!”
2a0b1d00d5	Obuchilo embága ya abaantu yaáguma kukoba, Yeézu akagaamba aáti, “Abaantu bo luzáalo óolu na abazilwa bwooli! Nibaansaba emanyiso, náho tibakuháabwa emanyiso choónka emanyiso ezo zo mwa Yona, omubáasi.
2a0b1e00b3	Habwe ensoonga, keélaaba Yona akaba ali emanyiso ha baantu be echikaali cha Ninawi, bityo nikwo íinye Mutábani wo Omuuntu neenye, ndyáaba emanyiso ha baantu bo luzáalo óolu.
2a0b1f0161	“Echilo cho omuchwaáziiko, omugóle wo olubazu lwa nyakaziinzakazi alaáyemeelela, no kubasoholeza buulubona nkokwo abaantu bo obuchilo óobu na abaheni. Habwo kuba, weényini akazeenda oluzeendo kuluga éensi za hala bwooli, abone kuhulila ebigaambo byo obweétegeeleza bwa Selemani. Kási, aha nyini aliho oómo óogwo ali mukúlu kuchila Selemani!
2a0b200189	“Káandi, echilo cho omuchwaáziiko abaantu ba Ninawi, balaáyemeelela omu méeso ga Múungu hamo na abaantu bo obuchilo óobu, no kubasoholeza buulubona abaantu bo luzáalo óolu nkokwo na abaheni. Habwo kuba, abaantu abo ba Ninawi, obuchilo Yona yaábagaambiile echigaambo cha Múungu, ahonyini baátamwa ebiheno byáabo no kubilekelela. Aha aliho oómo óogwo ali mukúlu kuchila Yona!”
2a0b2100dd	“Taliho omuuntu óogwo alikwaacha olumuli, akaluta aheéselekile, nali akaluswéekelela ne echitukulu. Náho naaluteleka aha lugulu ya akakóondo, kuba obuchilo abaantu nibazamo muliinya, babone kuleeba ha mwaanga ogwo.
2a0b2200d0	“Na améeso gaawe, ni nko olumuli lyo omubili. Kagalikuba nigahweéza kuzima, omubili gwaawe gwóona gwiikala omu mwaanga. Náho, améeso gaawe kagalikuba gali mábi, omubili gwaawe gwiizwíile ensiimbaazi.
2a0b230064	Ha bwéecho, oyékomye nkokwo mazima oyinagwo omwaanga omugati yaawe. Otaákuba ne ensiimbaazi omwo!
2a0b24009e	Habwo kuba, nkokwo omubili gwaawe gwóona gwiina echeengéezi chiteena lugazi lwe ensiimbaazi yoóna yóona, gulaámweeka, nko olumuli óokwo lukumulikila.”
2a0b25008a	Yeézu káyaabeele achaágaamba ebyo, Omufarisayo oómo yaámwaangisa ha byookulya omúka yoómwe. Yeézu yaataahámo, yeékala ha luhelo.
2a0b26005c	Omufarisayo ogwo, yaábona nkokwo Yeézu takanaabile yaálya ebyookulya, yaásobelwa bwooli.
2a0b27009f	Náho, Omukáma yaámugaambila, “Íimwe Abafarisayo, mwoózo echikóombe no olutemele ahéelu. Náho omuli íimwe, emyóoyo eyizwiile obunyagiilizi no obubi.
2a0b280050	Íimwe basilu! Óogwo ayaahaangile ahéelu, ngási talahaangile omuunda káandi?
2a0b290082	Ha bwéecho, mweéyeze omuunda yáanyu ha kusuumbuusa abahabi ebyo kubazuna, niho ebíindi byóona omuli íimwe nibiba byaáyezwa.
2a0b2a0154	“Nimwiilóoko íimwe, Abafarisayo! Nimumusoholeza Múungu echinogóka che ikúmi cha buli chinogoka che ebyookulya byo otubabi two kuluungisa, nko omwóonyo, ebituungúlu, ne ebíindi biindi, náho timukusaaswa kuba ne ntúungwa nzima, na timukumwéenda weényini! Ni lwaampaka kuumsoholeza ezáaka ezo, obuteébwa amagaambo ago agáandi.
2a0b2b009c	“Nimwiilóoko íimwe, Abafarisayo! Nimweénda kwíikalila ebitébe bya abakúlu omu masomelo ga Múungu, nimweénda kwaángaluchwa ahi isima omu magulizo.
2a0b2c0086	Nimwiilóoko íimwe! Muli nke eémbi éezo zitakubonwa nke ebitúulo éebyo abaantu balikubilibatila aha lugulu batéena kubimanya.”
2a0b2d008a	Ahonyini, omweégesa oómo we ebilagilo yaámugaambila Yeézu, “Mweégesa, obuchilo noogaámba amagaambo ago, nootuzuma neechwe hamo.”
2a0b2e00b0	Yeézu yaámusubiza, “Neemwe abeégesa be ebilagilo, nimwiilóoko yéenyu! Nimubatweéka abaantu emigugu elikulemeela. Neemwe, timukubahwéela kuziímucha no óobu ha lukumu!
2a0b2f007d	Nimwiilóoko íimwe! Nimwoombeka eémbi za ababáasi, náho abaantu áabo babeésile ababáasi áabo, nibo besíimwe enkúlu!
2a0b3000ac	Ha bwéecho, nimwaatula nkokwo nimwiikiliza áago gi baguúku báanyu baákozile. Habwo kuba boónyini bakabéeta áabo ababáasi, neemwe nimubyoombekela ebitúulo byáabo.
2a0b3100bc	“Ha bwéecho Múungu, ensoonga zo obweétegeeleza bwoómwe akagaamba aáti, ‘Léeba, niimbasiindikila ababáasi ne entumwa. Náho, nibabeéta omuli áabo, na nibabaagalaza abáandi.’
2a0b32009e	Ha bwéecho, abaantu bo obuchilo óobu nimuchwaaziíkilwa habwo kuseeswa kwe enságama za ababáasi bóona áabo baayisilwe, kuluga aha bubaandizo bwe éensi.
2a0b3300e9	Kubaandiza enságama yo mwa Hábeeli, kuhika enságama yo mwa Zakaria, óogwo akeetilwa ahagáti yi itaámbilo ne éenzu entakatíifu ya Múungu. Amazima, niimbagaambila nkokwo abaantu bo luzáalo óolu nimuchwaaziíkilwa ago góona.
2a0b3400f0	“Nimwiilóoko íimwe, abeégesa be ebilagilo! Mwaáseleka olwo luchiínguzo lwo olwíizi, aho kuhiíngula, abaantu baakaábonesize kumumanya Múungu. Neemwe nyini timwaátaahamo, na áabo bakaba nibeénda kuzamo omugati, mwaábaangila.”
2a0b3500aa	Obuchilo Yeézu yaálugile aho, abeégesa be ebilagilo, na Abafarisayo, bakabaanza kuba nibamutámwa bwooli weényini. Bakaba nibamubuúza amabúuzo ga amagaambo méenzi,
2a0b36002e	kuba babone kumukwáasa aha bigaambo byoómwe.
2a0c0100fe	Obuchilo obwo, ebihuumbi ne ebihuumbi bya abaantu kábaabeele beékobya kobya, kuhicha baaba nibeelibatila. Yeézu yaábaanza kugaambila abaheémba boómwe, “Mweélige no obugóbya bwa Abafarisayo, habwo kuba obugóbya obwo nibusaambaála nki ituumbyo.
2a0c02006e	Chóona chóona éecho echifuundikiilwe, chilyaáfuundulwa, na káandi, tihaliho echiselekilwe echitalimanywa.
2a0c0300ca	Buli chóona éecho mulikuhooya omu nsiimbaazi, nichihulilwa aha mwaanga. Na buli éecho mulikweéhweehweetéla omu matwi omu biseenge byo omugati, nichaatulwa ahi iláka liháango olugulu ye éenzu.”
2a0c04009c	“Niimbagaambila íimwe banywáani baanze, mutaákubatiina abaantu áabo abalikwíita omubili. Kabalikumala kwíita, tibakuhicha kukola echilikusáaga aho.
2a0c050100	Náho, niimbahana óogwo mulikweendelwa kumutíina, mumutíine Múungu! Kaálikuba yaámazile kumwíita omuuntu, ayina obuzizi bwo kumunáguza omu lyoongoola lyo omulilo gwa kuzimu gwo obucha no obuchiile. Ni Múungu weénka óogwo mulikweendelwa kutíina!
2a0c060084	“Ngási, enfuunzi itaanu tizikuguzwa habwo obukaani buche kwoónka? No óobu bityo, Múungu takumwéebwa no óobu oómo omuli abo.
2a0c0700a0	Náho íimwe, mwiina obukaani kuchila enfuunzi nyíinzi! Múungu naamanya no óobu olubalo lwi isóke lyóona lye emitwe yáanyu. Ha bwéecho, mutaákutiina.”
2a0c0800ed	“Niimbagaambila nkokwo, buli muuntu óogwo alikuundaangaana omu méeso ga abaantu nkokwo weényini no omuuntu waanze, íinye Mutábani wo Omuuntu neenye ndaámulaangaana omu méeso ga bamaléeka ba Múungu nkokwo ogwo muuntu no waanze.
2a0c090071	Náho, buli muuntu óogwo alikuunyoga omu méeso ga abaantu, náwe naayógwa omu méeso ga bamaléeka ba Múungu.
2a0c0a00ce	Buli muuntu óogwo alikugaamba amagaambo mábi hali íinye Mutábani wo Omuuntu, naaganyilwa. Náho, buli muuntu óogwo alikugaamba amagaambo mábi go kumulyoogweeza Omwooyo Mutakatíifu, ogwo taliganyilwa.
2a0c0b00c6	“Obuchilo nimutwaálwa omu masomelo ga Múungu, omu méeso ga abatégeki, na abeene obuhicha, mutaákwaagalala. Mutaákuba no okutahwa tahwa ha bigaambo éebyo mulaayeénda kugaamba aha kweézuna,
2a0c0c0068	habwo kuba, akáanya ako nyini, Omwooyo Mutakatíifu naabeegésa amagaambo áago muhikiilwe kugaamba.”
2a0c0d0099	Omu mbága ezo ya abaantu, omuuntu oómo yaámugaambila Yeézu, “Mweégesa, omugaambile mudugu waanze, tubagane ebiintu éebi yaátulekíile táata.”
2a0c0e005f	Yeézu yaámugaambila, “Noóha ayaantiilého iímbe omulamuzi nali omukwaátanisi wéenyu?”
2a0c0f00c6	Mala Yeézu yaábagaambila abaantu abo, “Muléebe! Mweélige na buli chiintu cha ameelu ge ebiintu, habwo kuba, obulami bwo omuuntu, tibukuluga ha bwíinzi bwe ebiintu byoómwe éebyo ayinabyo.”
2a0c10008e	Káandi Yeézu yaábachwéela omugani, aha kugaamba, “Hakaba heena omuhíte oómo, ayaayelize ebyookulya bíinzi bwooli omu musili gwoómwe.
2a0c11007c	Yeébuuza omu muganya gwoómwe, ‘Nzileho iínta óobu? Ebi byookulya byaanze byóona, tiinyina ahaantu áaho ndaábita!’
2a0c1200c2	“Káandi yeégaambila, ‘Niinziláho iínti. Niinkaambula ebitála byaanze, no kwoómbeka ebíindi biháango bwooli. Omwo niíntamo ebyookulya byaanze byóona, ne ebiintu byaanze ebíindi.’
2a0c1300c8	Aho káandi niingaambila omu muganya gwaanze, ‘Óobu neeteláho obuhite bwe ebiintu bíinzi bizima. Nibiingása aha myáaka míinzi! Mbwéenu óobu, nhuumule kwoónka. Nndye no okunywa! Nnulilwe!’
2a0c14008f	“Náho, Múungu yaámugaambila, ‘Íiwe omusilu! Leélo omu chilo, noófwa! Ne ebiintu byóona éebyo oyesuumbíize, nibiba byo oóha?’”
2a0c1500cd	Yeézu, yaámala aha kugaamba, “Bityo nikwo nka nikwo bilaabaho, aha muuntu ogwo alikweésuumbiza ebiintu bíinzi ha bwoómwe weényini, náho omu kazeendele ke ebiintu byoómwe, takumusaaswa Múungu.”
2a0c1600d4	Mala, Yeézu yaábagaambila abaheémba boómwe, “Ha nsoonga ezo, niimbagaambila nka nikwo, mutaákuba no kutahwa tahwa habwo obulami bwéenyu, nkokwo nimulya chi, nali ha mibili yáanyu, nkokwo nimuzwaála chi.
2a0c17006a	Habwo kuba obulami bwiina obukaani kuchila ebyookulya, omubili nágwo, gwiina obukaani kuchila ebizwáalo!
2a0c1800cb	“Muléebe amakolokóozi. Tigakubiba nali kugesa, tigazila mbíiko yoóna yóona nali ebitála, náho kwoónka Múungu naagaliísa. Kamwaakwiínganisibwa ne enyonyi, mwiina obukaani bwooli kusáaga aho!
2a0c190084	Noóha omuli íimwe ayaakuhicha kweéyoongeláho obulami bwoómwe nóobu nko omwáanya gwe esáaha eémo omu kutahwa tahwa kwoómwe?
2a0c1a0084	Mbwéenu! Nko óokwo timwaákuhicha kukola nóobwo echigaambo chiche nke echo, ha bwaáchi mwiina okutahwa tahwa hali ebyo ebíindi?
2a0c1b00e3	“Muteekuze óokwo enyaso, nka nikwo zilikumela. Tizikukola emilimo nali kwóogosa ebizwáalo. Náho niimbagaambila nka nikwo, nóobu omukáma Selemani omu ikuzo lyoómwe lyóona, talazweekilwe kuzima nka límo lye enyaso ezo!
2a0c1c00cb	Bityo nikwo Múungu azweeka enyaso na amababi go omu nkáamba, áago galiho leélo, na nyeéncha niganágwa omu mulilo. Ngási, ta amazima nkokwo naabazweéka íimwe? Íimwe abaantu bo okwiikiliza kuche!
2a0c1d0064	“Bityo, mutaákweeyagalalila nimulya chiíha, nali nimunywa chiíha, mutaákuba no okutahwa tahwa.
2a0c1e0097	Abaantu ba amahaánga góona áabo abatakumumanya Múungu nibaagalalila ebiintu ebyo. Náho Isíimwe naasoombookelwa kuzima nka nikwo mulikweenda ebyo!
2a0c1f006d	Ha bwéecho, echa mbele muloondele amagaambo go obukáma bwa Múungu, ne ebiintu ebi byóona naaboongéla.”
2a0c200065	“Mutaákutiina, íimwe embága nche, habwo kuba Isíimwe azizile engoonzi kubaha obukáma bwoómwe.
2a0c2100d5	Muguze ebiintu byáanyu, musuumbuuse abahabi. Mweékolele enfulebe éezo ezitakukokola, mube ne ensáho okwo omu igulu aheene obuhóolo nayo tekuchéeha. Okwo, taliho omwíibi kwíiba, nali embuungu kuzisiisagula.
2a0c22005b	Hoóna hóona áaho mulikubíika ensáho yáanyu, niho ne emyóoyo yáanyu elaaba eéli.”
2a0c230054	“Mube buligi ligi mweébohile omusipi kuheéleza, ne emuli zéenyu, zibe nizaáka.
2a0c2400ba	Mube nka abaantu áabo balikumuliíndilila omukáma wáabo asube kuluga omu mazenyi go obweenga, kuba kaáleéza no kubachiínguza, abasaánge muli buligi ligi ahonyini mumuchiíngulile.
2a0c2500b3	Nibaba no omugisa, abazáana áabo omukáma wáabo alaasaanga bali méeso obuchilo aleéza. Mazima butúnu niimbagaambila, naayeloónza, naabeekaza aha byookulya, no kubaheéleza!
2a0c2600ae	Niguba omugisa aha bazáana abo keélaaba omukáma wáabo yaásuba no kubasaanga bali buligi ligi noobwo omu itúumbi lye esáaha munáana nali enchaákala omulucheelelélwa!
2a0c2700a1	Mumanye kuzima echigaambo echi: Kanyina we éenzu, yaakumanyíle akáanya áako aleéza omwíibi, yaakeéloongize, no omwíibi tiyaákutaahilémo omúka yoómwe.
2a0c28007c	Ha bwéecho neemwe, mube mweéloongize, habwo kuba íinye Mutábani wo Omuuntu, ndyéeza omu buchilo óobwo mutakutegeza.”
2a0c290090	Káandi, Peétero akamubúuza Yeézu, “Mukáma, omugani ogwo gu waátugaambila, ngási na hali íichwe kwoónka, nali na aha baantu bóona?”
2a0c2a00fd	Omukáma yaámusubiza, “Noóha sii omwiímeelelezi óogwo ali omweésigwa no owa amasala? Ayina akazeendele ako, ogwo omukáma woómwe alaamuta kuba omwiímeelelezi wa abazáana bazeenzíbe, abone kubaha empeéla ye ebyookulya omu buchilo obulikugasa.
2a0c2b007f	Naába ayina omugisa weényini omuzáana óogwo omukáma woómwe kaálaasuba kuluga omu luzeendo, no kumusaanga naakola aátyo.
2a0c2c0077	Mazima butúnu niimbagaambila nka nikwo, omukáma woómwe naamutáho aábe omwiímeelelezi we ebiintu byoómwe byóona.
2a0c2d00eb	“Náho, nibibaho bita omuzáana ogwo kaáleegaambila omu muganya gwoómwe, ‘Omukáma waanze yeélilwa bwooli kusuba?’ Niho abaanza kubatéela abazáana bazeenzíbe, abaséeza na abakázi, no kulya no okunywa, kuhicha yaátamiila.
2a0c2e00e1	Mbwéenu, mukáma wo ogwo muzáana alyéeza aha chilo chi atakutégeza na aha buchilo obwo atakumanya. Niho omukáma woómwe alaámunogagula ebinogoka bibili, no kumuta ahaantu hamo na abaantu áabo batakumwiíkiliza Múungu.
2a0c2f0090	“Omuzáana óogwo alikumanya okwo alikweendaho omukáma woómwe, náho takeeloongize na takakozile okwo alikweendelwa, ogwo naateélwa bwooli.
2a0c300116	Náho, omuhálila óogwo atakusoombookelwa okwo alikweendaho mukáma woómwe, na akakola echigaambo echimugasize kutéelwa, weényini naateélwa kuche. Omuuntu óogwo aheelwe bíinzi, naatoóngwa bíinzi, omuuntu óogwo ategiizwe bíinzi, naatoóngwa bwooli muno kusaagiliza.”
2a0c31006a	“Íinye, nkeeza omu nsi, mbone kwaacha omulilo. Na naakaáyeenzile bwooli mbone omulilo ogwo gwaayakile!
2a0c320081	Nnyina obubatizo bwe ebyaágalalo óobwo ndikweendelwa nnyinaánkule, no kuhicha buhikiílizwe, nnyinalwo olwaágalalo luháango.
2a0c330076	Ngási, nimuteekuza nkokwo neeza omu nsi kuléeta obuhóolo? Mmahi! Niimbagaambila nkokwo, neeza kutaáganisa abaantu.
2a0c34007a	Kubaandiza óobu, omu nzu ya abaantu bataanu, básatu nibataagána na bábili. Bábili nábo, nibataagána na abo básatu.
2a0c350115	Abaantu balyaátaagana, iíse, alaáchokolana no omutábani, no omusígazi náwe, alaáchokolana ne iíse. Nyina, alaáhakana no omuhala, omuhalákazi náwe alaáhakana na nyina. Nyinazaala, alaáchokolana na mweengáwe, ogwo mweenga náwe, alaásiingaangána na nyinazaala.”
2a0c3600bb	Káandi Yeézu yaázigaambila embága ya abaantu, “Kamulikubona obwíile nibulugiílila olubazu lwo obugwa, ahonyini nimugaámba, ‘Enzula neégwa óobu nyini,’ amazima nayo, eégwa.
2a0c37007c	Kamulikubona omuyaga niguluga olubazu lwa nyakaziinzakazi, mara mugaámba, ‘Nihabaho ne echifuúnda,’ na nikwo bilikuba.
2a0c3800d6	Íimwe ngóbya! Nimuhicha kuzima kusoombookelwa akazeendele ko obwíile ne emiyaga ye éensi aha kuzileeba, ngási óobu! Na ha bwaáchi nimulemwa kusoombookelwa ensoonga ya amagaambo ago agalikugwa ebilo éebi?”
2a0c390070	“Na ha bwaáchi timukuhicha kweélamulila íimwe nyini kukola amagaambo amazima ago obuteéka agalikweendelwa?
2a0c3a0131	Obuchilo omulégeelezi waawe naakutwaála omu itégekelo, yakaábeele kuzima oyégumisilize bwooli kukuúndilana náwe mucháali muchili omu muháanda. Echíindi chaáho, naakuhicha omu méeso go omulamuzi. No omulamuzi ogwo, naakuta omu ngalo za abasilikale, nábo nibakutáasha lwa amáani omu ibóhelo.
2a0c3b0077	Niinkugaambila nkokwo, mazima tokulugamo omwo, kuhicha omazile kuliha ne eséenti yo omuhélo, obutasigaza ibáanza!”
2a0d0100a3	Obuchilo obwo, abaantu bakéeza baámugaambila Yeézu empola za Abagaliláaya abáandi abo nkokwo Pilato akazitúlaaniza enságama yáabo ne ye ebitáambo byáabo.
2a0d02009d	Yeézu yaábagaambila, “Ngási, nimuteekuza nkokwo Abagaliláaya abo bakáfwa bátyo, habwo kuba bakaba bali abaheni kuchila Abagaliláaya abáandi bóona?
2a0d03009a	Niimbagaambila iínti, ti bityo! Kamulaaba mutatamilwe ebiheno byáanyu mukabileka no kumuhiindukila Múungu, bityo nyini neemwe nimusiingaálika mwéena!
2a0d0400da	Nali, abo baantu bóona ikúmi na munáana áabo abaagweeliilwe no oluswi luleehi bwooli okwo Siloamu bakáfwa, ngási, nimuteekuza nkokwo abo nibo bakaba bali abaheni kuchila abatúuzi abáandi bóona ba Yeruzaléemu?
2a0d0500a1	Niimbagaambila iínti, ti bityo! Kamulaaba mutatamilwe ebiheno byáanyu mukabilekelela no kumuhiindukila Múungu, bityo nyini neemwe nimusiingaálika mwéena!”
2a0d060102	Aho, Yeézu yaábachwéela omugani abaantu abo, ha kubagaambila, “Hakaba heena omuuntu oómo óogwo akaba ayina omuti gwo omutini oguhaambilwe omu musili gwoómwe gwe emizabibu. Káyaabalíile, yéeza kusoloma emisumo kuluga omu mutini, náho talabonesize.
