2800000009	ማቶሳ
29081e0072	የሱሳ፥ «ታባጋ ኦስካ ኦዳማይ ጋርክ ናግንቶይታ» ዬጊ ኡንታን አዛዜዛ።
29081f016b	የሱሳ ፋ ታማርታይኮ፥ «አስ ናአይ፥ ጋመ መቶ ኤኮዳይስ ቤዝዛ፤ ጭምታይ፥ ቄሰ ሀላቅታይኔ ህገ አስታማርታይ ኤዛ እጾዳይስ ቤዝዛ። ኡንቲ ኤዛ ዎꬎዳይስኔ ሀይꬒ ጋላሳፕ ጉየ፥ ኤ Ꮊይቆፕ ደንዶዳይስ ቤዝዛ» ዬጊ ኡንታን ታማርሴዛ።
2908200061	ኤ የያ ኡንትስ ጌሺ ኦዴዛ። ጵጽሮሳ ኣዳ ፐቲ ባጋ ኣꬂ ካጬዛ።
29082100e8	ዝን የሱሳ ጉየ ማቂ፥ ፋ ታማርታ ብኢ፥ ጵጽሮሳር ካጭንቲ፥ «Ꮊ ጻላሃዮ፥ ታፕ ሃኮባ። ነ አሲ ዶስዝባዝ ቆፕዛፕ አትን ጾስ ዶስዝባዝ ቆፖያ» ዬጌዛ።
29082200b3	ማካ የሱሳ ጋመ አስታይራ ፋ ታማርታ ፋኮ ጼጊ፥ «ታና ካሎዳይስ ኮይዝ ኦንካ ፋና ካዶ፤ ፋ ማዝቃላና ቶኪ ታና ካሎ።
290823009f	ፋ ሸምፖ አሾዳይስ ኮይዝ አꬃይ ꬋብስዛ። ዝን ታ ግሾኔ ዎንግለ ግሾስ ፋ ሸምፖ ꬋብስዛ አꬃይ አሽዛ።
2908240063	አሲ ሳአል የዝ ሻሎ ኡባ ደንጊ ፋ ሸምፖ ꬋብስኮ ኤዛ አብ አዶዴ?
290825004c	አሲ ፋ ሸምፖ ዎዞዳይስ አብ እንጎዳይስ ዳንዳኤ?
29082600ec	ጾስ አማኖዋ Ꮊ ኢታ የለትꬃይድ፥ አሲ ታላኔ ታ ቃላይድ ዬላትኮ፥ አስ ናአይ፥ ፋ አዳይ ቦንቻይር ጌሽ ኪታንችታይር ይእታር ኤ ባጋር ዬላቶዳ» ዬጌዛ።
29090100c6	የሱሳ ኡንትኮ፥ «ታ ይንትስ ቱሮ ኦድዛ፤ ጾስ ካተትꬃይ ዎልቃር ይእዛና በኤካዛር Ꮊይቃም ፐቲ ፐቲ አሳይ Ꮊይዳ የዛ» ዬጌዛ።
29090200b8	የሱሳ ኡሱፑን ጋላሳፕ ጉየ፥ ፓር ጵጽሮሳራ፥ ያይቆባራ ዋንሳራ ኣዳ ኤኪ ዳማ አምባል አፋ ከሲ ኡ ቲናይድ ላምንቴዛ።
290903008d	ኤ አፍላይካ ፎጭዛ፤ ሳአ አፍላ ሜጭዛ ኦንካ ጌሾዳይስ ዳንዳኦዛይ ጋርክ ሙልጽ ግ ቦጼዛ።
290904004f	የ ዎደ ኤላሳራ ሙሰራ የሱሳር ዎላ ናሾዳር በኤዛ።
29090500d1	ጵጽሮሳ የሱሳኮ፥ «አስታማራዮ፥ ኑኒ Ꮊይዳ የዜዛኮ ኑስ ሎኦ፤ ኑ ሀይꬒ ሻቃራ ፐታ ኔስ፥ ፐታ ሙሰስ፥ ማ ፐታ ኤላሳስ አጮዳ» ዬጌዛ።
290906005b	Ꮊንክታይ ኢታ ያሽቴዝ ግሾ ጵጽሮሳ አብ ግዛኮካ ኤረካያ።
29090700b9	የይፕ ጉየ፥ ሻራ ይኢ ኡንታን ጎልን ሻራይ ጋንጨፕ፥ «Ꮊይ ታ ቃꬍዛ፥ ታ ናአያ፥ ኤ ግዝ ባዝ ስኦይታ» ግዝ ቃላ የኤዛ።
2909080068	ኤልሲ ኡ ዩዪ በአዳር የሱሳፕ አትን ሀራ ኦናካ ፋ ካለ ኡ በኤካያ።
29090900c2	ኡንቲ አምባላፕ ዎꬎዳር፥ የሱሳ ኡንትኮ፥ «አስ ናአይ፥ Ꮊይቆፕ ደንዶድ ጋꬆ፥ ይ በኤዝ ባዝ ኦስካ ኦድፓተ» ዬጊ አዛዘዛ።
29090a009b	ኤ አዛዜዛና ኡ፥ «ኤሮ» ዬጊ፥ «Ꮊ Ꮊይቆፕ ደንዶ ጉሳይ አብ ጉሶ» ዬጊ፥ ፋ ጋንጨር ዎላ ኦድንቴዛ።
29090b008b	ኡ ማቂ፥ «ህገ አስታማርታይ፥ ‹ኤላሳ ቲናቲ የኦዳይስ ቤዝዛ› አብስ ጌ?» ዬጊ ኦይጬዛ።
29090c00da	የሱሳ ማሂ «ኤላሳ ቲናቲ ይኢ፥ ኡባ ባዝ ሎእꬅዛ፤ የዝን፥ አብስ ጌሻ ማጻፋይ፥ ‹አስ ናአይ ዴጾ መቶ ኤኮዳኔ ለቅንቶዳ› ዬጊ ጻፌዛይ ዋፋ?
29090d00d8	ዝን ታ ይንትስ ኦድዛ፤ ኤላሳ ካሰ የኤዛ፤ ማ ኤ ባጋ ጌሻ ማጻፋይድ ጻፍንቴዛይ ጋርክ፥ አሳይ ኤዛል አፋ ፋ ኮዬዝ ባዝ ኡባ ኦꬄዛ» ዬጌዛ።
29090e00cd	የሱሳራኔ ሀይꬒ ኤ ታማርታይ አቴዝታይኮ ማቂ የኦዳር ጋመ አስ ኡ ላንቃይድ በቴዝታኔ ህገ አስታማርታይ ኡንታር ፓላምዛና በኤዛ።
29090f008c	የ ጋመ አሳይ የሱሳ በኤዝ ዎደ ዳጋማር ማላባዝ ግ፥ ኤልሲ ኤዝኮ ላሲ ይኢ፥ ኤዛ ሳሮꬄዛ።
290910006f	የሱሳ ህገ አስታማርታይኮ፥ «ኡንታር ፓላምዛይ አብሶ?» ዬጊ ኦይጬዛ።
29091100bd	የ ዎይታይ ጋንጨፕ ፐቲ አꬃይ ማቂ፥ «አስታማራዮ፥ ታ ናአይል አፋ ፖጎዳ ካይዝ ቱና አያና የዛ ግሾስ ኤዛ ታ ኔኮ ከኤዛ።
2909120103	ያ አያናይ ደንዴዝ ዎደ፥ ኤዛ ሾጪ ኦሊ፤ ዶናይር ጋፑንቶ ክኢ፤ አች ጮንቺ፤ ጋላ ዛብሲ ጋምን ከሶዳይ ጋርክ ነ ታማርታይስ ኦድን፥ ኡ ከሶዳይስ ዳንዳኤካያ» ዬጌዛ።
29091300f8	የሱሳ ማሂ ኡንትኮ፥ «አማኖዋ Ꮊ ላይꬃ አስታዮ! ታኒ ይንታር አይደ ሄሎዳይስ የዞዴ? ማ ይንታን አይደ ሄሎዳይስ ዳንዳኦዴ? ናአ ታኮ Ꮊና ኤኪ የኦይታ» ዬጌዛ።
29091400b5	ኡንቲ ናአ ኤዝኮ ከኤዛ፤ የ ቱና አያናይ የሱሳ በኤዛን ጋርክ ናአ ኩኩርሲ፤ ፖክሲ፥ ዶናር ጋፑንቶ ክእꬅ አይኬዛ።
29091500bd	የሱሳ የ ናአይ አዳይኮ፥ «Ꮊ ነ ናአ አይኬዛይፕ ኣፑን ላይꬅ ማቆደ?» ዬጊ ኦይጬዛ። ናአይ አዳይ፥ «ኤ ዱደዝን አይኬዛ።
29091600a8	ኤዛ ዎꬎዳይስ ጋመ ዎደ ታማ ጋንጨኔ ሃꬂ ጋንጨ ኦልዛ፥ ዝን ነ ዳንዳእኮ፥ ኑስ ቃꬎየ፥ ኑና ማዶየ» ዬጌዛ።
290917007a	የሱሳ፥ «‹ነ ዳንዳእኮ ግኔ?› አማንዛ ኦስካ ኡባ ባዝ ዳንዳእንትዛ» ዬጌዛ።
2909180097	ኤልሲ ናአይ አዳይ ፋ ቃላ ꬎቅ ኡዲ፥ «ታ አማንዛ፥ ዝን ጉጂ አማኖዳይ ጋርክ ታና ማዶየ» ዬጌዛ።
29091900f0	የሱሳ አሳይ ጋንጊ ጋንጊ Ꮊንግዛና ብኢ፥ ቱና አያና፥ «Ꮊ ቱለኔ ሙመ አያናዮ፥ Ꮊ ናአይፕ ከዞባ ነና ታ አዛዝዛ፤ ማ ናምእንꬆ ማቂ ኤዛል ገልፐ» ዬጌዛ።
29091a00b6	የ ቱና አያናይ ኡኪ፥ ናአ ኢታ ኩኩርሲ፥ ኤዛፕ ከዜዝ። ናአይ Ꮊይቄዛ ኣዝን፥ ጋመ አሳይ፥ «ናአይ Ꮊይቄዛ» ዬጌዛ።
29091b005c	ዝን የሱሳ ናአይ ኩሻ አይኪ ደንꬅን፥ ናአይ ደንዲ ኤቄዛ።
29091c00b4	የሱሳ ካራ ገሌዛይፕ ጉየ ኤ ታማርታይ፥ «ኑኒ የ ቱና አያና ከሶዳይስ አብስ ዳንዳኤካሳ?» ዬጊ የሱሳ ኣዳ ኦይጬዛ።
29091d0091	የሱሳ ማሂ፥ «የይ ጋርከዛይ ዎሳራኔ [ጾማራፕ] አትን ሀራባዛር ከዞዳይስ ዳንዳኦያ» ዬጌዛ።
29091e0094	ኡንቲ የ በሳይፕ ደንዲ፥ ጋልላር ኣꬊ Ꮊንጌዛ፤ የሱሳ ፋ የዛበሳ ኦንካ ኤሮድ ጋርክ ኮየካያ።
29091f00c7	ኤ ፋ ታማርታይኮ፥ «አስ ናአ፥ አሲ አስታይ ኩሸ ኣꬂ እማዳኔ ዎꬎዳ፤ ኤ ሀይꬒ ጋላሳፕ ጉየ፥ Ꮊይቆፕ ደንዶዳ» ዬጊ ታማርሴዛ።
2909200062	ዝን ኡንትስ ኤ ጌዛይ ገለካያ፤ ማ ኤዛ ኦይጮዳይስካ ያሽቴዛ።
29092100ac	ኡንቲ ቅፍርናሆመ ካታማ Ꮊንጊ ካራ ገሌዛይፕ ጉየ የሱሳ ኡንትኮ፥ «ኦገል ይ አብስ ፓላምንቴ?» ዬጊ ኦይጬዛ።
290922006d	ዝን ኡ፥ «ኑ ጋንጨ ኡባፕ ኣꬎዳይ ኦኖ?» ዬጊ ፓላሜዝ ግሾስ ስኤ ጌዛ።
29092300c6	የሱሳ በቲ፥ ታጶ ናምኢ ታማርታ ጼጊ፥ «ኦንካ ቲና ኣꬎዳይስ ኮይኮ፥ ኡባፕ ጉየ ኣꬊ፥ ኡባይስ አይለ ማቆዳይስ ቤዝዛ» ዬጌዛ።
2909240068	ፐቲ ጽቃ ናአ ኤኪ፥ ኡ ጋንጨ ኤሴዛ፤ የ ጽቃ ናአ እድንጊ ኡንትኮ፥
29092500dd	«Ꮊይ ጋርክ ጽቃ ናእታይፕ ፐታ ታ ሱንꬃይር ሞክዛ ኦንካ ታና ሞክዛ፤ ማ ታና ሞክዛ ኦንካ ታና ኪቴዛናካ ሞክዛፕ አትን ታ ኣዳ ሞኮያ» ዬጌዛ።
29092600b1	ዋንሳ፥ «አስታማራዮ፥ ፐቲ አሲ ነ ሱንꬃር ቱና አያንታ ከሶዳር ኑ ብኢ፥ ኑ ባጋ ማቀካ ግሾስ ኤዛ ካዬዛ» ዬጌዛ።
29092700c9	ዝን የሱሳ፥ «ኦንካ ታ ሱንꬃር ጾሲ ኦꬅዝ ማላታ ባዝ ኦꬂ፥ ኤልሲ ታል አፋ ኢታ ባዝ ኦድንቶዳይስ ዳንዳእዛይ ባ ግሾስ ካይፓተ።
290928002e	ኑባዝ እጾዋ ኡቢታይ ኑ ባጋ።
29092900b7	ታ ይንትስ ቱሮ ኦድዛ፤ ይ ታስታ ማቄዝ ግሾስ ኦንካ ይንትስ ታ ሱንꬃር ሀለ ሃꬂ ኡዦዳይስ እንግኮካ፥ ፋ ጋተ ꬋባሚ።
29092a00a8	«ታና አማንዛ Ꮊ ጽቅታይፕ ፐታ ባልꬆዳይፕ ኦንካ፥ ዳማ ዎጻ ፋ ቆꬌል አጪ፥ አባ ጋንጨ ዎꬍዛኮ ኤስ ሎኦዳ።
29092b00c8	ነ ኩሻይ ነና ባልꬅኮ፥ ጋቺ ኦሎባ። ኔኒ ናምኢ ኩሸር ቶኦዋ ጋናመ ታማ ጋንጨ ዎꬍዛይፕ፥ ዱጻ ኩሸር መꬍና ደኦ ገሎ ኔስ ሎኦዳ።
29092c0047	ጋናመ ጉጽነካ Ꮊይቆዋ፥ ታማይካ ቶኦዋ አቆ።
29092d00b1	ነ ቶካይ ነና ባልꬅኮ፥ ጋቺ ኦሎባ። ነ ናምኢ ቶከር ጋናመ ታማ ጋንጨ ዎꬍዛይፕ፥ ዎቦ ማቂ ደኦ ገልዛኮ ኔስ ሎኦ።
29092e0044	ጋናመ ጉጽነ Ꮊይቆዋ፥ ታማይካ ቶኦዋ አቆ።
29092f00c8	ነ ኣፋይ ነና ባልꬅኮ፥ ዎጪ ከሲ ኦሎባ። ነ ናምኢ ኣፈር ጋናመ ታማ ጋንጨ ዎꬍዛይፕ፥ ፐቲ ኣፈር ጾስ ካተትꬂ ገልዛኮ ኔስ ሎኦ።
2909300047	ጋናመ ጉጽናይ Ꮊይቆዋ፥ ታማይካ ቶኦዋ አቆ።
2909310066	«ያርሾ ማጽነር ኦꬅንትዛይ ጋርክ አሲ ኡባይ ታማር ሀርቅንቶዳ።
29093200b8	ማጽነ ሎኦ፥ ዝን ማልአም እጽኮ፥ ማቂ ዋይዚ ማልእꬆደ? ይንታር ማጽነ የዞ። ዬዚ ፐታይ ፐታይር ሳሮ የዞይታ» ዬጌዛ።
290a0100c9	የሱሳ የይፕ ደንዲ፥ ይሁዳ ቢታ Ꮊንጊ ዮርዳኖሳ ቦርካ ፒንጌዛ። ጋመ አሳይ ማቂ ኤዝኮ ሺቅን፥ ካሴሳይ ጋርክ ያ አሳ ታማርሴዛ።
290a0200ab	ፈርሳወ አሳፕ ፋጮዳይስ ኮዪ የሱሳ፥ «ፐቲ አስ ፋ ማቻቶ አንጆድ ጋርክ ሙሰ ህጋይ ኪትኔ?» ዬጊ ኤዛ ኦይጬዛ።
290a03004b	ኤ ማሂ፥ «ሙሰ ይንታን ካሰ ዋጊ ኪቴኔ?» ዬጌዛ።
290a04007b	ኡንቲ፥ «ሙሰ፥ ‹ፐቲ አሲ ፋ ማቻትስ አንጆ ዋርቃተ እንጊ ዳኮ› ጌዛ» ዬጌዛ።
290a050080	የሱሳ ማሂ፥ ኡንታን «ይ ዎዝናይ ሚንꬂ ማቄዝ ግሾስ ሙሰ Ꮊ አዛዛ ይንትስ ጻፌዛ።
290a060052	ዝን ጾሳይ ቲና መꬍታር ꬊራꬃራ ማቻር ኡዲ፥ መꬌዛ።
290a070072	የይ ግሾስ፥ ፐቲ አሲ ፋ አደኔ ፋ እንዶ አሺ፥ ፋ ማቻትር ዎላ ማድንትዛ።
290a08007e	ኡ ናምእታይ ፐቲ አሾ ማቅዛ፤ Ꮊይፕ፥ ኡ ፐቲ አሾ ማቆዳይፕ አትን ናምኤ ማቆያ።
290a090054	የይ ግሾስ፥ ጾሳይ ዎላል ዋጼዛና አሲ ሻክፐ» ዬጌዛ።
290a0a006e	ኡ ካራ ማቄዝ ዎደ ኤ ታማርታይ Ꮊ ኦዳይ ባጋ የሱሳ ናምእንꬆ ኦይጬዛ።
290a0b005b	የሱሳ ኡንትኮ፥ «ፋ ማቻቶ አንጂ ሀራ ኤክዝ ኦንካ ላምዛ።
290a0c005f	ማ ማቻታካ ፋ አዝናይፕ ከዚ ሀራ ኣዝን ገልኮ ላምዛ» ዬጌዛ።
290a0d00a0	የሱሳ ዱደ ናእታ ቦቾድ ጋርክ፥ ፐቲ ፐቲ አሳይ ናእታ ኤዝኮ ክእዛ፥ ዝን ኤ ታማርታይ የ አስታ ካጬዛ።
290a0e00c5	የሱሳ የያ ብኢ፥ ፋ ታማርታ ጋይሌዛ፤ ኡንትኮ፥ «ዱደ ናእታይ ታኮ ይእዛና ካይፓተ፤ ጾስ ካተትꬃይ Ꮊይትታይ ጋርከዝታይሲ።
290a0f00a2	ታ ይንትስ ቱሮ ኦድዛ፤ ጾስ ካተትꬃ ዱደ ናአ ጋርክ ኤኮዋ አስ ኦንካ የ ካተትꬃ ኡባራካ ገላሚ» ዬጌዛ።
290a100067	የይፕ ጉየ ዱደ ናእታ እድንጊ፥ ፋ ኩሸ ኡንታል አፋ ጋዲ አንጄዛ።
290a1100e1	የሱሳ Ꮊንጎዳይስ ከዞዳራ ፐቲ አꬃይ ላሲ ይኢ፥ ኤ ቲናይድ ቡንቂትድነ፥ «ኬሃ አስታማራዮ፥ መꬍናስ ደኦ ላቶዳይስ ታ አብ ኦꬆ?» ዬጊ ኦይጬዛ።
290a120072	የሱሳ፥ «አብስ ታና ኬሃዮ ግ ጼጌ? ጾስ ኣዳፕ አትን ሀራ ኬሃ ኦንካ ባያ።
290a1300ba	ጾሳ ኪታይ፥ ዎꬍፐ፤ ላምፐ፤ ካስትፐ፤ ዎርዶ ማርካትፐ፤ ዶሽፐ፤ ነ አደኔ ነ እንዶ ቦንቾባ ዬግዛና ነ ኤርዛ» ዬጌዛ።
290a140086	አꬃይ፥ «አስታማራዮ፥ ታ Ꮊይትታ ኡባ ናአትꬃፕ አይኪ Ꮊኖ ሄሎዳይስ ናግዛ» ዬጌዛ።
290a1500f8	የሱሳ አꬃ ዳኪ ብኢ ቃꬌዛ፤ «ኔስ ፐትባዚ ፓጭዛ፤ Ꮊንጊ ኔስ የዛ ባዝ ኡባ ባይዚ፥ የ ሚሻ ማንቅታይስ እንጎባ፤ ነ ሳሎ ዱርቶዳ። ዬዚ ማቂ ታና ካሎባ» ዬጌዛ።
290a16008c	ዝን አꬃይ የያ ስኢ፥ ኤ ቱቄዝ ዱረ ማቄዝ ግሾስ ፋ ስና ቱኬዛ፥ ኡፋይተካዛር አሺ ቅቴዛ።
290a170083	የሱሳ ፋ ታማርታ ዩዪ ብኢ፥ «ዱረ አስ ጾሳ ካተትꬂ ገሎዳይ ዋይዚ መቶደሻ!» ዬጌዛ።
290a1800b2	ኤ ታማርታይ ኤ ትምርታ ስኢ ማላባዝ ጌዛ። ዝን የሱሳ ማካ ኡንትኮ፥ «ናእቶ፥ ጾሳ ካተትꬂ ገሎዳይ ዋይዚ መቶደሻ!
290a19007b	ዱረ አስ ጾስ ካተትꬂ ገሎዳይፕ፥ ግማለ ናርፐ ሉኮር ኣꬎዳይ ሻዉክዛ» ዬጌዛ።
290a1a007c	ኤ ታማርታይ Ꮊይ ማላባዝ ግ፥ «የዝን፥ ኦኒ አቶዴ?» ዬጊ፥ ፐታይ ፐታ ኦይጬዛ።
290a1b00bd	የሱሳ ኡንታን ዳኪ ብኢ፥ «Ꮊይ ጾስስ ዳንዳእንትዛፕ አትን አስስ ዳንዳእንቶያ፤ ጾስስ ኡባ ባዝ ዳንዳእንትዛ» ዬጌዛ።
290a1c006d	ጵጽሮሳ የሱሳኮ፥ «ዬዛኮ፤ ኑኒ ኑባዝ ኡባ አሺ፥ ነና ካሌዛ» ዬጌዛ።
290a1d00e8	የሱሳ «ታ ይንትስ ቱሮ ኦድዛ፤ ታ ግሾኔ ዎንግለ ግሾስ ፋ ካራ ዎይ እሽታ ዎይ ምሽታ ዎይ አደ ዎይ እንዶ ዎይ ማቾ ዎይ ናእታ ዎይ ጋደ አሼዛይ ኦንካ፥
290a1e00cd	Ꮊት Ꮊ ዎዳይድ ባይእꬃር ፋ ካራ፥ እሽታ፥ ምሽታ፥ እንድታ፥ ናእታ፥ ጋደ፥ ጼት ኩሸ ኤኮዳ። ቲናስ የኦድ አላመ መꬍና ደኦ ኤኮዳ።
290a1f0079	ዝን ጋምታይ ቲናቴዝታይ ጉይቶዳ፥ ማካ ጋምታይ ጉይቴዝታይ ቲናቶዳ» ዬጌዛ።
290a200161	የሱሳራኔ ኤ ታማርታይር የሩሳላመ Ꮊማዳር፥ የሱሳ ፋ ታማርታይፕ ቲን ቲን የꬍዛ። ኡ የያ ማላባዝ ጌዛ። ኤዛ ካልዝታይካ ያሽቴዛ። ናምእንꬆ፥ ታጶ ናምኢ ታማርታ ጋጻ ከሲ፥ ፋና ሄሎድ ባዛ ዱማ ኡንትስ Ꮊይ ጋርክ ዬጊ ኦዴዛ።
290a21012f	«ዬዛኮ፥ ኑኒ የሩሳላመ Ꮊት ዎላ ኬሳል የዛ። የይዳ አስ ናአ፥ ቄሰ ሀላቅታይስኔ ህገ አስታማርታይስ ኣꬂ እንግንቶዳ። ኡ ኤዛል አፋ Ꮊይቆ ፕርዳ ፕርዶዳ፤ ማ አይሁደ ባ ዎያስ ኤዛ ኣꬂ እማዳ።
290a2200c5	የ አይሁደ ባ ዎያይ ኤዛ ቶቾዳ፥ ኤዛል አፋ ጩቶዳ፥ ልሶር ጋራፎዳኔ ዎꬎዳ። ኤ ሀይꬒ ጋላሳፕ ጉየ፥ Ꮊይቆፕ ደንዶዳ» ዬጌዛ።
290a2300c5	ዛብዶሳ ናእታይ ያይቆባራኔ ዋንሳር የሱሳኮ ይኢ፥ «አስታማራዮ፥ ኑኒ ነና ዎስዛ ኡባ ባዝ ኑስ ኦꬆዳይ ጋርክ ኮይዛ» ዬጌዛ።
290a240047	ኤ ኡንትኮ፥ «ታኒ ይንትስ አብ ኦꬆ?» ዬጌዛ።
290a2500a4	ኡንቲ፥ «ኔኒ ነ ቦንቾ ካተትꬃ በትዛ ጋላስ ኑፕ ፐታ ኡሻች ባጋር ማ ፐታ ሀድርስ ባጋር በትꬆየ» ዬጌዛ።
290a2600f8	ዝን የሱሳ ኡንትኮ፥ «ይ አብ ዎስዛኮ ኤሮያ፥ ታ ኡዦዳይስ የዝ ጹአ ኡዦዳይስ ዳንዳእኔ? ማ ታ ጻማቅንቶዳይስ የዝ ጽንቃታ ጻማቅንቶዳይስ ዳንዳእኔ?» ዬጌዛ።
290a2700d1	ኡ ማሂ፥ «ኤ ኑ ዳንዳእዛ» ዬጌዛ። የሱሳ ማካ፥ «ቱማ ታ ኡዦዳይስ የዝ ጹአ ይ ኡዦዳ፥ ታ ጻማቅንቶዳይስ የዝ ጽንቃታ ይ ጻማቅንቶዳ።
290a2800c2	ዝን ታፕ ኡሻች ባጋራኔ ሀድርስ ባጋር በቶድታ ዶሮ ታ ዎልቃ ባያ፥ ዝን የ አቃይ ጾሳይ እማዳይስ ጊግሲ ጋዴዝታይሲ» ዬጌዛ።
290a290064	Ꮊንኮ ታጲ ታማርታይ የያ ስኢ ያይቆባላኔ ዋንሳል ጋይልንቴዛ።
290a2a00f1	የሱሳ ኡንታን ኡባ ፋኮ ጼጊ፥ «አይሁደ ባ አስታይስ ሀላቅታይ ጋደ አቅስዝታ ግንትንቲ ጼግንትዝታይ ሞድዝታይስ ፋ አስታይል አፋ ማዉተ የዛና ይ ኤርዛ።
290a2b00a5	ዝን ይ ጋንጨ የይ ጋርክ ባያ፤ ይንቲ ይ ጋንጨ ባይራꬎዳይስ ኮይዝ ኦንካ ይንትስ አይለ ማቆዳይስ ቤዝዛ።
290a2c007e	ማ ይ ጋንጨ ኡባፕ ꬎቃ ማቆዳይስ ኮይዝ ኦንካ ይ ኡባይስ አይለ ማቆዳይስ ቤዝዛ።
290a2d00e1	ሀራ አቶዝን፥ አስ ናአይካ፥ አስስ ኦꬆዳይስኔ ጋምታ ዎዞዳይስ ፋ ሸምፖ ኣꬂ እማዳይስ የኤዛፕ አትን አሲ ኤዝስ ኦꬆድ ጋርክ የኤካያ» ዬጌዛ።
290a2e00fa	ኡንቲ ኢያርኮ ካታማ Ꮊንጌዛ። የሱሳ ፋ ታማርታይራኔ ጋመ አስታይር ኢያርኮፕ ከሳዳር፥ ጽሞሳ ናአይ፥ ቶአይ፥ ባርጽሞሳ ግንትንትዛይ፥ ኦገ ጋጻ በቲ ዎስዛ።
290a2f00d3	ባርጽሞሳ፥ ኤ የ ኦጋይር ኣꬍዛይ ናዝረተ የሱሳ ማቄዛና ስኢ ፋ ቃላ ꬎቅ ኡዲ፥ «ዳዉተ ናአ የሱሳ፥ ታና ማሮየ!» ዬግታር ኡፎ አይኬዛ።
290a3000b7	ጋመ አሳይ ኤዛ፥ «ሀይዞባ!» ዬጊ ቆዴዛ። ዝን፥ ኤ ፋ ቃላ ቲናሳይፕ ኣꬂ፥ «ዳዉተ ናአዮ፥ ታና ሀያና ማሮየ!» ዬጌዛ።
290a3100a3	የሱሳ ኤቂ፥ «ኤዛ Ꮊና ጼጎይታ» ዬጌዛ። ኡንቲ ቶአይኮ፥ «አኮ ባያ፥ ደንዲ ኤቆባ፥ ነና ጼግዛ» ዬጌዛ።
290a320060	ቶአይ ፋ አፍላ ꬎጊ ኦሊ፥ ጉፒ ደንዲ ኤቂ፥ የሱሳኮ Ꮊንጌዛ።
290a3300a4	የሱሳካ፥ «ታ ኔስ አብ ኡዶድ ጋርክ ነ ኮዬ?» ዬጌዛ። ቶአይ፥ «አስታማራዮ፥ ታ በአዳይስ ኮይዛ» ዬጌዛ።
290a3400a0	የሱሳ ኤዛ፥ «ቅቶባ፥ ነ አማናይ ነና ፓꬄዛ» ዬጌዛ። እዝር ኤ ኣፋይ ብእን፥ ኦገር የሱሳ ላሳ ካሌዛ።
290b0100bf	ኡ የሩሳላመ ኡክታር፥ ደብረ ዛይተ ደረ ላንቀ የዝ ቤተፋገኔ ብታና ካታማ ሄሌዛ። የሱሳ ፋ ታማርታይፕ ናምእታ ቲና ኪቲ፥
290b0200cb	«ይንታፕ ቲና የዝ ሄራ Ꮊንጎይታ፤ እዘ ሄሌዛን ጋርክ ኦንካ ቶጊ በኤካ አቻ የዝ ሀረ ናአ ይ ደማዳ፥ ኤዛ ብሊ፥ Ꮊና ኤኪ የኦይታ።
290b0300be	ኦንካ ይንታን፥ ‹Ꮊያ አብሶ ዋይዘ?› ዬጊ ኦይጭኮ፥ ‹ጎዳይ ኤዛ ኮይዛ፥ ዬጎይታ ኤ ኤልሲ Ꮊና ዳኮዳ› ዬጎይታ» ዬጌዛ።
290b040067	ኡ Ꮊንጊ፥ ሀረ ናአይካ ባለ ኦገ ካለ አጭንቲ የዛና ደንጊ ብሌዛ።
290b05007c	የ አቃይድ ኤቄዝ ፐቲ ፐቲ አሳይ ኡንትኮ፥ «ሀረ ናአ ዋይሳዳይስ ብሌ?» ዬጌዛ።
290b06005f	ኤ ታማርታይ ኤ ኡንታን አዛዜዛና ኦድን፥ አሳይ ዳኪ አሼዛ።
290b07007d	ኡ ሀረ ናአ የሱሳኮ ክኢ፥ ፋ አፍልታ ኤ ዞካይል ሂጽን የሱሳ ያ ሀረ ናአ ቶጌዛ።
290b080083	ጋመ አሳይ ፋ አፍላ ኦገል ሂጼዛ፤ ማ አቴዝ አሳይ ምꬅ ሀየ ሻቂ፥ ኦገል አፋ ሂጼዛ።
290b0900b1	የሱሳፕ ቲናር የዝታኔ ኤዛ ጉየር ካልዝ አስታይ ፋ ቃላ ꬎቅ ኡዲ፥ «ሆሳና! ጎዳይ ሱንꬃር ይእዛይ አንጅንቴዛያ።
290b0a0093	ይእዛና፥ ኑ ኣዳ ዳዉተ ካተትꬃት እዛ አንጅንቴዛኖ። ሆሳና! ኡባፕ ኣꬎ ሳሎ» ዬግታር ኡኬዛ።
290b0b00d6	የሱሳ የሩሳላመ Ꮊንጊ፥ ጾሳ ኬꬃ ገሌዛ። ማ ኡባ ባዝ ዩዪ በኤዛይፕ ጉየ፥ ሳአይ ቃሜዛይስ ታጶ ናምኢ ታማርታይር ብታና ካታማ Ꮊንጌዛ።
290b0c0061	ዎንትꬃ ጋላስ ኡንቲ ብታናፕ ከዚ Ꮊማዳር፥ የሱሳ ናይንቴዛ።
290b0d0142	ሃኮር ፐቲ ባላሰ ምꬃቶ ሀየ ቶኪ የዛኖ ብኢ፥ እዝል አፋ ኣፈ በንቶደሻ ግ፥ በአዳይስ እዝኮ Ꮊንጌዛ፥ ዝን እዝኮ ኤ Ꮊንጎዳር ሀየ ኣዳፕ አትን ፐቲ ኣፈካ ደንገካያ፤ አብስ ጊኮ፥ ባላሰ ካእዝ ዎደ ሄለካያ።
