2800000005	Matei
290f1c005c	Mambu aga ndi gitimisa Mayandiku Gamsopi gegijova, “Avikiwi pamonga na vehenga gahakau.”
290f1d0096	Vandu vevapitayi pandu apo vakamliga na kunyugusa mitu yavi na kujova, “Mwe! Veve mweugwisa Nyumba ya Chapanga na kuyijenga kavili mu magono gadatu!
290f1e002f	Hinu, huluka pamsalaba ujisangulayi wamwene!”
290f1f0092	Mewawa vakulu va kuteta pamonga na vawula va malagizu vamvevisi vajovesana vene kwa vene, “Avasangwili vangi nambu kujisangula mwene itola lepi!
290f2000b2	Ati, mwene ndi Kilisitu, Nkosi wa Isilaeli! Hinu ahulukayi kuhuma pamsalaba muni tilola na kumsadika.” Hati vandu vala vevavambiwi pamsalaba papipi nayu, navene mewa vamligili.
290f210049	Kutumbula saa sita ya muhi mbaka saa tisa, chitita chagubiki mulima woha.
290f22009f	Saa tisa muhi Yesu akajova kwa lwami luvaha, akajova, “Eloi, Eloi, lema sabakitani?” Mana yaki “Chapanga wangu, Chapanga wangu, ndava kyani unilekili?”
290f230062	Vandu vangi pagati ya vevayimili pala, pevayuwini ago, vakajova, “Yuwanila! Akumkemela Eliya.”
290f2400bf	Mundu mmonga akajumba, akajwiga chindu ngati lidodoki mudivayi yeyivava, akavika panani ya ndonga, akamvikila pamlomo akajova, “Linda tilola ngati Eliya yati ibwela kumuhulusa pamsalaba!”
290f250023	Yesu akakwesa lwami luvaha, afwili.
290f26004f	Hinu, lipazia la Nyumba ya Chapanga likapapuka pagati kuhuma kunani mbaka pahi.
290f270092	Mkulu mmonga wa msambi wa manjolinjoli mweayimili palongolo yaki peamuwene Yesu cheifwa, akajova, “Chakaka mundu uyu avili Mwana wa Chapanga!”
290f280091	Kwavili na vadala vevalolayi chakutali, pagati yavi avi Maliya mkolonjinji wa Magidala, na Maliya nyina wavi Yakobo mdebe na Yose mewa na Salome.
290f29008a	Vadala ava ndi vevamlandili Yesu ku Galilaya ndava ya kumhengela. Kwavili na vadala vangi vamahele vevabwelili ku Yelusalemu pamonga nayu.
290f2a0056	Kimihi yamali kuhika, ndi yavili ligono la kutendelekela kwakona Ligono la Kupumulila.
290f2b00e8	Penapo abwelili Yosefu mkolonjinji wa ku Alimatei, mmonga pagati ya vanalibanji likulu, mweitopeswa neju. Mwene mewa alindilayi kubwela kwa Unkosi wa Chapanga. Hinu amhambalili Pilatu changali wogohi, akamuyupa apewayi higa ya Yesu.
290f2c00ad	Pilatu akakangasa kuyuwana kuvya Yesu amali kufwa. Hinu akamkemela chilongosi wa msambi wa manjolinjoli, akamkota ngati lumali kupita lukumbi lutali kutumbula Yesu peafwili.
290f2d0095	Pilatu peamali kujoviwa uchakaka kuhuma kwa chilongosi wa msambi wa manjolinjoli yula kuvya Yesu amali kufwa, akamyidakila Yosefu atola higa ya Yesu.
290f2e00ba	Yosefu akagula nyula ya msopi, akayihulusa pahi higa yila, akayitindisila nyula ya msopi, akayivika mulitinda la mbugu lelahongoliwi palitalau, akabilingisa liganga pamlyangu wa litinda.
290f2f0065	Maliya mkolonjinji wa Magidala na Maliya nyina wa Yose vapawene pandu pala pevayivikili higa ya Yesu.
29100100a3	Palapitili Ligono la Kupumulila, Maliya mkolonjinji wa Magidala, Salome na Maliya nyina waki Yakobo vagulili mahuta gakunungalila bwina ndi vakanyala higa ya Yesu.
2910020058	Hinu, lukela pehe ligono la Dominika, lilanga palatumbulayi kuhuma, vahikili pa litinda.
291003005b	Munjila vakotanayi vene kwa vene, “Yani yati akutiwusila liganga pamlyangu wa litinda?”
2910040056	Nambu pavalolili, valiweni liganga limali kuwusiwa. Liganga lenilo lavili livaha neju.
291005007f	Pevayingili mu litinda la mbugu, vamuweni msongolo mmonga awalili nyula yamsopi, atamili upandi wa kulyelela, vakakangasa neju.
29100600a1	Nambu msongolo yula akavajovela, “Mkotoka kukenyemuka. Mukumlonda Yesu wa ku Nazaleti mweavambiwi pamsalaba. Ayukili, avi lepi apa. Mlolayi, pandu pavamgonisi.
2910070092	Hinu muhambayi mukavajovela vawuliwa vaki pamonga na Petili kuvya, ‘Akuvalongolela ku Galilaya, kwenuko yati mukumlola ngati cheavajovili.’”
2910080096	Ndi, vawukili vakajumba kuhuma mulitinda mula, muni vandendimi kwa wogoyi na kukangasa. Vamjovili lepi chindu mundu yeyoha, ndava muni vayogwipi neju.
29100900c8	(note: The most reliable and earliest manuscripts do not include Mark 16:9-20.) Yesu peayukili lukela pehe ligono la Dominika, amuhumalili hoti Maliya mundu wa Magidala, yula mweamuwusili mizuka saba.
29100a0066	Maliya akahamba kuvajovela vawuliwa vevavili pamonga na Yesu, na lukumbi lwenulo vavembayi na kutinda.
29100b0066	Nambu pevayuwini ngati Yesu avili mumi na kuvya Maliya mkolonjinji wa Magidala amuweni, vasadiki lepi.
29100c0067	Mwanakandayi Yesu avahumalili vawuliwa vavili vevahambayi kuchijiji. Vawuliwa avo hoti vammanyili lepi.
29100d0047	Vene vakahamba na kuvajovela vayavi, nambu mewawa vayavi vasadiki lepi.
29100e00ca	Pamwishu Yesu avahumalili vawuliwa kumi na mmonga pevavi pamonga pameza. Akavaywangila neju ndava vasadiki lepi na ndava ya kunonopa kwa mitima yavi, muni vavasadiki lepi vala vevamuweni peamali kuyuka.
29100f0057	Hinu, akavajovela, “Muhambayi pamulima woha mkakokosa Lilovi la Bwina kwa vandu voha.
2910100078	Mundu yeyoha mweisadika na kubatiziwa Chapanga yati akumsangula, nambu mundu yeyoha angasadika Chapanga yati akumhamula.
2910110070	Na ulangisu uwu yati ulandana na vevisadika, yati vivinga mizuka kwa liina langu na kulongela kwa luga ya mupya.
291012008e	Vakakamulayi liyoka amala kunywa chindu chochoha chechikoma yati vifwa lepi. Yati vakuvavikila mawoko vatamu, na yati Chapanga akuvalamisa.”
2910130086	Hinu, Bambu Yesu peamalili kulongela nawu, akatoliwa kuhamba kunani kwa Chapanga, akatama upandi wa kulyelela wa chiwoko cha Chapanga.
29101400ad	Vawuliwa vakahamba na kukokosa Lilovi la Bwina kila pandu. Bambu akahenga lihengu pamonga nawu, kukita milangisu, ndava ya kulangisa ujumbi wenuwo kumvala mwene ndi chakaka.
2a00000004	Luka
2a01010057	Mkulungu Teofili. Vandu vamahele valingi kuyandika bwina mambu gegahengiki pagati yitu.
2a01020080	Vayandiki ngati chevatijovili vevagaweni penapo pegatumbukini magono ga mumbele mambu genago na kuvakokosela lilovi la Chapanga.
2a01030083	Mewa na Mkulungu Teofili penamali kulolokesa uchakaka waki kwa magono gamahele, nilola mbanga nikuyandikila veve kwa uchakaka waki.
2a01040045	Nikiti chenichi muni nigana wamwene umanyayi mambu goha gevakuwulili.
2a010500aa	Lukumbi Helodi peavi Nkosi wa ku Yudea, ndi pavi na Mteta wa Chapanga mweikemiwa Zakalia wa chikundi cha uteta cha Abiya, na mdala waki avi Elizabeti wa lukolo lwa Aloni.
2a0106005f	Voha vavili vahenga ga kumganisa Chapanga na kuyidakila mihilu na malagizu ga Bambu changabuda.
2a0107004f	Vavi lepi na mwana mbaka muugogolo wavi, ndava Elizabeti avi lepi na chiveleku.
2a01080054	Ligono limonga, Zakalia peavi mukuhenga lihengu laki la uteta mu Nyumba ya Chapanga,
2a01090083	Ngati cheyavili mivelu ya vamteta va Chapanga, Zakalia ahaguliwi kwa gudugudu kuyingila mu Nyumba ya Bambu ndava ya kuhukisa ubani.
2a010a006e	Na lukumbi lwa kuhukisa ubani palwahikili, vala voha vevakonganiki kumuyupa Chapanga vavi cha kuvala vayupayi.
2a010b006c	Mtumu wa kunani kwa Bambu, akamuhumila na kuyima upandi wa kulyela wa lusanja lwa luteta lwa kuhukisa ubani.
2a010c0042	Zakalia peamuweni mtumu wa kunani kwa Chapanga yula, akakenyemuka.
2a010d00b8	Mtumu wa kunani kwa Chapanga akamjovela, “Zakalia, kotoka kuyogopa muni Bambu ayuwini chawamuyupili, ndava mdala waku Elizabeti yati akubabila mwana mgosi na veve walamkemela Yohani.
2a010e0057	Ndi wamwene yati uheka pavaha na vandu vamahele valahekelela ndava ya kuvelekewa kwaki.
2a010f008a	Mwenuyo yati ivya mkulu, pamihu ga Bambu, alanywa lepi divayi wala ugimbi, yati ilongoswa na Mpungu Msopi kuhumila mulileme la nyina waki.
2a01100051	Yati akuvawuyisa vandu vamahele wa pa Isilaeli, vamuwuyilayi Bambu Chapanga wavi.
2a011100ed	Yati akumlongolela Bambu kuni ilongosiwa na makakala na Mpungu ngati Eliya. Ndava ya kuvatepulanisa vadadi na vana vavi, yati avakita vangamyidakila vavyayi na luhala ngati lwa vala vevakumyidikila, na kumtendelekela Bambu vandu vaki.”
2a01120081	Zakalia akamkota Mtumu wa kunani kwa Chapanga, “Yati nimanya wuli ngati givya chenicho? Muni nene na mdala wangu tavagogolo.”
2a01130095	Mtumu wa kunani kwa Chapanga akayangula, “Nene na Gabulieli na mtumisi wa Chapanga. Ndi anitumili nijova na veve nikujovela lilovi la bwina lenili.
2a0114009b	Yuwanila, yati wivya ngajova yati nakuhotola kujova, mbaka ligono lila pegihumila ago ndava ubeli kunisadika malovi gangu gene gihumila palukumbi lwaki.”
2a01150076	Lukumbi lwenulo vandu vevamulindilayi Zakalia kuvala vakakangasa, muni atamakisi lukumbi lutali mu Nyumba ya Chapanga.
2a011600ac	Peahumili kuvala nakuhotola kujova na vayaki, vayaki vakamanya kuvya mu Nyumba ya Chapanga mula, muyavi agaweni maono ndi akayendelela kulangisa na mawoko muni avi ngajova.
2a0117004e	Lukumbi lwaki lwa kuhenga lihengu la uteta palwamaliki, akawuya kunyumba yaki.
2a0118006b	Lukumbi luhupi palwamaliki Elizabeti mdala wa Zakalia yula akavya na ndumbu, akawela munyumba miheyi mhanu,
2a0119004f	kuni ajova “Bambu anitangatili na aniloli, hinu cheaniwusili soni pavandu!”
2a011a0063	Mu mwehi wa sita, Chapanga amtumili mtumu waki wa kunani Gabulieli kumuji wa Nazaleti, ku Galilaya.
2a011b006f	Kwa kamwali mmonga mwavamkemela Maliya, Mwenuyo ahongiwi na mgosi mmonga liina laki Yosefu wa lukolo lwa Daudi.
2a011c007d	Mtumu wa kunani kwa Chapanga Akamuhegelela akamjambusa, “Tikuwoni! Bambu avi pamonga na veve kangi akugubiki uganu waki!”
2a011d0058	Maliya peayuwini malovi gala, akakenyemuka, akahololela, jambusa yeniyi mana yaki kyani?
2a011e0064	Mtumu wa kunani kwa Chapanga akamjovela, “Kotoka kuyogopa Maliya, muni Chapanga aganisiwi na veve.
2a011f004b	Walavya na ndumbu, walaveleka mwana mgosi, yati ukumkemela liina laki Yesu.
2a01200098	Mwenuyo yati ivya mkulu, yati ikemelewa Mwana wa Chapanga Mkulu. Bambu Chapanga yati amuvika kuvya Nkosi, ngati cheamuviki Nkosi Daudi mweavi gogo waki.
2a0121005a	Ndi yati ivya Nkosi wa lukolo lwa Yakobo magono goha, na unkosi waki wangali na mwishu!”
2a0122004b	Maliya akamyangula, “Genago galavya wuli, muni nene nangammanya mgosi?”
2a012300d6	Mtumu wa kunani kwa Chapanga akayangula, “Mpungu Msopi yati ukuhelelela, na uhotola waki Chapanga Mkulu walakugubika ngati chimuwili, muni mwana mweubwela kumveleka uyo, yati ikemelawa msopi na Mwana wa Chapanga.
2a01240091	Hati mlongo waku Elizabeti, agegi ndumbu ya mwana mgosi na hinu mumwehi wa sita, pamonga na ugogolo waki, mweamanyikini na vandu kuvya ngaveleka.
2a01250031	Muni kawaka lilovi langahotoleka kwa Chapanga.”
2a01260083	Maliya akajova, “Nene nivii penapa namvanda wa bambu, nikitiwayi ngati chaukajovili.” Ndi mtumi wa kunani kwa Chapanga akawuka.
2a01270070	Ndi lwapiti lepi lukumbi lutali, Maliya akapanganyika akayumbatika kuhamba kumuji wewavi kuvidunda vya ku Yudea.
2a0128003d	Kwenuko akayingila munyumba ya Zakalia akamjambusa Elizabeti.
2a01290083	Bahapo Elizabeti peayuwini jambusa ya Maliya, kamwana kakahumba chaluheku mulileme la Elizabeti. Elizabeti akalongoswa Mpungu Msopi
2a012a0061	akajova kwa lwami luvaha, “Umotisiwi kuliku vadala voha, na mweubwela kumveleka huyo amotisiwi!
2a012b0031	Nene nayani hati nyina wa Bambu wangu anibwelili?
2a012c0050	Nikujovela, panayuwini jambusa yaku, kamwana kakahumba mulileme langu chaluheku.
2a012d0048	Umotisiwi veve mweusadika kuvya yati gihumila gala geakujovili Bambu.”
2a012e002f	Maliya akajova, “Mtima wangu ukumlumba Bambu,
2a012f0032	mpungu wangu umhekela Bambu, ndava Msangula wangu.
2a01300077	Muni aulolili cha lipyana ungolongondi wa mvanda waki! Kutumbula hinu viveleku vyoha yati vakunikemela mwenisangalwiki,
2a0131004b	ndava muni Chapanga ana makakala anihengili gakulu, na liina laki ndi msopi
2a01320057	Chivelekelu mbaka chivelekelu mwene magono goha avi na lipyana kwa vandu vevakumtopesa.
2a0133005f	Alangisi makakala gaki kwa kukita mambu gakulu. Avapechengini vevimeka mumaholo ga mitima yavi.
2a01340060	Avahelisi vankosi vana makakala kuhumila muvigoda vya kulongosa, na avakwesi vevavi ngolongondi.
2a0135005c	Vangangu avayukutisi mambu gabwina, na vana vindu vyamahele avalekili vahamba mawoko gawaka.
2a01360042	Amtangatili mulima wa Isilaeli mtumi waki. Akumbwiki lipyana laki,
2a01370055	Ngati chaajovili kuvya na lipyana kwa Ibulahimu na chivelekelu chaki, magono goha.”
2a0138004c	Maliya akatama kwa Elizabeti ngati miyehi yidatu, ndi akawuya kunyumba yaki.
2a01390043	Palwahiki lukumbi lwa Elizabeti kuveleka ndi akavya na mwana mgosi.
2a013a0076	Vandu va mu lukolo na veitamanila nawu papipi, pevayuwini Bambu amkitili lipyana neju, voha vakahekelela pamonga nayu.
2a013b0063	Ligono la nane vakabwela kumdumula jandu mwana, vaganayi kumpela liina Zakalia, liina la dadi waki.
2a013c003f	Nambu nyina waki akajova, “Lepi, mwenuyu ikemelewa Yohani.”
2a013d0047	Vakamjovela, “Kawaka mu lukolo lwaki mweavi na liina ngati lenili!”
2a013e0052	Hinu vakamkota dadi waki chakumlangisa, muni vamanyayi aganili kumpela liina loki.
2a013f0065	Zakalia akayupa chibawu cha kuyandikila, akayandika, “Liina laki Yohani.” Vandu voha vakakangasa!
2a01400047	Bahapo mlomo wa Zakalia akatumbula kulongela kangi akamulumba Chapanga.
2a01410067	Vandu voha veatama nawu vakavya na wogohi, mambu ago gakalongaleka mulima woha wa vidunda vya ku Yudea.
2a014200bd	Vandu voha vevayuwini mambu genago, vakaholalela mumitima yavi na kukotana vene kwa vene mumitima yavi, “Mwe mwana uyu yati ivya wuli?” Chakaka, makakala ga Bambu gavi pamonga na mwene.
2a01430052	Zakalia dadi mwana yula akalongoswa na Mpungu Msopi akatumbula kulotela ulota uwu.
2a0144005d	“Ulumbiwa Bambu Chapanga wa Isilaeli! Ndava ubweli kuvatangatila vandu vaki na kuvagombola.
2a0145003e	Atipeli Msangula mkekesi, mu chiveleku cha Daudi mtumisi waki.
2a01460036	Ndi atijovili kadeni munjila ya vamlota vaki va msopi,
2a01470058	Yati atisangula kuhuma mu mawoko ga makoko gitu, na mumakakala ga voha vavakutihakalila.
2a01480053	Ajovili yati avakitila lipyana vagogo vitu na akulihololela lilaganu laki la msopi.
2a01490042	Chilapu alapili kwa dadi witu Ibulahimu, kuvya akutitangatila tete
2a014a004c	tigomboka kuhuma mu mawoko ga makoko gitu, na timugundamila changali wogohi,
2a014b0046	muusopi na kukita gegakumganisa Chapanga, magono goha ga wumi witu.”
2a014c006e	“Wamwanangu veve, yati ukemelewa, mlota wa Chapanga mkulu, ndava walamlongolela Bambu kumkwalila njila yaki,
2a014d0053	na kuvakokosela vandu kuvya valasanguliwa kwa kulekekesewa kumbudila Chapanga wavi.
2a014e00a2	Chapanga witu yati ikita genago ndava lipyana ya mtima waki wa ngolongondi. Usangula waki yati ubwela kuhuma kunani ngati lumuli chelulangasa chelihumila lilanga,
2a014f0063	na kuvalangasila voha vevitama muchitita chikulu cha lifwa, na kutilongosa titama wumi wa uteke.”
2a01500078	Mwana yula akakula, na akakangamala mumpungu waki. Akatama kulugangatu mbaka ligono paajilangisi pavandu va pa Isilaeli.
2a02010077	Lukumbi lwenulo, Agusiti mweavi nkosi mkulu wa vankosi va unkosi va ku Loma, alagizili vandu voha vayandikwa muchitabu.
2a02020060	Kuyandakiswa kwenuko kwakita kutumbukana, na lukumbi lwenulo Kulenio avi chilongosi wa ku Silia.
2a02030035	Kila mundu, akahamba kumuji waki muni ajiyandikisayi.
2a0204009b	Na Yosefu mewa akawuka pamuji wa Nazaleti wewavi kumulima wa Galilaya, akahamba kumuji wa Betelehemu wewavi pamulima wa ku Yudea, kweavelikiwi nkosi Daudi.
2a0205004d	Akahamba kuyandakiswa pamonga na maliya mweavimchumba waki, mweavi na ndumbu.
2a0206003a	Pevavi ku Betelehemu ligono laki likahika akavya na mwana.
2a020700a4	Akaveleka mwana waki mtumbulanu mwana mgosi, akamtindisila tunyula twa vana, kangi akamgonesa muwatu wa kulisila mifuya, ndava vapati lepi fwasi munyumba za vayehe.
2a0208006e	Pamulima wenuwo kwavi na vadimaji vevatama pandu pa kudimila na kulindalila mambelele gavi cha kupishana kilu.
2a02090064	Mtumu wa Chapanga akavahumila na lumuli lukulu lwa Bambu lwavalangasili, pandu poha. Vayogwipi neju.
2a020a008b	Nambu Mtumu wa Chapanga akavajovela, “Mkotoka kuyogopa! Myuwanayi nivaletili lilovi la bwina la luheku neju kwa vandu voha va Paisilaeli.
2a020b0046	Muni lelu pamuji wa Daudi avelikiwi msangula winu, Kilisitu ndi Bambu.
2a020c007d	Na ulangisu wa kummanya ndi uwu, yati mukumkolela mwana vamtindisili tunyula twa vana vamgonisi muwatu wa kulisila mifuya.”
2a020d0066	Bahapo msambi wa vamitumu vangi va kunani vakawungana na mtumi mwenuyo vakamulumba Chapanga na kujova,
2a020e0055	“Alumbiwayi Chapanga kunani, na uteke uvyaa pamulima kwa vandu veaganisiwi nawu!”
2a020f0089	Pavawuyili Vamitumu vala kunani, ndi vadimaji vakajovesana vene kwa vene, “Tihambayi ku Betelehemu tikagalola geatijovili Bambu aga.”
2a0210006c	Vakayumbatika kuhamba kwenuko, vakamkolela Maliya na Yosefu na vamgonisi mng'enya muwatu wa kulisila mifuya.
2a02110075	Vadimaji vala pavamuwene mwana yula, vakatumbula kujova goha gavayuwini kuhuma kwa Mtumu wa kunani kumvala mwana uyo.
2a02120039	Voha vavayuwini gevajoviwi na vadimaji vala, vakakangasa.
2a0213003d	Ndi Maliya akagavika na kugahololela mambu goha mumtima waki.
2a0214007e	Vadimaji vala vakawuya, kuni vakumulumbalila Chapanga kwa goha gavayuwini na kugalola, goha ngati chagajoviwi mtumi wa kunani.
2a021500a9	Palapiti lijuma limonga, lukumbi lwa kumdumula mwana jandu lwaihiki, vakampela liina la Yesu, ndi liina la apewili na mtumu wa kunani kwakona nyina waki kuvya na ndumbu.
2a021600ac	Payahikili ligono la Yosefu na Maliya kunyambiswa ngati chayaganikiwi na malagizu ga Chapanga geampelili Musa, ndi vampeliki mwana ku Yelusalemu ndava ya kumvika kwa Bambu.
2a02170095	Ngati chaiyandikiwi mu Malagizu ga Musa, “Kila mwana mgosi mwaatumbwili kuvelekewa yati ikemelewa msopi na kubaguliwa ndava ya lihengu la Bambu.”
2a02180076	Ndi vakahamba kuwusa luteta kwa Chapanga, ngunda zivili amala mawela gavili, ngati chayaganikiwi mu Malagizu ga Bambu.
2a021900ee	Lukumbi lwenulo ku Yelusalemu kula kwavi na mundu mmonga, liina laki Simioni, mwenuyo akitayi mambu ga kumganisa Chapanga na mwenuyo alindilayi kuhika lukumbi lwa vandu va Isilaeli kupumuliswa mitima. Na mpungu Msopi avi pamonga na mwene.
2a021a0072	Mpungu Msopi amgubukuli Simoni yati ifwa lepi changamlola Kilisitu msangula mweahaguliwi yula mweajoviwi na Bambu.
2a021b00d7	Ndi Simoni alongwiswi na Mpungu msopi kuhamba mu Nyumba ya Chapanga, pamonga na dadi na nyina wa Yesu, pavampeliki mwana wavi Yesu ndava ya kukita ngati chayaganikiwi na mivelu ya malagizu ga Chapanga geampeli Musa.
2a021c0050	Simoni akampokela mwana Yesu mu mawoko gaki, kuni akumsengusa Chapanga, akajova.
2a021d005b	“Hinu, Mkulu, ukitili ngati chewakajovili, unilekayi, nene mvanda waku nihamba cha uteke.
2a021e0025	Kwa mihu gangu niuwene usangula waku,
2a021f0043	Ndi uhuletili usangula palongolo ya vandu va milima yoha ulolekayi.
2a0220006b	Lwenulo ndi lumuli lwa kuvamanyisa vandu vangali kuvya Vayawudi, na ukulu kwa vandu vaku va ku Isilaeli.”
2a02210056	Dadi na nyina wa Yesu vakakangasa ndava ya malovi gala gegajoviki kumuvala mwana yula.
2a022200e1	Ndi Simioni akavamotisa, akamjovela Maliya nyina waki Yesu, “Lola mwana uyu avelekiwi ndava ya vandu vamahele va Isilaeli kugwa kwa vandu vamahele na vangi vamahele kuyinuka, mwene yati ivya ulangisu wa kubelekana na vandu,
2a0223006b	muni maholo ga vandu va mahele galalolekana pawaka. Wamwene lipyanda ngati upanga, ukuhomili mtima waku.”
2a022400b2	Kwavili na mdala mmonga mgogolo neju, mlota wa Chapanga, liina laki Ana, msikana wa Fanueli wa likabila la Asheli. Paavi msikana agegiwi na kutama na mgwana waki miyaka saba ndu.
2a0225009a	Kangi asigalili lipwela mbaka muugogolo wa miyaka semanini na mcheche. Lukumbi lwoha awelai mu Nyumba ya Chapanga, ajihinisi kulya na kuyupa kilu na muhi.
2a022600ae	Mdala yula akahumila lukumbi lulalula na kutumbula kumsengusa Chapanga na kuvajovela vandu voha gakumuvala mwana yula, vevalindila kugombolewa na kulekekesewa kwa Yelusalemu.
