2a00000004	Luke
2a0f1400bd	Taip jis grįžo namo pas tėvą. Kai jis dar buvo toli nuo namų, tėvas pamatė jį sugrįžtantį, ir jo širdis prisipildė gailesčio ir meilės. Nubėgęs apkabino ir išbučiavo jį.
2a0f150060	Jo sūnus jam pasakė: „Tėve, nusidėjau dangui ir tau, nesu vertas vadintis tavo sūnumi.“
2a0f1600aa	Bet jo tėvas pasakė tarnams: „Greičiau atneškite puikiausius rūbus ir apvilkite jį. Užmaukite ant piršto brangakmeniais papuoštą žiedą; nepamirškite apavo!
2a0f170053	Paskerskite veršiuką, kurį turime tvarte. Mes privalome iškilmingai atšvęsti,
2a0f18007d	nes šis mano sūnus buvo miręs, o dabar grįžo į gyvenimą. Jis buvo pražuvęs ir atsirado!“ Taigi pokylis prasidėjo.
2a0f190074	Tuo tarpu vyresnysis sūnus dirbo laukuose. Kai jis grįžo namo, išgirdo šokių muziką, sklindančią iš namų,
2a0f1a002c	ir paklausė vieną tarną, kas čia vyksta.
2a0f1b00c0	„Sugrįžo tavo brolis, – jam buvo pasakyta, – ir tavo tėvas papjovė veršiuką, kuri mes nušėrėme, ir suruošė didelį pokylį, kad atšvęstų laimingą sugrįžimą į namus!“
2a0f1c0050	Vyresnysis brolis supyko ir nėjo į vidų. Tėvas išėjo laukan ir maldavo ji,
2a0f1d00ce	bet jis atsakė: „Visus šiuos metus aš tau dirbau ir nė karto neatsisakiau nė vieno darbo, kurį tu man skyrei. Ir per visą tą laiką tu nė karto nedavei man net jaunos ožkos šventei su draugais.
2a0f1e0083	Dabar, kai grįžta tas tavo sūnus, ištaškęs tavo pinigus prostitutėms, tu šventi, paskerdęs puikiausią mūsų veršeli!“
2a0f1f0064	„Brangus sūnau, – pasakė jam tėvas. – Aš ir tu labai artimi, ir visa, ką turiu, yra tavo.
2a0f20007d	Ir gerai darome, kad švenčiame. Nes jis – tavo brolis. Jis buvo miręs ir prisikėlė! Jis buvo prarastas ir atsirado!“
2a100100b9	Po to Jėzus mokiniams papasakojo šią istoriją: „Vienas turtingas žmogus turėjo prievaizdą, kuris tvarkė jo reikalus, bet greitai pasklido gandas esą jis labai nesąžiningas.
2a100200a2	Todėl darbdavys pasišaukė jį į vidų ir pasakė: „Ką aš girdžiu apie tave šnekant, kad tu vagi iš manęs? Paruošk ataskaitą, nes būsi atleistas.“
2a100300ab	Prievaizdas pagalvojo sau: „Ką dabar daryti? Čia netenku darbo, eiti kasti griovių aš neturiu jėgų, be to esu pernelyg išdidus, kad galėčiau prašyti išmaldos.
2a1004005e	Aš žinau, ką daryti. Įgysiu daug draugų, kurie manimi rūpinsis, kai būsiu atleistas.“
2a1005016a	Jis pasikvietė visus, kurie buvo savo darbdaviui skolingi, kad ateitų ir aptartų padėtį. Jis paklausė pirmąjį: „Kiek tu jam skolingas?“ „Mano skola šimtas statinių aliejaus“, – atsakė žmogus. „Taip, štai skolos raštas, kurį tu pasirašei!“ – jam pasakė prievaizdas. – Suplėšyk ir parašyk kitą, parodantį pusę to kiekio!“
2a10070101	„O kiek tu jam skolingas?“ – paklausė jis kitą žmogų. „Šimtą saikų kviečių“, – atsakė tas. Prievaizdas tarė: „Štai, imk skolos raštą ir pakeisk jį kitu, kuriame parašyta, jog esi skolingas aštuoniasdešimt saikų kviečių!“
2a10080083	Turtingasis žmogus negalėjo nesižavėti sukčiaus įžvalgumu. Tiesa, kad pasauliečiai yra daug apsukresni už pamaldžiuosius.
2a1009006e	Bet ar Aš liepiu jums siekti draugystės per suktybes? Ar šitaip elgdamiesi įgysite amžinus namus danguje?
2a100a005e	Ne! Jei negali sąžiningai atlikti mažų darbų, nebūsi sąžiningas ir didelius dirbdamas.
2a100b004f	Jei nors truputį sukčiausite, sąžiningai neatliksite ir didesnių pareigų.
2a100c00c5	Ir jeigu jums negalima patikėti pasaulio turtų, kas patikės jums tikrus dangaus turtus? Jeigu nesąžiningai elgiatės su svetimais pinigais, tai ar galima jums patikėti jūsų pačių pinigus?
2a100d00f6	Nei jūs, nei kas kitas negali tarnauti dviem šeimininkams. Jūs neapkęsite vieno ir parodysite ištikimybę kitam, arba atvirkščiai – jūs vieną priimsite su džiaugsmu, o kito neapkęsite. Jūs negalite tarnauti ir Dievui, ir pinigui!“
2a100e003e	Fariziejai, kurie buvo godūs, žinoma, šaipėsi iš viso to.
2a100f00bc	Tada Jis jiems pasakė: „Jūs apsimetę teisiais ir pamaldžiais žmonių akivaizdoje, bet Dievas žino jūsų piktas širdis. Žmonių akyse jūs pagerbti, bet pasmerkti Dievo akyse.“
2a101000d7	„Iki Jono Krikštytojo mokslo jūs vadovavotės Mozės įstatymais ir pranašų žodžiais, bet Jonas supažindino su gerąja naujiena apie greit ateisiančią Dievo karalystę. Ir dabar daugybė į ją veržiasi.
2a1011007c	Bet tai nereiškia, kad įstatymas neteko galios bent vienu požiūriu. Jis stiprus ir nepalaužiamas kaip dangus ir žemė.
2a1012007d	Taigi kiekvienas, kas išsiskiria su žmona ir veda kitą – svetimauja, ir kas veda išsiskyrusią moterį – taip pat.“
2a1013008b	„Gyveno vienas turtingas žmogus, – tęsė Jėzus, – kuris buvo nuostabiai apsirengęs ir kiekvieną dieną kėlė prabangias puotas.
2a10140063	O Lozorius, sergantis elgeta, gulėjo prie jo durų, svajodamas apie trupinius nuo turtuolio stalo.
2a1015002f	Atbėgę šunys laižydavo jo atviras žaizdas.
2a10160074	Pagaliau vargšas mirė, ir angelai jį nunešė į Abraomo prieglobstį, ten, kur yra teisiųjų mirusiųjų vieta.
2a1017008c	Mirė taip pat ir turtuolis, buvo palaidotas, o jo vėlė nukeliavo į pragarą. Čia kentėdamas, jis pamatė tolumoje Lozorių su Abraomu.
2a101800bf	„Tėve Abraomai, – sušuko jis, – pasigailėk! Atsiųsk čionai Lozorių, kad, suvilgęs vandenyje galą piršto, atvėsintų mano liežuvi, nes aš baisiai kenčiu šiose liepsnose!“
2a101900a5	Bet Abraomas jam pasakė: „Sūnau, atmink, kad savo gyvenime turėjai ko norėjai, o Lozorius neturėjo nieko. Todėl dabar čia jis paguostas, o tu – kančioje.
2a101a00aa	Be to, mus skiria didelė bedugnė, tad kiekvienas, kuris nori pas tave patekti, yra sustabdomas ant bedugnės krašto, ir nė vienas iš jūsų negali ateiti pas mus.“
2a101b0053	Tas vėl tarė: „Tai meldžiu tave, tėve, nusiųsk jį bent į mano tėvo namus:
2a101c0063	aš gi turiu penkis brolius – juos teįspėja, kad ir jie nepatektų į šią kančių vietą.“
2a101d004a	Abraomas atsiliepė: „Jie turi Mozę bei pranašus, tegul jų klauso!“
2a101e0066	O anasatsakė: „Ne, tėve Abraomai! Bet jei kas iš mirusiųjų nueitų pas juos, jie atsiverstų“
2a101f007e	Tačiau Abraomas tarė: „Jeigu jie neklauso Mozės nei pranašų, tai nepatikės, jei kas ir iš mirusiųjų prisikeltų.“
2a11010081	„Visuomet atsiras pagundų nusidėti, – vieną dieną pasakė Jėzus Savo mokiniams. – Bet vargas tam žmogui, kuris gundo.
2a110200e4	Jam būtų geriau, jei ant kaklo būtų užmauta girnapusė ir jis būtų įmestas jūron, negu papiktintų šitų mažų vaikų sielas. Aš jus įspėju! Pabark savo brolį, jei jis nusižengia, o jeigu gailisi – atleisk jam.
2a11040081	Net jei jis nusižengia septynis kartus per dieną ir kiekvieną kartą kreipiasi į tave, prašydamas atleidimo, atleisk jam.“
2a11050073	Vieną dieną apaštalai pasakė Viešpačiui: „Mums reikia didesnio tikėjimo, pamokyk, kaip jį sustiprinti.“
2a110600d0	„Jeigu jūsų tikėjimas būtų kaip garstyčios grūdas, – atsakė Jėzus, – jo užtektų šitam šilkmedžiui išrauti ir įmesti į siautėjančią jūrą. Jūsų paliepimas tuojau duotų rezultatus.
2a11070102	Kai tarnas grįžta suaręs laukus ir apžiūrėjęs avis, jis iškart nesėda prie stalo ir nevalgo, bet pirma paruošia valgį šeimininkui ir paduoda jam vakarienę, o tik paskui sėdasi pats. Jam net nedėkojama, nes jis paprasčiausiai atlieka pareigą.
2a110a0033	Taip pat ir jūs, darote tik tai, kas privaloma!“
2a110b004b	Keliaudami Jeruzalės link, jie pasiekė ribątarp Galilėjos ir Samarijos.
2a110c003e	Kaimelio pakraštyje atokiai stovėjo dešimt raupsuotųjų ir
2a110d0029	šaukė: „Jėzau, pasigalėk mūsų!“
2a110e0084	Jis pažvelgė į juos ir pasakė: „Eikite pas žydų kunigą ir pasirodykite, kad esate sveiki!“ Jiems einant, raupsai pranyko.
2a110f0057	Vienas jų sugrįžo pas Jėzų šaukdamas: „Šlovė Viešpačiui, aš išgydytas!“
2a11100063	Žmogus krito veidu ant žemės prieš Jėzų, dėkodamas už tai, kas įvyko. Jis buvo samarietis.
2a11110011	Jėzus paklausė:
2a11120067	„Ar ne dešimt pagydžiau? Kur kiti devyni? Ar tik šis svetimtautis sugrįžo pašlovinti Dievą?“
2a1113004d	O žmogui Jėzus pasakė: „Stokis ir eik. Tavo tikėjimas išgydė tave.“
2a11140085	Vieną dieną fariziejai paklausė Jėzų: „Kada ateis Dievo karalystė?“ Jėzus atsakė: „Dievo karalystės jūs nematysite ir
2a1115006d	negalėsite pasakyti: „Ji prasidėjo čia, šioje ar kitoje vietoje“, nes Dievo karalystė yra jumyse.“
2a1116009b	Vėliau Jis apie tai kalbėjosi su Savo mokiniais: „Ateis laikas, kai jūs norėsite pabūti su Manimi nors dieną, bet Manęs čia nebus, – tarė Jis.
2a11170078	– Jus pasieks žinios, kad Aš sugrįžau, kad Aš toje ar kitoje vietoje; netikėkite tuo ir neikite Manęs ieškoti,
2a11180061	nes, kai Aš grįšiu, jūs tikrai žinosite: tvykstelės žaibas, kuris viską danguje nušvies.
2a1119004a	Bet pirma visa ši tauta turi Mane atstumti ir Aš turiu daug iškentėti.
2a111a004a	Kai Aš grįšiu, žmonės bus tokie abejingi Dievui, kaip Nojaus laikais.
2a111b0079	Jie valgė ir gėrė, vedė ir tekėjo iki tos dienos, kol Nojus sėdo į laivą. Tada kilo tvanas, ir jie visi nuskendo.
2a111c0086	Pasaulis bus toks, kaip ir Loto dienomis – žmonės rūpinosi savo buitimi. Jie valgė, gėrė, pirko, pardavinėjo, sodino, statė,
2a111d0070	kol vieną rytą Lotas išėjo iš Sodomos. Tuomet iš dangaus pasipylė ugnis ir siera ir sunaikino juos visus.
2a111e0041	Taip, kasdieniai darbai vyraus iki pat Mano sugrįžimo valandos.
2a111f007e	Tie, kurie bus išvykę iš namų, tą dieną tenegrįžta namo susidėti daiktų, o kas laukuose – tenegrįžta į miestą.
2a11200028	Prisiminkite, kas atsitiko Loto žmonai.
2a1121005c	Kas stengsis išsaugoti savo gyvybę, praras ją, o kas negailės jos, tas bus išgelbėtas.
2a11220054	Tą naktį du vyrai miegos viename kambaryjeir vienas bus paimtas, o kitas paliktas.
2a11230084	Dvi moterys bus užsiėmusios namų ruoša. Viena bus paimta, o kita palikta. Taip ir su žmonėmis, dirbančiais kartu laukuose.“
2a11250078	„Viešpatie, kur jie bus paimti?“ – klausė mokiniai. Jėzus atsakė: „Kur maita, ten susirenka maitvanagiai!“
2a12010038	Vieną dieną Jėzus mokė, kad reikia nuolatos melstis.
2a12020040	„Gyveno mieste teisėjas, – sakė Jis, – didelis bedievis.
2a1203004d	To miesto našlė dažnai ateidavo prašyti, kad ją apgintų nuo skriaudiko.
2a120400d5	Jis kurį laiką spyrėsi, bet pagaliau nusileido.“ „Nebijau nei Dievo, nei žmonių, – pasakė jis sau, – bet ši moteris labai įkyri. Aš apginsiu jos teises, nes čia vaikščiodama ji mane vargina!“
2a12060017	Tada Viešpats pasakė:
2a1207006f	„Jeigu net blogas teisėjas pavargo, nejaugi Dievas neapgins Savo žmonių, kurie Jo šaukiasi dieną naktį.
2a12080090	Taip! Jis jiems greitai atsakys! Tačiau svarbiausia tai: kai grįsiu Aš, Mesijas, kiek rasiu nepraradusių tikėjimo ir besimeldžiančių?“
2a1209005d	Šią istoriją Jis papasakojo keliems žmonėms, kurie gyrėsi savo dorybe, o kitus niekino:
2a120a007f	„Du vyrai nuėjo į šventyklą melstis. Vienas buvo išdidus, įsitikinęs savo teisumu fariziejus, o kitas – muitininkas.
2a120b0097	Išdidusis fariziejus meldėsi: „Ačiū Dievui, aš nesu nusidėjėlis kaip kiti, ypač kaip šis muitininkas! Aš nesu sukčius, svetimoteriautojas.
2a120c005b	Aš pasninkauju du kartus per savaitę. Aš duodu Dievui dešimtinę nuo to, ką pelnau.“
2a120d00b5	O muitininkas stovėjo atokiau ir nedrįso besimelsdamas nė akių pakelti į dangų, tik liūdnai mušėsi į krūtinę, šaukdamas: „Dieve, pasigailėk manęs, nusidėjėlio.“
2a120e0095	Aš sakau jums, šitas nusidėjėlis, o ne fariziejus grįžo namo išteisintas! Nes išdidieji bus pažeminti, o pažemintieji bus išaukštinti.“
2a120f0084	Vieną dieną keletas motinų atnešė savo kūdikius, kad Jis juos paliestų ir palaimintų. Bet mokiniai liepė joms pasišalinti.
2a1210011c	Tada Jėzus sukvietė vaikus ir pasakė mokiniams: „Leiskite mažutėliams eiti pas Mane! Niekada nevarykite jų šalin! Nes Dievo karalystė priklauso žmonėms, kurių širdys pasitikinčios kaip šių vaikų. Kas neturi tokio tikėjimo, niekada neįeis pro karalystės vartus!“
2a12120076	Kartą žydų religijos vadovas paklausė Jo: „Gerasis Mokytojau, ką aš turiu daryti, kad patekčiau į dangų?“
2a1213007b	„Ar supranti, ką sakai, kai vadini Mane geru? – Jėzus paklausė jį. – Tik Dievas iš tiesų geras, o ne kas kitas.
2a12140073	Tu juk žinai dešimt Dievo įsakymų: nesvetimoteriauk, nežudyk, nevok, nemeluok, gerbk tėvus ir taip toliau.“
2a12150045	Žmogus atsakė: „Aš laikiausi šitų įsakymų nuo vaikystės.“
2a121600b1	„Dar vieno dalyko tau trūksta, – pasakė Jėzus. – Parduok visa, ką turi, ir atiduok pinigus vargšams. Už tai gausi atpildą danguje. Tada ateik ir sek paskui Mane.“
2a1217004a	Kai žmogus tai išgirdo, nuėjo nuliūdęs, nes jis buvo labai turtingas.
2a12180074	Jėzus jį stebėjo nueinantį ir tada pasakė Savo mokiniams: „Kaip sunku turtingiems įeiti į Dievo karalystę!
2a12190064	Lengviau kupranugariui pralįsti pro adatos skylutę, negu turtuoliui įeiti į Dievo karalystę.“
2a121a0070	Tie, kurie girdėjo, sušuko: „Jeigu ją yra sunku pasiekti – kaip apskritai kas nors gali išsigelbėti?“
2a121b003f	Jis atsakė: „Dievas gali padaryti tai, ko žmogus negali.“
2a121c0047	Petras pasakė: „Mes palikome savo namus ir nusekėme paskui Tave.“
2a121d0083	„Taip, – atsakė Jėzus. – Visiems, kurie kaip ir jūs paliko namus, žmoną, brolius, tėvus, vaikus dėl Dievo karalystės,
2a121e006b	dabar bus atlyginta daug kartų daugiau; o taip pat jie gaus amžinąjį gyvenimą būsimajame amžiuje.“
2a121f00a2	Surinkęs dvylika apaštalų, Jis pasakė: „Kaip jūs žinote, mes vykstame į Jeruzalę. Kai ten nuvyksime, išsipildys senųjų pranašų žodžiai apie Mane.
2a12200043	Aš būsiu atiduotas pagonių pajuokai, išgėdintas, apspjaudytas,
2a1221003c	nuplaktas ir nužudytas. Trečią dieną Aš prisikelsiu.“
2a1222004c	Bet jie nieko nesuprato, kas buvo sakoma, nes Jis kalbėjo lyg užuominomis.
2a12230062	Kai jie pasiekė Jerichą, šalikelėje sėdėjo vienas aklas keliauninkas, prašydamas išmaldos.
2a12240046	Išgirdęs praeinančios minios triukšmą, jis paklausė, kas vyksta.
2a12250035	Jam pasakė, kad pro šalį eina Jėzus iš Nazareto,
2a1226004d	todėl jis pradėjo šaukti: „Jėzau, Dovydo Sūnau, pasigailėk manęs!“
2a12270072	Minia prieštaravo, bandydama nutildyti, bet jis tik dar garsiau šaukė: „Dovydo Sūnau, pasigailėk manęs.“
2a1228005a	Kai Jėzus atėjo į tą vietą, Jis sustojo. „Atveskit akląjį čia“, – tarė Jis.
2a1229006e	Po to kreipėsi į akląjį: „Ko nori?“ „Viešpatie, – maldavo tasai, – grąžink man regėjimą!“
2a122a004b	Ir Jėzus sutiko: „Gerai, praregėk! Tavo tikėjimas išgelbėjo tave!“
2a122b0087	Žmogus tuojau praregėjo ir nusekė paskui Jėzų, šlovindamas Dievą. Ir visi, kurie matė šį stebuklą, taip pat šlovino Dievą.
2a13010095	Jėzui einant per Jericho miestą, žmogus, vardu Zachiejus, vienas įtakingiausių žydų mokesčių rinkėjų ir, žinoma, labai turtingas žmogus,
2a1303005a	stengėsi pamatyti Jėzų, bet negalėjo, nes buvo neaukšto ūgio, ir minia jį užstojo.
2a13040059	Todėl jis užbėgo priekin, įlipo į figmedį šalia kelio, kad stebėtų Jį iš čia.
2a130500bd	Kai Jėzus ėjo pro šalį, pažvelgė aukštyn ir pašaukė Zachiejų vardu: „Zachiejau, – Jis pasakė, – greičiau leiskis žemyn, nes Aš šiandien būsiu svečias tavo namuose!“
2a13060062	Zachiejus skubiai nulipo ir nusivedė Jėzų į savo namus, labai susijaudinęs ir džiaugdamasis.
2a1307005a	Bet minia buvo nepatenkinta. „Jis nuėjo pas didelį nusidėjėlį“, – murmėjo jie.
2a130800ed	Tuo metu Zachiejus stovėjo prieš Viešpatį ir pasakė: „Mokytojau, nuo dabar aš atiduosiu pusę savo turto vargšams. Jei iš ko buvau paėmęs per didelį mokestį, aš save nubausiu, grąžindamas jiems keturis kartus daugiau!“
2a130900da	Jėzus jam pasakė: „Tai rodo, kad šiandien išgelbėjimas atėjo į šiuos namus. Šis žmogus buvo vienas iš pražuvusiųjų Abraomo vaikų, ir Aš, Mesijas, atėjau ieškoti ir gelbėti tokių kaip jo sielų.“
2a130b005a	Kadangi Jėzus artinosi prie Jeruzalės, sakė, kad Dievo karalystė prasidės tuojau pat.
2a130c0075	„Vienas aukštos kilmės žmogus, gyvenantis tolimoje provincijoje, buvo pakviestas į šalies sostinę karūnuoti.
2a130d0072	Išvykdamas jis sukvietė dešimt padėjėjų ir kiekvienam davė po dešimt minų pragyvenimui, kol jis sugrįš.
2a130e0081	Bet kai kurie žmonės jo nekentė ir pasiuntė jam deklaraciją, teigiančią, kad jie sukilo ir nepripažins jo savo karaliumi.
2a130f008a	Sugrįžęs jis sukvietė visus, kuriems buvo davęs pinigų, nes norėjo patikrinti, kaip jie tuos pinigus panaudojo ir koks buvo pelnas.
2a13100059	Pirmasis žmogus pranešė apie didelį pelną. Jis dešimt kartų padidino gautą sumą.
2a1311008a	„Puiku! – sušuko karalius. – Tu geras žmogus. Tu elgeisi sąžiningai, todėl atlygindamas pavesiu tau valdyti dešimt miestų!“
2a1312005e	Kitas žmogus taip pat pranešė apie didelį pelną. Jis penkis kartus padidino gautą sumą.
2a13130054	„Gerai, – pasakė šeimininkas. – Tu gali būti penkių miestų valdytojas!“
2a1314006d	Trečias žmogus atsinešė tik tiek pinigų, kiek buvo gavęs. „Aš juos išsaugojau, – jis pasakė. –
2a1315008f	Aš bijojau, kad tu pareikalausi mano uždirbto pelno, nes tu griežtas žmogus, imi, kas ne tavo, ir pasisavinsi kitų užaugintą derlių.“
2a1316007e	„Tu niekingas ir piktas tarne, – sušuko karalius. – Aš griežtas! Taip, tikrai, bet jei žinojai, koks aš blogas esu,
2a1317004f	tai kodėl nepadėjai pinigų į banką, kad aš galėčiau gauti procentus?“
2a1318008b	Tada pasisukęs į kitus, stovinčius šalia, jis paliepė: „Atimkite iš jo pinigus ir atiduokite žmogui, kuris daugiausia uždirbo.“
2a1319003c	„Bet, pone, – sakė jie, – jis jau turi pakankamai.“
2a131a008c	„Taip, – atsakė karalius. – Visuomet taip yra, kad tie, kurie turi, gauna daugiau, o tie, kurie mažai teturi, greitai netenka visko.
2a131b0063	O dabar atveskite tuos sukilusius priešus čia ir mano akivaizdoje įvykdykite mirties bausmę.“
2a131c0057	Papasakojęs šią istoriją, Jėzus leidosi į Jeruzalę eidamas mokinių priešakyje.
2a131d0069	Prisiartinęs prie Betfagės ir Betanijos miestų ties Alyvų kalnu, Jis iš anksto pasiuntė du mokinius
