0100000006	1 Mose
0b16080105	Und der König von Israel sprach zu Josaphat: Es ist noch ein Mann da, um durch ihn Jehova zu befragen; aber ich hasse ihn, denn er weissagt nichts Gutes über mich, sondern nur Böses: Micha, der Sohn Jimlas. Und Josaphat sprach: Der König spreche nicht also!
0b16090065	Da rief der König von Israel einen Kämmerer und sprach: Bringe Micha, den Sohn Jimlas, eilends her!
0b160a00e6	Und der König von Israel und Josaphat, der König von Juda, saßen ein jeder auf seinem Throne, angetan mit königlichen Kleidern, auf einem freien Platze am Eingang des Tores von Samaria; und alle Propheten weissagten vor ihnen.
0b160b00aa	Und Zedekia, [H. Zidkija] der Sohn Kenaanas, machte sich eiserne Hörner und sprach: So spricht Jehova: Mit diesen wirst du die Syrer stoßen, bis du sie vernichtet hast.
0b160c00a0	Und alle Propheten weissagten ebenso und sprachen: Ziehe hinauf nach Ramoth-Gilead, und es wird dir gelingen; denn Jehova wird es in die Hand des Königs geben.
0b160d00e0	Und der Bote, der hingegangen war, Micha zu rufen, redete zu ihm und sprach: Siehe doch, die Worte der Propheten verkündigen einstimmig dem König Gutes; laß doch dein Wort sein wie das Wort eines von ihnen und rede Gutes.
0b160e0057	Aber Micha sprach: So wahr Jehova lebt, was Jehova mir sagen wird, das werde ich reden!
0b160f0103	Und als er zu dem König kam, sprach der König zu ihm: Micha, sollen wir nach Ramoth-Gilead in den Streit ziehen, oder sollen wir davon abstehen? Und er sprach zu ihm: Ziehe hinauf, und es wird dir gelingen; denn Jehova wird es in die Hand des Königs geben.
0b1610008d	Und der König sprach zu ihm: Wie viele Male muß ich dich beschwören, daß du nichts zu mir reden sollst als nur Wahrheit im Namen Jehovas?
0b161100ce	Da sprach er: Ich sah ganz Israel auf den Bergen zerstreut, wie Schafe, die keinen Hirten haben. Und Jehova sprach: Diese haben keinen Herrn; sie sollen ein jeder nach seinem Hause zurückkehren in Frieden.
0b16120081	Und der König von Israel sprach zu Josaphat: Habe ich dir nicht gesagt: Er weissagt nichts Gutes über mich, sondern nur Böses?
0b161300a8	Und er sprach: Darum höre das Wort Jehovas! Ich sah Jehova auf seinem Throne sitzen, und alles Heer des Himmels bei ihm stehen, zu seiner Rechten und zu seiner Linken.
0b1614008b	Und Jehova sprach: Wer will Ahab bereden, daß er hinaufziehe und zu Ramoth-Gilead falle? Und der eine sprach so, und der andere sprach so.
0b16150084	Da trat ein [Eig. der] Geist hervor und stellte sich vor Jehova und sprach: Ich will ihn bereden. Und Jehova sprach zu ihm: Wodurch?
0b161600c8	Und er sprach: Ich will ausgehen und will ein Lügengeist sein in dem Munde aller seiner Propheten. Und er sprach: Du wirst [O. sollst] ihn bereden und wirst es auch ausrichten; gehe aus und tue also!
0b16170086	Und nun, siehe, Jehova hat einen Lügengeist in den Mund all dieser deiner Propheten gelegt, und Jehova hat Böses über dich geredet.
0b161800b0	Da trat Zedekia, der Sohn Kenaanas, herzu und schlug Micha auf den Backen und sprach: Wo [d. h. auf welchem Wege] wäre der Geist Jehovas von mir gewichen, um mit dir zu reden?
0b16190093	Und Micha sprach: Siehe, du wirst es sehen an jenem Tage, wenn du ins innerste Gemach [O. von Gemach zu Gemach] gehen wirst, um dich zu verstecken.
0b161a0088	Und der König von Israel sprach: Nimm Micha und führe ihn zurück zu Amon, dem Obersten der Stadt, und zu Joas, dem Sohne des Königs,
0b161b009e	und sage: So spricht der König: Setzet diesen ins Gefängnis und speiset ihn mit Brot der Trübsal und mit Wasser der Trübsal, bis ich in Frieden heimkomme.
0b161c008a	Und Micha sprach: Wenn du je in Frieden zurückkehrst, so hat Jehova nicht durch mich geredet! Und er sprach: Höret es, ihr Völker alle!
0b161d005d	Und der König von Israel und Josaphat, der König von Juda, zogen hinauf nach Ramoth-Gilead.
0b161e00c1	Und der König von Israel sprach zu Josaphat: Ich will mich verkleiden und in den Streit ziehen, du aber lege deine Kleider an. Und der König von Israel verkleidete sich und zog in den Streit.
0b161f00c6	Der König von Syrien hatte aber seinen 32 Obersten der Wagen geboten und gesagt: Ihr sollt weder wider einen Geringen streiten, noch wider einen Großen, sondern wider den König von Israel allein.
0b162000b5	Und es geschah, als die Obersten der Wagen Josaphat sahen, -denn sie sprachen: Das ist gewiß der König von Israel! -da lenkten sie auf ihn zu, um zu streiten; und Josaphat schrie.
0b1621007a	Und es geschah, als die Obersten der Wagen sahen, daß er nicht der König von Israel war, da wandten sie sich von ihm ab.
0b16220113	Und ein Mann spannte den Bogen aufs Geratewohl [W. in seiner Einfalt] und traf den König von Israel zwischen den Panzeranhang und den Panzer. Da sprach er zu seinem Wagenlenker: Wende um [Eig. wende deine Hände] und führe mich aus dem Heere hinaus, denn ich bin verwundet.
0b162300c8	Und der Streit nahm überhand an selbigem Tage, und der König wurde aufrecht erhalten in dem Wagen, den Syrern gegenüber; und er starb am Abend; und das Blut der Wunde floß in den Boden des Wagens.
0b16240089	Da erging der laute Ruf durch das Lager beim Untergang der Sonne, indem man sprach: Ein jeder in seine Stadt, und ein jeder in sein Land!
0b16250053	Und so starb der König und kam nach Samaria; und man begrub den König zu Samaria.
0b162600ac	Und als man den Wagen am Teiche von Samaria abspülte, da leckten die Hunde sein Blut [da wo [O. während] die Huren badeten], nach dem Worte Jehovas, das er geredet hatte.
0b162700d8	Und das Übrige der Geschichte Ahabs und alles, was er getan und das elfenbeinerne Haus, das er gebaut, und alle Städte, die er gebaut hat, ist das nicht geschrieben in dem Buche der Chronika der Könige von Israel?
0b1628005a	Und Ahab legte sich zu seinen Vätern. Und Ahasja, sein Sohn, ward König an seiner Statt.
0b16290076	Und [2. Chron. 20,31] Josaphat, der Sohn Asas, wurde König über Juda im vierten Jahre Ahabs, des Königs von Israel.
0b162a0092	Josaphat war 35 Jahre alt, als er König wurde, und er regierte 25 Jahre zu Jerusalem; und er Name seiner Mutter war Asuba, die Tochter Schilchis.
0b162b0089	Und er wandelte auf allen Wegen [W. allem Wege] seines Vaters Asa; er wich nicht davon, indem er tat, was recht war in den Augen Jehovas.
0b162c0051	Nur die Höhen wichen nicht: das Volk opferte und räucherte noch auf den Höhen.
0b162d0035	Und Josaphat hatte Frieden mit dem König von Israel.
0b162e00b1	Und das Übrige der Geschichte Josaphats, und seine Macht, die er ausgeübt, und wie er gestritten hat, ist das nicht geschrieben in dem Buche der Chronika der Könige von Juda?
0b162f0073	Auch den Rest der Buhler, der in den Tagen seines Vaters Asa übriggeblieben war, schaffte er aus dem Lande hinweg.
0b16300042	Und es war damals kein König in Edom; ein Statthalter war König.
0b163100a3	Josaphat baute Tarsisschiffe, um nach Ophir zu fahren und Gold zu holen; [W. wegen Gold] aber man fuhr nicht, denn die Schiffe wurden bei Ezjon-Geber zertrümmert.
0b1632008e	Damals sprach Ahasja, der Sohn Ahabs, zu Josaphat: Laß meine Knechte mit deinen Knechten auf den Schiffen fahren; aber Josaphat wollte nicht.
0b163300b8	Und Josaphat legte sich zu seinen Vätern, und er wurde bei seinen Vätern begraben in der Stadt seines Vaters David. Und Joram, sein Sohn, ward König an seiner Statt. [2. Kön. 8,16]
0b16340094	Ahasja, der Sohn Ahabs, wurde König über Israel zu Samaria, im 17. Jahre Josaphats, des Königs von Juda; und er regierte zwei Jahre über Israel.
0b16350153	Und er tat, was böse war in den Augen Jehovas, und er wandelte auf dem Wege seines Vaters und auf dem Wege seiner Mutter und auf dem Wege Jerobeams, des Sohnes Nebats, der Israel sündigen gemacht hatte. Und er diente dem Baal und beugte sich vor ihm nieder; und er reizte Jehova, den Gott Israels, nach allem, was sein Vater getan hatte.
0c00000009	2 Koenige
0c0101003c	Und nach dem Tode Ahabs fielen die Moabiter von Israel ab. -
0c010200d9	Und Ahasja fiel durch das Gitter an seinem Obergemach zu Samaria und wurde krank. Und er sandte Boten und sprach zu ihnen: Gehet hin, befraget Baal-Sebub, den Gott von Ekron, ob ich von dieser Krankheit genesen werde.
0c010300fa	Und der Engel Jehovas redete zu Elia, dem Tisbiter: Mache dich auf, gehe hinauf, den Boten des Königs von Samaria entgegen, und sprich zu ihnen: Ist es, weil kein Gott in Israel ist, daß ihr hingehet, um Baal-Sebub, den Gott von Ekron, zu befragen?
0c01040098	Und darum spricht Jehova also: Von dem Bette, das du bestiegen hast, sollt du nicht herabkommen, sondern du wirst gewißlich sterben. Und Elia ging hin.
0c01050061	Und die Boten kehrten zu ihm zurück; und er sprach zu ihnen: Warum seid ihr denn zurückgekehrt?
0c01060186	Und sie sprachen zu ihm: Ein Mann kam herauf, uns entgegen, und sprach zu uns: Gehet, kehret zurück zu dem König, der euch gesandt hat, und redet zu ihm: So spricht Jehova: Ist es, weil kein Gott in Israel ist, daß du hinsendest, um Baal-Sebub, den Gott von Ekron, zu befragen? Darum sollst du von dem Bette, das du bestiegen hast, nicht herabkommen, sondern du wirst gewißlich sterben.
0c01070085	Da sagte er zu ihnen: Was für ein Mann war es, [O. Wie sah der Mann aus] der euch entgegen heraufkam und diese Worte zu euch redete?
0c010800a1	Und sie sprachen zu ihm: Es war ein Mann in härenem Gewande und an seinen Lenden gegürtet mit einem ledernen Gürtel. Und er sprach: Es ist Elia, der Tisbiter.
0c010900ce	Da sandte er zu ihm einen Obersten über fünfzig und seine Fünfzig. Und er ging zu ihm hinauf, und siehe, er saß auf dem Gipfel des Berges; und er sprach zu ihm: Mann Gottes! der König sagt: Komm herab.
0c010a00e6	Aber Elia antwortete und sprach zu dem Obersten über fünfzig: Und wenn ich ein Mann Gottes bin, so fahre Feuer vom Himmel herab und fresse dich und deine Fünfzig! Da fuhr Feuer vom Himmel herab und fraß ihn und seine Fünfzig.
0c010b00b0	Und er sandte wiederum zu ihm einen anderen Obersten über fünfzig und seine Fünfzig. Und er hob an und sprach zu ihm: Mann Gottes! so spricht der König: Komm eilends herab.
0c010c00d3	Aber Elia antwortete und sprach zu ihnen: Wenn ich ein Mann Gottes bin, so fahre Feuer vom Himmel herab und fresse dich und deine Fünfzig! Da fuhr Feuer Gottes vom Himmel herab und fraß ihn und seine Fünfzig.
0c010d016c	Und er sandte wiederum einen dritten Obersten über fünfzig [Eig. einen Obersten über dritte Fünfzig] und seine Fünfzig. Und der dritte Oberste über fünfzig ging hinauf und kam und beugte seine Knie vor Elia, und er flehte ihn an und sprach zu ihm: Mann Gottes! möge doch mein Leben und das Leben deiner Knechte, dieser Fünfzig, teuer sein in deinen Augen!
0c010e00af	Siehe, Feuer ist vom Himmel herabgefahren und hat die beiden vorigen Obersten über fünfzig und ihre Fünfzig gefressen; nun aber möge mein Leben teuer sein in deinen Augen!
0c010f008c	Da sprach der Engel Jehovas zu Elia: Gehe mit ihm hinab, fürchte dich nicht vor ihm! Und er stand auf und ging mit ihm zu dem König hinab.
0c01100124	Und er redete zu ihm: So spricht Jehova: Weil du Boten gesandt hast, um Baal-Sebub, den Gott von Ekron, zu befragen [ist es, weil kein Gott in Israel ist, um sein Wort zu befragen?], darum sollst du von dem Bette, das du bestiegen hast, nicht herabkommen, sondern du wirst gewißlich sterben.
0c0111014b	Und er starb nach dem Worte Jehovas, das Elia geredet hatte. Und Joram [der Bruder Ahasjas] ward König an seiner Statt im zweiten Jahre Jorams, des Sohnes Josaphats, [d. h. im zweiten Jahre seiner Mitregentschaft mit seinem Vater Josaphat; vergl. 1. Kön. 22,42; 2. Kön. 3,1;8,16] des Königs von Juda; denn er hatte keinen Sohn.
0c01120085	Und das Übrige der Geschichte Ahasjas, was er getan hat, ist das nicht geschrieben in dem Buche der Chronika der Könige von Israel?
0c02010079	Und es geschah, als Jehova den Elia im Sturmwinde gen Himmel auffahren ließ, da gingen Elia und Elisa von Gilgal hinweg.
0c020200cf	Und Elia sprach zu Elisa: Bleibe doch hier; denn Jehova hat mich bis nach Bethel gesandt. Und Elisa sprach: So wahr Jehova lebt und deine Seele lebt, wenn ich dich verlasse! Und sie gingen nach Bethel hinab.
0c020300da	Da kamen die Söhne der Propheten, die in Bethel waren, zu Elisa heraus und sprachen zu ihm: Weißt du, daß Jehova heute deinen Herrn über deinem Haupte hinwegnehmen wird? Und er sprach: Auch ich weiß es; schweiget!
0c020400c9	Und Elia sprach zu ihm: Elisa, bleibe doch hier; denn Jehova hat mich nach Jericho gesandt. Aber er sprach: So wahr Jehova lebt und deine Seele lebt, wenn ich dich verlasse! Und sie kamen nach Jericho.
0c020500d5	Da traten die Söhne der Propheten, die in Jericho waren, zu Elisa und sprachen zu ihm: Weißt du, daß Jehova heute deinen Herrn über deinem Haupte hinwegnehmen wird? Und er sprach: Auch ich weiß es; schweiget!
0c020600cc	Und Elia sprach zu ihm: Bleibe doch hier; denn Jehova hat mich an den Jordan gesandt. Aber er sprach: So wahr Jehova lebt und deine Seele lebt, wenn ich dich verlasse! Und so gingen sie beide miteinander.
0c02070086	Und fünfzig Mann von den Söhnen der Propheten gingen hin und stellten sich gegenüber von ferne; und sie beide traten an den Jordan.
0c020800a9	Da nahm Elia seinen Mantel und wickelte ihn zusammen und schlug auf das Wasser; und es zerteilte sich dahin und dorthin, und sie gingen beide hinüber auf dem Trockenen.
0c020900d9	Und es geschah, als sie hinübergegangen waren, da sprach Elia zu Elisa: Begehre, was ich dir tun soll, ehe ich von dir genommen werde. Und Elisa sprach: So möge mir doch ein zwiefaches Teil von deinem Geiste werden!
0c020a00ac	Und er sprach: Du hast Schweres begehrt! Wenn du mich sehen wirst, wann ich von dir genommen werde, so soll dir also geschehen; wenn aber nicht, so wird es nicht geschehen.
0c020b00be	Und es geschah, während sie gingen und im Gehen redeten, siehe da, ein Wagen von Feuer und Rosse von Feuer, welche sie beide voneinander trennten; und Elia fuhr im Sturmwind auf gen Himmel.
0c020c00ab	Und Elisa sah es und schrie: Mein Vater, mein Vater! Wagen Israels und seine Reiter! Und er sah ihn nicht mehr. Da faßte er seine Kleider und zerriß sie in zwei Stücke.
0c020d0071	Und er hob den Mantel des Elia auf, der von ihm herabgefallen war, und kehrte um und trat an das Ufer des Jordan.
0c020e00e9	Und er nahm den Mantel des Elia, der von ihm herabgefallen war, und schlug auf das Wasser und sprach: Wo ist Jehova, der Gott des Elia? -Auch er schlug auf das Wasser, und es zerteilte sich dahin und dorthin; und Elisa ging hinüber.
0c020f00c6	Als nun die Söhne der Propheten, die gegenüber in Jericho waren, ihn sahen, da sprachen sie: Der Geist des Elia ruht auf Elisa! Und sie kamen ihm entgegen und beugten sich vor ihm zur Erde nieder,
0c02100119	und sie sprachen zu ihm: Siehe doch, es sind bei deinen Knechten fünfzig tapfere Männer; mögen sie doch gehen und deinen Herrn suchen, ob nicht etwa der Geist Jehovas ihn weggetragen und ihn auf einen der Berge oder in eins der Täler geworfen hat. Aber er sprach: Sendet nicht.
0c021100a0	Und sie drangen in ihn, bis er sich schämte. Da sprach er: Sendet! Und so sandten sie fünfzig Mann; und sie suchten drei Tage lang, aber sie fanden ihn nicht.
0c02120088	Und sie kehrten zu ihm zurück [er verweilte aber noch in Jericho]; und er sprach zu ihnen: Habe ich euch nicht gesagt: Gehet nicht hin?
0c021300c0	Und die Männer der Stadt sprachen zu Elisa: Siehe doch, die Lage der Stadt ist gut, wie mein Herr sieht, aber das Wasser ist schlecht, und das Land ist unfruchtbar. [Eig. bringt Fehlgeburten]
0c02140056	Da sprach er: Holet mir eine neue Schale, und tut Salz darein! Und sie holten sie ihm.
0c021500ca	Und er ging hinaus zu der Quelle des Wassers, und warf das Salz hinein und sprach: So spricht Jehova: Ich habe dieses Wasser gesund gemacht; es wird weder Tod noch Unfruchtbarkeit mehr daraus entstehen.
0c02160058	Und das Wasser wurde gesund bis auf diesen Tag, nach dem Worte, das Elisa geredet hatte.
0c021700ff	Und er ging von dannen hinauf nach Bethel; und als er auf dem Wege hinaufging, da kamen kleine Knaben aus der Stadt heraus, und verspotteten ihn und sprachen zu ihm: Komm herauf, [And.: Steige hinauf] Kahlkopf! Komm herauf, [And.: Steige hinauf] Kahlkopf!
0c0218008e	Und er wandte sich um und sah sie an und fluchte ihnen im Namen Jehovas. Da kamen zwei Bären aus dem Walde und zerrissen von ihnen 42 Kinder.
0c0219005a	Und er ging von dannen nach dem Berge Karmel; und von dort kehrte er nach Samaria zurück.
