2a00000004	Luke
2a0b330117	Ninie kunatureture ounikieniai, ximuximu Apel ouweineri pani ounikipa kouneri Sekaraia ouweniai. Nu paiya xepi karawori xepi tutu xirouna saka xeika Xoiteupo ata xeika xopuro ouweniai. Suwauni kutu, ye katikine, pa xokupa xoxi kapiapu xuni kutua, mua puroteneai xuiapue tepineri.
2a0b340110	“Tini tu xotapa sipa apimi, tini sosopa epixa. Tinie manuku sipa takuaipo isimapu imetaitai takie xesauwekiriai. Takieni pa wese manakuaia xiraxinukuna pana, kireu xuiapue sipa tepure pa wese manepure xeria, takie ime pararinikinukuna, tini sosopa epixakuai,” niketai.
2a0b350081	Yesusue nuko purotai ata wetatia, tu xotapa sipa apimi xeika Parisi apimi xeikae xonikikemu xiri xoxixoxi xati kotokoto woteneai.
2a0b36003d	Xoreuwori kire kuna ateratia, kuna xosa iyarepure kaketeneai.
2a0c0100eb	Xokuxokupa xuiapuni kutue kou kunununeri wese xiri xokoperineri, nikoniko xororuwata xeteneai. Kakeri Yesusue nukou tataiwopi xite kuna ipaki tinikina, “Tini Parisi nikau pususure sosopa epixakuai. Ninipo xoreixorei kapiaure kunaune.
2a0c02005e	Xokupa sapi xotoi purotaia yarani akipa xepina. Xokupa kuna ximiaropu paiya apue sipawopineri.
2a0c0300af	Pa xati xokupa kuna ukumu xosa kunaukiriaia, xuiapue asau iyesepineri. Xokupa kuna usiasinuku atareira kunaukiriaia, ata xouro tumuneria xuiapu uteiyerinikepineri,” niketai.
2a0c040095	Yesusue pani ipaki kunauna, “Emeimana, ye mua kuna katikine. Tini apue muputiki kireni ouweirounerire ximikaku, sewaia nini pani amu amakepuworixe.
2a0c0500f0	Tini yuni kutu rau ximikuwakuwaire ye ati katikepurexine. Tini Xoiteure kireni ximika. Xoiteue apu ouwati xumuratia, nu sipesi tatau tepi sokisoki xepiro pa apu otuwopina sokisoki tuku. Ye suwauni kutu katikine, tini Xoiteureni kutu ximika.
2a0c060083	“Tini sipa, apue 5-teu ni misiarara xe waxi axiri misiara kirenie isayaxirouneri. Pa ni teure Xoiteue kire araxi xakusirouwatixe.
2a0c0700a9	Pa xeika, Xoiteue tinipo xokupa taputiki uri ninaieina, tini ati sipaitikietai. Pa xati tini kaki xanari ximikaku. Tinie xokupa ni misiarara emeserinikinuku,” niketai.
2a0c0800b7	Yesusue pani ipaki kunauna, “Ye tini katikine, apue xuiapu kanikina ye Yesusu xeika purine xatia, Apupo Nonoe rania Xoiteupo xenikorokoro ipaki kanikinapa mua apua nu ikouni xepina.
2a0c09008e	Pana apue xuiapu kanikina ye Yesusupo apu teu xeika puri xana xuwe xinapa, ‘Ye rania Xoiteupo xenikorokoro kanikineia nu yeu xuwe xepine.’
2a0c0a008b	“Apue Apupo Nono niniauna paiya Xoiteue pa xunu weteruwopina. Pana apue Xoiteupo Supo Youya niniaunapa, Xoiteue pa xunu weteruwopuwatixe.
2a0c0b00cc	“Tini sotikineri Yuta nikau kununu ata yau, tumu ekinikiro xeika weniniki tuku apimi ekinikiro xeika xoworia, tini kaki xanari ximikeri nanunari, ‘Sini amu paxi kuna xapa kanikepinukuna xaku.’ Xuwe.
2a0c0c0054	Pa yauseni kutu Xoiteupo Supo Youyae nini kanikakuai kuna ataritikepina,” niketai.
2a0c0d009e	Kire apue ere xuiapu xopurei Yesusu ipaki kauna, “Xesepei, yeu xauwa xumotaina, nei yeu awai kawau emisie wetetai xuru, uteina kireira ye siepina,” wotai.
2a0c0e007a	Kakatia Yesusue kotouna, “Pa ama? Yue ye tini uteitiepineure tumuyeretai xati tinipo xuru uteiyeritiepinena?” niketai.
2a0c0f00be	Kakerina xuiapu ipaki kanikina, “Tini ati sosopa epixakuai. Tini xuruxana xuru tepure xotikiewaku. Ne xuruxana xuru tuku sorena, neu ekinioma paiya pa xururopu tewai xana xuwe,” niketai.
2a0c100066	Yesusue kire xonu kuna ipaki utei kanikina, “Kire apu karainakupo saina xosa xoye xokupa eri purina.
2a0c11005b	Pa apue ipaki nanuna, ‘Ye amu amakepinena? Yeu xokupa xoye kununuwopine ata itou xuwe.’
2a0c1200a7	Kakeri kunauna, ‘Ye ipakepinerau. Yeu xoye ata kurukereunei, kokakokai ata xuxuwopine. Kakerineia yeu xokupa wit xeika xokupa asinaku xuru xeika pa ata yau soxepine.
2a0c1300f3	Kakerineia ikoure ipaki kunauneia, Xawaxura, ye karainakuni kutu xine. Ye xokupa xitosani puropine xuru xokupa asinaku asinaku tuku. Paina ye arikinei puropine. Ye xokupa yause kokai xoye xoyexoyeu ninei xisa ninei nimariri puropine,’ xetai.
2a0c1400a3	Kakati Xoiteue ipaki kauna, ‘Ne xiri topini kutu. Ximine ukumanini neu xenini tieitia xumowai. Mua xokupa xuru nei kununuwau purotaia, yue tepinana?’” wotai.
2a0c1500c9	Kakeri Yesusue kunauna, “Apimie xokupa sapie ekinikie nepi kapia xonikiro koxati xokupa sapi nikoni tepenikurouneria, ninie pa sapi Xoiteu nuko tuneri nupo xuiapu tinikirouwori xana xuwe,” niketai.
2a0c1600d0	Yesusue nupo tataiwopi kanikina, “Ye katikine, takipo puropire xokupa nanunanu ti, kunaunari, ‘Sini amu nepuna?’ xaku. Takipo muputikire xokupa nanunanu ti kunaunari, ‘Sini amu mari takepuna?’ xaku.
2a0c170044	Ekisikioma puropia xoyepu kireni xuwe. Mupusikia nu nekei emeseruna.
2a0c1800b6	Tini ni xalokure nanuwa. Nini uyaxineri xoye kununurouworixe. Nini xuru soxepineri xitamu atare ata paiya xuwe. Nini Xoiteue xoye tinikirouna. Tini xuiapue nini xiri emeserinikinuku.
2a0c1900ab	Kire apu tini xopuropue asinaku puropina imeure xokupa nanunanu tinapa, pa xokupa nanunanu tepi paiye ekeoma puropi pani xayakaxayaka xuwau yausereruwopinare? Xuweni kutu.
2a0c1a0062	Tini panumu sapi misiara kakepu itou xuwe xinaria, tini ama kireu sapire xokupa nanunanu tinukuna?
2a0c1b00fa	“Tini ati kakai xekenika, nini amaki perewoteneaina. Nini irereirouworixe. Nini mari kenaurouworixe. Pana ye katikine, ekime kokemu Solomonie nupo nekei asinaku asinaku erirouna, pana mua kakaipo asinaku nekei paiye Solomonipo nekei xiri emeseruna.
2a0c1c00e5	Ximine mua urei purixanaunana iyatini kutu apue kakatineria xepiro purerewopineri. Panumu aipu urei paiya, Xoiteue nekeiyerinikirouna. Pa xati tini xuiapu xotikisu misiara tukua, ati sipawakuai, tini rania Xoiteue nekei tikepina.
2a0c1d005b	Pa xati tini kaki xanari amu xoye ninuku ene nepinukunaxi xokupa nanunanu tinari eiyo xaku.
2a0c1e008a	Ouropu xokupa xuiapue panumu sapi tepure xirekineri eiyo xirouneri. Pana Xoiteu tinipo emitikia tini pa xokupa sapi takuai, nu sipauwetai.
2a0c1f008e	Paxati tini sokisoki xotikisunari Xoiteu wetari tinipo kokemu puropinaure sokisoki nanunanuwa. Kakaria pa sapi teu rania tikepina,” niketai.
2a0c2000ce	Yesusue pani ipaki kanikina, “Tini sipsipu misiara teu, tini kaki xanari ximikaku. Xoiteu tinipo emitikie itou kunawoyai, nu tinipo kokemu purina paiya, Xoiteue yakunikirouna xuiapu xopuro purakuai xeyai.
2a0c210121	Tini apu weinikitari ninie tinipo xokupa sapi isayaworia, apu xousua tuku puroteneai pa xe tinika. Tini xe xopuxopu xoxixepuxuweurouna tinaria, mena xouro asinaku asinaku xuru kununuwopi saina ta. Mena xouro paiya xuru ximiakirouwatixe, petuae tirouworixe, xapusikaikaie xoxixoxirouwatixe.
2a0c220066	Pa wese tinipo asinaku xuru purotai xosauni, tinipo xotikie xotikieukiriai rania puropina,” niketai.
2a0c23005c	Yesusue pani ipaki kunauna, “Tini mari kuwori kikai takitauwori, naku oi tinari irei pura.
2a0c2400a6	Apu teue ninipo kokai apue xui kopeu saineri xoye neteneai wese weti xiyeri kopure xati yakurouneri sie pura. Nu mana isima korukoru xatia, sapauni isima taiyepineri.
2a0c2500f5	Kokai apue kou nupo saina apu xekenikati xinepu xuweuworia, pa saina apu teu nini nimaririwopineri. Ye suwau katikine, kokai nukoe mari kuwori kikai takerina paiya kanikati sakamaro kiseniki sese misepineri. Kakeria nukoini mana xoye tinikepina.
2a0c26008e	Kokai apue xinepi nikini kuture kakarau akeri yexepina xosa kou saina apu xekenikati xinepi xuweworia, pa saina apu teu nini nimaririwopineri.
2a0c270079	“Tini mua kapia nanuwa. Ata xatakue petua mopina yause nu sipauna paiya pa petua wetati nupo ata kereuwei manepuwatixe.
2a0c280067	Tini rania ireiwa. Kire yause Apupo Nono nu kopu wati xana xuwe xikiriai yause xosa kopina,” niketai.
2a0c29006a	Pitae Yesusu ipaki kotouna, “Kokaipa, sini kireni mua xonu kuna sikinere e xokupa apu xeikani?” wotai.
2a0c2a00f6	Kakati Kokaipae ipaki kunauna, “Amu apu yayaku asinaku nanunanu tukue, nupo saina ati tirounana? Nukou saina apu teu yakunikepinaure kokai apu nukoe panumu apu yayaku tumunikerirouna, pa xeika kokai apue iyaretai yause xosa xoye tinikepinerire.
2a0c2b006f	Panumu saina apue nukou saina tipurati, nukou kokai apue xiyeri kou xekopina yause xosa nu xiri nimaririwopina.
2a0c2c0060	Ye suwauni kutu katikine, kokai apue nukou xokupa sapi yakuwopinaure mua saina apu tumuworepina.
2a0c2d0097	Pana pa saina apue xourei nanuna, ‘Yeu kokai apu sapauni kopuwatixerina,’ kireu saina xuiapu ounikina, xoye nina xisa nina xoxi kapia tipuropinapa,
2a0c2e00ac	kire yause nu kokai apu sipa xuweuna ireiwopu xuweu puratia nu kopina. Kakatia kokai apue pa saina apu xiri xoxixoxiworinapa, seki erirouneri apimi xeika iyaratia puropina.
2a0c2f0083	“Saina apua kokaipa apupo nanunanu sipauwetai sorena, nupo nanunanu taina xuru ireyepu xuweuwotaia, kokai apue sokisoki ouwopina.
2a0c30010c	Pana saina apu nu kokaipapu nanunanu sipa xuweuni seki erina paiya xekepu ouwopu watixe. Apue xokupa xuru teteneaia, xokupa xuru xiyeri xapa tinikepineri. Xuiapue kire apu xuporo xokupa xuru iyarineri kaworia, nue xokupa xuruni kutu xiyeri xapa tinikepina,” niketai.
2a0c310054	Yesusue pani ipaki kunauna, “Ye ouro xepi otuti sapauni uwopinaureni kutu koutiai.
2a0c320067	Ye kire xonuxonu ene isepi tepine. Ye tepu xuweune xoikemu xuereni kutuxinana, maneia ye tepineni kutu.
2a0c330081	Tini nanunari ye mua ouro xokupa xoma xuweiyepure koutiai xaku. Xuwe. Ye katikine, ye xuiapu uteiniki xetaxetau nikepure koutiai.
2a0c3400a0	Mua sieni sewai rania, autapa xuiapu teu kireni atoro purineria, uteineri aimore tutu xepineri. Xeimorei aimore xiwai nikeria, aimorei xeimore xiwai nikepineri.
2a0c3500b8	Uteineria omoe nirau xiwaiwatia, niraue omo xiwaiwopina. Anae moke xiwaiwatia, mokei ana xiwaiwopina. Kire apupo anae pa apupo xui xiwaiwatia, xuie xamupo ana xiwai wopina,” niketai.
2a0c3600af	Yesusue xokupa xuiapu ipaki kanikina, “Tini asau munarouna sanawa xosa iyouwe tawatia, sapauni kunaunuku, ‘Ene mopurexina,’ xirounuku. Kakaria suwauni kutu, ene marouna.
2a0c370096	Pani tini sanawa nikisikiro, saut xeteneaipo sokisoki xupeu koati, xekeri kunaunuku, ‘Xiri mopina,’ xirounuku. Kakaria suwauni kutu, xiri marouna.
2a0c3800b3	Tini apu xoreixoreitua, tini mena xouropu sapi xeika ouropu sapi xeika xoiya mua putawori ati uteirounuku. Pana ama mua yause akipa xetaipo kapia sipawopu xuweunukuna?” niketai.
2a0c390069	Yesusue pani ipaki kunauna, “Tini amakati takieni asinaku kapiaure ati nanunuku uteiwopuxuweurounukuna?
2a0c3a00d4	Apu kuna xosa iyainerepure xetai xeika kuna xosa xounauwa, imero purinaxarini kuna kuturaxakuai. Amure, kuna xekeritiepina apu xosa soni xouxana, nue xokai xupunikiro iyainerati xokaie kakauya atoro iyainerexete.
2a0c3b0070	Ye suwauni kutu kanine, ne kakauya atoro purinauni, xokupa xe arara xiri isayaxe xeteneai tinikewai,” niketai.
2a0d0100c2	Yesusue kuna tinikiatia, Kalilipo apu teure kireu apue Yesusu peraruwoteneai. Pa apu teue noto ouneri Xoiteu xouiwori Pailatie xomatua kanikati ounikieri ninipo yawi notopu yawi xouro kusawotai.
2a0d0200c3	Kakeri Yesusue ipaki kanikina, “Tini nanunuku pa Kalilipo apimie xunu xana xunu erineri kireu Kalilipoe erirouneri xunu emeseriniketeneai paire, mua kapia xoxini kutu nini xosa yaraxetaire, wo?
2a0d03006b	Xuweni kutu. Ye suwau katinikine, tini xotiki pirixepu xuweunaria, muanumu kapiani tini xokupa xosa mopina.
2a0d0400b3	Ekime Siloamu mena titi ata xuwau suruna, apu 18-teu ounikieyai, paiya tini nanunuku ninipo xunu paiya, kireu apu Yerusalemu puroteneai nikau xunu emeseriniketeneai, xinukure, wo?
2a0d050075	Xuweni kutu. Ye suwau katikine, tini xotiki pirixepu xuweunaria, nini xumoteneai siei xoxinaria xumakuai,” niketai.
2a0d06009a	Yesusue kire xonu kuna ipaki kanikina, “Kire apue kire na kupari nupo xisa xitoro wareyaie, xurise pa na xosa meru tepure kotai sorena meru xekopu xuwe.
2a0d0700b9	Pa xati saina yakuwotai apu ipaki kauna, ‘Iyese. Ye mua na kupari erati tepine xine xeimore xitosani korikoritia xuwexina. Pa xati ne mua na taiyewai. Ama ou kaumu aini xuwexinana?’
2a0d080097	Kakati saina apue nupo kuna xapa ti kauna, ‘Kokai apu, wetikiri mua xitosani pani puropina. Xotaporo ou porounei pulmakau sine soxinei misi tuwopine.
2a0d09004c	Emeu xitosani xosa meru erepinarau. Erepu xuweuwatia, taiyewai,’” wotai.
2a0d0a0059	Yuta nikau arikepi yause xosa Yesusue kire Yuta nikau kununu atoro xuiapu kuna tiniketai.
2a0d0b00b7	Kakati kire xui, nu xosa kire xoxi yaniyani purotaie purotai. Pa xoxi yaniyanie 18-teu xitosani supa tu purotai. Kakati pa xuie xiri komu ouworati, komu ei kuturopina itou xuweuwotai.
2a0d0c005b	Yesusue xekerina, yauwati moatia, ipaki kauna, “Xui, yei neu supa xesauweitiai,” wotai.
2a0d0d0066	Kakerina, pa xui xosa xupo axiri iyarati, sapauni pa xuie kutuni tumurouna Xoiteupo wenumu xouroretai.
2a0d0e013e	Kakati kununu atapu tumue Yesusure kisamaira wotai, Yuta nikau arikepi yause xosa xui atierati. Kakerina xuiapu ipaki kanikina, “Asau 6-teu xosa saina tepu purina. Apue tinipo supa xesauweritikepinaurepa, saina yause xosa koakuai. Kakixanari apu kaunari, ‘Yuta nikau arikepi yause xosa atisike waku,’” niketai.
2a0d0f010a	Kakatia Kokaipae nupo kuna xapa ti kauna, “Tini xoreixorei tua. Tinipo kuna xeika kapia xeika paiya xetaxetau. Yuta nikau arikepi yause xosa paiya tini xokupae pulmakau nikau atoro xou pulmakau xeika tonki xeika xuxureinikinuku, ene nepinerire xuruniki xourounuku.
2a0d1000c2	Pana mua xui paiya, nu Apraxamupo kire moke. Satanie 18 xitosani komu mayeri purotai. E amakatina? Ye Yuta nikau arikepi yause xosa supae mua xui tatamari purotai xesauwepine itou xuwere, wo?”
2a0d110093	Kakina kunawatia, nupo xiwayaumanae mayani kutu mayexeteneai. Kakati xokupa xuiapue Yesusue xokupa asinaku kapiani kutu kaketaire nimaririwoteneai.
2a0d120072	Yesusue pani ipaki kunauna, “Xoiteue xuiapu yakunikepina kapia paiya amu siena? Ye amuxi xonu kuna kunawopinena?
2a0d1300b8	Pa sani mastet waxi paiya poise waxipo sarimu sie kire apue pa sani waxi tina nupo sainoro waretai. Kakati xoa putauna na sie kokaipa xati nie kouneri ne yau teu ereteneai,” niketai.
2a0d140064	Yesusue pani ipaki kunauna, “Ye Xoiteue xuiapu yakunikepina kapiaure amuxi xonu kuna kunawopinena?
2a0d150095	Paiya pususu sie. Kire xuie pususu tina kokaipa wit punupunu sumaro piriparawotai. Kakati pa wit punupunu xokupa ukau tikina pususuwotai,” niketai.
2a0d160068	Yesusue Yerusalemupo imerei xowotai. Wese wese xeika ere wese yau xeika texina kuna xuiapu uworiniketai.
2a0d170087	Kakati kire apue kotouna, “Kokaipa, Xoiteue kireni kireni apu kireni xiyeri tinikepinare wo?” wotai. Kakati Yesusue ipaki kanikina,
2a0d180093	“Tini xayaka isimarei manepurepa, tini atinari sokisokini kutu xakuai. Ye katikine, xokupa apue manepure xepineri sorena, nini itou xuwexepineri.
2a0d1900fd	Sewai ata xatakue sana paiya ata isima nakerepina. Kakatia tini kisau ma tumunari isima korukorunaria ipaki yaxakuai, ‘Kokai apu, sini isima taiyerisike,’ xakuai. Kakaria nue xiyeri kuna katikinapa, ‘Ye tini sipa xuwena, tini anaiseunatikepina?’
2a0d1a007a	Kakatia tinie ipaki kaunaria, ‘Sinie ne xeika xoye ninuku ene nikiri, nakie sinipo imero tumune taitaisikiai,’ xakuai.
2a0d1b0090	Kakaria nue ipaki katikinapa, ‘Tini anaiseuna, ye tini sipa xuwe. Tini xoxixoxi kapia kakirounuku apu teu, ye xosa moakuna xauweya,’ xepina.
2a0d1c00e2	Tini Apraxamu xuna Aisaki xuna Yekopu xuna, xokupa kunatureture xuna xekenikaria, Xoiteue xuiapu yakunikirouna yause xosa puropinerina, tini paiya xesatikeria kisau purakuai. Kakeria xoxi morepi murinaria maitiki kiritiwakuai.
2a0d1d0075	Kakaria xuiapu muira pairapue sanawa sanawa weti kouneria, Xoiteue xuiapu yakunikirouna yausepu xoye xosa misepineri.
2a0d1e009a	Iyesa. Kireteu apu nini mua xuriseni kutu purinerina ninie akeri putawopineri. Kireu apu nini mua akereteneaia, nini xuriseni kutu puropineri,” niketai.
2a0d1f0093	Pa yause xosauni kutu kireu Parisi apimie Yesusu xosa kou ipaki kauneri, “Erotie ouniepure xinana, ne mua wese wetinau kirero xouwo,” woteneai.
2a0d2000db	Kakeri Yesusue ipaki kanikina, “Tini yeu kuna iyesi xounari pa mamumamu xoxi ipaki kawa, ‘Iyese. Ximine xeika iyati xeikapa xoxi yaniyani xesaunei supa apu atinikepine. Kakineia asau 3 xosa yeu saina xuweiyepine.’
2a0d210098	Pana ximine xeika iyati xeika ayaira xeikai paiya ye xowopine. Amure. Kunatureture nu kire wese purati ouwepuworixe. Xuwe. Nini Yerusalemuni ouwepineri.
2a0d220101	“Yerusalemu, Yerusalemu, nei kunatureture ounikieine, Xoiteue xesanikati kouyeneteneai apu tinikine ounikiepure xe tapuniki kururoune. Ye xokupa yause neu nonomi, kakarau anapu sauxokie ara xoronikirouna sie kunununikepure xiroune sorena tinie xiraxinuku.
2a0d2300d3	Iyesa. Ximine tinipo wese xoxi xina aini puropina. Ye suwauni kutu katinikine. Tini ye xekeyepu xuweu purokie kunaunaria, mua apu nu ‘Kokaipapu wenumurei kotai Xoiteue mupo xusi ouwopina xakuai!’” niketai.
2a0e010077	Kire Yuta nikau arikepi yause xosa Yesusue kire Parisi nikau tumupo atoro xoye netai. Kakati xiri atineri tuworoteneai.
2a0e020045	Kire apu, nupo mupokemu kokaipa ore orewotaie Yesusu nutiemu purotai.
2a0e0300d8	Yesusue pa apu xekerina, tu xotapa sipa apimi xeika Parisi apimi xeika ipaki kotonikina, “Sini Yuta nikau arikepi yause xosa Mosesipo tu xotapa taiwopurenuku apu atinikikiri kutuwopineri itoure, e xuwe?” niketai.
2a0e04004c	Kakatia kunawopu xuweuweteneai. Kakeri Yesusue pa apu tina atierati xowotai.
2a0e0500c9	Kakerina ipaki kanikina, “Tinipo kire nonore kire pulmakau rau ene nukuro Yuta nikau arikepi yause xosa uraki xowatia, tini sapauni pa nonore pulmakau paiya puruwari xouro mopinare, xuwe?” niketai.
2a0e060036	Kakati ninie kuna xapa teruwopineri itou xuwexeteneai.
2a0e070082	Yesusue apu xoye xosa koteneai xekenikatia, tumauropu sai xosa misepure xeteneai. Kakeri kire xonu kuna tiniketai. Ipaki kanikina,
2a0e080090	“Kire apue yainati xui tepi xoye xosa xounauwa kaki xanau tumauropu sai xosa miseu. Pa sai paiya neu wenini emeseriwotai apure iyareteneairau.
2a0e09009d	Kakauwa, sewai yainetai apue manapa ipaki kanepina, ‘Ne pa tumauropu sai mua apu tuwo,’ nepina. Kakatia kokai maya mayarinauwa xuriseni kutu xou misewai.
2a0e0a00ee	Pa xati kire apue yainati xoye nepu xounauwa, xou xuriseni kutu mise. Pa kakauweye, yainetai apue ma kaninapa, ‘Emei, ne manau tumauropu sai xosa mise,’ nepina. Nue pa kakatia, ne xeika xoye neteneai apu ekinikiro wenini tuku sayewai.
2a0e0b0085	Apue nukou wenumuni xourorina paiya, Xoiteue touwepina. Pana apue nukou wenumu ororina paiya, Xoiteue wenumu xourorepina,” niketai.
2a0e0c0103	Yesusue nuko xoyeure yauwati kotai apu ipaki kauna, “Ne kire xoye xoyeunauwa, kaki xanau emenimana yainikinau, nakipo xariani kutu yainikinau, wese emenimana xe tuku karainaku apimi yainikinauwou. Sewai yaineri ninipo ata utu xoye nauwa, xoye xapa tinexeni.
2a0e0d0070	Xuwe. Ne kokaipa xoye xoyeunauwa, apu xauna, mupuniki xoxi, sieniki xoxi, ekiniki komosi, pa apu teu yainikewai.
2a0e0e00af	Panumu apu teuwa, nini xiyeri ne xoyerinepuworixe. Kakinauwa ne nimaririwowai, pa amure, sewai asinaku apimini kutu xumoki upurei saroria, Xoiteue neu xapa tinepina,” wotai.
2a0e0f00bb	Kire apu Yesusu xeika xoye netaie pa kuna iyeserina, Yesusu ipaki kauna, “Xui apue Xoiteue xuiapu yakunikirouna yause xosa misineri tupumoru nepineria, nini nimariri wopineri,” xetai.
2a0e100072	Kakatia Yesusue ipaki kauna, “Kire apue kokaipa xoye xoyewopure, xokupa apu yainiketai. Pa xoye xosa kopinerire.
2a0e1100b3	Xoyewopure iyaretai yause xosa, nupo saina apu xesawati ekime kanikeyai apu xekenikepure xowotai. Xouna muanumu kuna kanikina, ‘Tini kouwa, xokupa sapi itou ireiyetai,’ xetai.
2a0e1200cf	Kakati pa xokupa apue kunauneri, ‘Sini xowopukiri xana xuwe,’ xeteneai. Kakerineri kire apue kunauna, ‘Ye kire ou masa isayaiyeitiaina, xouneia xekopine. Kakepinena ye utopi xana xuweni kutu,’ xetai.
2a0e130096	Kakati kirei kunauna, ‘Ye pulmakau 10-teu saina tepure isayaiyeitiaina, saina xosa eruru nikepure xowopure. Kakepinena ye utopi xana xuwe,’ xetai.
2a0e140050	Kireipa kunauna, ‘Ye mukatie xui titiai. Pa xati ye utopi xana xuwe,’ xetai.
2a0e150158	“Kakeri saina apue ninipo kuna nupo kokaipa apu xosa tina xiyeri xowotai. Kokaipa apue pa kuna iyeseri kisamaira wati nupo saina apu ipaki kauna, ‘Ne sapauni xounau mua erewesepu xokupa kokaipa imeyau xeika xayaka imeyau xeika texinau, apimi xauna, mupuniki xoxi xeki, ekiniki komosi, sianiki xoxi xeki, sonikinau yeu atoro kouwo,’ wotai.
