0100000006	1 Mose
090a090098	Sobald nun Saul den Rücken gewandt hatte, um von Samuel wegzugehen, da verwandelte ihm Gott sein Herz; und alle diese Zeichen trafen an jenem Tage ein.
090a0a00be	Denn als sie dorthin, nach Gibea, kamen und ihm die Prophetenschar begegnete, da kam plötzlich der Geist Gottes über ihn, so daß er mitten unter ihnen in prophetische Begeisterung geriet.
090a0b00ee	Als nun alle, die ihn von früher her kannten, sahen, wie er sich gleich den anderen als Prophet gebärdete, fragten die Leute sich untereinander: »Was ist denn mit dem Sohn des Kis vorgegangen? Gehört denn Saul auch zu den Propheten?«
090a0c0088	Da antwortete ein Mann von dort: »Aber wer ist denn deren Vater?« Daher rührt das Sprichwort: »Gehört Saul auch zu den Propheten?«
090a0d0055	Als dann seine prophetische Begeisterung vorüber war und er nach Hause gekommen war,
090a0e00ce	fragte sein Vetter ihn und seinen Knecht: »Wohin seid ihr gegangen?« Er antwortete: »Wir wollten die Eselinnen suchen, und als wir sahen, daß sie nirgends zu finden waren, sind wir zu Samuel gegangen.«
090a0f004b	Da bat ihn sein Vetter: »Teile mir doch mit, was Samuel euch gesagt hat!«
090a1000c9	Da erwiderte Saul seinem Vetter: »Nun, er hat uns mitgeteilt, daß die Eselinnen sich wiedergefunden hätten.« Was ihm aber Samuel in betreff des Königtums gesagt hatte, davon verriet er ihm nichts.
090a110043	Hierauf berief Samuel das Volk zum (Heiligtum des) HERRN nach Mizpa
090a1200f2	und sagte zu den Israeliten: »So hat der HERR, der Gott Israels, gesprochen: ›Ich bin’s, der Israel aus Ägypten heraufgeführt und euch aus der Hand der Ägypter und aus der Gewalt aller Königreiche, die euch bedrängten, errettet hat.
090a13011b	Ihr aber habt jetzt euren Gott verworfen, der euch aus allen euren Nöten und Bedrängnissen errettet hat, und habt zu ihm gesagt: ›Nein, einen König sollst du über uns einsetzen!‹ Nun denn, so stellt euch vor dem HERRN nach euren Stämmen und nach euren Tausendschaften auf!«
090a14006a	Als dann Samuel alle Stämme Israels hatte antreten lassen, wurde der Stamm Benjamin durchs Los getroffen;
090a1500d1	und als er den Stamm Benjamin nach seinen Geschlechtern antreten ließ, wurde das Geschlecht der Matriten und aus diesem Saul, der Sohn des Kis, getroffen; als man aber nach ihm suchte, war er nicht zu finden.
090a160095	Da fragte man nochmals beim HERRN an: »Ist der Mann überhaupt hergekommen?« Der HERR antwortete: »Jawohl, er hält sich beim Gepäck versteckt.«
090a170088	Da eilte man hin und holte ihn von dort; und als er dann mitten unter das Volk trat, überragte er alle anderen um eines Hauptes Länge.
090a1800ce	Da sagte Samuel zu dem ganzen Volk: »Seht ihr wohl, wen der HERR sich erwählt hat? Diesem kommt keiner im ganzen Volke gleich!« Da erhob das ganze Volk ein Jubelgeschrei und rief: »Es lebe der König!«
090a1900cb	Darauf brachte Samuel die Rechte des Königtums zur Kenntnis des Volkes und trug sie in ein Buch ein, das er vor den HERRN niederlegte; danach entließ Samuel das ganze Volk, einen jeden in seine Heimat.
090a1a0092	Auch Saul kehrte in seinen Wohnort nach Gibea zurück, und eine Kriegerschar der Tapferen, denen Gott das Herz gerührt hatte, gab ihm das Geleit.
090a1b00bb	Einige nichtswürdige Leute aber sagten: »Was wird der uns helfen können?« So verachteten sie ihn und ließen ihm kein Huldigungsgeschenk zukommen; doch er tat, als merkte er es nicht.
090b0100e4	(Nach ungefähr einem Monat aber) zog der Ammoniter Nahas heran und belagerte Jabes in Gilead. Da ließ die gesamte Bürgerschaft von Jabes dem Nahas sagen: »Schließe einen Vertrag mit uns, so wollen wir uns dir unterwerfen.«
090b0200c8	Aber der Ammoniter Nahas antwortete ihnen: »Nur unter der Bedingung will ich einen Vertrag mit euch schließen, daß ich jedem von euch das rechte Auge aussteche und dadurch ganz Israel beschimpfe.«
090b0300cd	Da ließen ihm die Ältesten von Jabes sagen: »Gewähre uns eine Frist von sieben Tagen, damit wir Boten in alle Teile Israels senden! Wenn dann niemand uns Hilfe leistet, so wollen wir uns dir ergeben.«
090b040082	Als nun die Boten nach Gibea kamen, wo Saul wohnte, und ihr Anliegen dem Volke vortrugen, brachen alle Leute in lautes Weinen aus.
090b0500b3	Saul aber kam gerade hinter den Rindern her vom Felde heim und fragte: »Was hat das Volk, daß es weint?« Als man ihm dann mitteilte, was die Männer von Jabes berichtet hatten,
090b06005f	kam beim Vernehmen dieser Nachricht der Geist Gottes über ihn, und er geriet in heftigen Zorn.
090b07012a	Er nahm also ein Paar Rinder, zerstückte sie, sandte die Stücke durch Boten in alle Teile Israels und ließ bekanntmachen: »Wer nicht mit auszieht hinter Saul und Samuel her, dessen Rindern soll es ebenso ergehen!« Da fiel ein heiliger Schrecken auf das Volk, so daß sie auszogen wie ein Mann;
090b08005d	und als er sie bei Besek musterte, waren es 300000 Israeliten und 30000 Mann vom Stamme Juda.
090b09010f	Man sagte nun zu den Boten, die gekommen waren: »Meldet den Einwohnern von Jabes in Gilead folgendes: ›Morgen, wenn die Sonne heiß scheint, wird euch Hilfe werden!‹« Als nun die Boten bei ihrer Heimkehr dieses den Bürgern von Jabes berichteten, freuten diese sich
090b0a0084	und ließen den Ammonitern sagen: »Morgen wollen wir zu euch hinausziehen; dann mögt ihr mit uns verfahren, wie es euch beliebt!«
090b0b0148	Als Saul dann am andern Morgen seine Mannschaft in drei Heerhaufen geteilt hatte und diese in das feindliche Lager zur Zeit der Morgenwache eindrangen, richteten sie ein Blutbad unter den Ammonitern an, bis der Tag am heißesten wurde; und die Übriggebliebenen wurden so zersprengt, daß nicht zwei von ihnen beisammen blieben.
090b0c009f	Da sagte das Volk zu Samuel: »Wer sind die, welche gesagt haben: ›Saul sollte König über uns sein?‹ Her mit diesen Männern, daß wir sie totschlagen!«
090b0d007a	Saul aber entgegnete: »Niemand soll heute den Tod erleiden, denn heute hat der HERR dem Volke Israel Rettung geschafft!«
090b0e006e	Samuel aber forderte das Volk auf: »Kommt, laßt uns nach Gilgal ziehen und dort das Königtum bestätigen!«
090b0f00d5	Da zog das gesamte Volk nach Gilgal und setzte dort Saul vor dem HERRN in Gilgal zum König ein. Man schlachtete dort Heilsopfer vor dem HERRN, und Saul samt allen Israeliten feierten dort ein großes Freudenfest.
090c0100a3	Darauf sagte Samuel zu ganz Israel: »Seht, ich bin in allem, was ihr mir vorgetragen habt, eurem Wunsche nachgekommen und habe einen König über euch eingesetzt.
090c0200ee	So wird denn nunmehr der König an eurer Spitze einhergehen. Ich aber bin alt und grau geworden, so daß nun meine Söhne unter euch sind. Ich habe aber meinen Wandel von meiner Jugend an bis auf den heutigen Tag vor euren Augen geführt.
090c030143	Hier stehe ich: tretet vor dem HERRN und seinem Gesalbten gegen mich auf! Wem habe ich seinen Ochsen, wem seinen Esel weggenommen? Wen habe ich übervorteilt, wem Gewalt angetan? Oder von wem habe ich ein Geschenk angenommen, daß ich mir dadurch die Augen hätte blenden lassen? – so will ich es euch zurückerstatten!«
090c040084	Da antworteten sie: »Du hast uns nicht übervorteilt und uns keine Gewalt angetan, hast auch von niemand irgend etwas angenommen.«
090c0500db	Darauf fuhr er fort: »Der HERR ist heute mein Zeuge euch gegenüber, und ebenso ist auch sein Gesalbter Zeuge, daß ihr gar nichts (von unrechtem Gut) in meinem Besitz gefunden habt.« Sie riefen: »Ja, er ist Zeuge!«
090c06009a	Hierauf sagte Samuel weiter zum Volke: »Ja, Zeuge ist der HERR, der Mose und Aaron geschaffen und der eure Väter aus dem Lande Ägypten hergeführt hat!
090c070099	Jetzt aber tretet her, damit ich euch vor dem HERRN ins Gewissen rede und euch alle Wohltaten vorhalte, die der HERR euch und euren Vätern erwiesen hat!
090c0800ce	Als Jakob nach Ägypten gekommen war und eure Väter zum HERRN um Hilfe schrien, da sandte der HERR Mose und Aaron, damit sie eure Väter aus Ägypten wegführten und ihnen Wohnsitze in diesem Lande gäben.
090c090103	Als sie (eure Väter) aber den HERRN, ihren Gott, vergaßen, ließ er sie in die Gewalt Siseras, des Heerführers (des Königs Jabin) von Hazor, fallen und in die Gewalt der Philister und in die Gewalt des Königs der Moabiter; die fingen Kriege mit ihnen an.
090c0a00ec	Als sie nun zum HERRN um Hilfe schrien und bekannten: ›Wir haben gesündigt, daß wir den HERRN verlassen und den Baalen und Astarten gedient haben! Jetzt aber errette uns aus der Gewalt unserer Feinde, so wollen wir dir dienen!« –
090c0b009f	da sandte der HERR Jerubbaal und Barak, Jephthah und Samuel und errettete euch aus der Gewalt eurer Feinde ringsum, so daß ihr in Sicherheit wohnen konntet.«
090c0c00cf	»Als ihr aber saht, daß Nahas, der König der Ammoniter, gegen euch heranrückte, da sagtet ihr zu mir: ›Nein, ein König soll über uns herrschen!‹, während doch der HERR, euer Gott, euer König ist.
090c0d0081	Nun denn – da ist der König, den ihr erwählt, den ihr verlangt habt; ja, der HERR hat nun einen König über euch eingesetzt.
090c0e00fb	Werdet ihr nun den HERRN fürchten und ihm dienen, seinen Weisungen gehorchen und euch gegen die Befehle des HERRN nicht auflehnen, sondern ihr beide, sowohl ihr selbst als auch der König, der über euch herrscht, dem HERRN, eurem Gott, folgsam sein?
090c0f00c3	Wenn ihr aber den Weisungen des HERRN nicht gehorcht, sondern euch gegen die Befehle des HERRN auflehnt, so wird die Hand des HERRN gegen euch sein, wie sie vormals gegen eure Väter gewesen ist.
090c10006d	Jetzt aber tretet her und achtet auf das große Ereignis, das der HERR vor euren Augen wird geschehen lassen.
090c110116	Es ist jetzt doch die Zeit der Weizenernte; ich will aber den HERRN anrufen, er möge Donnerschläge und Regen kommen lassen; dann werdet ihr erkennen und einsehen, ein wie großes Unrecht ihr vor den Augen des HERRN begangen habt, indem ihr einen König für euch verlangtet!«
090c1200a2	Als dann Samuel den HERRN anrief, ließ dieser an jenem Tage Donner und Regen kommen, so daß das ganze Volk in große Furcht vor dem HERRN und vor Samuel geriet.
090c130110	Da richtete das ganze Volk die Aufforderung an Samuel: »Lege Fürbitte für deine Knechte bei dem HERRN, deinem Gott, ein, daß wir nicht zu sterben brauchen, weil wir zu allen unsern Sünden auch noch das Unrecht hinzugefügt haben, einen König für uns zu verlangen!«
090c1400ca	Samuel aber erwiderte dem Volke: »Fürchtet euch nicht! Ihr habt zwar all dieses Unrecht begangen; aber weicht nur nicht vom Gehorsam gegen den HERRN ab, sondern dient dem HERRN mit eurem ganzen Herzen
090c150080	und fallt nicht von ihm ab, daß ihr den Götzen nachgeht, die nicht helfen und nicht erretten können, weil sie ja nichts sind.
090c160091	Der HERR dagegen wird um seines großen Namens willen sein Volk nicht verstoßen, weil es dem HERRN gefallen hat, euch zu seinem Volke zu machen.
090c1700ae	Auch von mir sei es fern, mich am HERRN zu versündigen, daß ich davon ablassen sollte, Fürbitte für euch einzulegen! Nein, ich will euch den guten und rechten Weg lehren.
090c18007f	Nur fürchtet den HERRN und dient ihm aufrichtig mit eurem ganzen Herzen; denn beachtet wohl, was er Großes an euch getan hat!
090c19005c	Wenn ihr aber dennoch böse handelt, so werdet ihr samt eurem König hinweggerafft werden.«
090d010052	Saul war … Jahre alt, als er König wurde, und herrschte … Jahre über Israel.
090d020115	Er wählte sich dreitausend Mann aus Israel aus, von denen sich zweitausend bei ihm zu Michmas und im Gebirge von Bethel befanden, während tausend Mann unter Jonathan zu Gibea im Stamme Benjamin standen; das übrige Kriegsvolk hatte er entlassen, einen jeden zu seinen Zelten.
090d0300d0	Da zertrümmerte Jonathan die Säule der Philister, die in Gibea stand. Das kam zur Kenntnis der Philister; Saul aber ließ die Posaune im ganzen Lande erschallen und sagte: »Die Hebräer sollen es hören!«
090d0400ce	Als nun ganz Israel die Kunde vernahm, Saul habe die Säule der Philister zertrümmert und Israel habe dadurch die Philister tödlich beleidigt, da wurde das Volk aufgeboten, dem Saul nach Gilgal zu folgen.
090d0500e4	Die Philister aber sammelten sich zum Kampf mit Israel: dreitausend Kriegswagen und sechstausend Reiter und Fußvolk so zahlreich wie der Sand am Ufer des Meeres; die zogen herauf und lagerten bei Michmas östlich von Beth-Awen.
090d0600d7	Als nun die Mannschaft der Israeliten sah, daß sie sich in einer schlimmen Lage und in arger Bedrängnis befand, versteckten sich die Leute in den Höhlen und Dickichten, in den Felsspalten, Gräbern und Zisternen;
090d0700b2	manche begaben sich sogar (über die Jordanfurten) ins Land der Gaditen und nach Gilead. Saul aber befand sich immer noch in Gilgal, und das ganze Kriegsvolk folgte ihm zitternd.
090d08009c	Er wartete nun sieben Tage bis zu der von Samuel bestimmten Zeit; als Samuel aber nicht nach Gilgal kam und seine Leute ihn verließen und sich zerstreuten,
090d090072	befahl Saul: »Bringt mir (die Tiere für) das Brandopfer und die Heilsopfer her!« Und er vollzog das Brandopfer.
090d0a0086	Kaum war er aber mit der Darbringung des Brandopfers fertig, als Samuel erschien. Saul ging hinaus ihm entgegen, um ihn zu begrüßen;
090d0b00e4	Samuel aber fragte: »Was hast du getan?« Saul antwortete: »Weil ich sah, daß das Kriegsvolk mich verließ und sich zerstreute und du zur bestimmten Zeit nicht kamst, die Philister aber sich schon bei Michmas gesammelt haben,
090d0c00d4	da dachte ich: ›Jetzt werden die Philister gegen mich nach Gilgal herabziehen, ehe ich noch die Huld des HERRN für mich gewonnen habe‹; da habe ich mir denn ein Herz gefaßt und das Brandopfer dargebracht.«
090d0d00d9	Da sagte Samuel zu Saul: »Du hast töricht gehandelt, daß du das Gebot, das der HERR, dein Gott, dir gegeben hat, nicht beobachtet hast, sonst hätte der HERR jetzt dein Königtum über Israel für immer bestätigt;
090d0e00e5	nun aber wird dein Königtum keinen Bestand haben. Der HERR hat sich einen Mann nach seinem Herzen gesucht, und der HERR hat ihn zum Fürsten über sein Volk bestellt; denn du hast nicht befolgt, was der HERR dir geboten hatte.«
090d0f00f2	Hierauf machte Samuel sich auf, verließ Gilgal und ging seines Weges; der Rest des Heeres aber folgte dem Saul von Gilgal nach Gibea im Stamme Benjamin; dort musterte Saul das Kriegsvolk, das sich noch bei ihm befand, etwa sechshundert Mann,
090d1000ab	und verblieb mit seinem Sohne Jonathan und der ihm zur Verfügung stehenden Mannschaft zu Geba im Stamme Benjamin, während die Philister sich bei Michmas gelagert hatten.
090d1100a4	Da zog die plündernde Schar aus dem Lager der Philister in drei Abteilungen aus: die eine Abteilung wandte sich in der Richtung gegen Ophra in die Landschaft Sual,
090d1200ba	die zweite Abteilung zog in der Richtung gegen Beth-Horon, und die dritte Abteilung schlug die Richtung nach dem Hügel ein, der über die Hyänenschlucht emporragt, nach der Wüste hin.
090d1300aa	Es war aber kein Schmied im ganzen Lande Israel zu finden; denn die Philister hatten gedacht: »Die Hebräer sollen sich keine Schwerter und Spieße anfertigen dürfen!«
090d140094	Daher mußten alle Israeliten zu den Philistern hinabgehen, sooft jemand seine Pflugschar oder Hacke, seine Axt oder seine Sichel zu schärfen hatte
090d150096	und sooft die Schneiden an den Pflugscharen oder an den Spaten und Hacken und Äxten stumpf geworden waren und um die Ochsenstecken gerade zu richten.
090d1600da	So kam es denn, daß beim Ausbruch des Krieges kein Schwert und kein Spieß in der Hand des ganzen Kriegsvolks, das Saul und Jonathan bei sich hatten, zu finden war; nur Saul und sein Sohn Jonathan besaßen Waffen. –
090d170048	Ein Posten der Philister aber war nach dem Paß von Michmas vorgerückt.
