2800000007	Matthew
2c07310065	"Heaven is my throne, and the earth is my footstool: what house will you build for me, says the Lord;
2c07320048	or, what is the place of my rest? Has not my hand made all these things?
2c07330079	Oh! stiff necked, and uncircumcised in heart and ears, you always resist the Holy Spirit: as your fathers did, so do you.
2c073400ba	Which of the prophets did not your fathers persecute? yes, they slew those who spoke before, of the coming of that Righteous One, of whom you have now become the betrayers and murderers.
2c0735004c	Who have received the law through ranks of messengers, and have not kept it.
2c0736005a	And hearing these things, they were cut to the heart; and they gnashed their teeth at him.
2c0737008f	But he, being full of the Holy Spirit, looking up steadfastly toward heaven, saw the glory of God, and Jesus standing at the right hand of God.
2c07380064	And he said, Behold, I see the heavens opened, and the Son of Man standing at the right hand of God.
2c0739005f	But crying out with a loud voice, they stopped their ears, and rushed upon him with one accord.
2c073a008d	And casting him out of the city, they stoned him; and the witnesses laid down their garments at the feet of a young man, whose name was Saul.
2c073b004d	And they stoned Stephen, invoking, and saying, Lord Jesus, receive my spirit.
2c073c008a	And bending his knees, he cried with a loud voice, O Lord, charge not this sin to their account. And when he had said this he fell asleep.
2c080100df	And Saul was well pleased with his slaughter. And at that time there was a great persecution against the congregation in Jerusalem; and they were all dispersed through the regions of Judea, and Samaria, except the Apostles.
2c08020048	And devout men carried away Stephen, and made great lamentation for him.
2c08030076	But Saul made havoc of the congregation, entering into houses, and dragging men and whom, whom he committed to prison.
2c08040059	Nevertheless, they who were dispersed, went about declaring the glad tidings of the word.
2c0805004b	Then came Philip to the city of Samaria, and announced the Messiah to them.
2c0806008a	And the people unanimously attended to the things that were spoken by Philip; as they heard them, and saw the miracles which he performed.
2c0807008f	For, unclean spirits, which had possessed many, crying with a loud voice, came out of them; and many, who were paralytic and lame, were healed.
2c08080025	And there was great joy in that city.
2c080900ad	But there was a certain man named Simon, who had, before, in that city, used magic, and astonished the nation of Samaria; pretending himself to be some extraordinary person:
2c080a0069	to whom they all paid regard, from the least to the greatest, saying, This man is the great power of God.
2c080b0063	And they paid regard to him; because he had, for a long time, astonished them wit his enchantments.
2c080c00a4	But when they gave credit to Philip, declaring the glad tidings concerning the kingdom of God, and the name of Jesus Christ: they were immersed, both men and women.
2c080d0097	And Simon himself also believed; and being immersed, he kept near to Philip, beholding with amazement, the great and powerful miracles which were done.
2c080e007d	Now when the Apostles, who were at Jerusalem, heard that Samaria had received the word of God, they sent them Peter and John;
2c080f004a	who, going down, prayed for them, that they might receive the Holy Spirit.
2c08100065	(For he was not yet fallen on any of them; only, they were immersed into the name of the Lord Jesus.)
2c08110040	Then they laid hands on them, and they received the Holy Spirit.
2c08120072	Now when Simon saw that the Holy Spirit was given by the imposition of the Apostles' hands, he offered them money,
2c08130060	saying, Give me also this power, that on whomsoever I lay hands, he may receive the Holy Spirit.
2c08140091	But Peter said to him, Let your money go with you to destruction, since you have thought that the free gift of God might be purchased with money.
2c0815005b	You have no part nor lot in this matter; for your heart is not upright in the sight of God.
2c08160078	Reform, therefore, from this your wickedness; and beg of God, if, indeed, the thought of your heart may be forgiven you;
2c0817004c	for I perceive that you are in the gall of bitterness, and bond of iniquity.
2c08180092	And Simon answered, and said, Make your supplications to the Lord on my behalf; that none of these things which you have spoken, may come upon me.
2c081900ae	Now when they had borne their testimony, and had spoke the word of the Lord, they turned back for Jerusalem; and declared the glad tidings in many villages of the Samaritans.
2c081a0097	And a messenger of the Lord spoke to Philip, saying, Arise, and go toward the south, by the way that goes down from Jerusalem to Gaza, which is desert.
2c081b00c6	And he arose, and took his journey; and, behold, a certain Ethiopian officer, a grandee of Candace, the queen of the Ethiopians, that was over all her treasure, who had come to worship at Jerusalem,
2c081c0042	was returning, and sat in his chariot, reading the Prophet Isaiah.
2c081d004b	And the Spirit said to Philip, Approach, and join yourself to this chariot.
2c081e006f	And Philip, running up, heard him read in the Prophet Isaiah, and said, Do you understand what you are reading?
2c081f0078	And he said, How can I, unless some one should guide me? And he requested Philip that he would come up and sit with him.
2c082000b1	Now the passage of scripture which he was reading, was this, "He was brought to the slaughter, as a sheep; and as a lamb before its shearer, is dumb; so he opened not his mouth.
2c08210081	In his humiliation his condemnation was extorted; and who shall describe his generation? for his life is cut off from the earth."
2c0822007c	The officer answering Philip, said, I beseech you, of whom does the prophet say this? --of himself, or of some other person?
2c0823006b	Then Philip opened his mouth, and beginning from the scripture, told him the glad tidings concerning Jesus.
2c08240082	And as they went along the way, they came to a certain water, and the officer said, Behold, water; what hinders my being immersed?
2c0826007d	And he ordered the chariot to stop, and they both went down into the water, both Philip and the officer; and he immersed him.
2c082700a4	And when they were come up out of the water, the Spirit of the Lord suddenly conveyed away Philip, and the officer saw him no more: so he went on his way rejoicing.
2c0828007f	But Philip was found at Azotus; and going on thence, he proclaimed the glad tidings in all the cities, till he came to Cesarea.
2c09010074	But Saul, still breathing out threatenings and slaughter against the disciples of the Lord, came to the high priest,
2c090200ad	and petitioned for letters from him to the synagogues at Damascus; that, if he found any of that way, whether they were men or women, he might bring them bound to Jerusalem.
2c0903007b	And as he was proceedings on his journey, and was come near to Damascus, on a sudden, a light from heaven shone around him;
2c09040060	and he fell to the ground, and heard a voice saying to him, Saul, Saul, why do you persecute me?
2c09050053	And he said, Who art thou, Lord? And the Lord said, I am Jesus, whom you persecute:
2c09060048	but arise, and go into the city, and you shall be told what you must do.
2c09070063	And the men who traveled with him, stood astonished; hearing, indeed, the voice, but seeing no one.
