2a00000004	Luke
2a13130044	Nau vavade hanaasenehethaude, Hadnehanāhene yauthauyauna hedan jea.
2a1314007a	Nau jasaa haejenauusa, Vahadāhene, Naune, heyewnau havāejethāwau, neaunaunedenau nejenanauwau hāheāhaunaa, hathāhuk:
2a1315008a	Heee dauhusathane, hanau nananene daugaugaunauauwunanenene: nananene hedanau henee hājejenayaunau, nau hadegauuchu henee hājejenayaunau.
2a131600d2	Nau haeāedauwuna, hehethee nehayau hadenaa hadauchuwuhathane, nananene hauhauganene wauwau. Haenauwu henee daugaugaunauauwunanenenau, hedanauwau henee nājejenayaunau, nau hadgauuchauwau henee nājejenayaunau:
2a13170075	Naudu gauhājevā navāejethāwau nedauhaenaeevāejethā, henee hāejaenauusanaune hadeesedanauwau nehayau javaānee?
2a13180075	Nau haeāedauwuna henee daunauthetheaugunethe, Hedanauwunaa vāejethā, nau hadevenau henee vadadauchuvāejethāvade.
2a13190040	(Nau hathāhuk, Vahadāhene, nanethenauau vadadauchuvāejethā.)
2a131a0092	Hanau hāedauwunathane, Henee dathājee hanesāde nanethenauau hadnevenade; nau henee janejasedede, daudause henee henetheyaunau hadnedanauwunade.
2a131b006c	Hau hena naujauthauwauau, henee najevadaunajawaunaunauau, hadjāthauva hede, nau hadnaunauauva hathaājenau.
2a131c0048	Nau hāesanāsenehede nuu, haenedauva, haenauauhuyehaunauau Dādaunedan.
2a131d007c	Nau hethauwuu, hāayānauusade Bethphage nau Bethany, haua Olives haseāgu, Haesayānautheava hanesenethe hethauguhādaunau.
2a131e00d6	Najesaa nananena hesee hajasee hauauwudan hathaāsana, hathauhuk; nanaa waudasanagu hadveehauna dātheveehauchavesau hadduguhude, hehauwuthauune henane dachaugu: hadaugunauva, nau hadjāchaudauneva hede, hathauhuk.
2a131f007c	Nau hith daun henane naudedaunānagu, Naudu hauaugunauna hethānagu? hesau jenaasenehethauna, hanau Vahadāde haddaununaude.
2a1320004f	Nau henee hautheavathee hanaāejathāauthee, nau haeveehanauau neesenehethaude.
2a13210077	Nau daunausunaugunauthee dātheveehauchavesaune, hedauneenith, Naudu haaugunauna dātheveehauchavesau? hathāhaugaunee,
2a13220033	Nau hanaāāedauwunauthee, Vahadāde haddaununaude.
2a132300a4	Nau haenauuchaudaunanauau Hejavaneauthusaun: nau haedadasanauwunanauau hedāchaunenau dasee dātheveehauchavesaun, nau haeaugaugunaunanauau Hejavaneauthusaun dasee.
2a13240039	Nau daunausuyehaude, haesasaanauwu hedāchaunenau vaunaa.
2a132500fb	Nau hāayānauusade, wauwu haeauwusa hauanee Olives, haunauude hadauchude hethauguhādaunau hanaāaunauwuthajauthee nau haevaveenethedaunanauau Hejavaneauthu nauguu haevasānadedaune heee vahee hathāenauthaunee henesethaunene henee henauhauthaunenau;
2a13260084	Haunauwuthajauau Naja henee jaunaude haneneseede Vahadāhenith: danādauyauau hejavaa, nau vaveenethedauwuu javaājauudaa, hāheagu.
2a1327006e	Nau hauthauau Nesethajauhuhau hehethee henanedaa, Hechauhauthethāhe, neuwune hāthauguhādaunauau, hathāhuk.
2a13280095	Nau haeauchuhanāedauwuna nau hasenehethauhuk, Nananenau nāedauwunathana henee, hith nuu dādaunaugagaunee, hauunauganauau chauchaunu hadneduhuthee.
2a13290039	Hau hāayānauusade, hāenauhaudauau hedan, nau haevewau,
2a132a008e	Hanaāenehede, hith heaenauwunagu, ha nananene, ha nuu hadeseve, hayauhuhau naathuu hadādaunahedaunaa, hau hewaunehaa yaunaudaunane hasesāe.
2a132b00a1	Hanau hese hadnedasāna henee haujauthauwauau hadnesedethee havathegauuha heee nananene, nau hadnechauchuaunāna nauanee, nau hadnaunaunehāna daudauna hehethee,
2a132c00bd	Nau hadnanaunauvaenāna, nau hadāeyaunewauau hanedauchaunawaunauau; nau hadnehauwunaudanauwunā hanesāhenith hauunaugane hanathaugunethe; hanau nananene daujaenauwu hāenauujādaunathana.
2a132d0072	Nau hanaāeyehaude vadanedaunauauwuu, nau hanaāenudanaude henee neaudaunanethe jedauwuu, nau henee naudaunanethe;
2a132e008f	Hanaāāedauwunaude, Wauthaunauhuu, Naudauauwuu haneauauwunee hadnevevethahedaunee: hau nananena haesedena nedaunaudee heyāenau havedehehauau.
2a132f00a5	Nau haeautheda hayauwusenenee vadanedaunauauwuu. Hau najanauau vevethahevahehauau nau wauthaunauhāhehauau nau najavahehauau henanedanede haeneenanaudehaa hadnaāde,
2a13300058	Nau haeeyauhuune nesenehāde hanau vahee henanedanede haenāedevenenau dauhujaathehāde.
2a140100d9	Nau hethauwuu, henee jasaa hena hesee, denausunauthedade henanedanede vadanedaunauauwuu, nau haeauthedaude waunauyaunee hethadenee, najanauau vevethahevahehauau nau wauthaunauhāhehau haeedasaa nauguu vachaugananenau,
2a1402008c	Nau hanaāanadethauthee, Jeauthedaunāa, hayew hāenaudahede hāenesedaude nuu hayauhuhau? wauāthe hanaa henee havenāde nuu hāenaudahede?
2a14030066	Nau hanaāauchuhananāedauwunaude, Nechau hadnaudedaunathana hanesadee hayewhu; nau hadjeāedauwuneva:
2a14040052	Heedusaayāde Jaun, gauhuhuthaune hejavaa, wauāthe hehethee henanedaa? hathauhuk.
2a14050084	Nau haeeegaugaugauudenauau, hith hesauhesenehethaunauaugu, hehethee hejavaa; hahagaunee, Naudu haejethauwaudaunauna? hanāthānauau.
2a14060094	Hau hethaunauaugu, hehethee henanedaa; Vahee henanedanede hanāedaudauauvānauau hauunaugāe, hanau hethauwaenaunauthee henee Jauneau dauhaeyānith.
2a1407003c	Nau haeāedauwunanauau, daujeneauthedaunauthee daunathaunee.
2a1408007b	Nau Hejavaneauthusau hanaāāedauwunaude, Daudause gauhaudnauthedaunathava daun nāenaudahede nāenesedaude nuu hayauhuhau.
2a140900c0	Hanaāejasesanadedauau henanedanede heee dajenehede; Jasaa henane haejenane dadajevenevesenethauchayau, nau haeehathauauauwujethāhehau, nau haejathāau hesee vavāaune vedauauwuu haegudaunā.
2a140a00c2	Hāenauauchaunee haeyethautheava wauwaune hesee thauauauwujethāhehau, henee hadjevenāde vevenaudenau hehethee dadajevenevesenethauchayaunaa: hau haeneneseguhuu, nau haejathethajenāhee jessaa.
2a140b007d	Nau jea haeyethautheava jachau wauwaune; nau haeneneseguhunauau jea, haedadayānauchuhanauau, nau haejathethajenāhee jessaa.
2a140c0057	Nau jea haeyethautheave nanaseauwaunee: nau haeanasenehanauau jea, nau haenuguthanauau.
2a140d0090	Hanaāenehede hadāhevāhe dadajevenevesaa, Hewauaujeesedaunaune? Hadautheawauau navechauthau nāa: Nauchāe hadeneehauthee hāenauhauwaunauthe.
2a140e00a8	Hau thauauauwujethāhehauau hāenauhauwauthee, haegaugaugauudenauau, Naa nananede hadvanehanāde: nahājauau hadenauaune, henee headevanehanahedaunau hadenehanahenauau.
2a140f007c	Hanaāenuguthauthee dadajevenevesenethauchayaunaa, nau haenaanauau. Haudneduseha hadāhevāhe dadajevenevesenethauchayaunaa?
2a141000a5	Hadejaude nau hadnauauhaude nuu thauauauwujethāhehau, nau hadgauchuhuvāde dadajevenevesenethauchayau, hathauhuk, Nau hāenedauwauduu, hadnehauwunaasau, hahagaunee.
2a141100a7	Nau haenāauhauva, nau hanaāāedauwunaude, Dusau nuu henee wauthaunauhuu, Hauunauganau hauauvāhehauau hausāguthaunenau, hanānanenith hāhe hanadāde nedautheaunee?
2a14120061	Daun janesee dasee nuu hauunaugane hadthauusee, hau dasejaneseagu hanānauchauwuthauathāaunaude.
2a141300bb	Nau najanauau vevethahehehauau nau wauthaunauhāhehauau chauchaunu haegaugauanavanauau hadnesedanauthee; nau haeedauwu henanedanede heee dauhāenuu henee dauhuanadede nuu dajenehede heee.
2a141400f0	Nau haeaunauyauhauvanauau, nau haeautheavanauau haunauyauhauthāhehau, hadnanadaunethānethe hadchuvāhevathe henanenau, henee hadnesedanauwunethe hedanadedaunau, henee hadenauuchaudaunauthee hejadenenau nau naunaudāhenethe hauchuwunanene.
2a141500e0	Nau haenaunaudedaunanauau, Hechauhauthethāhe, haenaunee henee hasenehenaune nau nethauwuchauhauthethāne, daudause hāhauwujāvedaugauhauwaunauau henanedanauau hegau, hau hanechauhauthethāne hesee Hejavaneauthuu hethauwuu:
2a1416004b	Gaunaasauau heee nananee hadnevenade hauāyaunau Caesar, gauwauāthe hegau?
2a14170054	Hau haeaenauwu henadaunedaudenenau, nau hanaāāedauwunaude, Naudu haevadauvasehena?
2a14180079	Jenauhauthehee vāejethāe. Hanaa hewauthaunenauaudene, nau hanaa hewauthaunauhanede? Haeauchuhanāedauwunanauau, Caesar.
2a14190090	Nau hanaāāedauwunaude, Jauaunaudaunaa heee Caesar hayauhuhau henetheyaunau Caesar, nau Hejavaneauthau hayauhuhau henetheyaunau Hejavaneauthau.
2a141a008e	Nau haejeneesedanauwu hedanadedaunene hathaājedaunenee henanedanede: nau haegaugauanadauwu hedauchuhanehedaunene, nau hanaāedādaunauguthee.
2a141b006b	Hanaāejeedauchauthee jasae Sadducees, hayāthajauhuhau henee hadjejaegauhadenenee: nau haenaudedaunanauau,
2a141c010c	Hechauhauthethāhe, Moses hathauthaunauwunānauau, Hith daun henane henauhauwauau gaujauaudāheyaugaune, heneneyaugaune, nau gaujauaudāheyaugaune jedāeyauneveyaugaune, henee henauhauwauau hanādanaude henenene, nau hanānesaunede heee henauhauwauau, hathauhaugaunee.
2a141d006d	Hena heee haenesaudauchunauau henahavaevadehehauau: nau jasaa nedauau haeenene, nau haenaja haejedāeyauneve.
2a141e0038	Nau naneseauwaude haeneva, nau haenaja haejedāeyauneve.
2a141f0087	Nau nanaseauwaude haeneva; nau vavade hanaasene nanesaudauchuauwaude jea, nau haejenauthanauau dāeyaunauau, nau haegaujauaudāhenauau.
2a14200026	Waunee vahee hesā haegaujauaudā jea.
2a14210055	Henaheee jaegauhadeneyāgu hanaane hadnevādaune? heee hanesaudauchunethe daunevāde.
2a1422006f	Nau Hejavaneathusau haeauchuhanāedauwuna, dāeyaunauauau nuu hathāauauvaa nenevadedaunee, nau nenenehaudenee:
2a14230092	Hau daun naunauguathee hadnenaededuu hena henaedede, nau jaegauhadeneagu hehethee gaujauaudahede, hadnehauwunevadedaune, hegau hadnenenehadedaune:
2a1424008c	Daudause hadnehauwauthenajadene: hadnaathahedaunee hautheaunauau; nau hadnenesaunevāthee Hejavaneauthu, naathedāeyaunenedaunee jaegauhade.
2a142500b6	Wauhā henee gaujauaudahehehauau hadjaegauhāthee, Moses denauhauthehade jauauadee, deadethāde Vahadāhenith Hejavaneauthu Abraham, nau Hejavaneauthu Isaac, nau Hejavaneauthu Jacob.
2a14260052	Hehauwuujavaneauthune heyauhaudade, hau henaedede: hanau vahee haneenaededaunenee.
2a14270065	Hanaāene jasaa wauthaunauhāhe haeauchuhananadetha, Hechauhauthethāhe. Nananene hethade hasenehene.
2a14280022	Nau heee haejauthenaudedaunanauau.
2a14290045	Nau hanaāāedauwunaude, Naudu haena hanee Chris Dāvid dauhuāwaude?
2a142a0085	Nau Dāvid nehayau hasenehede wauthaunauhanaa Psalms, Vahadāde hasenehethaude Navahadāhewaunādaune, Hadjejanaugudaune hejavesanee,
2a142b003d	Haunaude nadeesehaunauau haujauthauwauau hadnedaugāaugunene.
2a142c0036	Dāvid henaheee haeheenesea Vahadāhenith, dusee heau?
2a142d0049	Nau vahee henanedanede haenedaunau hanaāāedauwunaude hethauguhādaunau,
2a142e00d2	Waudauau wauthaunauhāhehauau, neneanaduu javesanee sauaunausāchaude, nau vechauduu jachauthadede nedauaudaunauvadedaunenee, nau najatheaugudaunau vevethahenauauwuu, nau najanau nedaugunethe vanethehedaunenee;
2a142f0087	Naudauvāe henevesānau hedauauwunene, nau hanau denauhauthethāthee deguthevevethahethee: hadnathee hanesedanuu vanasaunee gudanadede.
2a1501005a	Nau haeejaāne, nau haenauhauvā nethauyāsenanene haejenanauwu hevaudenenau haenathaunaa.
2a15020065	Nau haenauhauva jea jachau hadavenuhu henevesāne haethāgudene hanesāenee nevaāhenee vāejethāau.
2a15030071	Nau hanaāenehede, hethauwuu nananenau nāedauwunathana henee naa hadavenuhunede henevesā javaājenanauau vahee;
2a15040095	Hanau vahee nuu nanethauyādahethee dejenanuu dejenanauwunauthee Hejavaneathu: hau hadavenuhunede hajenanauau vahee heenaededaunau hathāenethenauau.
2a15050079	Nau haehegaugaugauudenauau vadannauauwuu, haseneehenee nauguu hethāhenethe hauunauganau nau hausāyaunau, hanaāenehede,
2a15060078	Nuu hayauhuhau hānauhauthaunenau, hesee hadnauauchuu, hadnehauwunathauau hanesāde hauunauga hanathaugude hadvajanesee.
2a1507009f	Nau hanaāenaudedaunauthee, Hechauhauthethāhe, hau hadduunaasau nuu? nau hayew hadnauhauwuu hadnesauau hāene nuu hayauhuhau hadneenauauchuu? hathauhaugaunee.
2a150800c6	Nau hanaāenehede, haunauyauhaudauwauau henee nananena hadejenanedaunehana: hanau hadnewauthathee hadjauthee Naneseedaunaa, Hanejavaneauthusaunenenau, hadnethee; nau hayānauauchauau: jevathauguhaa.
2a15090092	Hau hāenedauwaudauwunā vauthadede nau jajayauthadede, jeva nathajauau, hanau nuu hayauhuhau hadnedauunauauchuu; hau hadneevadauauau hadguthauau.
2a150a006c	Hanaāāedauwunaude, jajaesenanedanedede hadnevauthadee jajaesenanedaa, nau najanede hadnevaudauau najanede:
2a150b00ab	Nau hadnavathethauthauwunauauau vedauauawuu, nau hasenaude, nau havathaugauwude, nau naunaunauchaudauhauthaude nau hadvasauau naunauhauwuu hadnauauchauau hehethee hejavaa.
2a150c00ea	Hau hadnejesejenauauchuu vahee nuu, hadnedanāna, nau hadnaunaunauchauthehāna, nau hadnevaudenee nananena hauāchaude, nau duguhunauauwuu, nau hadnenauuchauhana hathaājethee nenauchuwuthee nau hauchuwunanenauau hanau Naneseede heee.
2a150d0029	Nau hadnaasejenanauwunana heee haenathau.
2a150e0059	Hāenauwuu heeehena nananena hadahenauau, jevagaugauuthajauau nedauau daun hadnesenehena:
2a150f0077	Hanau hadvenathana vade nau haeyaude, vahee hasānavādaunenau hadnehauwuneayādaunāva hegau hayethaagudaunādaunenau.
2a1510008d	Nau nananena hadnavethevāthee nesauuu hanehānenau, nau hāthesaunenau, nau hādauānenau, nau hādaehahenau; nau jasae nanaena hadneenaana.
2a15110040	Nau hadneevahasānavāhena vahee henanedaa hanau naneseede heee.
2a15120049	Hau hegau hāthaanenau haudauguhuanenauau haudnehauwugaujauaudāhenaunau.
2a15130034	Hanāedevedaunenau hadnaunaunehaudde havadathuwunau.
2a1514007a	Nau hāenauhaudauwunā Dādaunedan hadnechauchuaunāna vanenanenauau, nanehāaenauwuna henee nauauhadede wauwu hadneaudaa,
2a151500b4	Nanehadaugauhuthee hesee hauanee hathāanedauthee Judaea; nau henee hathāanedauthee nahethāe nanehanauahethee; nau jevajejedānauha henee hathāanedauthee gauchuhunee vedauauwuu.
2a15160063	Hanau nuu hesee hadneauthedaudenee henee vahee hayauhuhau hathāewauthaunauhuu hadnethauwunaasauau.
2a151700b9	Hau naunauthaunee hadnethauauvāhethee hathāenesaunethee, nau hathāeneaunauhuthee hena hesee, hanau hena hadnavathasenaudenee vedauauwuu, nau hasenaunaudaunāhenauau nuu henanedanede.
2a151800b8	Nau hadneaunathāhethee gaugauthau, nau hadnejathechauhāthee hadwauwaunenethee vahee jajaesenanedanede: nau Dādaunedan hadnauguhethee Neauthu, haunaude Neauthu nauauchaudauhaugaunee.
2a151900b2	Nau hadnauhauthaunee hesesee, nau vegusesee, nau hauthuuu; nau nanadee hathāauauvaa hadnaunauādaugauhudaunee jajaesenanedanede, hadnehauwaenauwu; hadaje nau hadnaunaudānaunee;
2a151a00ab	Henanenauau hedahenau hadnadenāthajaunee, nau hanau naunauyauhauduu hena hayauhuhau hadnauauchaunee dasee hathāauauvaa, hanau hathāenauthauau hejavaa hadnauauwunauauau.
2a151b006d	Nau hadnaāenauhauwauna Heau henane hadnenauusade henaunauade nauguu naunauthaunee nau hadnavathenauasāauau.
2a151c007e	Nau hāene nuu hayauhuhau hāenauauchuu, nauhadnaāenaunauānena; nau hadnejenāauguauna heee hadneejaenauthana hadnaāeaudaa.
2a151d0052	Nau hanaāedadajenehethaude; Nauhauvaa hauuyauchunauhaude, nau vahee hahaudenauau;
2a151e0055	Hāeguugauāhenauthe, hadnauhauwauna nau hadnaenauwuna nehayau henee veja dauhuaudaa.
2a151f0083	Hadnaasauau nananena hāenauhaudauwunā nuu hayauhuhau hadnethauwunaasauau, hāenauwuu henee henajanede Hejavaneauthau haneaudanee.
2a1520005a	Hethauwuu nāedauwunathana, nuu henaedede hadnehauwuvadauau, haunaude vahee hadnethauvāe.
2a15210050	Hejavaa nau vedauauwuu hadneyauhuu; hau Nadanadedaunau hadnehauwuthauuyauhuunau.
2a152200d8	Nau haunauyauhaudauwauau nehayau, naseduhuu daunāene hadahenau havaehayaudenau heee haudauhauganedaunenau, nau havanadenenau, nau haunaunethaunenau nuu henaedede, nau henee hesee hadgauduaunāna hau hadnehauwaenava.
2a15230052	Hanau waude nauyaudenau hadnauauchauau vahee hathāetheaugude dasee hathāauauvaa.
2a152400c2	Haunauyauhaudauwauau henaheee, nau hevevethahee dajauaunee, henee nananena hadeheenauguana hadegauchuhuauwuna vahee nuu hayauhuhau henee hadnauauchuu, nau haddetheauguna hathaāhede Heau henane.
2a1525007f	Nau hesenee haeechauhauthethā vadanauauwuu; nau hāeveeyaunee haenauā, nau haeadāne hauanee henee neseeyāgu hauanee Olives.
2a15260071	Nau vahee henanedanede haejevanauuchaudene naugusāje daunauganenee hadaude vadannauauwuu, heee dauhujaathehāde.
2a16010063	Wauhā hadneevasevenee janenesaunauchauanauhuu jauaujaunau haeayānauauchau, Hadavechaude neseāgu.
2a16020077	Nau najanau vevethahevahehau nau wauthaunauhāhehauau haegaugauanadauwunenau hadnesenaāde; hau haeedauwu henanedanede.
2a16030050	Hanaāejedāde Haujau Judas hejaveede Iscariot, haenethanedau vadadauchunesenee.
2a16040074	Nau hanaāejathāaude, nau haeanadetha najanau vevethahevahehau nau haunauyauhauthāhehau, hadneseavedaudaunauwaude.
2a16050045	Nau haeneethajaunauau, nau dechauchuwuhadethee hadvenāde vāejethā.
2a16060054	Nau haesayānehetha, nau haeaunauyauhaudauwu hadneeneavedaudaunauwaude henanedanede.
2a1607005c	Hanaāenauauchauau hesee janenesaunauchauanauhuu jauaujaunau nanaa hadavechauthau hadnāede.
2a16080075	Nau hanaāautheawaude Pedaheau nau Jauneau, Najesaa hadesaanudeva hadavechauthadede, hadevethenauau, hathāhaugaunee.
2a16090041	Nau hanaāāedauwunauthee, Daudu hadauvathehāne hadnedauusaanuu?
2a160a00a6	Nau hanaāāedauwunaude, Naune, hāejedānā hedan, hena henane hadnuchaunāna, hadnewauunauau hauānau hadjaāsanenee naje; hadethauguhauva hauauwuu hadnedaujedāde.
2a160b009a	Nau hadethauva henane hedauauwunede, Hechauhauthethāhe nejeethāne, daudu jādanauauwuu hadnedauvethenauau hadavechauthadede nauguu nāthauguhādaunauau?
2a160c004d	Nau hadnauhauthehāna vanasaunee dachauauwuu hadnesewaudeanee: hadnesaanuhuu.
2a160d0065	Nau hanaāeyehauthee, nau haeveedenauau neethāedauwunaude: nau hanaāesaanudethee hadavechauthadede.
2a160e004d	Nau hāenauauchaunee, hanaāejanaugude nauguu vadadauchunesenee hevadauhanau.
2a160f006c	Nau hanaāāedauwunaude, hethauwuvadauvethenau nuu hadavechauthadede naugu nananena hajesejasauwauwuthānau:
2a16100063	Hanau nāedauwunathana, Nadnehauwauthevethe nuu, haunaude hadnauauchauau henajanede Hejavaneauthau.
2a16110076	Nau hanaāedanauau vāenau, nau hanaāevāde vaveenede, nau hanaāenehede, Hedanauwuu nuu, nau hadjaanauwauva nehayau:
2a1612006e	Hanau nāedauwunathana, Naudnehauwuvanethede dadajevenenaje, hanaude henajanede Hejavaneauthau nauauchauyāgu.
2a1613009e	Nau hanaāedanauau jauaujau, nau hanaāevade vaveenede, nau haejeane, nau haevena, Nuu nanaa nadanayau havenadenenau: nuu hadneejenauneethedaunena, hathauhuk.
2a1614007a	Naasauau jea vāenau hāesethunevethehedaunee, Nuu vāenau waunauyauau hesānaavede Navaevaa, hanedaunauwunana, hathauhuk.
2a1615005d	Hau nauhauvaa, hejadenaa henee haneavedaudaunade nananenauau nanedauguvānauau vethehedaunaa.
2a16160071	Nau hethauwuu Heau henane hadjathāaude, neesedauwaunade: hau naunauthaunee henee henane haneavedaudaunaudenenee.
2a16170042	Nau hanaāenaunaudedaunadethee nehayau, hanaadee hadnesedaude nuu.
2a1618003d	Nau hena jea haeneenayaudenauau, hanaadee hadjavaāvasāthaa.
2a1619008c	Nau hanaāāedauwunaude, Nenauchuwuthee Neauthuu haevahadahethedauwu; nau henee nanethenuu naudahede nanadee hesenaedehehauau neseadagaunee.
2a161a0077	Hau jevanaathāhee: hau henee havasāthawaunādaunenau, hadenahavaewauva; nau henee naja waude henee henechauthāhehau.
2a161b008f	Hanaa vanasāthaa, henee vanethede, wauāthe henee henechauthāhe? gaujenane henee vanethede? hau hanedaudaunathana waude henee henechauthāhe.
2a161c0038	Nananena daudajauaunenethaunena denaunaunauchauthehanau.
2a161d0048	Nau janenanauwunathana najanede, waude Nāsaunau nejeesejenanauwunānau;
2a161e00a5	Hadevethehena nau hadevaveyāna navethehedaunaa Nanajanedaunaa, nau hadetheaugudauwuna najatheaugudaunau hadnauchuwuhauna vadadauchunesenee jajaesenanedanede Israel.
2a161f007e	Nau Vahadāde hanaāenehede, Simon, Simon, nauhauwune, Haujau nevadaunethenāne, hadvachuuguthāne waude thauauhanewauchuunau:
2a16200082	Hau nevevethasathane, henee hadethauwuthajaude hadejenadegaudenauau: nau hāejauaugauthethajaunaune hadedāewaunauau hahauwauauau.
2a16210079	Nau haenehetha, Vahadāhene, Nananenau hanesaanunau hadnenenethaunathane, nesauna duguhunauauwuu, nau gaujauaudahedaunaa.
2a1622009d	Nau haeāedauwuna, hāedauwunathane, Peda, neauthuneāhe hadnehauwunedu nuu desenenee, hajesejenehenaune nasau hadnethedauwaune henee nananene daujaenaunene.
2a162300af	Nau hanaāāedāuwunaude, Deathavejenanathana hāehauwunewauunava nesevāejethāwau, nau newaugusajaānauchu, nau wauaunau, gauhājevathehāva hayewhu? Hegau, hathauhaugaunee.
2a162400cf	Hanaāāedauwunaude, hau hewaunehaa henee nanethenauau nesevāejethāwau nanehaedanauau, nau jea henewaugusajaānauchu; nau henee janenethenauau gaugauchu, nanehaeaudaunade heddu, nau jeaudaunaude gaugauchu.
2a16250095	Hanau nāedauwunathana, henee nuu wauthaunauhuu hethauwunaathauthaunauhunau, Nau haewauhaunuau wauwauchudauhuhau: hanau nethauthedauthanau hethauvaa.
2a1626006a	Nau hathauhaugaunee, Vahadāhene, nauhaudau, heyewnau hanesāe gaugauthau. Nau haeāedauwuna, Naadauchāe.
2a16270063	Nau haejenaua, nau haejathāau, nesedaude, haua nee Olives; nau hethauguhādaunau jea haethauguhaa.
2a1628004c	Nau hāanauusade, haeāedauwuna hevevethahee henee hadejejedāna vasehadede.
2a1629004f	Nau haejāvesa hehejese nejechauthaunenee, nau haechagujanaugu, nau haevevetha,
2a162a0093	Nāchau, hith Nananene vadauusedaunenagu, jegudanauwune nuu vāenau hehethee Nananenau: hau nāhauwuvathehaa, hau Nananene, hadnaasauau, hathauhuk.
2a162b003a	Nau haenauhauva hautheaune hehethee hejavaa, haedadāevaa.
2a162c0071	Nau haeneenajeneethajau haeneenavevetha: nau heguwauaude waude davathejajaneauthee vaewauau dejanesee vedauauwuu.
2a162d007e	Nau hāegauhāde hehethee devevethahede, nau haejeedasa hethauguhādaunau, Haeveena haeseenaugauhunenau heee haudauwuthajaude,
2a162e0059	Nau haeāedauwuna, Naudu haenaugauhuna? gauhāe nau vevethahee, hadejejedāna vasehadede.
2a162f009f	Nau hajesanadede, haenauhauwu havathenanedanede, nau henee Judas neseade, jasaa vadadauchunesenee, haenedauva, nau haeayāedasa Hejavaneauthusaun hadnedanaude.
2a16300057	Hau Hejavaneauthusaun hathāhuk, Judas, gauhāavedaudauna Heau henane gauhadneenedanau?
2a1631007f	Hāene henethauguvādaunau daunauhaudauwunethe hadnesehade, Vahadāhene, gauhadjedauauwaunauau heee gaugauchu? hathauhaugaunee.
2a1632005f	Nau hanesāde haedauauva hewauwaunavene vasnajane vevethahevahew, nau haegauadathāhe hejavese.
2a1633006e	Nau Hejavaneauthusau haeauchuhananadetha, Hauwaa nanesedau nuu. Nau haevasane henaudaununene, nau haeenayauha.
2a163400cd	Hejavaneauthusau hanaāenehethaude najavevethahevahehau, nau haunauyauhauthāhehau vadannauauwuu, nau vachaugananenau, hejewaunedasādaunau, Gauhāejauva, waude heee havedehe, nauguu gaugauthau nau vachau?
2a1635007e	Denethenaedevathana hayauwusenee vadannauauwuu, nananena hāehauwudaneva: hau nuu nauauchaudauna, nau naunauthauau vaneeyauau.
2a1636007e	Hanaāedanauthee, nau haejathechauhanauau, nau haejedananauau Vasenajane vevethahevahew hedauauwunene. Nau Peda haejesedauchu.
2a16370065	Nau hāesewaudedaunathee nahethāe hadauvasenejesauau, nau haeauājanaugunauau, Peda haejanaugudauna.
2a16380097	Hau jasae hesāhedāeyaune haenauhauvaa daujanaugudaunaude hejava hesedaa, nau haenaunauchaudauhauvaa, nau hathāhuk, Naa henane jea nanethenaedewaude.
2a16390037	Nau haeethedauwautha, Hesā, nahauwaenaunau, hathauhuk.
2a163a0075	Nau naunade jachau haenauhauvaa, nau hathāhuk, Nananene jea hanehedāhene. Nau Peda hahagu, Henane, nananenau hegau.
2a163b0086	Nau heee jasaye denauachauau waunee jachau haeethauwunehene, hathāhuk, hethauwuu naa jea nanethenaedewaude; hanau nananede Gananaean.
2a163c006e	Nau Peda hahagu, Henane, Nāhauwaene daun nesenehene. Nau chauchaunu, daunausunanadede, neauthuneāhe haenedu.
2a163d00c6	Nau Vahadāde haejaaagu, nau haenāauhauva Pedaheau. Nau Peda haethauchuthajaude hedanadedaunene Vahadāhenith, neesenehethāde, Hajesejeneduhude neauthuneāhe, nananene hadnethedauwauchune nasauna.
2a163e0024	Nau Peda haenaua, nau haeneenavewau.
2a163f0060	Nau henanenauau henee daununauthee Hejavaneauthusaun haevavavanauchuhanauau, nau haedaudauauvaa.
2a16400077	Nau hāesajeājethauthee, haeanadeāhenauau, nau haenaunaudedaunanauau, Haeyāhe, hanaa henee haudauauvāde? nethāhuk,
2a16410031	Nau wauthanee haeewauwauchuvaa nanāsanadethāde.
2a164200b3	Nau chauchaunu hasenaugusājenee, vachaugananenauau henanedanede nau najanauau vevethahehehauau nau wauthaunauhāhehauau haeauāchaudaunanauau, nau haejedananauau hadauhanadethee,
2a16430087	Gauhanane Chris? jeāedauwunāa, hathauhaugaunee. Nau haeāedauwuna, Hith Nananenau hāedauwunathanagu, nananena hanājethauwaudaunena:
2a16440065	Nau hith nananenau jea naudedaunathanagu, nananena hanājauchuhananadesena, wauāthe hanājejenanena.
2a16450050	Hewaunehaa heee Heau henane hadtheaugude hejavese naunaudāhenith Hejavaneauthu.
2a1646005e	Hanaāenehethee vahee, Gauhanane Heau Hejavaneauthau? Nau haeāedauwuna, Hasenehena Nananenau.
2a1647006a	Nau hahagaunee, Hehauwauthevathehāanauau naudedauyaunauau? hanau nehayau nanedaunaunauau Nehayau hedenaa.
2a17010047	Nau haunauude henanedanede haegauhadene, nau haeyehaudaunanauau Pinade.
2a170200bb	Nau hanaāevavasevāde, Vaneenaunauau naa gauchuhuchaudede jajaesenanedanede, nau nedauduwaude hadjevenauthee hauāyaunau Caesar, daunahagu Chris Nenauchuwude, nethadede, hathauhaugaunee.
