2800000005	Mateo
290b07008b	Xkikꞌam bꞌik ri kꞌin laj nitzꞌ bꞌur rukꞌ ri Jesús, xkiya ri e kimanta chrij ri bꞌur, kꞌa te riꞌ xkejen ri Jesús chirij.
290b080087	E kꞌi xkilikꞌ ri kimanta pa ri bꞌe, e nikꞌaj chik xkiya uqꞌabꞌ taq cheꞌ pa ri bꞌe ri kikꞌamom loq pa taq ri juyubꞌ.
290b090092	Ri winaq ri e nabꞌe xuqujeꞌ ri e terenik xkiraq kichiꞌ xkibꞌij: ¡Hosanna! ¡Tewchiꞌtal ubꞌiꞌ ri petinaq pa ri ubꞌiꞌ ri Ajawxel!
290b0a0069	¡Tewchiꞌtal ri ajawarem rech ri qatat David ri petinaq pa taq we qꞌij riꞌ! ¡Yoꞌq nimal uqꞌij!
290b0b00ba	Are xok bꞌik ri Jesús pa Jerusalén, xeꞌ pa ri Templo. Are xiltaj kanoq ronojel rumal, bꞌenaq chik ri qꞌij, xeꞌ pa ri tinimit Betania e rachiꞌl ri kabꞌlajuj utijoxelabꞌ.
290b0c003d	Chukabꞌ qꞌij, are kelik loq pa Betania, ri Jesús xnumik.
290b0d00c5	Xril apanoq jun ucheꞌal higuera ri kꞌo uxaq, xeꞌrilaꞌ kꞌut we kꞌo uwach. Are xopan rukꞌ ri cheꞌ xaq xwi uxaq xuꞌriqaꞌ, maj uwach rumal majaꞌ kuriq ri qꞌij kawachin ri higos.
290b0e0079	Ri Jesús xubꞌij che ri ucheꞌal higos: Maj chi jun kutzukuj higos chawe, ri tijoxelabꞌ xkita ri xubꞌij ri Jesús.
290b0f0118	Are xoꞌpan pa ri tinimit Jerusalén, ri Jesús xok bꞌik pa ri Templo, xuchapleꞌj kesaxik loq ri winaq ri aꞌjkꞌayibꞌ xuqujeꞌ ri tajin keloqꞌoꞌmanik. Xuwolqotij bꞌik ri kimexa ri tajin kakikꞌex pwaq xuqujeꞌ ri kikꞌolibꞌal ri aꞌjkꞌayibꞌ taq palomax.
290b100045	Man xuya ta bꞌe che xa ta ne jun kukoj bꞌik ukꞌay pa ri Templo.
290b1100dd	Xuqujeꞌ xubꞌij chike we tzij riꞌ: La man iwetaꞌm ri tzꞌibꞌatalik kubꞌij: Ri wachoch bꞌanbꞌal chꞌawem kech konojel ri winaq ri kepe pa ronojel ri uwachulew. Ix kꞌut ibꞌanom kijul eleqꞌomabꞌ che.
290b120110	Are xkita ri e kꞌamal taq kibꞌe ri e chꞌawenelabꞌ cho ri Dios pa kiwiꞌ ri winaq xuqujeꞌ ri aꞌjtijabꞌ rech ri taqanik, xkitzukuj jas jeꞌ kakibꞌan chukamisaxik, rumal kakixiꞌj kibꞌ choch jeriꞌ rumal ri winaq kemayijanik che ronojel ri ukꞌutuꞌn.
290b130058	Are xeꞌ ri qꞌij, ri Jesús e rachiꞌl ri utijoxelabꞌ xeꞌl bꞌik pa ri tinimit.
290b14007c	Che ri aqꞌabꞌil are xiꞌkꞌow bꞌik chuxukut ri ucheꞌal ri higos, xkilo chi xchaqiꞌjar ri ukꞌaꞌmal ri cheꞌ.
290b150093	Xnaꞌtaj che ri Pedro ri ubꞌim kanoq ri Jesús, xubꞌij che: Ajtij, chilampe la, xchaqiꞌjar le ucheꞌal le higos le xetzelaj la kanoq uwach.
290b160045	Ri Jesús xubꞌij chike ri utijoxelabꞌ: ¡Chixkojonoq che ri Dios!
290b1700d3	Qas tzij kinbꞌij chiꞌwe, we kꞌo jun kubꞌij che we jun juyubꞌ riꞌ: “Chatel bꞌik chilaꞌ, jat pa le plo, qas kukojo ri kubꞌij man kakabꞌalaj ta ukꞌuꞌx che, kakꞌulmataj na ri kubꞌij.”
290b18007d	Rumal riꞌ kinbꞌij chiꞌwe are kibꞌan chꞌawem, chikojo chi xikꞌamawaꞌj ri tajin kito rech kayaꞌtaj na chiꞌwe.
290b190082	We iwoyawal che jun are tajin kibꞌan chꞌawem, chixkuyunoq rech ri iTat ri kꞌo chilaꞌ chikaj kukuy xuqujeꞌ na ri imak ix.
290b1a005d	/We kꞌu man kikuy ix kimak nikꞌaj chik, ri iTat ri kꞌo chikaj man kukuy ta ri imak ix./
290b1b013b	Junmul chik ri Jesús e rachiꞌl ri utijoxelabꞌ xoꞌpan pa Jerusalén. Are tajin kabꞌin ri Jesús pa ri Templo, xeqet ri e kꞌamal taq kibꞌe ri chꞌawenelabꞌ cho ri Dios pa kiwiꞌ ri winaq rukꞌ xuqujeꞌ ri aꞌjtijabꞌ rech ri taqanik e kachiꞌl ri e kꞌamal taq bꞌe kech ri winaq aꞌj Israel.
290b1c0082	Xkibꞌij che: ¿Jachin xyoꞌw kwinem chawe chubꞌanik we jastaq riꞌ? ¿Jachin yoꞌwinaq kwinem chawe rech jewaꞌ kabꞌano?
290b1d00ae	Xubꞌij ri Jesús chike: In xuqujeꞌ ri kinta jun jastaq chiꞌwe, we kixkwinik kibꞌij chwe, kinbꞌij chiꞌwe jachin yoꞌwinaq kwinem chwe chubꞌanik we jastaq riꞌ:
290b1e004c	ri qasanaꞌ ri xubꞌan ri Juan, ¿la pa ri kaj upetik wi o rech uwachulew?
290b1f007e	Xkichapleꞌj utayik chibꞌil kibꞌ, xkibꞌij: We kaqabꞌij chi rech pa ri kaj, ¿jas che man xikoj taj kacha laꞌ chaqe?
290b2000ce	Man kujkwin ta kꞌut kaqabꞌij chi jun winaq xyoꞌw kwinem che. Jewaꞌ xkibꞌij rumal xkixiꞌj kibꞌ chubꞌixik chi rech uwachulew rumal ketaꞌm ri winaq chi ri Juan jun qꞌalajisal utzij ri Dios.
290b2100b2	Xaq jeriꞌ xkibꞌij che ri Jesús: Man qetaꞌm taj. Ri Jesús xubꞌij chike: Man kinbꞌij ta xuqujeꞌ in chiꞌwe jachin yoꞌwinaq kwinem chwe chubꞌanik we jastaq riꞌ.
290c010157	Ri Jesús xuchapleꞌj tzijonem kukꞌ ri winaq rukꞌ kꞌambꞌejabꞌal taq noꞌj, xubꞌij: Kꞌo jun achi xutik nikꞌaj uvas. Xukoralij rij, xukꞌot jun nimalaj pichꞌbꞌal uvas, kꞌa te riꞌ xuyak jun nimalaj ja jawjeꞌ kakꞌojiꞌ wi ri chajinel. Xuya pa qajik chike e nikꞌaj ajchakibꞌ, kꞌa te riꞌ xeꞌ pa jun utaqkil.
290c020074	Are xopan ri qꞌij rech yakoj, xutaq bꞌik jun rajchak kukꞌ ri ajchakibꞌ chutoqꞌixik nikꞌaj rech ri yakoj.
290c03005c	Ri ajchakibꞌ xkichap ri taqoꞌn, xkichꞌayo, maj xkiya bꞌik che, xkitaq bꞌik cho ja.
290c040091	Ri ajchoqꞌe ri ulew xutaq chi bꞌik jun rajchak. Ri ajchakibꞌ xkibꞌan kꞌax che xkiya pa ukꞌixibꞌal xuqujeꞌ xkiraqij loq ri ujolom.
290c0500b1	Xutaq chi kꞌu bꞌi jun ajchak, ri ajchakibꞌ kꞌut xkikamisaj loq we ajchak riꞌ. E kꞌi xuꞌtaq chi na bꞌik, e kꞌo xechꞌay loq chike, nikꞌaj chik xekamisax loq.
290c060092	Kꞌisbꞌal rech, ri ajchoqꞌe ri ulew xutaq bꞌik ri xa jun ukꞌojol ri sibꞌalaj kuloqꞌaj, xubꞌij: “Kakinimaj waꞌ we nukꞌojol.”
290c0700b5	Ri ajchakibꞌ are xkil ri ukꞌojol ri ajchoqꞌe ri ulew xkibꞌij chibꞌil taq kibꞌ: “Are waꞌ ri kechꞌabꞌen kanoq ri ulew, qakamisaj, rech kaqechabej kanoq ri ulew.”
290c08004c	Are xopanik ri kꞌojolaxel, xkichapo, xkikamisaj, xkesaj bꞌik pa ri ulew.
290c09009f	¿Jas kꞌu kubꞌan riꞌ ri ajchoqꞌe ri ulew are katzalij loq? Kuꞌkamisaj na ri ajchakibꞌ xuqujeꞌ kuya na ri ulew tikbꞌal uvas chike nikꞌaj chik.
290c0a0087	¿La man isikꞌim ri tzꞌibꞌatalik ri kubꞌij? Ri abꞌaj ri xketzelaj ri e yakol taq jaꞌ xuxik ri abꞌaj ri qas kꞌo kutayij.
290c0b0034	Are waꞌ ri uchak ri Ajawxel, ri kuyak qamayijanik.
290c0c00f2	Ri kinimaꞌqil ri winaq aꞌj Israel are xkichꞌobꞌo chi are katzijox kij pa ri kꞌambꞌejabꞌal noꞌj, xkaj xkichap ri Jesús. Man xkibꞌan ta kꞌut rumal cher kakixiꞌj kibꞌ chikiwach ri e winaq, jeriꞌ xkitzaq kanoq xebꞌek.
290c0d00a9	Kꞌa te riꞌ xeꞌkitaq bꞌik e jujun fariseos e kachiꞌl e jujun herodianos rukꞌ ri Jesús rech kakikoj jun kꞌaꞌmabꞌal che rukꞌ ri tzij ri tajin kubꞌij.
290c0e015f	Are xoꞌpanik xkibꞌij che: Ajtij, qetaꞌm chi lal jun tzꞌaqat achi. Man kaya ta la bꞌe chi jun winaq chik kabꞌin che la ri rajawaxik kabꞌan la, rumal man are ta kil la ri kekaꞌy ri winaq. Xane qas are kakꞌut la ri utz laj bꞌe ri keꞌ rukꞌ ri Dios, bꞌij la chaqe ¿la yaꞌtalik katoj che ri César ri alkabal o man yaꞌtal taj?
290c0f00d6	¿La choqꞌaqꞌ kaqatojo o man choqꞌaqꞌ taj? Ri Jesús retaꞌm jas che tajin kakibꞌij che we riꞌ, xubꞌij chike: ¿Jas che kikoj kꞌaꞌmabꞌal pa chwe? Chikꞌama loq jun pwaq rech Roma, rech kaqilo.
290c1000a6	Xkikꞌam bꞌik ri pwaq choch ri Jesús, xubꞌij chike: ¿Jachin ajchoqꞌe we tzꞌibꞌ riꞌ le kꞌo choch xuqujeꞌ le palajaj? Rech ri César, xecha ri winaq.
290c11009f	Ri Jesús xubꞌij: Chiya che ri César ri rech ri César, xuqujeꞌ chiya che ri Dios ri rech ri Dios. Konojel ri winaq xemayijanik che ri xubꞌij ri Jesús.
290c120076	Are kꞌu ri saduceos ri man kakikoj taj chi kꞌo kꞌastajibꞌal wach xoꞌpan rukꞌ ri Jesús, xeꞌkibꞌij che:
290c130112	Ajtij, ri Moisés xukꞌut chiqawach pa ri wuj ri xutzꞌibꞌaj chi are kakam jun achi xuqujeꞌ kakanaj kanoq ri rixoqil maj ral. Choqꞌaqꞌ wi ri rachalal ri achi ri xkamik, kakꞌuliꞌk rukꞌ ri ixoq ri xkanaj kanoq rech kekꞌojiꞌk rijaꞌl ri rachalal ri xkamik.
290c140065	E kꞌo kꞌu wuqubꞌ alaxik. Ri nabꞌe xkꞌuliꞌk, maj e ralkꞌwaꞌl xekanaj kanoq are xkamik.
290c150089	Ri ukabꞌ xkꞌuliꞌk rukꞌ ri malkaꞌn ixoq, xkam xuqujeꞌ bꞌik maj e ralkꞌwaꞌl xekanaj kanoq, je xubꞌan xuqujeꞌ ri urox.
290c160088	Je xkꞌulmataj kukꞌ konojel kꞌa xkam na bꞌik ri kꞌisbꞌal chike ri wuqubꞌ, kꞌisbꞌal rech, xkam xuqujeꞌ bꞌik ri ixoq.
290c170071	Pa ri kꞌastajibꞌal wach, ¿jachin chike ri achyabꞌ qas rachajil ri ixoq, rumal konojel xekꞌuliꞌ rukꞌ?
290c18009e	Ri Jesús xubꞌij chike: Ri ix, ix sachinaq, xa man iwetaꞌm ta riꞌ ri tzꞌibꞌatalik xuqujeꞌ man iwetaꞌm taj ri utzij ri Dios xuqujeꞌ ri ukwinem.
290c19008e	Are kekꞌastaj ri kaminaqibꞌ, man kekꞌuliꞌ taj xuqujeꞌ man keya taj pa kꞌulanem, xane je kuꞌx ri angelibꞌ ri e kꞌo pa ri kaj.
290c1a00d2	Are kꞌu ri kꞌastajibꞌal wach kech ri kaminaqibꞌ, ¿la man isikꞌim ri uwuj ri Moisés, jawjeꞌ ri kutzijoj wi rij ri kꞌix, ri Dios xubꞌij che: In in uDios ri Abraham, ri Isaac, xuqujeꞌ ri Jacob?
290c1b005f	Ri Dios man kiDios ta kaminaqibꞌ xane kiDios e kꞌaslik winaq. Ri ix sibꞌalaj ix sachinaq.
290c1c00c6	Jun chike ri aꞌjtijabꞌ rech ri taqanik xqebꞌ rukꞌ ri Jesús, are xuto tajin ketzijonik xuqujeꞌ xuta ri xubꞌij ri Jesús, xuta che: ¿Jachin chike ri taqanik ri nim uqꞌij chike konojel?
290c1d0084	Ri Jesús xubꞌij: Ri nim taqanik chike konojel are we jun riꞌ: Winaq aꞌj Israel, chitatabꞌej chi ri Dios are xa jun Ajawxel.
290c1e00b6	Chaloqꞌaj ri awAjaw Dios rukꞌ ronojel awanimaꞌ, rukꞌ ronojel akꞌuꞌx, xuqujeꞌ rukꞌ ronojel achuqꞌabꞌ. Are wa riꞌ taqanik ri sibꞌalaj nim uqꞌij chike konojel.
290c1f006f	Ri ukabꞌ taqanik are we jun riꞌ: Chaloqꞌaj ri ajil tzꞌaqat, jetaq ri kabꞌan chuloqꞌaxik awibꞌ at.
290c20008c	Utz ri xbꞌan la chubꞌixik, ri achi xubꞌij: Ajtij, qas tzij ri xbꞌij la, ri Dios xa jun, man kꞌo ta chi jun Dios xaq xwi ri areꞌ.
290c210116	Uloqꞌaxik ri Dios rukꞌ ronojel animaꞌaj, rukꞌ ronojel kuꞌx xuqujeꞌ rukꞌ ronojel chuqꞌabꞌ. Xuqujeꞌ uloqꞌaxik ri kꞌulja jetaq kubꞌan chuloqꞌaxik ribꞌ jun, kꞌo na choch ri utzujik poron sipanik xuqujeꞌ ri utzujik ri kaminaq taq awaj choch ri Dios.
290c2200e3	Ri Jesús are xrilo chi ri achi xutzalij uwach ri xubꞌij ri Jesús rukꞌ etaꞌmanik xubꞌij che: Naqaj at kꞌo wi che ri ajawarem rech ri Dios. Kꞌa te riꞌ man kꞌo ta chik jun winaq xubꞌij jun jastaq che ri Jesús.
290c2300a3	Are tajin kuya kꞌutuꞌn ri Jesús pa ri Templo, xubꞌij chike ri winaq: ¿Jas che kakibꞌij ri aꞌjtijabꞌ rech ri taqanik chi ri Cristo ukꞌojol ri David?
290c2400b4	Ri David nojinaq che ri Tyoxalaj Uxlabꞌixel che are xubꞌij: Ri Ajawxel xubꞌij che ri wAjaw: Chattꞌuyul pa ri nuwiqiqꞌabꞌ, kꞌa kinya na pa awaqan konojel ri akꞌulel.
290c250098	Ri David we kubꞌij Ajawxel che ri Cristo, ¿jas ta kꞌu che riꞌ ukꞌojol? Ri winaq sibꞌalaj utz xkibꞌan chutatabꞌexik ri xubꞌij ri Jesús.
290c2600e7	Ri Jesús pa ri ukꞌutuꞌn xubꞌij: Chichajij iwibꞌ chike ri aꞌjtijabꞌ rech ri taqanik. Utz kakinaꞌo kewaꞌkat pa taq ri kꞌayibꞌal kikojom ri katzꞌyaq ri karepqꞌunik, xuqujeꞌ utz kakinaꞌo kaya rutzil kiwach.
290c2700b9	Utz kakinaꞌo ketꞌuyiꞌk pa taq ri nabꞌe taq tꞌuyulibꞌal pa ri Sinagoga, xuqujeꞌ are kakichaꞌ ri tꞌuyulibꞌal ri nim ubꞌantajik pa taq ri nimaqꞌij ri kesikꞌix wi.
290c2800de	Kakimaj ri kijastaq ri e malkaꞌnibꞌ taq ixoqibꞌ xuqujeꞌ kakibꞌan chꞌawem rech ketataj kumal nikꞌaj winaq chik. Nimalaj ri kꞌaxkꞌolal ri kape pa kiwiꞌ we achyabꞌ riꞌ kꞌo na chikiwach nikꞌaj chik.
290c2900e7	Ri Jesús xtꞌuyiꞌk chunaqaj ri kꞌolibꞌal rech ri sipanik, xuchapleꞌj kikaꞌyexik ri winaq are kakiya ri kisipanik pa ri kꞌolibꞌal rech, ri kꞌo pa ri Templo. Sibꞌalaj e kꞌi qꞌinomabꞌ xkiya nimaꞌq taq pwaq.
290c2a0060	Xopan kꞌut jun malkaꞌn ixoq, xuꞌya kanoq kebꞌ qꞌana taq pwaq ri man nim taj kilitajik.
290c2b008b	Ri Jesús xusikꞌij ri utijoxelabꞌ, xubꞌij chike: Qas tzij kinbꞌij chiꞌwe, we malkaꞌn ixoq riꞌ are nim xuya chikiwach konojel.
290c2c0078	We nikꞌaj winaq xkiya ri jubꞌiqꞌ che ri nim ri kꞌo kukꞌ, are kꞌu we ixoq riꞌ xuya ronojel ri kꞌo rukꞌ.
290d0100aa	Elem loq rech ri Jesús pa ri Templo, jun chike ri utijoxelabꞌ xubꞌij che: Ajtij, chilampe sibꞌalaj jeꞌl kakaꞌy le nimaꞌq taq abꞌaj le kojtal che le Templo.
290d02008f	Ri Jesús xubꞌij che: ¿La kawil ronojel we nimaq taq ja riꞌ? Man jun abꞌaj kakanaj chi kanoq puꞌwiꞌ jun abꞌaj, ronojel katukix na.
290d0300d0	Are xeꞌ ri qꞌij, ri Jesús xtꞌuyiꞌk puꞌwiꞌ ri juyubꞌ Olivos, ri kꞌo apanoq choch ri Templo. Ri Pedro, ri Jacobo, ri Juan, xuqujeꞌ ri Andrés xkita che ri Jesús xaq pa utukel, xkibꞌij che:
290d040074	Bꞌij la chaqe ¿jampaꞌ kakꞌulmataj le xbꞌij la? ¿Jas kakꞌutuwik chi xa jubꞌiqꞌ karaj kakꞌulmatajik?
290d050045	Ri Jesús xubꞌij chike: Qas chichajij iwibꞌ, kꞌo mixsubꞌuwik.
290d060066	E kꞌi winaq kepe na pa ri nubꞌiꞌ kakibꞌij: “In riꞌ,” xuqujeꞌ keꞌkisubꞌ na e kꞌi.
290d0700c5	Are kito chi kꞌo chꞌoꞌj kabꞌanik xuqujeꞌ katzijoxik chi kabꞌan na chꞌoꞌj. Man kixtontiꞌr taj. Choqꞌaqꞌ wi kakꞌulmataj we riꞌ, man are ta na kꞌisbꞌal rech ri uwachulew.
290d0800e1	Kechꞌoꞌjin na jun tinimit rukꞌ jun tinimit chik, xuqujeꞌ kechꞌoꞌjin na jun wok tinimit rukꞌ jun wok chik. Kubꞌan na kabꞌraqan pa ronojel ri uwachulew, kape na numik. Are waꞌ ri majibꞌal rech ri qꞌoxom.
290d0900c5	¡Chichajij iwibꞌ! Kixjach na cho ri qꞌatbꞌal taq tzij, chixchꞌay na pa taq ri Sinagoga. Rumal we kixkꞌam na bꞌik chikiwach ri nimaꞌq taq taqanelabꞌ rech kiniqꞌalajisaj chikiwach.
290d0a0041	Nabꞌe na rajawaxik katzijox ri utz laj tzij pa ronojel tinimit.
290d0b00f5	Man kakꞌaxir taj iwanimaꞌ chuchomaxik ri kibꞌij are kixkꞌam bꞌik rech kaqꞌat tzij pa iwiꞌ, xaq xwi chibꞌij ri kabꞌix chiꞌwe kibꞌij pa ri qꞌotaj riꞌ, rumal man ix taj riꞌ kixchꞌawik xane are ri Tyoxalaj Uxlabꞌixel.
290d0c00c2	Ri aꞌlaxik xaq aꞌreꞌ kakijach na kibꞌ pa kamikal, ri tataxel kujach na ri ralkꞌwaꞌl pa kamikal. Ri alkꞌwaꞌlaxelabꞌ man keꞌkinimaj ta chi na ri kitat kinan, keꞌkikamisaj na.
290d0d0078	Konojel ri winaq rech ri uwachulew kaketzelaj na iwach rumal ri nubꞌiꞌ, are kꞌu ri ko kakꞌojiꞌk, kakolotaj na.
290d0e0113	Are kiwil na ri itzel laj awas kakꞌojiꞌk jawjeꞌ ri man taqal ta wi, /jetaq ri xutzꞌibꞌaj ri qꞌalajisal tzij Daniel/ (ri kusikꞌij uwach ri wuj, chuchꞌobꞌo ri kubꞌij ri kusikꞌij) ri winaq ri e kꞌo pa Judea chaꞌnimaj bꞌik chebꞌoꞌj pa ri juyubꞌ.
290d0f005f	Ri kꞌo pa ri jaꞌ ri kꞌo puꞌwiꞌ ri rachoch, maqaj bꞌik ikim chukꞌamik jun ujastaq.
290d100055	Xuqujeꞌ ri kꞌo cho ri saq, matzalij loq chukꞌamik ri uqꞌuꞌ xane chanimajoq.
290d110067	Che ri qꞌij riꞌ, ¡kꞌax ke ri ixoqibꞌ ri yawabꞌ taq winaq xuqujeꞌ ri keꞌkitubꞌisaj kal!
290d12004c	Chibꞌana chꞌawem rech man we riꞌ man kakꞌulmataj taj pa ri qꞌalaj.
290d13008b	Rumal ri kꞌax ri kakꞌulmatajik, man kꞌulmatajinaq ta wi loq pa ri majibꞌal rech ri uwachulew xuqujeꞌ man kakꞌulmataj ta chi na.
290d140086	We ta mat kukoꞌpij ri Dios we qꞌij riꞌ, maj jun riꞌ kakꞌasiꞌ, xa kꞌu kumal ke ri e chaꞌtalik, kakꞌopix na ri qꞌij.
290d150092	We kꞌo jun kubꞌij chiꞌwe: “¡Chiwilampeꞌ, chi riꞌ kꞌo wi ri Cristo!” o “¡Chiwilampeꞌ, je leꞌ kꞌo wiꞌ!” man kikoj taj.
290d1600dd	Kepe na winaq kakijaluj chi aꞌreꞌ e Cristo, xuqujeꞌ kakijaluj chi e qꞌalajisal taq utzij ri Dios, kakibꞌan na kꞌutbꞌal xuqujeꞌ mayijabꞌal taq jastaq rech keꞌkisubꞌ ri winaq pune are ri e chaꞌtalik.
290d17003c	Rumal riꞌ qas kinbꞌij chiꞌwe: “Chichajij iwibꞌ.”
290d180060	Pa taq ri qꞌij riꞌ are kikꞌow ri nimalaj kꞌaxal, kachup na ri qꞌij xuqujeꞌ ri ikꞌ.
290d190052	Ketzaq na loq ri chꞌumil ri e kꞌo cho ri kaj xuqujeꞌ kasach na uwach ri kaj.
290d1a0057	Kiwil kꞌu na ri uKꞌojol ri Achi kape pa ri sutzꞌ rukꞌ kwinem xuqujeꞌ juluwem.
290d1b006b	Kuꞌtaq kꞌu na loq ri rangelibꞌ ri Dios chikimulixik konojel ri e chaꞌtalik pa ronojel ri uwachulew.
290d1c0093	Chichꞌobꞌo ri kꞌutuꞌn chirij ri ucheꞌal ri higos. Are keraxar ri uqꞌabꞌ, kekꞌiy loq ri uxaq, iwetaꞌm chi xqebꞌ loq ri qꞌalaj.
290d1d006c	Jeriꞌ xuqujeꞌ are kiwilo kakꞌulmatajik we jastaq riꞌ, chiwetaꞌmaj chi xqebꞌ loq ri nupetibꞌal.
290d1e007a	Qas tzij kinbꞌij chiꞌwe chi man kekam ta na we winaq riꞌ rech we qꞌij kamik, kꞌa kꞌulmataj na we jastaq riꞌ.
290d1f0049	Ri kaj xuqujeꞌ ri uwachulew kasach na, are kꞌu ri nutzij maj usachik.
290d20009c	Are kꞌu ri qꞌij xuqujeꞌ ri qꞌotaj, maj jun etaꞌmaninaq, man ne ketaꞌm taj ri angelibꞌ, in xuqujeꞌ man wetaꞌm taj, xane xaq xwi ri Tataxel.
290d210071	Chixkꞌasloq, xuqujeꞌ chibꞌana chꞌawem rumal man iwetaꞌm taj are kopan ri qꞌotaj rech ri nupetibꞌal.
290d2200cf	Kajunumataj rukꞌ jun achi are keꞌ pa jun utaqkil, kuꞌya kanoq ri e rajchakibꞌ kakichajij apanoq ri rachoch, kuya kanoq kitaqkil konojel, xuqujeꞌ kutaq kanoq ri chajil uchiꞌ ja rech man kawar taj.
290d2300c2	Rumal riꞌ chixkꞌasloq, man iwetaꞌm taj jampaꞌ katzalij loq ri ajchoqꞌe ri ja, wine are kaqaj qꞌij, wine pa nikꞌaj aqꞌabꞌ, o wine are koqꞌ ri amaꞌ akꞌ, o are ne kasaqirik.
290d240032	Rech man kixwar taj are kuꞌriqa ri nupetibꞌal.
290d250043	Ri kinbꞌij chiꞌwe ix, kinbꞌij chike konojel: ¡Chixkꞌasloq!
290e010141	Xa kebꞌ qꞌij chik karaj che ri nimaqꞌij Pascua, xuqujeꞌ ri nimaqꞌij are katij ri kaxlan wa ri maj chꞌam rukꞌ. Ri e kꞌamal taq bꞌe kech ri chꞌawenelabꞌ cho ri Dios pa kiwiꞌ ri winaq e kachiꞌl ri aꞌjtijabꞌ rech ri taqanik tajin kachichomaj jas kakibꞌan chuchapik ri Jesús, rech kakikamisaj.
290e020051	Xkibꞌij: Man kaqachap taj pa le nimaqꞌij rech man ketukin ta bꞌik le winaq.
290e03015d	Are kꞌo ri Jesús pa ri tinimit Betania pa rachoch ri Simón, ri kabꞌix chꞌaꞌk achi che, xopan jun ixoq rukꞌaꞌm bꞌik jun kꞌokꞌ laj kunabꞌal. ri bꞌantal che jun ri qꞌayes ubꞌiꞌ nardo, ri sibꞌalaj paqal rajil. Ri ixoq xupaxij ri kꞌolibꞌal ri kꞌo wi bꞌik ri kunabꞌal, kꞌa te riꞌ xuqꞌij pa ujolom ri Jesús.
290e040060	E kꞌo kꞌu jujun chike ri e kꞌo chilaꞌ xkibꞌij: ¿Jas che xaq xtix we kunabꞌal riꞌ?
290e050096	La man xa xkꞌayix we jastaq riꞌ rech kachꞌek nimalaj pwaq che jeriꞌ kaya chike ri mebꞌaibꞌ. Sibꞌalaj kꞌax kakibꞌan chuyajik ri ixoq.
290e06007b	Ri Jesús xubꞌij: ¿Jas che kꞌax kixtzijon che we ixoq riꞌ? Man kiyaj taj. Sibꞌalaj utz ri chak ri xubꞌan wukꞌ.
290e070078	Ronojel qꞌij e kꞌo ri e mebꞌaibꞌ iwukꞌ rech kiꞌtoꞌo, ri in kꞌut man in kꞌo taj ronojel qꞌij iwukꞌ.
290e080053	We ixoq riꞌ xubꞌano ri xkwin chubꞌanik naꞌtabꞌal rech chi kinmuqiꞌk na.
290e090087	Qas tzij kinbꞌij chiꞌwe pa ronojel ri uwachulew jawjeꞌ ri katzijox wi na ri utz laj tzij, katzijox na we xubꞌano we ixoq riꞌ.
290e0a00bc	Ri Judas Iscariote, jun chike ri kabꞌlajuj utijoxelabꞌ ri Jesús, xopan chukꞌayixik ri Jesús kukꞌ ri e kꞌamal taq bꞌe kech ri chꞌawenelabꞌ cho ri Dios pa kiwiꞌ ri winaq.
290e0b00b2	Sibꞌalaj xekiꞌkotik are xkitabꞌej rech ri xbꞌix chike, xkitzuj pwaq che ri Judas. Jeriꞌ ri Judas xuchapleꞌj utzukuxik jas kubꞌan chujachik ri Jesús pa kiqꞌabꞌ.
290e0c00e6	Pa ri nabꞌe qꞌij rech ri nimaqꞌij, are katij ri kaxlan wa ri maj chꞌam rukꞌ, xuqujeꞌ are kakamisax ri chij rech ri Pascua, ri tijoxelabꞌ xkita che ri Jesús: ¿Jawjeꞌ kaj wi la kaqabꞌan wi ri waꞌim rech Pascua?
290e0d00a2	Ri Jesús xubꞌij chike e kebꞌ chike ri utijoxelabꞌ: Jix pa le tinimit. Chilaꞌ kel wi loq jun achi rukꞌaꞌm jun qꞌebꞌal jaꞌ, chitereneꞌj bꞌik.
290e0e00a6	Jawjeꞌ ri kok wi bꞌik ri achi, chibꞌij che: “Ri ajtij kuto: ¿Jawjeꞌ kꞌo wi ri ja ri kinwikꞌowisaj wi ri nimaqꞌij Pascua, kukꞌ ri nutijoxelabꞌ?”
290e0f0072	Ri achi kukꞌut na chiꞌwach jun nim ja ri kꞌo chikaj, sukꞌumatal chik. Chibꞌana ri qarekeqꞌij chilaꞌ.
290e10009d	Xebꞌek ri tijoxelabꞌ, xoꞌk bꞌik pa ri tinimit, xkiriq ri achi jetaq ri xubꞌij bꞌik ri Jesús chike. Jeriꞌ xkibꞌano ri rekeqꞌij rech Pascua.
290e11004d	Are xok aqꞌabꞌ, xopan ri Jesús e rachiꞌl ri kabꞌlajuj utijoxelabꞌ.
290e1200a0	Are e qꞌaꞌlik tajin kewaꞌ puꞌwiꞌ ri mexa, ri Jesús xubꞌij chike: Qas tzij kinbꞌij chiꞌwe, jun chiꞌwe ri tajin kawaꞌ wukꞌ kinukꞌayij na.
290e13006e	Ri tijoxelabꞌ sibꞌalaj xebꞌisonik, xkichapleꞌj utatabꞌeloꞌxik chibꞌil kibꞌ: ¿Teꞌq in riꞌ?
290e14005c	Ri Jesús xubꞌij: Jun chike ri kabꞌlajuj ri kumuꞌ ri ukaxlan wa wukꞌ pa ri palaꞌt.
